,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Kasia's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
179,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Notorious Pleasures        (Maiden Lane, #2)","Hoyt, Elizabeth*",,,B00FOT8UWM,401        pp,3.92,"13,057","Feb 01, 2011","Feb 01, 2011",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"May 05, 2022","May 29, 2022",,Kindle Edition,view,/book/show/36664263-notorious-pleasures
180,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Duke of Sin        (Maiden Lane, #10)","Hoyt, Elizabeth*",,,B015NRKJRI,347        pp,3.98,"8,844","May 31, 2016","May 31, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Mar 15, 2022","May 29, 2022",,Kindle Edition,view,/book/show/27073530-duke-of-sin
181,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Clever John        (Maiden Lane, #2.5)","Hoyt, Elizabeth*",1455516562,9781455516568,1455516562,75        pp,3.64,770,"Oct 08, 2011","Oct 08, 2011",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Feb 19, 2022","May 29, 2022",,Kindle Edition,view,/book/show/12797854-clever-john
182,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Wicked Intentions        (Maiden Lane, #1)","Hoyt, Elizabeth*",,,B003JTHXZ4,401        pp,3.81,"19,109","Aug 01, 2010","Aug 01, 2010",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"May 02, 2022","May 29, 2022",,Kindle Edition,view,/book/show/42686811-wicked-intentions
183,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"To Beguile a Beast        (Legend of the Four Soldiers, #3)","Hoyt, Elizabeth*",,,B0026IUOF0,374        pp,4.02,"14,276","May 01, 2009","May 01, 2009",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Apr 30, 2022","May 06, 2022",,Kindle Edition,view,/book/show/6503539-to-beguile-a-beast
184,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Born to Be Wilde        (The Wildes of Lindow Castle, #3)","James, Eloisa*",0062692410,9780062692412,,384        pp,3.99,"7,513","Jul 31, 2018","Jul 31, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Apr 28, 2022","May 06, 2022",,ebook,view,/book/show/38739567-born-to-be-wilde
185,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Raven Prince        (Princes Trilogy, #1)","Hoyt, Elizabeth*",0446618470,9780446618472,B0092FLJJK,392        pp,3.96,"23,572","Nov 01, 2006","Nov 01, 2006",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Apr 26, 2022","May 06, 2022",,Mass Market Paperback,view,/book/show/28863.The_Raven_Prince
186,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Heartless        (Georgian, #1)","Balogh, Mary",0425150119,9780425150115,0425150119,389        pp,3.79,"5,268","Oct 01, 1995","Oct 01, 1995",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,May 2022,"May 06, 2022",,Mass Market Paperback,view,/book/show/110299.Heartless
187,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My American Duchess,"James, Eloisa*",0062389432,9780062389435,0062389432,432        pp,3.90,"8,575","Jan 26, 2015","Jan 26, 2016",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Apr 04, 2022","Apr 22, 2022",,Mass Market Paperback,view,/book/show/25817386-my-american-duchess
188,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Sleepless in Scotland        (MacLean Curse, #4)","Hawkins, Karen*",1416560254,9781416560258,1416560254,355        pp,4.02,"2,947","Jul 09, 2009","Jul 21, 2009",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Apr 13, 2022","Apr 22, 2022",,Mass Market Paperback,view,/book/show/5979401-sleepless-in-scotland
189,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"One Night for Love        (Bedwyn Prequels, #1)","Balogh, Mary",0440226007,9780440226000,0440226007,375        pp,3.90,"7,037",1999,Aug 1999,did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Apr 18, 2022","Apr 22, 2022",,Mass Market Paperback,view,/book/show/71651.One_Night_for_Love
190,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Matter of Class,"Balogh, Mary",1593155549,9781593155544,B0082PRRJ2,208        pp,3.89,"7,495","Dec 01, 2009","Dec 29, 2009",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Apr 05, 2022","Apr 22, 2022",,Paperback,view,/book/show/6440767-a-matter-of-class
191,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Once Upon a Tower        (Fairy Tales, #5)","James, Eloisa*",0062223879,9780062223876,0062223879,404        pp,3.74,"8,065","May 28, 2013","May 28, 2013",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Mar 02, 2022","Apr 22, 2022",,Mass Market Paperback,view,/book/show/13108289-once-upon-a-tower
192,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Seducing an Angel        (Huxtable Quintet, #4)","Balogh, Mary",0385341059,9780385341059,0385341059,336        pp,3.83,"6,949","May 19, 2009","May 19, 2009",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Apr 16, 2022","Apr 22, 2022",,Hardcover,view,/book/show/5462087-seducing-an-angel
193,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Too Wilde to Wed        (The Wildes of Lindow Castle, #2)","James, Eloisa*",0062692402,9780062692405,,384        pp,3.87,"8,026","May 29, 2018","May 29, 2018",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Apr 19, 2022","Apr 22, 2022",,ebook,view,/book/show/35887284-too-wilde-to-wed
194,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Web of Love        (Web, #2)","Balogh, Mary",044024305X,9780440243052,B0059EEN00,448        pp,3.76,"2,736","Apr 03, 1990","Jun 26, 2007",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Apr 22, 2022","Apr 22, 2022",,Paperback,view,/book/show/690056.Web_of_Love
195,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Remember Love        (Ravenswood, #1)","Balogh, Mary",0593438124,9780593438121,0593438124,400        pp,3.97,"4,658","Jul 12, 2022","Jul 12, 2022",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jul 12, 2023","Apr 08, 2022",,Hardcover,view,/book/show/59473683-remember-love
196,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"It Starts with Us        (It Ends with Us, #2)","Hoover, Colleen*",1668001225,9781668001226,1668001225,323        pp,3.87,"1,435,825","Oct 18, 2022","Oct 18, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,"Jul 02, 2023","Mar 09, 2022",,Paperback,view,/book/show/60393672-it-starts-with-us
197,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Day of the Jackal,"Forsyth, Frederick",,,0553266306,358        pp,4.27,"134,236",Jun 1971,Sep 1979,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 09, 2022",,Mass Market Paperback,view,/book/show/540020.The_Day_of_the_Jackal
198,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Icon,"Forsyth, Frederick",0553574604,9780553574609,0553574604,576        pp,4.01,"10,961","Oct 01, 1996","Sep 02, 1997",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 09, 2022",,Mass Market Paperback,view,/book/show/109511.Icon
199,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,2017 War with Russia: An Urgent Warning from Senior Military Command,"Shirreff, Richard",,,B01D8ZIOII,460        pp,3.64,"1,330","Jan 01, 2016","May 19, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 09, 2022",,Kindle Edition,view,/book/show/30230942-2017-war-with-russia
200,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Call Down the Hawk        (Dreamer Trilogy, #1)","Stiefvater, Maggie*",1338188321,9781338188325,1338188321,472        pp,4.26,"34,670","Nov 05, 2019","Nov 05, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 09, 2022",,Hardcover,view,/book/show/31373184-call-down-the-hawk
201,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mistletoe Christmas,"James, Eloisa*",,,B08TWXX3NH,475        pp,3.75,"2,049","Sep 28, 2021","Sep 28, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,2,not setnot set,"Nov 30, 2021not set","Jan 18, 2022",,Kindle Edition,view,/book/show/57353246-mistletoe-christmas
202,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Someone Perfect: A Westcott Novel        (The Westcott Series, 9)","Balogh, Mary",1432893122,9781432893125,1432893122,557        pp,4.16,"4,096","Nov 30, 2021","Dec 22, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Apr 23, 2022","Jan 18, 2022",,Library Binding,view,/book/show/59743856-someone-perfect
203,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Reminders of Him,"Hoover, Colleen*",,,,335        pp,4.38,"1,197,499","Jan 18, 2022","Jan 18, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2023,"Jan 18, 2022",,Kindle Edition,view,/book/show/58341222-reminders-of-him
204,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Midnight Pleasures        (Pleasures, #2)","James, Eloisa*",0440234573,9780440234579,0440234573,464        pp,3.82,"5,112",2000,"May 08, 2001",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Dec 10, 2021","Jan 18, 2022",,Mass Market Paperback,view,/book/show/658345.Midnight_Pleasures
205,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Ugly Duchess        (Fairy Tales, #4)","James, Eloisa*",0062021737,9780062021731,0062021737,334        pp,3.66,"14,472","Jan 01, 2012","Aug 28, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2022,"Jan 18, 2022",,Mass Market Paperback,view,/book/show/11879737-the-ugly-duchess
206,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Potent Pleasures        (Pleasures, #1)","James, Eloisa*",0440234565,9780440234562,0440234565,480        pp,3.61,"6,990",1999,"May 09, 2000",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jan 14, 2022","Jan 18, 2022",,Mass Market Paperback,view,/book/show/658351.Potent_Pleasures
207,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Kiss at Midnight        (Fairy Tales, #1)","James, Eloisa*",0061626848,9780061626845,0061626848,384        pp,3.80,"20,188","Jul 27, 2010","Jul 27, 2010",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jan 12, 2022","Jan 18, 2022",,Mass Market Paperback,view,/book/show/6957682-a-kiss-at-midnight
208,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Wild Pursuit        (Duchess Quartet, #3)","James, Eloisa*",0060508124,9780060508128,0060508124,381        pp,3.78,"4,323","Feb 24, 2004","Feb 24, 2004",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jan 17, 2022","Jan 18, 2022",,Mass Market Paperback,view,/book/show/658352.A_Wild_Pursuit
209,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Trouble With the Cursed        (The Hollows, #16)","Harrison, Kim*",,,B09G9TVLHF,464        pp,4.59,"6,328","Jun 14, 2022","Jun 14, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 19, 2022","Dec 06, 2022","Dec 09, 2021",,Kindle Edition,view,/book/show/58360099-trouble-with-the-cursed
210,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,People We Meet on Vacation,"Henry, Emily*",1984806750,9781984806758,1984806750,364        pp,3.88,"1,131,219","May 11, 2021","May 11, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 24, 2023","Jan 26, 2023","Dec 09, 2021",,Paperback,view,/book/show/54985743-people-we-meet-on-vacation
211,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Beautiful World, Where Are You","Rooney, Sally*",0374602603,9780374602604,0374602603,356        pp,3.54,"388,460","Sep 07, 2021","Sep 07, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 03, 2023","Jul 14, 2023","Dec 09, 2021",,Hardcover,view,/book/show/56597885-beautiful-world-where-are-you
212,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Spanish Love Deception        (Spanish Love Deception, #1)","Armas, Elena*",,9798705893843,B08X7RKXGK,482        pp,3.84,"681,250","Feb 23, 2021","Feb 22, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 09, 2021",,Paperback,view,/book/show/57190892-the-spanish-love-deception
213,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"What Happened To You?: Conversations on Trauma, Resilience, and Healing","Perry, Bruce D.",1250223180,9781250223180,1250223180,304        pp,4.45,"79,846","Apr 27, 2021","Apr 27, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 28, 2021",,Hardcover,view,/book/show/53238858-what-happened-to-you
214,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cultish: The Language of Fanaticism,"Montell, Amanda*",0062993151,9780062993151,0062993151,309        pp,3.87,"79,188","Jun 15, 2021","Jun 15, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 28, 2021",,Hardcover,view,/book/show/55338982-cultish
215,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How to Avoid a Climate Disaster: The Solutions We Have and the Breakthroughs We Need,"Gates, Bill*",0241448301,9780241448304,0241448301,272        pp,4.13,"46,340","Feb 16, 2021","Feb 16, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 28, 2021",,Hardcover,view,/book/show/52275335-how-to-avoid-a-climate-disaster
216,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Swim in a Pond in the Rain: In Which Four Russians Give a Master Class on Writing, Reading, and Life","Saunders, George",1984856022,9781984856029,1984856022,410        pp,4.54,"18,698","Jan 12, 2021","Jan 12, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 28, 2021",,Hardcover,view,/book/show/55290026-a-swim-in-a-pond-in-the-rain
217,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Slow Fire Burning,"Hawkins, Paula*",073521123X,9780735211230,073521123X,307        pp,3.50,"154,723","Aug 24, 2021","Aug 31, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 28, 2021",,Hardcover,view,/book/show/56213354-a-slow-fire-burning
218,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Every Last Secret,"Torre, A.R.*",1542020190,9781542020190,1542020190,301        pp,3.97,"107,723","Dec 01, 2020","Dec 01, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 28, 2021",,Paperback,view,/book/show/50516731-every-last-secret
219,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Night She Disappeared,"Jewell, Lisa*",1982137363,9781982137366,1982137363,416        pp,4.12,"224,345","Jul 22, 2021","Sep 07, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 28, 2021",,Hardcover,view,/book/show/55922299-the-night-she-disappeared
