,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,NerwSlowa's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
428,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Giant Days #51,"Allison, John*",1641447583,9781641447584,B07QYP8LW7,28        pp,4.31,233,unknown,"Jun 05, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,<3,Notes are private!,0,0,1,"Jul 23, 2019","Jul 23, 2019","Jul 27, 2019",,Kindle Edition,view (with text),/book/show/45722326-giant-days-51
429,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Giant Days #50,"Allison, John*",1641446676,9781641446679,B07QGKVJ8J,32        pp,4.22,236,unknown,"May 01, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,<3,Notes are private!,0,0,1,"Jul 23, 2019","Jul 23, 2019","Jul 27, 2019",,Kindle Edition,view (with text),/book/show/45042679-giant-days-50
430,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Giant Days #49,"Allison, John*",,,,32        pp,4.18,247,"Apr 03, 2019","Apr 03, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I love those comics.And I also love how quickly I'm doing my Goodreads Challenge right now :DI love those comics.And I also love how quickly I'm doing my Goodreads Challenge right now :D...more,Notes are private!,0,0,1,"Jul 23, 2019","Jul 23, 2019","Jul 23, 2019",,Kindle Edition,view (with text),/book/show/43703004-giant-days-49
431,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Giant Days, Vol. 12        (Giant Days, #12)","Allison, John*",1684154847,9781684154845,1684154847,112        pp,4.14,"2,637","Feb 11, 2020","Feb 11, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,<3,Notes are private!,0,0,1,"Jul 23, 2019","Jul 23, 2019","Jul 23, 2019",,Paperback,view (with text),/book/show/52925764-giant-days-vol-12
432,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Giant Days, Vol. 11        (Giant Days, #11)","Allison, John*",1684154375,9781684154371,1684154375,160        pp,4.16,"3,027","Oct 08, 2019","Oct 08, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,<3What am I going to do when it ends? :O,Notes are private!,0,1,1,"Jul 23, 2019","Jul 23, 2019","Jul 23, 2019",,Paperback,view (with text),/book/show/43909499-giant-days-vol-11
433,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Giant Days, Vol. 10        (Giant Days, #10)","Allison, John*",1684153719,9781684153718,1684153719,112        pp,4.15,"3,339","Jun 25, 2019","Jun 25, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,#inLove#university#ILoveComicBooks#WhyDidn'tYouTellMeComicBooksWereNotOnlyAboutSuperheroes#inLove#university#ILoveComicBooks#WhyDidn'tYouTellMeComicBooksWereNotOnlyAboutSuperheroes...more,Notes are private!,0,0,1,"Jul 23, 2019","Jul 23, 2019","Jul 23, 2019",,Paperback,view (with text),/book/show/42201530-giant-days-vol-10
434,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Giant Days, Vol. 9        (Giant Days #9)","Allison, John*",,,,110        pp,4.26,"3,676","Feb 19, 2019","Feb 19, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,<3,Notes are private!,0,0,1,"Jul 22, 2019","Jul 22, 2019","Jul 22, 2019",,Paperback,view (with text),/book/show/40020005-giant-days-vol-9
435,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Giant Days, Vol. 8        (Giant Days, #8)","Allison, John*",1684152070,9781684152070,1684152070,112        pp,4.23,"4,226","Aug 28, 2018","Aug 28, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,<3,Notes are private!,0,0,1,"Jul 22, 2019","Jul 22, 2019","Jul 22, 2019",,Paperback,view (with text),/book/show/36373815-giant-days-vol-8
436,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Giant Days, Vol. 7        (Giant Days, #7)","Allison, John*",1684151317,9781684151318,1684151317,112        pp,4.24,"4,864","Mar 27, 2018","Mar 27, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,<3,Notes are private!,0,0,1,"Jul 21, 2019","Jul 21, 2019","Jul 22, 2019",,Paperback,view (with text),/book/show/35606630-giant-days-vol-7
437,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Giant Days: Not on the Test Edition Vol. 3 - Spring Semester,"Allison, John*",1684152631,9781684152636,1684152631,240        pp,4.31,129,"Nov 13, 2018","Nov 13, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"So witty, emotional, intelligent and beatiful <3 If you know a girl/woman/lady at any age, who just goes around and moans 'I reaaaaaaaally need to reaSo witty, emotional, intelligent and beatiful <3 If you know a girl/woman/lady at any age, who just goes around and moans 'I reaaaaaaaally need to read some comic books but don't know where to start and if there are any other comic books than those of superheroes', just buy them this one.(And I really love Amazon and Comixology for their prices :D)...more",Notes are private!,0,0,1,"Jul 21, 2019","Jul 21, 2019","Jul 22, 2019",,Hardcover,view (with text),/book/show/38509672-giant-days
438,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Giant Days: Not On The Test Edition Vol. 2 - Winter Semester,"Allison, John*",1684150582,9781684150588,1684150582,256        pp,4.35,168,unknown,"Jan 23, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I love how witty and true and relatable this series is. It's so amazing that today creative people can show their work to everyone and be appreciated I love how witty and true and relatable this series is. It's so amazing that today creative people can show their work to everyone and be appreciated by some geeks and nerds like me. And it is so amazing that such a girlie and cute comic book exists. I really, really love it. ...more",Notes are private!,0,0,1,"Jul 21, 2019","Jul 21, 2019","Jul 21, 2019",,Hardcover,view (with text),/book/show/34466806-giant-days
439,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Giant Days, Vol. 2        (Giant Days, #2)","Allison, John*",1608868044,9781608868049,1608868044,128        pp,4.00,"17,242","Apr 12, 2016","Apr 12, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"So witty, wonderful and amazing. Just buy it and read it.",Notes are private!,0,0,1,"Jul 20, 2019","Jul 21, 2019","Jul 20, 2019",,Paperback,view (with text),/book/show/25814105-giant-days-vol-2
440,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Giant Days, Vol. 1        (Giant Days, #1)","Allison, John*",1608867897,9781608867899,1608867897,112        pp,3.93,"24,430","Dec 01, 2015","Dec 01, 2015",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Comic books are my latest discovery: after amazing ""Persepolis"" I started researching the topic of graphic novels/comics and was simply amazed by the Comic books are my latest discovery: after amazing ""Persepolis"" I started researching the topic of graphic novels/comics and was simply amazed by the number of amazing pieces of work I had never heard of before.And I am so glad I finally started reading those and that I started from 'Giant Days'! This is the most wonderful, witty and intelligent tales I have read in a long time. I laughed so hard from the first page, I appreciated taking up some hard topics and very accurate observations, and I was stunned by simple, colorful, dynamic graphics. I am a big fan of Marvel films - but I must admit that I am so glad that there are comics that tell different stories than superhero tales. I wish my  was longer, but I really have to go now and read the next volumes. ALL OF THEM. So, you know - if you are wondering whether to buy this book (for yourself or as a gift), I'd just say: either buy this one or, even better, the 'Not on the Test' edition (which contains more episodes). That was such a wonderful beginning to what I hope will be a beautiful and modern coming-of-age journey. Can't wait!...more",Notes are private!,0,0,1,"Jul 20, 2019","Jul 20, 2019","Jul 20, 2019",,Paperback,view (with text),/book/show/25785993-giant-days-vol-1
441,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Where'd You Go, Bernadette","Semple, Maria",178022124X,9781780221243,178022124X,332        pp,3.88,"572,352","Aug 14, 2012",2013,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"If you don't know what to read, just listen to Reese Witherspoon :DFor the last month, I've been going around and thinking 'E-mails are such an importIf you don't know what to read, just listen to Reese Witherspoon :DFor the last month, I've been going around and thinking 'E-mails are such an important part of our daily life right now, how come are they never included in any books?'. When I saw that 'Where'd You Go, Bernadette?' is an epistolary novel, I immediately knew I just had to read it. And I did - getting one of the best books for the summer ever written. A tale of parental love, coming-of-age, searching and finding. I really loved how not obvious the characters are, how intriguing and irrational their behaviour is. Maria Semple is very perceptive - and she can dress her observations into a costume of a stunning tale. On the cover there is a blurb of 'The Times' which says '[A] heart-warming, life-affirming novel of the year'. I don't know if it really is 'the novel of the year', but I think it is so much worth spending your reading time on. Especially when you're tired with all the So Smart And Hard Novels That You Can't Understand Unless You Spend Twenty More Hours Reading About The Unfortunate Life of the Writer. I just want a logical story that will keep me interested, is also well-written and gives me something to think about or to care about. I got it here, thus I am completely satisfied. ...more",Notes are private!,0,0,1,"Jul 19, 2019","Jul 23, 2019","Jul 19, 2019",,Paperback,view (with text),/book/show/18137523-where-d-you-go-bernadette
442,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Niedorajda, czyli co nam radzą poradniki","Rusinek, Michał",8326827258,9788326827259,8326827258,200        pp,3.69,447,"Apr 24, 2019","Apr 24, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Mniej więcej dwa lata temu zachwycałam się fenomenalnymi ""Pypciami na języku"" (najpierw werbalnie, a następnie czynami, obdarowując mniej więcej połowMniej więcej dwa lata temu zachwycałam się fenomenalnymi ""Pypciami na języku"" (najpierw werbalnie, a następnie czynami, obdarowując mniej więcej połowę swoich znajomych-intelektualistów egzemplarzami). Rozważania nad językiem poradników zawarte w ""Niedorajdzie"", śmiem twierdzić, czyta się nawet lepiej (ze względu na dłuższe formy), i zdecydowanie polecam zainteresować się tym tytułem zwłaszcza osobom, które w gronie najbliższych mają status policji językowej. Rusinek bierze pod lupę język wykorzystywany w poradnikach: język perswadujący, ale również - wydaje się - magiczny. Każdy z 12 rozdziałów zawiera wstęp podsumowujący główne tendencje zaobserwowane przez autora w poradnikach o danej tematyce, a następnie w sposób absolutnie celny i dowcipny zajmuje się konkretnymi przykładami, tzn. ich brakiem logiki, niezamierzoną dwuznacznością, a często po prostu głupotą. Kolega z grupy czytelniczej na Facebooku, którego gustowi czytelniczemu bardzo wierzę, w swojej recenzji ostrzegał przed czytaniem książki w komunikacji miejskiej. Ostrzeżenie było jak najbardziej słuszne - proza Rusinka wzbudzać może bowiem niekontrolowane salwy śmiechu. Zaznaczyć jednak muszę, że dla mnie niektóre rozdziały były przede wszystkim przerażające (tzn. głównie ten analizujący poradniki medyczne oraz ten analizujący poradniki mówiące, jak być mężczyzną). Bardzo podoba mi się, jak elegancko autor radzi sobie z wieloma tematami, jak duży rozsądek zachowuje i jak trafnie podsumowuje pewne niefortunne językowo (albo światopoglądowo) sformułowania.Oprócz niewątpliwej wartości literackiej pragnę zauważyć też fakt, że niniejsza książka okazać się może idealnym prezentem - przede wszystkim właśnie dla osób, które życie poświęcają zawiłościom języka.Jedyny minus: ja bym chciała jeszcze drugie 12 rozdziałów takiej prozy. Tak na już. A teraz muszę szukać sobie innej książki - tylko jak, skoro wiem, że mało prawdopodobne jest, że przy czymkolwiek innym będę bawić się równie dobrze?...more",Notes are private!,0,1,1,"Jun 29, 2019","Jun 30, 2019","Jun 29, 2019",,Hardcover,view (with text),/book/show/44451216-niedorajda-czyli-co-nam-radz-poradniki
443,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Motyw X        (Fabian Risk, #4)","Ahnhem, Stefan",8365973790,9788365973795,8365973790,448        pp,3.96,"3,067",Sep 2018,"Jun 04, 2019",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Jak pisałam we wszystkich poprzednich recenzjach - uwielbiam poprzednie książki o Fabianie Risku. Tak dopracowanej, doskonałej, zaskakującej intrygi, Jak pisałam we wszystkich poprzednich recenzjach - uwielbiam poprzednie książki o Fabianie Risku. Tak dopracowanej, doskonałej, zaskakującej intrygi, logicznej kompozycji i wyważenia różnych elementów nie ma właściwie w żadnych innych kryminałach (uwierzcie, że jestem obeznana z tym gatunkiem).Ta książka jednak sprawia wrażenie, jakby powstała w wyniku nacisków wydawcy, żeby jak najszybciej coś napisać i spieniężyć, i jakby zabrakło budżetu na redaktora/redaktorkę, którzy mogliby wytknąć nieścisłości i fragmenty po prostu niedopracowane. Uwzględniam oczywiście fakt, że zgodnie z dopiskiem na jednej z ostatnich stron ""Fabian Risk wkrótce powróci w następnej części, zatytułowanej X sposobów na śmierć"", prawdopodobnie więc oryginalny plan stworzony przez autora podzielony został na dwie części. Gdyby jednak książka ""finałowa"" została wydana w dwóch (lub nawet więcej) tomach dla wygody czytelnika, ale w tym samym czasie, nie miałabym z tym absolutnie żadnego problemu - w tym jednak momencie ""Motyw X"" po prostu nie do końca broni się sam.Mój pierwszy zarzut jest następujący: otwarty został mniej więcej milion wątków (tak, to oczywiście hiperbola), jednak żaden z nich właściwie nie został zakończony. Na chyba cztery zbrodnie (niekoniecznie zabójstwa) ""teraźniejsze"" (pralka, sprzedawca, Molly, Ester) w stu procentach wyjaśnia się tylko jedna (i to właściwie jednym zdaniem). W przypadku kolejnej mamy wskazówki i bardzo złą osobę, która jednak niekoniecznie musi okazać się sprawcą tego konkretnego czynu (zresztą przy tej osobie też jej motywy wcale nie zostały do końca wyjaśnione). Trzecia i czwarta zbrodnia z tego katalogu (oczywiście, niekoniecznie w podanej przeze mnie kolejności) zostały natomiast w pewnym momencie przez autora porzucone - właśnie tak, jakby miały zostać wyjaśnione dopiero potem (to samo odnosi się do fragmentów pisanych z perspektywy pierwszej osoby, mających pokazywać motywy mordercy czy też jego działania - a raczej: morderców). I przyznaję, że mam z tym bardzo duży problem - wolałabym albo żeby przez parę tomów ciągnęły się jedynie wątki bardziej obyczajowe, albo żeby już na samym początku było wyraźnie napisane, że nie wszystkie zbrodnie zostaną wyjaśnione, bo nie po to sięgam po kryminał, żeby nie dowiedzieć się, kto zabił (mimo że autorowi bardzo dobrze wychodzi przypominanie na początku tomu, co działo się w poprzednich częściach). Oprócz wątpliwości i zarzutów co do konstrukcji całej powieści mam kilka uwag do budowania przez Ahnhema postaci. Przyznaję, że poprzednich książek co prawda nie czytałam ponownie przed lekturą w celu ich odświeżenia, ale że chyba miałam tam drobne uwagi co do scen rozgrywanych między Fabianem a Sonją (jego żoną). W tej części jednak Ahnhem po pierwsze zachowuje się, jakby stracił umiejętność pisania rozsądnych dialogów rodzinnych (i o ile w przypadku jednej rozmowy taka aż rażąca niezręczność jest jak najbardziej wskazana i uzasadniona, to potem czyta się to z niedowierzaniem), po drugie zaś odnoszę wrażenie - że autor nie do końca jest w stanie zbudować wiarygodne postaci o prawdopodobnych zachowaniach. Nie wiem niestety, czy wynika to z braku znajomości psychologii, wyobraźni, określonych, trochę skostniałych poglądów, czy jakiegoś konkretnego zamiaru twórczego, ale, niestety, czyta się to źle.Weźmy pod lupę chociażby wątek Irene. Niby Ahnhem chciałby tutaj poruszyć wątek toksycznego związku, jednak właściwie bohaterka dostaje może z 10 kilkustronicowych scen (na 440 stron książki), w których do pewnego momentu może i można tłumaczyć jej zachowania szokiem, ale w ostatniej scenie zamieniają się one w groteskę, niepasującą do kobiety, która jest przecież funkcjonariuszką skandynawskiej policji, ale ma gdzieś obowiązujące procedury czy protokoły. Podjęty jest też niby wątek toksycznego związku, ale mimochodem i właściwie bez poważniejszego zrozumienia czy rozwinięcia tematu (a zauważyć trzeba, jak trąbią media, że akurat w Szwecji problem przemocy wobec kobiet jest problemem bardzo poważnym, i dobrze byłoby go nie pomijać, jeżeli się go porusza). Inne wątki ""kobiece"" nie są w stanie tego uratować, ponieważ w większości ich po prostu tutaj nie ma, odmiennie od poprzednich książek - Sonja dostaje może trzy dialogi, Dunja przemyka jedynie mimochodem, Astrid pojawia się na dwie sceny (mimo że o tych dwóch ostatnich Ahnhem naprawdę pisał bardzo dużo). Trochę tak, jakby zabrakło już na nie miejsca albo czasu, bo przecież wydawca gonił z terminem. I szkoda, że np. właśnie w kontekście wątku przemocy w związku autor nie otworzył się na ten kobiecy pierwiastek i nie zainteresował się, jak takie sytuacje odbierają kobiety albo jak w rzeczywistości na nie reagują (tutaj już nawet Remigiusz Mróz w dość beznadziejnej literacko ""Nieodnalezionej"" zrobił cały research i sprawił, że ta książka, czytana przecież przez bardzo wiele osób, podchodzi do tematu w sposób odpowiedzialny społecznie, za co należy mu się wielki szacunek).Fabian z kolei zachowuje się w tej części po prostu idiotycznie. Poprzednie części kazały nam obserwować policjanta, jak próbuje (dość nieudolnie) wypośrodkować czas między swoją rodziną a pracą (praktycznie zawsze wygrywała oczywiście ta druga). Tutaj jednak cały czas mówi o tym, jak bardzo chce ratować swoją rodzinę, nie chce wracać do pracy, tylko pomagać dzieciom i żonie - tylko że nie robi w tym kierunku absolutnie nic poza ugotowaniem chyba trzech posiłków i pełnymi wyrzutów monologami do swoich dzieci (mimo że np. jego żona zamknęła się na dwa dni w pokoju i właściwie z niego nie wychodzi, syn tak samo, a córka zupełnie zmieniła swoją osobowość). Hm, a może by tak po traumatycznych wydarzeniach z poprzedniej części postarać się okazać im zrozumienie? Porozmawiać? Nie naciskać za mocno na coś, co zresztą jest krokiem absolutnie idiotycznym i mogącym całkowicie rozbić jego rodzinę? Zadzwonić do terapeuty i umówić wszystkich na sesję? Hm? Nie, Risk reprezentuje tutaj to typowe pokolenie 40- czy 50-letnich mężczyzn, którzy wychowani zostali w przekonaniu, że mężczyzna nie czuje emocji (i w domyśle: terapia to hańba), i który przez to zachowuje się po prostu pasywno-agresywnie (np. nagle krzycząc na syna, że ten robi się gruby), i to właśnie jego kilkunastoletnie dzieci wykazują się tutaj największą dojrzałością. I może idę za daleko, ale naprawdę mam nadzieję, że autor w swoim życiu prywatnym postępuje inaczej, a tutaj tylko chciał zbudować postać - jednak w takim wypadku naprawdę mógłby to zaznaczyć i rozbudować. Zwłaszcza że potem - nagle - na jedną scenę Fabian dostaje niesamowite pokłady wiedzy psychologicznej (które oczywiście po kulminacyjnym momencie zaraz znikają, bo w trzy minuty po tragedii trzeba biec do pracy, mimo że naprawdę logiczne byłoby zrobienie przerwy choć na chwilę).Niedopracowane wydają mi się też różne kwestia związane z prowadzeniem śledztwa. Jeżeli ktoś uważa, że przełożony-zastępca nie jest dobrym przełożonym, dobrze byłoby, gdyby pokazał, na czym to ma polegać, a nie tylko 20 razy napisał ""ktoś nie jest dobrym przełożonym)"". Nie wiem też, czy w szwedzkim prawie obowiązuje doktryna owoców zatrutego drzewa (czyli że nie wolno w sądzie wykorzystać dowodów, które pozyskane zostały z naruszeniem prawa), ale i Fabian, i Irene, i wszyscy inni wesoło zachowują się tak, jakby nigdy o niej nie słyszeli, mimo że sytuacja, w której dowód uzyskany podczas wejścia do czyjegoś domu i myszkowania w jego komputerze utrzyma się w sądzie, jest dla mnie dość nieprawdopodobna. Niezrozumiałe dla mnie są też sytuacje, w których któryś z policjantów się spieszy albo myśli o czymś innym, więc po prostu ignoruje siedzącego przed nim świadka i to, że najwyraźniej ma bardzo ważną informację dla śledztwa, albo po prostu nie zadaje mu najważniejszych pytań, bo już musi wysiąść z samochodu, i nawet przez chwilę potem na ten temat nie myśli. (I nie, braki pracownicze nie są dla mnie wystarczającym usprawiedliwieniem).Ahnhem zamieszcza też kilka fragmentów, które niby są drobiazgami, ale które moją uwagę przykuły od razu ze względu na swój brak logiki, a które jednak mimo to w tej książce (wydawanej w ponad trzydziestu krajach) zostały. Jakim cudem właściciel mieszkania nie zauważyłby, że nagle zniknęło z niego kilkanaście metrów kwadratowych (str. 149)? Dlaczego kobieta, która nie maluje się mocno, ale jednak nakłada czasem trochę szminki (str. 339), nie ma w domu płynu do demakijażu, który znaleźć można w każdym sklepie, i nie zamierza go sobie sprawić (str. 390), nawet jeśli w tym momencie dość mocno się maluje? Jakim cudem zamierza zmyć mocny, kryjący makijaż nie płynem do demakijażu, tylko mydłem? Jak jest w stanie ten super kryjący, utrwalony makijaż zetrzeć jednym ruchem ręki (str. 435)? Tak wiele pytań, tak mało odpowiedzi. Jako nerdczycy nie podoba mi się też wybijające się ukradkiem nastawienie autora do ""tych głupich gier komputerowych"", i bardzo, bardzo polecałabym zgłębienie tematu i dopiero wtedy pisanie na ten temat (i tak, ja stoję na stanowisku, że gry mogą być dziełami sztuki, i jestem w stanie go uzasadnić w monologu popartym szeregiem przykładów, którego jednak tutaj nie zamieszczę ze względu na ograniczenie tej recenzji do 20 tysięcy znaków).I bardzo, bardzo przykro mi klikać na dwie gwiazdki, i nie myślałam, że kiedykolwiek tak zrobię w stosunku do książki Ahnhema, ale innej oceny wystawić nie mogę. Czyta się to szybko i sprawnie, wątek dotyczący Ingvara również bardzo mi się podoba jako wprowadzający stosunkowo nową dynamikę, ale tym razem nieścisłości, brak logiki i ostatecznego wyjaśnienia po prostu mnie zmęczyły i poirytowały, zwłaszcza że miała to być przecież idealna książka na ""po sesji"". Cóż.Jeżeli lubicie Ahnhema i uważacie, że jesteście w stanie przymknąć oko na te rzeczy, śmiało kupujcie (albo jeżeli jesteście w trybie nieanalizującym tak mocno treści). Jeżeli nie przeszkadza Wam otwarcie wielu wątków, również polecam. Jeżeli natomiast sądzicie, że zgodzilibyście się z moimi zarzutami, to zdecydowanie proponuję poczekanie na kolejny tom i zgłębianie całości dopiero wówczas. Tym razem bowiem Ahnhem, którego uważałam wręcz za jednego z bogów kryminału, po prostu się nie popisał (hehe), i do kolejnej części będę podchodzić ze zdecydowanie mniejszym entuzjazmem. Szkoda....more",Notes are private!,0,0,1,"Jun 26, 2019","Jun 29, 2019","Jun 26, 2019",,Paperback,view (with text),/book/show/46025931-motyw-x
