,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Christopher's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
58,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Tower of Thorns        (Blackthorn & Grim, #2)","Marillier, Juliet*",0451467019,9780451467010,0451467019,415        pp,4.18,"8,666","Sep 29, 2015","Nov 03, 2015",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 23, 2021","Jun 23, 2021","Oct 15, 2021",,Hardcover,view,/book/show/22567177-tower-of-thorns
59,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Kushiel's Avatar        (Phèdre's Trilogy, #3)","Carey, Jacqueline*",1405034149,9781405034142,1405034149,702        pp,4.37,"36,328",2003,"Sep 17, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 25, 2021","May 25, 2021","Oct 15, 2021",,Paperback,view,/book/show/40223.Kushiel_s_Avatar
60,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Sorcerer to the Crown        (Sorcerer Royal, #1)","Cho, Zen*",0425283372,9780425283370,0425283372,371        pp,3.73,"14,925","Sep 01, 2015","Sep 01, 2015",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 16, 2021","May 16, 2021","Oct 15, 2021",,Hardcover,view,/book/show/23943137-sorcerer-to-the-crown
61,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Kushiel's Chosen        (Phèdre's Trilogy, #2)","Carey, Jacqueline*",0765345048,9780765345042,0765345048,678        pp,4.30,"40,002","Apr 06, 2002","Mar 14, 2003",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 15, 2021","May 15, 2021","Oct 15, 2021",,Mass Market Paperback,view,/book/show/395962.Kushiel_s_Chosen
62,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Transcendent Kingdom,"Gyasi, Yaa*",,,,264        pp,4.11,"146,881","Aug 31, 2020","Sep 01, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 05, 2021","May 05, 2021","Oct 15, 2021",,Hardcover,view,/book/show/48570454-transcendent-kingdom
63,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Duchess War        (Brothers Sinister, #1)","Milan, Courtney*",1937248097,9781937248093,,270        pp,3.82,"27,567","Dec 06, 2012","Dec 08, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 02, 2021","May 02, 2021","Oct 15, 2021",,ebook,view,/book/show/13489919-the-duchess-war
64,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How the One-Armed Sister Sweeps Her House,"Jones, Cherie*",0316536989,9780316536981,0316536989,278        pp,3.69,"15,020","Jan 21, 2021","Feb 02, 2021",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 19, 2021","Apr 19, 2021","Oct 15, 2021",,Hardcover,view,/book/show/53369488-how-the-one-armed-sister-sweeps-her-house
65,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Crooked Tree,"Mannion, Una",0063049848,9780063049840,0063049848,320        pp,3.75,"5,617","Jan 05, 2021","Jan 05, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 18, 2021","Apr 18, 2021","Oct 15, 2021",,Hardcover,view,/book/show/54236137-a-crooked-tree
66,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Lost Queen        (The Lost Queen, #1)","Pike, Signe*",1501191411,9781501191411,1501191411,527        pp,4.16,"12,588","Sep 04, 2018","Sep 04, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 16, 2021","Apr 16, 2021","Oct 15, 2021",,Hardcover,view,/book/show/38355440-the-lost-queen
67,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Luster,"Leilani, Raven*",0374194327,9780374194321,0374194327,227        pp,3.53,"98,754","Aug 04, 2020","Aug 04, 2020",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 10, 2021","Apr 10, 2021","Oct 15, 2021",,Hardcover,view,/book/show/51541496-luster
68,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Fires of Heaven        (The Wheel of Time, #5)","Jordan, Robert",1857232097,9781857232097,1857232097,912        pp,4.19,"188,665","Oct 15, 1993","Jul 04, 1994",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 04, 2021","Apr 04, 2021","Oct 15, 2021",,Paperback,view,/book/show/13895.The_Fires_of_Heaven
69,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Dreamer's Pool        (Blackthorn & Grim, #1)","Marillier, Juliet*",0451466993,9780451466990,0451466993,434        pp,3.98,"15,036","Nov 04, 2014","Nov 04, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 04, 2021","Apr 04, 2021","Oct 15, 2021",,Hardcover,view,/book/show/17305016-dreamer-s-pool
70,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Priestdaddy,"Lockwood, Patricia*",1594633738,9781594633737,1594633738,336        pp,3.86,"23,078","May 02, 2017","May 02, 2017",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 04, 2021","Apr 04, 2021","Oct 15, 2021",,Hardcover,view,/book/show/31920820-priestdaddy
71,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Piranesi,"Clarke, Susanna",163557563X,9781635575637,163557563X,272        pp,4.23,"280,820","Sep 15, 2020","Sep 15, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 13, 2021","Mar 13, 2021","Oct 15, 2021",,Hardcover,view,/book/show/50202953-piranesi
72,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Foreign Country        (Thomas Kell, #1)","Cumming, Charles",0312591330,9780312591335,0312591330,357        pp,3.85,"8,176","Jan 01, 2012","Aug 07, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 28, 2021","Feb 28, 2021","Oct 15, 2021",,Hardcover,view,/book/show/13167077-a-foreign-country
73,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Thing Around Your Neck,"Adichie, Chimamanda Ngozi",0307271072,9780307271075,0307271072,218        pp,4.24,"43,700","Jun 23, 2008","Jun 16, 2009",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 27, 2021","Feb 27, 2021","Oct 15, 2021",,Hardcover,view,/book/show/5587960-the-thing-around-your-neck
74,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sisters,"Johnson, Daisy*",0593188950,9780593188958,0593188950,210        pp,3.48,"14,239","Jul 01, 2020","Aug 25, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 15, 2021","Feb 15, 2021","Oct 15, 2021",,Paperback,view,/book/show/50788186-sisters
75,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Conjuring of Assassins        (Chimera #2),"Glass, Cate",,,,unknown,4.03,484,"Feb 04, 2020","Feb 04, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Feb 2021,Feb 2021,"Oct 15, 2021",,,view,/book/show/44017768-a-conjuring-of-assassins
76,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Morbid Taste for Bones        (Chronicles of Brother Cadfael, #1)","Peters, Ellis",0446400157,9780446400152,0446400157,197        pp,3.97,"41,508",Aug 1977,1994,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 15, 2021","Jan 15, 2021","Oct 15, 2021",,Mass Market Paperback,view,/book/show/321545.A_Morbid_Taste_for_Bones
77,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"An Illusion of Thieves        (Chimera, #1)","Glass, Cate",,,B07GV9TY3M,352        pp,3.81,"1,413","May 21, 2019","May 21, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 17, 2021","Jan 17, 2021","Oct 15, 2021",,Kindle Edition,view,/book/show/39662738-an-illusion-of-thieves
78,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Jagannath,"Tidbeck, Karin*",0985790423,9780985790424,B009FPQXJ8,142        pp,4.02,"3,978","Sep 01, 2011","Sep 22, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 13, 2021","Jan 13, 2021","Oct 15, 2021",,Kindle Edition,view,/book/show/16054161-jagannath
79,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,When the Lights Go Out,"Bray, Carys",1786332345,9781786332349,1786332345,336        pp,3.42,515,2020,"May 07, 2020",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 09, 2021","Jan 09, 2021","Oct 15, 2021",,Hardcover,view,/book/show/52239849-when-the-lights-go-out
80,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Untelling,"Jones, Tayari*",0446694568,9780446694568,0446694568,325        pp,3.73,"4,304","Apr 18, 2005","Apr 12, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 02, 2021","Jan 02, 2021","Oct 15, 2021",,Paperback,view,/book/show/660656.The_Untelling
81,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Rage of Dragons        (The Burning, #1)","Winter, Evan*",031648976X,9780316489768,031648976X,535        pp,4.31,"33,166","Sep 10, 2017","Jul 16, 2019",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 02, 2021","Jan 02, 2021","Oct 15, 2021",,Hardcover,view,/book/show/41952489-the-rage-of-dragons
82,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Leaving Isn't the Hardest Thing,"Hough, Lauren*",,,B08DMWW3PR,314        pp,3.38,"10,004","Apr 13, 2021","Apr 13, 2021",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"Apr 13, 2021",,Kindle Edition,view,/book/show/54831125-leaving-isn-t-the-hardest-thing
83,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Latitudes of Longing,"Swarup, Shubhangi*",0593132556,9780593132555,0593132556,320        pp,3.79,"3,324","Jul 31, 2018","May 05, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 18, 2020",,Hardcover,view,/book/show/51964497-latitudes-of-longing
84,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Daemon Prism        (Collegia Magica, #3)","Berg, Carol*",1101559608,9781101559604,,496        pp,3.96,"1,081","Jan 01, 2012","Jan 01, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"May 28, 2020",,ebook,view,/book/show/12444343-the-daemon-prism
85,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Vanished Queen,"Campbell, Lisbeth*",,,,496        pp,3.71,856,"Aug 18, 2020","Aug 18, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 25, 2020",,Hardcover,view,/book/show/52759647-the-vanished-queen
86,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Red at the Bone,"Woodson, Jacqueline*",0525535276,9780525535270,0525535276,196        pp,3.98,"78,229","Sep 17, 2019","Sep 17, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,5,1,"Apr 26, 2020","Apr 26, 2020","Apr 26, 2020",,Hardcover,view,/book/show/43697186-red-at-the-bone
87,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Actress,"Enright, Anne",1324005629,9781324005629,1324005629,265        pp,3.44,"6,259","Mar 03, 2020","Mar 03, 2020",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 22, 2020","Apr 22, 2020","Apr 22, 2020",,Hardcover,view,/book/show/45993330-actress
88,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Quick,"Owen, Lauren",0812983432,9780812983432,0812983432,560        pp,3.25,"9,053","Apr 03, 2014","Feb 24, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 15, 2020",,Paperback,view,/book/show/23278597-the-quick
89,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Station Eleven,"Mandel, Emily St. John*",0385353308,9780385353304,0385353308,333        pp,4.07,"517,944","Aug 26, 2014","Sep 09, 2014",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,7,1,"Apr 15, 2020","Apr 15, 2020","Apr 15, 2020",,Hardcover,view,/book/show/20170404-station-eleven
90,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How We Disappeared,"Lee, Jing-Jing*",1335953752,9781335953759,1335953752,350        pp,4.21,"9,339","Apr 04, 2019","May 07, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,4,1,"Apr 06, 2020","Apr 11, 2020","Apr 06, 2020",,Hardcover,view,/book/show/42550681-how-we-disappeared
91,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Djinn Patrol on the Purple Line,"Anappara, Deepa",0593129199,9780593129197,0593129199,368        pp,3.81,"10,866","Feb 04, 2020","Feb 04, 2020",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 05, 2020","Apr 05, 2020","Apr 05, 2020",,Hardcover,view,/book/show/45755173-djinn-patrol-on-the-purple-line
92,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Girl, Woman, Other","Evaristo, Bernardine",0241364906,9780241364901,0241364906,453        pp,4.29,"231,169","May 02, 2019","May 02, 2019",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Mar 25, 2020","Mar 28, 2020","Mar 25, 2020",,Kindle Edition,view,/book/show/41081373-girl-woman-other
93,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nightingale Point,"Goldie, Luan*",0008314454,9780008314453,0008314454,384        pp,3.90,"2,836","Jul 08, 2019","Jul 25, 2019",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,"Mar 24, 2020","Mar 24, 2020","Mar 24, 2020",,Hardcover,view,/book/show/43305429-nightingale-point
94,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Your House Will Pay,"Cha, Steph*",0062868853,9780062868855,0062868853,304        pp,4.09,"9,405","Oct 15, 2019","Oct 15, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,4,1,"Mar 08, 2020","Mar 08, 2020","Mar 08, 2020",,Hardcover,view,/book/show/43615778-your-house-will-pay
95,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"All the Birds, Singing","Wyld, Evie*",0307907767,9780307907769,0307907767,240        pp,3.61,"13,873","Jun 20, 2013","Apr 15, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Mar 04, 2020","Mar 04, 2020","Mar 04, 2020",,Hardcover,view,/book/show/18142324-all-the-birds-singing
96,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Scribe,"Hagy, Alyson*",1555978185,9781555978181,1555978185,176        pp,3.20,"1,543","Oct 02, 2018","Oct 02, 2018",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 17, 2020","Feb 17, 2020","Feb 17, 2020",,Paperback,view,/book/show/37941613-scribe
97,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Valor's Choice        (Confederation, #1)","Huff, Tanya",0886778964,9780886778965,0886778964,409        pp,3.99,"8,528","Apr 01, 2000","Apr 01, 2000",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 13, 2020",,Mass Market Paperback,view,/book/show/772606.Valor_s_Choice
98,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Saltwater,"Andrews, Jessica",1473682770,9781473682771,1473682770,295        pp,3.80,"5,426","May 16, 2019","May 19, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 04, 2020","Feb 04, 2020","Feb 04, 2020",,Hardcover,view,/book/show/37654118-saltwater
99,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Long Bright River,"Moore, Liz*",0525540679,9780525540670,0525540679,482        pp,4.04,"108,528","Jan 07, 2020","Jan 07, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,8,1,"Jan 28, 2020","Jan 28, 2020","Jan 28, 2020",,Hardcover,view,/book/show/43834909-long-bright-river
