,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,L.K.'s rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
503,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A New Handbook of Literary Terms,"Mikics, David*",030010636X,9780300106367,030010636X,368        pp,4.10,21,"Jan 01, 2007","Jun 01, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 01, 2018",,Hardcover,view,/book/show/1539400.A_New_Handbook_of_Literary_Terms
504,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Country Dark,"Offutt, Chris*",0802127797,9780802127792,0802127797,232        pp,4.11,"2,569","Apr 10, 2018","Apr 10, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 29, 2018",,Hardcover,view,/book/show/36556924-country-dark
505,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Mockingjay        (The Hunger Games, #3)","Collins, Suzanne",0439023513,9780439023511,0439023513,390        pp,4.09,"3,226,606","Aug 24, 2010","Aug 24, 2010",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 02, 2012","Sep 05, 2012","May 28, 2018",,Hardcover,view,/book/show/7260188-mockingjay
506,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Catching Fire        (The Hunger Games, #2)","Collins, Suzanne",0439023491,9780439023498,0439023491,391        pp,4.33,"3,679,440","Sep 01, 2009","Sep 01, 2009",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,Jul 2012,"Jul 31, 2012","May 28, 2018",,Hardcover,view,/book/show/6148028-catching-fire
507,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Hunger Games        (The Hunger Games, #1)","Collins, Suzanne",0439023483,9780439023481,0439023483,374        pp,4.34,"8,666,518","Sep 14, 2008","Oct 14, 2008",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I'd heard about this book for years from friends who teach, but I didn't consider reading a YA novel until the movie came out. I was so intrigued by eI'd heard about this book for years from friends who teach, but I didn't consider reading a YA novel until the movie came out. I was so intrigued by elements of our culture portrayed in the film, e.g., the narcissism of the Capital, the reality television, the dystopia in the districts, that I decided to read the novels. This I did the summer I retired, a precious few months in which I was between jobs, footloose and fancy free. So, for me, I remember less about the particulars in the novels (except that I enjoyed every minute) than I do about how carefree I felt while reading them. Kudos to Suzanne Collins for creating a world and characters that millions have enjoyed....more",Notes are private!,0,14,1,"May 28, 2012","Jun 30, 2012","May 28, 2018",,Hardcover,view (with text),/book/show/2767052-the-hunger-games
508,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,2 Elizabeths: Volume I: Love & Romance,"Holland, Elise",1732109109,9781732109100,1732109109,182        pp,4.67,3,unknown,"May 01, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"2 Elizabeths’ first anthology is a strong beginning for the magazine’s expansion into book length work. This collection of fiction, flash fiction, and2 Elizabeths’ first anthology is a strong beginning for the magazine’s expansion into book length work. This collection of fiction, flash fiction, and poetry puts some wonderful writers on display.I particularly loved “Sea Glass” by Brandi Willis Schreiber. Ms. Schreiber’s use of second person narrative is flawless, and her descriptions, so beautifully phrased, put the reader “in scene” without bogging the story down with details.My favorite among the poems is “Solitary,” which any writer or lover of the worlds within books will love....more",Notes are private!,0,1,1,"May 24, 2018","May 27, 2018","May 27, 2018",,Paperback,view (with text),/book/show/40178265-2-elizabeths
509,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bartleby the Scrivener,"Melville, Herman",0974607800,9780974607801,0974607800,80        pp,3.93,"64,864",Dec 1853,"May 01, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"May 26, 2018",,Paperback,view,/book/show/114230.Bartleby_the_Scrivener
510,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Unknown Caller,"Spark, Debra*",0807164690,9780807164693,0807164690,292        pp,3.55,109,"Aug 01, 2016","Aug 22, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 25, 2018",,Paperback,view,/book/show/29570439-unknown-caller
511,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hybrid Creatures,"Baker, Matthew*",0807168866,9780807168868,0807168866,136        pp,4.09,45,"Feb 19, 2018","Feb 19, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 25, 2018",,Paperback,view,/book/show/35412466-hybrid-creatures
512,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Never Let Me Go,"Ishiguro, Kazuo*",,,,10        pp,3.85,"694,091","Apr 05, 2005","Jun 27, 2006",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Apr 17, 2021","May 13, 2021","May 20, 2018",,Audiobook,view,/book/show/15715936-never-let-me-go
513,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Alice Network,"Quinn, Kate*",,,,503        pp,4.32,"491,835","Jun 06, 2017","Jun 06, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"May 20, 2018",,Paperback,view,/book/show/32051912-the-alice-network
514,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Little Shepherd of Kingdom Come,"Fox Jr., John",0813101727,9780813101729,0813101727,336        pp,4.12,331,1903,"Jan 19, 1993",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 20, 2018",,Paperback,view,/book/show/826968.The_Little_Shepherd_of_Kingdom_Come
515,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pulse        (Pulse Effex #1),"Burkard, L.R.",0979215471,,B011WSHROU,275        pp,4.02,140,"Aug 03, 2015","Aug 03, 2015",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Darn you, L. R. Burkard! Now I have to read Resilience, Pulse Effex #2, to find out what becomes of Lexie, Andrea, and Sarah.This is YA fiction, but sDarn you, L. R. Burkard! Now I have to read Resilience, Pulse Effex #2, to find out what becomes of Lexie, Andrea, and Sarah.This is YA fiction, but since Suzanne Collins and J. K. Rowling blurred the lines on audience boundaries for YA fiction, and since I enjoyed this novel so much, I will from now on consider YA fiction to be stories about young adults rather than stories for young adults.The pulse in Pulse is an Electromagnetic Pulse (EMP, or epic solar flare) that wipes out all post-nineteenth century technology. Unless it's caged in special material - maybe lead, I can't recall - to protect it. Who would think of doing that? Preppers, that's who. Those odd, march-to-their-own-drumbeat people who seem out of sync with reality until the apocalypse hits.Lexie's family are preppers. Andrea's family are upper middle class. Sarah's family are just trying to make it day to day. Ms. Burkard did a fantastic job of imagining the effects of a total shutdown of everything, even automobiles, in the middle of a brutal Ohio winter. As day piles upon day, the community degenerates into every man for himself paranoia worthy of Cormac McCarthy. This EMP is a particularly nasty apocalypse, simply because absolutely none of the technology we've become absolutely dependent on works. It's the equivalent of asking the flight crew of an Airbus to hang a pocket watch from the panel and bring the ship down safely in a snowstorm. You'll need either Charles Lindbergh or Sully Sullenberger for a successful outcome. In other words, you need someone pretty unusual on your side.There is a heavy spiritual theme to this book because of Lexie's family, the preppers, who go to the Lord for just about everything. Some readers may take exception to that, but we need to remind ourselves that some people do walk out their faith every day, publicly and privately, and these characters reflect that. In that respect, they are true to life.Ms. Burkard knows how to keep a reader turning pages, and buying her next book. I'm headed to Amazon now. Well done....more",Notes are private!,0,2,1,"May 21, 2018","Aug 04, 2018","May 19, 2018",,Kindle Edition,view (with text),/book/show/26032034-pulse
516,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Birds of America: Stories,"Moore, Lorrie",0312241224,9780312241223,0312241224,308        pp,4.10,"15,719",1998,"Sep 23, 1999",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 16, 2018",,Paperback,view,/book/show/19631.Birds_of_America
517,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Self-Help,"Moore, Lorrie",0307277291,9780307277299,0307277291,163        pp,4.14,"13,983",unknown,"Mar 13, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 13, 2018",,Paperback,view,/book/show/90872.Self_Help
518,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Not That Bad: Dispatches from Rape Culture,"Gay, Roxane*",0062413511,9780062413512,0062413511,368        pp,4.43,"20,222","May 01, 2018","May 01, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 13, 2018",,Paperback,view,/book/show/35887136-not-that-bad
519,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Jump and Other Stories,"Gordimer, Nadine",0140165347,9780140165340,0140165347,272        pp,3.88,"1,166","Jul 05, 1991","Oct 01, 1992",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 13, 2018",,Paperback,view,/book/show/385234.Jump_and_Other_Stories
520,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Tripwire        (Jack Reacher, #3)","Child, Lee*",,,,417        pp,4.11,"125,112","Jun 28, 1999","May 29, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 13, 2018",,Kindle Edition,view,/book/show/6455791-tripwire
521,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Eleanor Oliphant Is Completely Fine,"Honeyman, Gail",,,,336        pp,4.24,"1,227,015","May 09, 2017","May 09, 2017",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Eleanor Oliphant is destined to become one of the most memorable characters imagined in fiction. Certainly, she's right at the tippy top of my favoritEleanor Oliphant is destined to become one of the most memorable characters imagined in fiction. Certainly, she's right at the tippy top of my favorites. Eleanor is pragmatic, funny, and pitiful, but never for a minute does she feel sorry for herself, even though she has plenty of reasons to.From the first paragraph, Eleanor snags us by the sleeve and confides in first-person narration. The opening sentence tells us everything we need to know starting out: ""When people ask me what I do - taxi drivers, dental hygienists - I tell them I work in an office."" The people in Eleanor's life are taxi drivers and dental hygienists, not friends and family. What she does - all she does, except for pounding down Glen's vodka on the weekends - is work. Eleanor isn't looking for happiness, but that doesn't stop us from wanting it for her. I highly recommend this debut novel, and I can't wait to read more from Gail Honeyman....more",Notes are private!,0,6,1,"Oct 06, 2019","Oct 25, 2019","May 12, 2018",,ebook,view (with text),/book/show/32503381-eleanor-oliphant-is-completely-fine
522,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Lost for Words Bookshop,"Butland, Stephanie*",1250124530,9781250124531,1250124530,352        pp,4.02,"22,395","Apr 20, 2017","Jun 19, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 12, 2018",,Hardcover,view,/book/show/36347878-the-lost-for-words-bookshop
523,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sharp: The Women Who Made an Art of Having an Opinion,"Dean, Michelle",0802125093,9780802125095,0802125093,384        pp,3.41,"1,442","Apr 10, 2018","Apr 10, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 12, 2018",,Hardcover,view,/book/show/36636594-sharp
524,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Princess Bride,"Goldman, William",0345418263,9780345418265,0345418263,429        pp,4.27,"899,574","Sep 01, 1973","Jul 15, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 06, 2018",,Paperback,view,/book/show/21787.The_Princess_Bride
525,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Trail of Broken Wings,"Badani, Sejal*",1477872078,9781477872079,B00N58XLLE,379        pp,4.02,"47,531","May 01, 2015","May 01, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 03, 2018",,Kindle Edition,view,/book/show/24228353-trail-of-broken-wings
526,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Gil's All Fright Diner,"Martinez, A. Lee*",0765350017,9780765350015,0765350017,287        pp,3.86,"13,291","May 01, 2005","Jun 27, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 29, 2018",,Mass Market Paperback,view,/book/show/225606.Gil_s_All_Fright_Diner
527,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Tracked        (Tracked, #1)","Martin, Jenny*",0803740123,9780803740129,0803740123,393        pp,3.66,965,"May 05, 2015","May 05, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 29, 2018",,Hardcover,view,/book/show/23281932-tracked
528,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Splendor Falls,"Clement-Moore, Rosemary*",0385736908,9780385736909,0385736908,518        pp,3.81,"5,533","Sep 08, 2009","Sep 08, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 29, 2018",,Hardcover,view,/book/show/6064646-the-splendor-falls
529,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Hammer of God,"Clarke, Arthur C.",1857231945,9781857231946,1857231945,264        pp,3.70,"8,523",1992,1995,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 29, 2018",,Paperback,view,/book/show/35813.The_Hammer_of_God
530,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tropic of Squalor: Poems,"Karr, Mary",0062699849,9780062699848,,96        pp,3.67,443,"May 08, 2018","May 08, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"What can I say? This is classic Mary Karr: No holds barred poems about life in the Tropic of Squalor, that is, under the curse. Ms. Karr's observationWhat can I say? This is classic Mary Karr: No holds barred poems about life in the Tropic of Squalor, that is, under the curse. Ms. Karr's observations are poignant and almost always have a comic element, even if it's dark. The poems are full of familiar themes for those who've read her memoirs. I don't read a lot of poetry, and my taste runs toward poets like Frost and Yeats and Dickinson, but I keep trying, mostly unsuccessfully, to expand my horizons. My favorite poetry of Karr's are the lyrics produced by her collaboration with Rodney Crowell on the album ""Kin.""...more",Notes are private!,0,3,1,"May 16, 2018","May 24, 2018","Apr 25, 2018",,ebook,view (with text),/book/show/35068829-tropic-of-squalor
531,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Cove,"Rash, Ron*",,,,255        pp,3.70,"11,931","Feb 22, 2012","Apr 10, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 24, 2018",,Hardcover,view,/book/show/11807189-the-cove
532,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Boy in the Striped Pajamas,"Boyne, John*",,,,224        pp,4.16,"830,284",2006,"Sep 12, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 21, 2018",,Hardcover,view,/book/show/39999.The_Boy_in_the_Striped_Pajamas
533,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Time of Our Singing,"Powers, Richard",0099453835,9780099453833,0099453835,631        pp,4.26,"3,757",2002,"Jan 01, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 18, 2018",,Paperback,view,/book/show/23007.The_Time_of_Our_Singing
534,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Echo Maker,"Powers, Richard",0374146357,9780374146351,0374146357,451        pp,3.44,"11,401","Oct 17, 2006","Oct 17, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 18, 2018",,Hardcover,view,/book/show/19794.The_Echo_Maker
535,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lawn Boy,"Evison, Jonathan*",1616202629,9781616202620,1616202629,320        pp,3.83,"8,233","Apr 03, 2018","Apr 03, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 18, 2018",,Hardcover,view,/book/show/35489159-lawn-boy
536,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My Reading Life,"Conroy, Pat",,,B003F3PKDG,337        pp,3.94,"7,972",2010,"Nov 02, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 05, 2018",,Kindle Edition,view,/book/show/8323492-my-reading-life
537,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Burial Place        (Rob Soliz and Frank Pierce, #2)","Enmon, Larry*",1683315537,9781683315537,1683315537,288        pp,4.54,71,"Apr 10, 2018","Apr 10, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"When I was approaching the halfway mark of this novel, I planned to give it what I felt was a generous four stars. Then Mr. Enmon began to introduce sWhen I was approaching the halfway mark of this novel, I planned to give it what I felt was a generous four stars. Then Mr. Enmon began to introduce subtle little accelerators that quickened the pace. I found myself looking forward to getting back to the story, and I read the second half in much less time than the first.This is one of those thrillers where you have an idea how everything is going to turn out, but the fun is how you'll get there. It's a good ride, and Mr. Enmon's characters have their own secrets that add to the tension. He left a few things unresolved, including some spiritual themes, that make me look forward to the next novel in this series. Okay, I even teared up a little at the end, which surprised me. I felt that pointed to something special about the characterization and the prose.If you read this, Mr. Enmon, I hope you're already hard at work on the next one in the series!...more",Notes are private!,0,1,1,"Apr 11, 2018","May 21, 2018","Apr 04, 2018",,Hardcover,view (with text),/book/show/36528336-the-burial-place
538,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Fran Lebowitz Reader,"Lebowitz, Fran",0385366248,9780385366243,,unknown,3.61,"7,947",1994,"Sep 04, 2012",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The rating is qualified in that this collection may appeal to fans of Larry David’s work, such as Seinfeld. This reader includes the essays formerly pThe rating is qualified in that this collection may appeal to fans of Larry David’s work, such as Seinfeld. This reader includes the essays formerly published in Metropolitan Life and Social Studies, in which Ms. Lebowitz expresses her views of life, people, herself, and her beloved New York. She’s jaded, acerbic, and just about any other adjective you can think of that says there isn’t much meaning to existence beyond a pack of good cigarettes. Lebowitz is also pretty darned funny, and like Seinfeld, has fun with her own selfishness.In one essay, Lebowitz gives affluent people a brief primer for talking with poor people, in which she defines “overworked” as overwhelming weariness and fatigue, similar to jet lag. That’s an example of her humor.These essays are 40 years old, and definitely dated. But that’s interesting too. I listened to the Audible edition narrated by Lebowitz....more",Notes are private!,0,1,1,"May 02, 2018","May 19, 2018","Mar 23, 2018",,Audiobook,view (with text),/book/show/15797084-the-fran-lebowitz-reader
539,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Eating Fire : Selected Poetry, 1965-95","Atwood, Margaret*",1860495052,9781860495052,1860495052,384        pp,4.26,539,"Jan 01, 1998","Jan 01, 1998",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 22, 2018",,Paperback,view,/book/show/28778.Eating_Fire_
540,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mourner's Bench,"Faye, Sanderia",1557286787,9781557286789,1557286787,372        pp,4.01,123,"Sep 01, 2015","Sep 01, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 22, 2018",,Paperback,view,/book/show/25548614-mourner-s-bench
541,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Forgiven        (Light in the Empire, #1)","Ashby, Carol*",1946139017,9781946139016,B01MSKHV3A,328        pp,4.46,201,unknown,"Nov 11, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 20, 2018",,Kindle Edition,view,/book/show/32947969-forgiven
542,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,These Thirteen,"Faulkner, William",,,,358        pp,3.89,79,1931,1931,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 17, 2018",,Hardcover,view,/book/show/2234547.These_Thirteen
543,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Elmore Leonard's 10 Rules of Writing,"Leonard, Elmore",0061451460,9780061451461,0061451460,96        pp,3.84,"2,039","Oct 30, 2006","Oct 30, 2007",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Okay, it takes me seasons (not days, weeks, months) to get through a book. That’s simple time management, not a lack of desire. But not this little coOkay, it takes me seasons (not days, weeks, months) to get through a book. That’s simple time management, not a lack of desire. But not this little collectible. I read it over a few days. Some of the Amazon s dissed the book because it’s brief and has a lot of illustrations. It is what it is, the ten rules Elmore Leonard thought were important for fiction writers to know, why they’re important, and some charming pencil drawings thrown in. The rules are pithy and make a lot of sense. I’ve heard a few of them quoted by writing gurus, though, sadly, Leonard isn’t usually credited.I recommend one of the $5.99 + free shipping hardcover copies on Amazon. If you’re an avid reader and writer, you’ll want the Ten Rules for your collection....more",Notes are private!,0,0,1,"Mar 28, 2018","Mar 31, 2018","Mar 16, 2018",,Hardcover,view (with text),/book/show/859230.Elmore_Leonard_s_10_Rules_of_Writing
544,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Born Free: The story of Elsa the Lioness,"Adamson, Joy",,,,143        pp,4.16,"33,481","Jan 28, 1960",1968,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Long before Hemingway, Dinesen, and Markham shared their Africa with me, I knew Elsa's Africa. This was a memoir I read in my youth, perhaps the firstLong before Hemingway, Dinesen, and Markham shared their Africa with me, I knew Elsa's Africa. This was a memoir I read in my youth, perhaps the first, and it remains with me to this day.Joy Adamson's story of returning an orphaned lion who had been raised as a pet to the wild is heartbreaking, heartwarming, and hopeful. It's also a peek at East Africa in the 1950s. All around, a good and emotional read....more",Notes are private!,0,4,1,not set,Aug 1970,"Mar 15, 2018",,Paperback,view (with text),/book/show/34686723-born-free
545,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Miracle Worker,"Gibson, William",9993573000,9789993573005,9993573000,0        pp,4.20,"34,651",1956,"Jun 01, 1956",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I was probably twelve or thirteen when I read Mr. Gibson's account of Helen Keller and her teacher Annie Sullivan, but there are scenes I still remembI was probably twelve or thirteen when I read Mr. Gibson's account of Helen Keller and her teacher Annie Sullivan, but there are scenes I still remember as if I read them yesterday. One such scene is the showdown between Sullivan and Keller in the dining room of the Keller's big old Southern home. The teacher ran out the family who'd coddled Helen all her life, so she could try and make the child eat breakfast like a human being, rather than an animal. Breakfast was scrambled eggs, cold scrambled eggs that had been knocked to the floor by Keller and scraped up by Sullivan. But wait, was it the book that was so vivid, or was it the film starring Patty Duke and Anne Bancroft? The film's screenplay was adapted by Gibson from his stage play, which was based on the book, so it doesn't matter. The book is wonderful, and so is the film. As with To Kill a Mockingbird, they are in harmony.Helen Keller's story is remarkable, and she was a portrait of courage, tenacity, and hope, as was Sullivan. I highly recommend this 62 year old classic....more",Notes are private!,0,1,1,not set,Aug 1968,"Mar 15, 2018",,Paperback,view (with text),/book/show/6452444-the-miracle-worker
546,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Shoeless Joe,"Kinsella, W.P.",078572902X,9780785729020,078572902X,272        pp,3.97,"15,445",1982,"Apr 28, 1999",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 08, 2018",,Hardcover,view,/book/show/57736.Shoeless_Joe
547,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Manipulated,"Clayton, John Ford*",0999548204,9780999548202,0999548204,594        pp,4.36,36,unknown,"Dec 05, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 08, 2018",,Paperback,view,/book/show/37508319-manipulated
548,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Bridges of Madison County,"Waller, Robert James",0446364495,9780446364492,0446364495,224        pp,3.69,"97,105","Apr 13, 1992","Sep 01, 1995",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,Oct 1995,"Mar 05, 2018",,Mass Market Paperback,view,/book/show/83674.The_Bridges_of_Madison_County
