,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Paul's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
432,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Polysyllabic Spree,"Hornby, Nick",1932416242,9781932416244,1932416242,143        pp,3.73,"7,023",2004,"Nov 30, 2004",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 22, 2014","Jul 05, 2014","Jun 22, 2014",,Paperback,view,/book/show/4260.The_Polysyllabic_Spree
433,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lucky Planet: Why Earth is Exceptional-and What That Means for Life in the Universe,"Waltham, David",0465039995,9780465039999,0465039995,208        pp,3.79,163,"Apr 08, 2014","Apr 08, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"An intriguing book with the proposition that, due to a specific set of circumstances, life on Earth is possibly unique. Author David Waltham, a geologAn intriguing book with the proposition that, due to a specific set of circumstances, life on Earth is possibly unique. Author David Waltham, a geologist, says that Earth's rather stable climate over millions of years allowed life to evolve from single-celled creatures to the intelligent humans we know today. He explains how that stability came to pass, and why it's important to life as we know it.He questions if any other planet in the universe could have had the good fortune to mimic Earth's evolution, and makes a strong case that none could have, and thus intelligent life could only have formed on Earth. He does acknowledge he might be wrong, and explains why, but argues otherwise.A short, strong book that does get a bit confusing in parts, but is simplified enough for the average reader....more",Notes are private!,0,0,1,"Jun 18, 2014","Jun 21, 2014","Jun 18, 2014",,Hardcover,view (with text),/book/show/18210805-lucky-planet
434,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Red Harvest        (The Continental Op #1),"Hammett, Dashiell",0752852612,9780752852614,0752852612,215        pp,3.95,"27,584","Feb 01, 1929","Jan 01, 2003",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 08, 2014","Jun 15, 2014","Jun 08, 2014",,Paperback,view,/book/show/30005.Red_Harvest
435,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Mr. Mercedes        (Bill Hodges Trilogy, #1)","King, Stephen*",1476754454,9781476754451,1476754454,437        pp,4.02,"321,672","Jun 03, 2014","Jun 03, 2014",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A different type of Stephen King book -- more suspense and detective fiction that horror or supernatural. This time, the villian is real, as are the gA different type of Stephen King book -- more suspense and detective fiction that horror or supernatural. This time, the villian is real, as are the good guys. Weird, but real. A good yarn....more",Notes are private!,0,0,1,"Jun 06, 2014","Jun 08, 2014","Jun 06, 2014",,Hardcover,view (with text),/book/show/18775247-mr-mercedes
436,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Fault in Our Stars,"Green, John*",,,,313        pp,4.14,"5,138,704","Jan 10, 2012","Jan 10, 2012",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I read this book on the advice of my daughter, Erin, and I am really glad I did. A truly wonderful book. Great writing, great story. And I must say thI read this book on the advice of my daughter, Erin, and I am really glad I did. A truly wonderful book. Great writing, great story. And I must say this: John Green does teenage characters well....more",Notes are private!,0,0,1,"May 25, 2014","May 27, 2014","May 25, 2014",,Hardcover,view (with text),/book/show/11870085-the-fault-in-our-stars
437,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Gone Girl,"Flynn, Gillian*",,,,415        pp,4.13,"3,091,124","Dec 06, 2012","Apr 22, 2014",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Manipulating. The characters in this book are manipulating, and the author is manipulating. But, I must say, I enjoyed how it worked out.I read this bManipulating. The characters in this book are manipulating, and the author is manipulating. But, I must say, I enjoyed how it worked out.I read this book because I had heard so many good things about it. But as I was reading it, I wondered what all the fuss was about. It was good, yes. But it seemed like a run of the mill story, and the author was deliberately misleading the reader and putting in false leads.The story is rather simple: Amy disappears on his fifth anniversary. Her husband, Nick, eventually become the main suspect. And the story is told from both Amy's view and Nick's, in flashbacks and diary entries and other methods. There are a few other characters in the book, but it's mainly a two-person tale.And that tale is one that changes every other page. At first, it's annoying, and you can easily see where the story is headed, but then it veers off into another direction. So you stop trying to predict what's going to happen, stop being surprised at the plots twists, and appreciate exactly what the author is doing, and how she is doing it....more",Notes are private!,0,0,1,"May 22, 2014","Jun 05, 2014","May 22, 2014",,Paperback,view (with text),/book/show/19288043-gone-girl
438,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Death by Black Hole: And Other Cosmic Quandaries,"Tyson, Neil deGrasse *",0393330168,9780393330168,0393330168,384        pp,4.10,"30,715","Nov 01, 2006","Nov 17, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 10, 2014","Jun 17, 2014","May 10, 2014",,Paperback,view,/book/show/1216466.Death_by_Black_Hole
439,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Frog Music,"Donoghue, Emma*",031632468X,9780316324687,031632468X,405        pp,3.19,"26,023","Apr 01, 2014","Apr 01, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 12, 2014","May 10, 2014","Apr 12, 2014",,Hardcover,view,/book/show/18295858-frog-music
440,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Two Lives,"Trevor, William",0140153721,9780140153729,0140153721,375        pp,4.03,956,1991,"Aug 01, 1992",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Two stories about women with depressing lives who lock into a fantasy world of their own making. Loved the first story, Reading Turgenev. The second sTwo stories about women with depressing lives who lock into a fantasy world of their own making. Loved the first story, Reading Turgenev. The second story, My House in Unbria, was weird and confusing, and I found myself truly disliking the narrator and main character....more",Notes are private!,0,0,1,"Mar 23, 2014","Apr 12, 2014","Mar 23, 2014",,Paperback,view (with text),/book/show/879880.Two_Lives
441,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Martian,"Weir, Andy*",0804139024,9780804139021,0804139024,384        pp,4.42,"1,121,199","Sep 27, 2011","Feb 11, 2014",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I really liked this book. A great story, with real, actual science in it. Every problem presented can be solved with knowledge known and used today. II really liked this book. A great story, with real, actual science in it. Every problem presented can be solved with knowledge known and used today. I know that because I heard it on Science Friday.Mark Watney is an astronaut on a mission to Mars, when an accident causes an abrupt abort. Left for dead on the Red Planet by his five colleagues, Watney awakes and realizes he must fend for himself for a few years until the next mission to Mars, which is scheduled to land some 3,200 kilometers away.A smart engineer, Watley must figure out -- and explain -- how to grow enough food and keep his pod working in the harsh Mars environment. This story is told in diary form. Eventually, NASA figures out that he's still alive, and that story is told in the more traditional narrative.The writing is not the best, although the story makes the action move quickly -- and Watney is a funny, likeable guy. And, if you want, you can skip over the mundane science explanations -- although you may learn something if you stick around for them. They are simply written, and not at all difficult to understand....more",Notes are private!,0,1,1,"Feb 23, 2014","Mar 02, 2014","Feb 23, 2014",,Hardcover,view (with text),/book/show/18007564-the-martian
442,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Lowland,"Lahiri, Jhumpa",0307265749,9780307265746,0307265749,340        pp,3.87,"93,353","Sep 24, 2013","Sep 24, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 21, 2014","Mar 21, 2014","Feb 21, 2014",,Hardcover,view,/book/show/17262100-the-lowland
443,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Mr. Penumbra's 24-Hour Bookstore        (Mr. Penumbra's 24-Hour Bookstore, #1)","Sloan, Robin*",0374214913,9780374214913,0374214913,288        pp,3.73,"206,120","Sep 26, 2012","Oct 02, 2012",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 17, 2014","Feb 17, 2014","Feb 17, 2014",,Hardcover,view,/book/show/13538873-mr-penumbra-s-24-hour-bookstore
444,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"First Among Sequels        (Thursday Next, #5)","Fforde, Jasper*",0670038717,9780670038718,B07D9R2ZRT,363        pp,4.02,"26,721","Jul 24, 2007","Jan 01, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A bizarre tale that imagines ""book world"" where characters in books reside and hang out until they act out their roles when someone reads their books.A bizarre tale that imagines ""book world"" where characters in books reside and hang out until they act out their roles when someone reads their books. Thursday Next is the unique person who can transcend both worlds -- and must help books continue to be read while she heads off plans to turn them into reality TV shows.Between her role on the Council of Genres and her job as a Justification agent and mentor to her former and future selves, and her real life role as a wife and mother, Thursday has a full plate. Fforde's writing is top notch, and full of novel jokes and literary asides. Once you get into the writing and the tales, you'll delight in each new discovery of hidden meanings and smart characters drawn and expanded from their original real-life books....more",Notes are private!,0,0,1,"Jan 22, 2014","Feb 14, 2014","Jan 22, 2014",,Hardcover,view (with text),/book/show/27002.First_Among_Sequels
445,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Parting the Waters: Martin Luther King and the Civil Rights Movement 1954-63,"Branch, Taylor",0333529456,9780333529454,0333529456,"1,062        pp",4.35,"9,698","Nov 15, 1988",1990,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 13, 2014",,Paperback,view,/book/show/99199.Parting_the_Waters
446,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fielder's Choice,"Hart, J. Mark",0982617437,9780982617434,0982617437,470        pp,3.88,25,"Jan 06, 2012","Oct 01, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I enjoyed this book. It’s a nice story, well-written for the most part, with a strong main character. But it has a few flaws – some typos and sloppy eI enjoyed this book. It’s a nice story, well-written for the most part, with a strong main character. But it has a few flaws – some typos and sloppy editing, some long, drawn out anecdotes that could be considerably shortened or eliminated, and a lack of strong secondary characters.But all that is loose criticism. Most importantly, the story is good.It tells of Brad Williams, a high school senior in Birmingham, Ala., in 1969. It’s a year that presents Brad with a variety of choices: Whom should he date? Should he join a protest against the Vietnam War? Just how friendly should he become with that black kid on his school’s baseball team? About that: The black guy took away his shortstop position, forcing Brad to move to second base. That could hurt his chance of getting a baseball scholarship to college, and because his family is too poor to send him to college, it means a lifetime of suffering by having a job in the dreaded steel mills. Wait, there’s more: Should Brad seek conscientious objector status to avoid the draft? Should he become friends with that new hippie kid from up north? Should his family sell his grandmother’s house – possibly to a black family, thus destroying the neighborhood?And that’s not all. Brad has other problems involving school, his baseball team, his friends, and society in general. That’s the major problem with the book – it just tries to do too much, and solve too many problems, over its 460 pages. It gives us too much information, and asks too much of us.For instance, we really don’t need a play-by-play of every baseball game Brad plays. We don’t need a minute-by-minute account of his dates. We don’t need a breakdown of everything that happens at school, when he visits church, or on the night his dad takes him out to the neighborhood bar to meet his union buddies.It also would be nice to have some minor characters who are more than sketchily drawn archetypes. The bad guys are really bad. The friends are good. Fewer characters delved into more deeply, would be preferable.All that said though, I still liked the book. After all, it is a good story, well told. And that’s what counts.NOTE: The author sent me a copy of this book, asking me to  it. I tried not to allow that to influence me....more",Notes are private!,0,0,1,Jan 2014,Jan 2014,"Jan 01, 2014",,Paperback,view (with text),/book/show/16226247-fielder-s-choice
447,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"MaddAddam        (MaddAddam, #3)","Atwood, Margaret*",0385528787,9780385528788,0385528787,394        pp,4.02,"76,554","Aug 29, 2013","Sep 03, 2013",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Wonderful book with a great story and a bittersweet ending.,Notes are private!,0,0,1,Jan 2014,"Jan 13, 2014","Dec 08, 2013",,Hardcover,view (with text),/book/show/17262203-maddaddam
448,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Solar,"McEwan, Ian*",,,,287        pp,3.28,"27,509",2010,"Apr 12, 2010",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 08, 2013","Dec 15, 2013","Dec 08, 2013",,Hardcover,view,/book/show/7140754-solar
449,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"On a Beam of Light        (K-Pax, #2)","Brewer, Gene",0312982089,9780312982089,0312982089,320        pp,3.77,"1,194",2001,"Jan 01, 2002",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 06, 2013","Dec 07, 2013","Dec 06, 2013",,Paperback,view,/book/show/239545.On_a_Beam_of_Light
450,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Butterfly Winter,"Kinsella, W.P.",1926531167,9781926531168,1926531167,304        pp,3.12,137,"Sep 01, 2011","Sep 01, 2011",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A wonderful book. Except for one disturbing chapter, it is full of Kinsella's fantastic storytelling. It's his first book in a while, and I am glad heA wonderful book. Except for one disturbing chapter, it is full of Kinsella's fantastic storytelling. It's his first book in a while, and I am glad he's back....more",Notes are private!,0,1,1,"Nov 18, 2013","Nov 26, 2013","Nov 18, 2013",,Hardcover,view (with text),/book/show/12925389-butterfly-winter
451,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Hidden Reality: Parallel Universes and the Deep Laws of the Cosmos,"Greene, Brian",0307265633,9780307265630,0307265633,384        pp,4.11,"19,865",2011,"Jan 25, 2011",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,My six-year odyssey of reading about multiverses.My six-year odyssey of reading about multiverses....more,Notes are private!,0,0,1,"Nov 10, 2013","Nov 26, 2019","Nov 10, 2013",,Hardcover,view (with text),/book/show/8167094-the-hidden-reality
452,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sisterland,"Sittenfeld, Curtis*",1400068312,9781400068319,1400068312,397        pp,3.37,"40,268","Jun 25, 2013","Jun 25, 2013",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This would have been a far better read as a short story. As it is, it has far too much backstory that does not contribute to the plot or add much infoThis would have been a far better read as a short story. As it is, it has far too much backstory that does not contribute to the plot or add much information about the characters....more",Notes are private!,0,0,1,"Nov 04, 2013","Nov 09, 2013","Nov 04, 2013",,Hardcover,view (with text),/book/show/16099180-sisterland
453,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,NOS4A2,"Hill, Joe*",0062200577,9780062200570,0062200577,692        pp,4.08,"128,939","Apr 30, 2013","Apr 28, 2013",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Excellent book, although the ending is subpar. But good characters and a good story.",Notes are private!,0,0,1,"Oct 21, 2013","Oct 30, 2013","Oct 21, 2013",,Hardcover,view (with text),/book/show/15729539-nos4a2
454,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Rise to Globalism: American Foreign Policy since 1938,"Ambrose, Stephen E.",0140268316,9780140268317,0140268316,480        pp,3.91,"2,153","Jan 01, 1971","Jan 01, 1998",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Oct 07, 2013",,Paperback,view,/book/show/113320.Rise_to_Globalism
455,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Why Nations Go to War,"Stoessinger, John G.",0495097071,9780495097075,0495097071,448        pp,3.92,656,1978,"Jan 23, 2007",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Oct 07, 2013",,Paperback,view,/book/show/526157.Why_Nations_Go_to_War
456,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"America's Longest War: The United States and Vietnam, 1950-1975","Herring, George C.",0072536187,9780072536188,0072536187,397        pp,3.82,808,1979,"Nov 15, 2001",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Oct 07, 2013",,Paperback,view,/book/show/102148.America_s_Longest_War
457,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Vietnam: A History,"Karnow, Stanley",0140265473,9780140265477,0140265473,784        pp,4.12,"7,598",Oct 1983,"Jun 26, 1997",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Oct 07, 2013",,Paperback,view,/book/show/96110.Vietnam
458,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Avatar: The Last Airbender - The Search, Part 3        (The Search, #3)","Yang, Gene Luen*",1616551844,9781616551841,1616551844,76        pp,4.50,"11,057","Oct 30, 2013","Oct 30, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 02, 2013","Nov 03, 2013","Oct 06, 2013",,Paperback,view,/book/show/17927463-avatar
459,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Avatar: The Last Airbender - The Search, Part 2        (The Search, #2)","Yang, Gene Luen*",1616551909,9781616551902,1616551909,76        pp,4.44,"12,111","Jul 10, 2013","Jul 10, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"My daughter got me started on this Avatar television show, and now she's got me reading the graphic novels. And I like it. And the series. And the novMy daughter got me started on this Avatar television show, and now she's got me reading the graphic novels. And I like it. And the series. And the novels....more",Notes are private!,0,0,1,"Oct 06, 2013","Oct 07, 2013","Oct 06, 2013",,Paperback,view (with text),/book/show/17445144-avatar
460,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Avatar: The Last Airbender - The Search, Part 1        (The Search, #1)","Yang, Gene Luen*",1616550546,9781616550547,1616550546,76        pp,4.38,"31,046","Mar 20, 2013","Mar 20, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 05, 2013","Oct 06, 2013","Oct 05, 2013",,Paperback,view,/book/show/16277248-avatar
461,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Doctor Sleep        (The Shining, #2)","King, Stephen*",1476727651,9781476727653,1476727651,531        pp,4.13,"261,759","Sep 24, 2013","Sep 24, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A good King book, but not a great one.It has all the classic King strengths -- great characters, strong relationships between them, a great story, a cA good King book, but not a great one.It has all the classic King strengths -- great characters, strong relationships between them, a great story, a cool setting. But it also has the classic King weakness -- an ending that makes you go, ""huh?"" and is ultimately unsatisfying....more",Notes are private!,0,0,1,"Oct 04, 2013","Oct 05, 2013","Oct 04, 2013",,Hardcover,view (with text),/book/show/16130549-doctor-sleep
462,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Story of Lucy Gault,"Trevor, William",014200331X,9780142003312,014200331X,240        pp,3.77,"7,303","Jan 01, 2002","Aug 26, 2003",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 16, 2013","Sep 27, 2013","Sep 16, 2013",,Paperback,view,/book/show/167302.The_Story_of_Lucy_Gault
463,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Astray,"Donoghue, Emma*",1447209494,9781447209492,1447209494,275        pp,3.57,"6,567","Sep 05, 2012","Oct 01, 2012",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Wonderful collection of short stories by one of my favorite writers,Notes are private!,0,0,1,"Sep 15, 2013","Sep 15, 2013","Sep 15, 2013",,Hardcover,view (with text),/book/show/16687107-astray
464,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Brooklyn,"Tóibín, Colm",1439138311,9781439138311,1439138311,262        pp,3.70,"113,341","Apr 29, 2009","May 05, 2009",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 08, 2013",,Hardcover,view,/book/show/4954833-brooklyn
465,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Heather Blazing,"Tóibín, Colm",1476704503,9781476704500,1476704503,256        pp,3.82,"2,487",1992,"Oct 30, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 08, 2013","Sep 09, 2013","Sep 08, 2013",,Paperback,view,/book/show/15800644-the-heather-blazing
466,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Bottom of the 33rd: Hope, Redemption, and Baseball's Longest Game","Barry, Dan*",0062014498,9780062014498,0062014498,257        pp,4.08,"2,362","Apr 12, 2010","Mar 27, 2012",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"An excellent book that tells the story of baseball's longest game -- 33 innings, 32 of them on a cold night/morning in Pawtucket, R.I. -- through the An excellent book that tells the story of baseball's longest game -- 33 innings, 32 of them on a cold night/morning in Pawtucket, R.I. -- through the history of the city, its ballpark, and its players. Well done....more",Notes are private!,0,0,1,"Aug 30, 2013",Sep 2013,"Aug 30, 2013",,Paperback,view (with text),/book/show/11652876-bottom-of-the-33rd
467,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Maltese Falcon,"Hammett, Dashiell",,,,213        pp,3.88,"107,008",1930,"Mar 01, 2005",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 30, 2013","Aug 30, 2013","Aug 30, 2013",,Paperback,view,/book/show/29999.The_Maltese_Falcon
468,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,TransAtlantic,"McCann, Colum*",1400069599,9781400069590,1400069599,304        pp,3.82,"26,207","Jun 04, 2013","Jun 04, 2013",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A wonderful, lyrical book that spans hundreds of years and ties together Frederick Douglass' visit to Ireland, transatlantic flight, and the Good FridA wonderful, lyrical book that spans hundreds of years and ties together Frederick Douglass' visit to Ireland, transatlantic flight, and the Good Friday Peace Accords in Northern Ireland. All with a thread of wonderfully strong, well written female characters....more",Notes are private!,0,0,1,"Jul 13, 2013","Jul 16, 2013","Jul 13, 2013",,Hardcover,view (with text),/book/show/16085517-transatlantic
469,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ted Kennedy: The Dream That Never Died,"Klein, Edward",0307451038,9780307451033,0307451038,272        pp,3.65,205,2009,"May 19, 2009",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A decent overview of the Senator's life. Easy to read. Mostly a clip job though, with most footnotes sourced to other books. So not a lot new to anyonA decent overview of the Senator's life. Easy to read. Mostly a clip job though, with most footnotes sourced to other books. So not a lot new to anyone who has even vaguely followed Ted Kennedy over the years....more",Notes are private!,0,0,1,"Jul 10, 2013","Jul 12, 2013","Jul 10, 2013",,Hardcover,view (with text),/book/show/6314722-ted-kennedy
470,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Joyland,"King, Stephen*",1781162646,9781781162644,1781162646,285        pp,3.93,"158,506",2013,Jun 2013,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"King is back at his A game. His previous three books have been among his best.This is a short, sweet, and ultimately, a hopeful novel. Great characterKing is back at his A game. His previous three books have been among his best.This is a short, sweet, and ultimately, a hopeful novel. Great characters, great setting, wonderful story well told. Highly recommended....more",Notes are private!,0,0,1,"Jun 16, 2013","Jun 16, 2013","Jun 16, 2013",,Paperback,view (with text),/book/show/13596166-joyland
471,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Molly Ivins Can't Say That, Can She?","Ivins, Molly",0679741836,9780679741831,0679741836,304        pp,4.31,"1,281",1991,"Sep 15, 1992",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Nice to re-read some of her great columns. Some are dated, but remain relevant. I do miss her reporting.",Notes are private!,0,1,1,"Jun 16, 2013","Jul 10, 2013","Jun 16, 2013",,Paperback,view (with text),/book/show/169707.Molly_Ivins_Can_t_Say_That_Can_She_
472,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Great Gatsby,"Fitzgerald, F. Scott",,,,180        pp,3.93,"5,238,804","Apr 10, 1925",1925,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A decent book, but for the life of me, I cannot understand why it remains a classic. Better books on the topic have been written. As for this one, it'A decent book, but for the life of me, I cannot understand why it remains a classic. Better books on the topic have been written. As for this one, it's dated, and while some of the themes are timeless, it's also about a time that has changed, and those themes are both better and worse....more",Notes are private!,0,0,1,"Jun 11, 2013","Jun 14, 2013","Jun 11, 2013",,Paperback,view (with text),/book/show/4671.The_Great_Gatsby
473,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Anchor Book of New Irish Writing,"Somer, John",0385498896,9780385498890,0385498896,384        pp,3.35,17,2000,"Feb 15, 2000",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A number of excellent stories, a few bad ones, and a couple of really bizarro tales. That last category includes the last story, The Dream of a Beast,A number of excellent stories, a few bad ones, and a couple of really bizarro tales. That last category includes the last story, The Dream of a Beast, written by the filmaker, Neil Jordan. I'm still trying to figure out what that one is about....more",Notes are private!,0,0,1,"May 26, 2013","Jan 20, 2014","May 26, 2013",,Paperback,view (with text),/book/show/732545.The_Anchor_Book_of_New_Irish_Writing
