,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Ana's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
725,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dracula,"Stoker, Bram",0393970124,9780393970128,0393970124,488        pp,4.01,"1,275,068","May 26, 1897","May 12, 1986",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Dracula, the classic gothic horror fiction, has lifted author Bram Stoker to the status of father of the vampire fantasy novel, despite the fact that Dracula, the classic gothic horror fiction, has lifted author Bram Stoker to the status of father of the vampire fantasy novel, despite the fact that stories about vampires have been around long before Dracula ever bit anyone’s neck. This book has influenced our collective cultural imagination and gave rise to countless adaptations in literature, film and theater. One thing that makes Stoker’s monster stand out from the rest of the vampires of classic literature is that he is not the usual grotesquely dangerous dark being, but a dangerous dark being that emanates sexual energy. The novel is composed of a series of journal entries, telegrams, letters and newspaper clippings that begin by telling the misadventures of a young lawyer who goes to Transylvania in order to manage the affairs of the mysterious, intelligent and charmingly dangerous Count Dracula. Eventually, the Count creeps into England where he releases his undead curse among people - including some beautiful and innocent young women living in a seaside town.Stoker draws upon many folktales and myths, and mixes them with bits and pieces of scientific knowledge and insights from psychiatry that were popular in the 1890s - the novel was published in 1897. The story is not without shortcomings - what comes to mind is the fairly typical for its time patriarchal attitude regarding women’s place in society - but what makes it tick is its preoccupation with the darker nuances of Victorian sexuality. The novel taps into taboo masochistic sexual pleasures, and the prevailing feelings throughout the plot are the fascination, but also criticism, of female sexuality....more",Notes are private!,0,1,1,not set,not set,"Feb 25, 2021",,Paperback,view (with text),/book/show/17245.Dracula
726,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Count of Monte Cristo,"Dumas, Alexandre",0140449264,9780140449266,0140449264,"1,276        pp",4.30,"913,593","Aug 28, 1844","May 27, 2003",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 25, 2021",,Paperback,view,/book/show/7126.The_Count_of_Monte_Cristo
727,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Tale of Two Cities,"Dickens, Charles",0141439602,9780141439600,0141439602,489        pp,3.87,"947,089","Nov 26, 1859",2003,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 25, 2021",,Paperback,view,/book/show/1953.A_Tale_of_Two_Cities
728,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Room,"Donoghue, Emma*",,,B003YFIUW8,321        pp,4.08,"803,844","Aug 20, 2010","Sep 13, 2010",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Emma Donoghue’s novel, Room, is told through the point of view of Jack, a lively and smart five years old boy living with his mother in a small room. Emma Donoghue’s novel, Room, is told through the point of view of Jack, a lively and smart five years old boy living with his mother in a small room. As readers, we only know what Jack knows. We see that he lives happily within the limited confines of his world. He has a routine that makes him feel safe and secure. He sees his mother every second of every day and the objects of the room are not just objects, but named friends of Jack’s: Bed, Rug, Wall, Chair. As the story progresses, through bits of dialogue and eavesdropping, Jack reveals to readers the actual horror of the situation - a horror that escapes his understanding. I think that the brilliance of the novel lies precisely in that gap between what we grasp by listening to the young narrator’s voice and his own comprehension. Room is a safe haven for Jack, because his Ma has made it so for him. But for her, Room is a prison in which she is locked in against her will by an abusive man holding the key. For Jack, Room is the only world he had ever known. His mother, however, had to survive and adapt to a nightmare situation. This novel can be read from a plethora of angles. It can be seen as a psychological analysts, a political commentary or a sociological investigation. It is a story about a mother’s love for her son, but also a metaphor about the ways in which we live our lives in our confined and limited worlds. ...more",Notes are private!,0,0,1,not set,not set,"Feb 25, 2021",,Kindle Edition,view (with text),/book/show/31685789-room
729,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Middlesex,"Eugenides, Jeffrey",0312422156,9780312422158,0312422156,529        pp,4.03,"639,170","Sep 04, 2002","Sep 16, 2002",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 10, 2020","Apr 23, 2020","Feb 25, 2021",,Paperback,view,/book/show/2187.Middlesex
730,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Lion, the Witch and the Wardrobe        (Chronicles of Narnia, #1)","Lewis, C.S.",,,,206        pp,4.24,"2,798,364","Oct 16, 1950",2005,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 25, 2021",,Paperback,view,/book/show/100915.The_Lion_the_Witch_and_the_Wardrobe
731,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Grapes of Wrath,"Steinbeck, John",067001690X,9780670016907,067001690X,479        pp,4.01,"906,456","Apr 14, 1939","Apr 10, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"John Steinbeck’s novel, the Grapes of Wrath, chronicles the hard realities of one family driven from their farm during the Great Depression of the 193John Steinbeck’s novel, the Grapes of Wrath, chronicles the hard realities of one family driven from their farm during the Great Depression of the 1930s. They head west toward California in the hope of a better future. Through the portrait of the Joads family, who strive to survive in dire uncertainty and almost hopeless circumstances, Steinbeck creates an enduring and heartbreaking drama about the cruelty of capitalism, the sharp and arbitrary division between the rich and the poor, human dignity and the power of kindness. ...more",Notes are private!,0,0,1,not set,not set,"Feb 25, 2021",,Hardcover,view (with text),/book/show/18114322-the-grapes-of-wrath
732,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Little Prince,"Saint-Exupéry, Antoine de",,,,96        pp,4.32,"2,111,507","Apr 06, 1943","Jun 29, 2000",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 25, 2021",,Paperback,view,/book/show/157993.The_Little_Prince
733,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Crime and Punishment,"Dostoevsky, Fyodor",,,,671        pp,4.27,"903,799",1866,"Dec 31, 2002",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 25, 2021",,Paperback,view,/book/show/7144.Crime_and_Punishment
734,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Little Women,"Alcott, Louisa May",,,0451529308,449        pp,4.15,"2,233,333",1868,"Apr 06, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 25, 2021",,Paperback,view,/book/show/1934.Little_Women
735,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Thousand Splendid Suns,"Hosseini, Khaled*",1594489505,9781594489501,B002FVPH5A,372        pp,4.43,"1,529,443",May 2007,"Jan 01, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 25, 2021",,Hardcover,view,/book/show/128029.A_Thousand_Splendid_Suns
736,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Wuthering Heights,"Brontë, Emily",,,,464        pp,3.89,"1,805,296",Dec 1847,2002,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 25, 2021",,Paperback,view,/book/show/6185.Wuthering_Heights
737,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Adventures of Huckleberry Finn,"Twain, Mark",0142437174,9780142437179,0142437174,327        pp,3.83,"1,265,462","Feb 18, 1884","Dec 31, 2002",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 25, 2021",,Paperback,view,/book/show/2956.The_Adventures_of_Huckleberry_Finn
738,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Picture of Dorian Gray,"Wilde, Oscar",,,,272        pp,4.12,"1,534,736",Jun 1890,"Jun 01, 2004",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"Feb 25, 2021",,Paperback,view,/book/show/5297.The_Picture_of_Dorian_Gray
739,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Water for Elephants,"Gruen, Sara*",1565125606,9781565125605,1565125606,368        pp,4.11,"1,615,180","May 22, 2006","Apr 09, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 25, 2021",,Paperback,view,/book/show/43641.Water_for_Elephants
740,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Fellowship of the Ring        (The Lord of the Rings, #1)","Tolkien, J.R.R.",,9780345015339,,527        pp,4.39,"2,808,214","Jul 29, 1954",Mar 1973,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 25, 2021",,Mass Market Paperback,view,/book/show/3263607-the-fellowship-of-the-ring
741,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Game of Thrones        (A Song of Ice and Fire, #1)","Martin, George R.R.",0553588486,9780553588484,0553588486,835        pp,4.44,"2,489,746","Aug 06, 1996",Aug 2005,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 25, 2021",,Mass Market Paperback,view,/book/show/13496.A_Game_of_Thrones
742,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Slaughterhouse-Five,"Vonnegut, Kurt, Jr.",0385333846,9780385333849,0385333846,275        pp,4.10,"1,369,530","Mar 31, 1969","Jan 12, 1999",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Jun 2020,"Jul 14, 2020","Feb 25, 2021",,Paperback,view,/book/show/4981.Slaughterhouse_Five
743,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Brave New World,"Huxley, Aldous",0060929871,9780060929879,0060929871,268        pp,3.99,"1,855,224",1932,"Jan 01, 1998",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 25, 2021",,Paperback,view,/book/show/5129.Brave_New_World
744,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Hobbit        (The Lord of the Rings, #0)","Tolkien, J.R.R.",,,,366        pp,4.29,"3,973,102","Sep 21, 1937","Aug 15, 2002",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 25, 2021",,Paperback,view,/book/show/5907.The_Hobbit
745,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lord of the Flies,"Golding, William",0140283331,9780140283334,0140283331,182        pp,3.69,"2,904,005","Sep 17, 1954","Oct 01, 1999",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 25, 2021",,Paperback,view,/book/show/7624.Lord_of_the_Flies
746,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Handmaid’s Tale        (The Handmaid's Tale, #1)","Atwood, Margaret*",,,,311        pp,4.14,"2,046,791",1985,Apr 1998,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 25, 2021",,Paperback,view,/book/show/38447.The_Handmaid_s_Tale
747,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Great Gatsby,"Fitzgerald, F. Scott",,,,180        pp,3.93,"5,238,256","Apr 10, 1925",1925,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 25, 2021",,Paperback,view,/book/show/4671.The_Great_Gatsby
748,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Priestdaddy,"Lockwood, Patricia*",1594633738,9781594633737,1594633738,336        pp,3.86,"23,078","May 02, 2017","May 02, 2017",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Priestdaddy is the kind of person who claims to be the favourite child when he wasn’t. His entire life was propelled forward by his wants, which were Priestdaddy is the kind of person who claims to be the favourite child when he wasn’t. His entire life was propelled forward by his wants, which were as huge as his ego. The way things were always irked him. He even played his guitar upside down. But, he met Tricia’s mother and she managed to make a Catholic out of him. Eventually. First, he became a Lutheran priest, and then, after he got tired of grape juice, converted to Catholicism. He applied to Rome for a dispensation to become a married Catholic priest. They allowed him to keep his wife and children, and drink wine.The author is his daughter, Tricia, a contrarian who instead of growing towards heaven grew towards feminism. “I emerged from my own mother in the form of a tiny psychic covered with tits,” she says, and I instantly liked her. As the prodigal daughter, Tricia tended “the pigs of liberalism, agnosticism, poetry, fornication, cussing, salad-eating, and wanting to visit Europe.” But, after a medical emergency which set her and her husband back financially, they went to live temporarily with her parents. At first glance, it’s all light and innocent fun, but on a closer look Tricia is revealing some disturbing things. She laughs and teases, but what else could she do? She had no real power. Her father and other men like him were in charge of so much of her life. They could decide at any time that she had to cover her hair, wear skirts, pray separately from men, not read some books, or swallow some pills. “To have that bald dynamic of power on display in your home every day, pretending to arch over and protect you–it does something to a person.” At one point, women were compared to the ‘tabernacle of life’, “an ornamental box that is largely important for what it holds. It is shut up and locked when men go away, so the consecrated elements cannot be stolen.”Tricia is hilarious. She also carries more trauma than I’ve expected. She looked at her religious family and saw straight through their good intentions. She didn’t approve, but didn’t want to offend either. The result is that her memoir has brilliant insights, but her anger and pain are often watered down....more",Notes are private!,0,9,1,"Oct 15, 2022",Nov 2022,"Feb 25, 2021",,Hardcover,view (with text),/book/show/31920820-priestdaddy
749,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Breasts and Eggs,"Kawakami, Mieko",1609455878,9781609455873,1609455878,430        pp,3.86,"54,400","Jul 11, 2019","Apr 07, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Mieko Kawakami’s Breasts and Eggs is divided in two sections. The first is about Makiko, a middle aged woman obsessing over her breasts. She works as Mieko Kawakami’s Breasts and Eggs is divided in two sections. The first is about Makiko, a middle aged woman obsessing over her breasts. She works as a hostess in a dilapidated bar, and is painfully aware of how the job hierarchy – aka the amount of money earned – is dependent on the male gaze. Makiko decides to improve her life by improving her body. She visits her younger sister Natsuko in Tokyo to explore breast enhancement options.Makido’s teenage daughter, Midoriko, communicates with her family exclusively in writing. She is also concerned with her changing body and is disgusted by eggs and menstruation. A period is yet another trapping cycle for women, like motherhood and female poverty. Midoriko projects her hatred of her body on her mother, who is a constant reminder of the costs of living in a woman’s body.Natsuko, is a struggling writer and the narrator. Her voice is unsentimental, raw and brutal. She listens impassively to her sister and reflects on her niece. She observes the imperfect bodies around her with ferocious sharpness but struggles to describe her own. Hers is the only vaguely acknowledged body in the book. In the first section, Natsuko is part observer of her sister’s obsession with breasts and part chronicler of their abusive childhood.In the second section the narrative is more reflective and less tight. Natsuko goes on tangents about the literary world, body dysmorphia, illness, feminism, and the hardships of working-class women. What holds the narrative together is Natsuko’s concerns about the violence of bringing a human into the world. She cannot have sex, but she obsessively desires to have a child in a country where artificial insemination is forbidden to single women.Natsuko’s dreams are haunted by the idea that she will be responsible for creating a life that will go through pain and end in death. Giving birth is to place an unfair bet on someone else’s life. The person born has no door to go back to before birth. Natsuko confronts the extent to which her desires and choices are justified or even freely made.This book was really good and a lot funnier than this  indicates....more",Notes are private!,0,4,1,"Apr 22, 2021","Apr 30, 2021","Feb 25, 2021",,Hardcover,view (with text),/book/show/50736031-breasts-and-eggs
750,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Secret Lives of Church Ladies,"Philyaw, Deesha*",1949199738,9781949199734,1949199738,179        pp,4.18,"34,391","Sep 01, 2020","Sep 01, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Jan 04, 2023","Jan 06, 2023","Feb 25, 2021",,Paperback,view,/book/show/51582376-the-secret-lives-of-church-ladies
751,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"World Without End        (Kingsbridge, #2)","Follett, Ken*",,,,"1,237        pp",4.31,"250,218","Oct 04, 2007","Oct 04, 2007",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"World Without End takes place in the same town of Kingsbridge - where the Pillars of the Earth was set - two centuries after the building of the GothiWorld Without End takes place in the same town of Kingsbridge - where the Pillars of the Earth was set - two centuries after the building of the Gothic cathedral was finished. The narrative explores how love, hate, greed, revenge and ambition are intertwined during a historical time characterized by a burst of new cultural ideas about medicine, business, architecture and justice. The progressives fall into conflict with the proponents of social conservatism but the tension reaches new heights when the world is suddenly hit with the realities of the Black Death....more",Notes are private!,0,0,1,not set,not set,"Feb 25, 2021",,Hardcover,view (with text),/book/show/5064.World_Without_End
752,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Pillars of the Earth        (Kingsbridge, #1)","Follett, Ken*",,,,976        pp,4.34,"763,717",Oct 1989,"Feb 04, 2002",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Follett’s The Pillars of the Earth is a historical tale about the building of Kingsbridge Cathedral during twelfth-century England. The novel incorporFollett’s The Pillars of the Earth is a historical tale about the building of Kingsbridge Cathedral during twelfth-century England. The novel incorporates themes such as the importance of family bonds, love, loyalty, betrayal, power, corruption, death and religion. The narrative follows a series of characters, each affected in their own way by the building of the Cathedral. The plot has potentially triggering topics including graphic depictions of aggression, war time violence, sexual assault and incest. ...more",Notes are private!,0,0,1,not set,not set,"Feb 25, 2021",,Paperback,view (with text),/book/show/5043.The_Pillars_of_the_Earth
753,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ana Karenina,"Tolstoy, Leo",956131388X,9789561313880,956131388X,748        pp,4.09,"847,982",1878,Oct 1996,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Leo Tolstoy's Anna Karenina is not just about Anna, but includes an impressive array of memorable characters which manifest a wide range of emotions aLeo Tolstoy's Anna Karenina is not just about Anna, but includes an impressive array of memorable characters which manifest a wide range of emotions and weaknesses such as obsessions, paranoia, forbidden desires, bigotry, self-righteousness, infidelity and substance abuse. The title character, Anna feels that she is wasting her life as the wife of Karenin. In her search for meaningful and passionate experiences, she turns to Count Vronsky. Her choices, however, end in tragedy. About half of the book is about Levin, who is conflicted about his relationship to the Russian land, the country side and the people working on it. Anna, Levin and the other characters of the book often debate various philosophical and political subjects such as women’s education, women’s rights, freedom, wars, religion, theology, art, love and relationships, elections, the Russian liberals and the welfare of the peasantry. ...more",Notes are private!,0,0,1,"Oct 04, 2020","Dec 13, 2020","Feb 25, 2021",,Paperback,view (with text),/book/show/836159.Ana_Karenina
754,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ethan Frome,"Wharton, Edith",,,0142437808,99        pp,3.44,"127,271",1911,2005,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I like tragic stories about forbidden love, sexual frustrations and dark obsessions. I should have enjoyed Ethan Frome. The idea is interesting and thI like tragic stories about forbidden love, sexual frustrations and dark obsessions. I should have enjoyed Ethan Frome. The idea is interesting and the writing is excellent. The problem is with its framing. Ethan is a man stuck in an unhappy marriage. He falls in love with a young woman. The entire plot is seen through his eyes and I think we are supposed to be on his side. This is his side: he’s married to Zeena, a gaunt, sickly, wrinkled older woman with false teeth, and a whiny voice. She suffers from a chronic undiagnosed illness which can only be hysteria–the protean ailment for 19th century women who didn’t fit into the role of the gentle, refined ideal female. She drains his resources by going to expensive doctors. Ethan is struggling to maintain the farm and keep everything afloat, a difficult task given that money was scarce. Zeena is expert at using her illness to manipulate. She has an “evil energy” and wants control. According to Ethan, there is nothing in Zeena that could appeal to anyone. She is simply awful. Mattie, whose family died and left her in poverty, moves in as Zeena’s servant. She is pretty, full of life, young, healthy, and enthusiastic about every little thing. She rarely completes the tasks she is given, but she is so cute in her clumsiness that Ethan cannot help but fall in love with her. Mattie’s position is vulnerable, especially since Zeena dislikes her and plans to send her away. We are encouraged to root for Ethan and Mattie’s infidelity. A “smash-up” happens, where a stupid idea and some extremely unlucky circumstances bring retribution to everyone.I wish I could learn the women’s side of the story. I bet there’s more to Mattie than the silly pretty woman Ethan loved, and I am sure that Zeena’s not the villain Ethan wants her to be. I recommend it for those interested in symbolism in literature. The writing is good. In fact Cynthia Griffin Wolff even called it “a feast of words”. The book can also open up discussions about the conservative 19th century New England views of women. But, if you’re looking for literature that moves away from stereotypes about women, this isn’t it. ...more",Notes are private!,0,2,1,"Sep 10, 2021","Sep 14, 2021","Feb 25, 2021",,Paperback,view (with text),/book/show/5246.Ethan_Frome
755,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Jane Eyre,"Brontë, Charlotte",0142437204,9780142437209,0142437204,532        pp,4.15,"2,094,455","Oct 16, 1847","Feb 04, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I first read Charlotte Brontë’s Jane Eyre when I was 12 years old. I have since returned to it countless times. The writing is beautiful - although thI first read Charlotte Brontë’s Jane Eyre when I was 12 years old. I have since returned to it countless times. The writing is beautiful - although the language can get a little difficult at times - and the story line is definitely one that I fell for. The plot begins with a young Jane living at Gateshead. She receives her education at a very strict and oppressive school, before being employed as a governess at Thornfield Hall. There, she falls in love with Mr. Rochester. Brontë wrote this novel in the Victorian England of the 1980s. The society in which she told the story of Jane Eyre was highly patriarchal and the recurring themes of love, passion and a woman’s struggle for independence were unconventional for those times and Brontë’s social criticism is masterfully done in more ways than one. ...more",Notes are private!,0,0,1,not set,not set,"Feb 25, 2021",,Paperback,view (with text),/book/show/10210.Jane_Eyre
756,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Apple Tree Yard,"Doughty, Louise",0571297889,9780571297887,0571297889,320        pp,3.73,"25,428","Jun 06, 2013","Jun 06, 2013",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I don’t know why I own this book. I don’t remember buying it. Also, the only person I know who would think to give me this book, and hope I’d learn soI don’t know why I own this book. I don’t remember buying it. Also, the only person I know who would think to give me this book, and hope I’d learn something from it, is my mother, and I don’t recall her doing so. Anyway, Apple Tree Yard is a psychological thriller and a court room drama about a scientist on trial for murder. Before this trial she was not only a respected geneticist, but also a relatively happy married woman and mother of two. What happened, you may wonder. Um, she had a hot love affair. I’ll summarize Doughty’s main teaching points – the book is a cautionary tale, after all - since I suspect the majority of you are not going to read this book: 1. If you are a woman, don’t have an affair, because “being the most respectable science professional or suburban mother counts for nothing set against one f**k in a doorway.” I mean look what happened to Yvonne. Her affair practically ruined her life. Everything changed for her. She might end up going to jail for murder!2. If you are a married man, and you have an affair, you’ll be fine. Sure, your wife won’t be happy and she might leave you, but your entire life and career won’t be ruined. At least not as long as Louise Doughty writes the plot. Yvonne’s husband, Guy, also had an affair, but he wasn’t the one to end up on a murder trial. 3. If you are a man and you assault and rape women, the legal system is on your side. However, you’re going to pay in ways you didn’t even imagine. Things will not end well for you. 4. Friendly, ordinary men can be more dangerous than hot strangers you meet after dark. 5. Regardless of your gender, it’s much safer to stick to book affairs than love affairs. Don’t cheat, because that one event might divide your life into a before and an after that you won’t like.Rating: I didn’t exactly hate it, but I had much to complain about (3/5)....more",Notes are private!,0,6,1,"Sep 25, 2021","Oct 03, 2021","Feb 25, 2021",,Hardcover,view (with text),/book/show/17452179-apple-tree-yard
757,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mrs. Dalloway,"Woolf, Virginia",0151009988,9780151009985,0151009988,194        pp,3.79,"306,444","May 14, 1925","Oct 28, 2002",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Virginia Woolf's novel is a compelling portrait of a single day in Clarissa Dalloway’s life. She is an upper-class English woman, planning a party forVirginia Woolf's novel is a compelling portrait of a single day in Clarissa Dalloway’s life. She is an upper-class English woman, planning a party for her husband. While she plays the part of the impeccable high-society hostess, she is overcome with memories from her past, including unarticulated love, a long and ongoing battle with depression, anxieties and regretful life choices. This is a complex and vivid novel where Woolf uses the stream of consciousness to reveal to her readers the thoughts and feelings of her characters and show the individual struggles and points of view in the cultural context after the World War 1....more",Notes are private!,0,0,1,"Aug 30, 2021","Sep 02, 2021","Feb 25, 2021",,Hardcover,view (with text),/book/show/14942.Mrs_Dalloway
758,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Justice as Fairness: A Restatement,"Rawls, John",0674005112,9780674005112,0674005112,240        pp,3.92,"1,459","Jan 01, 1993","Jun 15, 2001",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"“Justice is the first virtue of social institutions, as truth is of systems of thought. A theory however elegant and economical must be rejected or re“Justice is the first virtue of social institutions, as truth is of systems of thought. A theory however elegant and economical must be rejected or revised if it is untrue; likewise laws and institutions no matter how efficient and well-arranged must be reformed or abolished if they are unjust.” John Rawls’ work on justice is groundbreaking in moral and political philosophy. He builds on the social contract philosophy of Locke, Hobbes and Rousseau, and his arguments are as influential as those of Bentham or Kant. Rawls proposes a theory of justice as fairness, detailing original political concepts such as “the veil of ignorance”, the principle of liberty and the difference principle. Rawls’ philosophy is fundamentally anti-utilitarian and leans towards distributive justice. This book is complex and technical and is best suited for people who already have a basic understanding of political science, social democracy and constitutional law. ...more",Notes are private!,0,0,1,Jan 2020,"Jan 13, 2020","Feb 25, 2021",,Paperback,view (with text),/book/show/129240.Justice_as_Fairness
