,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Eric's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
345,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Correspondents,"Murphy, Tim*",0802129374,9780802129376,0802129374,448        pp,4.29,"1,454","May 15, 2019","May 15, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 24, 2019",,Hardcover,view,/book/show/42360843-correspondents
346,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nova,"Delany, Samuel R.",0375706704,9780375706707,0375706704,241        pp,3.81,"8,319",1968,"Jun 11, 2002",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Trippy, poetic, swashbuckling, full of ideas. All the things great science fiction aspires to be.Sometimes, even great science fiction can seem to be Trippy, poetic, swashbuckling, full of ideas. All the things great science fiction aspires to be.Sometimes, even great science fiction can seem to be outside the world of Literature and more akin to technical writing. Not so with Delaney. His work bristles with allusion to the greater literary universe and not just to the insular world of science fiction.The final unfinished sentence gave me chills of enjoyment....more",Notes are private!,0,4,1,"Sep 18, 2019","Sep 30, 2019","Sep 18, 2019",,Paperback,view (with text),/book/show/85863.Nova
347,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Institute,"King, Stephen*",,,,561        pp,4.20,"270,842","Sep 10, 2019","Sep 10, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Best King since Joyland, and along with 11/22/63, one of his three best of the decade.",Notes are private!,0,6,1,"Sep 18, 2019","Sep 25, 2019","Sep 18, 2019",,Hardcover,view (with text),/book/show/43798285-the-institute
348,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Whispering Room        (Jane Hawk, #2)","Koontz, Dean*",0345546806,9780345546807,0345546806,517        pp,4.19,"18,781","Nov 21, 2017","Nov 21, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,2,"Sep 04, 2019not set","Sep 18, 2019not set","Sep 04, 2019",,Hardcover,view,/book/show/34962255-the-whispering-room
349,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Silent Corner        (Jane Hawk, #1)","Koontz, Dean*",0345545990,9780345545992,0345545990,434        pp,3.93,"35,243","Jun 06, 2017","Jun 20, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A blood-curdling, edge-of-your seat read. The only reason I'm not giving it the full five stars is it's an installment in a longer story. I'll withholA blood-curdling, edge-of-your seat read. The only reason I'm not giving it the full five stars is it's an installment in a longer story. I'll withhold judgment until I see how the the entire story holds up.Jane Hawk is an FBI agent on leave to solve the mystery of the suicide of her husband, which she is sure was actually a murder. What she uncovers is a believable and terrifying conspiracy by the rich and powerful to obtain and wield ever more power.The story exists on the fringes of biotechnology, but you really believe it could happen, or that it may already be happening. Nightmare stuff.I'm going to jump directly into the next book in the series, which I don't often do.IMPORTANT NOTE: Having read further into the series, be aware that Koontz's right-wing politics come more and more into play. The villains are evil, wealthy, snooty, liberal, utopian elites. ""Do-gooders"" who want to improve the world by culling the population in certain ways. They are not wealthy oil-baron elites motivated by greed. If your personal demon is George Soros, you'll probably agree with his points. If instead, your bad guy is Charles Koch, you'll disagree. Personally, I become more annoyed by the series the more Koontz foists his politics on me, but I can't deny that these are well-constructed thrillers.If you can still enjoy the books knowing that the author is spinning right-wing conspiracy theories, go ahead and read them. If not, you might want to give these a pass. For me, I'm going to keep reading and ride the wave of excitement even though I disagree with the premise. If I hit a point in the series where I can no longer go on with it, I'll come back and edit....more",Notes are private!,0,3,1,"Aug 29, 2019","Sep 04, 2019","Sep 04, 2019",,Hardcover,view (with text),/book/show/32148091-the-silent-corner
350,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Great Railway Bazaar: By Train Through Asia,"Theroux, Paul",0618658947,9780618658947,0618658947,342        pp,3.90,"19,947","Aug 01, 1975","Jun 01, 2006",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"In 1973, Paul Theroux took a train journey from London to Japan and back. His trip encompasses the Orient Express, Japan's high-speed train system, anIn 1973, Paul Theroux took a train journey from London to Japan and back. His trip encompasses the Orient Express, Japan's high-speed train system, and the Trans-Siberia Railroad.Memorable places along the way include Turkey, Iran, India, Vietnam (during the tail-end of the war, no less), Malaysia, and Burma. He talks to lots of people along the way, while during the longer stops, giving lectures that help pay his way along.By the time he's taking the seemingly endless ride across Russia, we start to see him crack, as his weariness of travel ticks in. He's increasingly open in describing his less than honorable behavior. I had read that his marriage ended over this book, and yeah, you can see how that would happen. Both because he's away from his family for over four months and because he describes his visits to brothels and sex shows, and the occasional indulgence in drugs. Not to mention the alcohol that seems to soak every page. Theroux is often engaged with the people he meets, often disgusted and misanthropic, but always entertaining....more",Notes are private!,0,2,1,"Aug 30, 2019","Sep 12, 2019","Aug 30, 2019",,Paperback,view (with text),/book/show/63689.The_Great_Railway_Bazaar
351,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,American Dirt,"Cummins, Jeanine*",,,,459        pp,4.37,"571,527","Jan 21, 2020","Jan 21, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 19, 2019",,Hardcover,view,/book/show/45046527-american-dirt
352,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Wilde Lake,"Lippman, Laura*",0062083457,9780062083456,0062083457,352        pp,3.53,"11,481","May 03, 2016","May 03, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This novel, set in Lippman's home town of Columbia, MD, serves up nostalgia and intrigue.It's an entertainment, but there are some heavy themes to cheThis novel, set in Lippman's home town of Columbia, MD, serves up nostalgia and intrigue.It's an entertainment, but there are some heavy themes to chew on: 1) Whether we should judge past actions by the standards of the present 2) The limits of the legal system in determining truth.As a lawyer, I'm well acquainted with the fact that we seldom know what really happened in a given situation. We just have to figure out which competing ""storyline"" is the most plausible. In many ways, this book is about the uncertainty that thoughtful lawyers often feel....more",Notes are private!,0,6,1,"Jul 12, 2019","Aug 12, 2019","Aug 12, 2019",,Hardcover,view (with text),/book/show/26198780-wilde-lake
353,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Testaments        (The Handmaid's Tale, #2)","Atwood, Margaret*",,,,422        pp,4.19,"352,077","Sep 10, 2019","Sep 10, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 25, 2019","Oct 03, 2019","Aug 12, 2019",,Hardcover,view,/book/show/42975172-the-testaments
354,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Tenant of Wildfell Hall,"Brontë, Anne",0140434747,9780140434743,0140434747,576        pp,4.01,"115,949",Jun 1848,"Apr 16, 1996",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I take great pleasure in reading 19th century novels. I love the elevated style of the prose and the stately progression of the storylines. This book I take great pleasure in reading 19th century novels. I love the elevated style of the prose and the stately progression of the storylines. This book is no exception.21st century readers will see that the misery caused to women by toxic masculinity is not a new thing, nor is the society that enables it. Unfortunately, the lot of a woman of 19th century England was to have very little control over her destiny. The novels of the Brontës and Austen are replete with examples of these narrowed straits.That having been said, I love a good romance, as long as it was written over 100 years ago and considered a classic. Why I should have that prejudice, I don't know. I'm sure there are numerous high quality novels of this type written today that I would enjoy if I could get past the sub-literary stigma they seem to have....more",Notes are private!,0,4,1,"Jul 20, 2019","Aug 10, 2019","Aug 10, 2019",,Paperback,view (with text),/book/show/337113.The_Tenant_of_Wildfell_Hall
355,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,She Could Fly,"Cantwell, Christopher",1506709494,9781506709499,1506709494,144        pp,3.43,422,"Mar 19, 2019","Mar 26, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"An intriguing, quirky, violent adventure. If you miss DC's Vertigo imprint, be aware that Karen Berger, the original editor of the classic imprint, isAn intriguing, quirky, violent adventure. If you miss DC's Vertigo imprint, be aware that Karen Berger, the original editor of the classic imprint, is now at Dark Horse Comics, shepherding a new stable of talent and editing Berger Books, a line of comics similar in feel to the old Vertigo....more",Notes are private!,0,0,1,"Aug 09, 2019","Aug 09, 2019","Aug 09, 2019",,Paperback,view (with text),/book/show/40597519-she-could-fly
356,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Walk Through Hell, Volume 2","Ennis, Garth",1949028216,9781949028218,1949028216,160        pp,3.29,270,"Oct 09, 2019","Oct 22, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 03, 2019","Aug 03, 2019","Aug 03, 2019",,Paperback,view,/book/show/51804005-a-walk-through-hell-volume-2
357,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Walk Through Hell, Volume 1","Ennis, Garth",1935002457,9781935002451,1935002457,120        pp,3.40,542,"Dec 11, 2018","Dec 11, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The darkest vision yet from Ennis, who is pretty dark to begin with.",Notes are private!,0,1,3,"Aug 03, 2019not setnot set","Aug 03, 2019not setnot set","Aug 03, 2019",,Paperback,view (with text),/book/show/42199506-a-walk-through-hell-volume-1
358,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Turn of the Key,"Ware, Ruth*",1501188771,9781501188770,1501188771,337        pp,3.92,"279,544","Aug 06, 2019","Aug 06, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 31, 2019",,Hardcover,view,/book/show/42080142-the-turn-of-the-key
359,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Whisper Man,"North, Alex*",1250317991,9781250317995,1250317991,355        pp,4.03,"163,594","Jun 13, 2019","Aug 20, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 31, 2019",,Hardcover,view,/book/show/41940236-the-whisper-man
360,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Substitution Order,"Clark, Martin*",0525656324,9780525656326,0525656324,352        pp,3.90,"2,344","Jul 09, 2019","Jul 09, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 31, 2019",,Hardcover,view,/book/show/42505380-the-substitution-order
361,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Snakes,"Jones, Sadie",1784742554,9781784742553,1784742554,448        pp,3.27,"5,035",2001,"Jan 01, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 30, 2019",,Hardcover,view,/book/show/40554139-the-snakes
362,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Need,"Phillips, Helen*",1982113162,9781982113162,1982113162,272        pp,3.16,"15,184","Jul 09, 2019","Jul 09, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 28, 2019",,Hardcover,view,/book/show/42201850-the-need
363,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Doll Factory,"Macneal, Elizabeth*",1529002397,9781529002393,1529002397,336        pp,3.77,"23,802","May 02, 2019","May 02, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 28, 2019",,Hardcover,view,/book/show/38591165-the-doll-factory
364,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lady in the Lake,"Lippman, Laura*",,,B07H52GMTH,352        pp,3.50,"28,734","Jul 23, 2019","Jul 23, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 28, 2019",,Kindle Edition,view,/book/show/41735375-lady-in-the-lake
365,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Empty Hearts,"Zeh, Juli",0385544545,9780385544542,0385544545,288        pp,3.55,"3,616","Nov 13, 2017","Aug 20, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 28, 2019",,Hardcover,view,/book/show/43151759-empty-hearts
366,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My Own Words,"Ginsburg, Ruth Bader",150114524X,9781501145247,150114524X,400        pp,4.03,"24,675","Oct 04, 2016","Oct 04, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,"Jul 15, 2019","Jul 15, 2019",,Hardcover,view,/book/show/29868604-my-own-words
367,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Explorers Club,"Benjamin, Nell",0822230097,9780822230090,0822230097,55        pp,3.59,166,"Jun 15, 2014","Jan 02, 2015",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Funny stuff! The ghost of P.G. Wodehouse must have been whispering in Mr. Benjamin's ear.Funny stuff! The ghost of P.G. Wodehouse must have been whispering in Mr. Benjamin's ear....more,Notes are private!,0,1,1,"Jul 14, 2019","Jul 14, 2019","Jul 14, 2019",,Paperback,view (with text),/book/show/26112538-the-explorers-club
368,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Marley,"Clinch, Jon*",1982129700,9781982129705,1982129700,288        pp,3.77,"1,840","Oct 08, 2019","Oct 08, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A prequel to A Christmas Carol. Marley's shade told Scrooge it was too late for him, but that Scrooge might yet be redeemed from his life of stinginesA prequel to A Christmas Carol. Marley's shade told Scrooge it was too late for him, but that Scrooge might yet be redeemed from his life of stinginess. The Ghost of Christmas Past showed Scrooge a few scenes from his past. These scenes, with great economy, showed the bare bones of entire wasted, yet redeemable life. Jon Clinch, in this novel, adds flesh to these scenes, and we come to know Fan, Belle, Marley, and Scrooge a lot better.What actions damned Marley to carry his own chains? And did he ever stand poised on the knife-blade between damnation and redemption? This book, if it doesn't answer that question definitively, will give you something to think about or discuss in that regard.As a reader, sometimes I outsmart myself. I saw from the beginning that Clinch was throwing around the names of some literary characters known to me. So I suspected I was playing a game of figuring out which other literary worlds intersected with this one. Turns out I was off-base. Clinch was doing something else entirely. Something no less clever and cagey.It's no spoiler, if you know your Dickens, that Marley doesn't get his redemption. Still, there's quite an emotionally affecting scene near the end, that poignantly exposes how certain elements of Marley's character might have saved him. Another fine novel from Clinch....more",Notes are private!,0,5,1,"Oct 10, 2019","Oct 23, 2019","Jul 06, 2019",,Hardcover,view (with text),/book/show/43822323-marley
369,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hum If You Don't Know the Words,"Marais, Bianca*",,,B01MCV21N4,432        pp,4.23,"11,043","Jul 11, 2017","Jul 11, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This book is an old-fashioned pleasure. Without revealing too much, I'll tell you a few things to whet your appetite:1) If you grew up reading books wThis book is an old-fashioned pleasure. Without revealing too much, I'll tell you a few things to whet your appetite:1) If you grew up reading books with orphans as heroes, or kid detectives, this book will feel nostalgic.2) If when you were young, your social conscience was ignited by To Kill a Mockingbird, this book might do the same for young readers of today. My saying this might draw fire from some black readers, who might be wary of a ""white savior"" narrative. That criticism doesn't apply to ""Hum"". One of the POV characters is a black woman who definitely has agency in the story.3) It's a window into apartheid era South Africa (specifically 1976-77), from perspectives of both black and white characters. Americans will recognize similarities between the society depicted here and the Jim Crow South.4) If Marais ever does decide to write a series of YA kid detective novels, I'll want to read them.5) I don't know if this book was marketed as being YA or for young readers, but it could have been. I can see myself at age 12 having enjoyed it....more",Notes are private!,0,8,1,"Jun 07, 2019","Jul 26, 2019","Jun 07, 2019",,Kindle Edition,view (with text),/book/show/28264701-hum-if-you-don-t-know-the-words
370,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cinema Purgatorio #18,"Moore, Alan*",,,B07QKP5HNF,51        pp,4.00,16,unknown,"May 15, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Issue 18 is the end of Moore and O'Neill's serialized graphic novel.Each chapter is told from the viewpoint of an unnamed female narrator trapped in aIssue 18 is the end of Moore and O'Neill's serialized graphic novel.Each chapter is told from the viewpoint of an unnamed female narrator trapped in a rundown movie theater. She endures the seedy enployees, filth, and questionable other customers and watches a movie of a different genre each time. The movies shown either deconstruct conventions of movies or moviegoing, or tell seedy true stories of Hollywood past.Thematically, it's a mixed bag. Although most chapters deal with real people like George Reeves, the Warner Brothers, or Howard Hughes, one deals with the dichotomy of actor vs. character, and another is a horror story centered around a magnified hair caught in the projector.The story of the viewpoint character does come to a resolution, but with what had come before, I would have expected her to be a real person. Maybe she is, but there's not enough information for me to verify this. This series sent me to Wikipedia many times to look up actor bios and old Hollywood scandals.It's the usual clever Moore piece, but I'm docking it a star for lack of thematic unity....more",Notes are private!,0,1,2,"May 22, 2019not set","May 22, 2019not set","May 22, 2019",,Kindle Edition,view (with text),/book/show/45834675-cinema-purgatorio-18
371,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,American Moonshot: John F. Kennedy and the Great Space Race,"Brinkley, Douglas",0062655086,9780062655080,,576        pp,4.17,"2,848","Apr 02, 2019","Apr 02, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 21, 2019","Jul 15, 2019","May 21, 2019",,ebook,view,/book/show/36501774-american-moonshot
372,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Leaving Iowa The Comedy About Family Vacations,"Clue, Tim",1583425853,9781583425855,1583425853,114        pp,3.61,38,"Jan 01, 2008",2008,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,2,"May 06, 2019not set","May 06, 2019not set","May 07, 2019",,Paperback,view,/book/show/23003576-leaving-iowa-the-comedy-about-family-vacations
373,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Blade Itself        (The First Law, #1)","Abercrombie, Joe",0575079797,9780575079793,0575079797,515        pp,4.21,"246,744","May 04, 2006","Mar 08, 2007",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Let me say up front: I give five stars to the characters. 1) Logen, a northern barbarian, looks uglier and more battle-scarred than Conan. Although heLet me say up front: I give five stars to the characters. 1) Logen, a northern barbarian, looks uglier and more battle-scarred than Conan. Although he can beat almost anyone in battle, he's not cocky, and realizes how much luck has to do with every victory. He's also a bit more sensitive and friendly than Conan, despite appearances.2) Glokta is an inquisitor. A torturer. Once he was a popular, dashing swordsman, but years of imprisonment and torture in an enemy's dungeon have rendered him a near-toothless, bitter cripple. His methods are abhorrent, yet he functions as sort of a detective in the story.3) Jezal is everything Glokta once was. Lazy by nature, we seen him become motivated to be one of the best swordsmen in the country. A nobleman, he falls in love with a common woman. There are others. Logen's band of cutthroats, from whom he becomes separated. A mysterious wizard. A ruthless barbarian warlord and his brutal family. A female warrior whose full story is only hinted at in this, the first volume of a trilogy.It's a guy's book. The women in the story don't get a lot of focus or agency. The Bechdel Test is not met.Plotwise, the problem is, it's all set-up for the longer story. A good installment in a multi-book fantasy series, in addition to advancing the overall series plot, should have it's own one-book plot that develops and concludes in the volume. This is what makes the individual books of an epic satisfying to read. This book doesn't do that. As I said, it merely sets up characters and situations for the next installments.I'm going to continue with the series because I love the characters, but as a book in an of itself, I can't give The Blade Itself more than three stars....more",Notes are private!,0,2,1,"May 03, 2019","Nov 12, 2019","May 03, 2019",,Paperback,view (with text),/book/show/944073.The_Blade_Itself
374,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Sea of Words: A Lexicon and Companion to the Complete Seafaring Tales of Patrick O'Brian,"King, Dean*",0805066152,9780805066159,0805066152,528        pp,4.11,"2,954",1995,"Oct 01, 2000",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Very useful in reading O'Brian. Just what I needed.Very useful in reading O'Brian. Just what I needed....more,Notes are private!,0,0,1,May 2019,"May 18, 2019","May 01, 2019",,Paperback,view (with text),/book/show/218275.A_Sea_of_Words
375,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Trial Of One Short-sighted Black Woman Versus Mammy Louise And Safreeta Mae,"Leslie, Karani Marcia",0881452033,9780881452037,0881452033,68        pp,4.00,2,2003,"May 01, 2002",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This play takes on certain stereotypes of black women and subverts them. Makes you think about what complex and painful personal histories the real liThis play takes on certain stereotypes of black women and subverts them. Makes you think about what complex and painful personal histories the real life women behind the stereotypes must have had.A black professional woman, a film editor, sues ""stereotypes"" Mammy Louise and Safreeta Mae, asserting that these depictions in media are hurting her professionally. There are interesting roles here for nine actors. Six women and three men. The trial seems to take place in a ""twilight zone"" world apart from our reality.The plaintiff must learn that it is important to know the history of slavery if you want to escape its effects. I can see this play performed with ""talkback""sessions after each performance. There's definitely a lot to absorb and discuss....more",Notes are private!,0,1,1,"Apr 30, 2019",May 2019,"Apr 30, 2019",,Paperback,view (with text),/book/show/3110572-the-trial-of-one-short-sighted-black-woman-versus-mammy-louise-and-safre
376,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Can't We Talk about Something More Pleasant?,"Chast, Roz",1608198065,9781608198061,1608198065,228        pp,4.15,"30,252","May 06, 2014","May 06, 2014",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Darkly funny, deeply affecting, heart-wrenching, and disturbing.",Notes are private!,0,5,1,"Apr 18, 2019","Apr 19, 2019","Apr 18, 2019",,Hardcover,view (with text),/book/show/18594409-can-t-we-talk-about-something-more-pleasant
377,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tuck Everlasting,"Babbitt, Natalie",0374480095,9780374480097,0374480095,148        pp,3.90,"274,242",1975,"Nov 01, 1985",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"When this came out, I was 14. Too old for this book's category (a children's book). But as some of us get older, and as we read a steady diet of self-When this came out, I was 14. Too old for this book's category (a children's book). But as some of us get older, and as we read a steady diet of self-consciously literary novels, we miss the old-fashioned charms of the kind of stories we used to read that would take us to places of wonder.This short novella is a fairy tale; a fantasy, if you will, about a family who become accidentally immortal, and a young girl who befriends them. The girl has to make a couple of difficult choices, and there hangs the tale. Is life sweet only because it ends? Or would immortality be something you'd want to acquire?This book, I believe, has broader appeal than just to children, and anyone who enjoys the stories of Ray Bradbury and Neil Gaiman will find that it fits right into their niche....more",Notes are private!,0,2,2,"Apr 15, 2019not set","Apr 17, 2019not set","Apr 17, 2019",,Paperback,view (with text),/book/show/84981.Tuck_Everlasting
378,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The League of Extraordinary Gentlemen: The Tempest #5 of Six        (The League of Extraordinary Gentlemen, Vol. IV, #5)","Moore, Alan*",,,B07L395339,42        pp,3.70,33,unknown,"Feb 27, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The original two miniseries of LOEG were suspenseful adventure stories starring a collection of characters from Victorian fantasy, science fiction, anThe original two miniseries of LOEG were suspenseful adventure stories starring a collection of characters from Victorian fantasy, science fiction, and adventure novels. It's hard to believe that Moore and O'Neill's first installments came out over twenty years ago.Since that time, the cast of characters has expanded to include characters from Renaissance literature, as well as twentieth century movies, science fiction, and comic books. The Tempest is a wrap-up to the entire shared mythos Moore and O'Neill have created and seemingly a kiss-off (by Moore) to the medium of comic books, as he pursues other forms of creative expression. The series has reached a point where elements of parodic humor and rampant Easter eggs have overpowered the suspenseful storytelling and character work of the early installments. It's still entertaining in a nerdly ""spot the reference"" way, but the page-turning excitement is gone.That's too bad. Moore's cleverness in the past always was in the service of telling a story. His weakest work was always cleverness for cleverness's sake, and that's what this is. I hope that in the future he treats us to more engrossing stuff, in the vein of his recent prose novel Jerusalem and his and Jacen Burrows' comics project Providence, both of which were exceptional.I'll be on hand to read the final issue of The Tempest, but I expect more rib-poking inside jokes for fiction mavens rather than the conclusion of a rousing story.I think my favorite thing about The Tempest has been the ""letters page"" at the end, which parodies the letter columns of superhero comics. It's genuinely funny. That this section is the best part is actually a bit sad....more",Notes are private!,0,3,1,"Mar 31, 2019","Mar 31, 2019","Mar 31, 2019",,Kindle Edition,view (with text),/book/show/43541205-the-league-of-extraordinary-gentlemen
379,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Obelisk Gate        (The Broken Earth, #2)","Jemisin, N.K.*",,,,410        pp,4.30,"162,118","Aug 16, 2016","Aug 18, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Many questions are answered and many still remain in this, the second volume of Jemisin's Broken Earth Trilogy. In it, we find out what Essun's daughtMany questions are answered and many still remain in this, the second volume of Jemisin's Broken Earth Trilogy. In it, we find out what Essun's daughter, Nassun, has been up to. More is revealed about the stone eaters and the obelisks, and Alabaster coaxes Essun to flex her full powers.We also get a glimpse as to where this whole thing is going, which I won't spoil...more",Notes are private!,0,1,1,"Mar 23, 2019","Apr 03, 2019","Mar 23, 2019",,Paperback,view (with text),/book/show/26228034-the-obelisk-gate
380,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Essential Ellison: A 50 Year Retrospective,"Ellison, Harlan",1883398622,9781883398620,1883398622,"1,249        pp",4.55,"1,429",1998,"Oct 06, 2005",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,not set,not set,"Mar 21, 2019",,Hardcover,view,/book/show/182543.The_Essential_Ellison
