,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Melissa's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
284,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Poet X,"Acevedo, Elizabeth*",,,B0727TNBDH,368        pp,4.39,"127,378","Mar 06, 2018","Mar 06, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Very good!,Notes are private!,0,0,1,not set,"Oct 04, 2019","Oct 04, 2019",,Kindle Edition,view (with text),/book/show/33294200-the-poet-x
285,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Strength in Numbers: A Novel of Cryptocurrency,"Laboon, Bill",,,B07B75SL2C,323        pp,3.95,19,unknown,"Mar 03, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This is a highly-entertaining primer of cryptocurrency that is suspenseful, funny, and hard to put down! It surprised me that I enjoyed it as much as This is a highly-entertaining primer of cryptocurrency that is suspenseful, funny, and hard to put down! It surprised me that I enjoyed it as much as I did.I went to the University of Pittsburgh, where these characters attend school (the author is a professor there, though he was not in my day, as we’re the same age) and there are a bunch of reference that will give any past or present Pitt students lols. The sombrero man, the shop on Atwood selling low-quality pizza to students for giveaway prices (it was $4 for a whole cheese pizza in my day), the Cathedral being called “the drunk man’s beacon.” Good stuff. But even if you didn’t go to Pitt, it doesn’t hurt the book. Laboon uses such details to really enrich a story that, I suspect, has the main intention of teaching people about how cryptocurrency works, as well as both its benefits and pitfalls. Even with that kind of dry (to some—including me) background intention, the book manages to be something of a thrill ride!The characterization is excellent, and there are a number of interesting side characters who really fill the book in. The funniest is Violet, a freshman who adopts new political philosophies every day she spends meeting new people in college—she goes from Marxist to Anarchist to monarchist over the course of a few days. And don’t worry, eventually you’ll learn why Chris’s roommate is carrying all that soy sauce! I laugh thinking back on it.This is an impressive book and more people should read it, in my opinion!...more",Notes are private!,0,1,1,not set,"Oct 04, 2019","Oct 04, 2019",,Kindle Edition,view (with text),/book/show/38953582-strength-in-numbers
286,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Filthy Rich,"Patterson, James*",178089547X,9781780895475,178089547X,400        pp,3.38,"9,432","Oct 10, 2016","Oct 06, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Oct 03, 2019","Oct 03, 2019",,Hardcover,view,/book/show/28501552-filthy-rich
287,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Long Way Home,"Brierley, Saroo",0670077046,9780670077045,0670077046,288        pp,4.11,"64,195","Jun 24, 2013","Jun 24, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Oct 2019,"Oct 01, 2019",,Paperback,view,/book/show/18111281-a-long-way-home
288,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Unraveled        (Perfected, #3)","Birch, Kate Jarvik*",163375913X,9781633759138,163375913X,304        pp,3.75,860,"Apr 03, 2018","Apr 03, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Sep 29, 2019","Sep 29, 2019",,Hardcover,view,/book/show/34921592-unraveled
289,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Rosie Project        (Don Tillman, #1)","Simsion, Graeme*",1476729085,9781476729084,1476729085,292        pp,4.02,"556,318","Jan 30, 2013","Oct 01, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Sep 27, 2019","Sep 27, 2019",,Hardcover,view,/book/show/16181775-the-rosie-project
290,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lillian Boxfish Takes a Walk,"Rooney, Kathleen*",1250113326,9781250113320,1250113326,287        pp,3.85,"29,807","Jan 17, 2017","Jan 17, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Sep 21, 2019","Sep 21, 2019",,Hardcover,view,/book/show/29939353-lillian-boxfish-takes-a-walk
291,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mania,"Mangum, Lucas*",,,B01M4PFY9K,224        pp,4.23,61,unknown,"Oct 28, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I never usually read this kind of thing, but an old coworker of mine wrote it and at first I was like ehh but then I was like ahhh! I mean, the mysterI never usually read this kind of thing, but an old coworker of mine wrote it and at first I was like ehh but then I was like ahhh! I mean, the mystery builds and everything comes out in a way that’s super-satisfying. A great ending, to be sure and solid writing....more",Notes are private!,0,2,1,not set,"Sep 19, 2019","Sep 19, 2019",,Kindle Edition,view (with text),/book/show/32806247-mania
292,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Janes,"Hardin, B.M.*",,,B06ZYPPSTN,233        pp,4.52,343,unknown,"Apr 14, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This is a fun, weird little self-published novella. It starts off very much like The Stepford Wives by one of my favorite authors, Ira Levin, except tThis is a fun, weird little self-published novella. It starts off very much like The Stepford Wives by one of my favorite authors, Ira Levin, except that in this book, the wives are no victims. At the beginning, Jane moves to her new dream neighborhood where all the women are also named Jane. Soon, the Janes, who are determined to bring our narrator Jane into the Jane fold start interfering with every aspect of her life. I found the ending a bit disappointing, but I also can’t think of any better way to end it, so I can’t really complain. I stayed up all night reading this, so maybe think twice about starting it before bed....more",Notes are private!,0,0,1,not set,"Sep 18, 2019","Sep 18, 2019",,Kindle Edition,view (with text),/book/show/34861089-the-janes
293,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Vegan History: 1944-2010,"Marcus, Erik*",,,B004NNV8FG,41        pp,4.10,41,"Feb 12, 2011","Feb 12, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I liked this author’s tweets when he used to tweet for Vegan.com. He was brave enough to encourage a friendly and pragmatic approach to veganism, whicI liked this author’s tweets when he used to tweet for Vegan.com. He was brave enough to encourage a friendly and pragmatic approach to veganism, which will make certain segments of the online vegan community treat you like a bigger threat to animals than the slaughter industry. I think I downloaded this book years ago but only just now read it. It didn’t have anything I didn’t know, but I’m not normal. Or no, it actually did fill me in on something essential that I hadn’t known, which is that Wayne Pacelle was this first head of HSUS that is vegan. I don’t think I realized how old and non-veg the group once was. And that made me think, WOW! We’ve come a long way. But more, it made me think about the kind of vegans I don’t much care for, like the ones who constantly attack HSUS and Wayne Pacelle, because they’re doing advocacy for the same cause in a—GASP!—different way than their preferred way. ...more",Notes are private!,0,0,1,not set,"Sep 18, 2019","Sep 18, 2019",,,view (with text),/book/show/10475989-a-vegan-history
294,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Maybe You Should Talk to Someone,"Gottlieb, Lori*",1328662055,9781328662057,1328662055,415        pp,4.38,"323,495","Apr 02, 2019","Apr 02, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,An enjoyable read through and through.,Notes are private!,0,0,1,not set,"Sep 18, 2019","Sep 18, 2019",,Hardcover,view (with text),/book/show/37570546-maybe-you-should-talk-to-someone
295,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The CHAOS Cure: Clean Your House and Calm Your Soul in 15 Minutes,"Cilley, Marla",1580058027,9781580058025,1580058027,208        pp,3.57,"1,182",unknown,"Dec 18, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I reserved this back when I was first developing routines to keep clean. Now my routines are pretty good, and my place looks nice and I could get it iI reserved this back when I was first developing routines to keep clean. Now my routines are pretty good, and my place looks nice and I could get it into guest-ready condition in 10 minutes always. So now the book is far less useful than it used to be for me. If you have clutter and live in a state of perpetual unclearly chaos, this book, I suspect, would be a real breathe of fresh air. I can think of some harried families it’s perfect for. But it’s kinda entry level at this point for me. And that’s okay, it was very short, and some of the videos on YouTube made by other people who followed this book to the letter really inspired me to become a tidy person. Marie Kondo is not enough, or wasn’t for me. I needed a cleaning routine. Now I have a different section of my apartment I tackle each day of the week, and that works for me....more",Notes are private!,0,0,1,not set,"Sep 17, 2019","Sep 17, 2019",,Paperback,view (with text),/book/show/39857261-the-chaos-cure
296,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Vegetarian,Han Kang,0553448188,9780553448184,0553448188,188        pp,3.58,"165,687","Oct 30, 2007","Feb 02, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Sep 15, 2019","Sep 15, 2019",,Hardcover,view,/book/show/25489025-the-vegetarian
297,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Song of Achilles,"Miller, Madeline*",1408816032,9781408816035,1408816032,352        pp,4.33,"1,484,897","Sep 20, 2011","Sep 20, 2011",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,"Sep 14, 2019","Sep 14, 2019",,Hardcover,view,/book/show/11250317-the-song-of-achilles
298,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Testaments        (The Handmaid's Tale, #2)","Atwood, Margaret*",,,,422        pp,4.19,"352,077","Sep 10, 2019","Sep 10, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Sep 12, 2019","Sep 12, 2019",,Hardcover,view,/book/show/42975172-the-testaments
299,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Tarnished        (Perfected, #2)","Birch, Kate Jarvik*",,,,219        pp,3.76,"2,381","Dec 01, 2015","Dec 01, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Sep 12, 2019","Sep 12, 2019",,ebook,view,/book/show/23310649-tarnished
300,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Death of Expertise: The Campaign Against Established Knowledge and Why It Matters,"Nichols, Thomas M.",0190469412,9780190469412,0190469412,272        pp,3.83,"8,571","Apr 27, 2017","Apr 27, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This book was fine. Not great, but alright. It had many good points and overall, I agree with his assessments. But it also had some issues. For instanThis book was fine. Not great, but alright. It had many good points and overall, I agree with his assessments. But it also had some issues. For instance, it held things up as facts that are actually much more complicated than he realizes. In other words, he seems to believe he’s an expert on some things he’s not an expert on. Most notably, eggs. He keeps using egg consumption as an example, claiming that first doctors advised against eggs because of their cholesterol, then, he claims, people died of other diseases because of what they replaced eggs with. That’s really simplistic and not quite accurate because:1) people kept eating eggs2) people kept dying from heart attacks and strokes, and3) the ones who “replaced” eggs with sugar and processed foods are demonstrably different from those who replaced it with, say, oatmeal. Repeatedly throughout this book, the author claims that now doctors agree that eggs are “safe.” First, “safe” is very different from “healthy.” Egg producers are still not allowed to claim that eggs are “healthy” because there is no evidence supporting the claim. According to research, you do not get any health benefits from eggs, it’s only that it’s possible that eggs won’t kill you any faster than any of the other unhealthy shit people eat. So, yeah dude. Please don’t repeat unscientific myths in your book that’s partially about the proliferation of myths.Next, re: higher education. It’s true that grades are inflated, but I saw so many people flunk out of the math and chemistry classes I took at a community college 3 years ago. I’m not saying the author is wrong, just that the customer isn’t ALWAYS right. Maybe the standards at community colleges are actually more rigorous than the ones at middling institutions desperate for students. I need to give this a little more thought, but I’m pretty sure I think that all middling institutions should be community colleges. No one should live on campus. College shouldn’t be student playtime. I see my peers starting to send their kids off to college (my peers who had kids before they were 20, that is) and I think “Your kid is an idiot and should not be in college. She clearly is there only for social reasons, not for an education.” But community college isn’t like that at all. The people there are determined to work and learn—no one goes to CC because it’s a place to party. Last, I hate it when people say, “The US is a republic, not a democracy,” because idiots believe this is some kind of an indictment of the Democratic Party, and makes the Republicans better. But the US is a democratic republic. We elect leaders to make decisions. Is this so hard to say? Does the author just want to give fodder to dumbasses? Then again, stupid people don’t read books, so I guess, like, whatever man....more",Notes are private!,0,0,1,not set,"Sep 10, 2019","Sep 10, 2019",,Pocket Book,view (with text),/book/show/26720949-the-death-of-expertise
301,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sunshine,"McKinley, Robin",0515138819,9780515138818,0515138819,405        pp,3.84,"42,530","Sep 01, 2003","Nov 30, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Sep 08, 2019","Sep 08, 2019",,Mass Market Paperback,view,/book/show/8088.Sunshine
302,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Hope Never Dies        (Obama Biden Mysteries, #1)","Shaffer, Andrew*",1683690400,,B075HY5NPF,304        pp,3.51,"13,817","Jul 10, 2018","Jul 10, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Sep 05, 2019","Sep 05, 2019",,Kindle Edition,view,/book/show/36531052-hope-never-dies
303,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Vox,"Dalcher, Christina*",0440000785,9780440000785,0440000785,336        pp,3.54,"80,071","Aug 21, 2018","Aug 21, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Sep 04, 2019","Sep 04, 2019",,Hardcover,view,/book/show/37796866-vox
304,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Johnny Got His Gun,"Trumbo, Dalton",0806512814,9780806512815,0806512814,309        pp,4.20,"43,951","Sep 03, 1939","Aug 25, 1998",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Sep 03, 2019","Sep 03, 2019",,Paperback,view,/book/show/51606.Johnny_Got_His_Gun
305,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Submission,"Waldman, Amy*",0374271569,9780374271565,0374271569,300        pp,3.67,"12,804",2011,"Aug 16, 2011",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Sep 03, 2019","Sep 03, 2019",,Hardcover,view,/book/show/10364994-the-submission
306,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Doing Justice: A Prosecutor's Thoughts on Crime, Punishment, and the Rule of Law","Bharara, Preet",,,B07L2G94YT,333        pp,4.28,"5,580","Mar 19, 2019","Mar 19, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Aug 30, 2019","Aug 30, 2019",,Kindle Edition,view,/book/show/43166269-doing-justice
307,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Every Anxious Wave,"Daviau, Mo",1250067499,9781250067494,1250067499,276        pp,3.50,"2,910","Feb 09, 2016","Feb 09, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This is music nerd fun. I wonder how non-music nerds feel about it. The only band mentioned I wasn’t familiar with was the The Thinking Fellers but noThis is music nerd fun. I wonder how non-music nerds feel about it. The only band mentioned I wasn’t familiar with was the The Thinking Fellers but now I’m obsessed, thank you, this book! Other than that, it’s a damn time travel book. I kinda hate time travel. I’m sick of it and it never makes any sense. My partner Jon’s hatred for time travel stories has rubbed off on me, I guess. But whatever, I still liked the book because, I mean, music nerd fun. They traveled back in time to see Elliott Smith in ‘97, so that’s cool. The first time I saw him it was ‘98. I’m not sure who I’d travel back to see. Maybe someone like Judee Sill. I’ll give it some thought and come back and edit this later after I’ve given it more consideration....more",Notes are private!,0,0,1,not set,"Aug 28, 2019","Aug 28, 2019",,Hardcover,view (with text),/book/show/25663844-every-anxious-wave
308,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Simon vs. the Homo Sapiens Agenda        (Simonverse, #1)","Albertalli, Becky*",0062348671,9780062348678,0062348671,320        pp,4.16,"434,135","Apr 07, 2015","Apr 07, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Wow, this book was super Elliott Smith-y! I wasn’t expecting that, so I googled the author and “Elliott Smith” and found out she was recently on one oWow, this book was super Elliott Smith-y! I wasn’t expecting that, so I googled the author and “Elliott Smith” and found out she was recently on one of my favorite podcasts (which I am way behind on) called My Favorite Elliott Smith Song. Just like the other YA book I read with mad Elliott Smith references, Andrea Portes’s Liberty: The Spy Who (Kind of) Liked Me, this book references an extremely rare Elliott Smith t-shirt and way underestimates just how rare it is. I mean, Simon’s online pen pal can’t have picked one up easily or cheaply. I bought mine on the actual Figure 8 tour. But I’m an old Smith stickler. It’s fine, none of you really needed to know. I’ll suspend my disbelief now. I wish that when I was in high school people listened to Elliott Smith. I had to buy a ticket and make a cassette tape for a girl in high school to get her to drive me to my first ES show. ANYWAY, this was a good read. I hope there really are Simons in the world, Smithing it up....more",Notes are private!,0,1,1,not set,"Aug 26, 2019","Aug 26, 2019",,Hardcover,view (with text),/book/show/19547856-simon-vs-the-homo-sapiens-agenda
309,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Glass Castle,"Walls, Jeannette*",074324754X,9780743247542,074324754X,288        pp,4.31,"1,212,342",Jan 2005,"Jan 17, 2006",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,"Aug 25, 2019","Aug 25, 2019",,Paperback,view,/book/show/7445.The_Glass_Castle
310,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Perfected        (Perfected, #1)","Birch, Kate Jarvik*",1622662687,9781622662685,1622662687,281        pp,3.60,"8,300","Jul 01, 2014","Jul 01, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"You know, before the Trump era, and everything that has come out about Jeffrey Epstein and how he pimped out little girls to powerful men, this book wYou know, before the Trump era, and everything that has come out about Jeffrey Epstein and how he pimped out little girls to powerful men, this book would have sounded patently absurd to me. I’d have been all like, “Yeah, Republicans are evil, but they’re not ‘I want to breed permanently young-looking and innocent and docile girls to keep in my home as pets’ evil.” But now, I’m not so sure. Now, I kinda think, you know what? The 1% would totally do this if they could. With that in mind, the book isn’t patently absurd. It’s not, like, a “great” book or anything, but it’s alright. It uses the word “gaze” way too much (I hate the word “gaze” because so many writers overuse it). Still, if they’re available from my library, I will read the sequels, so this book was good enough....more",Notes are private!,0,0,1,not set,"Aug 23, 2019","Aug 23, 2019",,Hardcover,view (with text),/book/show/18630496-perfected
311,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Immortalists,"Benjamin, Chloe*",0735213186,9780735213180,0735213186,346        pp,3.71,"205,537","Jan 09, 2018","Jan 09, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Aug 22, 2019","Aug 22, 2019",,Hardcover,view,/book/show/30288282-the-immortalists
312,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Wastelands: Stories of the Apocalypse        (Wastelands #1),"Adams, John Joseph*",1597801054,9781597801058,1597801054,333        pp,3.76,"10,246","Mar 01, 2008",2008,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Aug 20, 2019","Aug 20, 2019",,Paperback,view,/book/show/1705697.Wastelands
313,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Untrue: Why Nearly Everything We Believe About Women, Lust, and Infidelity Is Wrong and How the New Science Can Set Us Free","Martin, Wednesday*",0316463639,9780316463638,0316463639,320        pp,3.88,"1,308","Sep 18, 2018","Sep 17, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 18, 2019",,Paperback,view,/book/show/43521672-untrue
314,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dreams from My Father: A Story of Race and Inheritance,"Obama, Barack*",1921351438,9781921351433,1921351438,453        pp,3.93,"225,129",Jul 1995,2004,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"An objectively great book, written long before Obama was even close to thinking about running for Senate, let alone president. I don’t understand how An objectively great book, written long before Obama was even close to thinking about running for Senate, let alone president. I don’t understand how birther racists explained the existence of this autobiography, as if he knew at the time he’d be president later. I’m a bit embarrassed it took me so long to read this, but I will tell you that it took months of being in the library queue before I was able to get the audio version, so this book is unstoppably popular. It’s also so moderate. I honestly can’t believe Republicans could get away with claiming Obama is/was a radical, because that’s patently absurd. But yeah, Republicans are not known for being honest or influenced by reality. They’re pretty much 100% driven by racism. ...more",Notes are private!,0,4,1,not set,"Aug 17, 2019","Aug 17, 2019",,Paperback,view (with text),/book/show/88061.Dreams_from_My_Father
315,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Feeling Good Together: The Secret of Making Troubled Relationships Work,"Burns, David D.",0767920708,9780767920704,0767920708,288        pp,4.19,"1,135",2008,"Dec 30, 2008",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Aug 13, 2019","Aug 13, 2019",,Hardcover,view,/book/show/5680626-feeling-good-together
316,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Citrus County,"Brandon, John",1934781533,9781934781531,1934781533,224        pp,3.62,"2,074","Jul 01, 2010","Jul 06, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Aug 12, 2019","Aug 12, 2019",,Hardcover,view,/book/show/7755180-citrus-county
317,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Shortest Way Home: One Mayor's Challenge and a Model for America's Future,"Buttigieg, Pete",1631494368,9781631494369,1631494368,352        pp,4.20,"15,405","Feb 12, 2019","Feb 12, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Aug 10, 2019","Aug 10, 2019",,Hardcover,view,/book/show/40180047-shortest-way-home
318,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Queenie,"Carty-Williams, Candice*",,,,330        pp,3.86,"142,182","Mar 19, 2019","Mar 19, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This book is fantastic. It covers a lot, and does justice to everything. The description of “Bridget Jones Diary meets Americanah” is apt. Except thatThis book is fantastic. It covers a lot, and does justice to everything. The description of “Bridget Jones Diary meets Americanah” is apt. Except that both those books are romances (Americanah less than BJD, but yeah, it kinda still is a romance) and this one, decidedly, is not. ...more",Notes are private!,0,2,1,not set,"Aug 09, 2019","Aug 09, 2019",,Hardcover,view (with text),/book/show/36586697-queenie
319,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Circe,"Miller, Madeline*",0316556343,9780316556347,0316556343,393        pp,4.24,"1,052,718","Apr 10, 2018","Apr 10, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,not set,"Aug 07, 2019","Aug 07, 2019",,Hardcover,view,/book/show/35959740-circe
320,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The War on Normal People: The Truth About America's Disappearing Jobs and Why Universal Basic Income Is Our Future,"Yang, Andrew*",0316414247,9780316414241,0316414247,304        pp,4.27,"9,332","May 22, 2018","Apr 03, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I was already pro-UBI from reading the book Utopia for Realists: How We Can Build the Ideal World. I was already pro-UBI from reading the book Utopia for Realists: How We Can Build the Ideal World. ...more,Notes are private!,0,0,1,not set,"Aug 02, 2019","Aug 02, 2019",,Hardcover,view (with text),/book/show/36204293-the-war-on-normal-people
321,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Educated,"Westover, Tara*",,,,352        pp,4.47,"1,525,642","Feb 20, 2018","Feb 20, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jul 31, 2019","Jul 31, 2019",,Hardcover,view,/book/show/35133922-educated
322,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Under the Big Black Sun: A Personal History of L.A. Punk,"Doe, John",0306824086,9780306824081,0306824086,277        pp,4.10,"2,056","Apr 26, 2016","Apr 26, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This is an incredibly enjoyable audiobook. Even for me, despite my disgust with the ease with which Boomers got everything (and then destroyed it for This is an incredibly enjoyable audiobook. Even for me, despite my disgust with the ease with which Boomers got everything (and then destroyed it for future generations). ...more",Notes are private!,0,1,1,not set,"Jul 27, 2019","Jul 27, 2019",,Hardcover,view (with text),/book/show/25898106-under-the-big-black-sun
323,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"My Sister, the Serial Killer","Braithwaite, Oyinkan*",0385544235,9780385544238,0385544235,226        pp,3.67,"293,701","Jul 17, 2018","Nov 20, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Excellent.,Notes are private!,0,1,1,not set,"Jul 25, 2019","Jul 25, 2019",,Hardcover,view (with text),/book/show/38819868-my-sister-the-serial-killer
324,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Outsider,"King, Stephen*",1501180983,9781501180989,1501180983,561        pp,4.01,"308,495","May 22, 2018","May 22, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Starts very strong, but the second half was less good.",Notes are private!,0,1,1,not set,"Jul 23, 2019","Jul 23, 2019",,Hardcover,view (with text),/book/show/36124936-the-outsider
