,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Erica's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
174,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Strange Weather: Four Short Stories,"Hill, Joe*",0062663119,9780062663115,0062663119,432        pp,3.86,"24,452","Oct 24, 2017","Oct 24, 2017",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Oct 22, 2019",,Hardcover,view,/book/show/34066621-strange-weather
175,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Long Walk,"Bachman, Richard",0451196716,9780451196712,0451196716,370        pp,4.08,"185,790",1979,Apr 1999,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Oct 22, 2019",,Mass Market Paperback,view,/book/show/9014.The_Long_Walk
176,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Why I'm Still Married: Women Write Their Hearts Out on Love, Loss, Sex, and Who Does the Dishes","Propp, Karen",1594630178,9781594630170,1594630178,304        pp,3.42,83,2006,"Jan 19, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 22, 2019","Jan 22, 2020","Sep 22, 2019",,Hardcover,view,/book/show/1133250.Why_I_m_Still_Married
177,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Emma in the Night,"Walker, Wendy*",1250141435,9781250141439,1250141435,308        pp,3.72,"39,713","Aug 08, 2017","Aug 08, 2017",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 24, 2019","May 09, 2019","Sep 22, 2019",,Hardcover,view,/book/show/33574211-emma-in-the-night
178,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Vitro        (Corpus, #2)","Khoury, Jessica*",1595146067,9781595146069,1595146067,384        pp,3.65,"4,215","Jan 14, 2015","Jan 14, 2015",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2019,"Sep 22, 2019",,Paperback,view,/book/show/22529151-vitro
179,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Origin        (Corpus, #1)","Khoury, Jessica*",1595145958,9781595145956,1595145958,395        pp,3.89,"15,916","Sep 04, 2012","Sep 04, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 22, 2019",,Hardcover,view,/book/show/13455112-origin
180,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,NOS4A2,"Hill, Joe*",0062200577,9780062200570,0062200577,692        pp,4.08,"128,930","Apr 30, 2013","Apr 28, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 22, 2019","Oct 22, 2019","Sep 22, 2019",,Hardcover,view,/book/show/15729539-nos4a2
181,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Testaments        (The Handmaid's Tale, #2)","Atwood, Margaret*",,,,432        pp,4.19,"352,080","Sep 10, 2019","Sep 10, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Sep 11, 2019","Sep 22, 2019","Sep 11, 2019",,Kindle Edition,view,/book/show/42975414-the-testaments
182,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Alias Grace,"Atwood, Margaret*",0385475713,9780385475716,0385475713,468        pp,4.04,"143,541","Sep 07, 1996",Dec 1996,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 10, 2019",,Hardcover,view,/book/show/72579.Alias_Grace
183,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cat’s Eye,"Atwood, Margaret*",0385491026,9780385491020,0385491026,462        pp,3.94,"68,285",Sep 1988,1998,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 10, 2019",,Paperback,view,/book/show/51019.Cat_s_Eye
184,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Blind Assassin,"Atwood, Margaret*",,,,637        pp,3.96,"155,484",Sep 2000,"Sep 03, 2001",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 10, 2019",,Paperback,view,/book/show/78433.The_Blind_Assassin
185,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Robber Bride,"Atwood, Margaret*",,,0385491034,528        pp,3.83,"47,180",1993,"Jan 20, 1998",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 10, 2019",,Paperback,view,/book/show/17650.The_Robber_Bride
186,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Heart Goes Last,"Atwood, Margaret*",0385540353,9780385540353,0385540353,320        pp,3.40,"69,984",May 2013,"Sep 29, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 10, 2019",,Hardcover,view,/book/show/24388326-the-heart-goes-last
187,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Penelopiad,"Atwood, Margaret*",1841957178,9781841957173,1841957178,198        pp,3.72,"72,699","Oct 05, 2005","Oct 05, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 10, 2019",,Hardcover,view,/book/show/17645.The_Penelopiad
188,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Consumed (1)        (1) (Firefighters series),"Ward, J.R.*",1501194917,9781501194917,1501194917,416        pp,3.96,"10,958","Oct 02, 2018","Jun 18, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 19, 2019",,Paperback,view,/book/show/39654067-consumed-1
189,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,On Loss,"Pasker, Aaron",,,B07TC18CC7,438        pp,5.00,4,"Jun 23, 2019","Jun 23, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Jul 06, 2019","Sep 22, 2019","Jul 06, 2019",,Kindle Edition,view,/book/show/50229139-on-loss
190,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Legend        (Legend, #1)","Lu, Marie*",,,,305        pp,4.16,"529,108","Nov 29, 2011","Nov 29, 2011",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 22, 2019","Nov 06, 2019","Jun 25, 2019",,Hardcover,view,/book/show/9275658-legend
191,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Thousand Doors,"Ellison, J.T.*",,,,404        pp,4.01,509,"Nov 05, 2018","Nov 05, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 01, 2019",,Kindle Edition,view,/book/show/41753278-a-thousand-doors
192,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Death Dance in the Woods,"O'Brien, Jeff*",,,B07L7FJP6X,65        pp,3.87,15,"Dec 07, 2018","Dec 07, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 22, 2019",,Kindle Edition,view,/book/show/43179169-death-dance-in-the-woods
193,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Where There Are Dragons: An Anthology of Mixed Emotions,"Pub, Robber's Dog",,,B07NGVLVZ9,200        pp,4.25,8,Feb 2019,"Feb 28, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 08, 2019","Sep 22, 2019","Apr 08, 2019",,Kindle Edition,view,/book/show/44170722-where-there-are-dragons
194,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,"Covey, Stephen R.",0743269519,9780743269513,0743269519,372        pp,4.16,"740,325",1989,"Nov 09, 2004",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 18, 2019","Jan 22, 2020","Mar 18, 2019",,Paperback,view,/book/show/36072.The_7_Habits_of_Highly_Effective_People
195,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Toxic,"Kang, Lydia*",164063424X,9781640634244,164063424X,339        pp,3.75,736,"Nov 06, 2018","Nov 06, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 18, 2019",,Paperback,view,/book/show/37638175-toxic
196,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Million,"Schroeder, Karl",1250185424,9781250185426,1250185424,187        pp,3.30,383,"Sep 01, 2018","Sep 01, 2018",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I did not finish this book. It wasn't anything against the writing or the characters, or the story itself. I didn't hold my interest and so I moved onI did not finish this book. It wasn't anything against the writing or the characters, or the story itself. I didn't hold my interest and so I moved on. Therefore, I am not giving it a real . ...more",Notes are private!,0,0,1,"Mar 18, 2019","Sep 22, 2019","Mar 18, 2019",,Paperback,view (with text),/book/show/37941736-the-million
197,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Institute,"King, Stephen*",,,,561        pp,4.20,"270,844","Sep 10, 2019","Sep 10, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 22, 2019","Oct 22, 2019","Mar 01, 2019",,Hardcover,view,/book/show/43798285-the-institute
198,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Flight or Fright: 17 Turbulent Tales,"King, Stephen*",1587676796,9781587676796,1587676796,332        pp,3.49,"6,433","Sep 04, 2018","Sep 04, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 01, 2019",,Hardcover,view,/book/show/39217966-flight-or-fright
199,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Desperation / The Regulators: Box Set,"King, Stephen*",067077605X,9780670776054,067077605X,"1,075        pp",4.20,"7,385",1996,"Oct 01, 1996",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Mar 01, 2019",,Hardcover,view,/book/show/32715.Desperation_The_Regulators
200,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Apt Pupil,"King, Stephen*",0751525677,9780751525670,0751525677,179        pp,3.92,"35,563","Aug 27, 1982",1983,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Mar 01, 2019",,Paperback,view,/book/show/10618.Apt_Pupil
201,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sleeping Beauties,"King, Stephen*",150116340X,9781501163401,150116340X,702        pp,3.73,"84,390","Sep 26, 2017","Sep 26, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Mar 01, 2019",,Hardcover,view,/book/show/34466922-sleeping-beauties
202,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Everything's Eventual,"King, Stephen*",1416524355,9781416524359,1416524355,605        pp,3.97,"101,244",2002,"Sep 01, 2005",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Mar 01, 2019",,Paperback,view,/book/show/10579.Everything_s_Eventual
203,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Finders Keepers        (Bill Hodges Trilogy, #2)","King, Stephen*",1501100076,9781501100079,1501100076,434        pp,4.06,"155,225","Jun 02, 2015","Jun 02, 2015",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Mar 01, 2019",,Hardcover,view,/book/show/23492589-finders-keepers
204,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Troop,"Cutter, Nick*",1476717710,9781476717715,1476717710,407        pp,3.85,"83,310","Feb 25, 2014","Feb 25, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 01, 2019",,Hardcover,view,/book/show/17571466-the-troop
205,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Doing Harm,"Parsons, Kelly*",1250033470,9781250033475,1250033470,368        pp,3.67,"4,255","Feb 01, 2014","Feb 04, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 01, 2019",,Hardcover,view,/book/show/17934474-doing-harm
206,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Misery,"King, Stephen*",0450417395,9780450417399,0450417395,370        pp,4.21,"698,227","Jun 08, 1987","Nov 01, 1988",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Mar 01, 2019",,Paperback,view,/book/show/10614.Misery
207,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Elevation,"King, Stephen*",1982102314,9781982102319,1982102314,146        pp,3.65,"136,491","Oct 30, 2018","Oct 30, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 01, 2019",,Hardcover,view,/book/show/38355410-elevation
208,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Stephen King, American Master: A Creepy Corpus of Facts About Stephen King & His Work","Spignesi, Stephen",1682616061,9781682616062,1682616061,432        pp,3.82,84,unknown,"Oct 30, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 01, 2019",,Paperback,view,/book/show/40539789-stephen-king-american-master
209,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Rust Maidens,"Kiste, Gwendolyn*",1947654446,9781947654440,1947654446,252        pp,3.73,"1,824","Nov 16, 2018","Nov 16, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 01, 2019",,Paperback,view,/book/show/40874196-the-rust-maidens
210,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Occupational Hazards: The Blue-Collar Omnibus,"Sturtevant, Geoff*",,,B073ZVZ1TY,525        pp,4.16,31,unknown,"Jul 17, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 01, 2019",,Kindle Edition,view,/book/show/36069317-occupational-hazards
211,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"City of Bones        (The Mortal Instruments, #1)","Clare, Cassandra*",1416914285,9781416914280,1416914285,485        pp,4.07,"2,000,250","Mar 27, 2007","Mar 27, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 01, 2019",,Hardcover,view,/book/show/256683.City_of_Bones
212,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Vanishing,"Webb, Wendy*",1401341942,9781401341947,1401341942,291        pp,3.73,"8,367","Jan 21, 2014","Jan 21, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 01, 2019",,Paperback,view,/book/show/17646414-the-vanishing
213,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Wasp Factory,"Banks, Iain",0684853159,9780684853154,0684853159,184        pp,3.77,"96,846",1984,1998,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 01, 2019",,Paperback,view,/book/show/567678.The_Wasp_Factory
214,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Municipalists,"Fried, Seth",014313373X,9780143133735,014313373X,272        pp,3.59,"2,945","Mar 19, 2019","Mar 19, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Mar 01, 2019",,Paperback,view,/book/show/40711380-the-municipalists
215,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Head Full of Ghosts,"Tremblay, Paul*",0062363239,9780062363237,0062363239,287        pp,3.79,"84,743","Jun 02, 2015","Jun 02, 2015",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Another one to enjoy or be disturbed by.,Notes are private!,0,1,1,"Feb 04, 2019","Feb 22, 2019","Mar 01, 2019",,Hardcover,view (with text),/book/show/23019294-a-head-full-of-ghosts
216,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Dreamers,"Walker, Karen Thompson*",0812994167,9780812994162,0812994167,303        pp,3.63,"40,804","Jan 15, 2019","Jan 15, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Interesting concept, great characters. I wanted to know more.",Notes are private!,0,0,1,Mar 2019,"Mar 18, 2019","Mar 01, 2019",,Hardcover,view (with text),/book/show/34409176-the-dreamers
217,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How to Launch a Freelance Copywriting Business: Creative Writing for a Living,"Horne, Jules*",0993435440,9780993435447,B079XV6S9X,292        pp,3.84,37,unknown,"Feb 19, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 21, 2019",,Kindle Edition,view,/book/show/40009553-how-to-launch-a-freelance-copywriting-business
218,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Malevolent        (Shaye Archer #1),"Deleon, Jana*",1940270227,,B0110X1GM6,357        pp,4.20,"14,509","Jul 03, 2015","Jul 03, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 21, 2019",,Kindle Edition,view,/book/show/25856666-malevolent
219,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Black Hotel: A Supernatural Thriller,"Wakefield, Renee*",,,B07JBLGMBF,252        pp,3.90,108,"Oct 11, 2018","Oct 11, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 21, 2019",,Kindle Edition,view,/book/show/42305754-black-hotel
220,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Beneath a Scarlet Sky,"Sullivan, Mark T.*",,,B01L1CEZ6K,525        pp,4.43,"339,471","May 01, 2017","May 01, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 21, 2019",,Kindle Edition,view,/book/show/37642916-beneath-a-scarlet-sky
221,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Dark Lure        (A Dark Lure, #1)","White, Loreth Anne*",1477878734,9781477878736,B00PG8UCGS,418        pp,4.24,"37,397","Nov 03, 2015","Jul 01, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 19, 2019",,Kindle Edition,view,/book/show/25316313-a-dark-lure
222,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,At The End of the Day I Burst Into Flames,"Day, Nicholas",1947654802,9781947654808,B07L8LHXXK,82        pp,4.35,102,unknown,"Dec 21, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 18, 2019",,Kindle Edition,view,/book/show/43290023-at-the-end-of-the-day-i-burst-into-flames
223,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Cabin at the End of the World,"Tremblay, Paul*",,,B074DTFY26,288        pp,3.32,"78,481","Jun 26, 2018","Jun 26, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Excellent, fast-paced readThere wasn't much I disliked about this book. Vivid characters and enigmatic descriptive visuals combined with gripping psycExcellent, fast-paced readThere wasn't much I disliked about this book. Vivid characters and enigmatic descriptive visuals combined with gripping psychological horror pulled me along scene after scene. I have not read a novel this engrossing in a long time. Brilliantly written with memorable imagery, this story will scare you, thrill you, and hurt you. Tremblay employs you to question what is real, who is right and how any of this narrative happened in the first place. My one and only criticism--because if I must have one-zis the ending. Not due to any reason other than wanting more and searching for a resolution that would, as a conundrum, take away from the physical and psychological effects of the book. Read this book! ...more",Notes are private!,0,1,1,"Jan 09, 2019","Jan 19, 2019","Jan 09, 2019",,Kindle Edition,view (with text),/book/show/36310777-the-cabin-at-the-end-of-the-world
224,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bird Box        (Bird Box #1),"Malerman, Josh*",,,B00FJ352U6,305        pp,4.04,"188,971","Mar 27, 2014","May 13, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jan 08, 2019","Jan 08, 2019",,Kindle Edition,view,/book/show/43313331-bird-box
225,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Childhood and Other Neighborhoods: Stories,"Dybek, Stuart",0226176584,9780226176581,0226176584,212        pp,4.17,355,1980,"Oct 15, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 20, 2018",,Paperback,view,/book/show/153196.Childhood_and_Other_Neighborhoods
226,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Start of Something: The Selected Stories of Stuart Dybek,"Dybek, Stuart",1473524229,9781473524224,1473524229,0        pp,3.61,41,"May 05, 2016","Nov 03, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 20, 2018",,Kindle Edition,view,/book/show/28248396-the-start-of-something
227,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Wade in the Water: Poems,"Smith, Tracy K.",,,B072R2H9FL,95        pp,4.10,"3,508","Apr 03, 2018","Apr 03, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 20, 2018",,Kindle Edition,view,/book/show/35438018-wade-in-the-water
228,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Jane Doe        (Jane Doe, #1)","Stone, Victoria Helen*",1503956040,9781503956049,B076V125RV,267        pp,4.02,"24,273","Aug 01, 2018","Aug 01, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 20, 2018",,Kindle Edition,view,/book/show/36531070-jane-doe
229,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Disturbed,"Jaynes, Jennifer",1542096383,9781542096386,B06Y69D9KT,238        pp,4.08,"7,427","Nov 07, 2017","Nov 07, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 20, 2018",,Kindle Edition,view,/book/show/34884860-disturbed
230,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Massachusetts Disasters: True Stories of Tragedy and Survival,"Pletcher, Larry B.",1493028766,9781493028764,1493028766,232        pp,4.16,19,"Aug 01, 2006","Oct 05, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 20, 2018",,Paperback,view,/book/show/31493451-massachusetts-disasters
231,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Writers Next Door: An Anthology of Poetry and Prose,"Alevras, Barbara*",1983316687,9781983316685,1983316687,96        pp,4.71,7,unknown,"Jul 28, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,My  is impartial since I am in this book!,Notes are private!,0,1,1,not set,not set,"Oct 20, 2018",,Paperback,view (with text),/book/show/40982935-the-writers-next-door
232,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Everything I Never Told You,"Ng, Celeste*",0143127551,9780143127550,0143127551,297        pp,3.85,"549,958","Jun 26, 2014","May 12, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 20, 2018",,Paperback,view,/book/show/23398763-everything-i-never-told-you
233,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Book of Ivy        (The Book of Ivy, #1)","Engel, Amy*",,,,282        pp,4.13,"24,299","Nov 04, 2014","Nov 04, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 20, 2018","Nov 16, 2018","Oct 20, 2018",,Paperback,view,/book/show/20640755-the-book-of-ivy
