,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,luce (cry baby)'s rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
2151,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mercury Boys,"Prasad, Chandra*",1641292652,9781641292658,1641292652,360        pp,2.97,286,"Aug 03, 2021","Aug 03, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 13, 2021",,Hardcover,view,/book/show/50979717-mercury-boys
2152,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,When the Reckoning Comes,"McQueen, LaTanya",0063035049,9780063035041,0063035049,237        pp,3.71,"6,971","Aug 03, 2021","Aug 03, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 13, 2021",,Paperback,view,/book/show/55425310-when-the-reckoning-comes
2153,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"My Summer Of You: Vol. 1: The Summer Of You        (My Summer Of You, #1)","Furuya, Nagisa",1646512049,9781646512041,1646512049,256        pp,4.17,"5,761","Jul 28, 2017","Jun 01, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"❀ blog ❀ thestorygraph ❀ letterboxd ❀  tumblr ❀ ko-fi ❀ “to me…you will always be part of my summer.”The Summer of You will definitely appeal to fans ❀ blog ❀ thestorygraph ❀ letterboxd ❀  tumblr ❀ ko-fi ❀ “to me…you will always be part of my summer.”The Summer of You will definitely appeal to fans of shounen-ai like Seven Says. I, however, found it rather generic and clichéd. As the title itself suggests The Summer of You is very much a light summer romance. The manga follows Chiharu and Wataru, two boys who attend the same high school and find themselves bonding over their shared love for film. When Chiharu confesses that he’s in love with Wataru, and while the latter is surprised and confused he claims that this won’t affect their friendship. During summer break they embark on various day trips to see various filming locations from some of their favourite films. During this time, you guessed it, Wataru starts questioning his feelings for Chiharu…This is a very mellow shounen-ai that makes for easy reading. While I wasn’t all that taken by the mangaka’s art style (something about the faces didn’t vibe with moi) I’m sure many other readers will fall in love with it. I liked the slow-burn friends-to-lovers dynamic between Wataru and Chiharu; however, I could have done without the ‘past meeting’ storyline. It was obvious and rather contrived.All in all, The Summer of You was a more than decent read and I’m sure that will appeal to ardent shounen-ai fans.ARC provided by the publisher in exchange for an honest ....more",Notes are private!,0,20,1,"Aug 13, 2021","Aug 14, 2021","Aug 13, 2021",,Paperback,view (with text),/book/show/54993842-my-summer-of-you
2154,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,28 Questions,"Schneider, Indyana",1398501115,9781398501119,,320        pp,3.83,"1,251","Jan 20, 2022","Jan 20, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Aug 13, 2021",,ebook,view,/book/show/57846774-28-questions
2155,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Inseparables,"Simone, De Beauvoir",178487700X,9781784877002,178487700X,160        pp,4.09,"16,649","Oct 07, 2020","Sep 02, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"❀ blog ❀ thestorygraph ❀ letterboxd ❀  tumblr ❀ ko-fi ❀ “She had appeared so glorious to me that I had assumed she had everything she wanted. I wanted❀ blog ❀ thestorygraph ❀ letterboxd ❀  tumblr ❀ ko-fi ❀ “She had appeared so glorious to me that I had assumed she had everything she wanted. I wanted to cry for her, and for myself.” Superbly written The Inseparables is a novella that pairs an enthralling depiction of female friendship with a razor-sharp commentary on gender and religion. This is the kind of work of fiction that reads like real life, unsurprising perhaps given that Beauvoir created Sylvie and Andrée after herself and her real-life friend Zaza Lacoin.Written in a controlled and polished style The Inseparables presents us with a beguiling tale in which Sylvie, our narrator, recounts the enigmatic nature of her bond with Andrée. The two first meet as young girls while enrolled at a private Catholic school and, in spite of the divergence between their religious beliefs, they become, as the title itself suggests, inseparable. Due to the conventions of their time and society—the French bourgeois of the early 20th cent.—they cannot be too close and so have to refrain from being too intimate with one another, for example by addressing each other with the formal you.Still, they keep up a correspondence and talk at length to each other, earning themselves the disapproval of Andrée’s mother who frowns upon their, God forbid, long and possibly intimate conversations.Sylvie is fascinated by Andrée, in particular, she seems hyperaware, intrigued even, by her self-divide. On the one hand Andrée, a devout Catholic, expresses conservative ideas and opinions, which make her appear particularly naive. On the other Andrée possesses a clever mind and a propensity for expressing surprisingly subversive thoughts. Andrée is a magnetic individual who oscillates between irreverence and conformity. Sylvie, who did not grow up to be a staunchly religious individual (apropos, in a diary entry beauvoir wrote: ""i have no other god but myself""), cannot always reconcile herself to Andrée’s way of thinking and struggles to understand the loyalty that Andrée has for her family, which Sylvie herself views as suffocating.As the two grow up we see how Andrée continues to struggle with understanding her own emotions, trying and failing to contain her fiercer self. We also see how her mother’s constant reprimand have affected her self-worth and distorted her view of herself. When she falls for Pascal, a puritanical young man who seriously considered being a priest, Andrée’s resolve to lead the kind of life that her family, as well as her society, is tested. She desperately wants to escape her present circumstances but this desperation ultimately results in self-sabotage. We witness her unravelling through Sylvie’s eyes, who, as much as she yearns to be of help, cannot ultimately save her.Beauviour’s piercing commentary on gender, class, and religion was profoundly insightful. She addresses these things with clarity and exactness, illustrating how fatal oppression and repression are on a person’s psyche. What I found particularly touching, and relatable, in this novel was the unrequited nature of Sylve’s love for Andrée. Regardless of whether the love she feels for Andrée is a platonic one or a romantic one, we know that Andrée doesn’t feel the same passion for Sylve. Whether she’s unwilling or unable to reciprocate the iSylve’s feelings, we do not know for certain, however, we can see how deeply this realization cuts Sylvie. Sylvie is shown to be both jealous and resentful of Andrée’s family, holding them responsible for her friend’s unhappiness. This novella’s subject did bring to mind Fleur Jaeggy’s Sweet Days of Discipline, which also explores an intense female friendship, Dorothy Strachey’s Olivia(which is far more flowery and sentimental than this but also capture a youth’s unrequited love and longing for another) as well as novel such as Abigail and Frost In May (which are both set in all-girl schools and touch on female friendships and religion). While Sylvie is both attuned and attentive to Andrée, her moods and beliefs, she does, like we all tend to do, idealise her given that she is her object of desire (whether this is desire is platonic or sexual, it's up to the reader to decide, i, to no one's surprise, felt that it was the latter).This was a riveting read. The prose is sublime, the story an equal parts evocative and tragic exploration of young & unrequited love, heartache, independence, kinship and intimacy.I will say that as much as I loved this I couldn’t help but the publisher’s short bio of Beauvoir, as well as Levy’s and the translator’s mentions of her, felt very incomplete. As far as I can recall they all omit to mention Beauvoir’s more ‘unethical’ behaviour. As a teacher, she had ‘relationships’ with her underage pupils and went on to sign a petition seeking to abrogate the age of consent in France (because of course age is just a number!). Here you might argue that those things have nothing to do with this novella or her friendship with Zaza (discussed by both Levy and the translator). But I maintain that they do. You can’t just mention the fact that she’s a feminist and try to analyse her real-life friendship with another woman or her commentary on female sexuality while at the same time omitting that in her lifetime she ('allegedly') groomed her underage female students and seemed in favour of pedophilia. That she did those things did not detract from my reading experience however it certainly made me a little bit more critical of our narrator's obsession towards her friend. Some of my favourite quotes:“Secretly I thought to myself that Andrée was one of those prodigies about whom, later on, books would be written.”“No, our friendship was not as important to Andrée as it was to me, but I admired her too much to suffer from it.”“What would I have daydreamed about? I loved Andrée above all else, and she was right next to me.”“I thought to myself, distressed, that in books there are people who make declarations of love, or hate, who dare to say whatever comes into their mind, or heart—why is it so impossible to do the same thing in real life?”“The errors I admitted were those of the soul above all: I had lacked fervour, too long forsaken the divine presence, prayed inattentively, regarded myself too complacently.”“Andrée was unhappy and the idea of it was unbearable. But her unhappiness was so foreign to me; the kind of love where your kiss had no truth from me.”“Never. The word had never fallen with such weight upon my heart. I repeated it within myself, under the never-ending sky, and I wanted to cry. ”“No doubt she loved Andrée in her way, but what way was that? That was the question. We all loved her, only differently. ”“Happiness suits her so well, I thought.”““Don’t be sad,” she said. “In every family there’s a bit of rubbish. I was the rubbish.”“For Andrée, there was a passageway between the heart and the body that remained a mystery to me. ”ARC provided by the publisher in exchange for an honest ....more",Notes are private!,0,38,1,"Aug 24, 2021","Aug 25, 2021","Aug 13, 2021",,Paperback,view (with text),/book/show/56155180-the-inseparables
2156,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The People We Keep,"Larkin, Allison*",1982171294,9781982171292,1982171294,368        pp,4.12,"86,145","Aug 03, 2021","Aug 03, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 13, 2021",,Hardcover,view,/book/show/55711726-the-people-we-keep
2157,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My Monticello,"Johnson, Jocelyn Nicole*",1787303020,9781787303027,1787303020,182        pp,3.91,"9,001","Oct 05, 2021","Nov 04, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"❀ blog ❀ thestorygraph ❀ letterboxd ❀  tumblr ❀ ko-fi ❀  “I remember looking out at all those people, most of whom I'd seen or known over months or ye❀ blog ❀ thestorygraph ❀ letterboxd ❀  tumblr ❀ ko-fi ❀  “I remember looking out at all those people, most of whom I'd seen or known over months or years—several of whom I loved. Everybody was yelling or cowering or sneering, angry or afraid.”  My Monticello is a suspenseful novella that presents us with a scarily imaginable scenario (given all the alt-right & neo-nazi rallies that have happened in the last couple of years & the Capitol assault) where a group of violent white supremacists engulf Charlottesville. Our narrator, Da'Naisha Love, escapes the violence and finds a momentary refugee in Monticello, which happens to be Thomas Jefferson's historic plantation. Alongside her are strangers, her white boyfriend, her elderly grandmother, and other people from her neighbourhood. Over the course of nineteen days, this cobbled group tries to carry on. Their fear is palpable, and more than once they find themselves faced with possible threats from the outside. Tensions run high and various members within the group inevitably find themselves disagreeing over what to do. Da'Naisha also happens to be a descendant of Jefferson and Sally Hemings, and her ancestry makes her view Monticello through a very specific lens. Throughout the course of the novella, Da'Naisha also reflects on racism in America, slavery, white supremacy, and interracial relationship. Also, that this group has found refuge from white supremacists in a former plantation adds further complexity to their circumstances.“But mostly I knew my lineage the way most families know theirs: I knew because Momma told me, because MaViolet told her.” While I appreciated Da'Naisha’s piercing commentary, I did find her, and every other character, to be very paper-thin. So much so that they didn’t really strike me as characters but names on a page. The narrative is not particularly concerned or interested in fleshing them out but in addressing issues related to race and American history. Which, as I said above, I did find compelling, however, at heart, I am drawn to character-driven stories, and in this regard, this novella just wasn’t it. There is also some attempt at drama involving Da'Naisha, her bf, and the man she, unbeknownst to him, cheated on him with (who of course happens to be there as well).Lastly, the lack of quotation marks...ugh. It just put me off reading, to be honest. This stylistic choice didn't seem particularly necessary/fitting for this kind of novella. While I wasn’t blown away by My Monticello, I am curious to read this author’s other stories (which were sadly not included in my arc copy) and I would probably still recommend this to other readers.ARC provided by the publisher in exchange for an honest ....more",Notes are private!,0,26,1,"Sep 10, 2021","Sep 12, 2021","Aug 13, 2021",,Hardcover,view (with text),/book/show/57878038-my-monticello
2158,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nobody's Magic,"Birdsong, Destiny O.",1538721392,9781538721391,1538721392,368        pp,3.62,887,"Feb 08, 2022","Feb 08, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"❀ blog ❀ thestorygraph ❀ letterboxd ❀  tumblr ❀ ko-fi ❀  3 ½ stars Nobody's Magic is a promising debut novel by a clearly talented author. Destiny Bir❀ blog ❀ thestorygraph ❀ letterboxd ❀  tumblr ❀ ko-fi ❀  3 ½ stars Nobody's Magic is a promising debut novel by a clearly talented author. Destiny Birdsong’s compelling and vibrant storytelling is certainly immersive. She also has a knack for rendering a strong sense of place as Shreveport, Louisiana almost functions as a character itself. The dialogues too flow easily and ring true to life. The novel is divided into a triptych structure, each one revolving around Black women with albinism. While they do share similar experiences, they each had their own distinguishing voice. We begin with Suzette, a sheltered 20 something who begins to bristle against her father’s domineering rule. She wants to learn to drive, go to college, work and do all of the things her peers are doing. Her father however is unwilling to let her grow into herself and goes out of his way to control her. Her mother is on her side but she too ultimately has no choice but to comply with her husband’s demands. When Suzette begins to experiment with her sexuality things come to head and she is forced to confront what she is willing to do for her own independence. I liked the author’s non-judgemental approach to Suzette’s sexuality and her desire for self-fulfilment (which could have easily been depicted as selfishness). While the author does underline the privileged existence that Suzette has led so far, she also includes scenes in which Suzette is discriminated against and or treated as other. Is she to blame for her own naivete when her father has kept her away from the world? The following narrative follows Maple who comes from a very different background than Suzette’s. Maple’s mother has recently been murdered and Maple is still reeling from this loss. Her grandmother is unwilling to accept that her mother was very much a ‘free-spirited’ individual who would go on to lead a ‘risqué’ lifestyle. Maple eventually gets to know Chad, someone who is also grieving a loved one. The last narrative is about Agnes, an older woman who becomes involved with a security guard. After a failed interview Agnes makes a dangerous choice that will lead her on the run with this security guard. She seems to be using him to protect herself from the consequences of her actions, he seems to believe that because she has albinism she is ‘magic’. I didn’t really get this last narrative nor did I find Agnes a particularly sympathetic character. I thought her behaviour somewhat irrational and didn’t find her to be a fully fleshed-out character. Still, out of these three stories I really liked the first two. They were engaging and thought-provoking and I appreciated how realistically imperfect the main characters were. But the third one tonally was just eeh…and had a rather meandering narrative. While the first two stories do follow a coming-of-age type of narrative this last one was just stale-ish. Still, Birdsong is certainly an author you should keep your eye on and I look forward to reading whatever she writes next....more",Notes are private!,0,30,1,"Feb 08, 2022","Feb 11, 2022","Aug 11, 2021",,Hardcover,view (with text),/book/show/58340949-nobody-s-magic
2159,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Portrait of an Unknown Lady,"Gainza, María",1787303225,9781787303225,1787303225,208        pp,3.21,"2,058","Oct 10, 2018","Mar 03, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"❀ blog ❀ thestorygraph ❀ letterboxd ❀  tumblr ❀ ko-fi ❀ 3 ¼ stars“Strange: It has come to me that one doesn’t write to remember, or to forget, or to f❀ blog ❀ thestorygraph ❀ letterboxd ❀  tumblr ❀ ko-fi ❀ 3 ¼ stars“Strange: It has come to me that one doesn’t write to remember, or to forget, or to find relief, or to cure oneself of some pain. One writes to plumb one’s own depths, to understand what’s inside.” Having found Optic Nerve to be a puzzling yet thoroughly compelling book I was very much eager to sink my teeth into Portrait of an Unknown Lady. Whereas Optic Nerve loosely ties together the unnamed narrator’s meditations on history and art, in Portrait of an Unknown Lady Gainza contains the narrator’s reflections and inquiries into these subjects into what appears to be more of a semblance of a plot. This by no means results in a plot-driven narrative, as there is no urgency to the protagonist’s introspections. Her ruminations are given a freewheeling tempo, one that reminded me of lazy summer days from my childhood. In spite of her philosophical speculations, the narrator’s internal meanderings had a buoyancy to them that saved them from coming across as verbose or laboured.Set in Buenos Aires the narrator of Portrait of an Unknown Lady is an auction house employee who follows her mentor into the more shady recesses of the art world. When her mentor dies our narrator feels lost, lacking purpose, and direction. She eventually finds solace in rejoining the world she’d left behind, as she begins to search for the identity of a forger, best known for their Mariette Lydis forgeries. In her investigation of this unknown person, the narrator finds herself considering just what a forgery is and whether there is a thing as ‘authenticity’. The first quarter of this slim volume was certainly engrossing as I found the narrator’s recollections of her early days on her job and her relationship with her mentor interesting indeed. As the book progresses however I found myself bored at times. The narrative at times seemed to stray away from its original plot so I found myself forgetting that there was a plot in the first place. I would have probably preferred a more experimental and unconfined narrative, In Optic Nerve, for example, each chapter was very much self-contained, whereas here we have this overarching storyline that never comes to the fore. Still, I always love reading about art, and Gainza demonstrates a vast knowledge of this subject. I liked reading her impressions of certain artists or art movements and the insight she gives into the more administrative aspects of the art world. Gainza is as adroit and insightful as ever but overall Portrait of an Unknown Lady left me wanting more. The snapshot-like stories that make-up Optic Nerve stayed with me longer, as they captured in vivid detail the life of an artist and a moment from the narrator’s own life. The parallelism between her experiences and those of the people she discusses gave the narrative further dimension. Here instead we lack that very specific comparative element, and even if identity, loneliness, and authenticity are central themes, both to the protagonist and her subject, well, it resulted in a far looser comparison.Still, I can see myself returning to this book as a re-read may result in a newfound appreciation for its story. If you are a fan of Gainza or authors such as Rachel Cusk or Jessica Au, I recommend you check out this one for yourself....more",Notes are private!,0,29,1,"Mar 24, 2022","Mar 27, 2022","Aug 11, 2021",,Hardcover,view (with text),/book/show/58511586-portrait-of-an-unknown-lady
2160,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cover Story,"Rigetti, Susan*",006307205X,9780063072053,006307205X,368        pp,3.71,"19,634","Apr 05, 2022","Apr 05, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 11, 2021",,Hardcover,view,/book/show/58536026-cover-story
2161,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bubble,"Morris, Jordan*",1250245567,9781250245564,1250245567,272        pp,4.01,"3,033","Jul 13, 2021","Jul 13, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 11, 2021",,Paperback,view,/book/show/55284969-bubble
2162,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ama - Le souffle des femmes,"Manguin, Franck",2377314031,9782377314034,2377314031,112        pp,3.89,533,unknown,"May 27, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 11, 2021",,Hardcover,view,/book/show/53736654-ama---le-souffle-des-femmes
2163,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Forget Me Not,"Garin, Alix",,,,224        pp,4.41,"2,927","Jan 15, 2021","Mar 24, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 11, 2021",,ebook,view,/book/show/57511906-forget-me-not
2164,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Radium Girls,Cy.,,,B08FTBN4N6,0        pp,4.19,"3,944","Aug 26, 2020","Aug 26, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 11, 2021",,Kindle Edition,view,/book/show/55273889-radium-girls
2165,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Stone Fruit,"Lai, Lee*",1683964268,9781683964261,1683964268,231        pp,4.07,"4,385","May 11, 2021","Jul 19, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 11, 2021",,Hardcover,view,/book/show/55678434-stone-fruit
2166,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,These Toxic Things,"Hall, Rachel Howzell*",1542027489,9781542027489,B08MPVFL46,415        pp,3.78,"17,019","Sep 01, 2021","Sep 01, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 11, 2021",,Kindle Edition,view,/book/show/56977509-these-toxic-things
2167,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"うるわしの宵の月 1        (Uruwashi no Yoi no Tsuki, #1)","Yamamori, Mika",4065217776,9784065217771,4065217776,192        pp,4.22,"3,187","Dec 11, 2020","Dec 11, 2020",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"❀ blog ❀ thestorygraph ❀ letterboxd ❀  tumblr ❀ ko-fi ❀  This mangaka's style was *chef's kiss*. Alas, the story reads like a very generic high-school❀ blog ❀ thestorygraph ❀ letterboxd ❀  tumblr ❀ ko-fi ❀  This mangaka's style was *chef's kiss*. Alas, the story reads like a very generic high-school shoujo. うるわしの宵の月, translated as In the Clear Moonlit Dusk follows Yoi Takiguchi, a high school girl whose princely appearance has earned her the nickname of 'Prince'. Often mistaken as a boy, Yoi is not used to being seen as a 'girl'. This premise did ring a bell as I remember reading a manga years ago in which the heroine had a masculine appearance and the hero a feminine one. There it kind of worked as the two leads (as far as i can remember) were comfortable quite comfortable with the way the looked. Here, sadly, Yoi isn't keen on being seen as a 'prince' as seems to be indifferent to her female classmates' attention (they routinely confess their feelings to her or simply stare at her in awe). Then she meets Ichimura, who is also nicknamed 'Prince' (i guess they couldn't come up with something more creative?), and he seems to see her as a girl. Shocking. The guy calls her cute and Yoi becomes all flustered in a ""who me?"" way. I found the both leads quite bland. I wish Yoi hadn't been so easily taken by Ichimura. That the other girls become jealous of Yoi does not bode well as it promises a classic girl-on-girl hate side-plot that we could well do without. The main male lead is boring and so far his personality revolves around his beautiful appearance and his 'ability' to see Yoi as a girl.The art is lovely, the story & characters mediocre. Maybe those who haven't read many shoujo manga will be able to enjoy this more.ARC provided by the publisher in exchange for an honest ....more",Notes are private!,0,29,1,"Aug 09, 2021","Aug 10, 2021","Aug 09, 2021",,Paperback,view (with text),/book/show/56436381-1
2168,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Acts of Service,"Fishman, Lillian*",0593243765,9780593243763,0593243765,240        pp,3.09,"11,069","May 03, 2022","May 03, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 09, 2021",,Hardcover,view,/book/show/58678518-acts-of-service
2169,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Quantum Girl Theory,"Ryan, Erin Kate",,,B096XHT3HR,288        pp,2.91,540,"Mar 08, 2022","Mar 08, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 09, 2021",,Kindle Edition,view,/book/show/44088764-quantum-girl-theory
2170,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,That Green Eyed Girl,"Moylan, Julie Owen",,,B08WH51CC3,368        pp,3.91,"1,748","Apr 14, 2022","Apr 14, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 09, 2021",,Kindle Edition,view,/book/show/57224107-that-green-eyed-girl
2171,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Very Nice Girl,"Crimp, Imogen",,,B092T8ZXDY,336        pp,3.38,"7,447","Feb 08, 2022","Feb 08, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"DNF 30% Imogen Crimp is a clearly talented writer. Beside the predictable lack of quotation marks, her prose is certainly polished and there were manyDNF 30% Imogen Crimp is a clearly talented writer. Beside the predictable lack of quotation marks, her prose is certainly polished and there were many razor-sharp observations that caught my eye. It saddens me then that the story she choose to tell, well, it's a rather tired one. We have a milquetoast protagonist in her twenties who feels remote and vague. Anna allegedly wants to be an opera singer but she seemed very much to be going through the motions...her passion and drive for singing didn't really come through. She meets an older man who is cold and kind of closed-off but there is something alluring about him that supposedly makes Anna feel things. The two begin seeing each other in a casual way but it's quite clear that the man's behaviour will eventually escalate (gaslighting/possessiveness/emotional abuse etc...). Maybe if I hadn't read Promising Young Women I would have been more patient towards this story but ugh, I've reached the 30% and I'm bored. This reads like an amalgamation of other novels following directionless young women, specifically, Happy Hour, Exciting Times, and Acts of Desperation. Similarly to Happy Hour this novel presents us with that clichéd friendship dynamic: our narrator is the more giving one whereas her friend is ""louder"" and mean (in this instance she shows pleasure at our protagonist's hardships). Their landlords are caricatures that would have been more suited to a show like Fleabag which went at odds with the Sally Rooney-esque tone of the narrative. I am also tired of protagonists like Anna who will present themselves as so disadvantaged when they aren't. Anna isn't wealthy like the other ppl attending her prestigious conservatory but she's still white and conventionally attractive. Don't tell me now that those things don't work in her favour when she's auditioning. I wanted the narrative to expand more on her career and her relationship to art, music, etc. than her ""toxic"" relationship with that man. But no, we just have scenes of her being kind of passive in a way that will later inevitably make us (and her) question or revaluate her role in this ""toxic"" romance. I hope that Crimp's next novel will tell a more original story....more",Notes are private!,0,32,0,not set,not set,"Aug 09, 2021",,Kindle Edition,view (with text),/book/show/52696974-a-very-nice-girl
2172,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dog Park,"Oksanen, Sofi*",0525659471,9780525659471,0525659471,368        pp,3.52,"3,374","Sep 09, 2019","Sep 21, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 08, 2021",,Hardcover,view,/book/show/55573520-dog-park
2173,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Binstead's Safari,"Ingalls, Rachel",0811228460,9780811228466,0811228460,218        pp,3.88,409,1983,"Feb 26, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 07, 2021",,Paperback,view,/book/show/40554441-binstead-s-safari
