,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Sammy's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
916,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Dog Walker,"Schnur, Leslie",0743482085,9780743482080,0743482085,336        pp,3.06,"1,260","Jan 01, 2004","Jun 21, 2005",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Just note that I read an Advanced Reader's copy of this book... and I have a feeling a little more than just the spelling mistakes may have been changJust note that I read an Advanced Reader's copy of this book... and I have a feeling a little more than just the spelling mistakes may have been changed. At least I hope. 'Cause there was a fair amount of typos/spelling/grammar mistakes.Um... I say, ""Um..."" too much don't I? Whatever. Yeah. This is chick lit. no doubt about it. I'm not much one for chick lit., but after the last book I read I needed something fluffy and sweet. And this book is fluffy and sweet, and not just because of the dogs in it. The book was surprisingly witty a lot of the times. Very real too, emphasizing that no matter how old you are, what sex you are, matters of the heart tend to always be awkward and embarassing, especially for Nina, who constantly finds herself in those types of situations with her ""love"" ""Daniel.""I don't have much to say about this book, 'cause nothing touched me like some books will touch you. Also, I have a feeling you're not looking for a deep reflection on the book... and if you are... um... maybe you shouldn't be reading my s 'cause they're pretty half-assed, which is cool. Overall, the book is cute. It's a nice beach read for the summer and it will make you laugh. Put it on your summer reading list if you're looking for something that is just an easy-read. Y'know what I'm talking about? Yeah... easy read! You're out of school... you don't want to do any heavy thinking. This book won't make you so that. And if you're so against reading (then I ask, why are you here?) if this book gets enough recognition it will more than likely be turned into a Chick Flick! Yay! *barf*...more",Notes are private!,0,1,1,not set,May 2005,"May 29, 2007",,Paperback,view (with text),/book/show/581845.The_Dog_Walker
917,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Dog Who Spoke with Gods: A Novel,"Jessup, Diane",0312291523,9780312291525,0312291523,360        pp,4.15,381,2001,"Jun 17, 2002",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Actually, this isn't a book just for anyone who has ever loved a dog, but for anyone who has ever loved an animal or has ever felt that special connecActually, this isn't a book just for anyone who has ever loved a dog, but for anyone who has ever loved an animal or has ever felt that special connection with a different species. And no, I'm not talking about interspecies dating you sick freaks! I'm talking about that bond that happens between people and animals.I'm going to warn you now... this book will have you in tears by the end of it. If you hate books that make you cry... don't read this one. I honestly don't want to give away the ending of this book because it's an ending you wouldn't suspect. My mom had read it before me and I asked her what she thought of it and she said the ending was very hard to read. I figured it maybe was a typical sad ending of an animal being abused story, and that my mom was saying it was sad ending because I'm such an animal lover. But the ending was very different from what I expected.There were a few flaws I found in the overall- wonderfullness (if that's a word)- of the story, and that's that I think it may have been a little too long. I think the whole meaning behind the story and the relationship we see develope between Elizabeth ""Lux"" and Damien, could have still been just as strong with certain bits of the story eliminated. The beginning... the very beginning... I really didn't think needed to be there. It had no affect on the rest of the story except somehow explaining why Lux and Damien met. And even then, we didn't need all the background with Hoffman and what-not. I suppose the only reason Jessup put that in there was to introduce us to Damien in a different setting or something. It just seemed very unneccessary. There were also some sections that seemed to drag... and the dialogue at times seemed really stiff.Overall though, the book was wonderful. I highly reccommend it. Yes. I do.And, oh yeah, just a quick heads up: Seville's an asshole. I hate him so much!...more",Notes are private!,0,0,1,not set,May 2005,"May 29, 2007",,Paperback,view (with text),/book/show/305093.The_Dog_Who_Spoke_with_Gods
918,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Poisonwood Bible,"Kingsolver, Barbara",0060786507,9780060786502,0060786507,546        pp,4.10,"743,692","Sep 24, 1998","May 31, 2005",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I'm on a B roll! Woo! Um. So, yeah... let's see what I can remember. This book is long and it doesn't have to be. It can be so much shorter. But it's I'm on a B roll! Woo! Um. So, yeah... let's see what I can remember. This book is long and it doesn't have to be. It can be so much shorter. But it's very well written. Um... this is going to be a really crappy , I'll just tell you now. I probably should have ed it the minute I got done with it. But I didn't, so a pox on me. Here's one thing that bugged me, but it gives away a lot so don't read it if you don't want to be spoiled...Ruth May. Seriously. Bugged the crap out of me, so I felt no saddness when she died. I think if it had been Adah, it would have been a lot more touching and a lot more heartbreaking. I felt not attachment to Ruth May, she was just a little annoying kid, so when she kicked the bucket I was like, ""Oh, too bad. No more Ruth May. What ever shall we do now?""I really have nothing else to say. The book would have been a lot shorter and a lot better if the ending had been cut down... a lot. I think we could have seen the girls reunion, heard a basic summary of what they'd been up to, and still got the same point across. We didn't really need to follow their life stories after they leave the Congo. It wasn't as interesting as when they were actually in the Congo.I'm going to stop this  before it sucks any harder... ah ha ha ha! Besides the flaws I pointed out, the book is actually pretty good....more",Notes are private!,0,0,1,not set,Jan 2005,"May 29, 2007",,Hardcover,view (with text),/book/show/7244.The_Poisonwood_Bible
919,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Candy,"Brooks, Kevin",0439683289,9780439683289,0439683289,384        pp,3.86,"10,513","Mar 01, 2005","Mar 01, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I really need to  these books right after I read them... because I can't remember crap. Now... why did I give this one a B? Perhaps I should chaI really need to  these books right after I read them... because I can't remember crap. Now... why did I give this one a B? Perhaps I should change it. Oh... because it was British. And anything British automatically gets a B in my book. But, looking back on it, the fact that it was British was really the only thing Candy had going for it.It's a trendy book. Does that make sense? I can see this book becoming really popular, with people saying that it really targets a younger audience. What with it's adressing of drugs, sex... and music! Ha. I couldn't resist... music... hee. Because, when you really look at this book- er- read this book, it's the music that it comes down to. The music that drives Joe. It drives him to help Candy kick the habit. No, I don't remember.But, um, the book was an okay read. It's like a snack in the meal of life. This isn't a book you'll remember years down the road. It's not going to be a classic. It'll fall back into the dusty shelves of unread literature after a while. I think it's a good book for younger readers... not children. But teens that don't want to put a lot of effort into reading. There we go, it's one of those books. It doesn't take a lot of effort to read and it can probably grab your attention if you are a teenager that sort of... coasts... through life and you don't enjoy reading but you need a book to read to do a book report on for your English class. If that is you. This book is for you.Yeah. Fuck, I'm tired....more",Notes are private!,0,1,1,not set,Jan 2005,"May 29, 2007",,Paperback,view (with text),/book/show/196119.Candy
920,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Rule of Four,"Caldwell, Ian",0440241359,9780440241355,0440241359,464        pp,3.29,"37,323","Apr 01, 2004","Jun 28, 2005",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Okay, it's been a while since I actually read this book... and it's not that memorable. I honestly can't remember anything really super awesome about Okay, it's been a while since I actually read this book... and it's not that memorable. I honestly can't remember anything really super awesome about it, nor can I remember anything that really sucked. The book, it was all right.You know what? Now that I think of it... it kind of reminds me of National Treasure. Y'know the Nicholas Cage movie where they hunt for the treasure. But the ending isn't nearly as satisfying as National Treasure. The ending just sort of petered off and it was kind of depressing too, 'cause our main characters either dissappear or end up leading a really sort of pathetic life. I'm not giving anything away... I'm just saying. So yeah, while it's a good read... it's just a passing book in the many books you will read in your life. And this one more than likely will not stick out....more",Notes are private!,0,0,1,not set,Jan 2005,"May 29, 2007",,Mass Market Paperback,view (with text),/book/show/18431.The_Rule_of_Four
921,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Boy Who Couldn't Die,"Sleator, William",0810987902,9780810987906,0810987902,161        pp,3.68,"1,867","Apr 01, 2004","Apr 01, 2005",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I know, there were only 50 pages left... but it would have been 50 pages of torture! I feel bad saying this... but this book was horrible. I thought iI know, there were only 50 pages left... but it would have been 50 pages of torture! I feel bad saying this... but this book was horrible. I thought it was going to be okay because the first chapter was decent but... meh... just... meh.The writing was horrible, the characters were horrible, the plot points were horrible... BLARGH! The horribleness of this book is seeping into my . The author did not give the reader benefit of the doubt... practically spelling and explaining everything out for them, sometimes repeating information over and over again. This wasn't really mystery or suspense because it was all taken out. Hopefully the author can revise a lot before the book comes out because it needs a lot of revising. The dialogue and relationships are fake and not believeable. Things happen too fast and most of the stuff that does happen I'm not able to see happening. Not the stealing of the soul or anything, I can make myself believe that, but the freedom this kid has and his ability to do so much, it's just inconceivable.But really what killed me was the writing... just... ugh... I can't say anything except noises of frustration and disgust. The writing was basic... there we go. Every action had to be explained and repeated and over analyzed, which I hate in a book. I mean, some things need to be explained, but the author needs to trust that the reader will get it. And apparently this author doesn't trust his reader.Trust: The Anti-drug bad book....more",Notes are private!,0,2,1,not set,Jan 2005,"May 29, 2007",,Paperback,view (with text),/book/show/24888.The_Boy_Who_Couldn_t_Die
922,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Secret Life of Bees,"Kidd, Sue Monk*",0142001740,9780142001745,0142001740,302        pp,4.09,"1,291,136","Nov 08, 2001","Jan 28, 2003",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Ahhh! *gasp* *choke* *stammer* I can barely find the words to say how much I loved this book. Honestly, The Secret Life of Bees has to be one of the bAhhh! *gasp* *choke* *stammer* I can barely find the words to say how much I loved this book. Honestly, The Secret Life of Bees has to be one of the best books I've read in a while. I just want to give it several A+'s and a kiss!It was touching, well-written, beautiful, full of expression, insightful, anything you could want in a book and then some. It started off with a bang, that wasn't a bang... it grabbed you, but didn't startle you so much that the rest of the book was dull in comparison. There was romance, love, family, racial issues, religious experiences, and bees.I have a feeling the title may deter a lot of people thinking that, oh, it's a book about bees! Well, there is a lot mentioned about bees, but it only helps enrich the story. With elements in the bees lives that tied in nicely with the lives of Lily Owens and the bee keeping sisters. All the characters are full and developed, except for the asshole racists in the very beginning of the book and somewhere in the middle, but even then real life racists aren't full and developed either. I'm sorry if you're a racist and you're reading this, but... well, fuck off. Mwa ha ha ha!The only problem I had with this book was that I wished it was longer... but I think it was the perfect length. Nothing dragged out and nothing cut too short. Like little bears porridge, chair, and bed, it was perfect! I'm not surprised their making a movie out of it... I just hope that most people read the book before going to see it, because if they mess it up in the movie, that could deterr a lot of people from reading this wonderful book. And typically books are better than movies, because there's more and you have more freedom for thought. I also want them to cast me. *wink wink*Sue Monk Kidd mentioned about possibly writing a sequel, possibly after she finishes writing her current work in progress The Mermaid Chair (which, if she continues writing like she did in this book, I will gobble up as soon as it comes out). I hope she doesn't write a sequel though, because The Secret Life of Bees can truely stand on it's own. And I'm sure as much as many people want to read more about Lily Owens and the Daughters of Mary, I think it will be hard for the second novel to live up to the expectations the first one made. This book may make it hard for Sue Monk Kidd... but if her writing continues to be as stellar as the writing in this book... she will have a fan base almost as big as J.K. Rowling. Potter-heads note the word almost....more",Notes are private!,0,376,1,not set,Jan 2005,"May 29, 2007",,Paperback,view (with text),/book/show/37435.The_Secret_Life_of_Bees
923,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Blood Red Horse        (The de Granville Trilogy, #1)","Grant, K.M.",0802777341,9780802777348,0802777341,320        pp,3.74,"1,960","Feb 01, 2004","Apr 01, 2006",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Okay. This book was awesome... but I have to say it's a very specific drama... or at least it's not really going to hit all readers. If you like horseOkay. This book was awesome... but I have to say it's a very specific drama... or at least it's not really going to hit all readers. If you like horses, you'll like this book. If you like history, especially English history, even more specifically history about the crusades, you like this book. When it all comes down to it, that's really what this book is about. But even if you aren't interested in those things, I must say you should really give this book a chance, because it was excellent.The characters were all interesting and especially well developed. Some actions the characters commit may not seem believable at face value, but Grant has written it so you see why they are committing these actions... and you believe it, and maybe even agree with it.The story also has a bit of poinancy right now because of what's going on in the Middle East. For me I think it better understands where many of the Muslims are coming from, thought-wise, and kind of got me thinking about how much our Christian values have changed... have their values changed? I love when a book makes you do that... makes you think.One thing I would have liked to see more of was the relationships between Ellie and Will and Ellie and Gavin. I think those were shoved aside but seemed like they were meant to be dwelt upon more. But the relationship nearly every character had with the horse Hosanna made up for it. It's amazing and true how one extraordinary animal can change the hearts and minds of men so much. Even the reader finds themself falling in love with this horse, and worrying whether it will survive, or if it will heel, or what will happen to it next! Don't read this book if you stress out really easily. Lol, just kidding.Seriously, when this book comes out, get it! It was an awesome read that was well worth it....more",Notes are private!,0,4,1,not set,Jan 2005,"May 29, 2007",,Paperback,view (with text),/book/show/398328.Blood_Red_Horse
924,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Queen's Fool        (The Plantagenet and Tudor Novels, #12)","Gregory, Philippa*",0743246071,9780743246071,0743246071,504        pp,3.88,"97,594","Feb 04, 2003","Feb 04, 2004",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I have to agree with those who say that this book isn't as good as The Other Boleyn Girl which I read and felt was one of the best books ever. But TheI have to agree with those who say that this book isn't as good as The Other Boleyn Girl which I read and felt was one of the best books ever. But The Queen's Fool was still a very captivating and well-written read.There isn't really anything specific I can't point out that I liked or didn't like. Well, maybe. I loved the characterization of Hannah. She's was very well-rounded and also had a lot of spunk which is just awesome to see in a female heroine. I loved the portrayal of Mary... written so you could see why she was doing what she did. You really felt sympathy for her, and if Phillippa Gregory really knows her history then it's eerie how similar Mary's life reflects that of her mother Katherine's.One thing I didn't like too much was how the story just sort of puttered along at first. I suppose it sort of had to be like that to set things up, introduce you to characters and what was taking place in history at that time... but it really didn't pick up until the end.I have to say though, that I'm becoming a fan of Phillippa Gregory and I'm looking forward to reading The Virgin Queen which is the next tale. I love how she's writing a series, that's not a series... each book can be read on it's own, but it's so much better to read them together and in order. Despite how The Queen's Fool did not reach quite to where The Other Boleyn Girl did, it still reached farther than it could.If none of this made sense, I apologize, because I'm tired....more",Notes are private!,0,0,1,not set,Jan 2005,"May 29, 2007",,Paperback,view (with text),/book/show/252499.The_Queen_s_Fool
925,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Bitch Posse,"O'Connor, Martha",0312333935,9780312333935,0312333935,341        pp,3.46,"1,989","May 01, 2005","Jun 13, 2006",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Chick Lit gone totally awesome. I can honestly say that about this book. See, the thing is, I'm not all that into chick lit, so I haven't read all thaChick Lit gone totally awesome. I can honestly say that about this book. See, the thing is, I'm not all that into chick lit, so I haven't read all that much of it. I think the pastel or the high heeled shoe or the purse on the cover usually deters me because it literally screams out ""CHICK LIT!"" Now, I don't know what the final cover is going to be on this book since I was reading one of the advanced reader copies of it... but I hope it's nothing that will classify it as chick lit.This book gives Joyce Carol Oates Foxfire a run for it's money with it's wild girls, sex, violence, and accurate portrayal of the emotions of teenage girls. The fact that Martha O'Connor is not afraid to address issues that obviously take place in the lives of many teenage girls today, is just wonderful. It would be a wonderful book for parents of teenagers. If you're worried about your daughter, this book will allow you to see what she may be up to from another direction, and perhaps allow you to better understand her. It will also make you realize that some things you do that you think are for your daughter's best interest, sometimes isn't. You'll realize that you should talk to your daughter rather than act without knowledge of why she does what she does.It's also a wonderful book to make you feel less alone in the world. And that friendships never die, even if you never see each other again, you'll always be friends. It's reassuring.I loved the way O'Connor set up the style of the book... setting each chapter from a different girl's perspective, and having it take place in the past or present. The past being written in 1st person past tense, and the present being 3rd person present tense. It was organized in a messy and fun way, and easy to follow. She never let the ending surprise slip out. Which was awesome.There's so much more I want to say this book. I just can't get over how great this book was, but I don't want to spoil or give anything away. I'm so excited for this book to come out allowing so many more people to read it. I highly advise you getting this book as soon as possible. It's definetly a worthwhile and exciting new read....more",Notes are private!,0,10,1,not set,Dec 2004,"May 29, 2007",,Paperback,view (with text),/book/show/133720.The_Bitch_Posse
926,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Bay At Midnight,"Chamberlain, Diane*",0778323412,9780778323419,0778323412,377        pp,4.08,"10,243",Sep 2005,"Aug 22, 2006",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I have a feeling my opinion is going to be much higher than those of you who are mystery novel buffs who may read this book when it comes out. But it I have a feeling my opinion is going to be much higher than those of you who are mystery novel buffs who may read this book when it comes out. But it would probably be the same as those of you who read books and have the ability to critically analyze them.The Bay at Midnight was cliche, jumpy, and easily predictable. The characters were two demensional at best, and the story line was thin and lacking in certain places. It jumped characters, perspectives, and times much more often then neccessary. And two seperate romances blossomed up way too quickly and made me want to barf.The relationship between the mother and daughter could have been really good, but instead it was just one sided really. Making the mother seem like a saint trying to do everything she can, while the daughter (who is the least demensional character in the book I should add) came off as a shallow, irresponsible bitch. Maybe I'm biased because I'm the same age as the girl, and sort of in the same position (minus being knocked up), but the daughter acts more like she's just entering high school rather than heading off to college. The ending was horribly cliche and sappy... like something out of a Lifetime movie. Hey, perhaps this will become one. Hopefully Chamberlain will get enough feedback similar to mine, that she will revise and try and put more depth into this story and it's characters before it comes out in two months....more",Notes are private!,0,3,1,not set,Dec 2004,"May 29, 2007",,Hardcover,view (with text),/book/show/161084.The_Bay_At_Midnight
927,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Angels & Demons        (Robert Langdon, #1)","Brown, Dan*",1416524797,9781416524793,1416524797,736        pp,3.94,"3,158,457",May 2000,"Apr 01, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I'm sure by now nearly everyone and their mother have read Angels & Demons... if you are one of the few out there who hasn't read it yet... well... I'I'm sure by now nearly everyone and their mother have read Angels & Demons... if you are one of the few out there who hasn't read it yet... well... I'm sure you will eventually.I must admit that both Angels & Demons and The Da Vinci Code are rather addicting reads. But I don't think they're that memorable. I read The Da Vinci Code a little over 6 mos. ago, and I can barely remember a lot of it. But I remembered enough to spot that Dan Brown used a lot of the same events and plot points in both books which was rather dissapointing coming from a man who really knows his facts and could think up such clever story lines... well... clever, identical, story lines.Despite the coinciding events that Angels & Demons had with The Da Vinci Code I really enjoyed reading it. It was wonderful, except for the fact it was a bit hard to follow along since I'm neither an expert symbologist, nor a scientist, nor a priest. But it doesn't really matter, it was still fun to read and try to figure out where they were going next. And I must admit it was a pretty big twist in the end. The only problem some may find with this book is the graphic deaths. It was pretty gory, and I don't think all that neccessary, but I think that's what made Dan Brown and his books so popular.Well, there's not much else to say, except please don't tell me that Angels & Demons came out before The Da Vinci Code and that it preceeds it... I know that....more",Notes are private!,0,3,1,not set,Dec 2004,"May 29, 2007",,Paperback,view (with text),/book/show/960.Angels_Demons
928,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Contortionist's Handbook,"Clevenger, Craig*",1931561486,9781931561488,1931561486,199        pp,3.97,"10,901",2002,"Sep 15, 2003",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Okay, overall a really good book. A good, if not a little confusing, read. Confusing because it jumps a lot, and you're really not sure what's truth aOkay, overall a really good book. A good, if not a little confusing, read. Confusing because it jumps a lot, and you're really not sure what's truth and what isn't, because he tells you lies he's told to other people the way he's told them to other people, what's keeping him from telling you the same lies? He's made up full on histories, so how do we know this past he's telling us about, isn't just another one that has been made up. That's one thing I think most of us need in a book... is trust. And this book is lacking it.A lot of people have compared this book to Chuck Palahniuk's style of writing. I saw no connection or comparison. Clevenger seems like a very promising writer, but Palahniuk is a much better writer with a unique style all his own.The last thing that absolutely bothered me about this book, and I know has bothered many others, is the very ending. An abrupt halt that seemed more like a printing/editing error rather than a clever ending. It confused me. Especially because he had the perfect ending just a page before. It would have been perfect and fitting, but instead Clevenger chose another way, and it was just awkward... This book is like a junior higher. Gangly, not really grown into itself, and just uncomfortable to watch- er, read. Maybe if the author had given it some more time to grow, it could be a high schooler, or even a college student. A little more beautiful, more comfortable in it's skin, and just a little less confusing....more",Notes are private!,0,0,1,not set,Dec 2004,"May 29, 2007",,Paperback,view (with text),/book/show/527823.The_Contortionist_s_Handbook
929,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Breath, Eyes, Memory","Danticat, Edwidge",037570504X,9780375705045,037570504X,234        pp,3.90,"30,028","Apr 01, 1994","May 31, 1998",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"*sigh* Okay, what did I think of the book, what did I think? Well, by my grade I'm sure you can tell I wasn't too fond of the book and didn't like it *sigh* Okay, what did I think of the book, what did I think? Well, by my grade I'm sure you can tell I wasn't too fond of the book and didn't like it all that much. I wish I could leave it at that, but I'm a person who's solidly against criticisms without any sort of reason to back it up with. So... let's explain why I didn't really like it...First of all, the story itself really didn't interest me at all. Sure there were moments that I couldn't put it down, but most of the time I was bored by it. Maybe because I didn't share any ties or connections to it. In many stories, to feel any sort of attraction or pull to it, you sort of have to have some sort of thing to relate to it with. This book I didn't really have that. I think other people could just as easily relate to and enjoy this story much more than I could.I think I also didn't like the story because it didn't seem that developed. It still seemed to be in a younger stage of writing, and possibly that's Edwidge Danticat's style, but I think it would have enriched and helped the story so much more if she had added more detail to it. It was very simple in many ways. And I don't want to think that she's trying to reflect the simplicity of the Haitian people or something, because Haiti and this time they're all living in is not simple at all. It's rich in color and thick with strife. And New York is a hustle and bustle of different people and business, while love is a full and strong emotion. None of that was explored, and I know the book could have been so much more had it been.Once again I had a time issue on my hands. In such a short book I can understand why Sophie suddenly jumped in age, but it was difficult and a bit confusing to follow. Especially because it seemed so much happened in between the two different ages and it felt like I was expected to know what happened. I don't mind it when we have time switches on our hands... it's just I like it when it's a smooth switch, or it's explained in a smooth way, or just... it's not as choppy as it was in this story.This book could very well be a wonderful book for someone else to read... but for me... well, it just wasn't my style....more",Notes are private!,0,22,1,not set,Dec 2004,"May 29, 2007",,Paperback,view (with text),/book/show/5186.Breath_Eyes_Memory
930,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,America (The Book): A Citizen's Guide to Democracy Inaction,"Stewart, Jon",0446532681,9780446532686,0446532681,227        pp,4.01,"95,882","May 18, 2004","Sep 20, 2004",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I love the Daily Show and I loved this book, which literally had me laughing out loud. Which was sort of embarassing because it was at work. Written oI love the Daily Show and I loved this book, which literally had me laughing out loud. Which was sort of embarassing because it was at work. Written out in the style of your typical high school history text book, the book is engaging, and oddly truthful in many ironic ways.The one problem I found in this book was that it tended to drag a bit in a few parts, specifically when sections became really fact heavy and didn't have that much humor in them. Part of the reason people want to buy/read this book is for the humor and not so much the information. But I have a feeling it was hard for the writers to address every piece of democracy humorously, so considering how much they did make funny, it's quite impressive.There's not really a lot to say about this book, I liked it, it was a fun read that many people will be able to enjoy. If you don't think that one thing is funny, you'll most likely think another thing is. Also, the text book format I'm sure will bring back many memories.One problem though... if you're reading this at work, like I was, don't look at page 99... I think that's the page. Because that's the page that has the naked Supreme Court Justices. I thought I'd do a favor and give you a warning about that....more",Notes are private!,0,2,1,not set,Dec 2004,"May 29, 2007",,Hardcover,view (with text),/book/show/518428.America_The_Book_
931,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Time Traveler's Wife,"Niffenegger, Audrey*",,,,546        pp,3.99,"1,784,946",2003,"Jul 05, 2004",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Obviously, by the grade I gave it, you can tell I loved this book. Honestly this has been one of the best books I've ever read and it has now been addObviously, by the grade I gave it, you can tell I loved this book. Honestly this has been one of the best books I've ever read and it has now been added on to my mental list as one of my favorites. I'm not genuinely one for love stories unless they take part in a bigger picture, they're well written, and aren't cheesey and vomit worthy. This book was none of these. Slowly, carefully, and as non-mind boggling as possible the beautiful romance of Clare and Henry begins.This book will make you exclaim in surprise, cry, laugh, and be happy for certain events that take place even though you knew in advanced what was going to happen in certain cases. It's amazing how tied into the characters you become and how you feel for both of them.It was the time-travel aspect of the story that really pulled me in. It's written so realistically that I wouldn't be surprised if people out there really did time-travel. Maybe it seems so much more real because it was written out as sort of a curse rather than a blessing, because you can't change anything in the past, which would be the one thing you desire to do. You realize you can't tell a lot of people things because it may ruin free will or surprises for others. Also you have no control of when and where you're going to or from. Plus, you appear naked, because anything that's not part of your body... doesn't travel with you. The book is so circular too, rather than linear. Within moments, within situations, and within the entire arc... circle... of the story. A lot of times it makes you go, ""Well, how does that work? I don't get it! But it does! Ah!!!"" For example, if Clare never gave Henry a book of dates she wrote down for him to memorize, he never would have been able to tell her the dates to write down in the book... yeah, a lot of times it's like that, lol.There is so much more I want to say about this book, but I'm afraid of giving too much away. This story is beautiful, moving, amusing, and new. A smooth moving blend of past, present, and future as well as switching between Clare's perspective and Henry's, the story is surprisingly easy to follow. One of my favorites now, I'm sure it will be one of yours....more",Notes are private!,0,2,1,not set,Dec 2004,"May 29, 2007",,Paperback,view (with text),/book/show/207035.The_Time_Traveler_s_Wife
932,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Zipped,"McNeal, Laura*",0375830987,9780375830983,0375830987,283        pp,3.42,696,"Mar 11, 2003","Sep 14, 2004",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I'm really tired so the word I'm searching for to describe this book just isn't coming to me. But this book seemed like it was more of a pop-fiction bI'm really tired so the word I'm searching for to describe this book just isn't coming to me. But this book seemed like it was more of a pop-fiction book. Aimed at younger readers (teenagers) but something adults would also probably pick up to read because it sounded interesting but only to find out halfway through the book that it's rediculously insane and not worth their time.For me, it was a fun read, but it's not something that's going to stick with me. I had no problems with the writing this time around, but did have a problem with the sort of two different plot lines that really didn't have anything to do with one another. Thinking that somehow everything is going to tie together... but it doesn't. Also some things were entirely irrelevant to anything in the story... just placed there irritatingly. For example, what was the point of Winston Reece? The only thing he did to push along anything was to get Mick to talk to Myra. That's it. The rest of the times Reece pops up... he does nothing. Personally, I thought he wasn't an interesting character, he wasn't funny, he seemed to just be there, dragging the story down whenever he popped up.Also, it seemed like there was supposed to be a twist in the story that when the ending for one of the plots popped up you were going to go, ""OMG!"" But all the ""subtle"" clues that had been planted earlier made it extremely obvious where the story was going. Actually a lot of it was rather predictable.So, if you don't have a lot of time for reading and you want a really good book that will be worthwhile for you and stick with you and make you think... Zipped is not for you....more",Notes are private!,0,1,1,not set,Nov 2004,"May 29, 2007",,Paperback,view (with text),/book/show/504511.Zipped
