,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Mark 's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
546,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dark Matter,"Crouch, Blake*",1101924470,9781101924471,1101924470,11        pp,4.13,"499,752","Jul 26, 2016","Jul 26, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 10, 2022",,Audio CD,view,/book/show/27833673-dark-matter
547,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Last Conversation,"Tremblay, Paul*",1542005310,9781542005319,B07VDJBGRY,56        pp,3.76,"17,368","Sep 17, 2019","Sep 17, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The Last Conversation a Novella by Paul Tremblay is the second story I have read from the Blake Crouch created, The Forward Collection. The first storThe Last Conversation a Novella by Paul Tremblay is the second story I have read from the Blake Crouch created, The Forward Collection. The first story I read was written by the magnificent Amor Towles. This offering by Tremblay is equally as good – but alas, I can’t really write too much about this one as it’ll give the game away.What I can say is, the The Last Conversation is written in the second person. I don’t come across this technique too much, but I like it as we – the reader – are thrown right into the middle of the drama. We’re even told what we’re thinking, I usually don’t like being told what to think, but in this case it’s great because if I would’ve been in this situation, I would have spent the entire time going “What?” - and no reader would enjoy this numbat stumbling around confused.So, what I’ll say is:•	There’s a virus, pandemic involved•	Science abounds•	It starts with the reader having no idea where we are or what we’re doing•	This is a mystery•	We increasingly become more aware of who and what we are – well kind ofThat’s it for this one – apart from (a) I LOVE this collection and (b) this one is a CRACKER!!4-Stars...more",Notes are private!,0,29,1,"Mar 08, 2022","Mar 09, 2022","Mar 08, 2022",,Kindle Edition,view (with text),/book/show/49674113-the-last-conversation
548,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Head Full of Ghosts,"Tremblay, Paul*",0062363239,9780062363237,0062363239,287        pp,3.79,"84,726","Jun 02, 2015","Jun 02, 2015",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A Head Full of Ghosts by Paul Tremblay is a horror story, it’s also a tribute to the entire horror genre and a story about two sisters. I came across A Head Full of Ghosts by Paul Tremblay is a horror story, it’s also a tribute to the entire horror genre and a story about two sisters. I came across this well-respected author, after reading one of his short stories the titled The Last Conversation, I thought this was more sci-fi than horror. But remember Alien, The Thing? Sometimes sci-fi/horror genres merge, I reckon.Marjorie (14) and Meredith (8) are two sisters, one of which seems to be possessed by the devil. Mum and Dad are at their wits end trying to handle some real dodgy behaviour that would put any parents under pressure. Dad has lost his job of many years and money is an issue, this guy is also a bit ‘lost’. A common story of a patriarchal situation falling to bits – he feels worthless, and guess what? He turns to Catholicism. The Mum at times seems passive character at times, sometimes she takes command – but she seems stuck in a no-mans-land between her kids and her husband. The narrator is little Meredith (Merry), a little girl hard not to love. Due to a lack of money, the family makes the brave decision to engage a production company to invade their space, with people and kit, to film the troubles and exorcism in a reality TV program. This is a brilliant tool to examine the dynamics of this troubled family. Merry also runs a horror blog some 15 years forward in time. The author cleverly uses this latter tool to  various ways creators use different techniques in horror films. If you’ve been on this planet for 40 or more years and/or follow this genre you will remember so many films and books mentioned and discussed in this ‘blog’. It’s a bit of a feast for lovers of horror – I’d imagine.On the front cover of this book Stephen King says, “Scared the living hell out of me and I’m pretty hard to scare”. That is a massive compliment to be sure. Mmmmm…..I’m a very jumpy bloke, and I can honestly say – I only had one scary moment, and that was more chilling than horror. I found this disappointing, if I read a horror story or watch a horror film I want to be really scared. But the story was good enough, it kept me interested and there are some very unpleasant and confronting scenes and concepts here. It’s a solid effort.The blog mentioned in this  did ask its audience:Scariest book you’re read:	Mine is The Exorcist.Scariest movie you’ve seen:	Jaws and The Blair Witch Project for me.What’s yours?4 Stars...more",Notes are private!,0,57,1,"Apr 26, 2022",May 2022,"Mar 08, 2022",,Hardcover,view (with text),/book/show/23019294-a-head-full-of-ghosts
549,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pandora's Lab: Seven Stories of Science Gone Wrong,"Offit, Paul A.",,9781470852924,,8        pp,4.15,"7,413","Apr 04, 2017","Apr 04, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 08, 2022",,Audiobook,view,/book/show/35386400-pandora-s-lab
550,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Emperor of All Maladies: A Biography of Cancer,"Mukherjee, Siddhartha",,,,571        pp,4.33,"102,519","Nov 16, 2010","Nov 16, 2010",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Most of us are touched by Cancer at some time in our lives, whether it be via a friend or a family member, or we may suffer from Cancer ourselves. TheMost of us are touched by Cancer at some time in our lives, whether it be via a friend or a family member, or we may suffer from Cancer ourselves. The experience may be fleeting, or our lives may be obliterated. The Emperor of all Maladies – A Biography of Cancer the Pulitzer Prize winning book by Dr Siddhartha Mukherjee presents an all-encompassing look at Cancer, from how it was considered by the ancients up until the challenges confronting modern medicine. Cancer is the character here, from birth – but not yet to death. Every other biographical subject written either has died or will eventually die – perhaps this biography’s subject will never die.As a history lover, I was fascinated by stories from antiquity such as Imhotep, a physician plying his trade in Egypt around 2600 BCE. He reported “bulging masses in women’s breasts, spreading under the skin”. He used a whole host of treatments for other maladies, such as balms and poultices, but for this disease all he could write in his notes regarding treatment was “There is none”. Bone tumours have been found in Mummies – it makes one think how that poor person suffered, with no treatment or palliation available. Slow miserable deaths. Cancer is as old as humankind.One particularly gruelling episode covered was that of the early surgeons, let’s say 1850 to the early 1900s. This is when radical surgery was invented, the words used by our author are “they brazenly attacked Cancer”. If margins were positive, why not extend the margins? Some of the examples cited sounded more like mutilation than surgery, particularly with radical mastectomy procedures. We proceed through various other therapies – the fascinating origins of chemotherapy, experimental radiation, adjuvant therapies and the rise of genetic and immunotherapies.I really found it worthwhile reading about the stories of the people suffering from Cancer. Even though there was a leaning towards leukaemia in this book, most other Cancers were considered. It’s the patient stories I find the most interesting and indeed the most helpful. I’ll listen to a Cancer story any day – in a café, on a bus, in a waiting room. It doesn’t have to be a good story with a happy ending, in fact – the bad stuff is just as riveting to hear, it’s also just as helpful. But we also need to be mindful that each patient deals with this disease differently, some of us bang on about it, others don’t. I have found Oncology waiting rooms some of the nicest places to be, there isn’t much moaning about not getting a car park, there’s often some smart person saying something a bit odd or funny, but above all there’s a feeling of belonging. I hope that makes sense. One of my fondest memories was the 1,000-piece jigsaw puzzles we all used to do in Radiation Oncology.Sorry, I digress, one can only admire the clever scientists and doctors who have worked tirelessly, over many years to help find remedies to treat this awful disease. One thing that will strike you if you read this, is the variation in Cancers types, not only the obvious difference between say Breast and Prostate Cancer, but also the differences within the ‘same’ Cancer’ I just makes one think, a single cure for Cancer is just not possible (I don’t think).The only criticism I have is, it’s quite a heavy book – not so much because the subject matter is Cancer, but the author does go into some detail when describing various advances in therapies, research, genetics and more. It’s easy to get lost – but this book is certainly authoritative. It’s a meaningful piece of work.We might as well focus on prolonging life rather than eliminating death. This war on Cancer may be best ‘won’ by redefining victoryThis is highly recommended, particularly for members of the Cancer club, or for those close to someone who is.5 Stars...more",Notes are private!,0,88,1,"Mar 06, 2022",May 2022,"Mar 06, 2022",,Hardcover,view (with text),/book/show/7170627-the-emperor-of-all-maladies
551,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,You Have Arrived at Your Destination,"Towles, Amor*",1542004349,9781542004343,B07VBCYTGR,54        pp,3.48,"22,649","Sep 17, 2019","Sep 17, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"You Have Arrived at Your Destination by Amor Towles is the first book I have read from the The Forward Collection series. This collection I stumbled aYou Have Arrived at Your Destination by Amor Towles is the first book I have read from the The Forward Collection series. This collection I stumbled across, quite by accident, it is the brainchild of American Author and Screenwriter Blake Crouch. He asks the question “How does anyone know at the moment of a scientific discovery where their work will ultimately lead?”. Brilliant question hey? He also asks, “Should we let that uncertainty stop forward momentum, or do we roll the dice and let the chips fall where they may?”.Crouch gathered a few well-known writers to contribute to this intriguing short story collection, asking them to consider the same questions. Among the writers involved, apart from Towles, are the likes of N.K. Jemisin, Paul Tremblay, Veronica Roth, and Andy Weir.Amor Towles’ effort is an intriguing eighty-page story about a couple (Anne and Sam) who need to use IVF to conceive a baby. They engage the services of a company called Vitek. This mob not only offer IVF services they also perform a little ‘genetic nudging’, so the phenotype of the child conforms to the requirements and preferences of the parents to be. Sam and Anne want a boy, called Daniel. To this end, Sam visits Vitek to watch three videos about the projected life of Daniel from babyhood to adulthood. Amazing high-tech-fantasy stuff. Gets one thinking.If you ponder this (or ruminate in my case), it’s not a massive leap to imagine in a few (? 30-50) years this scenario could very well be commonplace. Uuuuuuurrrrggghhhh – sounds a bit daunting and horrible doesn’t it? Or does it?I won’t give any more away regarding this story, but it is brilliant. I loved it – and to be honest, I still don’t really understand the ending, but I need to read some s now and see what others think.Highly recommended. I’d love to read some thoughts on these books from GR mates.4-StarsPs. If anyone wants to Buddy Read one of these – DM me, if this first one of the series is anything to go by, they’re a fertile ground for discussion!...more",Notes are private!,0,64,1,"Mar 06, 2022","Mar 06, 2022","Mar 06, 2022",,Kindle Edition,view (with text),/book/show/49665863-you-have-arrived-at-your-destination
552,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Outline,"Cusk, Rachel",0571346766,9780571346769,0571346766,249        pp,3.68,"52,260","Sep 14, 2014","May 01, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Outline by Rachel Cusk is unlike anything I have read before.Our largely unnamed narrator is a novelist travelling to Athens to deliver a creative wriOutline by Rachel Cusk is unlike anything I have read before.Our largely unnamed narrator is a novelist travelling to Athens to deliver a creative writing course. During this journey and her time in Greece she had a number of conversations. It is these dialogues that deliver a powerful study of loss, relationships, friendships, reflections of self, perspectives of others, and many other elements of what it is to be human.Perhaps one of the most compelling parts for me was when the man she sat next to on the plane took her on a boat trip for a swim in the beautiful Aegean Sea. Once anchored in a cove, they observe another boat with a family, and she thinks about this family (they look happy), and she makes assumptions watching them. The family of course and each of its members would have their own perceptions of their own reality (they might be dreadfully unhappy), also their perceptions of each other and of themselves would differ – in short, there may be no reality at all.I couldn’t sleep last night thinking about this book. I was dwelling on the question of ‘who the heck we are?’. To be sure – the perspectives of others towards us wouldn’t hold true (largely), even those who live closely to us wouldn’t know exactly who we are. Most fascinating to me is - we probably don’t even know who we are. One reason being we spend so much of our lives, being someone else. Meaning, we spend so much of our time looking after, managing, responding to the needs of others and the world around us. What have we become through other people? Is the idea of ‘self’ an illusion?[image]we are so crammed full of our own memories, obligations, dreams, knowledge and the plethora of day-to-day responsibilities – gleaned over years of listening, talking, emphasising. We can no longer be certain what has happened to us and who we have becomeThis self-reflection has made me think and I have no bloody idea who I am. Seriously, it’s an uncomfortable feeling. Other questions arise from this like, what do we deserve, what do we really want, and what don’t we want?No matter how busy you are, no matter how many kids and commitments you have if there’s passion, you find the time. For example, you never hear someone say they wanted to have an affair but couldn’t find the time..I’m excited to learn this is the first of a trilogy – I need to get my hands on Transit #2. I would like to thank Charles, who’s  threw me on the tracks under the wheels of this wonderful, wonderful 240-page behemoth. Devoid of plot, philosophical, this one is a powerful, beautiful piece of work.If he could only love what he did not know, and be loved in return on that same basis, then knowledge became an inexorable disenchantment, for which the only cure was to fall in love with someone new ....This said by a character who had an affair to escape those around him, who knew him so thoroughly.5 Stars...more",Notes are private!,0,92,1,"Jan 25, 2023","Jan 27, 2023","Feb 27, 2022",,Paperback,view (with text),/book/show/40176913-outline
553,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,In One Person,"Irving, John*",1451664125,9781451664126,1451664125,425        pp,3.70,"26,811","May 08, 2012","May 08, 2012",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"In One Person by John Irving was a struggle, there were a few highlights of interest – fascination even, but most of it was dross. Shame really, as myIn One Person by John Irving was a struggle, there were a few highlights of interest – fascination even, but most of it was dross. Shame really, as my previous two reads of his, Garp and Owen Meaney were terrific.This one centres around the life story of Billy, it’s a coming-of-age piece starting with his dubious beginnings, through to his school and college days and then his career as a writer. The focus is really about the lad coming to terms with, and his life as a bisexual. Poor Billy used to believe he was experiencing crushes on the “wrong people”. For example, he loved the school bully – Kitteridge, and he had a crush on the local librarian, Miss Frost. In fact, Miss Frost and Kitteridge are only two of the fifteen or twenty significant characters in this long story. That’s a lot – but to be fair, the author made it easy to follow who was who in the zoo.What I likedThe stuff I liked (20% of this novel) was the fascinating insight into the lives and loves of gay, bisexual, and transgender people. Whether it be the guilt experienced by younger people, or the world of gay clubs, where certain devices are used to enable gay men to fully explore their sex lives or the judgement and horrible attitudes some people have towards this group of people. There is a real focus here on transvestitism, and transgenderism (referred to as transexuals – as much of this book is set in the 1960s). Also, towards the end of the book – the focus on the terrible AIDS epidemic was insightful. Not only how the gay community dealt with the condition but also the progressive nature of the disease and how these poor people suffered as they headed towards their inevitable demise.What I found tiresomeThe remaining 80% of this effort was tedious. It read like a gossip magazine, a real ‘he said, she said’, or ‘he did, she did’ style of narrative. It was dreadful. I mean, this went on for pages and pages and pages. It never ended – and I just didn’t care. I don’t recall Garp or Owen Meaney being anything like this. The author also endlessly referred to plays written by the likes of Shakespeare, I mean ENDLESSLY, as the book also centred around a local stage performance group. The characters were often cast in interesting (to the author) roles, maybe to highlight certain aspects of their personalities or sexual orientations. Irving just overplayed his hand in this regard massively. What was he thinking? Surely, he was bored witless writing this?I can normally find something interesting about anything, and as described previously, the LGBTQ stuff was genuinely worthwhile reading. But one thing that drives me totally to the point of wanting to stick pins in my eyes are “he said, she said/he did she did” stories, whether it be in a book or in real-life. Sure, we all need a bit of that, but when it dominates it’s horrible.There you go. This was a no story, story. I only persisted because of some of the interesting topics that popped up from time to time. I should have stopped on day two.2-Stars...more",Notes are private!,0,36,1,"Feb 26, 2022","Mar 05, 2022","Feb 26, 2022",,Hardcover,view (with text),/book/show/12758317-in-one-person
554,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Rabbit, Run        (Rabbit Angstrom, #1)","Updike, John",,,B003WUYR5E,337        pp,3.58,"60,210",1960,"Aug 26, 2010",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Rabbit, Run by John UpdikeContains some spoilers. The main character, Harry ‘Rabbit” Angstrom is living in the 1960s (I assume) America, unhappily marRabbit, Run by John UpdikeContains some spoilers. The main character, Harry ‘Rabbit” Angstrom is living in the 1960s (I assume) America, unhappily married to Janice, in fact there are certain aspects of her he despises. They have a child; life is bleak, and he decides to run away. He ends up in the reluctant arms of Ruth. What follows is a very gritty description of ordinary people living ordinary lives and putting up with the consequences of big decisions. To my mind, the events in this story are happening today, under some roof, in some suburb of some country, somewhere. In many all over the shop.  figure out where you’re going before you go there That’s enough for the plot as most of my friends on GRs would have read this book – so I just want to dot point some of my thoughts and (yes) feelings about this rich piece of work, because my ‘feeling gland’ has been working over-time the last few days and is still pumping out whatever hormones it pumps out, to make me feel this way, 24-hours after completing this classic. This rambling list of mine is riddled with spoilers: ·        Yes, Rabbit is not unique in the respect he wants to run away. From my own experience and observations, men (yes, us) have the propensity to disappear when things aren’t right, or more correctly aren’t perceived to be right. Rabbit is a master at this. Incorrigible.  ·        The consequences of running away, are usually dire to those impacted. This insult can be felt by the people we run away from (wife, children, in-laws, friends) and/or to the people we run to (new partner, stepchildren, new friends).  ·        In Rabbit’s case he ran back AGAIN! When that happened, I practically fell off my chair! What?????  ·        The consequences of such actions can be a matter of life and death. In fact, the death of poor little baby Rebecca June, made my heart break – I am sure I am not alone. Poor little girl, an innocent bystander. She just needed a bath. ·        A man doesn’t have to physically leave to actually leave a marriage – take the episcopal priest Jack Eccles. He left his family as his mind was always with other people, trying to solve their problems. His wife knew it, and this worsened during Rabbit’s troubles. But Jack was a good guy – in my view. ·        Sex is very often (more often) a physical, rather than a loving act. Updike does a wonderful job (I experienced this with Roger’s Version – which I loved) of describing sex scenes. Make no mistake, these acts are devoid of love and are downright gritty. Updike takes his own sweet time painting these sex scenes. Often ugly, riveting.·        The author does a wonderful job of putting sex high on the list of prime motivators for men. Rabbit is fixated by his desire for sex and women, anything can set him off. One classic scene of him sitting behind a woman in a hat, with blonde curls escaping below the brim at a church service, gave him reason to act in the basest way when he got home - until he inevitably expunged his ‘terrible clot’. ·        Relationships with parents define us. Look at the way Rabbit’s mother treated him. He was very familiar with dismissive and insulting behaviour directed at him. So, when Janice or Ruth talked down to him, or dismissed him in any way  – it never deterred him, it might not have made him happy – but he still pursued what he wanted. His member remained engaged and curious, unsatisfied. ·        Rabbit certainly believed his life was empty. The fact he was a high school basketball star may have had something to do with this as he couldn’t achieve those same heights in adult life - working as a vegetable peeler demonstrator or selling used cars at his father-in-law’s business. Bland stuff indeed. ·        Running away achieves nothing in the way of positive outcomes, most likely the opposite occurs.Sleep this night is not a dark haunted domain the mind must consciously set itself to invade, but a cave inside himself, into which he shrinks while the claws of the bear rattle like rain outside For what it’s worth I’m not sure who I liked in this story, I know this is a warts and all reveal on ordinary people but........... yikes! Okay my most likable is Priest Eccles.Most dislikeable is Rabbit (or Ruth). Updike must have been EXHAUSTED during and after writing this story. Each sentence on every page seems to be constructed with great thought and care, nothing is amiss here, it’s detailed but seems to be free-wheeling. It is rich, dense, and dirty. I was totally immersed in the world of Rabbit Angstrom and I am so glad there are more books in the series – I need to see how he gets on. I am not optimistic. 5-Stars...more",Notes are private!,12,128,1,"May 30, 2022","Jun 06, 2022","Feb 25, 2022",,Kindle Edition,view (with text),/book/show/40656712-rabbit-run
555,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Moonflower Murders        (Susan Ryeland, #2)","Horowitz, Anthony*",0062955462,9780062955463,0062955462,608        pp,4.05,"49,702","Aug 18, 2020","Nov 30, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 21, 2022",,Paperback,view,/book/show/57007380-moonflower-murders
556,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Roger's Version,"Updike, John",0140103147,9780140103144,0140103147,0        pp,3.50,"1,394","Aug 12, 1986",1987,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Roger's Version by John Updike has been one of my most bizarre and finest reading experiences. Our narrator is Roger Lambert a Professor of Theology aRoger's Version by John Updike has been one of my most bizarre and finest reading experiences. Our narrator is Roger Lambert a Professor of Theology and a former Methodist Minister. He’s married to Estha – and it’s a stale,somewhat jaundiced marriage, his wife appears to like the material benefits and profile of being the wife of a senior academic, but she's not so keen on Roger, and is yearning for something else. Enter Dale Kohler, a smart-arse (my words) religious zealot who seems to have an impossibly vast intellect.This young fellow visits Roger one day to ask for his advice on how to apply for a study grant to run a project to prove the existence of God. Yes, the existence of God. Dale says he will achieve this by creating various mathematical models, on the campus computer (it’s the 1980s remember) with the aim of demonstrating some sort of intelligent design. Dale is also a friend of Verna a single mum, who lives in a rough part of town. Verna is a beguiling young woman, a bit crass, rough and ready, loves men, drugs and alcohol. Verna is also Roger’s niece. On Verna, she was perhaps the character I warmed to the most. The poor girl had a hard life and didn’t always act in her own best interests. One scene involving her young child towards the end of the book I found particularly confronting. Updike has a certain wicked streak when describing people, such as:Verna was an inch or so shorter than Edna, and had a course shapeless nose inherited from her blond fool of a fatherThis type of treatment is handed out to all or most of his characters, I love it. Oh, Updike also goes into enormous detail describing places and things – this can be tedious if not done properly, but this author delivers it masterfully. He made the whole world I was in – a little more vivid.Brain FodderThe exchanges between Dale and Roger regarding the Dale’s idea of demonstrating the existence of God are intellectually challenging to read and understand and at times are totally incomprehensible, particularly when the author is at full throttle. Roger is appalled by Dale’s idea of trying to prove the existence of God, he snipes and picks, criticises and tests many of the young bloke’s assumptions and assertions. Richard firmly believes the whole “God thing” is really about faith.Now, I haven’t counted the pages devoted to the arguments between these two – but it’s a lot. Updike has clearly done a colossal amount of research for this story. The amount of information thrown at the reader regarding Theology/History on one hand and Science/Cosmology/Mathematics on the other is NUTS!! Initially, I jumped onto Google repeatedly and yet still failed to truly understand some of the arguments presented, then I just gave up. But I don’t believe the reader needs to fully understand all aspects of each argument as it is clear what the positions of Dale and Roger are. It truly is fascinating.Updike must have had a brain the size of a planet. Some of the maths and ‘big-bang’ stuff just blew my mind (in a bewildered, enjoyable sort of way).When Dale was criticising the commonly held scientific view of the start of the Universe he would throw out to Roger conundrums such as (keep in mind Enzymes are proteins):“You can’t make proteins without DNA, you can’t make DNA without enzymes and enzymes are proteins. How do you do it?”A mind-bending thing to ruminate about before going to sleep. But these are the types of arguments Dale posed to support his Divine Intervention hypothesis. My thoughts: I’m not sure how strong God is with Organic Chemistry - perhaps he has a team of scientists working behind the scenes? My money regarding creation is on ""pure chance and luck"". Also, there is so much we do not know, why should we fill it with belief? Or maybe the very first proteins came about from shorter protein segments (peptides)? See you can go bananas thinking about this!!This is a bit interesting…https://www.sciencedaily.com/releases...The Sex (or Pornogrpahy)Surprisingly, we see two carnal relationships develop into highly erotic, steamy and saline crescendos of ecstacy, in this story. I won’t say who are involved in these trysts, as that would spoil the fun. But the sex is full on. The eroticism scenes are long, described in intricate – perhaps graphic detail and are quite interesting, I don’t mind saying. They did have this reader quietly looking over his shoulder in case someone was sussing out what I was appreciating over my shoulder. Perhaps ‘appreciation’ is the wrong word, maybe ‘fascination’.A little like Nabokov’s work with Lolita, there are some unsavoury (maybe that’s a bit strong) aspects to these scenes and their context, but it’s the skill of the writer that had me engrossed. But make no mistake the sex here is explicit, and unapologetically pornographic. The NarratorAs the title suggests, Roger is our narrator. Roger’s discussions with Dale, are therefore Roger’s Version, which is fine. But you do only hear his invalidation of Dale’s intelligent design ethos. Then there are the sex scenes – well, Roger isn’t omnipresent (like God) so his descriptions of some of the sex scenes (not involving him) are obviously a result of his fertile imagination, as he obviously wasn’t present. He certainly possesses a fecund mind. One wonders about the veracity of this narrator’s story though – it wouldn’t stand up in court, that’s for sure. I came to this conclusion because a part of me believes Roger is also a ‘bit dodgy’ (Dodgy Rodge) or ‘sketchy’ – I wouldn’t like him as a mate, put it that way.What a mix:1.	Mental Gymnastics2.	Sex3.	Dodgy NarratorJohn Updike could very well end up being one of my favourite authors if this keeps up, I just know my second book of his will be equally as good as this one. Yes, I’ve been well and truly Updiked. Was there a plot here? Who cares – it was brilliant!5 Stars...more",Notes are private!,0,70,1,"Feb 18, 2022","Feb 24, 2022","Feb 18, 2022",,Mass Market Paperback,view (with text),/book/show/2263962.Roger_s_Version
557,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Commonwealth,"Patchett, Ann",1408880393,9781408880395,1408880393,326        pp,3.83,"182,205",Sep 2016,Sep 2016,did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Oh my...after the new year, I struck a rich vein of 5 (or 4) star reads. I felt a bit spoiled, I was smugly smiling at passers by in the street. Even Oh my...after the new year, I struck a rich vein of 5 (or 4) star reads. I felt a bit spoiled, I was smugly smiling at passers by in the street. Even the odd nod and wink. I was even humming Frank Sinatra songs as I strutted along Cairns Esplanade. I felt indestructible.Well I have recently encountered 2 DNFs in as many weeks. I gave this one a damn good rattle though. Page 200. I have now lost all confidence. Almost petrified to pick up my next read. This was so tedious. I know it's supposed to be an intricate examination of modern family life. Step-families, kids, affairs, drugs, alcohol, resentments and the struggles of managing kids with step parents involved. I get that. But, as a 58 year old (old bastard) - who has been around the block a few times - nothing resonated with me. Nothing. Nil. Zilch. The characters were all aliens to me and some of the chapters went on endlessly. Particularly the scenes with the kids going bunta (....a South Australian word for nuts!) and getting into all sorts of trouble, also some of the bar scenes were mundane, almost idiotic. Nothing worked. Of this author's work I've read State of Wonder and Bel Canto and was disappointed by both. Particularly the latter which is one of the worst book's I've read. However, I've listened to Dutch House and gave a good score and I'm guessing that's because of Tom Hanks' narration. Perhaps. Oh dear, what a mess....this one will be exchanged at my local second hand book shop soon enough. I'm afraid I can't read anymore work by this author. I don't wish to disrespect her devotees or the author herself - but honestly.1 Star...more",Notes are private!,0,88,1,"Feb 15, 2022","Feb 18, 2022","Feb 15, 2022",,Paperback,view (with text),/book/show/32497416-commonwealth
558,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Black Cloud Rising,"Faladé, David Wright",0802159206,9780802159205,,304        pp,3.79,"1,069","Feb 08, 2022","Feb 15, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Black Cloud Rising by David Wright Falade for me, was a mediocre experience. This was a great shame as I was interested in the premise, and the story Black Cloud Rising by David Wright Falade for me, was a mediocre experience. This was a great shame as I was interested in the premise, and the story is certainly worth telling. But it didn’t hit any high notes.It is set in the American Civil War and involves an African Unit travelling around North Carolina, freeing the enslaved. They also needed to be mindful of Bushwhackers. This term was new to me, and for those who don’t know, Bushwhackers were guerrilla type units who fought against the Union – usually employing ambush tactics. The main character Seargent Richard (Dick) Etheridge is a mixed-race man of an enslaved woman and their master. He encounters his former master and other people from his enslaved recent past. There is a whole tapestry of white/black issues covered here and our main character needs to question some of his assumptions of what it is to be black, white, mixed-race. Dick is a relatively well-educated man and is sometimes conflicted. There is also a romantic element to this story.I gave this audiobook a mid-range score for two main reasons (1) it didn’t reach any great heights, the stories were almost thrown at us in vignettes, rather than as a cohesive narrative and, (2) I found the narration a little too pedestrian. It did fell as if the narrator was just reading the story to the ‘reader’. Well obviously, he was, but if felt like it.This was an average experience, 2.5 stars, rounded up as it kept me interested – a bit.Many thanks to Netgalley and the publishers for providing me with a copy of this audiobook in exchange for me .3 Stars...more",Notes are private!,0,16,1,"Feb 15, 2022","Mar 10, 2022","Feb 15, 2022",,ebook,view (with text),/book/show/58637547-black-cloud-rising
559,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Little Journey,"Bradbury, Ray",,,B005QRO1WK,21        pp,3.68,325,"Oct 01, 2011","Oct 01, 2011",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A Little Journey by Ray BradburyA real dodgy character called Mr Thirkell offers to take our elderly main character, Mrs Bellowes, to meet God. His ouA Little Journey by Ray BradburyA real dodgy character called Mr Thirkell offers to take our elderly main character, Mrs Bellowes, to meet God. His outrageous offer, includes a week on Mars in some sort of Spa Resort (which sounded dreadful), followed by a trip on a rocket to the outer reaches of the Universe. Where God sits.Mrs Bellowes sounds like a dear old thing, she has been on many pilgrimages during her life, seeking absolute truth, but it seems none as adventurous as this trip. I had a certain sympathy for Mrs Bellowes, she’s doddering towards the end of her life and is seeking the solace of a post-mortem utopia.I’d classify this short story as a clever satire on belief. There was one underlying emotion in me after reading this, and that was one of overwhelming sadness.We’re a funny old lot, us humans. Thanks for supplying the link Ilse, here it is for anyone else who may be interested – it’s good.https://www.gutenberg.org/files/51171...4-Stars...more",Notes are private!,0,30,1,"Feb 13, 2022","Feb 13, 2022","Feb 13, 2022",,Kindle Edition,view (with text),/book/show/18902372-a-little-journey
