,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Nandakishore's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
153,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ummaachu,Uroob,8171302300,,,185        pp,3.94,642,Dec 1954,May 2006,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,not set,not set,"Oct 31, 2021",,Paperback,view,/book/show/12588446-ummaachu
154,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Malayalathinte Suvarnakathakal - Uroob,"uroob, Uroob",,,B0917JND1T,358        pp,3.94,35,unknown,"Mar 26, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"""മനിസ്സന്റെ ഖൽബും പൊന്നു തൂക്കുന്ന തുലാസും ഒരു ചേലിക്ക്‌ആ.""""ഉം.""""ഒരു ചെറിയ കാറ്റടിച്ചാ മതി, ഒരു പൊറത്തേക്കു തൂങ്ങാൻ. പക്കെങ്കില്, ഇമ്മനിസൻ നല്ലോനാണെന്""മനിസ്സന്റെ ഖൽബും പൊന്നു തൂക്കുന്ന തുലാസും ഒരു ചേലിക്ക്‌ആ.""""ഉം.""""ഒരു ചെറിയ കാറ്റടിച്ചാ മതി, ഒരു പൊറത്തേക്കു തൂങ്ങാൻ. പക്കെങ്കില്, ഇമ്മനിസൻ നല്ലോനാണെന്നുബെച്ചാൽ പടച്ചോൻ മറ്റേ തട്ടിലും ഒന്ന് ഊതും; അപ്പോ തുലാസ് സരിക്കും നിക്കും...""- 'പൊന്നു തൂക്കുന്ന തുലാസ്' ഞാൻ ഉറൂബിനെ ആദ്യമായി കണ്ടുമുട്ടുന്നത് 'മല്ലനും മരണവും' എന്ന കുട്ടിക്കഥയിലാണ്. അന്നീ പേരുകാരൻ ഏതോ അറബിയാണെന്നാണു ഞാൻ കരുതിയത്; ഇത് പൊന്നാനിക്കാരനായ പി. സി. കുട്ടികൃഷ്നനാണെന്നു മനസ്സിലായത് ഏറെക്കഴിഞ്ഞാണ്. എന്തിനാണാവോ ഇത്തരം ഒരു തൂലികാനാമം അദ്ദേഹം സ്വീകരിച്ചത് എന്നു പലപ്പോഴും ആലോചിച്ചിട്ടുണ്ട്.ഈ സമാഹാരത്തിലെ 'കുറിഞ്ഞിപ്പൂച്ച' എന്ന കഥയിലെ നായകൻ ഈ വാക്കിനെക്കുറിച്ച് ഒരു സൂചന തരുന്നുണ്ട്. തന്റെ നടക്കാതെ പോയ പ്രണയത്തെക്കുറിച്ച് അയാൾ പറഞ്ഞുകൊണ്ടിരിക്കവേ, തൊട്ടടുത്ത പാണ്ടികശാലയിലെ മണി മണിക്കൂറുകളറിയിക്കുമ്പോൾ, അയാൾ പറയുന്നു: ""അത് ഉറൂബാണ്.""ഇത് എന്റെ ജിജ്ഞാസ വളർത്തി. ഉടനെ ഗൂഗിളിൽത്തപ്പി. വിക്കിപീഡിയ പറഞ്ഞു: ഉറൂബെന്നാൽ പേർഷ്യൻ ഭാഷയിൽ ""നിത്യയൗവ്വനം"" എന്നാണ് അർത്ഥം. ഉറൂബിന്റെ കഥകളെ സംബന്ധിച്ചിടത്തോളം ഇത് അക്ഷരാർത്ഥത്തിൽ ശരിയാണെന്നു.തോന്നി. 1915 ൽ ജനിച്ച് 1979 ൽ കാലയവനിക്കുള്ളിൽ മറഞ്ഞ കഥാകാരന്റെ രചനകൾ ഇപ്പോഴും സംഗതമാകുന്നത് അവയ്ക്കു പ്രായമില്ലാത്തതു കൊണ്ടാണ്.ഉറൂബ് എഴുതുന്നത് മനുഷ്യരെപ്പറ്റിയാണ്. ആ കഥകളിൽ തത്ത്വചിന്തയും സാമൂഹികവിമർശനവും ആക്ഷേപഹാസ്യവുമെല്ലാം കടന്നുവരുമ്പോഴും, മനുഷ്യൻ കേന്ദ്രബിന്ദുവായിത്തുടരുന്നു. അവർ നല്ലവരോ ദുഷ്ടരോ ആവാം; സഹതാപാർഹരോ പരിഹാസ്യരോ ആവാം; ഉന്നതകുലജാതരോ അധ:കൃതരോ ആവാം - എഴുത്തുകാരൻ അവരെയെല്ലാം കാണുന്നത് മനുഷ്യരായിട്ടാണ്. ഈ സഹാനുഭൂതി നമുക്കു നൽകുന്നത് നമുക്കേവർക്കും താദാത്മ്യം പ്രാപിക്കാൻ പറ്റുന്ന ഒരുകൂട്ടം കഥാപാത്രങ്ങളെയാണഫെമിനിസം എന്ന പദം ഇന്ത്യയിൽ ആരെങ്കിലും കേട്ടിട്ടുണ്ടോ എന്നു സംശയമുള്ള കാലത്ത് ശക്തമായ സ്ത്രീപക്ഷ കഥകൾ എഴുതിയ കഥാകൃത്താണ് ഉറൂബ്. 'ഗണപതിയട'യിലെ അന്തർജ്ജനത്തെപ്പോലെ നിസ്സഹായയാവട്ടെ, 'രാച്ചിയമ്മ'യെപ്പോലെയോ 'സർവ്വേക്കല്ലി'ലെ കുഞ്ഞിത്തേയിയേയോ പോലെ തന്റേടിയാവട്ടെ, 'വാടകവീടുകളി'ലെ പങ്കജത്തെപ്പോലെ തികഞ്ഞ അവസരവാദിയാകട്ടെ - അവർ മജ്ജയും മാംസവുമുള്ള മനുഷ്യരാണ്. നമ്മൾ കഥ വായിക്കുന്നത് അവരുടെ ഭാഗത്തു നിന്നാണ്. പുരുഷകേന്ദ്രീകൃത രചനകളുടെ പൊളിച്ചെഴുത്താണ് ഇതിലെ പല കഥകളും.പൊന്നു തൂക്കുന്ന തുലാസിൽ എന്നും പടച്ചവന്റെ ശ്വാസം ആവാഹിക്കാൻ കഴിഞ്ഞിരുന്ന ഈ പ്രതിഭയ്ക്ക് വന്ദനം....more",Notes are private!,0,5,1,"Oct 24, 2021",Nov 2021,"Oct 31, 2021",,Kindle Edition,view (with text),/book/show/57548999-malayalathinte-suvarnakathakal---uroob
155,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Manjakkettitam,Nanthanar,,,,84        pp,1.00,1,unknown,unknown,did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"ഉണ്ണിക്കുട്ടനെ സൃഷ്ടിച്ച മാന്ത്രികൻ, പട്ടാളക്കാരുടെ കാഥികൻ, അകാലത്തിൽ പൊലിഞ്ഞുപോയ പ്രതിഭ - ഇങ്ങനെയൊക്കെയാണ് നാം നന്തനാരെ കാണുന്നത്. ദശകങ്ങൾക്കപ്പുറത്തഉണ്ണിക്കുട്ടനെ സൃഷ്ടിച്ച മാന്ത്രികൻ, പട്ടാളക്കാരുടെ കാഥികൻ, അകാലത്തിൽ പൊലിഞ്ഞുപോയ പ്രതിഭ - ഇങ്ങനെയൊക്കെയാണ് നാം നന്തനാരെ കാണുന്നത്. ദശകങ്ങൾക്കപ്പുറത്തു നിന്നു വരുന്ന പഴയ ശൈലിയിലുള്ള അദ്ദേഹത്തിന്റെ എഴുത്ത് ഇന്നും ആസ്വാദ്യമാകുന്നത് അതിലെ നൈർമ്മല്യം കൊണ്ടാണെന്നു തോന്നിയിട്ടുണ്ട്: കുടമുല്ലപ്പൂവിന്റെ, പൊടിയരിക്കഞ്ഞിയുടെ, പുളിയിലക്കരമുണ്ടിന്റെ നൈർമ്മല്യം. അതു പ്രതീക്ഷിച്ചുകൊണ്ടാണ് ഈ പുസ്തകം വായനക്കെടുത്തത്. പക്ഷെ ഫലം കടുത്ത നിരാശയായിരുന്നു.ഈ നോവലിന്റെ ഭൂമിക രസകരമാണ്; മഹാനഗരത്തിലെ (മുംബൈ ആണെന്നു വ്യക്തം) ഒരു തെരുവ്. ഒരു വശത്ത് ആഖ്യാതാവ് താമസിക്കുന്ന സിറ്റി ഇംപ്രൂവ്മെന്റ് ട്രസ്റ്റിന്റെ ഭംഗിയുള്ള ക്വാർട്ടേഴ്സ്: മറുവശത്ത് സമൂഹത്തിലെ അടിത്തട്ടുകാർ താമസിക്കുന്ന ""മഞ്ഞക്കെട്ടിടം"". ഇരുപത്തഞ്ചു കുടുംബങ്ങൾ കുടുസ്സുമുറികളിൽ തിങ്ങിപ്പാർക്കുന്ന, മദ്യപാനവും വ്യഭിചാരവും മുറയ്ക്കു നടക്കുന്ന, കാലത്തേ റോട്ടുവക്കിൽ കുട്ടികൾ വെളിക്കിറങ്ങുന്ന, അമേദ്യത്തിനായി പട്ടിയും പന്നിയും കടിപിടി കൂടുന്ന ഈ ഹർമ്മ്യം അധോനഗരത്തിന്റെ നേർക്കാഴ്ചയാണ്.നന്നാവേണ്ടതായിരുന്നു ഈ പുസ്തകം: തിളയ്ക്കുന്ന മനുഷ്യജീവിതത്തിന്റെ തീക്ഷ്ണപ്രകാശം കൃതഹസ്തനായ ഒരെഴുത്തുകാരന്റെ ധിഷണയാകുന്ന പ്രിസത്തിലൂടെ കടന്നുപോകുമ്പോൾ മഴവില്ല് വിരിയേണ്ടതാണ്. എന്നാൽ നന്തനാരെന്ന മനുഷ്യന്റെ മദ്ധ്യവർഗ്ഗസദാചാരബോധം പ്രസരിപ്പിക്കുന്നത് മഞ്ഞവെളിച്ചമാണ്. അതുകൊണ്ടാണദ്ദേഹത്തിന് കള്ളുകുടിക്കയും വ്യഭിചരിക്കയും ചെയ്യുന്ന സ്ത്രീകൾ അനഭിമതരാകുന്നത്. അതുകൊണ്ടാണദ്ദേഹം ഭാര്യമാരെ ""നിലയ്ക്കുനിർത്താത്ത"" പൗരുഷമില്ലാത്ത ആണുങ്ങളെക്കുറിച്ച് വേവലാതി കൊള്ളുന്നത്. എഴുത്തുകാരന്റെ അനുതാപത്തിനുമേൽ അയാളിലെ സാമൂഹികമൂല്യങ്ങൾ ഇവിടെ വിജയം നേടുന്നു.ഇഷ്ടപ്പെട്ട കഥാകൃത്തിന്റെ തീരെ ഇഷ്ടപ്പെടാത്ത പുസ്തകം....more",Notes are private!,0,4,1,"Oct 24, 2021","Oct 25, 2021","Oct 25, 2021",,Paperback,view (with text),/book/show/18589117-manjakkettitam
156,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,മഞ്ചൽ | Manchal,V.K.N.,,9788126414321,,134        pp,4.14,29,unknown,unknown,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"തറവാട്ടിലെ അലമാര വൃത്തിയാക്കുന്നതിനിടയിൽ കൂറക്കാട്ടത്തിന്റേയും ഗൗളിമുട്ടകളുടേയും ഇടയിൽ നിന്ന് കുത്തഴിഞ്ഞ പുസ്തകവര്യൻ പുറത്തുചാടി.എടുത്തുനോക്കിയപ്പോൾ എതറവാട്ടിലെ അലമാര വൃത്തിയാക്കുന്നതിനിടയിൽ കൂറക്കാട്ടത്തിന്റേയും ഗൗളിമുട്ടകളുടേയും ഇടയിൽ നിന്ന് കുത്തഴിഞ്ഞ പുസ്തകവര്യൻ പുറത്തുചാടി.എടുത്തുനോക്കിയപ്പോൾ എന്നെക്കാൾ നാലു വയസ്സേ കുറയുള്ളൂ വന്ദ്യന്. തൃശ്ശൂർ കറന്റ്‌ ബുക്ക്സ് 1967 ൽ 3 ക. 75 സ. യ്ക്ക് അച്ചടിച്ച ആയിരം കോപ്പികളിൽ ഒരുവൻ. രാഷ്ട്രീയ കൃത്യത (പൊളിറ്റിക്കൽ കറക്റ്റ്നെസ്സ് എന്ന് ആംഗലേയം) അരങ്ങുവാഴാൻ തുടങ്ങുന്നതിനു മുമ്പ് തിരുവില്വാമലയിലെ സവർണ്ണമൂരാച്ചി വിദൂഷകൻ എഴുതിയ പിന്തിരിപ്പൻ തമാശക്കൃതി.പുസ്തകക്കടക്കാരൻ ഇട്ടൂപ്പുമുതലാളിയുടെ ആത്മാവ് പെട്ടെന്ന് മുമ്പിൽ അവതരിച്ചു.വായിക്കാൻ പുസ്തകം നോക്കി നടക്ക്വായിര്ന്നില്യേ നിയ്യ്? വായിച്ചോ. നല്ല ബെസ്റ്റ് പുസ്തകാ.മുതലാളി വായിച്ചോ?ദാപ്പോ നന്നായേ! മുതലാളി കുലുങ്ങിച്ചിരിച്ചു. എനിക്കെവട്യാടാ ശവീ പുസ്തകം വായിക്കാൻ സമയം? അതിനൊക്കെ വേറെ ആങ്കുട്ട്യോള്ണ്ട്.ഇതിലെ കഥയെന്താണെന്നറിയാൻ വേണ്ടിയായിരുന്നു.അത് നോം പറയാം. പണ്ടിതൻ നാണുനമ്പൂരി ഗ്രന്ഥത്തിനുള്ളിൽ നിന്നും നൂണ്ടു പുറത്തിറങ്ങി. ഉണ്ണുനീലി, കുഞ്ഞിമാളു എന്ന രണ്ടു രസികത്തികളുടെ കഥ്യാ. ഒട്ടും മുഷിയില്യ. അശനോം നേരമ്പോക്കും ഭേഷായിട്ട്ണ്ട്.ഇവർ രണ്ടുപേരും മാത്രമേ ഉള്ളൂ ഈ പുസ്തകത്തിൽ?ഏഭ്യ! രണ്ടു പെണ്ണുങ്ങള് മാത്രായിട്ട് എങ്ങന്യാ നേരമ്പോക്ക് നടത്ത്വാ? അതിന് നൊമ്മളെപ്പോലുള്ള നമ്പൂരാരും, അമ്പലവാസികളും, മേനോൻ-പണിക്കരാദി ശൂദ്രപ്രഭൃതികളൂണ്ട്. മഞ്ചലെടുക്കാൻ അധ:കൃതവർഗ്ഗങ്ങളും.ഓ. അപ്പോൾ സവർണ്ണമൂരാച്ചിക്കഥയാണല്ലേ?ഫ!തിരുമേനിയുടെ ആട്ടിന്റെ ശക്തിയിൽ ഞാൻ പുറകോട്ടു ചാടി.ക്ഷത്രിയനാമവും കൊണ്ടു നടക്കുന്ന ശൂദ്രനായ നീയാണോ നമ്മെ അപഹസിക്കുന്നത്?മാപ്പാക്കണം. സ്കൂളിൽ ചേർത്തിയ സമയത്ത് അച്ഛന്റെ പേര് വാലായി ചേർത്തതാണ്.ശുംഭൻ! ക്ഷത്രിയനും ബ്രാഹ്മണനും ശൂദ്രസ്ത്രീയിൽ ജനിക്കുന്ന സന്താനം ശൂദ്രനേ ആവ്ള്ളൂന്ന് അറിഞ്ഞൂടെ നെനക്ക്?കല്പിച്ച് അറിയാം. പക്ഷെ ഇന്ത്യാ ഗവണ്മെന്റിന് അറിഞ്ഞുകൂടാ.പോരാത്തേന് നേരമ്പോക്കിന് നിന്റെ കാരണോമ്മാരും മോശണ്ടായിര്ന്നില്യാന്ന് അറിയാം. നോമും കേട്ടിരിക്ക്ണൂ കഥകള്.റാൻ. അതൊക്കെ പണ്ടാണ്.കള്ളാ! നീയ്യ് മുഖപുസ്തകത്തില് നടത്തണ തോന്ന്യാസോന്നും ഞങ്ങള് കാണണില്യാന്നാ കരുത്യേ? രസികത്തികളുടെ കൂടെയല്ലേ എപ്പഴും...അതൊരു തമാശയ്ക്ക്. മറ്റു ദുശ്ശീലമൊന്നുമില്ല...തിരുമനസ്സ് തുരങ്കത്തിലൂടെ പോകുന്ന ഡീസൽ എഞ്ജിൻ പോലെ ചിരിച്ചു.നേരമ്പോക്ക് തരാവ്ണില്യാന്ന് പറയ്‌ആ! തരം കിട്ട്യാ നീയ്യും ചെയ്യും. ഇല്യാന്ന് പറയാൻ പറ്റ്വോ?അടിയൻ. കല്പിച്ച് തീർത്തു പറയാൻ പറ്റില്ല.അതുതന്ന്യാ നോം പറഞ്ഞേ. നെന്റെ രക്തത്തില്ണ്ട് തോന്ന്യാസം! അപ്പ ഇനി മുഖംമൂട്യൊക്കെ മാറ്റിവെച്ച് ഈ പുസ്തകങ്ങട് വായിക്ക്‌ആ. ഒട്ടും മുഷിയില്യ....more",Notes are private!,0,7,1,"Oct 23, 2021","Oct 23, 2021","Oct 23, 2021",,Paperback,view (with text),/book/show/23134536-manchal
157,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Tears of the Giraffe        (No. 1 Ladies' Detective Agency, #2)","McCall Smith, Alexander*",,,,233        pp,3.98,"56,921",2000,"Aug 07, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Oct 15, 2021","Oct 22, 2021","Oct 22, 2021",,Paperback,view,/book/show/7039.Tears_of_the_Giraffe
158,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,An Ugly Truth: Inside Facebook's Battle for Domination,"Frenkel, Sheera",0063136740,9780063136748,0063136740,352        pp,3.98,"6,440",Jul 2021,"Jul 13, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 16, 2021",,Paperback,view,/book/show/56470423-an-ugly-truth
159,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How to Stand Up to a Dictator,"Ressa, Maria A.",0753559218,9780753559215,0753559218,288        pp,4.34,"2,884","Nov 17, 2022","Sep 06, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 10, 2021",,Paperback,view,/book/show/58297471-how-to-stand-up-to-a-dictator
160,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Decapitated Chicken and Other Stories,"Quiroga, Horacio",0299198340,9780299198343,0299198340,166        pp,4.03,"2,305","Jul 10, 1909","Jun 15, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 08, 2021",,Paperback,view,/book/show/151605.The_Decapitated_Chicken_and_Other_Stories
161,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Blood of the Vampire,"Marryat, Florence",1934555657,9781934555651,1934555657,227        pp,3.64,803,Nov 1897,"Jun 04, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 08, 2021",,Paperback,view,/book/show/6601404-the-blood-of-the-vampire
162,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tiny Nightmares: Very Short Stories of Horror,"Michel, Lincoln*",,9781948226622,1948226626,289        pp,3.40,"1,815","Oct 13, 2020","Oct 13, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 05, 2021",,Paperback,view,/book/show/53189105-tiny-nightmares
163,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Voices from the Lost Horizon: Stories and Songs of the Great Andamanese,"Abbi, Anvita",9391125069,9789391125066,9391125069,176        pp,4.71,7,unknown,"Jun 20, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 18, 2021",,Hardcover,view,/book/show/58444098-voices-from-the-lost-horizon
164,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,കപ്പിത്താന്റെ ഭാര്യ,"Chandran, Bipin",,9789390865741,,102        pp,3.80,30,unknown,unknown,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"ജീവിതമെന്ന ക്ലീഷേ-----------------------------------ബിപിൻ ചന്ദ്രൻ എഴുതിയ ""കപ്പിത്താന്റെ ഭാര്യ"" എനിക്കിഷ്ടപ്പെട്ടു എന്നു പറഞ്ഞപ്പോൾ നല്ല വായനാശീലമുള്ള ജീവിതമെന്ന ക്ലീഷേ-----------------------------------ബിപിൻ ചന്ദ്രൻ എഴുതിയ ""കപ്പിത്താന്റെ ഭാര്യ"" എനിക്കിഷ്ടപ്പെട്ടു എന്നു പറഞ്ഞപ്പോൾ നല്ല വായനാശീലമുള്ള എന്റെ സുഹൃത്ത് ചോദിച്ചു: ""എങ്ങനെ? അതിൽ മുഴുവൻ ക്ലീഷേകളല്ലേ?""സാഹിത്യകാരന്മാർ മൂർഖൻ പാമ്പിനെപ്പോലെ ഒഴിച്ചുനിർത്തുന്ന വസ്തുവാണ് ക്ലീഷേ. അമിതോപയോഗം മൂലം തേഞ്ഞ് അർത്ഥം പോയ ആശയങ്ങളും ശൈലീപ്രയോഗങ്ങളുമാണ് ക്ലീഷേകളായി അറിയപ്പെടുന്നത്. മസാലപ്പടങ്ങളിലും ജനപ്രിയസാഹിത്യത്തിലും ഇവ സുലഭമാണ്. എന്നാൽ ഗൗരവപൂർണ്ണമായ രചനകളിലേർപ്പെടുന്നവർ ഈ സാധനത്തോട് സാമാന്യം നല്ല സാമൂഹിക അകലം പാലിക്കുന്നതു കാണാം.ആഴത്തിൽ ചിന്തിച്ചപ്പോൾ എന്റെ സുഹൃത്ത് പറഞ്ഞത് ശരിയാണെന്ന് എനിക്കു സമ്മതിക്കേണ്ടി വന്നു. ഈ നോവൽ നിറയെ ക്ലീഷേകളാണ്. എന്നു പറഞ്ഞാൽ പോര, ഈ നോവൽ മൊത്തത്തിൽ ഒരു ക്ലീഷേയാണ്! പിന്നെ ഇതെങ്ങനെ എന്നെപ്പോലെ ഒരു തഴമ്പിച്ച വായനക്കാരന്റെ മനസ്സിൽ കടന്നുകൂടി?ഇവിടെയാണ് ഗ്രന്ഥകർത്താവിന്റെ കൈവിരുത് വെളിവാകുന്നത്. താൻ പറയാൻ പോകുന്ന കഥ തികച്ചും പൈങ്കിളിയാണെന്ന് അദ്ദേഹത്തിനു നന്നായറിയാം. അതിനെ ഏതു തരത്തിൽ പരിചരിച്ചാലും ""പൈങ്കിളിത്ത""ത്തിൽ നിന്ന് അതിനു മോചനം കിട്ടാൻ പ്രയാസം. അപ്പോളദ്ദേഹം എന്തു ചെയ്തു? അടിമുടി അതിൽ മുങ്ങി മൊത്തത്തിലങ്ങ് അഭിരമിക്കാൻ തീരുമാനിച്ചു!തോമസ്സുകുട്ടിയുടേയും ആനിയമ്മയുടേയും പ്രണയം ക്ലീഷേയാണ്. കടലിൽ കാണാതായ കപ്പിത്താനെക്കാത്തുള്ള റോസിലിയാന്റിയുടെ ഇരിപ്പും നമ്മൾ സാഹിത്യത്തിൽ പലതവണ കണ്ടതാണ്. നായികയും നായകനും വേർപെട്ടു പോകുന്നതും അനേകം ദുർഘടങ്ങൾക്കു ശേഷം വീണ്ടും ഒന്നാവുന്നതും മുത്തശ്ശിക്കഥകൾ മുതൽ കാണുന്നതുമാണ്... കഥ തുടങ്ങുമ്പോഴേ ഇതിങ്ങനെയൊക്കെയേ അവസാനിക്കൂ എന്നു നമുക്കറിയാം; ഒരു ""ഫീൽ ഗുഡ്"" സിനിമ പോലെ.ഇവിടെ ഗ്രന്ഥകാരൻ നമ്മോടു പറയുകയാണ്: ""ഈ പറഞ്ഞതെല്ലാം സത്യമാണ്, സമ്മതിച്ചു. ഇത് വിശ്വോത്തര നോവലൊന്നുമല്ല. പക്ഷെ സൂക്ഷിച്ചുനോക്കിയാൽ ജീവിതം തന്നെ ഒരു ക്ലീഷേയല്ലേ? മാറി നിന്നു നോക്കിയാൽ - അരിസ്റ്റോട്ടിൽ പറഞ്ഞ പോലെ - ചിരിയല്ലേ വരിക?""ബിപിൻ ചന്ദ്രൻ നല്ല ശുദ്ധമായ കോട്ടയം ഭാഷയിൽ ഒരു പ്രണയകഥ വിവരിക്കുമ്പോൾ അതിനെ കാലത്തിൽ ബന്ധിക്കാനുപയോഗിക്കുന്നത് ""രാജാവിന്റെ മകൻ"" മുതൽ ""ടൈറ്റാനിക്കു"" വരെയുള്ള ജനപ്രിയ ചിത്രങ്ങളാണെന്നുള്ളത് യദൃച്ഛയാ സംഭവിച്ചതല്ല. കഥയിൽ ഉടനീളം ഏച്ചുകൂട്ടിയിട്ടുള്ള നാടകീയരംഗങ്ങളും കൃത്യം മദ്ധ്യഭാഗത്തുതന്നെ പ്രത്യക്ഷപ്പെടുന്ന ഇടവേളയും നമ്മളെ നമ്മളറിയാതെ ഒരു സിനിമാക്കൊട്ടകയിലെത്തിക്കുന്നു; നാമവിടെ നമ്മുടെ ബുദ്ധിജീവി മുഖംമൂടി അഴിച്ചുവെക്കുന്നു; സ്റ്റണ്ടുരംഗങ്ങളിൽ കയ്യടിക്കുന്നു; സങ്കടരംഗങ്ങളിൽ മൂക്കുപിഴിയുന്നു; ഗാനരംഗങ്ങളിൽ ഏറ്റുപാടുന്നു... ഒടുവിൽ വിളക്കുതെളിയുമ്പോൾ ഒരല്പം നഷ്ടബോധത്തോടെയെഴുന്നേറ്റ് തെരുവിലേക്കിറങ്ങുന്നു...ജീവിതം സുഖപര്യവസായിയായ ഒരു കഥയല്ല. തന്നിൽ നിക്ഷിപ്തമായ ശക്തിയുപയോഗിച്ച് എഴുത്തുകാരൻ അതിനെ അങ്ങനെയാക്കുന്നു - ഇയാൻ മക്ഇവാന്റെ ""അറ്റോൺമെന്റി""ലെ ബ്രയണി ടാലിസിനെപ്പോലെ. നമുക്കെല്ലാം മറന്ന് അതാസ്വദിക്കാം. അതുകഴിഞ്ഞ് സ്വയം കളിയാക്കിച്ചിരിക്കാം....more",Notes are private!,0,11,1,"Sep 13, 2021","Sep 14, 2021","Sep 14, 2021",,Paperback,view (with text),/book/show/58938236
165,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Idea of India,"Khilnani, Sunil",,9789351184546,,264        pp,3.84,"1,035","Jul 03, 1997","Jan 15, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 11, 2021",,Paperback,view,/book/show/631243.The_Idea_of_India
166,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Devi: The Great Goddess : Female Divinity in South Asian Art,"Dehejia, Vidya",3791321293,9783791321295,3791321293,408        pp,4.33,12,unknown,"Jun 01, 1999",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 11, 2021",,Hardcover,view,/book/show/2380385.Devi
167,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,India: A Story Through 100 Objects,"Dehejia, Vidya",,,,unknown,3.92,12,unknown,unknown,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 11, 2021",,,view,/book/show/58271696-india
168,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,When We Cease to Understand the World,"Labatut, Benjamín",1782276122,9781782276128,1782276122,192        pp,4.14,"35,992",2019,"Sep 03, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 08, 2021",,Hardcover,view,/book/show/53972214-when-we-cease-to-understand-the-world
