,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,cypt's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
162,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Instead of a Letter: A Memoir,"Athill, Diana",0393338576,9780393338577,0393338576,256        pp,3.88,755,1962,"Jun 07, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 16, 2023",,Paperback,view,/book/show/7176430-instead-of-a-letter
163,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Skull,"Klassen, Jon",,,,112        pp,4.27,"7,334","Jul 11, 2023","Jul 11, 2023",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,not set,Jan 2023,"Aug 15, 2023",,,view,/book/show/60539545-the-skull
164,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Home Before Dark,"Sager, Riley*",1524745170,9781524745172,1524745170,389        pp,4.07,"194,012","Jun 30, 2020","Jun 30, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 12, 2023",,Hardcover,view,/book/show/50833559-home-before-dark
165,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lock Every Door,"Sager, Riley*",1524745154,9781524745158,,381        pp,3.90,"210,692","Jul 02, 2019","Jul 02, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 12, 2023",,ebook,view,/book/show/41837243-lock-every-door
166,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Only One Left,"Sager, Riley*",0593183223,9780593183229,0593183223,385        pp,4.15,"233,838","Jun 20, 2023","Jun 20, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 12, 2023",,Hardcover,view,/book/show/62703226-the-only-one-left
167,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lūpos. Tu. Lūpos. Aš.,"Kroma, Monta",,9786098325003,,92        pp,4.06,32,"Jan 01, 1970",Feb 2023,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 03, 2023",,Paperback,view,/book/show/92271036-l-pos-tu-l-pos-a
168,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Pole and Other Stories,"Coetzee, J.M.",178730406X,9781787304062,178730406X,255        pp,3.87,238,unknown,"Oct 19, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 28, 2023",,Paperback,view,/book/show/81071857-the-pole-and-other-stories
169,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Man in the Queue        (Inspector Alan Grant, #1)","Tey, Josephine",0684815028,9780684815022,0684815028,255        pp,3.77,"11,088",1929,"Nov 29, 1995",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 27, 2023",,Paperback,view,/book/show/243400.The_Man_in_the_Queue
170,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The People Immortal,"Grossman, Vasily",1681376784,9781681376783,1681376784,348        pp,4.07,238,1942,"Sep 27, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 24, 2023",,Paperback,view,/book/show/60864960-the-people-immortal
171,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Normal Rules Don't Apply,"Atkinson, Kate",0857529196,9780857529190,0857529196,240        pp,3.73,"5,478","Sep 13, 2023","Aug 24, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Nu Atkinson tai tikrai burtininkė. Po Transcription ir Shrines of Gaiety, kurie (jei gerai supratau, jau nebežinau) pasakojo linijines istorijas, ji vNu Atkinson tai tikrai burtininkė. Po Transcription ir Shrines of Gaiety, kurie (jei gerai supratau, jau nebežinau) pasakojo linijines istorijas, ji vėl grįžo prie eksperimentų su tikrove, fikcija, tokio savotiško maginio realizmo, kuris gale visas susiveda į bendrą logiką. Tuo labai džiaugiausi, nes skaitant knygą visokie kalbantys arkliai buvo dar nieko, bet pasakos perpasakojimas ir kaip pasakos princesė atkeliauja į tikrą pasaulį, kuriame sekama ta pasaka, buvo visiškai ne mano skonio.Knygą sudaro 11 apsakymų, beveik visi - tokie šiek tiek nurauti, tai pasakos perpasakojimas (ir įsiterpimas į tikrovę), tai šmėklos nuotykiai gyvųjų pasaulyje, tai žmogžudystės siužetas, toks biški iš filmo ""Knives Out"". Apskritai visi apsakymai labai hipertekstiniai arba šiaip intertekstualūs - dėl ""Knives Out"" perrašymo dar gal galima ginčytis, bet kitas apsakymas, kur amerikiečių aktorė susipažįsta su princu, ""not the heir but the spare"", įsimyli, jiems smagu, bet juos bando išskirti princo tėvas karalius - va šitas tai atrodo ant tiek neironiškas, kad net neįdomus. Kaži, kaip Atkinson skaitosi britėms ir britams - gal jiems kaip tik juokinga, kaip mes pažvengiam, kai kokioj nors knygoj aprašytas Šustauskas?? Nu bet nežvengiam, nes neaprašytas. Žodžiu, nežinau.Apsakymai iš pradžių tarpusavyje siejasi tik savotiškais dygsniais - sutampantis vardas, nuoroda į jau minėtą įvykį, bajeriukas. O gale, paskutiniuose dviejuose apsakymuose, Atkinson išriša visą savo pasaulį ir dėsnius, pagal kuriuos jis veikia. Tas išrišimas labai primena Griuvėsių dievą, bet ""Griuvėsių dievas"" vis dėlto buvo egzistencialistinis ir labai graudus. O čia paaiškėja, [SPOILER] kad visi apsakymai buvo kompiuterinės tikrovės siužetai ir kompiuterinio žaidimo kūrėjo istorija. Jis pats įsipainiojo ir į tuos sukurtus siužetus, susitiko su kalbančiais gyvūnais, pabėgusia princese ir tt. Kaip jis susijęs su Harry ir Meghan, nesupratau, bet gal čia tiesiog neoriginalus tikrovės perkėlimas į fikciją / žaidimą? Nežinau. Bet ten, kur ""Griuvėsių dievas"", atskleidęs, jog visas ilgas žmogaus gyvenimas buvo minutę prieš mirtį blykstelinti vizija, atvėrė ir pasaulio, ir skausmo galimybes, ""Normal Rules Don't Apply"" jas, priešingai, uždaro, viskas yra tiesiog žaidimo aikštelė. Tas hermetiškumas mane nuvylė ir nusprendžiau, kad vis dėlto daugiau 3 žvaigždučių neduosiu (aš tikra žaidimo kūrėja / valdovė).Knyga dar papildomai mane nuvylė (vis dar SPOILINU), nes priešpaskutiniam apsakyme pagrindinė veikėja, dirbanti reklamos agentūroj, visiems pasakoja apie laisvalaikiu kuriamą pasaulį, kur ji kaip dievė kuria medžius, gamtą, žmones, žmonės viską sušika, ją šiurpina, kai jos taip atidžiai kurtą vėžlį jie sugalvoja išsivirti arba iš nuostabaus gyvūno karvės verda klijus. Galiausiai jos pykčio ir burbėjimų išklauso mama ir dar pataria, kaip ką sutvarkyt. Visai juokinga, bet sykiu ir labai gražu, ir kai galvojau, jog knyga taip ir pasibaigs - visa kakofonija ir tikrovės pertrūkiai, kalbantys gyvūnai, atsiradę iš kūrėjos nuovargio, apokalipsės, kur dalis žmonių tiesiog išnyksta (pirmo apsakymo siužetas), kylančios vėlgi iš jos susinervinimo ir nuovargio ir noro mest viską į šiukšliadėžę - tai atrodė labai teisinga ir gražu, ir liūdna. O tada atėjo tas paskutinis apsakymas, iš kurio paaiškėja, kad ji turbūt yra tiesiog žaidimo dizainerė, išbandinėjanti naujausias simuliacijas, maždaug kaip ""Westworld"". Nu nežinau. ""Westworld"" nepajėgiau pažiūrėti toliau nei kelios serijos, Atkinson dar sugebėjau perskaityti, bet nuvylė vis tiek.Na ir gal nebe nuvylimas, veikiau toks laiko ženklas - pats pirmas apsakymas, pavadintas ""The Void"", pasakojantis, kaip pasaulyje atsirado toks reguliarus ""išsijungimas"", kai visi žmonės, tuo metu esantys lauke, miršta, tiesiog dingsta ir tiek. Labai niūru ir kažkaip... nei po pernykščio vasario, nei po šiemetinio spalio nebeatrodo nei linksmai, nei absurdiškai ar žaismingai. Galbūt ir neturi atrodyti. Ir įpuola į tą patį trendą, kur knygoj vis įdeda kokį nors distopinį skyrių ""kas bus ateityje kai jau viskas bus kitaip"", kaip ir Naujagimiuose ar Vernono trečioj daly. Mane nervuoja, bet gal dėl to, kad pasidarė taip artima, ir kartais atrodo, kad spekuliatyvu ar popsova.Žodžiu - Atkinson nuostabi burtininkė, bet šį kartą ne man :(...more",Notes are private!,6,8,1,not set,Jan 2023,"Jul 24, 2023",,Paperback,view (with text),/book/show/105735487-normal-rules-don-t-apply
172,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Passenger,"McCarthy, Cormac",1524712396,9781524712396,1524712396,383        pp,3.59,"28,961","Oct 25, 2022","Oct 25, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 03, 2023",not set,"Jul 03, 2023",,Paperback,view,/book/show/61486446-the-passenger
173,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I Remain in Darkness,"Ernaux, Annie*",1910695971,9781910695975,1910695971,80        pp,3.98,"3,524","Dec 01, 1996",Sep 2019,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 29, 2023",,Paperback,view,/book/show/46023932-i-remain-in-darkness
174,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Chronometrai. Įsivaizduoti laiką, arba chronopolitika, heterochronija ir greitėjančio pasaulio patirtys Lietuvos mene","Narušytė, Agnė",,9786094473135,,551        pp,5.00,2,unknown,2021,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 25, 2023",,Paperback,view,/book/show/60388105-chronometrai-sivaizduoti-laik-arba-chronopolitika-heterochronija-ir
175,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,IŠGELBĖKITE SAVO KEPENIS. MEDICINOS MEDIUMAS.,"William, Anthony",,9786094690747,,432        pp,4.12,"2,316","Oct 30, 2018",2020,did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Pirmas bandymas murktelėti į SVEIKOS GYVENSENOS pasaulį, ir sakyčiau kad nebaisiai sėkmingas... Nepamenu, po kokio baliaus užsisakiau biblėj šitą knygPirmas bandymas murktelėti į SVEIKOS GYVENSENOS pasaulį, ir sakyčiau kad nebaisiai sėkmingas... Nepamenu, po kokio baliaus užsisakiau biblėj šitą knygą, bet kai priėjo eilė ir nuėjau pasiimt, bibliotekininkė ilgokai pažiūrėjo į mane, garsiai pasakė MEDICINOS MEDIUMAS ir padavė. Shit, net gėda pasidarė, o aš galvojau, kad užsisakiau apie kepenis. Nu bet perskaičiau.Gal kad nesu susipažinus su tokio tipo knygom ir paniatkėm, per daug kreipiau dėmesio į neesminius dalykus ir turėjau klaidingų lūkesčių. Norėjau kokios nors pop-medicinos, o čia, pasirodo, yra garsenybių influenceris ir, kai jis buvo 4 metų, jam apsireiškė Dievas ir papasakojo viską apie ligas, ir dabar jis viską, ką sužinojo iš Dievo, šioje knygoje ir surašė. Pirmoj, antroj ir trečioj knygos dalyse jis pasakoja apie tai, ką kepenys daro ir kuo jos serga, tai visiškai doomsday naratyvas: prasideda nuo tarsi neutralaus tono, bet jis vis blogėja, tu skaitai ir tau vis aiškiau, kad tavo kepenys yra sudrožtos ir tik per stebuklą tu šiandien dar išsikeberiojai iš lovos, nes rytoj tai gal jau ir nebepaveši. O kadangi kepenys yra organas nr. 1 ir jos atsakingos už viską (hormonus nuotaikas imunitetą cholesterolį vėžius darbingumą INTELEKTĄ!!!), tai vilties nebėra. Nuolat nurodo, kad vienintelis būdas išgyti bus pateiktas 4 daly, ir, neslėpsiu, vietomis skaitant buvo apėmusi panika, kad labai dar daug puslapių liko iki tos 4 dalies, o laikas senka. Galiausiai dasimušus iki 4 dalies nuotaika tokia... anticlimactic. Ten tiesiog papildai ir maisto produktai, kurie patinka kepenims, ir keliasdešimt psl receptų su foto ant gliancinio popieriaus. Praverčiau :( Nu bet margainio nusipirkau.MINTYS:1. Kaip šitame diskurse (sveikos gyvensenos? o gal apskritai feel-good, įskaitant pop-psichologiją) yra vis dar gyva skirtis MOKSLAS / TIKĖJIMAS. Kadangi Williamas visą info gavo iš Dievo, jis į medikus ir mokslininkus žiūri globėjiškai ir vis pasako - na, šitos kepenų funkcijos mokslas dar neatrado, bet gal netrukus atras. Arba: x ir y atlieka 60 funkcijų organizme, bet deja mokslas dar žino tik 4. Pvz:Viena priežasčių, kodėl medicinos pasaulis per mažai žino apie virškinimą, yra ta, kad virškinimo procese svarbų vaidmenį atlieka Dievas. Mokslininkai nenori pripažinti, kad atsakymas kartais yra Dievas. Jeigu jie ir toliau laikysis tokio požiūrio, niekada nesužinos visų virškinimo paslapčių. (p. 174)Skaitydama juokiaus, bet paskui daugiau galvojau apie tą skirtį. Kaip įdomu, ką ji reiškia, kodėl vis dar reikia atskirt tuos du žinių ""šaltinius"" - mokslą ir dievišką įžvalgą? Klaidų ir bandymų metodą nuo Neklystančios Tiesos? Aš šiuo atžvilgiu šališka, man viskas būna aiškiau ne pagal nuojautą, o kai 3 kartus padarau kokią nors nesąmonę ir matau, kad gal taip neišeina, geriau ieškot kito būdo. Taigi man patikimiau tai, kas jau išbandyta ir atrasta, o ne neaišku kas. Gal šita priešprieša susijusi su tuo, anot Bettelheimo, ""kodėl mums reikia stebuklo"" (planuoju užsisakyt kitu ėjimu), kad žmogaus žinojimas yra nepakankamas, netikras, ribotas, o nežmogiškam matyti viskas ir be ribų. (čia kaip ""visažinio pasakotojo"" samprata!) O gal geriau yra ne kažkieno kito aiškinimas, o Kaip Aš Jaučiu. Kita vertus, prisimenu, kaip nusistebėjau, jog knygoj apie kopriklausomybę yra tiek daug religijos ir dievo, ir Giedrė sakė, kad taip yra dažna priklausomybių gydyme. Gal iš tiesų norint kažką iš esmės gyvenime keisti ta didžiulė, metafizinė atrama tik ir gali tapti tau ramentu. O gal čia yra ir laisvės, pasitikėjimo elementas - sugebėjimas priimti, kad kažkurie dalykai yra ir bus paslaptis, nepaaiškinami, netobulai suskaičiuojami, ir viskas su tuo gerai.2. Koks first-world dalykas yra šitas sveikos gyvensenos reikalas. Skaitau knygą, pamokymus, receptus ir maisto produktus, ir suprantu, kad Williamo pasaulyje nėra per 2 darbus dirbančios vienišos mamos, priklausomybių turinčios ir iš jų neišlipančios moters, socialinių įgūdžių / finansinių galimybių neturinčios moters (pvz nelabai mokančių gaminti, įskaitant logistiką, kai turi per 5 parduotuves ir dar 2 ūkininkų turgelius susirinkt visus ten reikalingus lapus, kurių ne sezono metu neaišku kur nusipirkt), valgymo sutrikimų turinčios moters, gyvenimo krizę / netektį / beprasmybę patiriančios moters, paauglės. Visur sakau ""moters"", nes vyro čia nėra apskritai jokio (nebent tas dievas / Balsas, kur Williamui išdėstė reikalą), na bet mes juk suprantam, kad virtuvė yra moterų reikalas, ane? Net ir kepenis gydančiose meditacijose, kai liepia įsivaizduot angelus, būtinai pabrėžia, kad ""ligų gydymo angelai yra ne vyriško, o moteriško pavidalo"" (p. 413), taigi moterys dirba rūpybos darbą ne tik šitam, bet ir anam pasaulyje. Skaitai ir galvoji: o dieve, čia tikrai ne mano pasaulis.3. Vis dėlto visai linksma, kad pratarmę dievo įkvėptai knygai apie kepenis rašo Med. Dr. su visais nurodytais titulais :D4. Apie kepenis pirmoj knygos daly pasakojama daug, bet Williamas turbūt kažką nelabai prisimena nuo tų 4 metų, o gal tiesiog nemokėjo taip įtaigiai papasakot, kaip jam pasakojo Balsas. Jis kaip ir nurodo, kokie procesai tose kepenyse vyksta, bet staiga šneka šneka ir persimeta į kažkokias analogijas, kur ""įsivaizduokite kad važiuojate su draugu ir jis išlipa iš mašinos o tada įsėda nepažįstamasis ir tada jūs važiuojat ir kažką galvojat, tai va čia taip veikia ir kepenys"". ?????? Gal medikėms ir medikams tokių analogijų nereikia, bet paprastai LEUdžiai, kaip aš, jos irgi nelabai padeda. Geriau skaityt Justę Latauskienę fb, jos analogijos būna aiškios, informatyvios, ir tu viską supranti, net jeigu ji kalba apie 56-ą neuroną nuo apačios seniai degeneravusioje dinozauro 5-oje uodegoje.5. Juokinga 2: padėkose jis per 3 puslapius dėkoja Gwyneth Paltrow, Naomi Campbell, Liv Tyler, Jennifer Aniston ir krūvai kitų man nežinomų garsenybių (ir Annabeth Gish - agente Reyes, tikrai?... :( ). Tada pačiam gale: ""Dėkoju savo šeimai: savo nuostabiai žmonai; Tėčiui ir Mamai; savo broliams, dukterėčioms ir sūnėnams, savo tetoms ir dėdėms"" (p. 425). Taigi vis tiek niekam neįdomūs tie jūsų vardai, mama ir tėti ir mano nuostabi žmona :D6. Juokinga 3: kokia lokali yra vis dėlto ta, sakykime, balso įkvėpta mitybos programa. Williamas pasėdęs ant salierų, briuselinių kopūstų, smidrų, dar visokių gėrybių, kurių tu pabandyk nusipirkt prekybos centre IKI vasario mėnesį ""natūralių"" ir ""nenupurkštų"" (kiti neužsiskaitys). Bet nė žodžio apie žalią arbatą, burokėlius, morkikes, žirnius.Apskritai, kaip ir bet kokiam mokykliniam vadovėly perskaitytume, pagrindinė mintis - mažiau valgyk šūdo ir pailsėk. Atrodo, nuo vaikystės tą patį girdi, ir tam nereikia registruotis į super duper mitybos konsultacijas, bet vis tiek ne visada taip išeina gyventi, o gal ir visai neišeina. Gaila, kad vis tiek mums vis norisi atitikti tą Normą, Idealą, gyventi Teisingai, o jei neišeina - apima liūdesys ir nerimas, o jį ir monetizuoja influenceriai, knygos, vaistukai, mitybos planukai. Gal kažkada kitaip išmoksim?Klausimas 2: ar aš užsisakysiu, ar ne kitą MEDICINOS MEDIUMO knygą - ""Kas slypi už lėtinių bei paslaptingų ligų ir kaip pagaliau jas įveikti""?............more",Notes are private!,0,20,1,not set,Jan 2023,"Jun 25, 2023",,Hardcover,view (with text),/book/show/54132602-i-gelb-kite-savo-kepenis-medicinos-mediumas
