,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Michael's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
151,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Prize: The Epic Quest for Oil, Money, and Power","Yergin, Daniel",0671799320,9780671799328,0671799320,928        pp,4.43,"10,973","Jan 15, 1991",1993,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Oil is the thread connecting 130 years of global history through such characters as John D. Rockefeller, Harry Sinclair, Winston Churchill, King FaisaOil is the thread connecting 130 years of global history through such characters as John D. Rockefeller, Harry Sinclair, Winston Churchill, King Faisal, Warren G. Harding, T.E. Lawrence and many more. Our oil addiction stemmed from the discovery of oil ""seep fields"" (think of teh Beverly Hillbillilies ""bubblin' crude"") in Western Pa. The original oil boom sought to exploit kerosene as an improvement over whale oil burning in lamps. Oil fever waxed and waned until the commercialization of internal combustion, which transformed the US in a mere decade and is still transforming the world. The story of oil is the story of huge historical themes and events: the rise and fall and rise of monopolies in the U.S.; the Bolshevik revolution; and the colonization of ""protectorates"" in Mesopotamia to create states like Iraq. Oil was the lynchpin resource of both World Wars. In WWII the Allies destroyed Rumanian oilfields in a race against time against marching Germans and Turks. In a lesser-known variation on the Miracle of Dunkirk, the French discovered the utility of internal combustion when the military drafted thousands of Parisian cab drivers to transport troops to the front against marching Germans. Without this improvised troop movements (and yes the cabbies were encouraged to run their meters), the Germans could have easily taken the capital and possibly ended the war with a different result. Suddenly cavalry was ""out."" Tanks (a code name that stuck) were invented to break the gridlock imposed by trench warfare. Internal combustion also fueled dogfights in the sky. In months airplanes went from unreliable toys to 150 mph fighting machines, which were made obsolete by a new generation of war planes in only another six months. In WWII we outproduced the Axis as much as defeated them. Yergin set out to depict a fascinating historical sweep through an oil-filled prism. He is partially successful. He vividly recreates characters like Rockefeller, Teddy Roosevelt, and Marcus Samuel, the founder of Shell Oil who got his start selling curios and souvenirs covered in glued-on sea shells and also became Mayor of London. But the journey feels more episodic than sweeping as this very looonnnggg book is splintered into two- and three-page chapters, almost each commandeered by a new Superhero/Master of the Business or Political Universe. He also over-focuses on the business dealings of Big Oil, sometimes to the point of tedium but often to the exclusion of the social side of the story, such as: What was really happening in Mesopotamia while the region was being pawned between England and France? Oddly Yergin's chapter on the rise of the drive-through gas station is more compelling than his re-creation of this ""Great Game"" between superpowers. Still there is much fascinating between these pages and I will soldier on through completion--I'm up to about 1928, or page 224. ...more",Notes are private!,0,3,1,not set,not set,"Jul 04, 2009",,Paperback,view (with text),/book/show/169354.The_Prize
152,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,City of Thieves,"Benioff, David",0670018708,9780670018703,0670018708,258        pp,4.29,"149,826","May 15, 2008","May 15, 2008",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Leningrad 1942. Nazi siege. A young Jew accused of looting and a Cossack deserter are brought before a KGB commander, who spares their lives only if tLeningrad 1942. Nazi siege. A young Jew accused of looting and a Cossack deserter are brought before a KGB commander, who spares their lives only if they can produce a dozen eggs for a cake for his precious daughter's wedding. The search leads them across enemy lines into cahoots with resistance fighters and then into the hands of the Nazis. If you care about things like this, the book lingers in some not-unpleasant DMZ between pulp fiction and literature. There's lots of crackling Rambo-like action but also a clever novel-within-a-novel and many references, tacit and explicit, to Russian literature. A la the buddy-buddy movie formula, the Jew Lev and soldier Kolya become unlikely friends who wisecrack in the face of fire. There is an unconvincing love interest with a female sniper. There is sexually explicit and bodily function gross-out humor that wears thin. Yetthe book is suspenseful, even gripping, and contains memorable characters. Despite the unsparing treatment of a grim subject--not just war, but what people resort to during war and a city under siege, this is entertaining and even hopeful. It also is a valentine to ""Peter,"" the city locals refuse to call by its Soviet name. I highly recommend the audiobook read by the character actor Ron Perlman. ...more",Notes are private!,0,0,1,not set,Jul 2009,"Jul 01, 2009",,Hardcover,view (with text),/book/show/1971304.City_of_Thieves
153,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Levittown: Two Families, One Tycoon, and the Fight for Civil Rights in America's Legendary Suburb","Kushner, David",0802716199,9780802716194,0802716199,256        pp,3.98,266,"Feb 03, 2009","Feb 03, 2009",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"In the mid-1950s a black family tried to move to Levittown, Pennsylania, an all-white enclave that helped (along with two other Levittowns) create theIn the mid-1950s a black family tried to move to Levittown, Pennsylania, an all-white enclave that helped (along with two other Levittowns) create the prototype for post-War suburbia. This is a thrilling and appalling tale of a racial conflict but also has a lot to say about the rise and fall of the Levitts and their suburban idyll. For those of us who grew up hating suburbia, the book also explains much of the post-war phenomena of why our parents rushed to these greenfields. ...more",Notes are private!,0,0,1,not set,"Jul 04, 2009","Jun 22, 2009",,Hardcover,view (with text),/book/show/5149322-levittown
154,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Montenegro,"Lawrence, Starling",0060828420,9780060828424,0060828420,336        pp,3.32,179,"Aug 01, 1997","Mar 28, 2006",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jul 04, 2009","Jun 11, 2009",,Paperback,view,/book/show/1294204.Montenegro
155,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Man in Full,"Wolfe, Tom",0553381334,9780553381337,0553381334,704        pp,3.87,"18,714","Nov 01, 1998","Oct 30, 2001",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"In 2007 I discovered a weathered copy of this novel on a bookshelf in a Mexican hotel and read it straight through on the long trip home. This hotly aIn 2007 I discovered a weathered copy of this novel on a bookshelf in a Mexican hotel and read it straight through on the long trip home. This hotly anticipated follow-up to ""Bonfire of the Vanities"" hit bookstores with a thud when it was released. Here's why: 1) Atlanta ain't New York as Grand Canvass for an epic; 2) the book is 50% too long. But I loved the story of Charlie Croker, the ""Man in Full"" maverick real estate developer nonetheless. I often work with developers and Wolfe nailed a certain type of character in all his excesses. And now with the demise of real estate (at least temporarily, but who knows?) I see people going through ""workouts"" and caving into ""the bags."" Plus this book is seriously funny ... the ""boys with breasts"" fitness-club chapter; the epic horse-insemination scene.Have I whet(ted?) your appetite yet? If only an editor had the gumption to edit Wolfe this would be a classic. ...more",Notes are private!,0,1,1,not set,Mar 2007,"Jun 01, 2009",,Paperback,view (with text),/book/show/86172.A_Man_in_Full
156,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Angels & Demons        (Robert Langdon, #1)","Brown, Dan*",1416524797,9781416524793,1416524797,736        pp,3.94,"3,158,608",May 2000,"Apr 01, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Dan Brown may be the most hated author ever who has sold 100 million-plus books. A quick scan of comments of Good Reads includes startling repetition Dan Brown may be the most hated author ever who has sold 100 million-plus books. A quick scan of comments of Good Reads includes startling repetition of the word ""hate""; inclusion on ""The Worst Books of All Time,"" ""...the Steven Seagal of novelists"" etc. Give the guy credit for discovering a formula. Take a preposterous narrative, dreadful writing, and beef it up with an ersatz art history lesson that makes you feel slightly more erudite. And I did learn something. I mean, Camerlengo, who knew? Or did you just make that up? It's like someone discovered a nutritious Slurpee. I read this book while in Rome and had a wonderful time tracing Langdon's steps. So let's give poor Dan Brown a break and hope he writes a book about Florence or Pompeii or Palermo or Vienna. ...more",Notes are private!,0,0,1,not set,not set,"Jun 01, 2009",,Paperback,view (with text),/book/show/960.Angels_Demons
157,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lush Life,"Price, Richard",0374299250,9780374299255,0374299250,464        pp,3.73,"14,356",Mar 2008,"Mar 04, 2008",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This is the first book I've read by Price since his brilliant debut ""The Wanderers."" It steers close to being a crime novel a la George Pelicanos (thaThis is the first book I've read by Price since his brilliant debut ""The Wanderers."" It steers close to being a crime novel a la George Pelicanos (that's a compliment) except the cops are far more inept. The setting is Alphabet City on the Lower East Side where gentrification is colliding with tenements and housing projects and their residents. Symbolic of this clash, a couple of project hoods knock off a bartender who refuses to hand over his wallet during a stickup. The closest thing to a likeable character is Matty Clark, the overly empathetic Irish-American detective put on the case. Matty badly muffs the investigation by following a false lead too far and alienating his star witness Eric Cash, a failed writer just coming to grips with his career as a waiter. Price can be impressionistic with his characters and settings; his physical descriptions of the Lower East Side are hazy, for example. Oddly enough he really shines when describing the (usually grimy) interiors of buildings and homes but the street settings are pencilled in. Still the book pulls you along well enough, partly by sheer din of human foible. Just when you start really liking and rooting for a character they completely mess up. This reminds me also of The Wire (which also has Pelicanos fingerprints) where half the cops are brilliant but because of their own weaknesses and blindspots don't really perform any better than the drunken ward-heelers who are their colleagues. Both groups are snagged in the same bureaucratic snafus where public officials caught in the media glare are ""just like the roaches in your kitchen when you turn on the light, scampering under the oven."" Is this a character study or a literary crime mystery story? Doesn't matter. In thinking about all this I just added a star and highly recommend this book. ...more",Notes are private!,0,0,1,not set,not set,"May 12, 2009",,Hardcover,view (with text),/book/show/1862313.Lush_Life
158,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Time Won't Let Me,"Scheft, Bill",0060797088,9780060797089,0060797088,304        pp,3.26,103,2005,"Dec 01, 2005",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Another book about a garage band written by David Letterman's punch-line machine. The book is not quippy at all although it starts off amusing enough Another book about a garage band written by David Letterman's punch-line machine. The book is not quippy at all although it starts off amusing enough with real characters: the reuniting Truants, a prep-school garage band whose specialty was playing ""Michael Row the Boat Ashore"" as a 10-minute make-out drone at co-ed socials. After a nice opening set at a prep school, New England, 1967, the novel sags as it leapfrogs 30 years to the unlikely reunion. The Truants have not exactly shattered on the shoals, but their lives are certainly foundering in dead marriages, shuckster or dead-end careers, unfinished dissertations, unacknowledged gay-ness, and in one case a slightly amusing addiction to Equal and gambling. Scheft's writing is choppy--he has a weakness for dropping you into a scene with no context, which sends you re-reading to get oriented--and an unfortunately propensity for seeking salvation for every character and their relationshiops. If only it all turned out so tidily. I'm a sucker for novels about garage bands, but ""The Wishbones,"" by Tom Perrotta, is much better. I give Scheft points for knowing his musical arcana and also for working both Peter Wolf and the legendary Beatles-opening New England band Barry and the Remains into the plot. NB Barry and the Remains just reunited for an 18-hour garage band/one-hit wonder celebration at the New Orleans jazz festival. ...more",Notes are private!,0,1,1,not set,"May 05, 2009","Apr 22, 2009",,Paperback,view (with text),/book/show/551237.Time_Won_t_Let_Me
159,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Frank Lloyd Wright: A Life,"Huxtable, Ada Louise",0143114298,9780143114291,0143114298,251        pp,3.75,616,2004,"Apr 29, 2008",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"An admirable addition to what might be called Penguin's ""Lives in Brief"" series, with interesting pairings of subject and authors who have a pitch couAn admirable addition to what might be called Penguin's ""Lives in Brief"" series, with interesting pairings of subject and authors who have a pitch count of about 250 pages. You might call it ""Cliff Notes with Guts.""Huxtable was of course the NY Times long-standing architecture critic and writer of many essay compendia such as ""Will They Ever Finish Bruckner Boulevard?"" She was both a champion of the Modernist aesthetic and a critic of the shabbiness of modern NYC, circa 1960s-70s, when I came of age in and near that city.Huxtable's approach combines a clear-eyed appraisal of Wright's work with a recounting of his sordid life that is both droll and incredulous. She does not attempt re-appraisal or re-interpretation and openly ackowledges previous works by Brendan Gill and Meryl Secrist, as well as Wright's own autobiography. In a sense this makes this more book report that book, but the brevity is a blessing. Although the book is engaging, you're real eager to get away from Wright and all his pompous creepiness. Ada Louise's real accomplishment is to separate the genius of Wright's work from the shallowness of his thought and deed. And the self-taught Wright, who eschewed Beaux-Arts architectural training in Paris, has to be one of the shallowest geniuses ever. Yet what he produced over a remarkable 70 years was almost always a game-changer with lessons still being absorbed and misunderstood today. In short: So refreshing to see a biographer who sees no need to canonize her subject to legitimize his art. ...more",Notes are private!,0,0,1,not set,"Apr 15, 2009","Apr 05, 2009",,Paperback,view (with text),/book/show/3931008-frank-lloyd-wright
160,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"An Army at Dawn: The War in North Africa, 1942-1943        (World War II Liberation Trilogy, #1)","Atkinson, Rick",0805062882,9780805062885,0805062882,681        pp,4.29,"20,721","Oct 02, 2002","Oct 02, 2002",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This book is excellent although I can't finish it now because I have read too many books about war recently plus I read the newspapers.What I learned:This book is excellent although I can't finish it now because I have read too many books about war recently plus I read the newspapers.What I learned: Why the heck we were fighting in North Africa anyway. Why we invaded there first and not directly Europe (disastrous pre-Normandy landing at Dieppe, etc.). Atkinson is quite a good writer who vividly brings to life such characters as Eisenhower and DeGaulle plus dozens of minor players you never heard of or who are killed shortly after being introduced.Like the Vietnam writing of Tim O'Brien, Atkinson does not emphasize the heroism of war. Instead it's really just a bloody disorganized fragging mess full of things like cargo ships sloppily retrofitted with a couple of steel plates and then sent on suicide missions into Oran harbor. The description of the marshaling of materiel for the African invasions would be side-splittingly Michael Frayn-screwball-slapstick funny if not so pathetic. I will get back to this book so I can earn the right to read part II on the invasion of Sicily. Direct interest: My Sicilian mother and her parents strongly considered moving back to the Old Country in 1939. My mother and Nana took a steamer over and checked it out thoroughly. Apparently they were dissuaded not by the rise of Mussolini fascism but the lack of American conveniences such as Frigidaires and flush toilets. ...more",Notes are private!,0,0,1,not set,not set,"Mar 30, 2009",,Hardcover,view (with text),/book/show/541920.An_Army_at_Dawn
161,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Galápagos,"Vonnegut, Kurt, Jr.",0385333870,9780385333870,0385333870,324        pp,3.87,"81,323",1985,"Jan 12, 1999",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This is the first Vonnegut I've read since college, when I read nothing but KV until someone gave me a copy of ""Crime and Punishment"" launching my intThis is the first Vonnegut I've read since college, when I read nothing but KV until someone gave me a copy of ""Crime and Punishment"" launching my interest in True Literature. My friend Danny recommended it based on the premise: a world-wide financial collapse (described as if could have been 2008) that leads to global disorder, compounded by a strange virus that renders women infertile. People would become extinct if not for the chance that a small colony survives on the uninhabited islands of Galapagos, of all places. They wind up there when ""the nature cruise of the century"" goes badly awry and quickly devolve into semi-aquatic creatures who leave most of civilized thinking, mores, customs, tools and technologies behind. Vonnegut's premise is that civilizations and people have over-evolved in ways that negate Darwin's laws of natural selection: hence as we get more advanced and sophisticated we actually become weaker. The story is pretty good, although told in an arch, intentionally and irritatingly repetitive shaggy-dog style. The thinking is both profound and bumper-sticker simplistic (""war is bad,"" ""greed is bad""). All told KV's world-weary tone holds up well. ...more",Notes are private!,0,0,1,not set,"Mar 11, 2009","Feb 25, 2009",,Paperback,view (with text),/book/show/9593.Gal_pagos
162,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ghost Soldiers: The Epic Account of World War II's Greatest Rescue Mission,"Sides, Hampton",038549565X,9780385495653,038549565X,344        pp,4.24,"36,615","May 15, 2001","May 07, 2002",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Sides is becoming one of my favorite authors. Though this books lacks the historical sweep of ""Blood and Thunder,"" my favorite book from last year, itSides is becoming one of my favorite authors. Though this books lacks the historical sweep of ""Blood and Thunder,"" my favorite book from last year, it is an excellent account of a daring rescue of American POWs in the Phillipines at the end of WWII. For some the book may be too unsparing in its depiction of torture, other wartime atrocities and the ravages of jungle diseases, but if you're a ""greatest generation"" type this is for you. ...more",Notes are private!,0,0,1,not set,"Mar 11, 2009","Feb 12, 2009",,Paperback,view (with text),/book/show/94799.Ghost_Soldiers
163,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Financial Shock: A 360 Degree Look at the Subprime Mortgage Implosion, and How to Avoid the Next Financial Crisis","Zandi, Mark",0137142900,9780137142903,0137142900,270        pp,3.64,69,2008,"Jan 01, 2008",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The NY Times rated this the top financial book of 2008. Even though I (sort of) work in real estate, it's a bit over my head. I need a book that definThe NY Times rated this the top financial book of 2008. Even though I (sort of) work in real estate, it's a bit over my head. I need a book that defines terms like credit-default swap rather than assuming I know what they mean and how they came to exist. Any recommendations? ...more",Notes are private!,0,0,1,not set,"Feb 02, 2009","Feb 02, 2009",,Hardcover,view (with text),/book/show/3101822-financial-shock
164,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Conscience of a Liberal,"Krugman, Paul*",0393060691,9780393060690,0393060691,296        pp,3.97,"6,314","Sep 17, 2007","Oct 01, 2007",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Paul Krugman calls this a book of politic economics but it is really the story of the rise of the Christian far right and wedge politics. Hence it reaPaul Krugman calls this a book of politic economics but it is really the story of the rise of the Christian far right and wedge politics. Hence it reads more like a history than a work of economics. Krugman is not the most colorful writer but he is a clear thinker (Nobel and all) and very good at debunked accepted political myths (eg, Reagan the avuncular champion of freedom; the guy really was a right-wing kook and racist to boot). The book was written in 2007 when Krugman could only have been dimly aware of the Obama-induced change in the air. Krugman's tale of the destruction of the Democratic party after Lyndon Johnson must send shivers up the spines of Neocon Republicans, who will be sifting through similar ashes for quite a while....more",Notes are private!,0,0,1,not set,"Mar 26, 2010","Jan 27, 2009",,Hardcover,view (with text),/book/show/1169429.The_Conscience_of_a_Liberal
165,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Born Standing Up: A Comic's Life,"Martin, Steve*",1416553649,9781416553649,1416553649,207        pp,3.88,"100,489","Nov 20, 2007","Nov 20, 2007",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Steve Martin hit it big during my cultural troglodyte phase. I didn't have a TV much less watch SNL. Spent my time listening to atonal jazz and attendSteve Martin hit it big during my cultural troglodyte phase. I didn't have a TV much less watch SNL. Spent my time listening to atonal jazz and attending Fassbinder film festivals. In my more middlebrow middle-age I cocked a resentful brow when Martin showed up as New Yorker essayist. Does the inventor of catchphrase comedy (No I won't excuuuusssssee you) and star of ""The Jerk"" and hideous overpopulation comedies like ""Parenthood"" and ""Cheaper by the Dozen"" deserve this lofty perch? Couldn't I, for example, do a better job? The answers in order are 1) almost and 2) no. Turns out Martin is a pretty thoughtful guy. The first part of the book is an insightful dissection of ""what is funny"" mixed in with a revealing autobiography. (I always wondered what kind of person would make movies like ""Parenthood"" and the answer is: Someone who had a relatively unhappy childhood ... dinners over stone silence, an airhead mom and a resentful, real estate-shucking dad quick with the belt.)Martin was the first mega-star comedian. Borne of a pre-comedy club era, he parlayed SNL success into arena gigs, once drawing 45,000 to the Nassau Coliseum in three days. After a near heart attack and sense of lost connection with his audience, he abruptly calls it quits after only a couple of years of true success. When ""The Jerk"" hits big (despite awful s from people like me who attend Fassbinder festivals), the decision becomes an easy stick.Enamored of collegiate philosphy, literature and agit-prop art, Martin claims he introduced conceptual, largely physical, post-punch-line comedy to a mass audience. I'm not so sure. He does cite a number of schticks with payoff lines belted from the borscht. I always thought of him as a kind of neocon comic, not an iconoclast like George Carlin or Richard Pryor. We do have him to thank for a generation of sneering irony. The books tails off toward a skimmable end heavy on show-biz name-dropping, replete with tributes to Sammy Davis Jr. and Johnny Carson. The alternative comic is now part of the establishment; the vulnerability that make the earlier part of the book engrossing gives way to glibness and a sense he's leaving out the good stuff. All told a good book to read during a bus commute and obviously it gave me something to think about. ...more",Notes are private!,0,0,1,not set,"Feb 09, 2009","Jan 19, 2009",,Hardcover,view (with text),/book/show/773858.Born_Standing_Up
166,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Wishbones,"Perrotta, Tom",0425169715,9780425169711,0425169715,288        pp,3.51,"2,812","May 05, 1997","Jul 01, 1999",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I'm in a band and this is a pretty good description of life in a band. The Wishbones are a wedding band fracturing on the shoals of alcoholism, marriaI'm in a band and this is a pretty good description of life in a band. The Wishbones are a wedding band fracturing on the shoals of alcoholism, marriage, infidelity and misguided ambition (bandleader Artie wants to give up weddings to start a Christian rock outfit). The setting is New Jersey reception halls and split levels. Les Paul-toting main character Dave Raymond is caught between his fiance, girlfriend and dreams he could have made it with a punk rock outfit that inspired bathroom graffitti 10 years ago. In some ways I am reminded of my own (nearly geriatric) Howling Commandos Blues Band, which has endured the introduction of a mandolin-playing Yoko Ono-like girlfiend, a drug-addled prima donna lead singer who left the band to go solo, a domineering lead guitarist who we had to fire because he was too good for us, and, frequently, subpar songwriting and amateurish playing. Not great writing, but often poignant nonetheless; recommended reading for a beach umbrella or train commute. ...more",Notes are private!,0,1,1,not set,"Jan 26, 2009","Jan 19, 2009",,Mass Market Paperback,view (with text),/book/show/28988.The_Wishbones
167,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Road,"McCarthy, Cormac",0307265439,9780307265432,0307265439,241        pp,3.99,"904,430","Sep 26, 2006","Oct 02, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"How do you write a slightly uplifting book about the final Holocaust? Cormac McCarthy, not exactly a charter member of Up With People manages to pull How do you write a slightly uplifting book about the final Holocaust? Cormac McCarthy, not exactly a charter member of Up With People manages to pull this off. A father and son wander through the post-apocalyptic landscape trying to get (they don't know why). The sun is hidden behind a permanent nuclear (one assumes) haze; the landscape ashen and lifeless. A few other survivors straggle down the road; some may be surviving on cannabalism. The writing is lean to the bone and zero-tolerance precise while never revealing the details of how humanity brought about this predicament. In short, the perfect gift book for the holidays. ...more",Notes are private!,0,0,1,not set,not set,"Jan 14, 2009",,Hardcover,view (with text),/book/show/6288.The_Road
168,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dreams from My Father: A Story of Race and Inheritance,"Obama, Barack*",1921351438,9781921351433,1921351438,453        pp,3.93,"225,132",Jul 1995,2004,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Treat yourself by getting the audiobook version read by Obama. The man is a gifted writer and actor in addition to his obvious skills as an orator, caTreat yourself by getting the audiobook version read by Obama. The man is a gifted writer and actor in addition to his obvious skills as an orator, campaigner and politician. Obama the writer weavers his astonishing personal narrative into incredibly complex and thoughtful commentary on race. This is the ""black"" side of Obama that did not surface much during the campaign and may never be seen again. My kids were delighted to hear the President-elect talking jive (passages about high school in Hawaii) and using unexpurgated terms like #*&%&$&. Obama the writer/narrator is unflinchingly real and complex and culturally voracious--everything from his experience with world cultures (Indonesia, Kenya) to his cultivated tastes for literature, jazz and soul music. He is unsparing (but still loving and not mean-spirited) in his analysis of his parents and grandparents and also highly critical of himself. As result his characters (including the central one) live and breath as complex people. After eight years of the ultimate Empty Suit politician, we have a real person for president. The last influential book written by an incoming president was probably ""Profiles in Courage."" This one is far more intimate and could well be read for generations to come. The only reason I cleave off a star is because of the book's length and somewhat confusing organization. ...more",Notes are private!,0,1,1,not set,"Jan 02, 2009","Jan 02, 2009",,Paperback,view (with text),/book/show/88061.Dreams_from_My_Father
169,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Brief Wondrous Life of Oscar Wao,"Díaz, Junot",,,,335        pp,3.89,"263,640","Sep 06, 2007","Sep 02, 2008",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Diaz attempts the Great Dominican-American novel and comes dang close. The story telescopes backward from Oscar, a genre-novel-reading, role-playing (Diaz attempts the Great Dominican-American novel and comes dang close. The story telescopes backward from Oscar, a genre-novel-reading, role-playing (D&D) teen awkwardly growing up in Paterson, NJ, to a multigenerational family saga of his mother (a hothouse tomato blossoming and then squashed by the repressive dictator Trujillo) and her parents, a doctor and nurse. This book grows in power from a picaresque beginning that recalls ""Confederacy of Dunces"" to a tragedy told with a light and forgiving tone, sparing the reader even when delving into the most grotesque brutality. Diaz uses scatalogical and amusing footnotes to fill in the sordid background of Dominican history (and of course US imperialism). While using a central narrator (Yunior, Oscar's mentor-of sorts and college roomie at Rutgers), Diaz skillfully weaves numerous voices and perspectives (how many men can write from a women's POV?). My wife gave me this book for Xmas. Thank you, Kathleen! ...more",Notes are private!,0,0,1,not set,"Jan 16, 2008","Dec 30, 2008",,Paperback,view (with text),/book/show/2629628-the-brief-wondrous-life-of-oscar-wao
170,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Return of Depression Economics,"Krugman, Paul*",0393320367,9780393320367,0393320367,192        pp,3.83,"8,719","Dec 01, 2008","May 17, 2000",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I only know Krugman through his columns and his Nobel-minted rep and I am actually reading the updated version discussing the US/Global economic crashI only know Krugman through his columns and his Nobel-minted rep and I am actually reading the updated version discussing the US/Global economic crash of 2008. So far it is quite disappointing. It reads like a pastiche rushed to press to cash in on the Current Crisis and Krugman's suddenly inflated reputation. Largely he discusses the economic woes of Europe, Korea, Japan in the 1990s with very little context or analysis. What really bugs me is that Krugman repeatedly announces that he is about to make a whimsical comparison, for fear you might not take him seriously. C'mon Paul, NY Times column, Nobel Prize. Why so insecure? ...more",Notes are private!,0,0,1,not set,not set,"Dec 30, 2008",,Paperback,view (with text),/book/show/226673.The_Return_of_Depression_Economics
171,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Kafka Was the Rage: A Greenwich Village Memoir,"Broyard, Anatole",0679781269,9780679781264,0679781269,160        pp,3.74,"2,116",1993,"Jun 24, 1997",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"So far a wonderful, sexed-up memoir of bohemian life in Greenwich Village. Thanks to my sis Alice for recommending.",Notes are private!,0,0,1,not set,"Nov 30, 2008","Nov 14, 2008",,Paperback,view (with text),/book/show/75603.Kafka_Was_the_Rage
172,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,From Beirut to Jerusalem,"Friedman, Thomas L.",0385413726,9780385413725,0385413726,541        pp,4.14,"12,093",Jun 1989,"Aug 01, 1995",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Friedman was a NY Times bureau reporter in Beirut (during the Civil War) and Jerusalam (during various wars and conflicts). Although Friedman can be aFriedman was a NY Times bureau reporter in Beirut (during the Civil War) and Jerusalam (during various wars and conflicts). Although Friedman can be a blowhard who relishes his near-miss war stories a bit too much (one thinks of an old patrician Brit reminiscing about Hunting Tig-ahs in In-jah), this remains the best explanation of Mideast conflicts. ...more",Notes are private!,0,1,1,not set,not set,"Nov 03, 2008",,Paperback,view (with text),/book/show/3559.From_Beirut_to_Jerusalem
