,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Kate's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
121,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Life After Life        (Todd Family, #1)","Atkinson, Kate",0316176486,9780316176484,0316176486,529        pp,3.78,"227,425","Mar 14, 2013","Apr 02, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 02, 2013",,Hardcover,view,/book/show/15790842-life-after-life
122,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Astounding Science Fiction, February 1943","Campbell Jr., John W.",,,,132        pp,4.14,230,Feb 1943,Feb 1943,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"My boyfriend's mom recommended the movie, and while I was doing research on the title, I came across this story and decided to read it first to see ifMy boyfriend's mom recommended the movie, and while I was doing research on the title, I came across this story and decided to read it first to see if I would enjoy it. The story is certainly sci-fi and ahead of its time. The story is heavily psyhonalitical (a psychological and psychotherapeutic theory first laid out by Sigmund Freud in the 19th Century) and poses questions regarding children's development, in particular how they learn. I liked the symbology of the story and how ""Through The Looking Glass"" gave insight into this new learning style X, that is very different from the Euclid theory that all the adults in the story have been conditioned to. I am very interested in watching the movie to see how it's different from the original story, which I will report on later.So, I finally got around to watching the movie and I wasn't really surprised that they changed the story line quite a bit from the original story, but it was a pretty good movie none the less. Basically, they ""happied-up"" the ending in true Hollywood fashion, added some environmental aspects, and changed the psychological aspects to mental/psychic abilities. However, I would recommend reading the original story and then watch the movie, as they both are great and interesting in their own unique ways....more",Notes are private!,0,1,1,not set,Apr 2013,"Apr 01, 2013",,Bedsheet Magazine,view (with text),/book/show/45714865-astounding-science-fiction-february-1943
123,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Theodosia and the Serpents of Chaos        (Theodosia Throckmorton #1),"LaFevers, R.L.*",0618756388,9780618756384,0618756388,344        pp,3.87,"7,943","Apr 09, 2007","Apr 09, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 29, 2013",,Hardcover,view,/book/show/472392.Theodosia_and_the_Serpents_of_Chaos
124,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Middlesteins,"Attenberg, Jami*",1455507210,9781455507214,1455507210,273        pp,3.44,"20,634","Oct 23, 2012","Oct 23, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This book is about a very flawed midwest Jewish family. The book hinges on two events; the twins b'nai mitzvah, and Edie and Richard Middlestein's thiThis book is about a very flawed midwest Jewish family. The book hinges on two events; the twins b'nai mitzvah, and Edie and Richard Middlestein's thirty plus year marriage falling apart due to her not taking care of herself and eating way too many processed foods all hours of the day and night. It's a book about humanity, loss, and on some level desperation because life hasn't turned out the way any of the characters thought it would. Each of the characters handles their sadness and desperation in their own unique ways: Edie eats, Richard denies, Benny and Rachelle smoke pot, Robin drinks, and the twins act out.As a reader, I really liked the flow of the book as you get the present, past and future stories in each chapter through the narrators point of view, as well as, his or her inner thoughts. I liked the way Jami Attenberg writes, as she says so much in just a few pages. She trusts the reader will bring his or her own experiences to the table as well, which is impossible not to do, and it's even harder to put this book down once you get attached to the Middlesteins because every family is flawed in one way or another....more",Notes are private!,0,2,1,"Mar 09, 2013","Mar 14, 2013","Mar 09, 2013",,Hardcover,view (with text),/book/show/13529066-the-middlesteins
125,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Back in Control: How to Stay Sane, Productive, and Inspired in Your Career Transition","Wilson, Diane G.*",1591810167,9781591810162,1591810167,247        pp,4.17,6,"Jun 25, 2004","May 17, 2004",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"PERSONAL NOTE: So, in case you didn't know, I have moved over to BL. However, since a ton of GR's are over there now, they have this cool new feature PERSONAL NOTE: So, in case you didn't know, I have moved over to BL. However, since a ton of GR's are over there now, they have this cool new feature that allows you to automatically update your GR account as you update your BL account. I have to say it's pretty nifty, since it allows you to be in two places at once. Don't take my word for it though, check it out for yourself._________________________________Best Book On Career Transition I Have Ever Read! In 2013, I made the executive life decision to leave the corporate world, in order to pursue my artistic goals. I had outgrown my position and there was no where else for me to move up within the company, so I gave my three months notice. Since I was the only person in my position, I wanted to make sure that I gave the higher ups enough time to hire someone new and get them trained. I felt like I left on a good note.I knew that following my artistic passions was going to be a hard and rocky road. However, with the help of this book, I feel like I have been given a tool box that has helped me to cultivate my abilities, in order to use my whole self, best skills, and have what this book refers to as 'emotional employment'.I really enjoyed reading this book and doing the writing exercises. My favorite, and most valuable writing exercise was, writing my career narrative. This gave me the power to transform, re-organize my relationship to the information, and allowed me to accept my past a bit better. I realized that every step I have taken so far has given me the skills needed to be able to succeed on my own.Other take-aways from this book that I learned were:* My real passion wasn't what I was doing for a job.* Fear sometimes holds me back, but I can't let it.* Some of my dreams are more conscious than others.* The difference between leading and managing is important. I like to lead, but really hate managing others.* Making a commitment to finding myself, as well as work that expresses myself is a powerful decision, with tremendous potential, but great care must be taken to re-learn new messages about my self worth, in order to grow authentically.I have also taken the time to cultivate my intuitive guidance system; by turning up the volume on that little voice, as well as, have a care system in place for all my negative inner critics that keep popping up.I feel like I have just started my journey and am excited to see where it will go in 2014. I wouldn't of been able to feel confident in this journey without the help of this book, and all of the podcasts that I have listened to this past year. I also feel like my accident at the end of this year was important, as it gave me the space to re-start everything, and get all my ducks lined up for further success next year....more",Notes are private!,0,1,1,"Mar 08, 2013","Dec 07, 2013","Mar 08, 2013",,Paperback,view (with text),/book/show/1965872.Back_in_Control
126,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Room,"Donoghue, Emma*",,,,321        pp,4.08,"803,862","Aug 20, 2010",Sep 2010,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Re-read this one in March of 2013 in order to get ready for another rollicking book club discussion on April 9. The most interesting part to me is thaRe-read this one in March of 2013 in order to get ready for another rollicking book club discussion on April 9. The most interesting part to me is that my original thoughts still ring true with this one. It's one heck of a hair raising novel that has a ton of interesting discussion points. Can't wait to hear what others think of it as well.So, this book concludes my reading for 2011, and what a horrific way to end the year!It's not that the writing was bad, it wasn't, it was just the topic of this book in general that made me sad. All Jack (a very intelligent and imaginative 5 year old boy) knows is Room and the things in it, which are his friends. Everything else he doesn't really understand are only on TV, which means they are not real. His mom does the best she can considering the circumstances. She reads to him, tells him stories, plays games, cooks whatever she has available, and tries to provide some amenities whenever possible called Sunday treats. The only adult books available to her are The Shack, Twilight, and The Da Vinci Code which sounds like hell to me for sure.""Old Nick"" is their captive and he's a real piece of shit. He turned his old shed into Room and ensured they will never get out by building in chain link fences into the walls and floors, as well as, sound-proofing the walls and skylight. Ma has tried to escape, without much success.However, when you think it's totally hopeless for Jack and Ma, there is a bit of hope that happens. I also liked the realistic ending, and I thank Emma Donoghue for not wrapping up the story in a feel-good, simple ending, which she could have done.I do agree with other ers that the first half of the book was better crafted than the second, and I too wanted more perspectives than just Jack's. I would have liked to of heard Ma's inner voice and feelings on what she was going through when Old Nick would pay her visits, what she felt when the electric went out, what her hopes and dreams were. I also would have liked to have known in some demented way, why Old Nick did what he did. Not that I would be able to wrap my head around it, but still an explanation would have been nice.All in all, this was a fast paced read that hooked me and kept me up, reading and wondering to the very end....more",Notes are private!,0,3,1,"Dec 07, 2011","Dec 30, 2011","Mar 07, 2013",,Hardcover,view (with text),/book/show/7937843-room
127,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Ordinary Acrobat: A Journey into the Wondrous World of the Circus, Past and Present","Wall, Duncan",0307271722,9780307271723,0307271722,336        pp,3.76,285,"Jan 01, 2013","Feb 26, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 01, 2013",,Hardcover,view,/book/show/15796938-the-ordinary-acrobat
128,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Female Thing: Dirt, Envy, Sex, Vulnerability","Kipnis, Laura*",0307275779,9780307275776,0307275779,192        pp,3.55,580,"Oct 01, 2006","Oct 09, 2007",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Well researched, wonderfully poetic, and at times (the essays on Sex and Dirt) quite fierce and funny all at the same time. Even if you don't agree wiWell researched, wonderfully poetic, and at times (the essays on Sex and Dirt) quite fierce and funny all at the same time. Even if you don't agree with everything Laura Kipnis has to say in this short, but gripping tome, I think it's an interesting social commentary that everyone in our post modern world should read. We've definitely made progress, but there's still a lot more progress that needs to be made, and maybe a good place to start is looking within ourselves.I am intrigued to hear her lecture at Elmhurst College on Narcissism: A Defense once it's rescheduled, (It was originally supposed to take place March 5, but we had a big snow storm so it was cancelled) as I like that she speaks her mind no matter what....more",Notes are private!,0,1,1,"Feb 17, 2013","Mar 08, 2013","Feb 17, 2013",,Paperback,view (with text),/book/show/353393.The_Female_Thing
129,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Vampires in the Lemon Grove: Stories,"Russell, Karen*",0307957233,9780307957238,0307957233,243        pp,3.68,"22,926","Feb 12, 2013","Feb 12, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 12, 2013",,Hardcover,view,/book/show/13531832-vampires-in-the-lemon-grove
130,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Real Jane Austen: A Life in Small Things,"Byrne, Paula",0061999091,9780061999093,0061999091,380        pp,4.04,"2,365","Jan 29, 2013","Jan 29, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 30, 2013",,Hardcover,view,/book/show/15819023-the-real-jane-austen
131,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Gluten-Free Girl and the Chef,"Ahern, Shauna James",0470419717,9780470419717,0470419717,288        pp,3.71,452,"Aug 13, 2010","Sep 03, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 29, 2013",,Hardcover,view,/book/show/7944530-gluten-free-girl-and-the-chef
132,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Gluten-Free Girl: How I Found the Food That Loves Me Back & How You Can Too,"Ahern, Shauna James",0470137304,9780470137307,0470137304,288        pp,3.70,"1,200",2007,"Oct 01, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 29, 2013",,Hardcover,view,/book/show/808654.Gluten_Free_Girl
133,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Banksy: The Man Behind the Wall,"Ellsworth-Jones, Will",1250025737,9781250025739,1250025737,322        pp,3.63,815,2012,"Feb 12, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 29, 2013",,Hardcover,view,/book/show/15793236-banksy
134,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Elegance of the Hedgehog,"Barbery, Muriel",1933372605,9781933372600,1933372605,325        pp,3.80,"184,440",Aug 2006,"Sep 02, 2008",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"An excellent read. One that needs to be savored and read closely, like this quote: ""What is so good about chocolate? The substance itself, or the techAn excellent read. One that needs to be savored and read closely, like this quote: ""What is so good about chocolate? The substance itself, or the technique of chewing it?""This book is equal parts philosophy, Russian literature (I really want to read Leo Tolstoy's Anna Karenina again), Japanese influences, friendship and life lessons, all laid out in an enchanting tale that swept me away and was hard to put down once I started. I definitely would recommend this one to others and might even revisit it again myself. I sort of wish I was fluent in French, so I could read this tale in its native language, as I'm sure it's even more beautiful that way, but this translation was very well done. Looking forward to reading more from Muriel Barbery in the future, since I have 20+ pages of notes from this book alone....more",Notes are private!,0,2,1,"Jan 26, 2013","Feb 12, 2013","Jan 26, 2013",,Paperback,view (with text),/book/show/2967752-the-elegance-of-the-hedgehog
135,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Make Your Creative Dreams Real: A Plan for Procrastinators, Perfectionists, Busy People, and People Who Would Really Rather Sleep All Day",S.A.R.K.,0743269241,9780743269247,0743269241,240        pp,4.10,"1,415",2004,"Feb 08, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 21, 2013",,Paperback,view,/book/show/164842.Make_Your_Creative_Dreams_Real
136,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Collected Poems of Weldon Kees,"Kees, Weldon",0803258283,9780803258280,0803258283,180        pp,4.27,307,"Dec 01, 1975","Jan 01, 1975",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 18, 2013",,Paperback,view,/book/show/1331406.The_Collected_Poems_of_Weldon_Kees
137,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Vanished Act: The Life and Art of Weldon Kees,"Reidel, James",0803259778,9780803259775,0803259778,420        pp,4.22,32,"Jun 01, 2003","Mar 01, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 18, 2013",,Paperback,view,/book/show/687828.Vanished_Act
138,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Robinson Alone,"Rooney, Kathleen*",0983700141,9780983700142,0983700141,132        pp,4.48,102,"Oct 22, 2012","Oct 22, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 18, 2013",,Paperback,view,/book/show/15728663-robinson-alone
139,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Religion for Atheists: A Non-Believer's Guide to the Uses of Religion,"de Botton, Alain*",0241144779,9780241144770,0241144779,320        pp,3.66,"11,249","Sep 01, 2011","Feb 12, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 08, 2013",,Hardcover,view,/book/show/12576334-religion-for-atheists
140,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Catastrophic Care: How American Health Care Killed My Father—and How We Can Fix It,"Goldhill, David",0307961540,9780307961549,0307961540,384        pp,3.98,657,"Jan 01, 2011","Jan 08, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 08, 2013",,Hardcover,view,/book/show/13642523-catastrophic-care
141,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sloughing Off the Rot,"Carbuncle, Lance*",0982280041,9780982280041,0982280041,280        pp,3.94,129,"Dec 07, 2012","Dec 12, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 06, 2013","Aug 09, 2013","Jan 06, 2013",,Paperback,view,/book/show/17160209-sloughing-off-the-rot
142,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Who Owns the Future?,"Lanier, Jaron",1451654967,9781451654967,,367        pp,3.78,"3,569","Mar 07, 2013","May 07, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 02, 2013",,Hardcover,view,/book/show/15802693-who-owns-the-future
143,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Guernsey Literary and Potato Peel Pie Society,"Shaffer, Mary Ann",0385340990,9780385340991,B002WTC8RA,277        pp,4.19,"752,840","Jul 29, 2008","Jul 29, 2008",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"What a wonderful novel to start the year off with!I liked that this book was all in hand written letter form - something that is relatively unheard ofWhat a wonderful novel to start the year off with!I liked that this book was all in hand written letter form - something that is relatively unheard of in today's technological world - which brought all the characters together in unlikely ways once they finally met up in person. It also brought a quaint charm to the story as well, and reminded me that it's okay to live at a slower more thoughtful pace in today's super fast paced society. My goal for 2013 is to slow down and stop to smell the roses more.My favorite character's were Elizabeth, Isola, and Juliette - in that order. Elizabeth was my favorite because even though she's not alive, her personality and sense of duty come through very clearly through other's stories, as they explain the impact Elizabeth's actions had on their lives.Isola is my second favorite because she's just very much her own person. She has a parrot named Zenobia, rides a motorcycle with side cart, and spies on others Miss Marple style. Even though she gets it all wrong, she still brings people together with her wicked sense of humor.Then there is Juliette. She is the narrator of this story and it's through her letters to others - particularly Sidney and Sophie - that the reader learns the history of Guernsey during The Occupation and how The Literary and Potato Peel Pie Society was accidentally formed, but saved lives and gave others hope and courage through literature. Also, some predictable but awesome events happen to her while in Guernsey writing Elizabeth's story, but I'm trying not to spoil too much here so I'm not going to mention what they are.All in all, an excellent read that shows how wonderful people can be to one another, even in a war torn society....more",Notes are private!,0,4,1,"Dec 29, 2012","Jan 07, 2013","Dec 29, 2012",,Hardcover,view (with text),/book/show/2728527-the-guernsey-literary-and-potato-peel-pie-society
144,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bright Earth: Art and the Invention of Color,"Ball, Philip",0226036286,9780226036281,0226036286,382        pp,4.05,"1,188",1999,"Apr 15, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 28, 2012",,Paperback,view,/book/show/43121.Bright_Earth
145,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Color: A Natural History of the Palette,"Finlay, Victoria",0812971426,9780812971422,0812971426,448        pp,3.81,"68,559",2003,"Jan 01, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 28, 2012",,Paperback,view,/book/show/19596.Color
146,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Toulouse-Lautrec,"Néret, Gilles",3822865249,9783822865248,3822865249,200        pp,3.95,43,"Jan 01, 1996","Jul 01, 2000",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 28, 2012",,Hardcover,view,/book/show/1799295.Toulouse_Lautrec
147,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Private Lives of the Impressionists,"Roe, Sue",0060545585,9780060545581,B001CJVYJ4,368        pp,3.97,"2,694",2006,"Nov 01, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 28, 2012",,Hardcover,view,/book/show/34454.The_Private_Lives_of_the_Impressionists
148,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,New York Graphic,"Baker, Adam Lloyd",0385498438,9780385498432,0385498438,288        pp,3.40,53,"Jan 01, 1998","Apr 18, 2000",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 13, 2012",,Paperback,view,/book/show/2124469.New_York_Graphic
149,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cleopatra: A Life,"Schiff, Stacy*",0316001929,9780316001922,0316001929,369        pp,3.73,"117,220","Nov 01, 2010","Nov 01, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 07, 2012",,Hardcover,view,/book/show/7968243-cleopatra
150,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Pleasures and Sorrows of Work,"de Botton, Alain*",037542444X,9780375424441,037542444X,336        pp,3.62,"5,761",2008,"Jun 02, 2009",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"While a great piece of photo journalism, I was disappointed in the fact that there wasn't much philosophical debate on what the the pleasures and sorrWhile a great piece of photo journalism, I was disappointed in the fact that there wasn't much philosophical debate on what the the pleasures and sorrows at work are, and what one can do to maximize happiness and not get bogged down in the sorrows. This book was very different, but I think fans of Alain De Botton will get something out of it, even if it's not an in depth philosophical discussion that one might be looking for....more",Notes are private!,0,0,1,"Dec 07, 2012","Jan 17, 2013","Dec 07, 2012",,Hardcover,view (with text),/book/show/5293573-the-pleasures-and-sorrows-of-work
151,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sacré Bleu: A Comedy d'Art,"Moore, Christopher*",006177975X,9780061779756,006177975X,403        pp,3.79,"33,234","Apr 03, 2012","Oct 09, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This was a fun read during the most busiest time of the year. Between cooking, shopping, and hanging out with family and friends, oh yeah and work; I This was a fun read during the most busiest time of the year. Between cooking, shopping, and hanging out with family and friends, oh yeah and work; I found the time to plow through this book. This one read similar to Moore's previous novel FOOL, but instead of Shakespeare, it's about my most favorite time in Art History, The Impressionists. I could tell Moore did his homework on this one because it was a fine blend between real artists, their works, and a fun fictional mystery. I must admit here that my favorite characters were Toulouse-Lautrec and Blu. I also enjoyed the jokes throughout the book including but not limited to the: butte, Professor Bas'tahd, Penis, and Syphilis. If you aren't getting what I'm referring to here, then you need to get this book and read it, because it's one heck of a zany ride. Buckle yourself in and take this ride back to 1890's Paris. You won't be disappointed, at least I hope not....more",Notes are private!,0,5,1,"Dec 07, 2012","Dec 28, 2012","Dec 07, 2012",,Paperback,view (with text),/book/show/13624472-sacr-bleu
152,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Bomb Built in Hell: Wesley's Story,"Vachss, Andrew*",0307950859,9780307950857,0307950859,256        pp,3.79,601,2000,"Nov 13, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"""Andrew Vachss makes other crime novels/shows look like Teletubbies."" ~ Kevin Elliot introducing Andrew Vachss at Open BooksOk, so for two weeks leadi""Andrew Vachss makes other crime novels/shows look like Teletubbies."" ~ Kevin Elliot introducing Andrew Vachss at Open BooksOk, so for two weeks leading up to Andrew Vachss' arrival at Open Books back in November, Kevin Elliot the book store guru at Open Books, kept saying how much he enjoyed this author and was so happy to have him come back to Chicago to do a reading at Open Books again.I had not ever read a book by him, nor had I met him, so I figured I would be a book store volunteer that night in order to check it out. Well, I'm really glad I did.Andrew Vachss is a child advocate lawyer who writes. He didn't want to read anything from any of his novels. He didn't want to talk about his writing process or any of that other lofty crap that other writers like to talk about during public readings. He wanted to connect with the audience and have a discussion. Question and answers. I felt as if he was the most down to earth person I had met in a while, which was super refreshing. He was opinionated, passionate, and quite funny. All great things.Once the ""reading"" was over, I understood why Kevin admires him so much because I did too. So, I picked up this book that night. Andrew signed it and I took it home. When I finally got around to reading it; the story line was gritty, raw, and in your face. It's not a pretty story by any means, but what's presented is needed in order to make a point, which I liked. Also, check out the website protect.org as all proceeds from the purchase of Andrew Vachss' books go here. I'm looking forward to reading more from him in the near future....more",Notes are private!,0,2,1,"Nov 26, 2012","Dec 07, 2012","Nov 30, 2012",,Paperback,view (with text),/book/show/13572867-a-bomb-built-in-hell
153,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,You Got To Be Kidding: The Cultural Arsonist's Literal Reading of the Bible,"Wenke, Joe",0985900202,,,206        pp,3.84,183,"Sep 26, 2012","Oct 01, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 28, 2012",,Paperback,view,/book/show/15701368-you-got-to-be-kidding
154,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tall Tales with Short Cocks Vol. 2,"Gelsinger, Arthur",,,B009JW4QLE,204        pp,3.95,62,"Oct 01, 2012","Oct 02, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 26, 2012",,ebook,view,/book/show/16060724-tall-tales-with-short-cocks-vol-2
155,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Glaciers,"Smith, Alexis M.*",193563920X,9781935639206,193563920X,174        pp,3.76,"4,865","Jan 17, 2012","Jan 17, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 16, 2012",,Paperback,view,/book/show/12000852-glaciers
156,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sophie Calle: Take Care of Yourself,"Calle, Sophie",2742768939,9782742768936,2742768939,424        pp,4.59,306,"Jun 25, 2007","Dec 15, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 16, 2012",,Hardcover,view,/book/show/1373255.Sophie_Calle
157,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lucky Jim,"Amis, Kingsley",0140186301,9780140186307,0140186301,296        pp,3.75,"29,848",1954,"Jun 22, 1992",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 16, 2012",,Paperback,view,/book/show/395182.Lucky_Jim
158,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Epicure's Lament,"Christensen, Kate*",038572098X,9780385720984,038572098X,351        pp,3.74,"1,482","Feb 17, 2004","Jan 25, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 16, 2012",,Paperback,view,/book/show/148216.The_Epicure_s_Lament
