,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Daniel's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
168,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,For Other Ghosts,"Quist, Donald*",0997193875,9780997193879,0997193875,264        pp,4.40,48,unknown,"Oct 11, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Clean prose and dexterous stories. The last story in the book: ""The Ghosts of Takahiro Okyo"" is going to stay with me for some time.A slept-on collectClean prose and dexterous stories. The last story in the book: ""The Ghosts of Takahiro Okyo"" is going to stay with me for some time.A slept-on collection.“He didn’t tell her how tired he was of feeling obligated to beliefs that were not his own.” Donald Quist, For Other Ghosts...more",Notes are private!,0,1,1,"Feb 28, 2020","Mar 09, 2020","Oct 12, 2018",,Paperback,view (with text),/book/show/41028869-for-other-ghosts
169,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Black Leopard, Red Wolf        (The Dark Star Trilogy, #1)","James, Marlon",0735220174,9780735220171,0735220174,620        pp,3.45,"27,928","Feb 05, 2019","Feb 05, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I loved A Brief History of Seven Killings and The Book of Night Women. Both of those books were pretty packed with sex and violence, so when I picked I loved A Brief History of Seven Killings and The Book of Night Women. Both of those books were pretty packed with sex and violence, so when I picked up Black Leopard Red Wolf, I expected much of the same. I have a pretty strong stomach--I believe in literature and in all forms of art, sometimes it's necessary to make people a little uncomfortable for the sake of bringing the realest version of the work to life. I found that to be the case in both A Brief History of Seven Killings and The Book of Night Women. In Black Leopard Red Wolf, I found the sex and violence (and quite frequently violent sex) pretty excessive and not necessarily necessary to build the world/narrative/characters. A weak stomach might have a difficult time powering through this 620 page work of art.They would be missing out.In spite of the ""extras"", Marlon James remains is an incredibly talented writer. He is a master of voice and dialogue and in Black Leopard Red Wolf his protagonist, Tracker, is so complicated, so flawed and human, and on this expansive journey he continuously evolves. The secondary characters read as real people and if you're willing to stomach the sludge of this world, you'll grow fond of many of these people, absolutely loathe others, and most importantly you'll care about the plight of the hero.Looking forward to the next installment!...more",Notes are private!,0,8,2,"Jun 20, 2022Jan 06, 2021","Jul 03, 2022Feb 04, 2021","Sep 19, 2018",,Hardcover,view (with text),/book/show/40524312-black-leopard-red-wolf
170,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bury What We Cannot Take,"Chen, Kirstin*",1542099714,9781542099714,B071J4SHCJ,275        pp,3.82,"2,247","Mar 20, 2018","Mar 20, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 29, 2018",,Kindle Edition,view,/book/show/40662037-bury-what-we-cannot-take
171,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Litany for the Long Moment,"Arnold, Mary-Kim",,,,unknown,4.38,158,"Apr 01, 2018",unknown,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 27, 2018",,,view,/book/show/34394599-litany-for-the-long-moment
172,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pachinko,"Lee, Min Jin",1455563927,9781455563920,1455563927,527        pp,4.33,"471,220","Feb 07, 2017","Nov 14, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 24, 2018",,Paperback,view,/book/show/35099568-pachinko
173,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Eventide        (Plainsong, #2)","Haruf, Kent",0375725768,9780375725760,0375725768,300        pp,4.22,"24,246","May 04, 2004","May 03, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 20, 2018",,Paperback,view,/book/show/89884.Eventide
174,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Between the World and Me,"Coates, Ta-Nehisi",,,,152        pp,4.40,"333,014","Jul 14, 2015","Jul 14, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 17, 2018",,Hardcover,view,/book/show/25489625-between-the-world-and-me
175,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Giovanni’s Room,"Baldwin, James",,,,159        pp,4.32,"156,604","Jan 01, 1956",Jun 2000,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 03, 2023","Apr 11, 2023","Aug 17, 2018",,Paperback,view,/book/show/38462.Giovanni_s_Room
176,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Coast of Chicago: Stories,"Dybek, Stuart",0312424256,9780312424251,0312424256,192        pp,4.05,"2,558",1990,"Apr 03, 2004",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 08, 2018","Aug 13, 2018","Aug 08, 2018",,Paperback,view,/book/show/153198.The_Coast_of_Chicago
177,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,South and West: From a Notebook,"Didion, Joan",1524732796,9781524732790,1524732796,160        pp,3.69,"12,865","Mar 07, 2017","Mar 07, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 02, 2018",,Hardcover,view,/book/show/32842454-south-and-west
178,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Swamplandia!,"Russell, Karen*",,,B004FGMQZC,418        pp,3.27,"57,200","Feb 01, 2011","Feb 01, 2011",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 31, 2018","Nov 12, 2018","Jul 30, 2018",,Kindle Edition,view,/book/show/40940157-swamplandia
179,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Legends of the Fall,"Harrison, Jim",0385285965,9780385285964,0385285965,276        pp,4.04,"11,788",1979,"May 01, 1980",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 29, 2018",,Paperback,view,/book/show/395397.Legends_of_the_Fall
180,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Adventures of Augie March,"Bellow, Saul",0143039571,9780143039570,0143039571,586        pp,3.84,"18,126","Sep 18, 1953","Oct 03, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 29, 2018",,Paperback,view,/book/show/11908.The_Adventures_of_Augie_March
181,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Crossing to Safety,"Stegner, Wallace",037575931X,9780375759314,037575931X,335        pp,4.16,"46,377",1987,"Apr 09, 2002",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 29, 2018",,Paperback,view,/book/show/9820.Crossing_to_Safety
182,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Angle of Repose,"Stegner, Wallace",,9780140169300,014016930X,569        pp,4.24,"59,187","Mar 01, 1971","May 28, 1992",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 29, 2018",,Paperback,view,/book/show/292408.Angle_of_Repose
183,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Year of Magical Thinking,"Didion, Joan",1400078431,9781400078431,1400078431,227        pp,3.93,"242,926","Sep 01, 2005","Feb 13, 2007",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 02, 2018","Aug 08, 2018","Jul 29, 2018",,Paperback,view,/book/show/7815.The_Year_of_Magical_Thinking
184,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Number One Chinese Restaurant,"Li, Lillian*",125014129X,9781250141293,125014129X,290        pp,3.01,"6,774","Jun 19, 2018","Jun 19, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 29, 2018",,Hardcover,view,/book/show/35020361-number-one-chinese-restaurant
185,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Hanging at Cinder Bottom,"Taylor, Glenn*",1941040098,9781941040096,1941040098,400        pp,3.82,470,"Jul 02, 2015","Jul 13, 2015",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 13, 2018","Aug 20, 2018","Jul 29, 2018",,Paperback,view,/book/show/25366303-a-hanging-at-cinder-bottom
186,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Welcome to Braggsville,"Johnson, T. Geronimo*",0062302124,9780062302120,0062302124,354        pp,3.23,"3,476","Feb 17, 2015","Feb 17, 2015",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Jan 14, 2022","Jan 22, 2022","Jul 29, 2018",,Hardcover,view,/book/show/21936845-welcome-to-braggsville
187,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Cider House Rules,"Irving, John*",0786226749,9780786226740,0786226749,"1,064        pp",4.16,"185,194","May 10, 1985","Jan 01, 2000",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 29, 2018",,Hardcover,view,/book/show/4687.The_Cider_House_Rules
188,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Thirteen Moons,"Frazier, Charles",0375509321,9780375509322,0375509321,422        pp,3.74,"15,337","Oct 03, 2006","Oct 03, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 29, 2018",,Hardcover,view,/book/show/33896.Thirteen_Moons
189,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hogs Wild: Selected Reporting Pieces,"Frazier, Ian",0374298521,9780374298524,0374298521,384        pp,3.72,250,"Jun 01, 2016","Jun 07, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 29, 2018",,Hardcover,view,/book/show/26114420-hogs-wild
190,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Babylon Revisited and Other Stories,"Fitzgerald, F. Scott",0684824485,9780684824482,0684824485,260        pp,3.99,"5,599",1931,2003,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 29, 2018",,Paperback,view,/book/show/12165.Babylon_Revisited_and_Other_Stories
191,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Sound and the Fury,"Faulkner, William",,,,366        pp,3.85,"182,049","Oct 07, 1929",Oct 1990,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 08, 2018","Jan 16, 2019","Jul 29, 2018",,Paperback,view,/book/show/10975.The_Sound_and_the_Fury
192,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,As I Lay Dying,"Faulkner, William",,,,288        pp,3.72,"168,373","Jan 01, 1930","Jan 30, 1991",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,2,"Feb 23, 2023Nov 20, 2018","Feb 28, 2023Dec 08, 2018","Jul 29, 2018",,Paperback,view,/book/show/77013.As_I_Lay_Dying
193,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Love Medicine        (Love Medicine, #1)","Erdrich, Louise",0060786469,9780060786465,0060786469,367        pp,4.01,"26,606",1984,"Aug 02, 2005",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Every once in a while my first introduction to an author's work gives me the urge to read their entire canon. Much like I experienced confronting the Every once in a while my first introduction to an author's work gives me the urge to read their entire canon. Much like I experienced confronting the words of Toni Morrison, Colum McCann, Michael Chabon, Jesmyn Ward, Junot Diaz, and Edward P. Jones: I'm eager to devour Louise Erdrich's body of work.I'm a sucker for braided narratives, characters that read like real people (flawed/three-dimensional/human), and gorgeous sentence-level writing. LOVE MEDICINE checks all of the boxes. It's the perfect book for my reading/writing sensibilities. The rare read that serves as a great learning opportunity AND a pleasure read. I regret not picking up this book during my time MFAing; it would have helped untangle some knots in my own manuscript!“I was in love with the whole world and all that lived in its rainy arms.”― Louise Erdrich, Love Medicine...more",Notes are private!,0,0,2,"Jul 28, 2022May 06, 2020","Feb 27, 2023May 13, 2020","Jul 29, 2018",,Paperback,view (with text),/book/show/91440.Love_Medicine
194,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Brothers Karamazov,"Dostoevsky, Fyodor",,,0374528373,796        pp,4.37,"332,285",1880,"Jun 14, 2002",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 29, 2018",,Paperback,view,/book/show/4934.The_Brothers_Karamazov
195,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Crime and Punishment,"Dostoevsky, Fyodor",,,,671        pp,4.27,"903,900",1866,"Dec 31, 2002",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 29, 2018",,Paperback,view,/book/show/7144.Crime_and_Punishment
196,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Plague,"Camus, Albert",,,,308        pp,4.02,"263,715","Jun 10, 1947",Mar 1991,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 28, 2020","Apr 11, 2020","Jul 29, 2018",,Paperback,view,/book/show/11989.The_Plague
197,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Blind Assassin,"Atwood, Margaret*",,,,637        pp,3.96,"155,488",Sep 2000,"Sep 03, 2001",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 16, 2019","Jan 23, 2020","Jul 29, 2018",,Paperback,view,/book/show/78433.The_Blind_Assassin
198,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Living,"Dillard, Annie",006092411X,9780060924119,006092411X,416        pp,3.84,"3,134","May 01, 1992","Nov 12, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 29, 2018",,Paperback,view,/book/show/213347.The_Living
199,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Plainsong        (Plainsong, #1)","Haruf, Kent",0375705856,9780375705854,0375705856,301        pp,4.03,"73,810","Oct 04, 1999","Aug 22, 2000",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Aug 20, 2018","Aug 31, 2018","Jul 29, 2018",,Paperback,view,/book/show/77156.Plainsong
200,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Sun Also Rises,"Hemingway, Ernest",,,,189        pp,3.79,"444,872","Oct 22, 1926",1957,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 29, 2018",,Paperback,view,/book/show/3876.The_Sun_Also_Rises
201,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Old Man and the Sea,"Hemingway, Ernest",0684830493,9780684830490,0684830493,96        pp,3.80,"1,148,314","Sep 01, 1952",1996,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 29, 2018",,Hardcover,view,/book/show/2165.The_Old_Man_and_the_Sea
202,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Their Eyes Were Watching God,"Hurston, Zora Neale",0061120065,9780061120060,0061120065,238        pp,3.98,"347,191",1937,"May 30, 2006",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 30, 2023","Apr 03, 2023","Jul 29, 2018",,Paperback,view,/book/show/37415.Their_Eyes_Were_Watching_God
203,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Best American Short Stories 2018,"Gay, Roxane*",0544582888,9780544582880,0544582888,352        pp,3.99,"1,991","Oct 02, 2018","Oct 02, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 28, 2018",,Hardcover,view,/book/show/37569319-the-best-american-short-stories-2018
204,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ragtime,"Doctorow, E.L.",0812978188,9780812978186,0812978188,320        pp,3.89,"43,743","Jun 12, 1975","Nov 17, 2010",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 27, 2018","Aug 02, 2018","Jul 27, 2018",,Paperback,view,/book/show/175675.Ragtime
205,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tree of Smoke,"Johnson, Denis",0374279128,9780374279127,0374279128,614        pp,3.60,"13,471","Sep 04, 2004","Sep 04, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 25, 2018",,Hardcover,view,/book/show/271074.Tree_of_Smoke
206,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Everyone Knows You Go Home,"Sylvester, Natalia*",1542046378,9781542046374,1542046378,319        pp,4.04,"2,039","Mar 13, 2018","Mar 13, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 25, 2018",,Hardcover,view,/book/show/35233730-everyone-knows-you-go-home
207,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Best American Short Stories 2016,"Díaz, Junot",0544582896,9780544582897,0544582896,336        pp,3.81,"1,624",unknown,"Oct 04, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 18, 2018","Jul 27, 2018","Jul 18, 2018",,Paperback,view,/book/show/28114525-the-best-american-short-stories-2016
208,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Circe,"Miller, Madeline*",1408890089,9781408890080,1408890089,336        pp,4.24,"1,052,877","Apr 10, 2018","Apr 19, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 17, 2018",,Hardcover,view,/book/show/32993458-circe
209,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,An American Marriage,"Jones, Tayari*",1616208775,9781616208776,1616208775,308        pp,3.94,"358,692","Jan 29, 2018","Feb 06, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 02, 2018",,Hardcover,view,/book/show/38392759-an-american-marriage
210,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Perfect Liar,"Greene, Thomas Christopher*",1250128218,9781250128218,1250128218,279        pp,3.47,"3,449","Jan 15, 2019","Jan 15, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 19, 2018",,Hardcover,view,/book/show/39863508-the-perfect-liar
211,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dragonfish,"Tran, Vu*",0393352870,9780393352870,0393352870,320        pp,3.25,"2,384","Jul 27, 2015","Aug 02, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 16, 2018",,Paperback,view,/book/show/26530360-dragonfish
212,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Less        (Arthur Less, #1)","Greer, Andrew Sean",031631613X,9780316316132,031631613X,263        pp,3.64,"203,364","Jul 18, 2017","May 22, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 10, 2018",,Paperback,view,/book/show/36204260-less
213,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Helium,"Francisco, Rudy",1943735190,9781943735198,1943735190,112        pp,4.30,"10,963","Nov 28, 2017","Nov 28, 2017",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 09, 2018","May 10, 2018","May 09, 2018",,Paperback,view,/book/show/34594981-helium
214,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Don't Call Us Dead,"Smith, Danez",1555977855,9781555977856,1555977855,96        pp,4.48,"11,004","Sep 05, 2017","Sep 05, 2017",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 09, 2018","May 09, 2018","May 09, 2018",,Paperback,view,/book/show/33375618-don-t-call-us-dead
215,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,peluda,"Lozada-Oliva, Melissa",1943735247,9781943735242,1943735247,60        pp,4.11,"1,969","Sep 07, 2017","Sep 26, 2017",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 09, 2018","May 09, 2018","May 09, 2018",,Paperback,view,/book/show/36126998-peluda
216,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Calling a Wolf a Wolf,"Akbar, Kaveh",1938584678,9781938584671,1938584678,100        pp,4.35,"4,289","Sep 12, 2017","Sep 12, 2017",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 08, 2018","May 09, 2018","May 08, 2018",,Paperback,view,/book/show/34146688-calling-a-wolf-a-wolf
217,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Sing, Unburied, Sing","Ward, Jesmyn*",1501126075,9781501126079,1501126075,320        pp,4.01,"135,227","Sep 05, 2017","May 08, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"No other writer (that I have read) deals with the complicated dynamics of interracial relationships more honestly/poignantly/beautifully than Jesmyn WNo other writer (that I have read) deals with the complicated dynamics of interracial relationships more honestly/poignantly/beautifully than Jesmyn Ward. Her work touches me on a very personal level--anyone wanting to understand or relate to what it means to be or parent a biracial child would leave this world enlightened. Plus she can write. I mean, really REALLY write!“Sorrow is food swallowed too quickly, caught in the throat, making it nearly impossible to breathe.”― Jesmyn Ward, Sing, Unburied, Sing...more",Notes are private!,0,2,2,"Jun 12, 2022Jul 19, 2019","Jun 17, 2022Jul 31, 2019","May 07, 2018",,Paperback,view (with text),/book/show/36664344-sing-unburied-sing
218,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Leavers,"Ko, Lisa*",161620804X,9781616208042,161620804X,338        pp,3.89,"47,127","May 02, 2017","Apr 24, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 26, 2018",,Paperback,view,/book/show/36011810-the-leavers
219,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Before Women Had Wings,"Fowler, Connie May*",0449911446,9780449911440,0449911446,304        pp,4.04,"3,829","May 07, 1996","Apr 22, 1997",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 23, 2018","May 05, 2018","Apr 23, 2018",,Paperback,view,/book/show/470587.Before_Women_Had_Wings
220,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Man Who Fell in Love with the Moon,"Spanbauer, Tom*",080213663X,9780802136633,080213663X,368        pp,4.18,"3,448",1991,"Jan 06, 2000",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 22, 2018",,Paperback,view,/book/show/78269.The_Man_Who_Fell_in_Love_with_the_Moon
221,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Boomer1,"Torday, Daniel*",,,,352        pp,3.10,453,"Sep 18, 2018","Sep 10, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 09, 2020","Mar 17, 2020","Apr 18, 2018",,Paperback,view,/book/show/53111903-boomer1
222,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Last Flight of Poxl West,"Torday, Daniel*",1250051681,9781250051684,1250051681,304        pp,3.46,967,"Mar 17, 2015","Mar 17, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 18, 2018",,Hardcover,view,/book/show/21853675-the-last-flight-of-poxl-west
223,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ivy vs. Dogg: With a Cast of Thousands!,"Leung, Brian*",1936196638,9781936196630,1936196638,275        pp,4.40,20,unknown,May 2018,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 15, 2018",,Paperback,view,/book/show/38893056-ivy-vs-dogg
