,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Quiltgranny's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
550,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Monuments Men: Allied Heroes, Nazi Thieves, and the Greatest Treasure Hunt in History","Edsel, Robert M.",1599951495,9781599951492,1599951495,473        pp,3.79,"50,489","Aug 20, 2009","Sep 03, 2009",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 23, 2014","Jun 28, 2014","Jun 23, 2014",,Hardcover,view,/book/show/6514074-the-monuments-men
551,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"In Sunlight, in a Beautiful Garden","Cambor, Kathleen",0060007575,9780060007577,0060007575,272        pp,3.65,869,2001,"Mar 05, 2002",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 20, 2014","Jun 23, 2014","Jun 15, 2014",,Paperback,view,/book/show/519712.In_Sunlight_in_a_Beautiful_Garden
552,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Principles of Uncertainty,"Kalman, Maira",159420134X,9781594201349,159420134X,327        pp,4.05,"9,787","Oct 18, 2007","Oct 18, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 13, 2014",,Hardcover,view,/book/show/627055.The_Principles_of_Uncertainty
553,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Good Kings Bad Kings,"Nussbaum, Susan",1616202637,9781616202637,1616202637,336        pp,3.94,"3,293","Mar 01, 2013","May 28, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 09, 2014",,Hardcover,view,/book/show/17086109-good-kings-bad-kings
554,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Behind the Beautiful Forevers: Life, Death, and Hope in a Mumbai Undercity","Boo, Katherine",1400067553,9781400067558,1400067553,278        pp,3.98,"109,799","Apr 08, 2012","Feb 07, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Very disturbing nonfiction (that reads as fiction) book, was based on three years of on the scene research in Anawadi, a slum in India at the edge of Very disturbing nonfiction (that reads as fiction) book, was based on three years of on the scene research in Anawadi, a slum in India at the edge of the airport. If you choose to read this book, be sure to read the author's note of why and how this story was able to be told, perhaps before reading the story. With the help of interpeters, she was able to have the ""undercity residents"" speak for themselves. There is no ""I"" in the author's accounts, she has given the people a voice.Go here and watch the video and read the author interview:http://www.behindthebeautifulforevers...http://www.behindthebeautifulforevers......more",Notes are private!,0,1,1,"Jun 11, 2014","Jun 16, 2014","Jun 04, 2014",,Hardcover,view (with text),/book/show/11869272-behind-the-beautiful-forevers
555,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Problems with People,"Guterson, David",0385351488,9780385351485,0385351488,176        pp,3.35,675,"Jan 01, 2014","Jun 03, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 29, 2014",,Hardcover,view,/book/show/18465853-problems-with-people
556,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Beautiful American,"Mackin, Jeanne*",0451465822,9780451465825,0451465822,384        pp,3.84,"2,882","Jun 03, 2014","Jun 03, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 29, 2014",,Paperback,view,/book/show/18693865-the-beautiful-american
557,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fallen,"Mills, Lia",1844883051,9781844883059,1844883051,280        pp,3.42,513,"Jun 05, 2014","Jun 05, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 29, 2014",,Paperback,view,/book/show/19393227-fallen
558,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Quick,"Owen, Lauren",0812993276,9780812993271,0812993276,523        pp,3.25,"9,053","Apr 03, 2014","Jun 17, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 29, 2014",,Hardcover,view,/book/show/18050175-the-quick
559,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Etched in Sand: A True Story of Five Siblings Who Survived an Unspeakable Childhood on Long Island,"Calcaterra, Regina*",0062218832,9780062218834,0062218832,320        pp,4.31,"23,209","Aug 06, 2013","Aug 06, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Unbelievably difficult to read, but this was written very well. I am very impressed with all the children in this story: with their resolve and braverUnbelievably difficult to read, but this was written very well. I am very impressed with all the children in this story: with their resolve and bravery. And most importantly, I am so impressed with the author....more",Notes are private!,0,1,1,"Aug 31, 2014","Sep 02, 2014","May 21, 2014",,Paperback,view (with text),/book/show/16248189-etched-in-sand
560,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Street of a Thousand Blossoms,"Tsukiyama, Gail",0312274823,9780312274825,0312274823,422        pp,3.98,"10,231","Sep 04, 2007","Sep 04, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 04, 2014","May 16, 2014","May 04, 2014",,Hardcover,view,/book/show/294084.The_Street_of_a_Thousand_Blossoms
561,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Until Tuesday: A Wounded Warrior and the Golden Retriever Who Saved Him,"Montalván, Luis Carlos",1401324290,9781401324292,1401324290,252        pp,4.19,"8,818","Jan 01, 2011","May 03, 2011",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 19, 2014","May 21, 2014","Apr 28, 2014",,Hardcover,view,/book/show/10393675-until-tuesday
562,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Frog Music,"Donoghue, Emma*",031632468X,9780316324687,031632468X,405        pp,3.19,"26,023","Apr 01, 2014","Apr 01, 2014",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Rarely do I ever abandon a book, but this one forced me to do exactly that by page 119. Randomly written, poorly developed connections and the lack ofRarely do I ever abandon a book, but this one forced me to do exactly that by page 119. Randomly written, poorly developed connections and the lack of my curiosity to learn anything about the characters all gelled to say, ""Let me out of this room!""...more",Notes are private!,0,0,1,"Apr 17, 2014","Apr 21, 2014","Apr 17, 2014",,Hardcover,view (with text),/book/show/18295858-frog-music
563,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Man Who Mistook His Wife for a Hat and Other Clinical Tales,"Sacks, Oliver",,,,243        pp,4.06,"221,594",1985,"Apr 02, 1998",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This book was ok, and just what I expected. I have to admit that after I read each chapter's malady, I skimmed the rest. I became interested in learniThis book was ok, and just what I expected. I have to admit that after I read each chapter's malady, I skimmed the rest. I became interested in learning a bit more of ""left neglected"" brain injuries after listening to an interview with Lisa Genova about what caused her to write the book of the same name. Fascinating for sure, but it is truly dated, and written in far more medical terms than what I needed....more",Notes are private!,0,0,1,"May 03, 2014","May 04, 2014","Apr 17, 2014",,Paperback,view (with text),/book/show/63697.The_Man_Who_Mistook_His_Wife_for_a_Hat_and_Other_Clinical_Tales
564,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Bird Sisters,"Rasmussen, Rebecca*",0307717968,9780307717962,0307717968,304        pp,3.29,"3,838","Apr 01, 2011","Apr 12, 2011",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Actually, I would rate this 3.5. it definitely is not a happy story, but not depressing. it is perhaps more melancholic, such as one would expect fromActually, I would rate this 3.5. it definitely is not a happy story, but not depressing. it is perhaps more melancholic, such as one would expect from the recollections of two old sisters. I am still pondering their relationships, with each other and other members of their family and community. Complex, thoughtful and sad, but definitely worth the time to read....more",Notes are private!,0,0,1,"Apr 15, 2014","Apr 17, 2014","Apr 14, 2014",,Hardcover,view (with text),/book/show/8755291-the-bird-sisters
565,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Boy Kings of Texas: A Memoir,"Martinez, Domingo*",0762779195,9780762779192,0762779195,456        pp,3.65,"3,431","Jan 01, 2012","Jul 03, 2012",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 09, 2014","Apr 14, 2014","Apr 09, 2014",,Paperback,view,/book/show/12978996-boy-kings-of-texas
566,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nelly Don: A Stitch In Time,"O'Malley, Terence Michael",159971017X,9781599710174,159971017X,90        pp,3.96,24,2006,2006,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 20, 2019","Jun 23, 2019","Apr 03, 2014",,Paperback,view,/book/show/6318390-nelly-don
567,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Last Letter from Your Lover,"Moyes, Jojo*",0670022802,9780670022809,0670022802,390        pp,4.00,"124,527","Jul 07, 2011","Jul 07, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 03, 2014",,Hardcover,view,/book/show/10163292-the-last-letter-from-your-lover
568,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Simplify with Camille Roskelley: Quilts for the Modern Home,"Roskelley, Camille",1571209387,9781571209382,1571209387,112        pp,4.21,146,"Sep 01, 2010","Oct 16, 2010",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 02, 2014","Apr 05, 2014","Apr 02, 2014",,Paperback,view,/book/show/8308158-simplify-with-camille-roskelley
569,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,China Dolls,"See, Lisa*",081299289X,9780812992892,081299289X,376        pp,3.65,"36,503","Jun 03, 2014","Jun 03, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jul 2016,"Apr 02, 2014",,Hardcover,view,/book/show/18404427-china-dolls
570,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"King Peggy: An American Secretary, Her Royal Destiny, and the Inspiring Story of How She Changed an African Village","Bartels, Peggielene",0385534329,9780385534321,0385534329,334        pp,3.89,"2,480","Jan 01, 2012","Feb 21, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 02, 2014",,Hardcover,view,/book/show/12775961-king-peggy
571,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Son,"Meyer, Philipp*",0062120395,9780062120397,0062120395,561        pp,4.02,"35,473","May 28, 2013","May 28, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"If you liked Lonesome Dove, you will like this book. The story carried from the 1800's to the present by telling the tale in different people's voicesIf you liked Lonesome Dove, you will like this book. The story carried from the 1800's to the present by telling the tale in different people's voices, switching back and forth through the family generations. It is gritty, suspenseful, with fully developed characters that you will hate, love or admire, and maybe some of all three....more",Notes are private!,0,1,1,"Mar 27, 2014",Apr 2014,"Mar 17, 2014",,Hardcover,view (with text),/book/show/16240761-the-son
