,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Arbuz Dumbledore's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
736,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Evil Under the Sun        (Hercule Poirot, #24)","Christie, Agatha",1579126286,9781579126285,1579126286,220        pp,3.98,"74,244",Jun 1941,"Sep 01, 2006",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 09, 2020",,Hardcover,view,/book/show/16305.Evil_Under_the_Sun
737,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Regatta Mystery and Other Stories        (Hercule Poirot, #21; Miss Marple, #2.1)","Christie, Agatha",0425100413,9780425100417,0425100413,214        pp,3.87,"10,434",1939,Jun 1984,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 09, 2020",,Paperback,view,/book/show/16368.The_Regatta_Mystery_and_Other_Stories
738,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Hercule Poirot's Christmas        (Hercule Poirot, #20)","Christie, Agatha",0007120699,9780007120697,0007120699,335        pp,3.98,"84,284","Dec 19, 1938","Jan 01, 2001",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"Nov 09, 2020",,Paperback,view,/book/show/16349.Hercule_Poirot_s_Christmas
739,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Appointment with Death        (Hercule Poirot, #19)","Christie, Agatha",0007119356,9780007119356,0007119356,303        pp,3.87,"59,021","May 02, 1938",2001,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"Nov 09, 2020",,Paperback,view,/book/show/16363.Appointment_with_Death
740,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Death on the Nile        (Hercule Poirot, #18)","Christie, Agatha",,,0553119222,352        pp,4.12,"259,177","Nov 01, 1937",1978,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"Nov 09, 2020",,Paperback,view,/book/show/131359.Death_on_the_Nile
741,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Dumb Witness        (Hercule Poirot, #17)","Christie, Agatha",0007120796,9780007120796,0007120796,317        pp,3.90,"38,872","Jul 05, 1937",2002,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 09, 2020",,Paperback,view,/book/show/16344.Dumb_Witness
742,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Cards on the Table        (Hercule Poirot, #15)","Christie, Agatha",0425205959,9780425205952,0425205959,324        pp,3.96,"59,559","Nov 02, 1936","Jul 05, 2005",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 09, 2020",,Mass Market Paperback,view,/book/show/16297.Cards_on_the_Table
743,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Murder in Mesopotamia        (Hercule Poirot, #14)","Christie, Agatha",0007113803,9780007113804,0007113803,264        pp,3.93,"59,007","Jul 06, 1936",Dec 2001,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 09, 2020",,Paperback,view,/book/show/16360.Murder_in_Mesopotamia
744,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Three Act Tragedy        (Hercule Poirot, #11)","Christie, Agatha",0425205975,9780425205976,0425205975,336        pp,3.84,"39,199","Jun 01, 1934","Jul 05, 2005",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 09, 2020",,Mass Market Paperback,view,/book/show/140360.Three_Act_Tragedy
745,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Peril at End House        (Hercule Poirot, #8)","Christie, Agatha",0007119305,9780007119301,0007119305,287        pp,4.00,"68,792",Feb 1932,2001,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 09, 2020",,Paperback,view,/book/show/16424.Peril_at_End_House
746,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Black Coffee: A Mystery Play in Three Acts        (Hercule Poirot, #7)","Christie, Agatha",0573618852,9780573618857,0573618852,142        pp,3.66,"2,840",1930,"Jan 01, 2010",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 09, 2020",,Paperback,view,/book/show/645754.Black_Coffee
747,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Mystery of the Blue Train        (Hercule Poirot, #6)","Christie, Agatha",1579126952,9781579126957,1579126952,317        pp,3.87,"65,578","Mar 29, 1928","Mar 30, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"Nov 09, 2020",,Hardcover,view,/book/show/16335.The_Mystery_of_the_Blue_Train
748,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Big Four        (Hercule Poirot, #5)","Christie, Agatha",0007120818,9780007120819,0007120818,272        pp,3.57,"60,247","Jan 27, 1927",2002,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 09, 2020",,Paperback,view,/book/show/16316.The_Big_Four
749,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Murder of Roger Ackroyd        (Hercule Poirot, #4)","Christie, Agatha",1579126278,9781579126278,1579126278,288        pp,4.27,"274,198","Jun 07, 1926","Sep 01, 2006",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"Nov 09, 2020",,Hardcover,view,/book/show/16328.The_Murder_of_Roger_Ackroyd
750,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Poirot Investigates        (Hercule Poirot, #3)","Christie, Agatha",0007120702,9780007120703,0007120702,265        pp,3.92,"64,521","Mar 01, 1924",2001,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"Nov 09, 2020",,Paperback,view,/book/show/477597.Poirot_Investigates
751,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Pani McGinty nie żyje        (Hercule Poirot, #32)","Christie, Agatha",,8370231837,,255        pp,3.85,"32,775",Feb 1952,1991,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 09, 2020",,Paperback,view,/book/show/17339286-pani-mcginty-nie-yje
752,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Radium Girls. Mroczna historia promiennych kobiet Ameryki,"Moore, Kate*",8366005259,9788366005259,8366005259,469        pp,4.15,"146,946",Jun 2016,"Jan 30, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 09, 2020",,Paperback,view,/book/show/43751067-the-radium-girls-mroczna-historia-promiennych-kobiet-ameryki
753,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Życie Sus,"Bengtsson, Jonas T.",8366517187,9788366517189,8366517187,216        pp,3.38,"1,386","May 19, 2017","Feb 12, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 09, 2020",,Hardcover,view,/book/show/50334651-ycie-sus
754,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Wyznanie,"Burton, Jessie",,,,500        pp,3.92,"17,285","Sep 19, 2019","Oct 28, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 09, 2020",,Hardcover,view,/book/show/55590307-wyznanie
755,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pora Przypływu,"Christie, Agatha",8327158651,9788327158659,8327158651,249        pp,3.74,"24,614",1948,2018,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 08, 2020",,Paperback,view,/book/show/40733303-pora-przyp-ywu
756,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Trzecia lokatorka        (Hercule Poirot, #40)","Christie, Agatha",837384015X,9788373840157,837384015X,270        pp,3.68,"31,668",Nov 1966,2003,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 08, 2020",,Paperback,view,/book/show/2108416.Trzecia_lokatorka
757,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Zerwane zaręczyny        (Hercule Poirot, #22)","Christie, Agatha",,,,240        pp,3.93,"39,373",Mar 1940,"Jun 03, 2005",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 08, 2020",,Paperback,view,/book/show/17304021-zerwane-zar-czyny
758,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Morderstwo odbędzie się,"Christie, Agatha",,9788327151766,,304        pp,4.01,"72,070",Jun 1950,"Oct 23, 2014",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 08, 2020",,Hardcover,view,/book/show/25730288-morderstwo-odb-dzie-si
759,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A.B.C.        (Herkules Poirot, #13)","Christie, Agatha",,9788327151780,,186        pp,4.03,"166,504","Jan 06, 1936","Jul 02, 2014",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 08, 2020",,Hardcover,view,/book/show/23396581-a-b-c
760,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Tajemnicza historia w Styles        (Hercule Poirot, #1)","Christie, Agatha",8372559635,9788372559635,,159        pp,4.00,"423,365","Jan 01, 1920",2001,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"Nov 08, 2020",,Paperback,view,/book/show/13111326-tajemnicza-historia-w-styles
761,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Morderstwo w Orient Expressie        (Hercule Poirot, #10)","Christie, Agatha",,9788324589722,8324589724,264        pp,4.20,"622,136","Jan 01, 1934","Oct 19, 2010",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 08, 2020",,Paperback,view,/book/show/10994518-morderstwo-w-orient-expressie
762,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I nie było już nikogo,"Christie, Agatha",8389651580,9788389651587,,160        pp,4.28,"1,355,747","Nov 06, 1939",2004,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 08, 2020",,Hardcover,view,/book/show/7888736-i-nie-by-o-ju-nikogo
763,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Morderstwo w zaułku,"Christie, Agatha",,9788327151896,,288        pp,3.78,"23,854","Mar 15, 1937",Nov 2014,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"Nov 08, 2020",,Hardcover,view,/book/show/25730306-morderstwo-w-zau-ku
764,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Śmierć w chmurach,"Christie, Agatha",,,,272        pp,3.86,"54,381","Mar 10, 1935",2015,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 08, 2020",,Paperback,view,/book/show/29237057-mier-w-chmurach
765,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Morderstwo na polu golfowym        (Herkules Poirot, #2)","Christie, Agatha",8324592245,9788324592241,8324592245,218        pp,3.87,"95,377",1923,2012,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"Nov 08, 2020",,Mass Market Paperback,view,/book/show/13589208-morderstwo-na-polu-golfowym
766,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Pierwsze, drugie... zapnij mi obuwie        (Herkules Poirot, #23)","Christie, Agatha",8324592326,9788324592326,8324592326,232        pp,3.77,"37,528",1940,Mar 2012,it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 08, 2020",,Paperback,view,/book/show/20754070-pierwsze-drugie-zapnij-mi-obuwie
767,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Zbrodnia na festynie        (Hercule Poirot, #35)","Christie, Agatha",8370235557,,,216        pp,3.82,"31,353",Oct 1956,2004,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 08, 2020",,Paperback,view,/book/show/2092796.Zbrodnia_na_festynie
768,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,ŻD,"Bykov, Dmitry",837976532X,9788379765324,837976532X,782        pp,3.83,204,2001,2016,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 08, 2020",,Hardcover,view,/book/show/36365027-d
769,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Uniewinnienie,"Bykov, Dmitry",,9788379762149,,320        pp,3.91,209,"Jan 01, 2001","Mar 18, 2015",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 08, 2020",,ebook,view,/book/show/25249511-uniewinnienie
770,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Grobowa cisza, żałobny zgiełk","Ogawa, Yōko",8395530080,9788395530081,8395530080,176        pp,4.04,"22,068","Jun 01, 1998",Nov 2020,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Niesamowita książka. Kwintesencja tego, czego szukam w literaturze. Piękno, klimat, genialna siatka wzajemnych powiązań i ta inteligentna, subtelna zaNiesamowita książka. Kwintesencja tego, czego szukam w literaturze. Piękno, klimat, genialna siatka wzajemnych powiązań i ta inteligentna, subtelna zagadkowość. Ogromny smutek, podszyty igiełkami grozy. Zbiór opowiadań, a jednak jedna piękna, ściśle związana całość. Kocham takie książki. Dla mnie o wiele lepsza od ""Ukochanego równania profesora"", które, choć również genialne, nie wywołało we mnie takich uczuć i takich zachwytów, jak ten tomik....more",Notes are private!,0,16,1,"Jan 06, 2021","Jan 07, 2021","Nov 07, 2020",,Paperback,view (with text),/book/show/55801331-grobowa-cisza-a-obny-zgie-k
771,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Historia zaginionej dziewczynki        (Genialna przyjaciółka, #4)","Ferrante, Elena",8379995686,9788379995684,8379995686,592        pp,4.44,"137,102","Oct 29, 2014","May 18, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Do końca nie dowiedziałam się, czy jestem tą historią zachwycona czy uważam ją za zwyczajnie dobrą, ale daleką od ideału. Różnie bywało. PrzesłuchanieDo końca nie dowiedziałam się, czy jestem tą historią zachwycona czy uważam ją za zwyczajnie dobrą, ale daleką od ideału. Różnie bywało. Przesłuchanie wszystkich części zajęło mi 3 miesiące i bardzo zżyłam się z tą historią. Nie znoszę bohaterów, ale to tylko świadczy o ich wiarygodności i wielowymiarowości. Nie działo się tam nic specjalnie fascynującego, ale to historia o życiu zwyczajnych-niezwyczajnych kobiet, przemianach społecznych, polityce i o brutalnym Neapolu na przestrzeni lat. Nie miało prawa dziać się tu coś super fascynującego. Historia była na tyle ciekawa, na ile mogła, była wiarygodna i angażująca. Relacja między bohaterkami bardzo toksyczna. Lila doprowadzała mnie do szewskiej pasji. Całość naprawdę na plus, ale muszę te książki przetrawić żeby mieć pewną opinię. Na pewno była to historia bardzo dobra. Choć irytowałam się częściej niż zachwycałam, to jednak było w niej coś absolutnie wyjątkowego....more",Notes are private!,0,0,1,"Nov 07, 2020","Nov 15, 2020","Nov 07, 2020",,Paperback,view (with text),/book/show/30121457-historia-zaginionej-dziewczynki
772,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pierwsza osoba liczby pojedynczej,"Murakami, Haruki",8328715627,9788328715622,8328715627,224        pp,3.54,"40,021",Jul 2020,"Nov 12, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Kocham opowiadania Murakamiego. Przepełniają mnie takimi uczuciami, o jakie bym się nawet nie podejrzewała. Są nasycone pięknem, wiedzą i szorstką wraKocham opowiadania Murakamiego. Przepełniają mnie takimi uczuciami, o jakie bym się nawet nie podejrzewała. Są nasycone pięknem, wiedzą i szorstką wrażliwością, grają absurdem i pozorną powolnością, a jednocześnie potrafią w człowieku coś zmienić, kazać się zastanawiać, obudzić dziwne lecz pozytywne emocje. Po przeczytaniu jeszcze długo grają mi w głowie, myślę o nich, wracam do nich, nie mogę się nigdy od nich do końca uwolnić. Tu było tak samo. Przepiękny zbiór, nieco mniej realizmu magicznego niż zwykle, więcej wspomnień, zainteresowań, autobiografii (a może i nie). Opowiadanie ""Śmietanka"" według mnie jest najlepsze z całego zbiorku. Nie mogę przestać o nim myśleć. Piękne, niecodzienne, kwintesencja tego, czego ja szukam w literaturze i co potrafi zaoferować Murakami....more",Notes are private!,0,7,1,"Nov 06, 2020","Nov 06, 2020","Nov 06, 2020",,Hardcover,view (with text),/book/show/55659014-pierwsza-osoba-liczby-pojedynczej
773,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Zakłamane życie dorosłych,"Ferrante, Elena",836651224X,9788366512245,836651224X,456        pp,3.66,"70,642","Nov 07, 2019","Sep 02, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Uwielbiam Ferrante. Niby nie opowiada nic szczególnego, ale wciąga bez reszty. Tworzy rewelacyjnych bohaterów, których się bardziej nienawidzi niż lubUwielbiam Ferrante. Niby nie opowiada nic szczególnego, ale wciąga bez reszty. Tworzy rewelacyjnych bohaterów, których się bardziej nienawidzi niż lubi, ale są porażająco autentyczni. Świetnie się bawiłam. Nostalgiczny powrót do cyklu neapolitańskiego....more",Notes are private!,0,10,1,"Mar 11, 2021","Mar 14, 2021","Nov 05, 2020",,Paperback,view (with text),/book/show/54104643-zak-amane-ycie-doros-ych
774,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Szóste dziecko        (Czwarta małpa, #3)","Barker, J.D.*",838143551X,9788381435512,838143551X,512        pp,4.49,"18,452","Aug 27, 2019","Oct 28, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Jedno wielkie WOW. Nie spodziewałam się kompletnie takiego zwrotu akcji. Od połowy leci plot twist za plot twistem, a każdy wyrywa z kapci bardziej niJedno wielkie WOW. Nie spodziewałam się kompletnie takiego zwrotu akcji. Od połowy leci plot twist za plot twistem, a każdy wyrywa z kapci bardziej niż poprzedni. Ciężko mi było się w nią wgryźć, męczyłam się dosyć długo z pierwszą połową. Drugą pochłonęłam w kilka godzin, ślęcząc nad nią do 3 w nocy. Świetna książka, absolutnie genialna seria. Jedna z najlepszych serii kryminalnych jakie czytałam. Coś niesamowitego. Oryginalnego. Cholernie wciągającego. Czytajcie to złoto....more",Notes are private!,0,3,1,"Nov 03, 2020","Nov 10, 2020","Nov 03, 2020",,Paperback,view (with text),/book/show/55298168-sz-ste-dziecko
775,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Czerwone dziewczyny. Legenda rodu Akakuchibów,"Sakuraba, Kazuki",8308063403,9788308063408,8308063403,488        pp,3.79,946,2006,"Apr 27, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"4.5O rany, kompletnie się tego nie spodziewałam. Wiedziałam o autorce tyle, że stworzyła mangę 'Gosick', której osobiście nie lubię i nawet jako dziec4.5O rany, kompletnie się tego nie spodziewałam. Wiedziałam o autorce tyle, że stworzyła mangę 'Gosick', której osobiście nie lubię i nawet jako dzieciaka mnie nudziła. Dlatego też podchodziłam do tej książki z rezerwą, a nie powinnam, bo to było TAK DOBRE. Wielowątkowa saga rodzinna z elementami magicznymi, z pięknym tłem przemian polityczno społecznych w Japonii, opowiadają o silnych, niezwykłych kobietach. Części Manyo i Toko zrobiły na mnie niesamowite wrażenie i czytałam jak zaklęta. Kemari aż tak mnie nie wciągnęła, ale ciągle była to część bardzo interesująca, ze świetnymi wątkami i motywami. Czytało się błyskawicznie, język był świetny, a zagadka hipnotyzująca. Bohaterowie pełnokrwiści, wiarygodni i wielowarstwowi. Książka była praktycznie nieodkładalna. Coś genialnego....more",Notes are private!,0,8,1,"Feb 09, 2021","Feb 13, 2021","Nov 02, 2020",,Hardcover,view (with text),/book/show/34703200-czerwone-dziewczyny-legenda-rodu-akakuchib-w
776,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Historia ucieczki        (Genialna przyjaciółka, #3)","Ferrante, Elena",8379995503,9788379995509,,520        pp,4.35,"148,713","Oct 30, 2013","Jan 13, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Lepsza niż pierwsza część, gorsza niż druga. Nie sądziłam, że tak mocno przywiążę się do tej serii. Coś świetnego, chociaż nierzadko się denerwowałam Lepsza niż pierwsza część, gorsza niż druga. Nie sądziłam, że tak mocno przywiążę się do tej serii. Coś świetnego, chociaż nierzadko się denerwowałam na bohaterów, których nie da się lubić. Świetnie napisana, głęboko psychologiczna, wciągająca....more",Notes are private!,0,1,1,"Oct 28, 2020","Nov 06, 2020","Oct 28, 2020",,Paperback,view (with text),/book/show/29339340-historia-ucieczki
777,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Gorączka złotych rybek,"Okamoto, Kanoko",8395243359,9788395243356,8395243359,88        pp,3.47,"2,189",1937,Feb 2020,it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Nic ciekawego niestety,Notes are private!,0,10,1,"Oct 23, 2022","Oct 23, 2022","Oct 26, 2020",,Paperback,view (with text),/book/show/50269714-gor-czka-z-otych-rybek
778,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Upiorna opowieść,"Straub, Peter",8377313014,9788377313015,8377313014,628        pp,3.93,"78,464","Jan 01, 1979","Oct 17, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Niestety dnf. Przeczytałam 250 stron i mam dosyć, nic się nie dzieje, rozwleczone to wszystko niesamowicie, nie zaciekawił mnie dotychczas ani jeden aNiestety dnf. Przeczytałam 250 stron i mam dosyć, nic się nie dzieje, rozwleczone to wszystko niesamowicie, nie zaciekawił mnie dotychczas ani jeden akapit. Tydzień męki żeby stwierdzić, że nic z tego nie będzie. Przykro mi strasznie, bo to książka w moim stylu i bardzo na nią liczyłam. Może kiedyś spróbuję raz jeszcze....more",Notes are private!,0,1,1,"Oct 26, 2020","Nov 02, 2020","Oct 26, 2020",,Hardcover,view (with text),/book/show/41827938-upiorna-opowie
779,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Szklany klosz,"Plath, Sylvia",8366140032,9788366140035,8366140032,344        pp,4.05,"959,956",Jan 1963,"Jan 23, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"Oct 23, 2020",,Hardcover,view,/book/show/43834076-szklany-klosz
780,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Muza,"Burton, Jessie",8308062350,9788308062357,8308062350,416        pp,3.85,"58,861","Jun 28, 2016","Nov 24, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 23, 2020",,Hardcover,view,/book/show/32734673-muza
781,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Wrath and the Dawn        (The Wrath and the Dawn, #1)","Ahdieh, Renee*",0399171614,9780399171611,0399171614,416        pp,4.06,"176,231","May 12, 2015","May 12, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 23, 2020",,Hardcover,view,/book/show/18798983-the-wrath-and-the-dawn
782,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pachinko,"Lee, Min Jin",8380155696,9788380155695,8380155696,576        pp,4.33,"471,135","Feb 07, 2017","Sep 27, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 23, 2020",,Paperback,view,/book/show/36216309-pachinko
