,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Frabe's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
41,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,In memoriam,"Winn, Alice",8811008476,9788811008477,,432        pp,4.55,"21,381","Mar 07, 2023","Sep 05, 2023",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Un cicaleccio stordente e irritante, da cui un’overdose di discorso diretto. Su GR ha un voto incredibilmente alto: boh!",Notes are private!,1,0,1,"Sep 25, 2023","Oct 05, 2023","Sep 17, 2023",,Paperback,view (with text),/book/show/199025277-in-memoriam
42,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,La Resistenza delle donne,"Tobagi, Benedetta",8806253662,9788806253660,,365        pp,4.29,349,"Oct 25, 2022","Oct 25, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Tante donne della Resistenza, tante storie: Benedetta Tobagi le ricorda con parole ed immagini, sottolineandone il ruolo essenziale. Tra le tante, dueTante donne della Resistenza, tante storie: Benedetta Tobagi le ricorda con parole ed immagini, sottolineandone il ruolo essenziale. Tra le tante, due trentine - mie conterranee: Clorinda Menguzzato, nome di battaglia Veglia, catturata e uccisa appena ventenne, e Ines Pisoni, alias Serena, che sopravvisse... lungamente piangendo la perdita dell'eroico compagno di vita Mario Pasi....more",Notes are private!,0,1,1,"Oct 08, 2023","Oct 12, 2023","Sep 17, 2023",,Hardcover,view (with text),/book/show/63107627-la-resistenza-delle-donne
43,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Il mio romanzo viola profumato seguito da L'io,"McEwan, Ian*",8806239139,9788806239138,8806239139,58        pp,3.85,"3,602","Mar 28, 2016","Jun 12, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Un racconto breve e un saggio breve, buoni entrambi.",Notes are private!,0,0,1,"Nov 18, 2023","Nov 20, 2023","Sep 14, 2023",,Paperback,view (with text),/book/show/40515458-il-mio-romanzo-viola-profumato-seguito-da-l-io
44,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,L'albero e la vite,"Jong, Dola de",8883734041,9788883734045,8883734041,144        pp,3.65,585,1954,"Feb 17, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Romanzo del 1954 - ma ambientato nel 1938 - recentemente ""riscoperto"", e dunque riproposto con enfasi... Ha per protagoniste due donne ""alle prese conRomanzo del 1954 - ma ambientato nel 1938 - recentemente ""riscoperto"", e dunque riproposto con enfasi... Ha per protagoniste due donne ""alle prese con sentimenti e pulsioni considerati inammissibili"" al tempo; l'autrice ""scava nel loro animo"", dice la presentazione. Preciserei: scava ""confusamente"". (Morale: occhio alle ""riscoperte""!)...more",Notes are private!,0,2,1,"Sep 13, 2023","Sep 17, 2023","Sep 13, 2023",,Paperback,view (with text),/book/show/123003804-l-albero-e-la-vite
45,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Il Polacco,"Coetzee, J.M.",8858443179,9788858443170,B0CC44VWRK,128        pp,3.71,"2,752","Sep 19, 2023","Aug 29, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Tra ""il Polacco"" e Beatrice una specie d'amore - che è più un'infatuazione di lui per lei - con riferimenti a Dante e alla Beatrice sua… Mah… (Il granTra ""il Polacco"" e Beatrice una specie d'amore - che è più un'infatuazione di lui per lei - con riferimenti a Dante e alla Beatrice sua… Mah… (Il grande Coetzee ci ha regalato pagine ben più convincenti.)...more",Notes are private!,2,7,1,"Sep 07, 2023","Sep 10, 2023","Sep 07, 2023",,Hardcover,view (with text),/book/show/192685274-il-polacco
46,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,La notte sarà calma,"Gary, Romain",8854503657,9788854503656,8854503657,286        pp,4.07,260,1974,Apr 2011,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Strutturata in forma di intervista, ""La notte sarà calma"" (1974) è l'autobiografia del Romain Gary maturo (quanto ad età); precedentemente, nel 1960, Strutturata in forma di intervista, ""La notte sarà calma"" (1974) è l'autobiografia del Romain Gary maturo (quanto ad età); precedentemente, nel 1960, Gary aveva pubblicato ""La promessa dell'alba"", la splendida autobiografia più giovanile. Il grande lituano-francese enfatizza qui la poliedricità vulcanica che lo caratterizza: oltre che scrittore, in quarta di copertina è definito giustamente anche ""seduttore, aviatore, diplomatico, ebreo, patriota, cineasta"", dunque ""uomo smisurato e geniale""; ""La notte sarà calma"" è pertanto un'autobiografia particolarmente fitta, a tratti interessante, a tratti stancante....more",Notes are private!,0,0,1,"Sep 05, 2023","Sep 13, 2023","Sep 05, 2023",,Paperback,view (with text),/book/show/15724841-la-notte-sar-calma
47,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Il deserto dei Tartari,"Buzzati, Dino",8804327030,9788804327035,8804327030,234        pp,4.20,"31,011",1940,"Jan 28, 1989",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Romanzo già ""ben noto"", ora è ""letto""... con discreta soddisfazione. Romanzo già ""ben noto"", ora è ""letto""... con discreta soddisfazione. ...more",Notes are private!,0,0,1,"Aug 28, 2023","Sep 02, 2023","Aug 28, 2023",,Paperback,view (with text),/book/show/171306.Il_deserto_dei_Tartari
48,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Che ne è stato di te, Buzz Aldrin?","Harstad, Johan",8870911640,9788870911640,8870911640,464        pp,4.05,"5,333",2005,"Oct 14, 2008",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Sconclusionato.,Notes are private!,2,2,1,"Aug 25, 2023","Aug 28, 2023","Aug 25, 2023",,Paperback,view (with text),/book/show/9669032-che-ne-stato-di-te-buzz-aldrin
49,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Avere e non avere,"Hemingway, Ernest",8804460628,9788804460626,8804460628,256        pp,3.52,"32,627",1937,1998,it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Romanzo del 1937 ottenuto assemblando tre racconti precedenti con protagonista Harry Morgan, un criminale: scrittura cruda, lettura fastidiosa.",Notes are private!,0,1,1,"Aug 13, 2023","Aug 15, 2023","Aug 15, 2023",,Paperback,view (with text),/book/show/9762345-avere-e-non-avere
50,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,M. Gli ultimi giorni dell'Europa,"Scurati, Antonio",,,B0B8J3FD42,848        pp,4.27,"1,028","Sep 14, 2022","Sep 14, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Mussolini e i suoi dal 1938 al 1940, come seguirono il criminale psicopatico Hitler fino a farci coinvolgere in una guerra disastrosa: ancora un’ottimMussolini e i suoi dal 1938 al 1940, come seguirono il criminale psicopatico Hitler fino a farci coinvolgere in una guerra disastrosa: ancora un’ottima prova di Antonio Scurati, la migliore fra le tre M proposte al lettore fino ad ora....more",Notes are private!,0,0,1,"Aug 08, 2023","Aug 25, 2023","Aug 08, 2023",,Kindle Edition,view (with text),/book/show/62092088-m-gli-ultimi-giorni-dell-europa
51,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,La ricreazione è finita,"Ferrari, Dario",8838944709,9788838944703,8838944709,480        pp,4.24,"1,385","Jan 24, 2023","Jan 24, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Prima parte un po' così, poi cresce... e ti prende: bravo, Dario Ferrari! Prima parte un po' così, poi cresce... e ti prende: bravo, Dario Ferrari! ...more",Notes are private!,0,4,1,"Aug 12, 2023","Aug 20, 2023","Aug 07, 2023",,Paperback,view (with text),/book/show/107866589-la-ricreazione-finita
52,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Memoriale,"Volponi, Paolo",8806225758,9788806225759,8806225758,273        pp,3.50,224,1962,"Feb 01, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Ambientato negli anni che seguirono la seconda guerra mondiale, il racconto dell’operaio Albino Saluggia, psicotico paranoico, è per qualche aspetto iAmbientato negli anni che seguirono la seconda guerra mondiale, il racconto dell’operaio Albino Saluggia, psicotico paranoico, è per qualche aspetto interessante, ma perlopiù ridondante, pesante, stancante…...more",Notes are private!,0,1,1,"Aug 02, 2023","Aug 07, 2023","Aug 02, 2023",,Paperback,view (with text),/book/show/42410572-memoriale
53,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Un altro Eden,"Harding, Paul",8854527130,9788854504790,B0BY3DX1VN,224        pp,3.80,"11,989","Jan 24, 2023","Mar 28, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"La storia di alcune famiglie che vissero sull'isola di Malaga, nel Maine, dal 1973 allo loro sgombero forzato del 1912: un'altra buona prova di Paul HLa storia di alcune famiglie che vissero sull'isola di Malaga, nel Maine, dal 1973 allo loro sgombero forzato del 1912: un'altra buona prova di Paul Harding, che peraltro avevo apprezzato ancor più ne ""L'ultimo inverno"" e soprattutto nell'ottimo ""Enon"". ...more",Notes are private!,0,2,1,"Jul 18, 2023","Jul 26, 2023","Jul 16, 2023",,Paperback,view (with text),/book/show/123275055-un-altro-eden
54,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Il mare colore del vino,"Sciascia, Leonardo",8845911918,9788845911910,8845911918,148        pp,3.90,"1,143","Apr 21, 1973","Feb 01, 1996",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Raccolta di racconti scritti da Sciascia tra il 1959 e il 1972, non imperdibili.",Notes are private!,0,0,1,"Jul 14, 2023","Jul 29, 2023","Jul 14, 2023",,Paperback,view (with text),/book/show/168287.Il_mare_colore_del_vino
55,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,La trasparenza impossibile. Aforismi e riflessioni,"Schnitzler, Arthur",8836806090,9788836806096,8836806090,81        pp,4.00,2,unknown,2000,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Tra le tante, una piccola considerazione... critica su certi critici:La prima domanda del critico dovrebbe essere: ""Che cos'hai da dirmi, opera?"". Ma Tra le tante, una piccola considerazione... critica su certi critici:La prima domanda del critico dovrebbe essere: ""Che cos'hai da dirmi, opera?"". Ma in genere questo non lo preoccupa granché. Il suo primo impulso è piuttosto: ""Ebbene, opera, guarda che cosa ho da dirti""....more",Notes are private!,0,0,1,"Jul 23, 2023","Jul 27, 2023","Jul 11, 2023",,Paperback,view (with text),/book/show/36435404-la-trasparenza-impossibile-aforismi-e-riflessioni
56,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,L'uomo che piantava gli alberi,"Giono, Jean",8877824794,9788877824790,8877824794,53        pp,4.20,"15,306",1953,"Jan 01, 1998",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Poche pagine, tanto amore per la natura. (Produciamo troppa CO2, sempre di più: piantiamo alberi!!!)",Notes are private!,0,1,1,"Jul 11, 2023","Jul 11, 2023","Jul 11, 2023",,Paperback,view (with text),/book/show/9270004-l-uomo-che-piantava-gli-alberi
57,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cronaca di una morte annunciata,"García Márquez, Gabriel",8804567899,9788804567899,8804567899,106        pp,3.97,"193,436",1981,2007,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Leggere Gabriel García Márquez (ritrovarlo, che t'aspettava) è sempre un piacere.Leggere Gabriel García Márquez (ritrovarlo, che t'aspettava) è sempre un piacere....more",Notes are private!,0,1,1,"Jul 11, 2023","Jul 14, 2023","Jul 11, 2023",,Paperback,view (with text),/book/show/4001905-cronaca-di-una-morte-annunciata
58,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Colazione da Tiffany,"Capote, Truman",8811683459,9788811683452,8811683459,128        pp,3.85,"264,728","Oct 28, 1958",2007,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Dall'autore dell'ottimo ""A sangue freddo"", e pure ricordando il film con Audrey Hepburn, mi aspettavo di più...Dall'autore dell'ottimo ""A sangue freddo"", e pure ricordando il film con Audrey Hepburn, mi aspettavo di più......more",Notes are private!,0,3,1,"Jul 08, 2023","Jul 10, 2023","Jul 08, 2023",,Hardcover,view (with text),/book/show/9456117-colazione-da-tiffany
59,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,La colonia,"Magee, Audrey",883394218X,9788833942186,,312        pp,4.12,"9,257","Feb 03, 2022","Mar 28, 2023",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Decantato, non da me.",Notes are private!,0,0,1,"Jul 08, 2023","Jul 11, 2023","Jul 08, 2023",,Paperback,view (with text),/book/show/123846548-la-colonia
60,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Le regole dello Shangai,"De Luca, Erri",8807035499,9788807035494,B0C249LG93,112        pp,3.72,301,"May 16, 2023","May 16, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Il poeta Erri De Luca ha una prosa poco fluida, a mio parere: come lampi di luce nel grigio.",Notes are private!,0,0,1,"Jul 05, 2023","Jul 07, 2023","Jul 05, 2023",,Paperback,view (with text),/book/show/128273112-le-regole-dello-shangai
61,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Elevation,"King, Stephen*",1982102314,9781982102319,1982102314,146        pp,3.65,"136,492","Oct 30, 2018","Oct 30, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Il mio primo Stephen King (finora snobbato): senza infamia e senza lode.,Notes are private!,0,1,1,"Jul 05, 2023","Jul 06, 2023","Jul 05, 2023",,Hardcover,view (with text),/book/show/38355410-elevation
62,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Eroica, folle e visionaria: Storie di medicina spericolata","Bencivelli, Silvia",8833941752,9788833941752,B0C1NWPFB9,364        pp,4.03,33,unknown,"May 19, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Di medici un po’ eroi e un po’ pazzi che hanno provato su di sé nuove metodiche diagnostiche o nuove terapie; la medicina è progredita anche a grazie Di medici un po’ eroi e un po’ pazzi che hanno provato su di sé nuove metodiche diagnostiche o nuove terapie; la medicina è progredita anche a grazie a loro: riconoscenti, li ringraziamo....more",Notes are private!,0,0,1,"Oct 21, 2023","Dec 10, 2023","Jul 02, 2023",,Kindle Edition,view (with text),/book/show/125597708-eroica-folle-e-visionaria
63,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I giorni del mare,"Adrian, Pierre",,9788899591618,,160        pp,4.03,35,unknown,"May 10, 2023",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Un ritorno agostano in Bretagna, nella casa di famiglia, tra dolci ricordi e nuove emozioni: ""I giorni del mare"", romanzo del francese Pierre Adrian, Un ritorno agostano in Bretagna, nella casa di famiglia, tra dolci ricordi e nuove emozioni: ""I giorni del mare"", romanzo del francese Pierre Adrian, classe 1991, è bellissimo - e dunque consigliabilissimo. ...more",Notes are private!,0,4,1,"Jun 30, 2023","Jul 04, 2023","Jun 30, 2023",,Paperback,view (with text),/book/show/148709269-i-giorni-del-mare
64,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dipendenza,"Ditlevsen, Tove",,9791259674333,B0BWZ3H7PM,177        pp,4.40,"10,071",1971,"Apr 04, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Ancora quattro stelle alla Ditlevsen scrittrice, decisamente meno - se racconta il vero - alla Ditlevsen donna, disinvolta nel cambiare i mariti come Ancora quattro stelle alla Ditlevsen scrittrice, decisamente meno - se racconta il vero - alla Ditlevsen donna, disinvolta nel cambiare i mariti come nell’assumere farmaci dopanti. Questo suo terzo libro autobiografico dopo “infanzia” e Gioventù”, pur sempre coinvolgente, risulta per il lettore assai più pesante dei precedenti....more",Notes are private!,0,1,1,"Jun 25, 2023","Jun 30, 2023","Jun 25, 2023",,Paperback,view (with text),/book/show/124949367-dipendenza
