,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,karen's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
2002,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How to Draw Cute Stuff: Around the World        (Volume 5),"Nguyen, Angela",1454943718,9781454943716,1454943718,128        pp,4.29,17,unknown,"Jul 27, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 28, 2021",,Paperback,view,/book/show/56923724-how-to-draw-cute-stuff
2003,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Ride Like Hell        (A Grifter's Song, #20)","Cosby, S.A.*",,,B095161BJN,62        pp,4.00,118,unknown,"Jun 01, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 28, 2021",,Kindle Edition,view,/book/show/58248096-ride-like-hell
2004,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Peek-a-Poop,"Lamb, Anne",0063023202,9780063023208,0063023202,18        pp,3.42,12,unknown,"May 18, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 27, 2021",,Board book,view,/book/show/54798486-peek-a-poop
2005,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Confessions on the 7:45,"Unger, Lisa*",0778389294,9780778389293,0778389294,416        pp,3.91,"52,974","Oct 06, 2020","Jul 13, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Jul 26, 2021",,Paperback,view,/book/show/55004490-confessions-on-the-7
2006,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Beheld,"Nesbit, TaraShea*",1635576555,9781635576559,1635576555,288        pp,3.43,"5,573","Mar 17, 2020","Oct 19, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 26, 2021",,Paperback,view,/book/show/53138226-beheld
2007,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cursed Bunny,"Chung, Bora",1916277187,9781916277182,1916277187,251        pp,3.80,"23,764","Mar 15, 2017","Jul 15, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,0,not set,not set,"Jul 25, 2021",,Paperback,view,/book/show/56648660-cursed-bunny
2008,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Departures,"Wenstrom, E.J.*",,9798529265154,B098GRZMGX,301        pp,4.08,190,unknown,"Aug 10, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 24, 2021",,Paperback,view,/book/show/58373840-departures
2009,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Man Who Died Twice        (Thursday Murder Club, #2)","Osman, Richard",,,1984880993,368        pp,4.38,"222,209","Sep 16, 2021","Sep 28, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 24, 2021",,Hardcover,view,/book/show/57500970-the-man-who-died-twice
2010,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Alice Isn't Dead,"Fink, Joseph*",0062844148,9780062844149,0062844148,322        pp,3.63,"9,607","Oct 30, 2018","Aug 31, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 24, 2021",,Paperback,view,/book/show/43721828-alice-isn-t-dead
2011,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Annual Migration of Clouds,"Mohamed, Premee*",1770415939,9781770415935,1770415939,158        pp,3.72,"1,951","Sep 28, 2021","Sep 28, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 24, 2021",,Paperback,view,/book/show/56996758-the-annual-migration-of-clouds
2012,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Termination Shock,"Stephenson, Neal*",0063028050,9780063028050,0063028050,708        pp,3.84,"17,012","Oct 27, 2021","Nov 16, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 24, 2021",,Hardcover,view,/book/show/57094295-termination-shock
2013,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Last Dinosaurs of Portland,"Gapinski, James R.*",,9781946340375,,36        pp,3.65,17,unknown,"May 23, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 24, 2021",,Saddle Stitch Binding,view,/book/show/58246626-the-last-dinosaurs-of-portland
2014,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Master and Margarita,"Bulgakov, Mikhail",1419756508,9781419756504,1419756508,432        pp,4.29,"353,290",1967,"Sep 28, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 24, 2021",,Paperback,view,/book/show/56969549-the-master-and-margarita
2015,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fight Night,"Toews, Miriam",1635578175,9781635578171,1635578175,255        pp,4.04,"17,492","Oct 05, 2021","Oct 05, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 24, 2021",,Hardcover,view,/book/show/56978048-fight-night
2016,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Ophelia Girls,"Healey, Jane*",0358106419,9780358106418,0358106419,368        pp,3.42,"1,848","Aug 10, 2021","Aug 10, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 24, 2021",,Hardcover,view,/book/show/53968556-the-ophelia-girls
2017,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Skin Deep,"Brennert, Alan*",1250817994,9781250817990,,32        pp,4.06,87,"Jul 21, 2021","Jul 21, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"One, two, three days of waiting for the end of the world, or something like it, to arrive. Listening to reports of the virus infecting the passengers One, two, three days of waiting for the end of the world, or something like it, to arrive. Listening to reports of the virus infecting the passengers and crew of the ocean liner Queen Mary in the mid-Atlantic, turning it into a literal death ship. Then sporadic reports of outbreaks in Europe—followed by a day’s silence that raised Trina’s hopes that perhaps the virus had blown out to sea, might never arrive here…Until, on the fourth day, the sirens began screaming.this is a perfect short story and it has, in a small but significant way, changed my life. i have been reading one of these free tor shorts each week for...seven years? and one week, back in 2016, i attempted one that was part of the wild cards-verse, Nuestra Señora de la Esperanza. although this ""series"" has existed for more than 25 years, this was my introduction to its world, and i was so confused by the details (which confusion my  certainly reflected), that every time a new wild cards-shorty dropped, i would mutter ""fool me once..."" and would comb thru the archives for another one to read for that week. i didn't feel like doing that this week, since the pool of unread-by-me shorties has been shrinking, and many of the ones i haven't yet read have been avoided for reasons, so when i saw that this week's offering was a wild cards story, i begrudgingly decided to give it a try and WOW! i'm so glad i did!this is a perfect introduction to the wild cards universe. from the intro: In Alan Brennert’s “Skin Deep,” we see for the first time the events of September 15, 1946 from the viewpoint of someone living on the West Coast of the United States.i'm not sure why, in a quarter of a century's worth of expanding the universe, no one has ever written this particular angle, but i'm so grateful that brennert took on the task, because now i get it! i'm sure i missed a few little easter eggy bits that people more familiar with the series would have noticed, but for a NOOB like me, it was a great introduction to WHAT HAPPENED and now the pool of unread-by-me tor shorties has increased exponentially!it's a lovely story, thoughtful and well-crafted, taking its character through several stages of emotional development while providing ample context for what's going on in the world around them. i had a twinge of apprehension when that particular real-life-person appeared, because it was clear where it was headed, and i was worried that it would turn into a silly pop-culture reference for-the-sake-of, but it was so seamlessly incorporated into the narrative and expanded into something one hundo percent satisfying with wonderful closure. i loved this story and i appreciate it so much, because now i don't have to grumble every time there's a new wild cards story, and i am looking forward to going back and reading all the ones i've avoided all these years. i don't think they will all be as good as this one, but at least i won't be as adrift as i was back in 2016.this is progress.[image]read it for yourself here:https://www.tor.com/2021/07/21/skin-d...[image]come to my blog!!...more",Notes are private!,0,51,1,not set,"Jul 24, 2021","Jul 24, 2021",,ebook,view (with text),/book/show/58578777-skin-deep
2018,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Malefactor,"Repino, Robert",,9781641290999,,440        pp,4.12,155,"Aug 24, 2021","Aug 24, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 22, 2021",,Hardcover,view,/book/show/56925265-malefactor
2019,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Femlandia,"Dalcher, Christina*",,,,336        pp,3.48,"3,976","Oct 19, 2021","Oct 19, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"this book was...not for me.[image]i've already written far too many words in my little ing journal trying to figure out why i didn't love it, anthis book was...not for me.[image]i've already written far too many words in my little ing journal trying to figure out why i didn't love it, and now i've missed pub date, so you tell me.  still coming, but—need more time.okay, here we go:i wasn't crazy about this one, and i’ve been trying to figure out why for about a month now. quickplot: an economic collapse causes chaos across the USA, and the ensuing violence, looting, and food insecurity forces miranda—a pregnant, newly-widowed, formerly wealthy mother of a sixteen-year-old girl to seek shelter in the nearest femlandia—one of a number of self-sufficient female-only compounds her famous-feminist mother win somers established across the country. (""Self-sufficiency...Or I guess we could call it 'self-sufficienSHE.'"" GROAN)before her mother's death, miranda had been estranged from her for many years, #notafan of the great win somers' beliefs, methods, or showboating public persona. miranda married young and lived very comfortably for twenty years, until circumstances (i.e. world goes boom) led her to beg for entry from femlandia co-founder jennifer jones—the woman who slipped into the daughter-shaped void miranda left in her mother's life. behind the walls of femlandia, womyn are free from the scrutiny of the male gaze, from abusive husbands, from the aggressions and microaggressions of men:It isn't only the loose kaftans and colorful fabrics that mark them as different from the women I'm accustomed to; it isn't anything they have or wear at all, but rather what they don't have. An absence. I don't think I ever realized until now how uptight we city women are—or were—how we constantly, incessantly protect ourselves by keeping our heads bent down at our phones or by examining an imagined hangnail, our subconsciouses expecting danger lurking around every corner. We make ourselves look older and uglier than we are, as if youth and beauty were attributes to be hidden away from the world. These women don't have any of these tics, because what these women don't have is fear. And being fearless, they must possess a sense of freedom most of us have never known. cut off from the rest of the world, they have been thriving on their own for years, so this little societal collapse is just another day in the life for them. however, femlandia is not so much a feminist utopia as it is a misandrist cult, and miranda starts uncovering some of the grubby little secrets at the heart of her mother's creation (like how these women are still getting pregnant, and having babies and how all of these babies are female), while her daughter emma embraces the community's highly problematic philosophy with full teenage fervor. but, like a teenager's devotion, this book is all surface with very little depth or substance. it’s a little loose at its joints—it feels like dalcher wanted to write about A and B and C, and she focused on writing the loud shocking parts without spending any time developing the quiet connective tissue that would make this whole situation feel...considered.the trans issue is a pretty good example. the femlandia leadership has a very staunch policy when it comes to transfolk—if you have, or have ever had, a penis attached to your body, you are unwelcome:""They can identify as a fucking hedgehog for all I care. I'm talking about what they are. Not what they think they are or what they want to be. It's a slippery slope. You let one in, you have to let in all. There is a reason your mother called this place Femlandia. Get used to it.""part of the femlandia vetting process involves a physical examination, with an explanation:""I need to satisfy myself that you were always a woman."" which, hey—your compound, your rules, but since there is no mention of trans men or nonbinary/genderqueer people anywhere in the book, it feels like dalcher just didn't want to have to bother with the complexities of gender identity, and dispensed with the matter, shutting it down in one short paragraph. and that gruff dismissal of an entire segment of the population is indicative of how this book deals with any kind of nuance—it doesn't. it ignores the complex and favors the reductive—a colorblocked philosophy without any shading.my problems with this book aren't ideological—i don't read books to see my beliefs mirrored, nor do i read books to have my beliefs challenged. i'm willing to roll along wherever the author chooses to have their characters take me, but at the end of it all, i want there to have been a purpose for the journey—not necessarily a lesson or a stance, but give me something to digest at the end of it; even something as writing 101 as setting or character growth or conflict resolution. my issues with this book are storytelling issues.as far as the community is concerned, we get very few details about the logistics or political structure or How It All Works. we see some of the punishments for disobedience—in fact, miranda's month-long solitary confinement means we don't get a lot of first-impression insights or any perspective about how this colony functions—she immediately (on day five, after being in a medically-induced coma for three days) becomes peripheral to the action; locked in a room reading books while emma is being turned against her and radicalized—with no clarity about how her daughter came to be so quickly indoctrinated into this ""all men are terrible"" weltanschauung. miranda is a wildly inconsistent character and very slow on the uptake. come on, miranda, you work in a zoo and you don't know what coyotes sound like? (and the reveal of that particular plot point was obvious from the first mention, but it was dragged out so long, like dalcher thought we were brand-new and wouldn't immediately clock what was going on there.)it's such a contrast to Matrix, which squeezes the theme of a female-centric cooperative of every last narrative drop. and obviously that's a different situation, a different mission statement, a different writer, but it's a very good example of a story written by someone who is willing to Do the Work—to think beyond the barebones ""i have an idea!"" stage and actually flesh it out with meat for a reader to chew on. Matrix took the idea of a gated community of women and showed all the angles—the good, the bad, all of the unconsidered subtleties. by comparison, this is so shallow and brief. i'm not sure what point she was trying to make. ladies can be shitty, too? what's the story? why is this book? i liked the beginning of this very much—the tipping-point momentum of society breaking down, the shortages, the danger, the situational morality, miranda's friends, having resented her cushy life, turning their backs on her, along with every religious or social institution she approaches for help.You want to know how people end up homeless, how anyone could turn away or shut a door or hang up a phone? Just start asking for help.but it doesn't give anything to the reader, other than a hollow misanthropic clang. men are shitty. women are shitty. people are shitty. we know. we've been here.[image]come to my blog!...more",Notes are private!,0,110,1,"Sep 11, 2021","Sep 13, 2021","Jul 22, 2021",,Hardcover,view (with text),/book/show/56584677-femlandia
2020,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,1000 Dot-to-Dot: Animals,"Pavitte, Thomas",1626860858,9781626860858,1626860858,48        pp,4.35,71,"Jun 02, 2014","Aug 01, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 22, 2021",,Paperback,view,/book/show/20344948-1000-dot-to-dot
2021,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Moon Milk: Easy Recipes for Peaceful Sleep,"Daulter, Anni",142365448X,9781423654483,142365448X,128        pp,3.68,19,unknown,"Mar 03, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 22, 2021",,Hardcover,view,/book/show/48694225-moon-milk
2022,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Ice Cream Party: Mix and Match to Create 3,375 Decadent Combinations","Kaiwar, Shikha",1797205072,9781797205076,1797205072,36        pp,3.00,3,unknown,"May 11, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 22, 2021",,Hardcover,view,/book/show/55426415-ice-cream-party
2023,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Retro Recipes from the '50s and '60s: 103 Vintage Appetizers, Dinners, and Drinks Everyone Will Love","Gundry, Addie",1250146321,9781250146328,1250146321,240        pp,3.84,107,unknown,"Jan 09, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 22, 2021",,Paperback,view,/book/show/33574247-retro-recipes-from-the-50s-and-60s
2024,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Garnishing & Decorating: Ideas for all Seasons,"Hartung, Georg",076434627X,9780764346279,076434627X,88        pp,0.00,0,"Jul 28, 2014","Sep 28, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 22, 2021",,Paperback,view,/book/show/18848647-garnishing-decorating
2025,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dear Child,"Hausmann, Romy*",1250768551,9781250768551,1250768551,368        pp,4.05,"47,320",Jan 2019,"Aug 24, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 22, 2021",,Paperback,view,/book/show/55467213-dear-child
2026,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Straight,"Tingle, Chuck*",,,B094KLFT62,84        pp,4.07,811,"May 09, 2021","May 09, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Jul 21, 2021",,Kindle Edition,view,/book/show/58008596-straight
2027,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Younger Wife,"Hepworth, Sally*",1250229618,9781250229618,1250229618,346        pp,3.80,"90,823","Oct 26, 2021","Apr 05, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 21, 2021",,Hardcover,view,/book/show/57693338-the-younger-wife
2028,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bryony and Roses,"Kingfisher, T.",1614503990,9781614503996,1614503990,216        pp,4.08,"7,348","May 18, 2015","Nov 21, 2017",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"fulfilling my 2021 goal to read one book each month by an author i love that i haven’t gotten around to reading yetthis beauty and the beast retellingfulfilling my 2021 goal to read one book each month by an author i love that i haven’t gotten around to reading yetthis beauty and the beast retelling is the very antidote i needed to erase the last B&B adaptation i read from my brain: For the Wolf, in which an incurious would-be heroine meanders through her captivity in an increasingly unstable environment while an uncommunicative semi-immortal man refuses to tell her how to help him keep the chaos at bay. and then they kiss and stuff.this one is so much more to my liking, with a heroine who is efficient and level-headed, and a romance that is earned by *gasp* communication, conversation, getting to know one another, instead of a young woman's near-pathological fixation on what the love interest smells like and how his hair looks. the lode-bearing parts of this story are pretty faithful to the beauty/beast original, with some modifications. first off, bryony is no beauty, and she's perfectly fine with that fact. secondly, she is not a virgin sacrifice (nor even a virgin) gifted to the beast by The Patriarch. here she stumbles half-frozen into her own fate—taking shelter from a blizzard in an enormous, seemingly unoccupied though well-kept house that seems to magically anticipate her needs. bryony and her horse fumblefoot eat, drink, rest and revive and, before departing for home, she takes a rose from the table for her sister ivy, whereupon the beast appears, reluctantly informing her* that this transgression has consequences and she belongs to the house now, ignorantia legis neminem excusat &yadda. he permits her to return home for a week to say her goodbyes to her beloved sisters and her even more beloved garden, and to pack anything she might require to make her new surroundings more tolerable. to her credit, she doesn't weep or strategize how to avoid her fate—as practical as a jane austen heroine, she accepts her punishment and honors the rules. her willingness to accept this situation makes sense because she's already experienced some significant upheaval in her life; her prospects for her future narrowed when her father lost their fortune and died in disgrace, leaving his three daughters alone to fend for themselves and bryony happier for it. ""When everything was sold, and all we had left was a cottage so far away that nobody wanted it...I stopped feeling miserable. It was like I'd come out the other side. I remember this kind of crazy exhilaration as we left the city.""""Because we were finally leaving?"" asked Holly, the teacup forgotten halfway to her mouth.""A little. But more..."" Bryony spread her arms. ""If that could happen to us, if we could be rich and then suddenly have nothing—if life could change that much, overnight—then anything could happen. Birds could turn into fish. The sun could rise at midnight. I could learn to fly. The world was obviously wilder and stranger than anyone knew. And there was nothing left to lose. Nobody could take anything from us, because we didn't have anything left to take. I felt invincible.""bryony was never interested in marriage and was relieved to be out of the courtship game—she shared her equally unpretty sister holly's exhaustion of entertaining suitors halfheartedly pretending they were desirable for their merits instead of their money. their youngest sister ivy was pretty and girly and loved all that fairytale stuff, but all bryony wanted was to be in her comfy gardening clothes with dirt under her nails. a passionate gardener who hated roses even before one sealed her fate, the only things she brings to her new home are plants and seeds, turning a small portion of the beast's sprawling grounds into her own botanical paradise. once ensconced in the house, in the most emphatically pink room of all time, bryony soon discerns that she is not the beast's prisoner; that they are both prisoners to...something else, possibly the house itself, as it clearly has a personality and a sense of humor to go along with its magical abilities. the beast can't tell her much about whatever sinister force is keeping them imprisoned together, but—unlike the tight-lipped fellow in For the Wolf, it's not that he won't, but that he can't—each time he comes too close to divulging too much, the house makes its displeasure pretty clear until the beast walks it back placatingly. bryony clocks the rules pretty fast and becomes a proactive and resourceful investigator, soon finding a way around these restrictions in order to figure out how to lift this curse and get back to her life. but overall, although she misses her sisters, it's not a terrible place to be. she has her garden, the house can summon anything she could possibly want, and the beast has a kickass library. a booknerd whose own library was greatly diminished by her family's financial ruin, she's delighted by the beast's shelves, although a little embarrassed at the sheer greed that the Beast's library awoke in her. in short, she acclimates, becoming part of her surroundings without losing herself to them. she has no interest in the frilly pink dresses and jewels the house keeps laying out on her bed, but she's gracious enough to make some concessions and endure what she can, meeting the house's sartorial preferences halfway. she also gets used to the beast; their compatibility surfacing in unexpected ways, familiarity breeding respect and understanding, and bryony's kind enough to try to make the beast feel less self-conscious about his physical appearance. although he attends the formal dinner every evening, he will not eat in front of her, out of consideration for her likely disgust having to watch a beast eat. eventually, she makes him get over his damn self:""You might as well pour yourself one,"" she said wearily. ""Ask the house for a bowl or something.""He stiffened. ""It is—""""Unsightly, I know. Beast, does it matter? You are what you are. I promise that I will not be horrified if you lap your wine instead of sipping it."" She rubbed a hand over her eyes. ""Perhaps I should beg your pardon for sipping it. Who is to say which one of us is doing it correctly?""their blossoming relationship is perfect, made up of playful banter that develops into a genuine appreciation for each other's company, even as she turns down his nightly, curse-ordered marriage proposals. the ending is very different from the original, traveling some very dark ground before resolving in a satisfying and fitting conclusion even better than the original happily ever after. and one MUCH better than For the Wolf. if only all romances were as genuine and un-gooshy as this, i might like 'em more... * after this outstanding meet-cutewet too long to quote in the body of the , that showcases everything that makes these two characters so appealing, and reason #138 of Why I Love T. Kingfisher/Ursula Vernon:""I never faint,"" she said aloud. ""I consider it revolting. I have no patience for women who faint."" She pinched the bridge of her nose between her fingers.""On the contrary,"" rumbled the voice of the Beast, ""I felt that your skull bounced most charmingly on the carpet...And the way in which you soiled yourself with terror was graceful in the extreme,"" added the Beast.Bryony's eyes flew open and she sat bolt upright, ignoring the ringing in her ears and the immediate stabbing pain behind her eyes. ""I did not!"" she cried, and then the smell hit her, and she realized that she had.""It is not right that I am going to be both dead and mortified,"" she told the Beast. ""Either kill me now or give me a change of underwear.""He was kneeling down, which put his head on a level with Bryony's. His golden eyes were cool and sardonic and amused.""I am not going to kill you. And I fear that I do not carry women's underwear about my person.""""You are not a gentleman!"" cried Bryony. It was not that she was too furious to be afraid, it was that fury was sitting on top of the terror and riding it like a horse.""No,"" he said. ""I am a Beast.""[image]come to my blog!!...more",Notes are private!,2,114,1,"Jul 21, 2021","Jul 25, 2021","Jul 21, 2021",,Paperback,view (with text),/book/show/36671975-bryony-and-roses
2029,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Pregnesia        (The Recovery Men, #3)","Cassidy, Carla*",037369413X,9780373694136,037369413X,224        pp,3.24,182,"Jun 01, 2009","Jul 14, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 21, 2021",,Mass Market Paperback,view,/book/show/6515274-pregnesia
2030,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Dictionary of Obscure Sorrows,"Koenig, John",1501153641,9781501153648,1501153641,272        pp,4.47,"3,872","Nov 16, 2021","Nov 16, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,0,not set,not set,"Jul 20, 2021",,Hardcover,view,/book/show/56897474-the-dictionary-of-obscure-sorrows
2031,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,God of Mercy,"Nwoka, Okezie",1662600836,9781662600838,1662600836,312        pp,3.54,196,"Nov 02, 2021","Nov 02, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 20, 2021",,Hardcover,view,/book/show/56985727-god-of-mercy
2032,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Savage Kind,"Copenhaver, John*",164313809X,9781643138091,164313809X,352        pp,3.64,306,"Oct 05, 2021","Oct 05, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 20, 2021",,Hardcover,view,/book/show/56897678-the-savage-kind
2033,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Double Toil and Trouble: A New Novel and Short Stories by Donald Harington,"Harington, Donald",1682261425,9781682261422,1682261425,176        pp,4.29,7,unknown,"Sep 25, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,fulfilling my 2021 goal to read one book each month by an author i love that i haven’t gotten around to reading yet,Notes are private!,0,29,1,"Nov 23, 2021","Nov 26, 2021","Jul 20, 2021",,Hardcover,view (with text),/book/show/53203932-double-toil-and-trouble
2034,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Peculiarities,"Liss, David*",1616963581,9781616963583,1616963581,336        pp,3.71,467,"Sep 07, 2021","Sep 07, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 20, 2021",,Paperback,view,/book/show/57067179-the-peculiarities
2035,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Escapement,"Tidhar, Lavie",1616963271,9781616963279,1616963271,256        pp,3.69,383,"Sep 21, 2021","Sep 21, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 20, 2021",,Paperback,view,/book/show/51620343-the-escapement
2036,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Clarkesworld Magazine, Issue 109, October 2015","Clarke, Neil*",,,B017GACW3O,146        pp,3.41,41,"Oct 01, 2015","Oct 31, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 20, 2021",,Kindle Edition,view,/book/show/26855113-clarkesworld-magazine-issue-109-october-2015
