,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Wendy's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
57,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Scandalous Confessions of Lydia Bennet, Witch","Taub, Melinda*",1538739208,9781538739204,1538739208,400        pp,3.84,"2,123","Oct 03, 2023","Oct 03, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 25, 2023","Dec 03, 2023","Dec 30, 2023",,Hardcover,view,/book/show/83823784-the-scandalous-confessions-of-lydia-bennet-witch
58,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Wendy        (Tales of the Wendy, #1)","Sky, Erin Michelle*",1946137057,9781946137050,1946137057,294        pp,4.02,"2,101","Jan 16, 2018","Jan 16, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 27, 2023","Dec 03, 2023","Dec 30, 2023",,Hardcover,view,/book/show/35510314-the-wendy
59,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Clanlands in New Zealand: Kiwis, Kilts, and an Adventure Down Under","Heughan, Sam",1804190764,9781804190760,1804190764,245        pp,4.17,692,unknown,"Nov 07, 2023",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 23, 2023","Nov 27, 2023","Dec 30, 2023",,Hardcover,view,/book/show/123204609-clanlands-in-new-zealand
60,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Making It So: A Memoir,"Stewart, Patrick",1982167734,9781982167738,1982167734,469        pp,4.35,"10,719","Oct 03, 2023","Oct 03, 2023",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 18, 2023","Nov 25, 2023","Dec 30, 2023",,Hardcover,view,/book/show/101160634-making-it-so
61,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"One Dog Night        (Andy Carpenter, #9)","Rosenfelt, David",0312647999,9780312647995,0312647999,387        pp,4.12,"5,318","Jul 05, 2011","Jul 05, 2011",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 19, 2023","Nov 23, 2023","Dec 30, 2023",,Hardcover,view,/book/show/9802297-one-dog-night
62,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Death of a Clam Digger        (Hayley Powell Food and Cocktails Mystery, #16)","Hollis, Lee*",1496736516,9781496736512,1496736516,336        pp,4.22,329,"Jul 25, 2023","Jul 25, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 14, 2023","Nov 18, 2023","Dec 30, 2023",,Paperback,view,/book/show/63191379-death-of-a-clam-digger
63,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Murderabilia: A History of Crime in 100 Objects,"Schechter, Harold",1523515295,9781523515295,1523515295,288        pp,3.96,243,"Sep 26, 2023","Sep 26, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 11, 2023","Nov 18, 2023","Dec 30, 2023",,Hardcover,view,/book/show/75593735-murderabilia
64,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Dog Tags        (Andy Carpenter, #8)","Rosenfelt, David",044655152X,9780446551526,044655152X,360        pp,4.14,"5,953","Aug 01, 2010","Aug 25, 2010",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 10, 2023","Nov 14, 2023","Dec 30, 2023",,Hardcover,view,/book/show/7315174-dog-tags
65,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,All Your Perfects,"Hoover, Colleen*",1501193325,9781501193323,1501193325,305        pp,4.05,"580,902",2018,"Jul 17, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 06, 2023","Nov 10, 2023","Dec 30, 2023",,Paperback,view,/book/show/38926487-all-your-perfects
66,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Last Exchange,"Martin, Charles*",0785255974,9780785255970,0785255974,356        pp,4.36,"4,830",unknown,"Oct 03, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 30, 2023","Nov 07, 2023","Dec 30, 2023",,Hardcover,view,/book/show/123261975-the-last-exchange
67,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Death of an Ice Cream Scooper        (Hayley Powell Food and Cocktails Mystery, #15)","Hollis, Lee*",1496736508,9781496736505,B09KP2Y6CD,320        pp,4.11,619,"Jul 26, 2022","Jul 26, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Nov 2023,"Nov 06, 2023","Dec 30, 2023",,Kindle Edition,view,/book/show/59807864-death-of-an-ice-cream-scooper
68,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Woman in Me,"Spears, Britney",1668009048,9781668009048,1668009048,288        pp,3.91,"383,614","Oct 24, 2023","Oct 24, 2023",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 29, 2023",Nov 2023,"Dec 30, 2023",,Hardcover,view,/book/show/63133205-the-woman-in-me
69,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Ragpicker King        (Sword Catcher, #2)","Clare, Cassandra*",,,,unknown,4.38,47,2025,"Mar 04, 2025",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 30, 2023",,,view,/book/show/36692308-the-ragpicker-king
70,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Sword Catcher        (Sword Catcher, #1)","Clare, Cassandra*",0525619992,9780525619994,0525619992,624        pp,3.82,"20,122","Oct 10, 2023","Oct 10, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 19, 2023","Oct 30, 2023","Dec 30, 2023",,Hardcover,view,/book/show/36679274-sword-catcher
71,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Echo of Old Books,"Davis, Barbara*",1542038154,9781542038157,B0B9RNFT4S,431        pp,4.31,"72,361","Mar 28, 2023","Mar 28, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 23, 2023","Oct 29, 2023","Dec 30, 2023",,Kindle Edition,view,/book/show/62060274-the-echo-of-old-books
72,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"New Tricks        (Andy Carpenter, #7)","Rosenfelt, David",0446505870,9780446505871,0446505870,309        pp,4.20,"6,670","Aug 06, 2009","Aug 06, 2009",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 18, 2023","Oct 23, 2023","Dec 30, 2023",,Hardcover,view,/book/show/5833819-new-tricks
73,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,12 Months to Live        (Jane Smith #1),"Patterson, James*",0316405795,9780316405799,B0BRJ6RF4P,400        pp,4.11,"11,503","Sep 18, 2023","Sep 18, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 11, 2023","Oct 19, 2023","Dec 30, 2023",,Kindle Edition,view,/book/show/75569754-12-months-to-live
74,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Death of an Italian Chef        (Hayley Powell Food and Cocktails Mystery, #14)","Hollis, Lee*",1496724976,9781496724977,1496724976,336        pp,4.19,654,unknown,"Jun 29, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 14, 2023","Oct 18, 2023","Dec 30, 2023",,Mass Market Paperback,view,/book/show/55598094-death-of-an-italian-chef
75,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Play Dead        (Andy Carpenter, #6)","Rosenfelt, David",0446582417,9780446582414,0446582417,308        pp,4.20,"7,133","May 01, 2007","May 29, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 10, 2023","Oct 14, 2023","Dec 30, 2023",,Hardcover,view,/book/show/575211.Play_Dead
76,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Death of a Wicked Witch        (Hayley Powell Food and Cocktails Mystery #13),"Hollis, Lee*",149672495X,9781496724953,149672495X,304        pp,4.06,851,unknown,"Jul 28, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Oct 2023,"Oct 05, 2023","Dec 30, 2023",,Mass Market Paperback,view,/book/show/48714771-death-of-a-wicked-witch
77,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Dead Center        (Andy Carpenter, #5)","Rosenfelt, David",0446614513,9780446614511,0446614513,352        pp,4.12,"6,636","Feb 01, 2006","May 01, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 28, 2023",Oct 2023,"Dec 30, 2023",,Mass Market Paperback,view,/book/show/556083.Dead_Center
78,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Death of a Blueberry Tart        (Hayley Powell Food and Cocktails Mystery #12),"Hollis, Lee*",1496724941,9781496724946,B07R4Q58WN,221        pp,4.05,745,unknown,"Mar 31, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 22, 2023","Sep 28, 2023","Dec 30, 2023",,Kindle Edition,view,/book/show/45550708-death-of-a-blueberry-tart
79,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"23 1/2 Lies        (Women’s Murder Club, #23.5)","Patterson, James*",1538752727,9781538752722,1538752727,448        pp,3.72,"10,114","Sep 12, 2023","Sep 12, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 24, 2023","Sep 27, 2023","Dec 30, 2023",,Hardcover,view,/book/show/75593800-23-1-2-lies
80,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Sure, I'll Join Your Cult: A Memoir of Mental Illness and the Quest to Belong Anywhere","Bamford, Maria",1982168560,9781982168568,B0BVN1M6G2,287        pp,3.84,"13,425","Sep 05, 2023","Sep 05, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 17, 2023","Sep 24, 2023","Dec 30, 2023",,Hardcover,view,/book/show/112093865-sure-i-ll-join-your-cult
81,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Sudden Death        (Andy Carpenter, #4)","Rosenfelt, David",0446612871,9780446612876,0446612871,336        pp,4.13,"6,603","May 10, 2005","May 01, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 18, 2023","Sep 22, 2023","Dec 30, 2023",,Mass Market Paperback,view,/book/show/497006.Sudden_Death
82,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Death of a Wedding Cake Baker        (Hayley Powell Food and Cocktails Mystery #11),"Hollis, Lee*",1496713869,9781496713865,1496713869,320        pp,4.06,708,unknown,"Apr 30, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 16, 2023","Sep 18, 2023","Dec 30, 2023",,Mass Market Paperback,view,/book/show/41064695-death-of-a-wedding-cake-baker
83,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Bury the Lead        (Andy Carpenter, #3)","Rosenfelt, David",0446612863,9780446612869,0446612863,320        pp,4.08,"8,268","Apr 01, 2005","Apr 01, 2005",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 11, 2023","Sep 17, 2023","Dec 30, 2023",,Mass Market Paperback,view,/book/show/1064306.Bury_the_Lead
84,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Queen: Her Life,"Morton, Andrew*",1538700433,9781538700433,1538700433,427        pp,4.03,"3,031","Nov 15, 2022","Nov 15, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 09, 2023","Sep 16, 2023","Dec 30, 2023",,Hardcover,view,/book/show/61918815-the-queen
85,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Death of a Cookbook Author        (Hayley Powell Food and Cocktails Mystery, #10)","Hollis, Lee*",1496713842,9781496713841,1496713842,310        pp,3.99,695,unknown,"Apr 24, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 07, 2023","Sep 09, 2023","Dec 30, 2023",,Mass Market Paperback,view,/book/show/35881947-death-of-a-cookbook-author
86,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Allergic: Our Irritated Bodies in a Changing World,"MacPhail, Theresa",0593229193,9780593229194,0593229193,368        pp,3.88,695,"May 01, 2023","May 30, 2023",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 28, 2023","Sep 07, 2023","Dec 30, 2023",,Hardcover,view,/book/show/62313313-allergic
87,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Death of a Lobster Lover        (Hayley Powell Food and Cocktails Mystery, #9)","Hollis, Lee*",1496702565,9781496702562,1496702565,314        pp,3.95,741,"Jun 27, 2017","Jun 27, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 02, 2023","Sep 03, 2023","Dec 30, 2023",,Mass Market Paperback,view,/book/show/32451963-death-of-a-lobster-lover
88,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Death of a Pumpkin Carver        (Hayley Powell Food and Cocktails Mystery #8),"Hollis, Lee*",,,B0190HGUEI,235        pp,3.85,"1,071","Aug 30, 2016","Aug 30, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 30, 2023","Sep 02, 2023","Dec 30, 2023",,Kindle Edition,view,/book/show/28332786-death-of-a-pumpkin-carver
89,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Light We Carry: Overcoming in Uncertain Times,"Obama, Michelle*",0593237463,9780593237465,0593237463,319        pp,4.27,"79,083","Nov 15, 2022","Nov 15, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 25, 2023","Aug 30, 2023","Dec 30, 2023",,Hardcover,view,/book/show/61355265-the-light-we-carry
90,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"First Degree        (Andy Carpenter, #2)","Rosenfelt, David",044661386X,9780446613866,044661386X,304        pp,4.15,"9,413","Jun 01, 2003","Jun 01, 2004",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 23, 2023","Aug 25, 2023","Dec 30, 2023",,Mass Market Paperback,view,/book/show/1017873.First_Degree
91,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"How to Love Teaching Again: Work Smarter, Beat Burnout, and Watch Your Students Thrive","Sears, Jamie",0593539737,9780593539736,0593539737,240        pp,3.98,441,unknown,"Apr 04, 2023",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 20, 2023","Aug 24, 2023","Dec 30, 2023",,Paperback,view,/book/show/61423856-how-to-love-teaching-again
92,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Last Thing He Told Me,"Dave, Laura*",,,,320        pp,3.84,"941,305","May 04, 2021","May 04, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 19, 2023","Aug 23, 2023","Dec 30, 2023",,Hardcover,view,/book/show/54981009-the-last-thing-he-told-me
93,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Murder in a Cup        (Crystals & CuriosiTEAS Mystery #2),"Elliott, Lauren*",1496739078,9781496739070,1496739078,304        pp,4.19,653,"Nov 28, 2023","Nov 28, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 13, 2023",,Hardcover,view,/book/show/143241346-murder-in-a-cup
94,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Steeped in Secrets        (Crystals & CuriosiTEAS Mystery #1),"Elliott, Lauren*",149673520X,9781496735201,149673520X,304        pp,4.13,"2,225","Nov 29, 2022","Nov 29, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 13, 2023",,Paperback,view,/book/show/60214498-steeped-in-secrets
95,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Prince of Thorns & Nightmares        (Princes, #2)","Miller, Linsey*",,,,unknown,3.91,584,"Oct 03, 2023","Oct 03, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 06, 2023","Dec 10, 2023","Dec 06, 2023",,,view,/book/show/58260560-prince-of-thorns-nightmares
