,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Cheryl's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
408,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Esther Didn't Dream of Being Queen        (Religion and Reason, 11)","Ofanansky, Allison",1681155613,9781681155616,1681155613,32        pp,4.41,17,unknown,"Feb 01, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A lavish retelling with bold illustrations and, as with all PJ Library books, a front flap history and back flap craft.. this time, how to make HamantA lavish retelling with bold illustrations and, as with all PJ Library books, a front flap history and back flap craft.. this time, how to make Hamantaschen, the classic Purim cookie. ...more",Notes are private!,0,3,1,"Feb 13, 2021","Feb 13, 2021","Feb 13, 2021",,Hardcover,view (with text),/book/show/56550855-esther-didn-t-dream-of-being-queen
409,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pearl Moscowitz's Last Stand,"Levine, Arthur A.",0688107532,9780688107536,0688107532,unknown,4.48,44,"Apr 15, 2000","Jan 01, 1993",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I love this saucy dame as she sets her mind to protect the last ginkgo on her street.. one that she saw planted and has enjoyed the shade from for itsI love this saucy dame as she sets her mind to protect the last ginkgo on her street.. one that she saw planted and has enjoyed the shade from for its years there. A gathering spot for feasts and games of cards. A neighborhood seems built around this last remaining tree and she is set to keep it as such. Bravo! Love the illustrations by Robert Roth. He nails the emotions and created a fabulous Pearl! ...more,Notes are private!,0,1,1,"Feb 13, 2021","Feb 13, 2021","Feb 13, 2021",,Hardcover,view (with text),/book/show/1022219.Pearl_Moscowitz_s_Last_Stand
410,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bob's Basics: Simple & Green Pest & Disease Control,"FLOWERDAY, BOB",085783472X,9780857834720,085783472X,112        pp,4.00,1,unknown,"Feb 22, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Some good advice on how to battle pests in the yard humanely & safely. Preference to no chemicals is a must, as far as I am concerned. Covers about evSome good advice on how to battle pests in the yard humanely & safely. Preference to no chemicals is a must, as far as I am concerned. Covers about everything with easy methods to prevent, deter and eradicate, if needed. I liked the section on companion planting to prevent certain infestations and how some plants (comfrey, chamomile) are fixers. Also like his make it yourself methods, especially using old pantyhose as a compost tea bag. Will for sure implement that one.Final chapter kinda made me gag.. when all else fails, eat them? Nope! ...more",Notes are private!,0,1,1,"Feb 11, 2021","Feb 13, 2021","Feb 13, 2021",,Paperback,view (with text),/book/show/41386664-bob-s-basics
411,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Guide to Humane Critter Control: Natural, Nontoxic Pest Solutions to Protect Your Yard and Garden","Rooney, Theresa",1591866960,9781591866961,1591866960,144        pp,3.92,24,unknown,"Dec 12, 2017",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Love how she starts out her introduction by saying that “what you will not find in these pages is the advice to kill or destroy the pest.” Yes! First Love how she starts out her introduction by saying that “what you will not find in these pages is the advice to kill or destroy the pest.” Yes! First we identify the problem with simple questions as to what you have found. Then critter by critter remedy, if indeed needed. It’s really full of good advice, such as preventing the invasion to begin with, on to learning to just share the land. Many of the deterrents are new to me, as are some of the critter characteristics.. (skunks can swim?) I’ve kept a note pad handy for some pests I’m not so thrilled with, but most I welcome and plant for. This is a good resource to keep handy and it offers up a tidy summary with adjacent columns for easy reference as to who, what, where, why & how. Colorful illustrations are another plus.  ...more",Notes are private!,0,1,1,"Feb 11, 2021","Feb 12, 2021","Feb 12, 2021",,Paperback,view (with text),/book/show/34849258-the-guide-to-humane-critter-control
412,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,On Garden Style,"Williams, Bunny",0684826054,9780684826059,0684826054,288        pp,4.25,95,"Feb 11, 1998","Feb 11, 1998",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This oversized coffee table book is a cornucopia of written knowledge and visual delights! For someone who had to be coaxed into writing this book, BuThis oversized coffee table book is a cornucopia of written knowledge and visual delights! For someone who had to be coaxed into writing this book, Bunny has done a stellar job. Starting out as she works in the office of an interior design company she recalled childhood times of fresh veggies eating off the vine and thus began her again for a back to nature adventure. She and hubby rented a cottage in Connecticut and started on their learning via catalogs and trial and error. They wound up buying a Connecticut house where they had carte blanche on what, where and when she did with the yard. She later even opened up her own garden store with a friend. I loved her concept of a perennial border not being a garden any more than a couch is a room. Yes! Her interior design background took front and center in regards to how she designed her own yard and subsequent gardens therein.Dressing the bones - what a fabulous analogy - she likens to runway models. Plant around the obvious with surprises.. There is near step by step to designing the garden, from the house on out, encompassing the neighbors as well as the neighborhood as a whole. (Some thing I refuse to do, more I set an example of what might be if they would only give up the ugliness of plain old grass.)There are plenty of nods given to other gardeners and Gardens, both historically and of today.Tips on designing garden rooms from the “ceiling” and walls down to the ground, including all the tchotchkes to whimsy it up a bit. The laying out of plans, be it by string, hose, flour, to mocking it up with pipe cleaners and cardboard. I also like her idea of using photos with tissue paper over to draw ideas on.Select histories on certain gardens and styles are noted as well as photos from various Gardens she has visited internationally. In fact nearly every other page is a full color photo of a garden or a section there of.Paragraphs on walls, fences, gates, terraces, decks, steps, and walkways as well as every other aspect involved in creating a fabulous garden. Garden rooms and special selections, as in the kitchen garden, (of which her own is super fabulous), are well thought out and explained. Bringing up the end is of course the maintenance of your gorgeous creation and a few winter shots to show how even when the green is gone there is still beauty.A list of US gardens, a plant list that is sectioned off as to use and where best suited and why, container planting schemes, further books suggestions and endnotes close this up as a start to finish, VERY informed and visually appealing book to add to your gardening collection. ...more",Notes are private!,0,2,1,"Feb 09, 2021","Feb 11, 2021","Feb 11, 2021",,Hardcover,view (with text),/book/show/58938.On_Garden_Style
413,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Love from Peter Rabbit,"Potter, Beatrix",0241301343,9780241301340,0241301343,32        pp,4.19,85,2017,"Dec 26, 2017",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,It’s more a greeting card book and perfect for Valentine’s Day! Colorful illustrations accompanying a verse of caring adoration and nurturing love. SwIt’s more a greeting card book and perfect for Valentine’s Day! Colorful illustrations accompanying a verse of caring adoration and nurturing love. Sweetness abounds with Peter hoping through....more,Notes are private!,0,5,1,"Feb 06, 2021","Feb 06, 2021","Feb 06, 2021",,Hardcover,view (with text),/book/show/34889280-love-from-peter-rabbit
414,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bob's Basics Weeding without Chemicals,"Flowerdew, Bob",1856269272,9781856269278,1856269272,112        pp,3.88,32,"Jan 01, 2010","Jan 01, 2010",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Pretty basic information here for any true gardener, but still a good read. I did learn something new, in that you can drown weed seeds. I’m going to Pretty basic information here for any true gardener, but still a good read. I did learn something new, in that you can drown weed seeds. I’m going to buy some steel buckets, place here & there, and fill with weeds I pull.. then drown them before composting & using the remaining tea to feed my plants. What a win/win! Thanks Bob!!Full color images and lovely watercolor illustrations enhance the read. ...more",Notes are private!,0,1,1,"Feb 05, 2021","Feb 05, 2021","Feb 05, 2021",,Hardcover,view (with text),/book/show/12178737-bob-s-basics-weeding-without-chemicals
415,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Soul Cookin' Southern Style: A Collection of Old-Time Southern Recipes,"Chambers, Melvett G.",1890994340,9781890994341,1890994340,96        pp,5.00,1,"Dec 31, 1993","Oct 12, 2002",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Make sure you got lots of bacon when you start to create from this gem, as it’s a prime seasoner for a lot of the recipes. Meats & Poultry, Seafood, BMake sure you got lots of bacon when you start to create from this gem, as it’s a prime seasoner for a lot of the recipes. Meats & Poultry, Seafood, Breads, Salads, Vegetables, Cakes & Pies, Herbs & Spices, and cooking tips galore. Recipes will often have a historical note with them on origin and there are numerous B&W photos of southern plantations & such.These are easy recipes and simply delicious! My husband, the meat eater in the family, has been hooked of the meatloaf recipe for over 17 years (yes, it’s been on our shelf that long, I’ve just got around to actually reading it) and I love the pecan & sweet potato pies, cabbage & Hoe Cake recipes. But we’ve eaten most everything in here... some altered for my vegetarian ways.Soul food is called that for a reason... do yours some good! Hook up with Melvett & get that iron skillet heating up!...more",Notes are private!,0,2,1,Feb 2021,"Feb 03, 2021","Feb 03, 2021",,Paperback,view (with text),/book/show/4219593-soul-cookin-southern-style
416,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Murderous Relation        (Veronica Speedwell, #5)","Raybourn, Deanna*",0451490754,9780451490759,0451490754,312        pp,4.14,"16,528","Mar 10, 2020","Feb 02, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Well that was certainly titillating. Veronica and Stoker infiltrate a house of indiscriminate pleasure to potentially save the royal family from publiWell that was certainly titillating. Veronica and Stoker infiltrate a house of indiscriminate pleasure to potentially save the royal family from public exposure due to one’s secret leanings. (Debauchery is certainly not exclusive to modern days.) But of course, it is never just so easy. Abductions, shootings, stabbings, disguises, puppy love, betrayals, revelations, and a whole lot of proper snark. All the delights expected in Raybourn’s stories. This particular addition to the series was considerably more diabolical with a more in-depth set of menace. Oh.. and the culmination? Ahh....more",Notes are private!,0,5,1,"Dec 08, 2023","Dec 08, 2023","Jan 30, 2021",,Paperback,view (with text),/book/show/55654503-a-murderous-relation
417,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Missing Witches: Recovering the True Histories of Feminist Magic,"Dickens, Risa",1623175720,9781623175726,1623175720,291        pp,3.98,307,unknown,"Mar 23, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 30, 2021",,Paperback,view,/book/show/55600250-missing-witches
418,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"An Unexpected Peril        (Veronica Speedwell, #6)","Raybourn, Deanna*",0593197267,9780593197264,0593197267,340        pp,4.05,"13,516","Mar 02, 2021","Mar 02, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The second saddest part to reading a series is finishing the most recent installment. The first, of course, would be reading the last. That, I do hopeThe second saddest part to reading a series is finishing the most recent installment. The first, of course, would be reading the last. That, I do hope, is many books away.Another well-written, character-driven whodunnit steaming over with haughty humor and bodacious compatibility between Stoker and Veronica. Remember Maddie Hayes and David Addison of Moonlighting? Up the ante exponentially and you’re close to this duo. Then set it in the late 1800’s and it’s downright down right! I just love these 2!Set about to honor a renowned mountain climber after her “accidental” death, Veronica & Stoker are tasked with setting up the relevant display. The placing of equipment presents the realization that the death was indeed intended and there is a murder to investigate. Their ensuing quest has Veronica impersonating a princess (not so far-fetched) and Stoker as her guard (ditto) as they carry out duties set in place for the real royalty who happens to be missing. The new characters introduced have merit, the regulars have staying power, and storyline has superb gumption. They’ve again managed to add a nice crew of new alliances and eliminated those that deter or intend to decease. And now I wait for the seventh....more",Notes are private!,0,4,1,"Dec 09, 2023","Dec 10, 2023","Jan 29, 2021",,Hardcover,view (with text),/book/show/53965865-an-unexpected-peril
419,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Pawful Truth        (Cat in the Stacks, #11)","James, Miranda",0451491130,9780451491138,B07JLMQHRF,299        pp,4.10,"2,420","Jul 16, 2019","Jul 16, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"These days, a nice cozy is more than what you need to escape into. Having a cat involved, doubly so. Charlie and Diesel go about their days in the libThese days, a nice cozy is more than what you need to escape into. Having a cat involved, doubly so. Charlie and Diesel go about their days in the library as murders happen around them. Each new book brings a new conundrum for Charlie to backtrack around and figure out the whodunnit. (Librarian, you know?) Returning characters are always welcome, as well as a few interesting newcomers, even if they get killed off. Collateral damage. But this edition was a bit better than previous, the cat a bit less supernatural, and the final culprit a bit more process of illumination. Fun!...more",Notes are private!,0,2,1,"Jan 30, 2022","Jan 30, 2022","Jan 21, 2021",,Kindle Edition,view (with text),/book/show/42426873-the-pawful-truth
420,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Madman's Library: The Strangest Books, Manuscripts and Other Literary Curiosities from History","Brooke-Hitching, Edward",179720730X,9781797207308,179720730X,256        pp,4.26,"1,460","Oct 01, 2020","Apr 06, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 21, 2021",,Hardcover,view,/book/show/55278284-the-madman-s-library
421,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Ink and Shadows        (Secret, Book, & Scone Society, #4)","Adams, Ellery*",1496726413,9781496726414,1496726413,304        pp,4.18,"10,621","Jan 26, 2021","Jan 26, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Another fun read from one of my favorite cozy authors. A tad more dark than most, but still easy enough to get you through. Uber-pious try to strike dAnother fun read from one of my favorite cozy authors. A tad more dark than most, but still easy enough to get you through. Uber-pious try to strike down “witchy” books and herbal healing. But even darker forces lurk deeper in the shadows. It’s always sad when new characters you start to like are knocked off. (Never fall for anyone until the last page.) I am delighted to have Sheldon yet again reigning in with his common sense and unifying love. ...more",Notes are private!,0,2,1,Apr 2022,"Apr 02, 2022","Jan 21, 2021",,Hardcover,view (with text),/book/show/53353930-ink-and-shadows
422,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Chasing the Devil's Tail        (Storyville, #1)","Fulmer, David*",0156027283,9780156027281,0156027283,334        pp,3.70,895,"Jul 01, 2001","Jul 01, 2003",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Starting out in near jazz notes, it’s New Orleans in the late 1800’s to earliest 1900’s. A section called Storyville, where mansions and shacks house Starting out in near jazz notes, it’s New Orleans in the late 1800’s to earliest 1900’s. A section called Storyville, where mansions and shacks house the “sporting girls” that cater to all walks of life, given the right house. The sweltered living exudes with each word as we walk the streets with Creole PI Valentin St. Cyr as he follows the trail of one dead prostitute after another, trying to catch the scurve procuring them, each laid to rest with a single black rose within their reach. St. Cyr is respected in the darkness, barely tolerated by the badge and a comrade in the lively jaunts that flavor the core of New Orleans. An ex copper himself, he knows what needs to be known and what shouldn’t be. The initial Kerouacian style aside, once past it, this gets to some serious writing. The characters are given life and you easily visualize each, as well as their settings. This is gritty New Orleans, and we’re in the grittiest of it. As the killings continue, St. Cyr continues his way to find them, even down to voodoo enclaves, picking every tidbit apart until it’s either toss or keep. But what of the derby-toting shadow? The secret-holding cop? The priest with a confession to expel before he expires? What of King Bolden and his tranced-out horn playing? The girls talk. They see, they listen, they choose who hears. There are not a lot of hints thrown out, so you are as much on the case as St. Cyr, realizing as he does. There are many surprises, the biggest being the killer, but all are plausible and fit well in this full-bodied story. This book has been on my TBR pile for 18 years. It was waiting for the perfect time. I’m glad it was now. ...more",Notes are private!,0,7,1,"Jan 13, 2021","Jan 19, 2021","Jan 13, 2021",,Paperback,view (with text),/book/show/319726.Chasing_the_Devil_s_Tail
423,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Night Ocean,"la Farge, Paul",1101981083,9781101981085,1101981083,389        pp,3.31,"2,925","Mar 07, 2017","Mar 07, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I suppose this would have been doubly interesting, had I been a fan of H. P. Lovecraft or, at the very least, read any of his work. I am not and have I suppose this would have been doubly interesting, had I been a fan of H. P. Lovecraft or, at the very least, read any of his work. I am not and have not. But be that as it may, this still made for good reading. Charlie likes to write investigative essays, journalistic. A seeker. He starts on a Lovecraft journey, segueing the orbit about him. Deeper and father, as his wife, Marina narrates. She works in the psychiatric field. She knows obsession. Charlie becomes quite so. Finding those lost (intentionally & not) from Lovecraft’s realm is impressive in his sleuthing. But in finding them, he loses himself until he is gone. But is he? Marina does not believe being told it may have been suicide. Does not believe he is gone. This is her telling us what led up to and the after. It’s interesting to read so much about Lovecraft, even when embellished. A man who still holds court in the Sci-Fi world with a diehard following. I’m not a fan of the genre, but do like to read about authors. This sure fits the Bill. ...more",Notes are private!,0,10,1,"Jan 10, 2021","Jan 13, 2021","Jan 10, 2021",,Hardcover,view (with text),/book/show/30901609-the-night-ocean
424,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Worm and the Bird,"Bickford-Smith, Coralie",1846149223,9781846149221,1846149223,64        pp,3.88,989,"Aug 31, 2017","Aug 31, 2017",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"With laconic beauty, first a worm and then a bird lament their bustling surroundings, yearning for solitude. Exquisitely illustrated (indeed, probablyWith laconic beauty, first a worm and then a bird lament their bustling surroundings, yearning for solitude. Exquisitely illustrated (indeed, probably more the reason to obtain) it enhances the minuteness of the words. Lovely upon the table, endearing in the hands. ...more",Notes are private!,0,3,1,"Jan 07, 2021","Jan 07, 2021","Jan 07, 2021",,Hardcover,view (with text),/book/show/34443968-the-worm-and-the-bird
425,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Last Bookshop in London,"Martin, Madeline*",133528480X,9781335284808,133528480X,325        pp,4.15,"70,882","Apr 06, 2021","Apr 06, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 05, 2021",,Paperback,view,/book/show/53331577-the-last-bookshop-in-london
426,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Newport,"Morrow, Jill*",0062375857,9780062375858,0062375857,384        pp,3.36,"1,326","Jul 07, 2015","Jun 10, 2015",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Quite the ride. Dealing with two time frames, many lives (often for the same people) and secrets galore. I’d have to call this a mystery, as so much iQuite the ride. Dealing with two time frames, many lives (often for the same people) and secrets galore. I’d have to call this a mystery, as so much is left hinged until the end...and oh, what a revealing end it is.The ghost of Elizabeth, deceased wife of Bennet, has a mission to right wrongs and make amends. Talking through the host of Amy, who is pivotal in this labyrinth, she mostly succeeds. It’s set in the late 1800’s to 1900’s, in wealth and servitude to, along with the obnoxious entitlement assumed in such, it relates the disparity of both sides.And it’s a love story, on many literal levels. A page turner the more deeply you read into it and a big bravo to the ending, albeit slightly saddened in scattered ways.Looking forward to reading more from Mz Morrow....more",Notes are private!,0,5,1,"Jan 03, 2021","Jan 04, 2021","Jan 03, 2021",,Paperback,view (with text),/book/show/23462651-newport
427,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How Christianity Grew Out of Paganism: The Real Origin of the Christian Religion,"McCabe, Joseph",1169960510,9781169960510,1169960510,48        pp,4.00,10,"Mar 01, 2007","Feb 01, 2011",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Written by a former catholic priest, insightful and well-researched.",Notes are private!,0,2,1,Jan 2021,"Jan 02, 2021","Jan 03, 2021",,Hardcover,view (with text),/book/show/11143291-how-christianity-grew-out-of-paganism
428,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Bait and Witch        (Witch Way Librarian Mysteries, #1)","Sanders, Angela M.*",1496728750,,B086R8VF2T,336        pp,3.96,"3,382","Dec 29, 2020","Dec 29, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 31, 2020",,Kindle Edition,view,/book/show/53790009-bait-and-witch
429,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Agatha Raisin and the Dead Ringer        (Agatha Raisin, #29)","Beaton, M.C.",1472126963,9781472126962,1472126963,233        pp,3.42,"5,901","Oct 02, 2018","Oct 04, 2018",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Just can’t get into the disjointed way these are written, along with the curtly snark of dialogue.",Notes are private!,0,3,1,"Dec 28, 2020","Dec 28, 2020","Dec 28, 2020",,Hardcover,view (with text),/book/show/36766790-agatha-raisin-and-the-dead-ringer
430,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Gardenwalks: 101 of the Best Gardens from Maine to Virginia and Recommended Gardens Throughout the Country,"Harrison, Marina",0935576525,9780935576528,0935576525,unknown,5.00,4,"May 01, 1997","Oct 01, 1997",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Hopefully, given it was printed in 1997, these gardens still exist. Upper east coast states, as far west as Pennsylvania, are toured with nice descripHopefully, given it was printed in 1997, these gardens still exist. Upper east coast states, as far west as Pennsylvania, are toured with nice descriptions, some of the history and vital information. No pictures, but that’s ok. Things change....more",Notes are private!,0,4,1,"Nov 19, 2020","Dec 27, 2020","Dec 27, 2020",,Paperback,view (with text),/book/show/1612762.Gardenwalks
431,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Patti Smith: Dream of Life,"Sebring, Steven",0847832082,9780847832088,0847832082,416        pp,4.29,104,"Aug 26, 2008","Aug 26, 2008",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A definite for any Patti fan. Big, heavy volume filled with pictures of and by Patti, along with some of her poetry. Taken from the film by Steven SebA definite for any Patti fan. Big, heavy volume filled with pictures of and by Patti, along with some of her poetry. Taken from the film by Steven Sebring, it’s her live, at home, out and about, and most vivacious. Heavy on imagery with an index at the end giving credit where due. (None accompanying photos.)For sure keepsake!...more",Notes are private!,0,4,1,"Dec 25, 2020","Dec 27, 2020","Dec 27, 2020",,Hardcover,view (with text),/book/show/3084054-patti-smith
432,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mums and Mayhem        (A Magic Garden Mystery #3),"Flower, Amanda*",1643853198,9781643853192,B07TW1XV6D,336        pp,4.12,948,"Aug 11, 2020","Aug 11, 2020",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The beginning is a tad over-padded, but it ends well and twists better than Chubby Checker. Hoping to see more of Maggie in future installments. I thiThe beginning is a tad over-padded, but it ends well and twists better than Chubby Checker. Hoping to see more of Maggie in future installments. I think she could add quite a bit to the story, if told right. ...more",Notes are private!,0,2,1,"Dec 25, 2020","Dec 26, 2020","Dec 26, 2020",,Kindle Edition,view (with text),/book/show/49504556-mums-and-mayhem
433,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Hitting the Books        (Library Lover's Mystery, #9)","McKinlay, Jenn",0451492676,9780451492678,0451492676,277        pp,4.04,"3,865","Sep 11, 2018","Sep 11, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"One of the better written cozies. Nothing sappy, some real suspense, good diversion, and probable. Couple laugh out loud lines. Only qualm was too manOne of the better written cozies. Nothing sappy, some real suspense, good diversion, and probable. Couple laugh out loud lines. Only qualm was too many characters thrown at me too soon, but I’m bad with names, so might not bother anyone else. I like the characters and found them believable, as was the story. Now I have to find the first 8....more",Notes are private!,0,4,1,"Dec 23, 2020","Dec 24, 2020","Dec 24, 2020",,Hardcover,view (with text),/book/show/37585030-hitting-the-books
434,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Desolations of Devil's Acre        (Miss Peregrine's Peculiar Children, #6)","Riggs, Ransom",0735231540,,B08KPD3H9Q,528        pp,4.23,"19,646","Feb 23, 2021","Feb 23, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Good golly, that was epic! I’m exhausted and think I’ll pick up the English Garden magazine that came today to shake myself out of this book. What a wGood golly, that was epic! I’m exhausted and think I’ll pick up the English Garden magazine that came today to shake myself out of this book. What a way to spend a few days!...more",Notes are private!,0,3,1,"Mar 10, 2021","Mar 13, 2021","Dec 23, 2020",,Kindle Edition,view (with text),/book/show/41556895-the-desolations-of-devil-s-acre
435,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dancing Barefoot: The Patti Smith Story,"Thompson, Dave",1569763259,9781569763254,1569763259,294        pp,3.62,125,"Jan 01, 2011","Aug 01, 2011",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This is not a biography as much as it is a discography. Stories behind and of her songs, poems, concerts, and readings. Connections to fellow musicianThis is not a biography as much as it is a discography. Stories behind and of her songs, poems, concerts, and readings. Connections to fellow musicians, her muses, her toss offs. There is some personal entertainment, but her art is the premise and the goal. I’ve learned a few new things, remembered several others, chose to ignore a couple more. Patti was determined. Not to be famous, not to be rich, but to be heard. Impetuous and heroic. One thing you will assuredly take away from this is that Patti remained honest. She did not chameleon through music to appease. She did not morph. She did not glam. She was no one’s (save her husband, Fred) and held firm her own dogma.Bravo Patti. Bravo! Much appreciated the Appendix of her vast array of recordings, publications, articles, compilations, bootlegs and then her bibliography before ending with a very in-depth index. Nicely done, Thompson! ...more",Notes are private!,0,2,1,"Dec 17, 2020","Dec 20, 2020","Dec 20, 2020",,Hardcover,view (with text),/book/show/10823475-dancing-barefoot
436,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Heather and Homicide: The Highland Bookshop Mystery Series: Book 4,"MacRae, Molly*",1643135848,9781643135847,1643135848,288        pp,3.70,510,"Dec 01, 2020","Dec 01, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Better than the prior, but still kind of an odd reveal. Too many main characters holding back clues from each other for silly reasons. But as always, Better than the prior, but still kind of an odd reveal. Too many main characters holding back clues from each other for silly reasons. But as always, a fun read, good for picking up Scottish words, and nice scenery. Best if read one after the other....more",Notes are private!,0,3,1,"Jan 29, 2021","Jan 31, 2021","Dec 18, 2020",,Hardcover,view (with text),/book/show/51601858-heather-and-homicide
437,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Greenlights,"McConaughey, Matthew*",0593139135,9780593139134,0593139135,289        pp,4.21,"328,424","Oct 20, 2020","Oct 20, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 15, 2020",,Hardcover,view,/book/show/52838315-greenlights
