,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Bookworm Adventure Girl's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
188,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lady Tan's Circle of Women,"See, Lisa*",,9781668030448,,368        pp,4.37,"83,929","Jun 06, 2023","Jun 06, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 01, 2023",,Paperback,view,/book/show/123005574-lady-tan-s-circle-of-women
189,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Indigiqueerness: A Conversation about Storytelling,"Whitehead, Joshua",177199391X,9781771993913,177199391X,95        pp,4.28,174,"Jun 04, 2023","Jun 04, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 28, 2023","Jun 29, 2023","Feb 28, 2023",,Paperback,view,/book/show/62621953-indigiqueerness
190,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sula,"Morrison, Toni",1400033438,9781400033430,1400033438,174        pp,4.03,"98,803",1973,"Jun 08, 2004",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,4,1,"Feb 27, 2023","Feb 28, 2023","Feb 27, 2023",,Paperback,view,/book/show/11347.Sula
191,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Run Towards the Danger: Confrontations with a Body of Memory,"Polley, Sarah",0735242909,9780735242906,,272        pp,4.34,"11,323","Mar 01, 2022","Mar 07, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 27, 2023",,Paperback,view,/book/show/63857062-run-towards-the-danger
192,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Secret Book of Flora Lea,"Henry, Patti Callahan*",166802313X,9781668023136,166802313X,368        pp,4.08,"45,027","May 02, 2023","May 02, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 27, 2023",,Paperback,view,/book/show/72312628-the-secret-book-of-flora-lea
193,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Friends, Lovers, and the Big Terrible Thing","Perry, Matthew",1250866448,9781250866448,1250866448,250        pp,3.90,"250,264","Nov 01, 2022","Nov 01, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 26, 2023","Feb 27, 2023","Feb 26, 2023",,Hardcover,view,/book/show/59641216-friends-lovers-and-the-big-terrible-thing
194,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Infinite Country,"Engel, Patricia*",1982159472,9781982159474,1982159472,256        pp,3.93,"45,329","Mar 02, 2021","Oct 05, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 24, 2023",,Paperback,view,/book/show/57772571-infinite-country
195,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My Life as a Rat,"Oates, Joyce Carol",0062899902,9780062899903,,416        pp,3.73,"6,024","Jun 04, 2019","Jun 04, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 24, 2023",,ebook,view,/book/show/40942642-my-life-as-a-rat
196,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Magnificent Rebel: Nancy Cunard in Jazz Age Paris,"Courcy, Anne de",1250272564,9781250272560,1250272564,336        pp,3.95,88,unknown,"Apr 11, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 24, 2023",,Hardcover,view,/book/show/60784533-magnificent-rebel
197,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,French Braid,"Tyler, Anne*",059332109X,9780593321096,059332109X,244        pp,3.65,"48,681","Mar 22, 2022","Mar 22, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,5,1,"Feb 22, 2023","Feb 23, 2023","Feb 22, 2023",,Hardcover,view,/book/show/58065401-french-braid
198,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Don't Cry for Me,"Black, Daniel",133542573X,9781335425737,133542573X,301        pp,4.35,"12,483","Feb 01, 2022","Feb 01, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 16, 2023",,Hardcover,view,/book/show/57938995-don-t-cry-for-me
199,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tell Me Pleasant Things about Immortality: Stories,"Wong, Lindsay",0735242364,9780735242364,0735242364,288        pp,3.65,413,unknown,"Feb 21, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 14, 2023",,Hardcover,view,/book/show/61388098-tell-me-pleasant-things-about-immortality
200,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Everything in This Country Must,"McCann, Colum*",0312273185,9780312273187,0312273185,160        pp,3.96,"1,102","Mar 08, 2000","Mar 07, 2001",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 13, 2023",,Paperback,view,/book/show/110897.Everything_in_This_Country_Must
201,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Wife of Willesden,"Smith, Zadie",0735246971,9780735246973,0735246971,208        pp,3.75,839,"Nov 04, 2021","Feb 14, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 11, 2023",,Paperback,view,/book/show/61151365-the-wife-of-willesden
202,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hangman: The True Story of Canada's First Official Executioner,"Burtinshaw, Julie*",199016014X,9781990160141,199016014X,256        pp,3.29,17,unknown,"Sep 25, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 04, 2023",,Paperback,view,/book/show/62604941-hangman
203,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,In the Lives of Puppets,"Klune, T.J.*",125021744X,9781250217448,125021744X,432        pp,3.94,"58,930","Apr 25, 2023","Apr 25, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 02, 2023",,Hardcover,view,/book/show/60784549-in-the-lives-of-puppets
204,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,To The Bright Edge of the World,"Ivey, Eowyn*",0316242853,9780316242851,0316242853,417        pp,4.13,"20,722","Aug 02, 2016","Aug 02, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 31, 2023",,Hardcover,view,/book/show/27917957-to-the-bright-edge-of-the-world
205,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Maureen        (Harold Fry #3),"Joyce, Rachel",0385684029,9780385684026,0385684029,192        pp,3.96,"6,755","Feb 07, 2023","Feb 07, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 30, 2023",,Paperback,view,/book/show/60523761-maureen
206,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Elena Knows,"Piñeiro, Claudia",,,,143        pp,4.08,"16,556",2007,Jul 2021,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 30, 2023",,Paperback,view,/book/show/56802275-elena-knows
207,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Breaking and Entering,"Gillmor, Don",1771965231,9781771965231,,240        pp,3.57,258,"Aug 15, 2023","Aug 15, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 28, 2023",,Paperback,view,/book/show/64633645-breaking-and-entering
208,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dreaming Home,"Childs, Lucian*",1771965495,9781771965491,,217        pp,3.71,41,unknown,"Jun 06, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 28, 2023",,Paperback,view,/book/show/75858208-dreaming-home
209,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Finlay Donovan Knocks 'Em Dead        (Finlay Donovan, #2)","Cosimano, Elle*",1250242185,9781250242181,1250242185,357        pp,3.99,"82,496","Feb 01, 2022","Feb 01, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"May 07, 2023","May 11, 2023","Jan 28, 2023",,Hardcover,view,/book/show/57693474-finlay-donovan-knocks-em-dead
210,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Forbidden Territory of a Terrifying Woman,"Lynch, Molly",1646221427,9781646221424,,288        pp,3.46,457,"Jun 13, 2023","Jun 13, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 24, 2023",,Hardcover,view,/book/show/62336871-the-forbidden-territory-of-a-terrifying-woman
211,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Islands: Stories,"Irving, Dionne",1646220668,9781646220663,1646220668,272        pp,3.77,637,"Nov 01, 2022","Nov 01, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 29, 2023","Sep 29, 2023","Jan 24, 2023",,Paperback,view,/book/show/60679371-the-islands
212,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Unlikely Pilgrimage of Harold Fry        (Harold Fry, #1)","Joyce, Rachel",0385686404,9780385686402,0385686404,384        pp,3.94,"181,077","Mar 15, 2012","Nov 17, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 21, 2023",,Paperback,view,/book/show/25852774-the-unlikely-pilgrimage-of-harold-fry
213,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,We Spread,"Reid, Iain*",1982169354,9781982169350,1982169354,304        pp,3.78,"16,401","Sep 27, 2022","Sep 27, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 16, 2023",,Hardcover,view,/book/show/60209475-we-spread
214,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,We Were Dreamers: An Immigrant Superhero Origin Story,"Liu, Simu",0063046512,9780063046511,,320        pp,4.36,"25,441","May 17, 2022","May 17, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 16, 2023",,ebook,view,/book/show/52582665-we-were-dreamers
215,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dandelion,"Liew, Jamie Chai Yun*",1551528819,9781551528816,1551528819,336        pp,3.95,741,unknown,"Apr 26, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 16, 2023",,Paperback,view,/book/show/58968268-dandelion
216,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,All the Seas of the World,"Kay, Guy Gavriel*",0593441044,9780593441046,0593441044,528        pp,4.18,"3,735","May 17, 2022","May 17, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 16, 2023",,Hardcover,view,/book/show/58863528-all-the-seas-of-the-world
217,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Blood Scion        (Blood Scion, #1)","Falaye, Deborah*",0062954040,9780062954046,0062954040,432        pp,3.89,"3,664","Mar 08, 2022","Mar 08, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 16, 2023",,Hardcover,view,/book/show/58329290-blood-scion
218,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Half-Bads in White Regalia: A Memoir,"Caetano, Cody",073524085X,9780735240858,073524085X,288        pp,4.04,674,unknown,"May 31, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 16, 2023",,Paperback,view,/book/show/59627585-half-bads-in-white-regalia
219,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Revery: A Year of Bees,"Butler, Jenna*",198949613X,9781989496138,198949613X,126        pp,3.88,214,unknown,"Oct 20, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 16, 2023",,Paperback,view,/book/show/49121436-revery
