,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Adam's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
336,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Punisher, Vol. 2        (The Punisher, #3-4)","Ennis, Garth",078512022X,9780785120223,078512022X,296        pp,4.29,674,"Jan 27, 2006","Jan 01, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This hardcover edition contains two six-issue story arcs, Mother Russia (originally published in The Punisher MAX, issues 13-18) and Up Is Down and BlThis hardcover edition contains two six-issue story arcs, Mother Russia (originally published in The Punisher MAX, issues 13-18) and Up Is Down and Black Is White (originally published in The Punisher MAX, issues 19-24).Mother Russia completely restored my faith in Garth Ennis's Punisher series. The first 12 issues of the new Marvel MAX series were really lame, and completely abandoned the humor and clever plotting of Ennis's work on The Punisher for Marvel's regular line, instead focusing solely on violence and torture. Mother Russia was great, however. It wasn't at all humorous, and stuck with its depiction of Frank Castle as a cold-blooded murderer, but put him in a suspenseful and interesting situation. Also, while I know they're completely implausible, I've still always been a sucker for scenes in which someone is able to defeat an unbeatable opponent simply because they get righteously angry enough; the scene like that in Mother Russia, in which Castle flashes back to his daughter dying in Central Park in front of him, is one of the best I've ever seen, and actually made me cry.Up Is Down and Black Is White was also pretty good, but I didn't like it as much as Mother Russia. It seemed more in line with the nasty shock-based storytelling of the first 12 issues of the The Punisher MAX, and even brought back a few characters from that period. Overall, though, it was decent, and made me look forward to reading more of The Punisher MAX....more",Notes are private!,0,0,1,not set,"May 18, 2008","Apr 13, 2008",,Hardcover,view (with text),/book/show/106984.The_Punisher_Vol_2
337,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dirty Harry,"Rock, Phillip",0552673293,9780552673297,0552673293,136        pp,3.57,127,"Aug 18, 1971","Aug 18, 1971",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Phillip Rock's novelization of Dirty Harry does the two things well that any novelization must do well to be successful. One, it brings memories of thPhillip Rock's novelization of Dirty Harry does the two things well that any novelization must do well to be successful. One, it brings memories of the movie to life for people who've seen it without leaving out any glaring details or adding in anything too bizarre. Two, it works on its own terms, and almost makes you believe you're reading a wholly original work of fiction. Granted, that ""wholly original"" prose is still pretty pulpy and over-the-top, but I liked it....more",Notes are private!,0,5,1,not set,"Apr 12, 2008","Apr 08, 2008",,Mass Market Paperback,view (with text),/book/show/3119345-dirty-harry
338,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bel Canto,"Patchett, Ann",0060934417,9780060934415,,318        pp,3.93,"283,403","May 22, 2001","Apr 01, 2002",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I read this book because my girlfriend--who loved it--recommended it to me. She also implied that I could stand to girly up my reading list a little, I read this book because my girlfriend--who loved it--recommended it to me. She also implied that I could stand to girly up my reading list a little, which is probably fair. Man does not live by novelizations of '70s cop movies and '80s slasher movie tie-ins alone.Anyway, I thought it was good. The characters were all likable and the story was engaging, if wholly improbable (Bel Canto could just as easily have been titled The Lighter Side of Stockholm Syndrome). My main problem with it was the writing style, which I really didn't care for. Each sentence is perfectly crafted, and would make any MFA writing professor thrilled, but therein lies the problem. The writing is so well-crafted sentence by sentence that it ends up being somewhat characterless and a little dull in large portions. The prose in Bel Canto almost seemed as if it was written to specifically defy any editorial criticisms. It does this with aplomb, but the problem is that it never takes any risks either....more",Notes are private!,0,46,1,not set,"Apr 07, 2008","Mar 29, 2008",,Paperback,view (with text),/book/show/113333.Bel_Canto
339,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Punisher, Vol. 1        (The Punisher, #1-2)","Ennis, Garth",0785118403,9780785118404,0785118403,304        pp,4.26,"2,583",2004,"Jan 01, 2007",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This was really disappointing. Garth Ennis writing The Punisher for Marvel's MAX imprint (the ""mature readers""--a.k.a. boobs and blood--line) seems liThis was really disappointing. Garth Ennis writing The Punisher for Marvel's MAX imprint (the ""mature readers""--a.k.a. boobs and blood--line) seems like a match made in heaven. Unfortunately, freed from the restriction of not being able to use curse words or show heads blowing up, Ennis came up with two six-issue story arcs that were nothing but curse words and heads blowing up. And when I say ""nothing but,"" I mean literally, ""nothing but."" Sure, it's fun for a few pages, but after the thrill of curse words and heads blowing up wears off, one begins to hunger for an interesting story. Or at least a few jokes....more",Notes are private!,0,4,1,not set,"Apr 12, 2008","Mar 24, 2008",,Hardcover,view (with text),/book/show/106982.The_Punisher_Vol_1
340,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Grifter's Game,"Block, Lawrence*",0843953497,9780843953497,0843953497,205        pp,3.68,"3,073",1961,"Jan 01, 2004",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Grifter's Game, which was originally published as Mona in 1961, was the first novel by Lawrence Block I've read. It was really good, so I'm sure it woGrifter's Game, which was originally published as Mona in 1961, was the first novel by Lawrence Block I've read. It was really good, so I'm sure it won't be the last. The doomed characters and the protagonist's fatalistic point of view reminded me of everything I like about Jim Thompson's best novels....more",Notes are private!,0,1,1,not set,"Mar 29, 2008","Mar 24, 2008",,Paperback,view (with text),/book/show/380569.Grifter_s_Game
341,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Money Shot        (Angel Dare #1),"Faust, Christa",0843959584,9780843959581,0843959584,250        pp,3.73,"2,642",Feb 2008,Feb 2008,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Christa Faust's Money Shot is the first Hard Case Crime original I've read, and it's a doozy. Some have complained that the new paperback originals thChrista Faust's Money Shot is the first Hard Case Crime original I've read, and it's a doozy. Some have complained that the new paperback originals that Hard Case publish are too self-conscious, and work too hard at recreating all the conventions of pulp narratives from the '40s, '50s, and '60s without taking the time to think about whether or not those conventions might work in a modern setting, or even why they may have worked in the first place, but this is definitely not the case with Money Shot. Faust brilliantly uses all the old conventions of hard-boiled fiction (e.g., first-person narration, clipped dialogue, brutal violence, MacGuffin-driven plot, damsel[s] in distress, constant sexual tension, interchangeable thugs who stand between the hero and his or her ultimate goal) while still creating a believable female character who operates in a 21st-century milieu. The book isn't without its problems. Many scenes make you question whether or not the protagonist, Angel Dare, would even be present were she not narrating the novel, and there are a few plot contrivances that I just didn't buy; they seemed to exist merely to move the plot forward. Overall, though, I wholeheartedly recommend this book. It's entertaining, violent, pulpy, funny, and all the little details of life in the adult-film business seem dead-on. Also, the cover art might be the best in the Hard Case Crime series so far....more",Notes are private!,0,14,1,not set,"Mar 23, 2008","Mar 19, 2008",,Paperback,view (with text),/book/show/1923896.Money_Shot
342,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ubu Roi,"Jarry, Alfred",0811200728,9780811200721,0811200728,186        pp,3.57,"6,660","Dec 09, 1896","Jan 17, 1961",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Oct 08, 1996","Mar 17, 2008",,Paperback,view,/book/show/517693.Ubu_Roi
343,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Gullivera,"Manara, Milo",1561631701,9781561631704,1561631701,72        pp,3.55,849,"Aug 08, 1995",Dec 1996,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jul 15, 1997","Mar 15, 2008",,Paperback,view,/book/show/750250.Gullivera
344,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Butterscotch,"Manara, Milo",1561631094,9781561631094,1561631094,64        pp,3.58,544,"Nov 14, 1986","Jan 01, 1993",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Mar 15, 2008","Mar 15, 2008",,Paperback,view,/book/show/1103799.Butterscotch
345,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Zero Cool,"Lange, John",0843959592,9780843959598,0843959592,221        pp,3.62,"3,244",Mar 1969,"Feb 26, 2008",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Zero Cool moves at a nice pace from plot point to plot point, with plenty of twists and turns, and never fails to entertain. At no point, however, didZero Cool moves at a nice pace from plot point to plot point, with plenty of twists and turns, and never fails to entertain. At no point, however, did I really care about any of the characters or what happened to them....more",Notes are private!,0,0,1,not set,"Mar 17, 2008","Mar 12, 2008",,Paperback,view (with text),/book/show/2767617-zero-cool
346,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dopefiend,"Goines, Donald",0870679384,9780870679384,0870679384,320        pp,4.34,"2,614","Jan 01, 1971","May 01, 2007",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Dopefiend is a phenomenal, devastating book. It's far better than the three novels by Donald Goines that I've read up to this point. Never Die Alone wDopefiend is a phenomenal, devastating book. It's far better than the three novels by Donald Goines that I've read up to this point. Never Die Alone was OK, but was too short and sketchy to have much of an impact, and the first two Kenyatta novels--which Goines wrote under his ""Al C. Clark"" pseudonym--read more like black-oriented versions of the ""men's adventure"" pulps that littered newsstands throughout the '70s than they did ghetto realism. Dopefiend seems more autobiographical, and there's a compassion for his characters that I felt was missing in his other books. That's not to say that Goines spares his characters any suffering--this is one of the most miserable narratives you will ever read--but I got the sense that he knew these people and cared for them, even if there was no hope for any of them....more",Notes are private!,0,17,1,not set,"Mar 12, 2008","Mar 07, 2008",,Mass Market Paperback,view (with text),/book/show/292365.Dopefiend
347,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sin Pit,"Meskil, Paul S.",,,,128        pp,4.09,33,1954,1954,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This was pretty good. I had some issues with the writing, and it didn't really get under my skin the way the best hard-boiled novels do, but if you'reThis was pretty good. I had some issues with the writing, and it didn't really get under my skin the way the best hard-boiled novels do, but if you're in the mood for a classic '50s pulp, this definitely fits the bill. I kept thinking while I was reading it that it would have made a fantastic early '50s film noir starring either Charles McGraw or Robert Mitchum....more",Notes are private!,0,3,1,not set,"Mar 06, 2008","Mar 03, 2008",,,view (with text),/book/show/2568836-sin-pit
348,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Scorpion Squad: River Raid,"Helm, Eric",0523422938,9780523422930,0523422938,224        pp,4.43,233,1985,"Jan 01, 1985",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Another excellent entry in the Scorpion Squad/Vietnam: Ground Zero series. Some parts read more like an after-action report than they do a novel, but Another excellent entry in the Scorpion Squad/Vietnam: Ground Zero series. Some parts read more like an after-action report than they do a novel, but overall it's involving and well-written. There's a new character in River Raid who joins the Special Forces A-team at Camp A-555, who very well might be a vampire, and who's killed at the end by a Vietcong booby trap; a wooden crossbow bolt through the heart. So that was weird....more",Notes are private!,0,0,1,not set,"Mar 02, 2008","Mar 01, 2008",,Mass Market Paperback,view (with text),/book/show/651002.The_Scorpion_Squad
349,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Never Die Alone,"Goines, Donald",087067997X,9780870679971,087067997X,224        pp,4.24,980,1974,"Sep 01, 2000",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The French newspaper La Croix said of Donald Goines that he ""...dives into the hellish world of the ghetto dear to Chester Himes, minus the humor."" UnThe French newspaper La Croix said of Donald Goines that he ""...dives into the hellish world of the ghetto dear to Chester Himes, minus the humor."" Unlike most of the paternalistic, misguided, and subtly racist ""international raves"" from French publications that are printed in every Holloway House edition of Goines's novels, this is actually a pretty good description of his writing, and gets to the heart of both what I like and don't like about his novels. Like Himes, Goines wrote rough-hewn, nightmarish narratives about pimps, pushers, and killers in timeless black American ghetto settings. (I say ""timeless"" because there's very little specificity in Goines's writing. Aside from a few things like model years of cars, his narratives could really take place at any point between 1945 and 1990.) Unlike Himes, however, Goines has absolutely no sense of humor, irony, or compassion for his characters. All of this might go down easier if I had the sense that it was deliberate, but it's hard to feel that way, since Goines was clearly not fully in control of his narratives or his subject matter. Every single sentence he wrote could have been improved upon. When reading his books I get a strong sense that he wrote single drafts that he never revisited after he pushed off for the rest of the day. There are points in Never Die Alone in which something happens ... and then the opposite thing happens in the next chapter. If Goines had an editor, then he or she wasn't a very good one. On the plus side, however, Goines's novels are raw and nihilistic in ways that very few books are, and that alone makes them worth reading....more",Notes are private!,0,13,1,not set,Mar 2008,"Feb 29, 2008",,Mass Market Paperback,view (with text),/book/show/38054.Never_Die_Alone
350,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Invisible Man,"Ellison, Ralph",0394717155,9780394717159,0394717155,568        pp,3.91,"187,862","Apr 14, 1952","Jan 12, 1972",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I wasn't initially wild about Invisible Man. The writing style seemed dated and sophomoric, and the symbolism all seemed really obvious. I could see wI wasn't initially wild about Invisible Man. The writing style seemed dated and sophomoric, and the symbolism all seemed really obvious. I could see why it was such an important and widely read book, but it didn't really move me or seem relevant anymore. About a third of the way through the book, however, I started to feel differently. The symbolism didn't seem obvious or over-the-top so much as it seemed mythic. When I finished the book I felt as if I'd been on a real journey with the unnamed protagonist. I can't think of another novel that gives such a panoramic and comprehensive view of what it meant to be black in America in the 1940s and '50s, and did so in such a surreal yet satisfying way. I still have some reservations, though. Aside from the protagonist, every character--white and black--was more of a symbol than an actual person, the P.O.V. sometimes tended towards solipsism, and the writing was sometimes heavy-handed. Still, this is an excellent book; one that I keep thinking about....more",Notes are private!,0,4,1,not set,"Feb 28, 2008","Feb 13, 2008",,Paperback,view (with text),/book/show/529502.Invisible_Man
351,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"How to Tell If You're a Grownup Yet: Or, from Here to Maturity","Ravenal, Cornelia",0020812108,9780020812104,0020812108,97        pp,4.50,2,May 1985,"Jan 01, 1985",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Nov 15, 1988","Feb 06, 2008",,Paperback,view,/book/show/2760246-how-to-tell-if-you-re-a-grownup-yet
352,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"DMZ, Vol. 1: On the Ground","Wood, Brian*",1401210627,9781401210625,1401210627,126        pp,3.89,"11,234",2005,"Jun 07, 2006",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This was OK, but based on all the rave s I was expecting something more. I like the basic concept of DMZ, and will probably continue to read morThis was OK, but based on all the rave s I was expecting something more. I like the basic concept of DMZ, and will probably continue to read more of it, even though I wasn't crazy about the first volume (which comprises the first five issues of the DC/Vertigo series).DMZ takes place in Manhattan in a near future in which Middle America (a.k.a. ""The Free States"") has declared war on the rest of the country (a.k.a. ""The United States of America"") and pushed east all the way through to New Jersey. Brooklyn, Queens, and Long Island remain part of the U.S., while Manhattan (a.k.a. ""the DMZ"") is filled with American troops, ""insurgents,"" and civilians. This is potentially really interesting, but the writer, Brian Wood, gives the reader absolutely no background on this ""second civil war,"" or what led up to it. All we know is that it's been going on for about five years. While the idea may have been to leave the reader as much in the dark as the book's main character--callow photo intern Matty Roth--ultimately I found this really frustrating, and it only served to keep me at arm's length from the story. Also, since Wood's depiction of war is fairly grade-school (soldiers in the book actually use the term ""Sarge"") I wasn't convinced that this obfuscation was deliberate. Rather, I felt that Wood really didn't have any good conception of what his second civil war was about, but just used it as a convenient excuse to turn Manhattan into a war zone. (There are vague hints that the ""Free States"" are a collection of militias rebelling against the current doctrine of pre-emptive war, but the idea that homegrown militias would be able to take over the majority of the United States seems like pure hokum.)There are plenty of allusions in DMZ--to the current war in Iraq, to post-Hurricane Katrina New Orleans, to any number of ongoing bloody civil wars--but to what end? Wood doesn't seem to have much to say beyond the obvious: bombings kill and maim indiscriminately; war can strip people of their humanity; even during war humanity and goodness can sometimes prevail. This is all pretty basic stuff, and it would go down easier if the characters and situations were more interesting. The world he and artist Riccardo Burchielli have created looks great, but it's peopled with two-dimensional characters who spout sophomoric dialogue. And I never really found any of it convincing....more",Notes are private!,0,14,1,not set,"Feb 04, 2008","Feb 05, 2008",,Paperback,view (with text),/book/show/158683.DMZ_Vol_1
353,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Rage in Harlem        (Harlem Cycle, #1)","Himes, Chester",0679720405,9780679720409,0679720405,151        pp,3.89,"6,670",1957,"Dec 17, 1989",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Originally published as For Love of Imabelle, Chester Himes's A Rage in Harlem is a fantastic, Rabelaisian crime novel, and the best book I've read soOriginally published as For Love of Imabelle, Chester Himes's A Rage in Harlem is a fantastic, Rabelaisian crime novel, and the best book I've read so far in 2008. The plot is the very definition of controlled chaos, with at least one either hilarious or shocking event occurring on each page. The characters all verge on caricatures, and the action is wildly over-the-top, but Himes manages to ground everything just enough so that it never feels too unrealistic....more",Notes are private!,0,7,1,not set,"Feb 09, 2008","Jan 30, 2008",,Paperback,view (with text),/book/show/565816.A_Rage_in_Harlem
354,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Mugger        (87th Precinct #2),"McBain, Ed",0446601438,9780446601436,0446601438,178        pp,3.87,"4,477",1956,"Jan 01, 1996",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The Mugger is the second book in Ed McBain's 87th Precinct series, and it's a solid entry. My only complaint is that the solution to the central mysteThe Mugger is the second book in Ed McBain's 87th Precinct series, and it's a solid entry. My only complaint is that the solution to the central mystery seemed really obvious. On the other hand, it was obvious because it made sense and was fairly realistic, which is something that can't be said of a lot of mystery novels....more",Notes are private!,0,1,1,not set,"Jan 29, 2008","Jan 25, 2008",,Paperback,view (with text),/book/show/1158255.The_Mugger
355,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Death Sentence,"Garfield, Brian",0449230015,9780449230015,0449230015,272        pp,3.79,870,1975,"Aug 12, 1976",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"First off, this has absolutely nothing to do with last year's film Death Sentence with Kevin Bacon. Sure, the titles are the same, and the movie was sFirst off, this has absolutely nothing to do with last year's film Death Sentence with Kevin Bacon. Sure, the titles are the same, and the movie was supposedly ""based on the novel by Brian Garfield,"" but trust me, they have nothing to do with each other. Not a single plot point from the novel found its way into the film. Not even the characters' names are the same.Brian Garfield wrote this after the film version of his novel Death Wish was released, and while it's not a novelization of Death Wish 2 or anything, at times it sort of feels that way. By which I mean, there is almost no reason for this book to exist, except that the novel Death Wish was adapted into a popular film, and Garfield clearly felt the need to capitalize on it. (Just to be clear, though, this book was published in 1975, years before any of the original film's sequels were released.)Death Wish the film ended with the main character moving to Chicago. The book did not. However, Garfield chose to pick up where the film left off by moving Paul Benjamin to Chicago. Right off the bat this is sort of strange, since a major theme in the first novel was Benjamin's love of New York, despite what it had become in the '70s, and his refusal to quit the city of his birth. Also, Death Sentence could really take place in any large city. Except for street names, a few buildings, and constant mentions of ""the Loop,"" there is nothing particularly ""Chicago"" about this tale, at least that I could discern. Also, one thing that I thought worked really well in Death Wish were all the minute, quotidian details of Benjamin's professional life as an accountant, especially since they contrasted so strongly with his nighttime hobby of killing junkies, thieves, and muggers with a .32 revolver. As juxtapositions go, it's nothing spectacular, but it worked, I thought. In Death Sentence, however, this aspect has been largely jettisoned.* For the most part, this book is concerned with Benjamin's activities as a vigilante, his growing romantic relationship with a female attorney who works for the D.A.'s office, and the possible existence of another vigilante on the streets of Chicago; someone who was inspired by Benjamin's ""crusade.""Death Sentence also features an aged professor of law named Harry Chisum, through whom Garfield frequently commits the unpardonable sin of authorial intrusion. Chisum has a lot to say about law and order, but most of his ideas are pretty half-baked and simplistic.In fact, the whole novel is pretty half-baked. It's OK to raise questions about crime that may have no answers, but doing so in the form of a pulp novel that has flat, uninteresting characters and plodding action is really just a big waste of time. After reading Death Wish and Death Sentence I really had no idea what Garfield was trying to say about crime, revenge, and vigilantism, and frankly, didn't really care.*One detail that the original film changed that I thought worked really well was Benjamin's/Kersey's profession; from C.P.A. to architect. The idea of someone who's intrinsically connected to the character of a city--especially one who designs the large public housing projects that often breed crime--taking his revenge on the populace of a city for their criminal acts is potentially really interesting. There are points in Death Sentence where it seems as if Garfield is hinting at this, particularly when he describes the architecture of the ghettoes in which Benjamin stalks his prey, but it never really comes to anything, since Benjamin is an accountant, as he was in the first novel....more",Notes are private!,0,5,1,not set,"Jan 25, 2008","Jan 17, 2008",,Mass Market Paperback,view (with text),/book/show/1900072.Death_Sentence
356,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Death Wish        (Paul Benjamin, #1)","Garfield, Brian",0449229785,9780449229781,0449229785,224        pp,3.75,"1,609",1972,"Aug 12, 1976",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Honestly? The movie was better. Brian Garfield may have created an icon when he created Paul Benjamin (renamed Paul Kersey for the film series with ChHonestly? The movie was better. Brian Garfield may have created an icon when he created Paul Benjamin (renamed Paul Kersey for the film series with Charles Bronson), but as a novel, Death Wish is only mildly satisfying.The plot is well paced, but the prose is fairly hackneyed, and the picture Garfield paints of New York in the early '70s just never seemed authentic.I didn't hate this book; it just wasn't as good as I was hoping it would be. I suppose that if you're in the mood for some crypto-fascist '70s pulp, you could do a lot worse....more",Notes are private!,0,2,1,not set,"Jan 17, 2008","Jan 13, 2008",,Mass Market Paperback,view (with text),/book/show/1350986.Death_Wish
357,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Cop Hater        (87th Precinct, #1)","McBain, Ed",0671775472,9780671775476,0671775472,236        pp,3.82,"7,894",1956,"Dec 01, 1999",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Excellent police procedural from 1956. This is the first book Ed McBain (a.k.a. Evan Hunter) wrote in his 87th Precinct series, which takes place in aExcellent police procedural from 1956. This is the first book Ed McBain (a.k.a. Evan Hunter) wrote in his 87th Precinct series, which takes place in a fictionalized version of New York City. This book was obviously influenced by radio (later TV) shows like Dragnet and films like He Walked by Night, but I think it may have been one of the first prose treatments of the genre.Cop Hater really hits all the notes one wants from a good police procedural ... tracking down possible witnesses, interviewing suspects based on their priors, leads that go nowhere, rounding up gangs and junkies, the single clue that marks the turning point in the case, forensic analysis, unexpected turns in the plot, and a single wild coincidence that helps to solve the crime. My only complaints about Cop Hater are both pretty minor. One, the prose often verges on the purple. For the most part, however, this didn't really bother me, since the plot is primarily moved forward through dialogue, which is generally excellent. Two, the solution to the crime didn't seem very realistic to me. But I suppose crazier things have really happened, so again, it didn't really bother me....more",Notes are private!,0,3,1,not set,"Jan 14, 2008","Jan 08, 2008",,Mass Market Paperback,view (with text),/book/show/950153.Cop_Hater
358,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,King of the Hustlers,"Izzi, Eugene",0553282077,9780553282078,0553282077,304        pp,3.86,28,"Aug 01, 1989","Aug 01, 1989",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Eugene Izzi's greatest work of art was probably, sadly, his own suicide over a decade ago. Izzi's battered body hanging by its neck outside a Chicago Eugene Izzi's greatest work of art was probably, sadly, his own suicide over a decade ago. Izzi's battered body hanging by its neck outside a Chicago office building with a floppy disk in his pocket with a draft of a novel that describes a similar scene, but that instead ends with the man at the end of the noose pulling himself back up to safety and killing his assailants was, frankly, some pretty brilliant performance art.Unfortunately, neither of the two novels by him that I've read so far comes close to matching that level of miserable profundity.I will say this, however; King of the Hustlers, Izzi's fifth novel, is a lot better than his first, The Take, which was just terrible. To be honest, King of the Hustlers isn't a significantly better book, but it's enough better to make me open to possibly reading something else he wrote at some point.The characters are generally flat and uninteresting, and the situations implausible. King of the Hustlers picks up steam as it moves along, however, and the last 100 pages or so were decent. Also, for a book that reads like a second draft by an alcoholic who wrote mostly for money, the plot is reasonably satisfying and ends well....more",Notes are private!,0,0,1,not set,"Jan 08, 2008","Dec 30, 2007",,Mass Market Paperback,view (with text),/book/show/2145252.King_of_the_Hustlers
359,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Taxi Driver,"Elman, Richard",055302681X,9780553026818,055302681X,160        pp,4.10,"1,500",1975,1976,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This is the first novelization of a film I've read since I was 9 years old and read William Kotzwinkle's novelization of E.T.: The Extra-Terrestrial. This is the first novelization of a film I've read since I was 9 years old and read William Kotzwinkle's novelization of E.T.: The Extra-Terrestrial. I was expecting Taxi Driver to be a real train wreck (it is, after all, a novelization--a genre barely one step above fotonovelas), but it was actually pretty good. Richard Elman captures the rhythm and cadences of Travis Bickle's speech really well, and there are a lot of creative misspellings and weird punctuation that work to get you inside the character's head in ways that a film can't. Worth reading, at least for curiosity value....more",Notes are private!,0,4,2,not setnot set,"Dec 30, 2007not set","Dec 29, 2007",,Paperback,view (with text),/book/show/28422.Taxi_Driver
360,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ring of the Nibelung,"Thomas, Roy & Kane",1563890062,9781563890062,1563890062,200        pp,3.68,105,1991,"Jan 01, 1991",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Dec 1992,"Dec 27, 2007",,Paperback,view,/book/show/2403522.Ring_of_the_Nibelung
361,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Crow,"O'Barr, James",0878162216,9780878162215,0878162216,244        pp,4.31,"15,787",1989,"Feb 01, 1993",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Feb 1995,"Dec 27, 2007",,Paperback,view,/book/show/603250.The_Crow
362,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Sin City, Vol. 1: The Hard Goodbye        (Sin City, #1)","Miller, Frank",1878574590,9781878574596,1878574590,117        pp,4.17,"65,324",1991,"Oct 19, 2004",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Mar 2003,"Dec 27, 2007",,Paperback,view,/book/show/423261.Sin_City_Vol_1
