,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Georgie-who-is-Sarah-Drew's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
161,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Let Your Heart Be Light,"Lawrie, J.R.*",1948272296,9781948272292,B0827B4GSP,199        pp,4.22,427,"Dec 13, 2019","Dec 13, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3.75 starsA slightly odd, nominally-Christmas offering . It's feel-good-conflict-free stuff—which I usually find marshmallowy boring—but Lawrie's got 3.75 starsA slightly odd, nominally-Christmas offering . It's feel-good-conflict-free stuff—which I usually find marshmallowy boring—but Lawrie's got a breezy wit & interesting turn of phrase to leaven the marshmallow. Includes a fun story skewering a London gentlemen's club. I've found myself re-reading this more than once. Favourite line - [After an abruptly-ended first meeting.]'It felt like he'd left part of his soul behind, put it down with his empty glass somewhere then forgotten to pick it up as he left.'...more",Notes are private!,0,4,1,not set,"Feb 04, 2024","Dec 20, 2023",,Kindle Edition,view (with text),/book/show/49113376-let-your-heart-be-light
162,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Payal Mehta's Romance Revenge Plot,"Chhibber, Preeti*",0593461908,9780593461907,B0BR4Y3KXT,352        pp,5.00,5,unknown,"Sep 24, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 19, 2023",,Kindle Edition,view,/book/show/75495004-payal-mehta-s-romance-revenge-plot
163,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Felix Navidad,"Burgoine, 'Nathan*",,9781636794112,,155        pp,4.19,156,"Dec 13, 2022","Dec 01, 2022",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Feb 10, 2024","Dec 19, 2023",,ebook,view,/book/show/61373921-felix-navidad
164,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Avocado Protection,"Harper, Kaje*",,,B0CLKZKRND,179        pp,3.98,155,unknown,"Nov 18, 2023",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Feb 10, 2024","Dec 19, 2023",,Kindle Edition,view,/book/show/201823761-avocado-protection
165,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Unexpected Mr. Smith,"Bond, Jesse*",,9798892694056,B0CPH1F87K,176        pp,4.38,40,unknown,"Dec 19, 2023",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Mar 03, 2024","Dec 19, 2023",,Kindle Edition,view,/book/show/203203333-the-unexpected-mr-smith
166,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Five-Day Reunion,"Shroff, Mona *",,9780008923068,,192        pp,3.94,158,"Jan 06, 2022","Jan 06, 2022",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Feb 10, 2024","Dec 18, 2023",,ebook,view,/book/show/60556813-the-five-day-reunion
167,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Illegal Contact        (Playing for Keeps #3),"Hart, Riley*",,,B0CKTNLTKJ,290        pp,4.15,"2,217","Oct 26, 2023","Oct 26, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Feb 10, 2024","Dec 18, 2023",,Kindle Edition,view,/book/show/199517112-illegal-contact
168,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Fall is All There Is,"Caplan, C. M.*",1737209519,9781737209515,B0BHDBD8M7,413        pp,4.03,166,unknown,"Nov 07, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 18, 2023",,Kindle Edition,view,/book/show/77779740-the-fall-is-all-there-is
169,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Uses of Illicit Art,"Palmer, Wendy*",098745112X,9780987451125,B09HNP5MS7,430        pp,4.53,19,unknown,"Oct 02, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 18, 2023",,ebook,view,/book/show/61852132-the-uses-of-illicit-art
170,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How Lucky,"Leitch, Will*",0063073099,9780063073098,0063073099,290        pp,3.77,"26,694","May 11, 2021","May 11, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 16, 2023",,Hardcover,view,/book/show/54870216-how-lucky
171,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,All the Hidden Paths        (The Tithenai Chronicles Book 2),"Meadows, Foz*",,,B0BQGK3WMV,508        pp,4.21,"1,539","Dec 05, 2023","Dec 05, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 15, 2023",,Kindle Edition,view,/book/show/75495634-all-the-hidden-paths
172,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Adventures of Amina al-Sirafi        (Amina al-Sirafi #1),"Chakraborty, Shannon",,,B0B3XQBGPS,483        pp,4.29,"39,574","Feb 28, 2023","Feb 28, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 15, 2023",,Kindle Edition,view,/book/show/61294947-the-adventures-of-amina-al-sirafi
173,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,All I Want for Christmas Is Stu,"Henry, Lisa*",,,B0CLL674RM,66        pp,3.94,265,"Dec 06, 2023","Dec 06, 2023",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Feb 10, 2024","Dec 15, 2023",,Kindle Edition,view,/book/show/200520916-all-i-want-for-christmas-is-stu
174,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,His Lordship's Gift        (His Lordship’s Mysteries #2.5),"SoRelle, Samantha*",1952789079,9781952789076,B09LGHL669,30        pp,4.18,68,unknown,"Dec 04, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Feb 10, 2024","Dec 15, 2023",,Kindle Edition,view,/book/show/59639741-his-lordship-s-gift
175,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sable Dark        (Hep Cats of Boise #2),"Hess, Al*",,,B08NB55DZM,unknown,4.69,36,"Jan 07, 2021",Nov 2022,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 14, 2023",,Kindle Edition,view,/book/show/63221935-sable-dark
176,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Suitable Captive,"Cooper, R.*",,9798215711873,B0CNLCYRS5,189        pp,4.27,372,"Dec 26, 2023","Dec 26, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 14, 2023",,Kindle Edition,view,/book/show/202348435-a-suitable-captive
177,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The 12 Kittens of Christmas,"Lane, Amy*",1641086882,9781641086882,B0CHMFJPPJ,200        pp,4.07,275,"Nov 28, 2023","Nov 28, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Feb 10, 2024","Dec 13, 2023",,Kindle Edition,view,/book/show/198768646-the-12-kittens-of-christmas
178,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Flight Behavior,"Kingsolver, Barbara",0062205269,9780062205261,,unknown,3.81,"94,484","Nov 01, 2012","Nov 06, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 12, 2023",,Audio,view,/book/show/15819667-flight-behavior
179,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Flowering of Ink,"Noone, K.L.",1685505333,9781685505332,B0CGWRWJLN,99        pp,4.37,107,unknown,"Sep 03, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Mar 30, 2024","Dec 11, 2023",,Kindle Edition,view,/book/show/198222281-a-flowering-of-ink
180,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Midwinter Firelight,"Noone, K.L.",1685504140,9781685504144,B0BTY2Z3G6,66        pp,4.52,50,unknown,"Feb 11, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Mar 30, 2024","Dec 11, 2023",,Kindle Edition,view,/book/show/116973353-midwinter-firelight
181,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Midwinter Music,"Noone, K.L.",168550633X,9781685506339,B0CPV6FWX4,59        pp,3.97,35,unknown,"Dec 23, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 11, 2023",,Kindle Edition,view,/book/show/203523887-midwinter-music
182,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Weddings, Christmas, and Such: Holiday Stories from Granby","Lane, Amy*",1641087021,9781641087025,B0CKMNXFRD,280        pp,4.61,85,unknown,"Dec 12, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Feb 10, 2024","Dec 10, 2023",,Kindle Edition,view,/book/show/199633389-weddings-christmas-and-such
183,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,His Lordship's Blood        (His Lordship’s Mysteries #4),"SoRelle, Samantha*",195278915X,9781952789151,B0C4D96S2N,231        pp,4.44,104,unknown,"Jun 13, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Feb 10, 2024","Dec 10, 2023",,Kindle Edition,view,/book/show/149099530-his-lordship-s-blood
184,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,His Lordship's Return        (His Lordship’s Mysteries #3),"SoRelle, Samantha*",1952789087,9781952789083,B0B3M2C1Y6,223        pp,4.33,171,unknown,"Aug 23, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Feb 10, 2024","Dec 10, 2023",,Kindle Edition,view,/book/show/61262089-his-lordship-s-return
185,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Royal Curse        (Twilight Mages, #1)","Grayson, Eliot*",,,B0CP89ZR6M,289        pp,3.98,"1,269","Dec 07, 2023","Dec 07, 2023",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Dec 10, 2023","Dec 10, 2023",,Kindle Edition,view,/book/show/202973665-the-royal-curse
186,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The End and The Beginning,"Dale, Poppy*",,,B09R26RVBW,231        pp,4.75,16,unknown,"Feb 28, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 10, 2023",,Kindle Edition,view,/book/show/60205735-the-end-and-the-beginning
187,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,His Lordship's Master        (His Lordship's Mysteries #2),"SoRelle, Samantha*",1952789028,9781952789021,B089FSQLLV,unknown,4.34,324,Aug 2020,Apr 2023,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Dec 10, 2023","Dec 08, 2023",,Kindle Edition,view,/book/show/126832150-his-lordship-s-master
188,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Saint of Bright Doors,"Chandrasekera, Vajra*",1250847389,9781250847386,1250847389,356        pp,3.72,"1,506","Jul 11, 2023","Jul 11, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 06, 2023",,Hardcover,view,/book/show/61884985-the-saint-of-bright-doors
189,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Julian and the Ghosts of Moorcliffe Hall,"McAllister, Rowan*",,,B0CKTSV762,458        pp,4.59,37,unknown,"Nov 14, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 05, 2023",,Kindle Edition,view,/book/show/199684751-julian-and-the-ghosts-of-moorcliffe-hall
190,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Cold Kill        (Monkeewrench, #7)","Tracy, P.J.*",0718179315,9780718179311,0718179315,307        pp,3.98,"3,836","Aug 02, 2016","Jan 01, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 05, 2023",,Paperback,view,/book/show/32506213-cold-kill
191,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Twisted Shadows        (Sugar & Vice Book 2),"Therin, Allie*",0369735226,9780369735225,B0CP645M94,0        pp,5.00,1,unknown,"Dec 10, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 30, 2023",,Kindle Edition,view,/book/show/202971828-twisted-shadows
192,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Power Unbound        (The Last Binding Book 3),"Marske, Freya*",1529081017,9781529081015,B0BW9T3451,384        pp,4.32,"6,235","Nov 07, 2023","Nov 09, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 10, 2023",,ebook,view,/book/show/123152736-a-power-unbound
193,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Swordcrossed,"Marske, Freya*",1035039311,9781035039319,B0CM3SHPRS,0        pp,4.26,34,"Oct 08, 2024","Oct 08, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 10, 2023",,Kindle Edition,view,/book/show/201037223-swordcrossed
194,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Like You've Nothing Left to Prove        (Breakaway, #2)","Massey, E.L.*",1648906303,9781648906305,1648906303,0        pp,4.41,"2,574","Mar 14, 2023","Mar 14, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 08, 2023",,ebook,view,/book/show/122760468-like-you-ve-nothing-left-to-prove
195,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Like Real People Do        (Breakaway, #1)","Massey, E.L.*",1648905242,9781648905247,1648905242,423        pp,4.34,"3,951","Aug 23, 2022","Aug 23, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 08, 2023",,ebook,view,/book/show/59694324-like-real-people-do
196,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hudson's Luck: A Forever Wilde Novel,"Lennox, Lucy*",1954857128,9781954857124,1954857128,346        pp,4.28,"5,795","Jun 24, 2018","Apr 02, 2021",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A bit ho, a bit hum.",Notes are private!,1,3,1,not set,"Dec 12, 2023","Nov 07, 2023",,Paperback,view (with text),/book/show/70059327-hudson-s-luck
197,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Burner Account,"Witt, L.A.*",1642301795,9781642301793,B0CK5GMNW4,328        pp,3.92,462,"Nov 01, 2023","Nov 01, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Feb 10, 2024","Nov 07, 2023",,ebook,view,/book/show/199297318-burner-account
198,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Box of Wishes,"Keswick, Jackie*",,,B0B7B8FTHS,246        pp,4.08,115,Dec 2019,"Nov 10, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Dec 12, 2023","Nov 07, 2023",,Kindle Edition,view,/book/show/62812915-a-box-of-wishes
199,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Raven: Part One        (Forbidden Desires Spin-off #5),"Scott, Piper*",,,B0CL2NKRXP,365        pp,4.51,618,"Oct 30, 2023","Nov 03, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Dec 12, 2023","Nov 07, 2023",,Kindle Edition,view,/book/show/199737076-raven
200,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Red Collar        (Tokyo MPD Mysteries #1),"Kato, M.*",,,,378        pp,4.26,364,"Nov 04, 2022","Nov 04, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 07, 2023",,Kindle Edition,view,/book/show/61255366-the-red-collar
201,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Boyfriend Subscription,"Salvatore, Steven*",0369748956,9780369748959,0369748956,304        pp,3.68,384,"Mar 26, 2024","Mar 26, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 01, 2023",,ebook,view,/book/show/122992947-the-boyfriend-subscription
202,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Science of Attraction        (Mackenzie Country #3),"Hogan, Jay*",1991104146,9781991104144,B0CKWS1CR9,385        pp,4.49,686,"Feb 22, 2024","Feb 22, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 01, 2023",,Kindle Edition,view,/book/show/199430768-the-science-of-attraction
203,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,You Should Be So Lucky,"Sebastian, Cat*",0063272814,9780063272811,B0CFM3SK19,360        pp,4.65,335,"May 07, 2024","May 07, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 31, 2023",,Kindle Edition,view,/book/show/196774809-you-should-be-so-lucky
204,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Take the Leap        (New Halliday, #3)","Ripper, Kris*",,,B01BLSRH50,206        pp,4.05,79,"Feb 16, 2016","Feb 16, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 31, 2023",,Kindle Edition,view,/book/show/29114218-take-the-leap
205,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Real Life Build        (New Halliday, #2)","Ripper, Kris*",,,B0131DO5K8,247        pp,4.18,82,"Aug 04, 2015","Aug 04, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 31, 2023",,Kindle Edition,view,/book/show/26036251-the-real-life-build
206,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Unhinged,"Valentine, Vera*",,,B0CBMSZ2HR,71        pp,3.05,"13,816","Jul 10, 2023","Jul 10, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 30, 2023",,Kindle Edition,view,/book/show/187684551-unhinged
207,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Late Bloomer,"Hawes, Morgan*",,,B07SRKXVW3,444        pp,4.03,529,"Jul 01, 2019","Jul 01, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 30, 2023",,Kindle Edition,view,/book/show/49627885-late-bloomer
208,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Game Misconduct        (Penalty Box, #1)","Baran, Ari*",0369742052,9780369742056,,unknown,3.85,639,"May 16, 2023","May 16, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A decent NHL romance, a little grittier than most. Some rough edges in the characterisation and pacing, but I'd look out for anything else by Ari BaraA decent NHL romance, a little grittier than most. Some rough edges in the characterisation and pacing, but I'd look out for anything else by Ari Baran....more",Notes are private!,0,4,1,not set,"Dec 12, 2023","Oct 30, 2023",,ebook,view (with text),/book/show/63118082-game-misconduct
209,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Just Love Enough        (a London Hustle book),"Forrest, Will*",1990115705,9781990115707,B0BV7K3F4B,292        pp,4.27,11,unknown,"Feb 14, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 30, 2023",,Kindle Edition,view,/book/show/132909875-just-love-enough
210,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dirty Little Freaks        (The FuBar #4),"Whitecroft, Jess",,,B07VF297Z1,313        pp,4.23,65,"Jul 20, 2019","Jul 20, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 29, 2023",,Kindle Edition,view,/book/show/49908206-dirty-little-freaks
211,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Touch of Fever        (Arcane Hearts, #1)","Noor, Nazri*",,,B09MSPHXKV,7        pp,3.93,"1,004","Sep 08, 2021","Dec 01, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 29, 2023",,Audible Audio,view,/book/show/59831121-a-touch-of-fever
212,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Happiness Falls,"Kim, Angie*",0593448219,9780593448212,B0BR4YVRSD,336        pp,3.76,"47,081","Aug 29, 2023","Aug 29, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 28, 2023",,Kindle Edition,view,/book/show/56868434-happiness-falls
213,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Your Mileage May Vary,"Bell, Sidney*",,9798215134368,,unknown,4.32,72,unknown,"Apr 18, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 27, 2023",,ebook,view,/book/show/197504308-your-mileage-may-vary
214,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,ISO: In Search Of,"Lennox, Lucy*",,9798863370651,B0CL5L2JRY,278        pp,4.36,"1,197","Oct 24, 2023","Oct 20, 2023",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Of course the flighty clothes-conscious citified cissy will fall for the rugged straight-talking narrow-lipped & hipped rancher. It's what the trope iOf course the flighty clothes-conscious citified cissy will fall for the rugged straight-talking narrow-lipped & hipped rancher. It's what the trope is all about. It helps though if the characterisation is consistent & convincing....more,Notes are private!,3,5,1,not set,"Dec 12, 2023","Oct 27, 2023",,Paperback,view (with text),/book/show/199905940-iso
215,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"True North        (Yule Lads, #1)","Moore, T.A.*",9781954159,9789781954153,B0CLFYCDX5,235        pp,4.09,68,"Dec 15, 2023","Dec 15, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 26, 2023",,Kindle Edition,view,/book/show/200286853-true-north
216,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dance with a ghost,crinklefries,,,,31        pp,3.50,2,unknown,"Jan 07, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Oct 26, 2023",,ebook,view,/book/show/58465295-dance-with-a-ghost
217,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Rocking Karma : The Road to Rocktoberfest 2023,"Harper, Kaje*",,,B0CD2QQRKB,375        pp,4.37,115,unknown,"Oct 03, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 26, 2023",,Kindle Edition,view,/book/show/195231688-rocking-karma
