,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Claudia's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
271,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Il tesoro dei bambini sensibili: Conoscerlo, gestirlo, valorizzarlo (Il bambino naturale Vol. 58)        (Il bambino naturale Vol. 58) (Italian Edition)","Lupo, Elena",8865801794,9788865801796,B073C91S8Z,177        pp,3.62,8,unknown,"Jun 26, 2017",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Elena Lupo apre il libro, definendo i tratti caratteristici delle persone altamente sensibili. Il fatto che anche lei lo sia si percepisce molto, soprElena Lupo apre il libro, definendo i tratti caratteristici delle persone altamente sensibili. Il fatto che anche lei lo sia si percepisce molto, soprattutto per come affronta determinate tematiche. La sua esperienza personale, infatti, è ben delineata e proprio su questa base, insieme a quella lavorativa, crea una sorta di vademecum utile a genitori, educatori ed insegnanti per capire come valorizzare le HSP. Sono consigli generali che devono poi essere adattati alle singole situazioni e famiglie, ma sono ottimi spunti di riflessione da cui partire. Mi è piaciuta molto la parte finale con testimonianze di alcuni suoi pazienti, in cui è facile rispecchiarsi.Ancora una volta, mi è stata confermato che essere una persona altamente sensibile è davvero un valore aggiunto, un tesoro appunto. ""Perché accettare di avere dei limiti dà già di per sé un grande senso di liberazione interiore. Ed è la sfida e l'augurio più grande che posso fare a tutti voi, come ipersensibili, [...] che possiate fare tesoro di tutto ciò che leggete, ascoltate, imparate, con grande apertura ma anche con accettazione del nostro limite imperfetto. Essere la migliore versione di noi stessi per come si può, tentare e ritentare ancora per provare nuove strategie e soluzioni, senza mai farsi abbattere dalla colpa o dall'inadeguatezza, sereni pur senza mai raggiungere un punto di arrivo definitivo.""...more",Notes are private!,0,0,1,"Jan 14, 2023","Jan 24, 2023","Dec 12, 2022",,Kindle Edition,view (with text),/book/show/36068845-il-tesoro-dei-bambini-sensibili
272,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dalla parte del bene,"Martin, Fahmer",,9788899911339,,232        pp,2.88,17,2001,"Nov 17, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 11, 2022",,Paperback,view,/book/show/46273753-dalla-parte-del-bene
273,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,La vita davanti a sé,"Gary, Romain",8854500348,9788854500341,8854500348,214        pp,4.21,"30,271","Sep 14, 1975",Apr 2005,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 08, 2022",,Paperback,view,/book/show/9652255-la-vita-davanti-a-s
274,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,God Save the Queer: Catechismo femminista,"Murgia, Michela",8858441087,9788858441084,,152        pp,3.73,"2,311","Nov 01, 2022","Nov 01, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 08, 2022",,ebook,view,/book/show/63189436-god-save-the-queer
275,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Storia confidenziale dell'editoria italiana,"Ferrari, Gian Arturo",8829715433,9788829715435,,363        pp,3.72,209,Nov 2022,"Nov 15, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 04, 2022",,Paperback,view,/book/show/63355985-storia-confidenziale-dell-editoria-italiana
276,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Avere tutto,"Missiroli, Marco",,,B0BCKZK32S,167        pp,3.35,"1,485","Sep 27, 2022","Sep 27, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 02, 2022",,Kindle Edition,view,/book/show/62600437-avere-tutto
277,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,California: La fine del sogno,"Costa, Francesco",,,B0BBL8SB5Y,204        pp,4.14,"3,920","Sep 13, 2022","Sep 13, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 30, 2022",,Kindle Edition,view,/book/show/62084267-california
278,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,La macchia umana,"Roth, Philip",8806173340,9788806173340,8806173340,389        pp,3.91,"41,201","May 10, 2000",2008,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 30, 2022",,Paperback,view,/book/show/3750841-la-macchia-umana
279,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Meglio dirsele: Imparare a litigare bene per una vita di coppia felice,"Novara, Daniele",8858682491,9788858682494,B014UQMZXO,236        pp,3.75,12,"Oct 01, 2015","Oct 01, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 28, 2022",,Kindle Edition,view,/book/show/26869284-meglio-dirsele
280,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Il corpo in cui sono nata,"Nettel, Guadalupe",8883734211,9788883734212,B09T6ZN16C,155        pp,3.87,"4,553",Oct 2011,"Feb 24, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 28, 2022",,Kindle Edition,view,/book/show/61333627-il-corpo-in-cui-sono-nata
281,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Il mantello,"Buzzati, Dino",,,,unknown,4.00,4,unknown,unknown,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 25, 2022",,,view,/book/show/59348434-il-mantello
282,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,La Tigre Assenza,"Campo, Cristina",8845908321,9788845908323,8845908321,316        pp,4.52,88,1991,"Aug 01, 1991",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 25, 2022",,Paperback,view,/book/show/9274357-la-tigre-assenza
283,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fiori sopra l'inferno,"Tuti, Ilaria",8830449814,9788830449817,8830449814,363        pp,3.93,"8,640","Jan 04, 2018","Jan 04, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 24, 2022",,Hardcover,view,/book/show/37415476-fiori-sopra-l-inferno
284,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Un'ultima cosa,"De Gregorio, Concita",8858849329,9788858849323,B0BF9TQFCD,152        pp,3.62,90,unknown,"Nov 22, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 23, 2022",,Kindle Edition,view,/book/show/63355662-un-ultima-cosa
285,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Klara e il Sole,"Ishiguro, Kazuo*",8806248758,9788806248758,8806248758,269        pp,3.75,"336,704","Mar 02, 2021","May 11, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 23, 2022",,Hardcover,view,/book/show/57758726-klara-e-il-sole
286,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Come vento cucito alla terra,"Tuti, Ilaria",8830459178,9788830459175,8830459178,384        pp,4.26,"1,764","Jun 07, 2022","Jun 07, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"“Non li sentite i cannoni? Tuonano da anni. Nelle piazze, dalle pagine dei giornali che ci chiamano ‘isteriche’, dagli ospedali psichiatrici in cui co“Non li sentite i cannoni? Tuonano da anni. Nelle piazze, dalle pagine dei giornali che ci chiamano ‘isteriche’, dagli ospedali psichiatrici in cui continuano a rinchiudere le più indomite delle nostre sorelle. Non le sentite urlare? Sono grida di guerra. Una guerra di diritti. Qualcuna di noi dovrà pur combatterla. Se non noi – oggi, adesso -, dovranno farlo le nostre figlie domani. Anche la vostra Anna.”Caterina Hill vive nella periferia di Londra con la figlia Anna e la coppia di amici Mina e Joseph, lavora come dottoressa all’ospedale di Harrow Road, ma esercita solo come ginecologa e ostetrica, le uniche due pratiche mediche concesse ad una donna. Una notte, mentre sta ricucendo il viso di una prostituta, Flora Murray e Louisa Garrett Anderson, conosciute come lady doctors e suffragette, la invitano ad unirsi alla loro missione: sei settimane in Francia per dirigere un ospedale militare, gestito interamente da personale femminile, che cura feriti di guerra: è l’occasione per dimostrare al mondo intero quello che le donne sanno fare. Dopo un’iniziale esitazione dovuta alla lontananza da sua figlia per così tanto tempo, Cate accetta. Non sarà facile per queste dottoresse combattere contro i pregiudizi degli uomini, pronti a denigrarle ad ogni occasione, ma grazie al loro impegno ed alle loro capacità dimostreranno il loro valore.Durante un intervento di soccorso per recuperare i feriti la donna, su indicazione dei soldati Cecil, Samuel, Oliver ed Andrew, salva il capitano Alexander Seymour, lo cura ed entrambi tornano alle loro vite: lui a combattere e lei a Londra, a dirigere con le sue colleghe l’Ospedale militare di Endell Street. Un anno dopo, non crederà ai suoi occhi, quando se lo ritroverà davanti e dovrà prendere una decisione importante per la vita del capitano.Ilaria Tuti ci racconta una realtà storica poco conosciuta, in cui donne e guerra sono protagoniste, come in “Fiore di roccia” e lo fa con maestria ed abilità, con un linguaggio vivido e pieno di immagini. È davvero difficile non fare il tifo per Cate e per le sue colleghe, che hanno fatto la differenza in un momento così cruciale, ma che, per l’ennesima volta sono state dimenticate, e per i diritti ottenuti con tanta fatica, di cui noi oggi possiamo godere. Cate mi è entrata nel cuore: abbandonata dal padre e lasciata dall'uomo che l'ha messa incinta, perché entrambi convinti che avrebbe dovuto accontentarsi e non spingersi troppo in là nelle vite privata e lavorativa, prende la sua rivincita, dimostrando il suo valore e creando un nuovo futuro per lei e la sua bambina. Donne e soldati mutilati sono uniti dallo stesso destino di oblio, ma insieme possono fare la differenza e dimostrare che si può sempre riscattarsi e rinascere. “Nessuno ha mai detto che sarebbe stato facile, signori. La società in cui viviamo non ama il cambiamento, né la diversità, e queste donne possono testimoniarlo. Non è forse il vostro cammino simile al loro? Si chiama emancipazione. Significa affrancarsi da pregiudizi e catene, significa essere liberi. Ma tutti noi qui presenti abbiamo visto e affrontato di peggio, siete sicuramente d’accordo. Che paura abbiamo? Che cosa dobbiamo temere? Io dico nulla, e qui, ora, siamo chiamati a dimostrarlo.”...more",Notes are private!,0,4,1,"Jan 30, 2024","Feb 15, 2024","Nov 22, 2022",,Hardcover,view (with text),/book/show/61095085-come-vento-cucito-alla-terra
287,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Corpo libero,"Bernardini, Ilaria",8807018365,9788807018367,8807018365,189        pp,3.20,859,Oct 2010,"Mar 01, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 20, 2022",,Paperback,view,/book/show/11231904-corpo-libero
288,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Il bikini di Sylvia Plath,"Biaggi, Giada*",8874529678,9788874529674,8874529678,256        pp,3.40,225,unknown,"Sep 16, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 20, 2022",,Paperback,view,/book/show/62672866-il-bikini-di-sylvia-plath
289,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"La filosofia non è una barba: Dal prof più appassionante d'Italia vita, morte e pensiero dei grandi filosofi da Talete a Nietzsche","Saudino, Matteo",8855052470,9788855052474,B083V39PX9,145        pp,3.59,224,unknown,"Feb 06, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 19, 2022",,Kindle Edition,view,/book/show/51571434-la-filosofia-non-una-barba
290,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Manuale di caccia e pesca per ragazze,"Bank, Melissa",,9791281055001,B0B5KVJNH5,256        pp,3.36,"137,041","Dec 29, 1998","Oct 26, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 16, 2022",,Paperback,view,/book/show/63052586-manuale-di-caccia-e-pesca-per-ragazze
291,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,La luce che è in noi,"Obama, Michelle*",8811009340,9788811009344,B0BLHXY5YL,334        pp,4.27,"79,083","Nov 15, 2022","Nov 15, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"""Quando la nostra luce brilla, diventiamo più coraggiosi. E se riconosci la tua luce, riconosci davvero te stesso e la tua storia. Nella mia esperienz""Quando la nostra luce brilla, diventiamo più coraggiosi. E se riconosci la tua luce, riconosci davvero te stesso e la tua storia. Nella mia esperienza, questa consapevolezza di sé genera sicurezza, e la sicurezza a sua volta genera calma e capacità di rimanere obiettivi. Solo così, alla fine, potremo stabilire relazioni con gli altri che abbiano davvero senso. Questo è, per me, il fondamento di tutto. Una luce alimenta l'altra. Una famiglia forte dà forza alle altre. Una comunità unita può illuminare quelle che le stanno intorno. Questo è il potere della luce che è in noi. ""Michelle Obama ci spiega come trovare il nostro potenziale, partendo come sempre da se stessa, con racconti ed esempi che attingono dalla sua vita da ragazzina ad Euclide Avenue, quando era una studentessa a Princeton, mentre era first lady e durante la pandemia. Lei conosce bene la sensazione di sentirsi diversi e per questo fare il doppio della fatica, di cosa vuol dire avere una mente pavida e sentirsi spesso non abbastanza. È proprio ammettendo le nostre paure, capendo la loro origine e trattandoci con gentilezza che possiamo avere più consapevolezza di noi stessi e delle nostre potenzialità. Le persone sono fondamentali in questo percorso: la famiglia vede per prima la luce dei propri figli ed è importante che li supporti nel loro percorso di crescita, come ha fatto la madre Marian con la stessa Michelle fin da da piccola. Il rapporto solido costruito con Barack nel corso degli anni, le loro figlie Malia e Sasha e gli amici sono pilastri fondamentali per affrontare la vita. È importante, poi, che questa nostra luce, una volta trovata, venga impiegata in modo concreto per affrontare le sfide impegnative del mondo moderno. Chi ha letto ""Becoming"" troverà in questo libro la stessa voce capace di entusiasmare e coinvolgere. ""Quello che voglio dirvi, quindi, è di tenere vive la fiducia e la perseveranza, di rimanere umili ed empatici. Dite la verità, fate del vostro meglio per gli altri, mantenete la giusta prospettiva, capite la storia e il contesto. Siate assennati, siate tenaci e indignatevi. Più di ogni altra cosa, però, non dimenticate di fare il lavoro che va fatto.""...more",Notes are private!,0,2,1,"Jan 02, 2023","Jan 13, 2023","Nov 15, 2022",,Kindle Edition,view (with text),/book/show/63284475-la-luce-che-in-noi
292,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Croci rosse,"Filipenko, Sasha",8833573672,9788833573670,8833573672,192        pp,4.15,"1,234",2017,"Sep 09, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"""Ho chiesto se potevo piantare una croce; mi hanno risposto di no: le croci non erano autorizzate. E chissenefrega, pensai. [...] Torno ogni anno a co""Ho chiesto se potevo piantare una croce; mi hanno risposto di no: le croci non erano autorizzate. E chissenefrega, pensai. [...] Torno ogni anno a controllare che ci sia ancora. C'è. Sottile, ma alta quanto me. Semplice, ma fiera. Esattamente come la volevo.""Sasa e Tat'jana abitano nello stesso palazzo alla periferia di Minsk. La donna novantenne si presenta e gli spiega che soffre di Alzheimer, per questo disegna le croci rosse sulle porte. Lo invita a casa sua e, incontro dopo incontro, gli racconta la sua vita: dattilografa agli Esteri a Mosca, conosce suo marito Alesa, da cui ha una figlia, Asja. Con lo scoppio della guerra, lui viene mandato a combattere e lei resta sola con la bambina. Quando le arriva sulla scrivania una lista di prigionieri tra cui c'è il nome del marito, fa una scelta che le cambierà la vita e a cui cercherà di rimediare per tutta la sua esistenza. Separata dai suoi affetti, ha passato dieci anni in un Lager, ma, nonostante tutto, non ha smesso di vivere, perché ha ancora un'ultima missione da compiere, ignara di quanto il destino possa essere beffardo. Sasa è un giovane arbitro, con una figlia di tre mesi, sua moglie è morta per un tumore, mentre era incinta della bambina e sono riusciti portare avanti la gravidanza, lasciandola attaccata alle macchine. Entrambi hanno sofferto molto: la vita li ha messi a dura prova con perdite premature e scelte difficili, entrambi hanno portato le loro croci e adesso Tat'jana le mette sulle porte per ricordarsi dove abita.Un libro davvero struggente e sorprendente, che getta luce su quello che è successo nell'Unione Sovietica durante il governo di Stalin. ""Quando sono tornata da Perm' la signora che vende gli appartamenti in questo condominio mi ha detto che stavo perdendo la memoria perché Dio mi voleva bene. [...] Mi starebbe aiutando, secondo lei, mi ricompensa cancellando i momenti più tremendi che ho vissuto... [...] Invece no. Quel ciarlatano di Dio pensa di farmela, ma si sbaglia. [...] per quanto Lui ci provi, io non dimenticherò un bel niente. Mai.""...more",Notes are private!,0,4,1,"Dec 16, 2022","Dec 22, 2022","Nov 15, 2022",,Paperback,view (with text),/book/show/58835261-croci-rosse
293,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tutta intera,"Ripanti, Espérance Hakuzwimana",880625135X,9788806251352,880625135X,216        pp,3.48,611,"Sep 06, 2022","Sep 06, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"""Ho preso la candeggina perché una signora con i capelli uguali a quelli di nonna Gemma in televisione ha detto che toglie tutte le macchie, anche le ""Ho preso la candeggina perché una signora con i capelli uguali a quelli di nonna Gemma in televisione ha detto che toglie tutte le macchie, anche le più difficili. Ho chiesto conferma a Denise Mobili della prima fila e mi ha detto Certo: fa diventare le cose bianche. Anche me? ho insistito, lei ha riso, ha detto Magari sì, prova!""Sara è una ragazza ventenne, che abita a Bellafonte, il paese delle pesche. A due mesi è stata adottata dalla famiglia Righetti: il padre Giacinto è professore al liceo classico Tasso, la madre Giuliana è la cuoca dell'asilo e lo zio Roby dirige il frutteto dei Faenza. Il colore della sua pelle le risulta un ""problema"" fin da bambina, ma è soprattutto durante il lavoro affidatole da don Paolo che le domande che non ha mai avuto il coraggio di porre affiorano prepotentemente: deve infatti tenere delle lezioni pomeridiane ad alcuni ragazzi stranieri di Basilici, che vivono al di là del fiume Sele. Proprio loro così simili a lei esteriormente, ma così diversi da lei per cultura, la aiuteranno ad interrogarsi, soprattutto sulle contraddizioni all'interno della sua stessa famiglia.La storia è scritta in modo frammentario con continui sbalzi temporali tra infanzia, adolescenza e presente, rispecchiando anche su carta esattamente come si sente Sara, un insieme di pezzi diversi che una volta riconosciuti e ricomposti la faranno sentire, proprio come il titolo, tutta intera. ""Mi sento spezzata in mille frammenti, ho perso tutti. Adesso pensa a trovarti tu, tutto quello che credi di aver perso è più vicino di quanto immagini.""...more",Notes are private!,0,3,1,"Nov 24, 2022","Dec 05, 2022","Nov 15, 2022",,Paperback,view (with text),/book/show/62317024-tutta-intera
294,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Abbiamo sempre vissuto nel castello,"Jackson, Shirley",8845923665,9788845923661,8845923665,182        pp,3.94,"227,044","Sep 21, 1962","Apr 01, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 15, 2022",,Paperback,view,/book/show/9309067-abbiamo-sempre-vissuto-nel-castello
295,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Non dimenticare chi sei,"Gyasi, Yaa*",,,B06XQ4VRRV,323        pp,4.47,"341,229","Jun 07, 2016","Apr 13, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 13, 2022",,Kindle Edition,view,/book/show/34865393-non-dimenticare-chi-sei
296,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Terre di confine. La Frontera: La nuova mestiza (Americana),"Anzaldúa, Gloria",889483381X,,B0BFZTNGCL,283        pp,4.33,"12,313",1987,"Sep 21, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 13, 2022",,Kindle Edition,view,/book/show/62814995-terre-di-confine-la-frontera
297,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lacrime bianche / ferite scure. Femminismo e supremazia bianca,"Hamad, Ruby",8831498444,9788831498449,8831498444,322        pp,4.56,"8,978",2020,"Oct 12, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 13, 2022",,Paperback,view,/book/show/62982088-lacrime-bianche-ferite-scure-femminismo-e-supremazia-bianca
298,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Chiamateci per quello che siamo,"Gorman, Amanda",,,B09XXJ2PC5,0        pp,4.29,"22,667","Dec 07, 2021","May 12, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 13, 2022",,Kindle Edition,view,/book/show/60855672-chiamateci-per-quello-che-siamo
299,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Il mito della bellezza,"Wolf, Naomi*",8831498797,9788831498791,8831498797,443        pp,3.91,"28,598",1990,"Oct 26, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 13, 2022",,Paperback,view,/book/show/63113840-il-mito-della-bellezza
300,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Il volo della mente. Lettere 1888-1912,"Woolf, Virginia",8806494457,9788806494452,8806494457,676        pp,4.31,617,"Sep 18, 1975",1980,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 08, 2022",,Hardcover,view,/book/show/23011570-il-volo-della-mente-lettere-1888-1912
301,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Una stanza tutta per sé. Dove scrivono i grandi scrittori,"Johnson, Alex",8867226991,9788867226993,,188        pp,4.08,352,"Apr 19, 2022","Sep 27, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 06, 2022",,Hardcover,view,/book/show/63110859-una-stanza-tutta-per-s-dove-scrivono-i-grandi-scrittori
302,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dizionario della dissoluzione,"Freeman, John*",8894833348,9788894833348,8894833348,188        pp,3.66,200,2019,Oct 2020,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 04, 2022",,Paperback,view,/book/show/55379198-dizionario-della-dissoluzione
303,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Guida tascabile per maniaci dei libri,The Book Fools Bunch,8867994573,9788867994571,8867994573,512        pp,3.79,360,unknown,Nov 2017,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 04, 2022",,Paperback,view,/book/show/36823888-guida-tascabile-per-maniaci-dei-libri
304,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Guida tascabile per maniaci dei viaggi letterari,The Book Fools Bunch,8867999036,9788867999033,,592        pp,4.00,3,unknown,"Nov 01, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 04, 2022",,Paperback,view,/book/show/63119302-guida-tascabile-per-maniaci-dei-viaggi-letterari
305,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Facce di colore,"Thompson-Spires, Nafissa",8894833291,9788894833294,8894833291,250        pp,4.11,"7,665","Apr 10, 2018","Jan 22, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 03, 2022",,Paperback,view,/book/show/50625063-facce-di-colore
306,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Voglia di tenerezza,"McMurtry, Larry",,,,323        pp,4.14,"25,358",1975,1995,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 02, 2022",,Hardcover,view,/book/show/15737749-voglia-di-tenerezza
307,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bullshit Jobs: A Theory,"Graeber, David",150114331X,9781501143311,150114331X,335        pp,4.04,"25,508","May 01, 2018","May 15, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 01, 2022",,Hardcover,view,/book/show/34466958-bullshit-jobs
308,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Piccoli passi possibili. Chiara Corbella Petrillo: la parola ai testimoni,Various,,,,128        pp,4.54,24,Feb 2015,"Jan 01, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 01, 2022",,Paperback,view,/book/show/41439921-piccoli-passi-possibili-chiara-corbella-petrillo
309,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Siamo nati e non moriremo mai più,"Troisi, Simone",8827010157,9788827010150,8827010157,155        pp,4.68,"1,402",Jun 2013,Apr 2014,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 01, 2022",,Paperback,view,/book/show/22447923-siamo-nati-e-non-moriremo-mai-pi
310,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Le mie stelle nere: Da Lucy a Barack Obama,"Thuram, Lilian",8867830333,9788867830336,B00EV4RJSW,434        pp,4.07,125,"Jan 01, 2010","Aug 29, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 29, 2022",,Kindle Edition,view,/book/show/30903495-le-mie-stelle-nere
