,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Steph's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
179,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Good Marriage,"McCreight, Kimberly*",0062367684,9780062367686,0062367684,410        pp,3.91,"55,725","May 05, 2020","May 05, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 22, 2020",,Hardcover,view,/book/show/49246460-a-good-marriage
180,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,So You Want to Talk About Race,"Oluo, Ijeoma",1580056776,9781580056779,1580056776,248        pp,4.50,"104,730","Jan 16, 2018","Jan 16, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 21, 2020",,Hardcover,view,/book/show/35099718-so-you-want-to-talk-about-race
181,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Island of Sea Women,"See, Lisa*",,,,374        pp,4.31,"119,777","Mar 05, 2019","Mar 05, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 14, 2020",,Hardcover,view,/book/show/40538657-the-island-of-sea-women
182,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Gifted School,"Holsinger, Bruce*",0525534970,9780525534976,0525534970,560        pp,3.71,"38,698","Jul 02, 2019","Jun 30, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 12, 2020",,Paperback,view,/book/show/44891473-the-gifted-school
183,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Anxious People,"Backman, Fredrik*",198216963X,9781982169633,198216963X,336        pp,4.18,"633,705","Apr 25, 2019","Jan 01, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 11, 2020","Nov 26, 2020","Jul 09, 2020",,Hardcover,view,/book/show/49127718-anxious-people
184,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Light We Lost,"Santopolo, Jill*",0735212759,9780735212756,0735212759,328        pp,3.85,"170,090","May 09, 2017","May 09, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 07, 2020",,Hardcover,view,/book/show/32956365-the-light-we-lost
185,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Two Lives of Lydia Bird,"Silver, Josie*",0593135237,9780593135235,0593135237,369        pp,3.75,"66,299","Jan 30, 2020","Mar 03, 2020",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 28, 2020",Oct 2020,"Jul 05, 2020",,Hardcover,view,/book/show/46225061-the-two-lives-of-lydia-bird
186,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hidden Valley Road: Inside the Mind of an American Family,"Kolker, Robert*",038554376X,9780385543767,038554376X,377        pp,4.16,"122,396","Apr 07, 2020","Apr 07, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,4.5!,Notes are private!,0,1,1,"Jan 10, 2021","Jan 21, 2021","Jul 05, 2020",,Hardcover,view (with text),/book/show/50088631-hidden-valley-road
187,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Transcendent Kingdom,"Gyasi, Yaa*",,,,264        pp,4.11,"146,879","Aug 31, 2020","Sep 01, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 24, 2020",,Hardcover,view,/book/show/48570454-transcendent-kingdom
188,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dear Edward,"Napolitano, Ann*",198485478X,9781984854780,198485478X,340        pp,4.08,"179,423","Jan 06, 2020","Jan 06, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 15, 2020",,Hardcover,view,/book/show/45294613-dear-edward
189,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"After This: When Life Is Over, Where Do We Go?","Smith, Claire Bidwell*",1594633061,9781594633065,1594633061,288        pp,4.17,898,"Apr 28, 2015","Apr 28, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 11, 2020",,Hardcover,view,/book/show/22571547-after-this
190,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Eloquent Rage: A Black Feminist Discovers Her Superpower,"Cooper, Brittney",1250112575,9781250112576,1250112575,288        pp,4.39,"13,337","Feb 19, 2018","Feb 20, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 03, 2020",,Hardcover,view,/book/show/33574165-eloquent-rage
191,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Vanishing Half,"Bennett, Brit*",,,,343        pp,4.15,"753,484","Jun 02, 2020","Jun 02, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Jun 16, 2020","Jun 28, 2020","Jun 03, 2020",,Hardcover,view,/book/show/51791252-the-vanishing-half
192,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Harry Potter and the Half-Blood Prince        (Harry Potter, #6)","Rowling, J.K.",,,,652        pp,4.58,"3,274,387","Jul 16, 2005","Sep 16, 2006",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Jun 02, 2020","Jun 16, 2020","Jun 02, 2020",,Paperback,view,/book/show/1.Harry_Potter_and_the_Half_Blood_Prince
193,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,White Fragility: Why It’s So Hard for White People to Talk About Racism,"DiAngelo, Robin",0807071161,9780807071168,,7        pp,4.17,"163,680","Jun 26, 2018","Jun 26, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 02, 2020",,Audiobook,view,/book/show/43708708-white-fragility
194,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Born a Crime: Stories From a South African Childhood,"Noah, Trevor",,,0385689225,289        pp,4.49,"693,516","Nov 15, 2016","Nov 15, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Aug 09, 2020","Aug 12, 2020","Jun 02, 2020",,Hardcover,view,/book/show/29780253-born-a-crime
195,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sisters First: Stories from Our Wild and Wonderful Life,"Hager, Jenna Bush*",1538711419,9781538711415,1538711419,256        pp,4.06,"26,118","Oct 24, 2017","Oct 24, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 01, 2020",,Hardcover,view,/book/show/34220606-sisters-first
196,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Writers & Lovers,"King, Lily*",,,,320        pp,4.02,"142,101","Mar 03, 2020",2020,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Jan 04, 2021","Jan 10, 2021","May 25, 2020",,Hardcover,view,/book/show/45289222-writers-lovers
197,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,In Five Years,"Serle, Rebecca*",1982137444,9781982137441,1982137444,272        pp,3.79,"490,418","Mar 10, 2020","Mar 10, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 31, 2020","Jun 02, 2020","May 25, 2020",,Hardcover,view,/book/show/50093704-in-five-years
198,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Someday in Paris,"Lara, Olivia*",,,B07ZWFLBB7,427        pp,4.15,"2,185","May 14, 2020","May 14, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 19, 2020",,Kindle Edition,view,/book/show/48761179-someday-in-paris
199,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Lies We Told,"Way, Camilla",1101989548,9781101989548,B078VW7QSD,336        pp,3.99,"23,313","Oct 09, 2018","Oct 09, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 17, 2020",,Kindle Edition,view,/book/show/37905907-the-lies-we-told
200,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I Know This Much Is True,"Lamb, Wally*",0060987561,9780060987565,0060987561,897        pp,4.20,"312,458","Jun 14, 1998",May 1999,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 13, 2020",,Paperback,view,/book/show/227711.I_Know_This_Much_Is_True
201,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Before We Were Strangers,"Carlino, Renee*",1501105779,9781501105777,1501105779,320        pp,4.10,"114,864","Aug 18, 2015","Aug 18, 2015",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 23, 2020","May 27, 2020","May 10, 2020",,Paperback,view,/book/show/23309634-before-we-were-strangers
202,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"It Ends with Us        (It Ends with Us, #1)","Hoover, Colleen*",,,B0176M3U10,386        pp,4.17,"3,333,229","Aug 02, 2016","Aug 02, 2016",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Jun 28, 2020","Jul 05, 2020","Apr 29, 2020",,Kindle Edition,view,/book/show/27362503-it-ends-with-us
203,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Redhead by the Side of the Road,"Tyler, Anne*",0525658416,9780525658412,0525658416,178        pp,3.61,"45,525","Apr 07, 2020","Apr 07, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 21, 2020",,Hardcover,view,/book/show/46014983-redhead-by-the-side-of-the-road
204,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Places That Scare You: A Guide to Fearlessness in Difficult Times,"Chödrön, Pema",1590304497,9781590304495,1590304497,187        pp,4.23,"19,663",2001,"Mar 27, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 21, 2020",,Paperback,view,/book/show/136977.The_Places_That_Scare_You
205,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Idea of You,"Lee, Robinne*",1250125901,9781250125903,1250125901,372        pp,3.89,"85,286","Jun 13, 2017","Jun 13, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 20, 2020",,Paperback,view,/book/show/31450913-the-idea-of-you
206,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,All Your Perfects,"Hoover, Colleen*",,,B078MC547V,320        pp,4.05,"580,825",2018,"Jul 17, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Apr 27, 2020","Apr 29, 2020","Apr 13, 2020",,Kindle Edition,view,/book/show/37684188-all-your-perfects
207,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My Dark Vanessa,"Russell, Kate Elizabeth*",006294150X,9780062941503,006294150X,373        pp,4.10,"326,091","Mar 10, 2020","Mar 10, 2020",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 15, 2020","Apr 25, 2020","Apr 07, 2020",,Hardcover,view,/book/show/44890081-my-dark-vanessa
208,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Dutch House,"Patchett, Ann",0062963678,9780062963673,0062963678,337        pp,4.10,"446,643","Sep 24, 2019","Sep 24, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Oct 29, 2020","Nov 02, 2020","Apr 03, 2020",,Hardcover,view,/book/show/44318414-the-dutch-house
209,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Inheritance: A Memoir of Genealogy, Paternity, and Love","Shapiro, Dani*",1524732710,9781524732714,1524732710,252        pp,3.89,"43,622","Jan 15, 2019","Jan 15, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 01, 2020",,Hardcover,view,/book/show/40364332-inheritance
210,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Untamed,"Doyle, Glennon*",1984801252,9781984801258,1984801252,333        pp,3.99,"439,812","Mar 10, 2020","Mar 10, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 31, 2020",,Hardcover,view,/book/show/52129515-untamed
211,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,This is the Story of a Happy Marriage,"Patchett, Ann",0062236679,9780062236678,0062236679,308        pp,4.00,"35,146","Nov 11, 2013","Nov 05, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 29, 2020",,Hardcover,view,/book/show/17349222-this-is-the-story-of-a-happy-marriage
212,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Power of Habit: Why We Do What We Do in Life and Business,"Duhigg, Charles*",1400069289,9781400069286,1400069289,375        pp,4.13,"507,036","Apr 25, 2012","Feb 28, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 23, 2020",,Hardcover,view,/book/show/12609433-the-power-of-habit
213,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Such a Fun Age,"Reid, Kiley",,,,310        pp,3.79,"521,157","Dec 31, 2019","Dec 31, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 21, 2020",,Hardcover,view,/book/show/43923951-such-a-fun-age
214,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Save Me the Plums: My Gourmet Memoir,"Reichl, Ruth",1400069998,9781400069996,1400069998,266        pp,4.10,"30,775","Apr 02, 2019","Apr 02, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Apr 25, 2020","Apr 27, 2020","Mar 21, 2020",,Hardcover,view,/book/show/41644326-save-me-the-plums
215,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nothing to See Here,"Wilson, Kevin*",0062913484,9780062913487,,288        pp,3.96,"183,985","Oct 29, 2019","Oct 29, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 19, 2020",,ebook,view,/book/show/42519313-nothing-to-see-here
216,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Open Book,"Simpson, Jessica",,,,416        pp,4.11,"99,939","Feb 04, 2020","Feb 04, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 19, 2020","Mar 22, 2020","Feb 18, 2020",,Hardcover,view,/book/show/41571753-open-book
217,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Uncanny Valley,"Wiener, Anna*",0374278016,9780374278014,0374278016,281        pp,3.64,"33,197","Jan 14, 2020","Jan 14, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 05, 2020",,Hardcover,view,/book/show/45186565-uncanny-valley
218,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Stationery Shop,"Kamali, Marjan*",1982107499,9781982107499,1982107499,312        pp,4.22,"78,288","Jun 18, 2019","Feb 11, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 29, 2020","May 22, 2020","Jan 27, 2020",,Paperback,view,/book/show/44061900-the-stationery-shop
219,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Course of Love,"de Botton, Alain*",0241145473,9780241145470,0241145473,240        pp,4.02,"43,687",Mar 2016,"Apr 28, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 23, 2020",,Hardcover,view,/book/show/27845690-the-course-of-love
220,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Being Mortal: Medicine and What Matters in the End,"Gawande, Atul",0805095152,9780805095159,0805095152,282        pp,4.49,"190,379","Oct 07, 2014","Oct 07, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 21, 2020",,Hardcover,view,/book/show/20696006-being-mortal
221,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Wild Game: My Mother, Her Lover, and Me","Brodeur, Adrienne*",1328519031,9781328519030,1328519031,256        pp,3.98,"30,567","Oct 15, 2019","Oct 15, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 19, 2020",,Hardcover,view,/book/show/43261166-wild-game
222,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Wives,"Fisher, Tarryn*",1488054355,9781488054358,,295        pp,3.65,"203,737","Dec 30, 2019","Dec 30, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 14, 2020",,ebook,view,/book/show/43262893-the-wives
223,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Last Girl: My Story of Captivity, and My Fight Against the Islamic State","Murad, Nadia",0525493212,9780525493211,0525493212,13        pp,4.47,"24,835","Oct 31, 2017","Nov 07, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 07, 2020",,Audio CD,view,/book/show/34346848-the-last-girl
224,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Americanah,"Adichie, Chimamanda Ngozi",,,,477        pp,4.32,"371,107","May 14, 2013","May 14, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 07, 2020",,Hardcover,view,/book/show/15796700-americanah
225,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Nanny,"Macmillan, Gilly*",0062875574,9780062875570,,416        pp,3.70,"28,815","May 01, 2019","Sep 10, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 06, 2020",,ebook,view,/book/show/40863437-the-nanny
226,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Sun Is Also a Star,"Yoon, Nicola*",0553496689,9780553496680,0553496689,344        pp,3.97,"328,841","Nov 01, 2016","Nov 01, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 01, 2020",,Hardcover,view,/book/show/28763485-the-sun-is-also-a-star
227,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,For the Love of Men: A New Vision for Mindful Masculinity,"Plank, Liz",1250196248,9781250196248,1250196248,325        pp,4.30,"5,880","Sep 10, 2019","Sep 10, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 24, 2019",,Hardcover,view,/book/show/43263540-for-the-love-of-men
228,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Mother-in-Law,"Hepworth, Sally*",1250120926,9781250120922,1250120926,340        pp,3.98,"166,606","Jan 29, 2019","Apr 23, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 21, 2019",,Hardcover,view,/book/show/39863405-the-mother-in-law
229,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,City of Girls,"Gilbert, Elizabeth*",1594634734,9781594634734,1594634734,470        pp,4.04,"289,162","Jun 04, 2019","Jun 04, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 21, 2019",,Hardcover,view,/book/show/42135029-city-of-girls
230,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Talking to Strangers: What We Should Know About the People We Don’t Know,"Gladwell, Malcolm",0316478520,9780316478526,0316478520,388        pp,4.01,"294,240","Sep 10, 2019","Sep 10, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Jan 08, 2020","Dec 04, 2020","Dec 03, 2019",,Hardcover,view,/book/show/43848929-talking-to-strangers
231,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Trick Mirror: Reflections on Self-Delusion,"Tolentino, Jia*",0525510540,9780525510543,0525510540,303        pp,4.05,"70,919","Aug 06, 2019","Aug 06, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 19, 2019",,Hardcover,view,/book/show/43126457-trick-mirror
232,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,While I Was Gone,"Miller, Sue",0345443284,9780345443281,0345443284,304        pp,3.68,"60,028","Jan 01, 1999","May 12, 2000",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 03, 2019",,Paperback,view,/book/show/5176.While_I_Was_Gone
233,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tell the Wolves I'm Home,"Brunt, Carol Rifka*",0679644199,9780679644194,0679644199,360        pp,4.03,"143,065","Jun 19, 2012","Jun 19, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 30, 2019",,Hardcover,view,/book/show/12875258-tell-the-wolves-i-m-home
234,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dark Matter,"Crouch, Blake*",1101904224,9781101904220,1101904224,352        pp,4.13,"499,885","Jul 26, 2016","Jul 26, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 29, 2019",,Hardcover,view,/book/show/27833670-dark-matter
235,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Verity,"Hoover, Colleen*",,,B07HJYTRMD,324        pp,4.32,"2,674,388","Dec 07, 2018","Dec 07, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Oct 28, 2019","Oct 28, 2019","Oct 22, 2019",,Kindle Edition,view,/book/show/41957126-verity
236,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Outsider,"King, Stephen*",1501180983,9781501180989,1501180983,561        pp,4.01,"308,486","May 22, 2018","May 22, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 21, 2019",,Hardcover,view,/book/show/36124936-the-outsider
237,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,She Said: Breaking the Sexual Harassment Story That Helped Ignite a Movement,"Kantor, Jodi",0525560343,9780525560340,0525560343,310        pp,4.35,"40,082","Sep 10, 2019","Sep 10, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 21, 2019",,Hardcover,view,/book/show/44767249-she-said
238,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Dear Girls: Intimate Tales, Untold Secrets, & Advice for Living Your Best Life","Wong, Ali*",052550883X,9780525508830,052550883X,240        pp,3.85,"92,723","Oct 15, 2019","Oct 15, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 16, 2019",,Hardcover,view,/book/show/44600621-dear-girls
239,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Catch and Kill: Lies, Spies, and a Conspiracy to Protect Predators","Farrow, Ronan",0316486639,9780316486637,0316486639,448        pp,4.41,"96,892","Oct 15, 2019","Oct 15, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 09, 2019",,Hardcover,view,/book/show/53011908-catch-and-kill
