,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Conor's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
827,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Train to Pokipse,Rami Shamir*,,9780996770316,,195        pp,4.18,40,"Feb 16, 2012","Jul 16, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 03, 2017",,Paperback,view,/book/show/27830586-train-to-pokipse
828,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Under the Sidewalks of New York: The Story of the Greatest Subway System in the World,"Cudahy, Brian J.",0823216187,9780823216185,0823216187,194        pp,3.70,44,1979,"Jan 01, 1995",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This was fine. I saw it as a recommendation in the comments section of a blog I follow on NYC transportation--Second Avenue Sagas--and thought it mighThis was fine. I saw it as a recommendation in the comments section of a blog I follow on NYC transportation--Second Avenue Sagas--and thought it might be an interesting read. What I am always looking for is discussion about the building of individual lines, the drama that ensues, the compromises brokered, etc., etc. Unfortunately, these narratives tend to proceed in more macroscopic fashion, addressing things like budgets, the IRT/BMT/IND, and entire boroughs, rather than decisions that went into individual lines/stops.Oh well. For my money (or library card, as it were), I think 722 Miles: The Building of the Subways and How They Transformed New York by Clifton Hood is the superior NYC subway monograph. I did finally find out the convoluted system by which the subways signal each other and prevent crashes, but my quest to understand the genesis of the G train (aka the ""IND Crosstown Line"") persists!...more",Notes are private!,0,1,1,"Apr 02, 2017","Apr 03, 2017","Apr 03, 2017",,Paperback,view (with text),/book/show/458247.Under_the_Sidewalks_of_New_York
829,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,President Reagan: The Triumph of Imagination,"Reeves, Richard",1416531912,9781416531913,1416531912,592        pp,3.81,349,"Dec 01, 2005","Dec 05, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 30, 2017",,Paperback,view,/book/show/5239.President_Reagan
830,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dreamland: The True Tale of America's Opiate Epidemic,"Quinones, Sam*",1620402505,9781620402504,1620402505,384        pp,4.23,"29,636","Apr 15, 2015","Apr 21, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 30, 2017",,Hardcover,view,/book/show/22529381-dreamland
831,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Throwback Special,"Bachelder, Chris",0393353788,9780393353785,0393353788,213        pp,3.55,"2,609","Nov 09, 2016","Feb 07, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 30, 2017",,Paperback,view,/book/show/30231818-the-throwback-special
832,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mating,"Rush, Norman",067973709X,9780679737094,067973709X,480        pp,3.82,"4,589","Sep 03, 1991","Sep 01, 1992",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 30, 2017",,Paperback,view,/book/show/527513.Mating
833,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Good Lord Bird,"McBride, James*",1594486344,9781594486340,1594486344,417        pp,3.93,"33,445",2013,"Aug 20, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3.5 strong stars, with the balance tilting toward 4. This was a right enjoyable picaresque, telling the story of a quirky and wily John Brown, who rai3.5 strong stars, with the balance tilting toward 4. This was a right enjoyable picaresque, telling the story of a quirky and wily John Brown, who raided Harper's Ferry in the lead up to the Civil War. The narrator is a Black boy of twelve who spends the greater portion of the novel in a state of bemused ambivalence about the quixotic adventure.Probably my favorite part of this book was its folksy Southern sayings, whose amassing is all the more remarkable given that the author was raised by his white, Jewish mother in Red Hook, about an hour's walk away from where I live in Brooklyn. A sampling of my favorites:* ""His hair was so nappy you could light a match on it""* ""She was so pretty I wouldn't kick her out of bed for eating crackers""* ""He was jangling so much that he sounded like a walking hardware store""* ""She had a face that could make a train leave its track""* ""Her breath smelled so bad it could stop a clock""* And in one single paragraph he not only describes a woman as ""pretty as a peeled onion"" but also ""calm as lettuce""... whatever that means.Brown is so headstrong and confident of the righteousness of his plan, not only for the country but for the Black folk who might get killed in the process, that I thought that this tale might serve as an object lesson in the perils of white saviorhood. It reads like an affectionate but quizzical look at this strange man, at least up until the tender last scenes.Overall the characters are well developed and the action is spritely and entertaining. I enjoyed this one a lot....more",Notes are private!,0,3,1,"Mar 30, 2017","Apr 03, 2017","Mar 30, 2017",,Hardcover,view (with text),/book/show/16171272-the-good-lord-bird
834,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Oreo,"Ross, Fran",1555534643,9781555534646,1555534643,212        pp,3.62,"3,418",1974,"Sep 22, 2000",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Got this on a recommendation from a good friend who tends to share my sense of humor, love of puns, and affinity for cultural quirks. This was definitGot this on a recommendation from a good friend who tends to share my sense of humor, love of puns, and affinity for cultural quirks. This was definitely enjoyable, and had many of the best, most humorous aspects of The Sellout. I think I may have been handicapped a bit by the fact that I wasn't really familiar with the legends of Theseus on which this book is based. Because of this, interactions and scenes that may have been exact analogues ended up seeming a bit spatchcocked, and the book caromed around Philadelphia and New York with an almost dreamlike cadence--transitions were largely elided, characters would enter and interact with undue familiarity, and the drama vacillated between the mundane and the bizarre. Overall a cute, humorous book with some grade-A wordplay and Yiddish, but lacking in certain key narrative areas....more",Notes are private!,0,7,1,"May 09, 2017","May 15, 2017","Mar 29, 2017",,Paperback,view (with text),/book/show/1007499.Oreo
835,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Landslide: LBJ and Ronald Reagan at the Dawn of a New America,"Darman, Jonathan*",,9781400067084,1400067081,448        pp,3.89,582,"Jan 01, 2014","Sep 23, 2014",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"So, I guess the premise of this book was that both LBJ and Reagan saw themselves as fatidic heroes in trying times, but rather than save the nation asSo, I guess the premise of this book was that both LBJ and Reagan saw themselves as fatidic heroes in trying times, but rather than save the nation as each set out to do, they overpromised and oversimplified, kindling the passions of modern partisans unproductively. Their opposite messianic narratives are ones we know well: Reagan's, that government is the bane of freedom and enemy of prosperity; and Johnson's, that government checks the baser instincts of man and is the only force potent and restrained enough to inaugurate peace and prosperity. It's an intriguing premise, but one that mostly just bookends the bulk of the book, which seems to be a narrative of the psyches leading these men to the presidency and the internal tribulations that rankled their ambitions. In other words, it was informative, but it perhaps overpromised. I liked this book, and it sure as hell made me want to read an unbiased book about Reagan, much as this will probably earn me the same stinkeye on the subway that I reserve for people wearing ""Make America Great Again"" hats (or really any red hats these days). I'm both more impressed with LBJ (my god he accomplished a lot!) and more jaded for learning of his machinations (the idea that Democrats had to embroil the nation in Asian land wars with Communists just to parry claims that they were Red sympathizers strikes me, albeit in hindsight, as so ridiculous and so sad, given the toll it took on our country and on the browner peoples of the globe; and it makes me admire Obama that much more for undertaking healthcare without a rattling saber. And the way LBJ treated that loyal gay aide was really shameful), and disgusted and intrigued by Reagan (he used to be a New Deal Democrat? And why are we talking about Mike Pence calling his wife ""mother"" when Reagan called Nancy ""Mommy""? *shudder*). Like so many pre-2016-Election books, this one ends on a hopeful note that seems almost comical in hindsight. This is literally the last paragraph of the book:The problem for today’s political system—and it is an existential one—is that people no longer believe those myths. To fix its broken politics, today’s America needs new stories. Or, perhaps it just needs a new version of an old one: the shared version that Johnson and Reagan discarded in the course of their 1000 days. The old consensus vision of Roosevelt and Kennedy contained lasting wisdom that today’s leaders would do well to adopt. In that world view, politicians had to be deeply realistic and humble when making promises for the future. For they knew that the future never turned out exactly the way it’s going to. But they also had to have the courage to tell people that though government would never be able to solve all of its people’s problems, it had a sacred obligation to try. That old vision could serve America well in an often frightening new century. The answer to our problems may come from a leader who brings such a simple message. It is a message that neither Reagan nor Johnson had much use for, but that the story of both of their lives confirms: what lies ahead of us is not the certain promise of utopia, but the infinite possibilities of life itself.*Sigh* One can hope we'll sober up before it's too late.All in all, an informative and interesting book, even if it was more underappreciated historical summary than anything else....more",Notes are private!,0,10,1,"Mar 28, 2017","Mar 30, 2017","Mar 28, 2017",,Hardcover,view (with text),/book/show/17288749-landslide
836,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Dream of the Celt,"Vargas Llosa, Mario",0374143463,9780374143466,0374143463,368        pp,3.83,"8,982",2010,"Jun 05, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 28, 2017",,Hardcover,view,/book/show/12980712-the-dream-of-the-celt
837,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Alexander Hamilton,"Chernow, Ron",,,,818        pp,4.22,"180,989","Apr 26, 2004","Mar 29, 2005",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This gets a solid 3.5 stars, but more for effort than for objectivity or verve. I feel obligated to mention how I came to this book. I did my undergraThis gets a solid 3.5 stars, but more for effort than for objectivity or verve. I feel obligated to mention how I came to this book. I did my undergraduate studies at the University of Virginia, which Thomas Jefferson founded and which ranked as one of the three accomplishments that Jefferson deemed worthy of constituting his epitaph (he didn't even list ""President""!). The love is no less genuine or intense going the other way, either, with the school's unofficial sobriquet being ""Mr. Jefferson's University."" You could characterize the adoration as distortive, as honest conversations about the man's slaveholding and relationship with Sally Hemings were frowned upon in a Victorian way, such honest accounts being viewed as somehow ""untoward."" Gradually over my years in Charlottesville I adopted the approach that Jefferson's sins did not cancel out his accomplishments, but nor did his accomplishments expiate his sins. But as with my approach to the Catholic religion that I inherited but disavowed, though my appreciation for the original became complicated by nuance, my hostility to the enemy of the thing I originally revered never much abated. Hamilton being Jefferson's well-known bête noire, I've always been suspicious of the man. Throw in a wildly popular musical whose ubiquitous approbation among liberals beggars credulity and my hefty skepticism for the capitalism, monarchism, and corporatism with which he imbued our early country and, well: that's a sizable deficit of antipathy to overcome. So that was my predisposition before starting the book.""Hamilton"" is shopped as a biography, but veering as it did into hagiography at times, it felt less even-handed than most biographies I've come across. Chernow seems to me a small-""c"" conservative, and that is only lightly occluded by the thrust of the text. Chernow repeatedly displays a clear reverence for incrementalism and tradition over Jacobin impulses, and this flatters Hamilton's approach to politics. There were moments where my jaw dropped at Chernow's pearl-clutching, particularly regarding the French Revolution. At one point, Chernow approvingly repeats a quote by William Pitt the Younger, stating that the beheading of the French monarch during the Reign of Terror was ""the foulest and most atrocious act the world has ever seen."" I gasped at the myopia of the statement, knowing little but sufficient enough of what gory mischief European monarchs themselves have commissioned in all of their majesty throughout the centuries; reactions such as these gave the impression that the author doubts whether the French Revolution was really worth ""all the fuss,"" history's consensus notwithstanding. But it's not just Chernow's approval of Hamilton's critical influence on the formation of the modern neoliberal regime that seems less than objective. Slanders and calumnies against Hamilton are dismissed almost peremptorily in a way that seems wildly inconsistent. For example, despite knowing, as we all do, that Hamilton died for his bastardry-informed inability to let stand any affront to his honor, Chernow mentions a rumor voiced by a certain Nicholson that Hamilton spirited away 100,000 pounds sterling in British banks while Treasury Secretary; curious then, that although Hamilton knew of this slur, he apparently never did anything to disprove it or ""demand satisfaction"" [challenge its accuser to a duel]. Yet Chernow just dismisses it as ""ridiculous."" Overall, Chernow tries to paint a nuanced picture of Hamilton, and one gets the sense that his obfuscations and unevenness are not deliberate, yet when he insists that Hamilton loathed the slave trade and ""only"" bought *a few* slaves for his brother- and sister-in-law, one wonders how truly critical he has been of all of Hamilton's other faults and inconsistencies.Hamilton seemed by all accounts brilliant, as capable a leader of men as Washington and even more of a polymath than Jefferson (whose was certainly dulled by this account, slanted against him as this work may have been). I truly have never felt less adequate for my age than upon learning that this bastard from the Caribbean was aide-de-camp to George Washington at age 25 and is still one of the most storied politicians in American history, despite having died in his 40s! But this book falls victim to that peculiarly (or perhaps acutely?) American foible of treating our Founding Fathers like heroes, rather than the deeply flawed, complex humans that they were. In a way, reading about fake news in the National Gazette (Jefferson said that anything was made suspicious, merely by dint of appearing in a newspaper!), and about partisan recriminations of the most vile character made our present situation that much more palatable and, well... normal. Not because I think we'll get through it (ha! who knows?), but because we've always been a nation led by self-interested, flawed men, and this is not necessarily much, much worse, just a different variety of bad. By casting the Founding as a time of pure virtue, selflessness, truth, honor and country above self, and unity above all, we do unnecessary disservice to our modern selves. So: let us embrace the flaws in our forebears with the same tenacity with which we bemoan them in the present!...more",Notes are private!,0,58,1,"Mar 22, 2017","Mar 28, 2017","Mar 22, 2017",,Paperback,view (with text),/book/show/16130.Alexander_Hamilton
838,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Association of Small Bombs,"Mahajan, Karan*",0525429638,9780525429630,0525429638,288        pp,3.57,"14,279","Mar 22, 2016","Mar 22, 2016",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Not sure what all the hype is about. ""Small Bombs"" was entertaining. The plot had a lot of potential, I just don't think it lived up to it. With a fewNot sure what all the hype is about. ""Small Bombs"" was entertaining. The plot had a lot of potential, I just don't think it lived up to it. With a few hundred more pages, I might have compared this to The Sympathizer, but because things were only developed sufficient to tell a coherent (though spare) story, it falls a bit short of that mark....more",Notes are private!,0,10,1,"Mar 18, 2017","Mar 20, 2017","Mar 19, 2017",,Hardcover,view (with text),/book/show/25810398-the-association-of-small-bombs
839,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,New York 2140,"Robinson, Kim Stanley",031626234X,9780316262347,031626234X,624        pp,3.59,"14,287","Mar 14, 2017","Mar 14, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 16, 2017",,Hardcover,view,/book/show/29570143-new-york-2140
840,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Who Is Rich?,"Klam, Matthew*",0812997980,9780812997989,0812997980,352        pp,2.98,"1,656","Jul 04, 2017","Jul 04, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 13, 2017",,Hardcover,view,/book/show/32912192-who-is-rich
841,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Little Bee,"Cleave, Chris*",1416589643,9781416589648,B005WKNCVW,271        pp,3.72,"242,347",2008,2010,it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A bit saccharine. The idiosyncratic way the child is written was annoying. The connection between the protagonist and the suicide was spurious. I don'A bit saccharine. The idiosyncratic way the child is written was annoying. The connection between the protagonist and the suicide was spurious. I don't know. It felt a little forced. If the idea was that we need to be more sympathetic toward immigrants, I'm totally on board. But as a stand-alone, ""believable"" bit of literature: I didn't love it....more",Notes are private!,0,7,1,"Mar 10, 2017","Mar 18, 2017","Mar 10, 2017",,Paperback,view (with text),/book/show/6948436-little-bee
842,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tribe: On Homecoming and Belonging,"Junger, Sebastian *",1455566381,9781455566389,1455566381,192        pp,4.02,"44,468","Jun 21, 2016","May 24, 2016",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This was way too short! But it was very enjoyable. As my law school roommate deracinates himself to briefly join the cause of the native people of NorThis was way too short! But it was very enjoyable. As my law school roommate deracinates himself to briefly join the cause of the native people of North Dakota, the contrast between egalitarian, Earth-centered communal living and the infrastructure we require (read: want) for the rest of it could not be more apparent. This book might have been a bit too hamfisted with the evolutionary biology at times, but it really made me ponder how unnatural it must be for us as a species to be so isolated, greedy, divided, and fractious. One thing's for certain: Junger has an amazing voice for reading this. Went by too quickly for sure....more",Notes are private!,0,5,1,"Mar 09, 2017","Mar 10, 2017","Mar 09, 2017",,Hardcover,view (with text),/book/show/28119237-tribe
843,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sister Outsider: Essays and Speeches,"Lorde, Audre",0895941414,9780895941411,0895941414,190        pp,4.53,"35,766","Jun 01, 1984","Jun 01, 1984",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I love it when poets shift to non-fiction--the styles invariably end up blending together in such a pleasant and informative way. This was maybe the fI love it when poets shift to non-fiction--the styles invariably end up blending together in such a pleasant and informative way. This was maybe the first collection of Lorde words I've read, though I have been exposed to her stuff in more episodic form in undergrad and law school classes. I really vibed with Lorde this time--she's so inclusive, so compassionate, and she demands as much as one can give from anyone who has anything to give. And for her commentary on what might otherwise be called ""self-loathing"" or incorporation of hostile, empowered groups' standards into our own psyches, leading to less compassion rather than more compassion shown to those with whom we are marginalized, her insights are aces.I had a brief moment of self-doubt when I rolled up to the gym today and started listening to this. But I figure if you can't get your mind and body fit at the same time, or if there are places where you think your feminism and queer theory are inappropriate, then you're not doing it right....more",Notes are private!,0,4,1,"Mar 09, 2017","Mar 09, 2017","Mar 09, 2017",,Paperback,view (with text),/book/show/32951.Sister_Outsider
844,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Kafka on the Shore,"Murakami, Haruki",1400079276,9781400079278,1400079276,467        pp,4.13,"468,860",Sep 2002,"Jan 03, 2006",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Alright so I feel like I've given Murakami a fair shot. He's got panache. There's a certain Japanese-Anglophile-Wes-Anderson vibe pervading his work, Alright so I feel like I've given Murakami a fair shot. He's got panache. There's a certain Japanese-Anglophile-Wes-Anderson vibe pervading his work, but it's just not for me. Too dreamy and ethereal, too conceptual and diaphanous. Ugh, and all the puerile talk about taking ""dumps"" and slimy vaginas! Give me a break, Murakami!...more",Notes are private!,0,3,1,"Mar 05, 2017","Mar 07, 2017","Mar 05, 2017",,Paperback,view (with text),/book/show/4929.Kafka_on_the_Shore
845,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,City of Thieves,"Benioff, David",0670018708,9780670018703,0670018708,258        pp,4.29,"149,823","May 15, 2008","May 15, 2008",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Like an Anthony Marra book, but condensed!This was a fine picaresque with some rather gruesome flourishes. The book has likable characters, believableLike an Anthony Marra book, but condensed!This was a fine picaresque with some rather gruesome flourishes. The book has likable characters, believable exploits (amidst an admittedly incredible--really, in both senses of the word--plot), and a really satisfying ending, all things I generally have to say about ""Game of Thrones,"" whose television adaptation Benioff scripts. This book has all of the typical Russian conceits--unbelievable fortitude and stubbornness, grim world views, casual anti-Semitism, famine, chess, vodka, you name it. But it's imbued with a levity that felt refreshing.I'm looking forward to more of Benioff's stuff in whatever medium it comes....more",Notes are private!,0,16,1,"Apr 30, 2017",May 2017,"Mar 04, 2017",,Hardcover,view (with text),/book/show/1971304.City_of_Thieves
846,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Testosterone Rex: Myths of Sex, Science, and Society","Fine, Cordelia",0393082083,9780393082081,0393082083,272        pp,3.80,"3,318","Jan 24, 2017","Jan 24, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"For the most part, this short little book was excellent. It was droll, approachable, and informative.The basic premise--Fine uses the metonymy ""TestosFor the most part, this short little book was excellent. It was droll, approachable, and informative.The basic premise--Fine uses the metonymy ""Testosterone Rex"" throughout--is that testosterone is really not so all-important as we often assume. Looking at the vast differences between men and women, whether value-laden or not, scientists, anthropologists, sociologists, gender theorists have all concluded that testosterone is a hell of a hormone, and must be responsible for spurring all of those masculine qualities in men that lead to these disparities. But Fine trenchantly demonstrates that in almost every situation, the case is overpleaded for the role of testosterone. Rather, we as a society (or really all liberal democratic societies) have decided that--unlike for race, say--there are differences between men and women. So naturally, some of them are going to be expressed in ways that work out to benefit men for the most part in some cases, and women in others. And Fine doesn't disagree with this idea, she just thinks it is wildly overblown, and that far more often than not, ""boys will be boys"" and testosterone and masculine entrepreneurialism are scapegoats for what amounts to our refusal to deal with the (considerable) remnants of sexism in society.Recommended for anyone with daughters and for anyone who suspects that intrinsic differences between the sexes can't add up to our sex disparities and seeks proof thereof....more",Notes are private!,0,3,1,"Apr 25, 2017","Apr 30, 2017","Mar 04, 2017",,Hardcover,view (with text),/book/show/30231724-testosterone-rex
847,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Beartown        (Beartown, #1)","Backman, Fredrik*",1501160761,9781501160769,1501160761,418        pp,4.29,"439,199","Sep 15, 2016","Apr 25, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Mar 03, 2017",,Hardcover,view,/book/show/31443394-beartown
848,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Gentleman in Moscow,"Towles, Amor*",,,,462        pp,4.33,"543,347","Sep 06, 2016","Sep 06, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This was pretty excellent. Amor Towles, improbably an American man from our contemporary era, wrote this engaging and colorful tale of a deposed countThis was pretty excellent. Amor Towles, improbably an American man from our contemporary era, wrote this engaging and colorful tale of a deposed count in Soviet Moscow, confined to a lavish hotel over the course of decades yet privy to the Western World's intrigues through various invented personages and dispatches. The main character is charming enough--a gentleman in the most proper sense of the world, equal parts noblesse oblige and fustian foppery--the type of man who would be neither interested in nor offended by proletarian claims hostile to his property and class interests, yet who might drop his monocle in indignation if an oyster were served with Sancerre instead of Sauterne. Through the prism of this man's life--a narrator who despite his stuffiness is charming, honorable, and amenable to change when necessary--we glimpse his attempts to cope with a changed world and the embarrassment of deposition from an august perch. We see his tender relationships blossom, then struggle under the weight of whispery Communism, meddlesome apparatchiks lurking in every corner and wider geopolitical narratives coloring what are otherwise ordinary, warm relationships. It's written very well, and it's engaging throughout. This book is The Remains of the Day, were it written from the Lord's or the Second World's point of view, with just as much simmering drama and beautiful prose. Highly recommended....more",Notes are private!,0,11,1,"May 13, 2017","May 16, 2017","Mar 02, 2017",,Hardcover,view (with text),/book/show/29430012-a-gentleman-in-moscow
849,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Little Book of Hygge: The Danish Way to Live Well,"Wiking, Meik",0241283914,9780241283912,0241283914,289        pp,3.77,"103,818","Sep 01, 2016","Nov 16, 2016",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Last week I took a break from work to hold forth on a group text about which one of our friends has the most hygge (""hoo-guh"") life. It was my friend Last week I took a break from work to hold forth on a group text about which one of our friends has the most hygge (""hoo-guh"") life. It was my friend whose essence is her green velour sweatpants, her love of curling up on couches with yams and mulled wine or port, and her cozy apartment in which she lives alone. One of my other friends who--pregnant with a 2 year old, a working husband and working as an editor for the Op Ed section of the NYT--has much less free time than I do stated ""I can't believe you're reading that book"" on said group text. But she was not there for the cozy weekend 14 of us spent in the Catskills a few months before, warming by the fire, playing Hammerschlagen, drinking mulled wine and cider to excess, yodeling Enigma's ""Return to Innocence"" and telling the same inside jokes we have been polishing for the past decade. This was also the weekend in which we all became privy to and talked endlessly about this new Danish concept about which New Yorkers were momentarily astir. But having read this adorable little book, I am at a loss for a riposte to my friend's accusatory statement. Sometimes a book does not need to be finished just because it is short and whimsical and cute. This is one of those books.The Catskills weekend is what I might call ""hygge."" This book is an exploration of a putatively Danish concept which, as close as I can tell, basically approximates our concept of ""coziness,"" if we talked about coziness like, 200x per day and spent a psychotic amount of time trying to shape our lives, activities, and physical spaces to be as cozy as possible. The book insists that there is some important difference between ""hygge"" and ""coziness"" (ditto its various Scandinavian and German variants), but having sifted through this cute book, I don't know that I buy that. As others have noted, this book could have been about 20 pages long. Candles, welfare state, bikes, Christmas, comfort food, shelter from treacherous weather, and being around loved ones. Sounds nice, yes? Well I've also gone and spoiled the ENTIRE book for you. Go take that $20 and buy a candle instead.This would make a good stocking stuffer or coffee table book, but you can probably skip it otherwise....more",Notes are private!,0,9,1,"Feb 28, 2017","Mar 06, 2017","Feb 28, 2017",,Hardcover,view (with text),/book/show/30045683-the-little-book-of-hygge
850,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Ghost Writer,"Roth, Philip",0099477572,9780099477570,0099477572,179        pp,3.82,"12,667",1979,2005,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I liked this, but it felt too short to show off Roth's brilliance. My favorites of his are the in-depth character portraits. To think what this suppleI liked this, but it felt too short to show off Roth's brilliance. My favorites of his are the in-depth character portraits. To think what this supple mind could have done with that familial story! Oy vey....more",Notes are private!,0,4,1,"Feb 27, 2017","Feb 28, 2017","Feb 27, 2017",,Paperback,view (with text),/book/show/50696.The_Ghost_Writer
851,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Man Called Ove,"Backman, Fredrik*",1476738017,9781476738017,,337        pp,4.38,"1,031,715","Aug 27, 2012","Jul 15, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"OK, so this was kind of like a Swedish ""Gran Torino."" Ove, our curmudgeonly hero, foregoes suicide in order to address various effronteries to orthodoOK, so this was kind of like a Swedish ""Gran Torino."" Ove, our curmudgeonly hero, foregoes suicide in order to address various effronteries to orthodoxy and good taste. It's cute and a bit cloying, and lived up to the hype....more",Notes are private!,0,8,1,"Aug 26, 2017","Aug 27, 2017","Feb 24, 2017",,Hardcover,view (with text),/book/show/18774964-a-man-called-ove
852,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Berlin Stories,"Isherwood, Christopher",0811200701,9780811200707,0811200701,401        pp,4.04,"11,967",1945,"Jun 01, 1963",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 23, 2017",,Paperback,view,/book/show/16810.The_Berlin_Stories
853,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Death in Venice,"Mann, Thomas",0060576170,9780060576172,,142        pp,3.70,"56,548",1912,"May 31, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 23, 2017",,Paperback,view,/book/show/53061.Death_in_Venice
