,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Aušra Strazdaitė-Ziberkienė's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
55,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Didžiosios Lokės pavainikiai,"Ivanickas, Gintautas K.*",,,,unknown,5.00,1,unknown,2020,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 13, 2024",not set,"Feb 13, 2024",,Kindle Edition,view,/book/show/208460340-did-iosios-lok-s-pavainikiai
56,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Prisiminimų prisiminimai,"Degėsys, Liutauras",,9789955387169,9955387165,184        pp,3.43,23,2010,2010,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 13, 2024",,Hardcover,view,/book/show/11449729-prisiminim-prisiminimai
57,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tyroji Aušra,"Kapeckaitė, Justina",,9786094419089,,216        pp,4.12,8,2024,2024,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 13, 2024",,Hardcover,view,/book/show/208450299-tyroji-au-ra
58,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Šmėklos        (Umbros Kronikos #0.2),"Ivanickas, Gintautas K.*",,,,unknown,4.43,7,unknown,"Feb 04, 2024",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Feb 12, 2024","Feb 12, 2024","Feb 11, 2024",,Kindle Edition,view,/book/show/207537272-m-klos
59,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Septyni Malio Almeidos mėnuliai,"Karunatilaka, Shehan*",6094804090,9786094804090,6094804090,472        pp,3.93,"39,491","Aug 04, 2022",2024,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 04, 2024",,Hardcover,view,/book/show/206100611-septyni-malio-almeidos-m-nuliai
60,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Story of Doctor Dolittle        (Doctor Dolittle, #1)","Lofting, Hugh",0060775971,9780060775971,0060775971,144        pp,3.97,"49,104","Jul 21, 1920","May 31, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 04, 2024",not set,"Feb 04, 2024",,Paperback,view,/book/show/325421.The_Story_of_Doctor_Dolittle
61,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Grave Expectations        (Grave Expectations, #1)","Bell, Alice*",059347063X,9780593470633,059347063X,352        pp,3.58,"2,577","May 04, 2023","Sep 05, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 04, 2024",,Paperback,view,/book/show/66087026-grave-expectations
62,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Babel,"Kuang, R.F.*",0063021420,9780063021426,0063021420,544        pp,4.20,"218,430","Aug 23, 2022","Aug 23, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 28, 2024",,Hardcover,view,/book/show/57945316-babel
63,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Knygų vagilė,"Zusak, Markus*",9955343257,9789955343257,9955343257,554        pp,4.39,"2,557,411","Sep 01, 2005",2011,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 27, 2024",,Paperback,view,/book/show/13020641-knyg-vagil
64,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Metropolis,"Harbou, Thea von",1592249787,9781592249787,1592249787,236        pp,3.53,"1,695",1925,"Sep 01, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 26, 2024",,Paperback,view,/book/show/1043987.Metropolis
65,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Beetle,"Marsh, Richard",1551114437,9781551114439,1551114437,364        pp,3.49,"3,453",1897,"Apr 28, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 26, 2024",,Paperback,view,/book/show/816740.The_Beetle
66,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Palikimas,"Bonnefoy, Miguel",,9786094797378,,192        pp,3.78,"1,580",2020,May 2023,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 22, 2024",,Hardcover,view,/book/show/177036889-palikimas
67,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tales of Moonlight and Rain,"Ueda, Akinari",0231139128,9780231139120,0231139128,248        pp,3.81,"2,562",1776,"Nov 21, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 22, 2024",,Hardcover,view,/book/show/237118.Tales_of_Moonlight_and_Rain
68,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lietuvaitė,"Mun-Yol, Yi",,9785417010743,,232        pp,2.77,13,"Jan 01, 2014",2014,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 15, 2024",,Hardcover,view,/book/show/23361858-lietuvait
69,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Yami no haguruma [Japanese Edition],"Fujisawa, Shuhei",4061317342,9784061317345,4061317342,227        pp,0.00,0,unknown,"Jan 01, 1981",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 14, 2024",,Paperback Bunko,view,/book/show/58663797-yami-no-haguruma-japanese-edition
70,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Confronting Silence: Selected Writings (Volume 1)        (Volume 1) (Fallen Leaf Monographs on Contemporary Composers, 1)","Takemitsu, Toru",0914913360,9780914913368,0914913360,156        pp,4.35,113,"Jan 01, 1995","Jan 01, 1995",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 11, 2024",,Paperback,view,/book/show/842526.Confronting_Silence
71,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Moneta & labirintas,"Adomėnas, Mantas",,9786094798245,,576        pp,4.12,295,"Nov 17, 2023","Nov 17, 2023",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"„Be žinių, be gilaus medžiagos pažinimo, įvaldymo, įsisavinimo – jokio kūrybiškumo ir idėjų nebus. Kaip ir jokios rimtos analitikos.“ (p. 276) – tai t„Be žinių, be gilaus medžiagos pažinimo, įvaldymo, įsisavinimo – jokio kūrybiškumo ir idėjų nebus. Kaip ir jokios rimtos analitikos.“ (p. 276) – tai tik viena iš daugybės gerų šios knygos minčių. Apstu čia visko – literatūros, istorijos, smagaus didžiavimosi Lietuva ir savo paties išsilavinimu. Tad jeigu kraute kraunamos citatos šiek tiek vargino, man patiko mintis, kad Lietuvos žvalgyba yra be proto išsilavinę (jeigu jau gali pasaulinę poeziją cituoti), dvasingi ir garbingi savo darbo specialistai, o va rusijos – kažkokie galvijai su retomis išimtimis, kaip Akademikas, kuris, be abejo, įvaldęs kažkokias piktąsias galias. Skaityti malonu ir sunku vienu metu, nes knyga nuolat skilinėja į tai, kas vyksta dabar, vyko prieš keletą ar daugiau metų, paraleliai sekant istorijas, kurios gal ir atskleidžia pagrindinio herojaus asmenybės formavimosi aspektus, tačiau kokias skaitytojui dar nepateikiama. Knyga – o tai tik pirmas istorijos tomas – baigėsi ir aš didžiai nepatenkinta. Taip, žinau, neužilgo bus antras, tačiau aš iš anksto bijau – o jeigu tai bus „tik“ antras ir dar nežinia kelių? Adomėnas aiškiai moka rašyti plačiai, skaniai ir su polėkiu. Tad rekomenduoju. Labai. ...more",Notes are private!,0,6,1,"Jan 09, 2024","Jan 26, 2024","Jan 09, 2024",,Hardcover,view (with text),/book/show/201915356-moneta-labirintas
72,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Išgirsk vėjo dainą        (The Rat, #1)","Murakami, Haruki",,9789955239222,,144        pp,3.57,"28,382",Jul 1979,"Oct 15, 2017",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Jan 08, 2024","Jan 08, 2024","Jan 08, 2024",,Hardcover,view,/book/show/36348170-i-girsk-v-jo-dain
73,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Expert: Understanding the Path to Mastery,"Kneebone, Roger",0241392039,9780241392034,0241392039,333        pp,4.08,269,unknown,"Aug 27, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 07, 2024",,Hardcover,view,/book/show/48645575-expert
74,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Drive My Car,"Murakami, Haruki",,,,24        pp,3.77,"1,670",Dec 2013,unknown,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 05, 2024",,,view,/book/show/21410734-drive-my-car
75,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Kartuvių kilpa, kulka ir dujų kamera – mirties bausmė Lietuvoje 1918-1940 m.","Černevičiūtė, Sigita",,,,248        pp,4.30,10,unknown,2014,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 05, 2024",,Paperback,view,/book/show/36563956-kartuvi-kilpa-kulka-ir-duj-kamera-mirties-bausm-lietuvoje-1918-194
76,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Aukso puodas ir kitos istorijos,"Hoffmann, E.T.A.",9986027403,,,239        pp,4.04,"2,200",1817,1999,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 05, 2024",,Hardcover,view,/book/show/204026621-aukso-puodas-ir-kitos-istorijos
77,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Aukso puodas ir kitos istorijos,"Hoffmann, E.T.A.",,,,143        pp,3.86,837,1992,1985,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 05, 2024",,Hardcover,view,/book/show/25681880-aukso-puodas-ir-kitos-istorijos
78,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Senis ir jūra / Šventė, kuri visada su tavimi","Hemingway, Ernest",9986090342,9789986090342,,197        pp,3.89,37,unknown,1994,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 31, 2023",,Hardcover,view,/book/show/20885556-senis-ir-j-ra-vent-kuri-visada-su-tavimi
79,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Japan Sinks: A Novel,"Komatsu, Sakyo",4770020392,9784770020390,4770020392,224        pp,3.56,634,1973,"Sep 01, 1995",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 30, 2023",,Paperback,view,/book/show/2793976-japan-sinks
80,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,XIX,"Ivanickas, Gintautas K.*",,,,175        pp,4.73,11,unknown,"Dec 29, 2023",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Dec 29, 2023","Dec 29, 2023","Dec 29, 2023",,ebook,view,/book/show/204509636-xix
81,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Buda palėpėje,"Otsuka, Julie",,9785415023264,,144        pp,3.69,"57,727","Aug 23, 2011",2013,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 27, 2023",,Hardcover,view,/book/show/19141498-buda-pal-p-je
82,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Skambantis molis,"Putinaitė, Nerija",,9786098163186,,408        pp,4.21,14,unknown,2019,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 27, 2023",,Hardcover,view,/book/show/53127160-skambantis-molis
83,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mūšiai dykumoje,"Pacheco, José Emilio",6098306508,9786098306507,6098306508,80        pp,4.13,"25,409","Jul 12, 1981",2023,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Dec 26, 2023","Dec 26, 2023","Dec 26, 2023",,Paperback,view,/book/show/203631193-m-iai-dykumoje
84,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Čimneizo pilies paslaptis,"Christie, Agatha",,,,192        pp,3.85,"27,679",Jun 1925,1993,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Britocentristiškas pasakojimas - žmogžudystė prieš pusryčius labai nemalonu, nes svarbiausia - savi interesai ir pinigai. Net jeigu nužudytasis - beleBritocentristiškas pasakojimas - žmogžudystė prieš pusryčius labai nemalonu, nes svarbiausia - savi interesai ir pinigai. Net jeigu nužudytasis - bele kokio svarbumo žmogus - rasim kitą. Apie ką? Apie tai, kad nereikšmingu atrodęs vaikinas paaiškėja esąs riteris ant balto žirgo. Ir dar šį tą atskleidžia. Ir šį tą randa. Ir net žino - britiškai - kad svarbiausia yra pareiga. Ir viskas vyksta smagiai ir elegantiškai, žavių asmenų apsuptyje. Kaip filme....more",Notes are private!,0,2,1,"Dec 22, 2023","Dec 28, 2023","Dec 22, 2023",,Paperback,view (with text),/book/show/25670986-imneizo-pilies-paslaptis
85,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Emily Wilde's Encyclopaedia of Faeries        (Emily Wilde, #1)","Fawcett, Heather*",059350013X,9780593500132,059350013X,317        pp,4.05,"79,576","Jan 10, 2023","Jan 10, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 20, 2023",,Hardcover,view,/book/show/60657589-emily-wilde-s-encyclopaedia-of-faeries
86,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Foundation        (Foundation, #1)","Asimov, Isaac",0553803719,9780553803716,0553803719,244        pp,4.17,"539,072","Aug 30, 1951","Jun 01, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 19, 2023",,Hardcover,view,/book/show/29579.Foundation
87,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mėlynbarzdžio vaikai,"Šerelytė, Renata",9955381426,9789955381426,9955381426,214        pp,3.67,83,2008,2008,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 13, 2023",,Hardcover,view,/book/show/10725396-m-lynbarzd-io-vaikai
88,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Keturiu Sesuciu Darzelis: Romanas. Lietuviu Laimos Teismas: Romanas,"Kasparavicius, Ramunas",9986390729,9789986390725,,213        pp,0.00,0,unknown,unknown,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 12, 2023",,Hardcover,view,/book/show/15670821-keturiu-sesuciu-darzelis
89,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Młynek do kawy,"Gałczyński, Konstanty Ildefons",,,,unknown,3.40,10,unknown,1958,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 07, 2023",,,view,/book/show/42992064-m-ynek-do-kawy
90,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Skrybėlė, pilna dangaus","Pratchett, Terry",,9789955883180,9955883189,304        pp,4.32,"74,265","Apr 29, 2004",2011,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Feb 02, 2024","Feb 03, 2024","Dec 07, 2023",,Hardcover,view,/book/show/20886080-skryb-l-pilna-dangaus
91,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Travel Guide to the Middle Ages,"Bale, Anthony",0241530849,9780241530849,0241530849,448        pp,4.06,87,"Feb 13, 2024","Nov 02, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 06, 2023",,Hardcover,view,/book/show/76752225-a-travel-guide-to-the-middle-ages
92,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Plaukti tamsoje,"Jedrowski, Tomasz*",,9786094797569,,210        pp,4.26,"42,269","Feb 06, 2020","Jul 13, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 06, 2023",,Hardcover,view,/book/show/181682328-plaukti-tamsoje
93,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Raštai. IV tomas,"Savickis, Jurgis",5415004580,,,542        pp,0.00,0,unknown,1995,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 03, 2023",,Hardcover,view,/book/show/53003547-ra-tai-iv-tomas
94,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Women are poems,"Maskvytė, Vitalija",,9786098232424,,258        pp,4.14,29,unknown,2021,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 03, 2023",,Hardcover,view,/book/show/59975680-women-are-poems
