,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Joe's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
119,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,To Kill a Mockingbird,"Lee, Harper",,,,323        pp,4.26,"6,122,954","Jul 11, 1960","May 23, 2006",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Man, how embarrassing is it that I didn't read this until after I turned 30? It's one you're supposed to read in high school, right? I basically likedMan, how embarrassing is it that I didn't read this until after I turned 30? It's one you're supposed to read in high school, right? I basically liked it, but I thought it was going to be totally different. It's not so much about the trial (like I thought it was) but about Scout growing up in the segregated depression-era south (but you already knew that). While I generally agree with Malcolm Galdwell's estimation of the book (he published a piece in a recent New Yorker about it) as not as forward thinking as many give it credit for, I do think you can see the grounds of the eventual Civil Rights movement in the actions of Scout and Jem. I also thought how different the world as become in terms of perceptions of people's motivations and personalities. In this book, a person is what they are innately. While the book does a nice job of showing that a person's race does not determine much about how they are, it does make the case that some people are just good and some people are just bad, and you've got to make allowances for it. So different than this era when we're always trying to figure out what made people what they are. ...more",Notes are private!,0,0,1,not set,not set,"Sep 20, 2009",,Paperback,view (with text),/book/show/2657.To_Kill_a_Mockingbird
120,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Brief Wondrous Life of Oscar Wao,"Díaz, Junot",1594489580,9781594489587,1594489580,335        pp,3.89,"263,634","Sep 06, 2007","Sep 06, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Just finished this last night. In some ways an amazing book: an incredibly smooth voice and a deft handling of not only several narratives but of seemJust finished this last night. In some ways an amazing book: an incredibly smooth voice and a deft handling of not only several narratives but of seemingly accurate historical information in the service of an inherently fictional tale. The end left me kind of cold, particularly how quickly things wrapped up (however, that might only be true because I read what was basically a truncated version of the novel in The New Yorker about six years ago. That meant I more or less knew how things would shake out which is never good when you're reading a story about a mystical curse).That said, it's a great book for all of us sci-fi/fantasy geeks who eventually evolved into literary fiction geeks. Diaz has an ability to reference the fanboy cannon in a way that betrays intimate familiarity with everything from The Stand to obscure animea.(How does the main character realize he's getting old? When he can't accept how Magic cards have replaced traditional roll-playing games: That. Is. Awesome.)Besides all that jazz, the book has boat loads of insight into how looks and race play a huge roll in determining our destinies: the fat sci-fi geeks ends up screwed (though, much to his chagrin, not literally) while the weight lifting sci-fi geek can better hide his proclivity for genre, thus saving his social life....more",Notes are private!,0,0,1,not set,"Feb 23, 2009","Feb 24, 2009",,Hardcover,view (with text),/book/show/297673.The_Brief_Wondrous_Life_of_Oscar_Wao
121,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,American Independent Cinema,"King, Geoff",0253218268,9780253218261,0253218268,304        pp,3.53,58,2005,"Jul 15, 2005",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Feb 24, 2009","Jul 17, 2007",,Paperback,view,/book/show/182380.American_Independent_Cinema
122,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,American Independent Cinema: An Introduction,"Tzioumakis, Yannis",0813539714,9780813539713,0813539714,320        pp,3.45,29,unknown,"Aug 21, 2006",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Tzioumakis starts his study at the dawn of the studio system (1908) and examines the evolving ways in which all types of people involved in the producTzioumakis starts his study at the dawn of the studio system (1908) and examines the evolving ways in which all types of people involved in the production of films--producers, writers, actors, etc.--have acted independent of that system, before, in many cases, becoming the system themselves. The book provides an ever-changing, though almost always economically-based, definition of the word independent and given its scope, that makes sense; the hallmarks of cinematic independence in 1909 vastly differ from the hallmarks of cinematic independence in 1999. Each chapter of the book provides a case study in a particular figure or film, but the vast majority of the work explores the economic and systemic factors leading to an Independent American Cinema. That's the main strength of this book but also its biggest flaw--it focuses far too much on the business end of independent cinema, which means the author basically ignores films that have little to no connection to the film business--neither Maya Darren nor Stan Brackage are once mentioned in over 250 pages. In essence, Tzioumakis allows the major studios to define independence, which is certainly an odd, not mention problematic, way to go. However, the book has some really fascinating info, especially on the ultra low budget exploitation films of the 50s and 60s as well as on the ethnic cinema of the 20s, 30s, and 40s....more",Notes are private!,0,0,1,not set,Jul 2007,"Jul 11, 2007",,Paperback,view (with text),/book/show/1491322.American_Independent_Cinema
123,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Little Scarlet        (Easy Rawlins #9),"Mosley, Walter",0446612715,9780446612715,0446612715,325        pp,4.06,"4,575","Jan 01, 2004","Apr 01, 2005",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Mosley subtly deals with race conflicts in LA that lead to the Watts riots by focusing his book not on them, but on their aftermath. Mosley has a way Mosley subtly deals with race conflicts in LA that lead to the Watts riots by focusing his book not on them, but on their aftermath. Mosley has a way of being hardboiled and oddly tender at the same time, just like Easy Rawlins. ...more",Notes are private!,0,0,1,not set,Jul 2007,"Jul 09, 2007",,Mass Market Paperback,view (with text),/book/show/102847.Little_Scarlet
124,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Stand,"King, Stephen*",0451169530,9780451169532,0451169530,"1,141        pp",4.35,"760,553",1990,"May 07, 1991",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 09, 2007",,Mass Market Paperback,view,/book/show/228202.The_Stand
125,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nine Stories,"Salinger, J.D.",0316769568,9780316769563,0316769568,198        pp,4.18,"147,448","Apr 06, 1953","Jan 30, 1953",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 22, 2007",,Hardcover,view,/book/show/394329.Nine_Stories
126,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Gunslinger        (The Dark Tower, #1)","King, Stephen*",0670032549,9780670032549,0670032549,231        pp,3.92,"610,791","Jun 01, 1982","Jun 23, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 22, 2007",,Hardcover,view,/book/show/22550.The_Gunslinger
127,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hard Revolution,"Pelecanos, George",1586216015,9781586216016,1586216015,0        pp,3.97,"2,646","Mar 01, 2004","Mar 01, 2004",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The problem with this book is that Pelecanos seemed too concerned with the readers getting it. The characters thoughts are put forth in overly transpaThe problem with this book is that Pelecanos seemed too concerned with the readers getting it. The characters thoughts are put forth in overly transparent ways, and they understand every idea they have. They are not stymied by the complexity of not understanding themselves as would be people who actually dealt with what many of them deal with in the course of this book. The good people are driven to do good, the bad people are just sort of bad, and it doesn't go very much below those surface motivations. That said, sometimes simplicity is nice and it was strange and interesting to read about the DC riots while again living in DC. I kept thinking, ""Hey, I know the bodega that the mob just burned to the ground."" Can't walk to the Black Cat now without seeing the streets filled with people walking through a viel of smoke and tear gas....more",Notes are private!,0,0,1,not set,Jun 2007,"Jun 21, 2007",,Audio CD,view (with text),/book/show/346175.Hard_Revolution
128,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Kafka on the Shore,"Murakami, Haruki",0099458322,9780099458326,B004UZYCF0,505        pp,4.13,"468,849",Sep 2002,"Jan 01, 2005",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Paperback,view,/book/show/818109.Kafka_on_the_Shore
129,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Big Sleep        (Philip Marlowe, #1)","Chandler, Raymond",0394758285,9780394758282,0394758285,231        pp,3.95,"155,385","Feb 06, 1939","Jul 12, 1988",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Paperback,view,/book/show/2052.The_Big_Sleep
130,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mystic River,"Lehane, Dennis*",0553816160,9780553816167,0553816160,527        pp,4.17,"145,102",2001,2002,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Paperback,view,/book/show/21676.Mystic_River
131,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Drink Before the War        (Kenzie & Gennaro, #1)","Lehane, Dennis*",0156029022,9780156029025,0156029022,282        pp,3.94,"42,663","Nov 01, 1994","Sep 15, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Paperback,view,/book/show/21685.A_Drink_Before_the_War
132,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Frankenstein Unbound,"Aldiss, Brian W.",0755100697,9780755100699,0755100697,200        pp,3.25,745,"Jan 01, 1973","Jul 01, 2001",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Paperback,view,/book/show/35251.Frankenstein_Unbound
133,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Complete Poems of Emily Dickinson,"Dickinson, Emily",,,,716        pp,4.27,"97,713",1890,"Jan 30, 1976",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Paperback,view,/book/show/112204.The_Complete_Poems_of_Emily_Dickinson
134,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Affluenza: The All-Consuming Epidemic,"Graaf, John De",1576753573,9781576753576,1576753573,288        pp,3.77,"2,840",2001,"Sep 01, 2005",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Paperback,view,/book/show/48829.Affluenza
135,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,World's End,"Boyle, T. Coraghessan*",0140299939,9780140299939,0140299939,480        pp,4.02,"4,331","Oct 08, 1987","Jul 20, 1990",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This is one of the few books that I like more in retrospect then I did while reading it. A bunch of its images and feelings have not only stayed with This is one of the few books that I like more in retrospect then I did while reading it. A bunch of its images and feelings have not only stayed with me, but have actually gotten stronger the further I get from it. Lots of good father/son stuff as well as an awesome analysis of why the rich stay rich and the poor stay poor, even over 20 generations. ...more",Notes are private!,0,0,1,not set,Mar 2006,"Jun 20, 2007",,Paperback,view (with text),/book/show/24736.World_s_End
136,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Tortilla Curtain,"Boyle, T. Coraghessan*",,,,355        pp,3.66,"32,547",1995,1995,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Paperback,view,/book/show/24731.The_Tortilla_Curtain
137,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The New York Trilogy: City of Glass / Ghosts / The Locked Room,"Auster, Paul",0140169636,9780140169638,0140169636,384        pp,3.87,"74,712",1987,"Jan 01, 1990",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Paperback,view,/book/show/433.The_New_York_Trilogy
138,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Book of Illusions,"Auster, Paul",0312990960,9780312990961,0312990960,288        pp,3.90,"24,132","Sep 04, 2002","Jan 01, 2003",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Paperback,view,/book/show/50618.The_Book_of_Illusions
139,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"City of Glass        (The New York Trilogy, #1)","Auster, Paul",0140097317,9780140097313,0140097317,203        pp,3.77,"19,951",1985,"Apr 07, 1987",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Paperback,view,/book/show/432.City_of_Glass
140,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Collected Prose: Autobiographical Writings, True Stories, Critical Essays, Prefaces, and Collaborations with Artists","Auster, Paul",031242468X,9780312424688,031242468X,528        pp,4.03,338,"Oct 16, 2003","Mar 01, 2005",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Paperback,view,/book/show/19483.Collected_Prose
141,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Leviathan,"Auster, Paul",0140178139,9780140178135,0140178139,275        pp,3.97,"18,620",1992,"Sep 01, 1993",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Paperback,view,/book/show/456.Leviathan
142,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Invention of Solitude,"Auster, Paul",0143112228,9780143112228,0143112228,192        pp,3.76,"14,822",1982,"Jan 30, 2007",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Paperback,view,/book/show/50615.The_Invention_of_Solitude
143,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,As She Climbed Across the Table,"Lethem, Jonathan",0375700129,9780375700125,0375700129,212        pp,3.67,"5,525","Jan 01, 1997","Feb 24, 1998",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Paperback,view,/book/show/16720.As_She_Climbed_Across_the_Table
144,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Motherless Brooklyn,"Lethem, Jonathan",0345803396,9780345803399,0375724834,311        pp,3.86,"40,946",1999,"Oct 24, 2000",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Paperback,view,/book/show/328854.Motherless_Brooklyn
145,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Gun, With Occasional Music","Lethem, Jonathan",0156028972,9780156028974,0156028972,271        pp,3.76,"11,123",Mar 1994,"Sep 01, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Paperback,view,/book/show/16718.Gun_With_Occasional_Music
146,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Barrelhouse: Issue Two,"Bell, Matt",0976468018,9780976468011,0976468018,172        pp,4.54,13,"Dec 30, 2005","Dec 01, 2005",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Paperback,view,/book/show/1185921.Barrelhouse
147,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Barrelhouse: fiction, poetry, pop flotsam, cultural jetsam","Miller, Anastasia K.",097646800X,9780976468004,097646800X,unknown,5.00,7,unknown,unknown,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Paperback,view,/book/show/1185922.Barrelhouse
148,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My Life in Heavy Metal,"Almond, Steve*",0802140130,9780802140135,0802140130,205        pp,3.80,"1,261",2002,"Mar 11, 2003",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Paperback,view,/book/show/147020.My_Life_in_Heavy_Metal
149,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,John Adams,"McCullough, David",0743223136,9780743223133,0743223136,751        pp,4.07,"361,251","May 01, 2001","May 22, 2001",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Paperback,view,/book/show/2203.John_Adams
150,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Maltese Falcon, The Thin Man, Red Harvest","Hammett, Dashiell",0375411259,9780375411250,0375411259,696        pp,4.30,"1,938","Jan 01, 1987","Dec 05, 2000",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Hardcover,view,/book/show/68086.The_Maltese_Falcon_The_Thin_Man_Red_Harvest
151,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,In Our Time,"Hemingway, Ernest",,9780684822768,,156        pp,3.75,"24,762",1925,2003,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Paperback,view,/book/show/4652.In_Our_Time
152,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Snows of Kilimanjaro and Other Stories,"Hemingway, Ernest",0684804441,9780684804446,0684804441,155        pp,3.80,"43,861",1936,2003,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Paperback,view,/book/show/77168.The_Snows_of_Kilimanjaro_and_Other_Stories
153,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Yiddish Policemen's Union,"Chabon, Michael",0007149824,9780007149827,0007149824,414        pp,3.71,"76,740","May 01, 2007","May 01, 2007",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Hardcover,view,/book/show/16703.The_Yiddish_Policemen_s_Union
154,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Six Days of War: June 1967 and the Making of the Modern Middle East,"Oren, Michael B.",0345461924,9780345461926,0345461924,460        pp,4.16,"5,566","Jun 06, 2001","Jun 03, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Paperback,view,/book/show/225897.Six_Days_of_War
155,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Unbearable Lightness of Being,"Kundera, Milan",0060914653,9780060914653,0060914653,314        pp,4.11,"469,550",1984,"Feb 01, 1988",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Paperback,view,/book/show/96573.The_Unbearable_Lightness_of_Being
156,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Slapstick, or Lonesome No More!","Vonnegut, Kurt, Jr.",0385334230,9780385334235,0385334230,288        pp,3.86,"41,454",1976,"May 11, 1999",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Paperback,view,/book/show/9595.Slapstick_or_Lonesome_No_More_
157,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Slaughterhouse-Five,"Vonnegut, Kurt, Jr.",0385333846,9780385333849,0385333846,275        pp,4.10,"1,369,571","Mar 31, 1969","Jan 12, 1999",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Paperback,view,/book/show/4981.Slaughterhouse_Five
158,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,SantaLand Diaries,"Sedaris, David",0349119759,9780349119755,0349119759,138        pp,4.32,"46,267","Oct 01, 1998",2006,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Paperback,view,/book/show/178357.SantaLand_Diaries
159,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Catcher in the Rye,"Salinger, J.D.",0316769177,9780316769174,0316769177,277        pp,3.80,"3,523,663","Jul 16, 1951","Jan 30, 2001",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Didn't anyone else see this book as the useless bitching and moaning of an over-privileged white kid who doesn't realize how good he has it?Didn't anyone else see this book as the useless bitching and moaning of an over-privileged white kid who doesn't realize how good he has it?...more,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Paperback,view (with text),/book/show/5107.The_Catcher_in_the_Rye
160,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Confederacy of Dunces,"Toole, John Kennedy",0802130208,9780802130204,0802130208,394        pp,3.89,"275,442","May 01, 1980",Jan 1994,did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Paperback,view,/book/show/310612.A_Confederacy_of_Dunces
161,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Third Policeman,"O'Brien, Flann",156478214X,9781564782144,156478214X,200        pp,3.98,"20,407",1967,"Mar 01, 2002",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Paperback,view,/book/show/27208.The_Third_Policeman
162,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Aesthetics and Psychology of the Cinema,"Mitry, Jean",0253213770,9780253213778,0253213770,424        pp,3.89,46,1963,"Jan 22, 2000",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 19, 2007",,Paperback,view,/book/show/1191895.The_Aesthetics_and_Psychology_of_the_Cinema
163,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,What Ever Happened to Orson Welles?: A Portrait of an Independent Career,"McBride, Joseph",0813124107,9780813124100,0813124107,368        pp,4.18,71,"Jan 01, 1975","Oct 13, 2006",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 19, 2007",,Hardcover,view,/book/show/117092.What_Ever_Happened_to_Orson_Welles_
164,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How to Be Alone,"Franzen, Jonathan",0312422164,9780312422165,0312422164,306        pp,3.58,"11,847","Oct 01, 2002","Oct 01, 2003",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 19, 2007",,Paperback,view,/book/show/666215.How_to_Be_Alone
165,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ten Little Indians,"Alexie, Sherman",009946456X,9780099464563,009946456X,256        pp,4.06,"6,853","Jan 01, 2003","Jan 01, 2005",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 19, 2007",,Paperback,view,/book/show/52879.Ten_Little_Indians
166,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Indian Killer,"Alexie, Sherman",0446673706,9780446673709,0446673706,420        pp,3.78,"8,110",1996,"Jan 01, 1998",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 19, 2007",,Paperback,view,/book/show/541403.Indian_Killer
167,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Toughest Indian in the World,"Alexie, Sherman",0802138004,9780802138002,0802138004,238        pp,4.08,"7,012","Apr 09, 2000","Apr 09, 2000",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 19, 2007",,Paperback,view,/book/show/52877.The_Toughest_Indian_in_the_World
168,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Tragedy of Pudd'nhead Wilson,"Twain, Mark",1576462552,9781576462553,1576462552,118        pp,3.75,"18,409","May 10, 1893","Mar 19, 2001",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 19, 2007",,Paperback,view,/book/show/31062.The_Tragedy_of_Pudd_nhead_Wilson
169,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Out of the Woods,"Offutt, Chris*",0684853760,9780684853765,0684853760,176        pp,3.99,824,"Jan 26, 1999","Feb 22, 2000",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 19, 2007",,Paperback,view,/book/show/18335.Out_of_the_Woods
170,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,CivilWarLand in Bad Decline,"Saunders, George",0099595818,9780099595816,B00QN9XPMW,179        pp,4.21,"20,843","Jan 16, 1996","Feb 06, 1997",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 19, 2007",,Paperback,view,/book/show/28747.CivilWarLand_in_Bad_Decline
