,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Erik's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
818,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The History of Love,"Krauss, Nicole",0393328627,9780393328622,0393328627,255        pp,3.92,"135,689","May 17, 2005","May 17, 2006",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Powerful stuff. This was the second time I read it. Try to read it in a day or two.Old :If you liked Jonathan Safran Foer’s books, I think you’lPowerful stuff. This was the second time I read it. Try to read it in a day or two.Old :If you liked Jonathan Safran Foer’s books, I think you’ll like The History of Love. Krauss and Foer write in similar styles and with similar themes. (That fact that they are married is a coincidence, or so I’ve read.) I found myself very moved at the conclusion. And I’m not exactly sure why. Unlike both of Foer’s books (Everything is Illuminated and Extremely Loud and Incredibly Close), The History of Love did not comfortably wrap itself up in a neat box at its conclusion. Characters’ dilemmas were left unresolved. Wrongs were not righted. Perhaps it’s a testament to Krauss’s skill and the subsequent effectiveness of Leo Gursky as a character that the finale was so powerful.The History of Love is not an easy book. Krauss’s prose is simple enough, but the number of plot threads and the depth and number of her characterizations makes this a book one must pay attention to. I, unfortunately, read it intermittently on a vacation with old friends--probably not the best environment. Perhaps that is why I will read it again soon. ...more",Notes are private!,0,0,2,not setnot set,"Mar 20, 2009not set","Feb 20, 2009",,Paperback,view (with text),/book/show/3867.The_History_of_Love
819,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Play It As It Lays,"Didion, Joan",0374529949,9780374529949,0374529949,231        pp,3.92,"67,111",1970,"Nov 15, 2005",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"She could remember it all but none of it seemed to come to anything. She had a sense the dream had ended and she had slept on.The book has an interestShe could remember it all but none of it seemed to come to anything. She had a sense the dream had ended and she had slept on.The book has an interesting structure. Frenetic. Inconsistent. Faulkner-like in how it jumps between different points of view, with chapter titles or italics conveniently telling us who’s talking. The book is at times confusing, as characters are brought into the story without introduction. All of this is intended, I am sure, to create just the effect that Didion had in mind: to make us understand Mariah’s condition (as a miserably-depressed, struggling actress in the midst of a divorce and considering an abortion for an unwanted baby--oh yeah: and her daughter is in an insane asylum--sounds like a fun read, huh?). The book is short. While on one hand, I was happy to leave the troubled world of Maria so quickly, on the other, I thought character development suffered. With the obvious exception of Maria, the characters were silhouettes; I never really got to know or care for any of them. A related issue was Didion’s lack of setting exposition. Her obvious personal knowledge of Southern California (to be sure, some of the strongest parts of the book were her accurate descriptions of endless freeway driving) seemed wasted by her decision to forego detailed descriptions and colorings. Its brevity, I think, made it seem a minor effort. I do recommend rereading the first three chapters after completing the book. I found them more effective and illuminating after I got to know the characters....more",Notes are private!,0,0,1,not set,"Mar 11, 2009","Feb 20, 2009",,Paperback,view (with text),/book/show/428.Play_It_As_It_Lays
820,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Detective,"Thorp, Roderick",0848803752,9780848803759,0848803752,598        pp,3.02,263,"Jan 01, 1966","Jan 01, 1987",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"***3.5 starts***The book was perhaps longer than necessary, and there were some questionable plot twists, but it's a good read.***3.5 starts***The book was perhaps longer than necessary, and there were some questionable plot twists, but it's a good read....more",Notes are private!,0,0,1,Aug 2010,"Aug 04, 2010","Feb 01, 2009",,Hardcover,view (with text),/book/show/762645.The_Detective
821,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Blind Assassin,"Atwood, Margaret*",,,,637        pp,3.96,"155,488",Sep 2000,"Sep 03, 2001",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"For whom am I writing this? For myself? I think not. I have no picture of myself reading it over at a later time, later time having become problematicFor whom am I writing this? For myself? I think not. I have no picture of myself reading it over at a later time, later time having become problematical. For some stranger, in the future, after I'm dead? I have no such ambition, or no such hope.Perhaps I write for no one. Perhaps for the same person children are writing for, when they scrawl their names in the snow.A serious effort. I counted no fewer than six narrative threads: the narrator as an ""old woman""; flashbacks to the time around WWII; flashbacks to the time around WWI, before the narrator was born; The Blind Assassin (novel withing the novel); the science fiction story within the novel within the novel; and the newspaper/magazine articles. If that all sounds confusing, it is not really. I found it an enjoyable read. I'm a fan of metafiction, and if you are too, then The Blind Assassin is highly recommended.**spoiler alert**It's difficult to talk about this book without spoiling it. First of all, this was a sad book; not necessarily depressing; just sad. My favorite books typically have sympathetic characters. The Blind Assassin did not. Iris, of course, is as close as we come to someone to ""root for,"" and I thought her present-day ruminations on her own aging and inevitable death were the strongest parts of the book. On the other hand, she's kind of an old, bitter hag, unappreciative of those who try to help her.I had some problems with the novel within the novel. First of all, it's not that good (particular the science fiction parts, which I'm sure are filled with symbols and omens but to me were not much fun). I know the task of writing two fine novels in one must have been difficult, but Atwood ran into what I will call the Mr.-Holland's-Opus dilemma. If you're going to display art that is supposed be exceptional (or classical, or popular, and so on) within a primary art, it better be damn good. The Blind Assassin by Laura Chase was not. Another problem; it becomes clear that Laura could not have written this book--she's not a writer; not even much of a reader, as far as we know. (In fact, that was my biggest clue that she did not write it.) But could Iris have written this? I kept waiting for a passionate discovery of the written word, and perhaps in the two years after Laura's death there was one. But if two years was enough time to become a novelist--a famous novelist--then I'd start trying. (Maybe it is--maybe I should start).Of course, the book is mostly great. (I did give in four stars.) Iris's use of The Blind Assassin to describe her affair is brilliant, particularly in hindsight. The writing is exceptional throughout. Another taste: Now she imagines him dreaming. She imagines him dreaming of her, as she is dreaming of him. Through a sky the colour of wet slate they fly towards each other on dark invisible wings, searching, searching, doubling back, drawn by hope and longing, baffled by fear. In their dreams they touch, they intertwine, it's more like a collision, and that is the end of the flying. They fall to earth, fouled parachutists, botched and cindery angels, love streaming out behind them like torn silk. Enemy groundfire comes up to meet them.While there may be some flaws, The Blind Assassin is a lot of fun, and certainly discussion-worthy....more",Notes are private!,0,0,1,not set,"Mar 02, 2009","Feb 01, 2009",,Paperback,view (with text),/book/show/78433.The_Blind_Assassin
822,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Revolutionary Road,"Yates, Richard",,,,355        pp,3.92,"88,308","Dec 31, 1961","Feb 01, 2001",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Revolutionary Road (1961) is a cautionary tale. It’s a book about real people, about loneliness, about falling into the rut of establishment, about leRevolutionary Road (1961) is a cautionary tale. It’s a book about real people, about loneliness, about falling into the rut of establishment, about letting go of our dreams, and, of course, about life in suburbia. Yates’s writing is confident, particularly the smoothness with which he moves from present (1950’s New York suburbs) to past. The lives of the common family man, the suburbanite, come alive:How small and neat and comically serious the other men looked, with their gray-flecked crew cuts and their button-down collars and their brisk little hurrying feet! There were endless desperate swarms of them, hurrying through the station and the streets, and an hour from now they would all be still. The waiting midtown office buildings would swallow them up and contain them, so that to stand in one tower looking out across the canyon to another would be to inspect a great silent insectarium displaying hundreds of tiny pink men in white shirts, forever shifting papers and frowning into telephones, acting out their passionate little dumb show under the supreme indifference of the rolling spring clouds. Of course, Yates’s Frank Wheeler is one of them. Of course, so are we, each in our own way. The themes of Revolutionary Road—adultery and the unhappiness of marriage; alcoholism; paradise lost (or never found) in our own backyards—are not new. But Yates was one of the first. And while the book is exceptional, the timing of the book undoubtedly played an important role in its designation as a classic. The influence of Yates, along with such 1960’s writers as Richard Ford, John Updike, and John Cheever, is hard to overstate (think Philip Roth (“American Pastoral”), Raymond Carver, and Tom Perotta (“Little Children”), to name just a few). Yates’s decision to write not about the exotic or strange but about the hackneyed and mundane was, in its time, groundbreaking. And the body of outstanding work that has ridden the wake of Revolutionary Road reveals its importance. ...more",Notes are private!,0,0,1,not set,"Nov 17, 2009","Jan 18, 2009",,Paperback,view (with text),/book/show/48328.Revolutionary_Road
823,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Winter of Our Discontent,"Steinbeck, John",0140187537,9780140187533,0140187537,276        pp,4.00,"48,016",1961,"Apr 01, 1996",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 31, 2008",,Paperback,view,/book/show/386391.The_Winter_of_Our_Discontent
824,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Timequake,"Vonnegut, Kurt, Jr.",0425164349,9780425164341,0425164349,250        pp,3.72,"38,238","Sep 22, 1997",Aug 1998,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The fictional elements of this book, namely the Universe’s decision to temporally stop expanding, thus forcing the world to “relive” the previous ten The fictional elements of this book, namely the Universe’s decision to temporally stop expanding, thus forcing the world to “relive” the previous ten years exactly as it had the first time, seemed nothing more than an excuse to write an autobiography. Was Vonnegut out of ideas? Or perhaps he just wanted to write an autobiography. It’s hard to argue with him, in either case. I happen to love Vonnegut, so an autobiography not so cleverly disguised as science fiction is fine with me. He leaves me no shortage of quotes to share:I do not propose to discuss my love life. I will say that I still can’t get over how women are shaped, and that I will go to my grave wanting to pet their butts and boobs. I will say, too, that lovemaking, if sincere, is one of the best ideas Satan put in the apple she gave to the serpent to give to Eve. The best idea in that apple, though, is making jazz.Then again, I am a monopolar depressive descended from monopolar depressives. That’s how come I write so good. I always had trouble ending short stories in ways that would satisfy a general public. In real life, as during a rerun following a timequake, people don’t change, don’t learn anything from their mistakes, and don’t apologize. In a short story they have to do at least two out of three of those things, or you might as well throw it away.… OK, I could handle that. But after I had a character change and/or learn something and/or apologize, that left the cast standing around with their thumbs up their asses. That is no way to tell a reader the show is over. Why throw money at problems? That is what money is for. Let me note that… I have never used semicolons. They don’t do anything, don’t suggest anything. They are transvestite hermaphrodites. “You know what you can do with free will?” said Prince. “No,” said Trout. “You can stuff it up your ass,” said Prince. ...more",Notes are private!,0,0,1,not set,"Mar 21, 2009","Dec 31, 2008",,Paperback,view (with text),/book/show/28133.Timequake
825,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sabbath's Theater,"Roth, Philip",0395739829,9780395739822,0395739829,451        pp,3.88,"11,082",1995,1995,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 13, 2020","Jan 22, 2020","Dec 31, 2008",,Hardcover,view,/book/show/956408.Sabbath_s_Theater
826,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lucky Jim,"Amis, Kingsley",0140016481,9780140016482,0140016481,256        pp,3.75,"29,848",1954,"Nov 18, 1976",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"""There was no reason to suppose that the weekend would contain anything better than the familiar mixture of predicted boredom with unpredicted boredom""There was no reason to suppose that the weekend would contain anything better than the familiar mixture of predicted boredom with unpredicted boredom.""An occasionally very funny book about James ""Jim"" Dixon, an incongruously positioned lecturer at a British college, and his ignoramus superior, Professor Welch, among others. Will Dixon keep his job in the face of outlandish hijinks? Will he get ""the girl,"" a hot fox who happens to be his boss's son's girlfriend? Will his ridiculous and irrelevant article about 15th c. ship building ever get published, perhaps giving him the necessary stature to keep his job?Ultimately, I'm not sure we care. But it's a fun read.Some more quotes: 'Yes. Your attitude measures up to the two requirements of love. You want to go to bed with her and can't, and you don't know her very well.'Later: 'Do you hate me, James?' Dixon wanted to rush at her and tip her backwards in the chair, to make a deafening rude noise in her face, to push a bead up her nose. 'How do you mean?' he asked....more",Notes are private!,0,1,1,not set,"Feb 13, 2009","Dec 31, 2008",,Paperback,view (with text),/book/show/95288.Lucky_Jim
827,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Washington Square,"James, Henry",,,0141441364,205        pp,3.70,"23,369","Dec 01, 1880","Dec 18, 2007",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Like Daisy Miller, an enjoyable read. James is a skillful writer:""[Lavinia:] had been left ... with nothing but the memory of Mr. Penniman's flowers oLike Daisy Miller, an enjoyable read. James is a skillful writer:""[Lavinia:] had been left ... with nothing but the memory of Mr. Penniman's flowers of speech, a certain vague aroma of which hovered about her own conversation.""I enjoyed the following exchange between the heroine's father, Dr. Sloper, and the doctor's sister, Mrs. Almond:""Ah, well,"" said Mrs. Almond; ""if you make up your mind so easily, it's a great advantage.""""I don't make up my mind easily. What I tell you is the result of thirty years of observation; and in order to be able to form that judgment in a single evening, I have had to spend a lifetime of study.""If you can find it, I recommend the introduction by Jennie A. Kassanoff, which offers some interesting analysis of mathematical references woven throughout the story, namely the definiteness and absolutism of Euclidean geometry (such as ""Squares"" (Washington Square) and ""Slopes"" (Dr. Sloper)) versus the post-Euclidean ""curved space"" mathematics of Einstein, etc. that challenge the notion of straight lines and simple formulas. Different characters in the book fall into these two mathematical schools. Or just watch ""You, Me, and Dupree,"" which borrows (perhaps unwittingly) from the book....more",Notes are private!,0,0,1,not set,"Feb 24, 2009","Dec 31, 2008",,Paperback,view (with text),/book/show/1106870.Washington_Square
828,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,House of Leaves,"Danielewski, Mark Z.*",,,,710        pp,4.09,"170,107","May 07, 2000","Mar 07, 2000",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This 700+ page tome is at times a scary-as-hell horror story, a skillfully and subtly (and brilliantly) developed love story, a meticulously-researcheThis 700+ page tome is at times a scary-as-hell horror story, a skillfully and subtly (and brilliantly) developed love story, a meticulously-researched (and amply foot-noted) non-fiction (apparently), a book of poetry, a book of letters, and so on. The book is dense. It's also a hell of a ride. Danielewsky has created a work of fiction that is almost impossible to put into words (even as I try). Does that make it a great work of fiction? No. But it is certainly an experience, and one I would recommend--especially if you don't mind some sleepless nights (horror aficionados will love it).For a first novel, Danielewski gets a solid A for effort. He makes it easy for us to get taken away by the apparent verisimilitude of the main story, which is in the form of a non-fiction analysis of a movie called The Navidson Record--a documentary about one scary fucking house. There are two other narratives that work their ways through the book. These do not work nearly as well as the main narrative. The story of Johnny Truant, the man who finds the materials that describe The Navidson Record, falls a little flat for me. I'm not sure I really cared about Johnny. I certainly felt some sadness about his past, but as he becomes more hopeless (not to mention hopelessly unreliable), I kind of gave up on him. A more hopeful resolution felt warranted (and don't worry, I'm not giving much away). The other thread, the story of the blind man, remains in the periphery throughout.The descriptions of the house are frightening (even several days after finishing the book, I am still haunted by its imagery). I am a fan of minimalist horror (ala Blair Witch Project or Jaws, before the shark is seen), and this book delivers. I'm sure I'm not the only one who would love to see the movie adaptation.Read Johnny Truant's introduction, then read the short Chapter 1, and then buckle your seat belts because there's no going back....more",Notes are private!,0,0,1,not set,"Jul 06, 2009","Dec 31, 2008",,Paperback,view (with text),/book/show/24800.House_of_Leaves
829,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Chuck Klosterman IV: A Decade of Curious People and Dangerous Ideas,"Klosterman, Chuck",0743284887,9780743284882,0743284887,374        pp,3.85,"17,276",2006,"Aug 23, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 31, 2008",,Hardcover,view,/book/show/24475.Chuck_Klosterman_IV
830,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Gravedigger's Daughter,"Oates, Joyce Carol",0061236837,9780061236839,0061236837,624        pp,3.57,"10,767",2007,"Apr 01, 2008",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Joyce Carol Oates is a prolific writer, to say the least. She writes nearly a novel a year, and has been doing so since her first novel, With ShudderiJoyce Carol Oates is a prolific writer, to say the least. She writes nearly a novel a year, and has been doing so since her first novel, With Shuddering Fall, in 1964. One might, thus, expect her novels to have characteristic shortness or, worse, perhaps even a shallowness or transience. There is something about reading one of an author’s very few works—an inherent importance or significance, deserved or not. Earnest Hemingway, for example, published only seven novels in the 26 years following The Sun Also Rises (1926). J.D. Salinger of course published only one novel (The Catcher in the Rye, 1951). These novels seem to carry a profundity, manifested at least in part, I guiltily admit, by the short oeuvre on each one’s opening page. So what to make of Oates’s novel #37? The Gravedigger’s Daughter is not short; it does not feel rushed; and it is certainly not light:…as Tignor fumbled to open his trousers, fumbled to push himself into her more tentatively at first than he’d done in Beardstown, in a muffled choked voice murmuring what might have been Rebecca’s name; and Rebecca shut her eyes tighter for her thoughts were scattering like panicked birds before the wrath of hunters as their explosive shots filled the air and the birds fled skyward for their lives and she was seeing again her father’s face realizing for the first time it was a skin-mask, a mask of skin and not a face, she saw his mad eyes that were her own, saw his tremulous hands and for the first time too it came to her I must take it from him, that’s what he wants of me, he has called me to him for this, to take his death from him. Yet she did not. She was paralyzed, she could not move. She watched as he managed to maneuver the bulky shotgun around in that tight space, to aim at himself, and pull the trigger. Tignor groaned, as if struck by a mallet. Despite Oates obvious skill as a writer, the effort at times feels uneven. Take the 335-page, 45-chapter first part of the book. Oates puts considerable time an energy constructing Rebecca’s troubled youth. I do you a favor by saying: skip it. It’s dark and not that much fun. To summarize: Her dad’s a nutcase. And the rest of her family is not too far behind. I should also add that it’s not a good idea to marry a man on your third date when he beats you up on your second.The rest of the book explores, at times brilliantly, issues of identity. You see, Rebecca’s family may or may not have been Jews escaping from Germany shortly before the start of WW II. Not even Rebecca knows. And does it matter? Well, I suppose that is the question. Oates completes the book, questionably, with a new, metafictional section and a new character, who is really an old character, who may or may not be the author herself. I give nothing away, but if you’re interested, read the book (but skip part I)....more",Notes are private!,0,0,1,not set,"Nov 08, 2009","Dec 31, 2008",,Paperback,view (with text),/book/show/1140646.The_Gravedigger_s_Daughter
831,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cold Mountain,"Frazier, Charles",0802142842,9780802142849,0802142842,449        pp,3.88,"242,740","Jan 01, 1997","Aug 31, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"There is a chapter in the National Book Award winning novel Cold Mountain, by Charles Frazier, that blew me away, made me fold the page down and promiThere is a chapter in the National Book Award winning novel Cold Mountain, by Charles Frazier, that blew me away, made me fold the page down and promise myself that I’d read it again soon. It’s titled “The Doing of It.” It starts on page 260 and spans a mere 22 pages. And it is, on its own, a near-perfect work of art. Amazing characters. Beautiful language. Up to this point of the novel, I kept thinking that the book was good, sometimes very good, but I often felt as though I’d read it before. The author’s descriptions of nature, use of archaic vocabulary (footnotes would have been great; I’m sure Penguin will come around to it some day), and overall stylistic approach, particularly in how he uses metaphors to create a macabre mood piece, reminded me of Cormac McCarthy (not necessarily a bad thing, but the book certainly lacked a feeling of newness). That is, until “The Doing of It,” and the wonderful chapters that follow. At this point in the book, language and character combined to create a story. Frazer said that he used Homer’s The Odyssey as a source of inspiration and focus for Cold Mountain. About a wounded warrior returning home to the woman he loves, The Odyssey, which I read a long time ago in high school, has mostly faded from my memory. Cold Mountain, I believe, will not any time soon.I highly recommend checking out this interview with the author:http://www.bookbrowse.com/author_inte... ...more",Notes are private!,0,0,1,not set,"Dec 17, 2009","Dec 31, 2008",,Paperback,view (with text),/book/show/10920.Cold_Mountain
832,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,House of Sand and Fog,"Dubus III, Andre",0375727345,9780375727344,0375727345,365        pp,3.86,"132,995",1999,Mar 2000,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"It's a very good thing that Kathy didn't simply sue the city (as any normal person would do), because then we wouldn't get to enjoy such a wonderfullyIt's a very good thing that Kathy didn't simply sue the city (as any normal person would do), because then we wouldn't get to enjoy such a wonderfully wicked read....more",Notes are private!,0,0,1,"Jun 14, 2010","Jun 28, 2010","Dec 31, 2008",,Paperback,view (with text),/book/show/359770.House_of_Sand_and_Fog
833,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,When We Were Orphans,"Ishiguro, Kazuo*",057120516X,9780571205165,057120516X,313        pp,3.53,"41,115","Jan 16, 2000","Mar 05, 2001",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Ishiguro’s novels are cleverly disguised mysteries. The reader becomes acquainted with the narrator, begins to trust the narrator, and only through thIshiguro’s novels are cleverly disguised mysteries. The reader becomes acquainted with the narrator, begins to trust the narrator, and only through the minute actions of those in the periphery does the reader begin to see the true shape of things. Ishiguro does this with such subtlety and skill that we barely see it happening. It’s always after the fact, after the roof’s caved in, that we look back to the drip drops of water finding there ways through the interstices of Ishiguro’s words and wish we had been more attentive. To say much about the plot of When We Were Orphans, shortlisted for the Booker Prize in 2000, is a disservice. In short, it is about Christopher Banks, a famous and successful London detective, who seeks to solve his greatest mystery — the disappearance of his English parents when he was a child living in Shanghai. At the cusp of World War II, Banks returns to Shanghai. This is a book about loss, both a man’s of his parents and the world’s of its sanity. Bank’s journey — as he delves into a heart of darkness that is perhaps Ishiguro’s greatest and most terrifying conception — is unforgettable, as is this book....more",Notes are private!,0,0,1,not set,"Oct 15, 2009","Dec 31, 2008",,Paperback,view (with text),/book/show/869661.When_We_Were_Orphans
834,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Blindness,"Saramago, José",0156035588,9780156035583,0156035588,334        pp,4.17,"289,770",1995,"Sep 02, 2008",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I once read that when it comes to verisimilitude, it is easier to satisfy book readers than movie goers. I suppose that our imagination is able to corI once read that when it comes to verisimilitude, it is easier to satisfy book readers than movie goers. I suppose that our imagination is able to correct a novel’s false pictures or smooth over its character problems, whereas the eye is slave to the images put on the screen. Blindness, by Jose Saramago, ventures into implausibility so many times that it’s no wonder the film adaptation (which I have not seen) scored a fairly-rotten 42% on Rotten Tomatoes. I did my best with the book, but too often I became frustrated with Saramago’s many miscues. An example:The doctor’s wife, apparently the only seeing person left in the world, came across a hidden basement storeroom in an otherwise ransacked grocery store. The horror of venturing into the pitch-black storeroom was an important thematic point of the book, as the doctor’s wife got a painful taste of the blindness that had struck the rest of the world. Lucky for Saramago, she didn’t simply return to the main store to find a candle or a flashlight (useless items to a blind person). (And lucky for the doctor’s wife she literally stumbled across a book of matches in the basement storeroom.) A scene such as this ruins a movie.The book is certainly not all bad. The premise is sort of a combination of The Stand, The Road, and Lord of the Flies. While Blindness is not nearly as effective as these classics (The Road is already one, I presume), it has its moments. Perhaps Saramago’s occasionally affecting prose is the books strongest point:She did not waste time asking herself where such a thought had come from, she was only surprised at its slowness, at how the first word had been so slow in appearing, the slowness of those to follow, and how she found that the thought was already there before, somewhere or other, and only the words were missing, like a body searching in the bed for the hollow that had been prepared for it by the mere idea of lying down.Saramago frequently uses commas in place of periods and capital letters (instead of quotes or paragraphs) to signify new speakers. It worked for the most part but at times was a little difficult.This is book is not a waste a time, but time could be better spent.As a postscript, I couldn’t resist printing the publisher’s unfortunate final note:The translator died before completing his revision of this translation. The Publishers acknowledge the help of Margaret Jull Costa in fulfilling this task.(So I must ask: is Miss Costa wanted as an accomplice to murder?) ...more",Notes are private!,0,0,1,not set,"Jun 03, 2009","Dec 31, 2008",,Paperback,view (with text),/book/show/4307454-blindness
835,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Dune        (Dune Chronicles, #1)","Herbert, Frank",042507160X,9780425071601,042507160X,512        pp,4.27,"1,357,987","Jun 01, 1965","Jan 15, 1984",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 11, 2014","Sep 17, 2014","Dec 31, 2008",,Mass Market Paperback,view,/book/show/1685995.Dune
836,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Namesake,"Lahiri, Jhumpa",0618485228,9780618485222,0965141667,291        pp,4.01,"269,645","Sep 16, 2003","Jan 01, 2003",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A book that consistently improved during my reading. Some call Lahiri's prose ""controlled,"" ""simple,"" or ""understated."" I found it simply average:""It A book that consistently improved during my reading. Some call Lahiri's prose ""controlled,"" ""simple,"" or ""understated."" I found it simply average:""It is as Nikhil, that first semester, that he grows a goatee, starts smoking Camel Lights at parties and while writing papers and before exams, discovers Brian Eno and Elvis Costello and Charlie Parker.""The book is filled with similar potential ambiguities, not to mention a surfeit of short, stilted sentences that tired my mind's ear. But as the characters continue to develop, Lahiri's gifts become more evident and her lack of technique (the musician in me refers to it as such) is more easily forgiven: ""It is a cafe they've been to before, and he feels the slight nostalgia it is sometimes possible to feel at the end of an extended stay in a foreign place, taking in the details that will soon evaporate from his mind...""A good book. I hear her short stories are better--I look forward to them....more",Notes are private!,0,0,1,not set,"Dec 30, 2008","Dec 24, 2008",,Paperback,view (with text),/book/show/33917.The_Namesake
837,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Crossing        (The Border Trilogy, #2)","McCarthy, Cormac",,,0394574753,426        pp,4.15,"40,151",Jun 1994,"Jun 07, 1994",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Cormac McCarthy is the most powerful writer I have come across. His prose is stunning and seemingly effortless. He makes his literary world come aliveCormac McCarthy is the most powerful writer I have come across. His prose is stunning and seemingly effortless. He makes his literary world come alive. His power of description is awesome. I wonder how someone can get this good, how one can acquire a vocabulary such as his, can know the land so profoundly, can understand the dialog so intimately and I assume accurately. ""He looked up. His pale hair looked white. He looked fourteen going on some age that never was. He looked as if he'd been sitting there and God had made the trees and rocks around him. He looked like his own reincarnation and then his own again. Above all else he looked to be filled with a terrible sadness. As if he harbored news of some horrendous loss that no one else had heard of yet. Some vast tragedy not of fact or incident or event but of the way the world was.""Yes, this book is dark. Darker even than his more recent and more popular works: The Road and No Country for Old Men. When you get past his consistently brilliant prose and technique, he offers you very little in way of comfort. I felt multiple times as if he engendered my trust, drew me in, and then sucker punched me in the solar plexus. One must think hard before entering the world of McCarthy. I can guarantee you will go home moved, and perhaps changed. I'm not sure you'll go home happy.PS: Unless you know Spanish, plan to print out a translation of the Spanish passages. I used one, found easily on Google, written by Lt. Jim Campbell....more",Notes are private!,0,0,1,not set,"Jan 09, 2009","Dec 23, 2008",,Hardcover,view (with text),/book/show/365990.The_Crossing
838,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Brief History of Time: From the Big Bang to Black Holes,"Hawking, Stephen",0553346148,9780553346145,0553346148,198        pp,4.21,"432,067",Sep 1988,Jun 1990,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 10, 2008",,Paperback,view,/book/show/518980.A_Brief_History_of_Time
