,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Serena.. Sery-ously?'s rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
710,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Io non ci sto: Le ombre del commissario Marino,"Marini, Adele",885881956X,9788858819562,B00PBALCR4,294        pp,4.25,4,"Nov 06, 2014","Nov 06, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 25, 2018",,Kindle Edition,view,/book/show/25915190-io-non-ci-sto
711,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,50/50 Killer,"Mosby, Steve",,,B0065PRIHW,383        pp,3.68,"2,079",2007,"Oct 16, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 25, 2018",,Kindle Edition,view,/book/show/30737501-50-50-killer
712,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Il pettirosso,"Nesbø, Jo*",8858500199,9788858500194,,356        pp,3.94,"102,554",Jan 2000,2010,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Si riprende un po' nella seconda metà, ma l'ho trovato molto confusionario e dispersivo, e lo sa il mio letto quante volte mi sono addormentata leggenSi riprende un po' nella seconda metà, ma l'ho trovato molto confusionario e dispersivo, e lo sa il mio letto quante volte mi sono addormentata leggendolo!Non sono nemmeno sicura che mi piaccia il personaggio di Harry Hole, quindi per me è un ""Nesbø, simpaticissimo eh, ma per ora la nostra frequentazione finisce qui."" ...more",Notes are private!,0,2,1,"Sep 20, 2019","Oct 06, 2019","Nov 25, 2018",,ebook,view (with text),/book/show/15743192-il-pettirosso
713,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,L'amica americana,"Oggero, Margherita",8804553812,9788804553816,8804553812,315        pp,3.59,146,2005,"Apr 21, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 25, 2018",,Paperback,view,/book/show/9077733-l-amica-americana
714,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Giornataccia a Blackrock,"Power, Kevin",8855801295,9788855801294,8855801295,283        pp,3.77,494,2008,"Jan 15, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 25, 2018",,Paperback,view,/book/show/36280917-giornataccia-a-blackrock
715,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Il buio alle spalle,"Gasperini, Brunella",8884906024,9788884906021,8884906024,200        pp,3.95,22,Jan 1975,"Oct 05, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 25, 2018",,Paperback,view,/book/show/21836939-il-buio-alle-spalle
716,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Two Much,"Westlake, Donald E.",,9788843800049,8843800043,unknown,3.49,292,1975,unknown,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 25, 2018",,,view,/book/show/36170197-two-much
717,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Calling        (Endgame, #1)","Frey, James",8842925012,9788842925019,8842925012,496        pp,3.72,"21,007","Oct 07, 2014","Oct 09, 2014",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Non ho mai letto tante idiozie tutte insieme in vita mia, giuro :') Non ho mai letto tante idiozie tutte insieme in vita mia, giuro :') ...more",Notes are private!,0,2,1,"Oct 03, 2020","Oct 15, 2020","Nov 25, 2018",,Hardcover,view (with text),/book/show/23342552-the-calling
718,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Abandon        (Abandon, #1)","Cabot, Meg*",0330453858,9780330453851,0330453858,304        pp,3.68,"39,749","Apr 26, 2011","Sep 01, 2011",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"100 SFUMATURE DI ""NO"": questo libro è peggio pure di quelli della Van Dyken ( quella del tumore che guarisce con un miracolo, ahh quanti ricordi!) e v100 SFUMATURE DI ""NO"": questo libro è peggio pure di quelli della Van Dyken ( quella del tumore che guarisce con un miracolo, ahh quanti ricordi!) e veramente, ce ne vuole eh!QUESTO LIBRO È UN AFFRONTO ALL'INTELLETTO UMANO, ECCO COSA È! HO SCRITTO LA RECENSIONE E IL FATO BEFFARDO ME L'HA CANCELLATA! ORMAI E' UNA QUESTIONE PERSONALE :DHo comprato questo libro (90 centesimi al mercatino, ma ciò non diminuisce la mia angoscia e la mia colpa) perché credevo di aver letto altro dell'autrice che mi era piaciuto un sacco (SPOILER: e invece si trattava della povera geniale Eva Ibbotson, pace all'anima sua) poi però CHISSA' PERCHE' non mi aveva mai ispirato ed era rimasto lì, a prendere polvere e spazio che avrei potuto usare per qualche capolavoro :(Se a qualcuno interessasse leggere il libro (ma perché mai? Davvero, non voletevi così male!) forse potrebbe trovare in queste righe qualche accenno di spoiler, insomma, scegliete saggiamente!La protagonista e voce narrante è Pierce che poveraccia, è scema come una zucchina lessa e non capisce proprio niente.. Anzi, la zucchina lessa è già UNA CHE CE L'HA FATTA NELLA VITA! No, Pierce è scema come un sasso e noi poveri lettori siamo costretti a sentire le sue farneticazioni senza senso che la portano a fare scelte senza senso in una storia che - indovinate un po'? - è completamente senza senso. Insomma, Pierce e sua madre si trasferiscono in un'isoletta ispanica (Pierce non parla spagnolo, ma sembra che appena arrivi lei tutti inizino a parlare inglese, boh!) di cui non ricordo il nome, da cui proviene la sua famiglia e che sembra all'inizio grande come l'Elba, poi però c'è una scuola con 5000 studenti (di nuovo, boh! Era ancora il momento in cui mi ponevo domande intelligenti, poi Pierce mi ha spolpato e sono diventata un'ameba) per ricominciare dopo una serie di eventi ***MISTERIOSI*** che l'autrice sembra non ci voglia rivelare tanto il pathos e l'attesa che costruisce in ogni frase (""In quel momento non sapevo quanto quella decisione mi avrebbe cambiato la vita"", per farvi un esempio banale dell0 stile di scrittura.. Peccato che la maggior parte delle volte queste *****SCELTE DI VITA***** si rivelino essere la scelta del colore dello smalto dei piedi, praticamente), ma poi la Cabot si pente puntualmente e ""SI', CHE DIAMINE, vi dico tutto subito in mezzo alla storia così non si capisce un cà e faccio la supercazzola!"".La storia si dipana (per il lettore intelligente, mica per la Cabot!) tra presente e passato con 350 flashback ALLUCINATI che messi in ordine sono più o meno questi:- Pierce a sette anni nel cimitero dell'isoletta al funerale del nonno incontra il fantomatico John che resuscitare un uccellino.- Pierce a 15 anni inciampa nella sua sciarpa (tenetela a mente!), cade nella piscina e muore - per un tot di tempo, poi la riacchiappano.- Nel suo breve periodo di morte - mentre la gente vede lampi, tunnel, cazzi e mazzi - lei si ritrova nell'Oltretomba dove chi vi incontra?!a) Johnb) Michael Jacksonc) Lo spirito del Natale passatoSe avete risposto a), bravi! Siete più svegli di Pierce, ma come vi dicevo non è che poi ci voglia molto, quindi non è proprio un complimento :3 Siccome Pierce è idiota, non capisce assolutamente nulla e quando John le offre protezione dalle Furie con un ciondolo lei gli tira il tè addosso (il disagio ragazzi, il disagio) e scappa dal mondo dei morti come se niente fosse (per un momento ho pure pensato che fosse così scaltra da fingersi scema-- Per fortuna è durata pochissimo questa sensazione!)- Da quel momento le cominciano a succedere cose strane (da come dice sembra le siano successe mille cose, invece due soli episodi) dove puntualmente spunta John - secondo lei come causa di ogni sventura, per la formica che assiste alla scena perché puntualmente le salva il sedere essendo una povera inetta.- Ci spostiamo sull'isoletta dove come prima cosa va al cimitero e GASP!! incontra di nuovo John che la invita ad andarsene gne gne gne gne.Ad un certo punto insieme alle sei pagine di storia nel presente (tipo lei che va a scuola, incontra personaggi improbabili e diventa BFF con gli stronzi della scuola perché ""devo ricominciare ed essere una persona normale"", nonostante i suddetti stronzi siano veramente stronzi e cattivi) il custode del cimitero ci spiega un po' chi è John (un mezzo sostituto di Ade, a quanto ho capito: la mia concentrazione era già bella che andata) e chi sono le Furie (vecchie rosicone che ce l'hanno a morte con John -MI E' SFUGGITO IL PERCHE' MA CREDO SIA ""CI STA MANDANDO AL'INFERNO"" O ROBE SIMILI) e sull'epicissima battaglia che incorre tra i due gruppi. Ovviamente la storia viene raccontata a Pierce che - RICORDIAMOCELO - ha il cervello di un petalo di rosa e quindi di tutto il pippone che sente, di tutto lo scontro di bene/male, dell'umanità in pericolo lei capisce solo ""Povero John devo essere più gentile con lui"" e ""Furie? FORSE VOLEVI DIRE FERIE! Effettivamente ti vedo un po' palliduccio, sei stressato?"".- Grande colpo di scena quando trovano un cadavere (Pierce è letteralmente sull'isola da due giorni, sono tutti flòashbacks giuro!) e lei vede la nonna e finalmente CAPISCE TUTTO: la nonna è una furia che (SENTITE EH) ha tramato per ucciderla (""Mi hai dato TU quella sciarpa, l'hai fatto apposta!!!!1!!!!1!UNOOO!"", come se la sciarpa fosse magica e l'avesse strozzata, invece che essere lei una rincoglionita) perché voleva che John la portasse nell'Oltretomba e fosse distratto, così da colpirlo e sconfiggerlo. Solo che Pierce ha preso e se ne è andata dal regno dei morti lasciando le due fazioni così:[image]John che già le aveva acchittato casa, le furie che ""Ma questa non era quella scema su cui potevamo fare affidamento?!"".- vabbé in questo scontro epico tra la vecchiaccia malefica e la deficiente interviene indovinate chi?a) Johnb) Michael Jacksonc) Lo spirito del Natale passatod) John, ma alla risposta d)Se non vi siete fatti ingannare dal test difficilissimo con tanto di risposta trabocchetto (soluzione nella prossima recensione), BRAVI!!!John arriva, si carica in spalla Pierce e la riporta nel mondo dei morti perché ""Almeno sei al sicuro"". Pierce passa da ""Non voglio stare qui"", ""Ci sarà sicuramente un modo per sconfiggere le Furie e io lo troverò"" a ""Vabbé, non è che si sta proprio male male qui, in fin dei conti"" in circa sette righe.Il romanzo finisce così, con un cliffhanger emozionantissimo che ci prepara al secondo volume della trilogia (sì, una trilogia avete capito bene): peccato non sapere quando morirà Pierce, era così una brava ragazza.In realtà ci sono altre cose, magari ci ri-ritorno :DAround the year in 52 books:A book related to a word given by a random word generator...more",Notes are private!,0,5,1,"Jul 20, 2021","Jul 24, 2021","Nov 25, 2018",,Paperback,view (with text),/book/show/11212855-abandon
719,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ender's Game: Il gioco di Ender,"Card, Orson Scott",8842923346,9788842923343,8842923346,392        pp,4.31,"1,374,057","Jan 15, 1985","Oct 10, 2013",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Woah.Ps: la traduzione italiana andrebbe messa tra i crimini contro l'umanità Woah.Ps: la traduzione italiana andrebbe messa tra i crimini contro l'umanità ...more,Notes are private!,0,17,1,"Mar 23, 2020","Apr 09, 2020","Nov 25, 2018",,Hardcover,view (with text),/book/show/18662491-ender-s-game
720,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,E per noi le stelle,"Card, Orson Scott",,,,172        pp,3.86,"8,955",Dec 1990,"Mar 17, 1996",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Forse non è il libro giusto per conoscere l'autore, parecchio morboso a volte ma.. Promosso! Orson Scott Card SA scrivere, altroché!Forse non è il libro giusto per conoscere l'autore, parecchio morboso a volte ma.. Promosso! Orson Scott Card SA scrivere, altroché!...more",Notes are private!,0,2,1,"Feb 11, 2019","Feb 18, 2019","Nov 25, 2018",,Mass Market Paperback,view (with text),/book/show/15698273-e-per-noi-le-stelle
721,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Il settimo figlio        (Tales of Alvin Maker, #1)","Card, Orson Scott",883041025X,9788830410251,883041025X,308        pp,3.87,"36,009","Jul 01, 1987",1991,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 25, 2018",,Paperback,view,/book/show/15080788-il-settimo-figlio
722,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Il Mangianomi,"De Feo, Giovanni",886256015X,9788862560153,886256015X,491        pp,4.07,89,"Jan 01, 2002",Mar 2010,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 25, 2018",,Hardcover,view,/book/show/10246520-il-mangianomi
723,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Alice nel paese della vaporità,"Dimitri, Francesco*",886256242X,9788862562423,886256242X,280        pp,3.27,473,2010,"May 13, 2010",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Questo libro mi ha trasmesso un profondo senso di disagio, devo ancora pensarci su :D",Notes are private!,0,0,1,"Feb 22, 2019","Feb 28, 2019","Nov 25, 2018",,Hardcover,view (with text),/book/show/9681361-alice-nel-paese-della-vaporit
724,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,La leggenda del cacciatore di vampiri. Il diario segreto del presidente,"Grahame-Smith, Seth*",8842917109,9788842917106,8842917109,416        pp,3.71,"136,066","Feb 16, 2010","Jun 21, 2012",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Probabilmente sono io che l'ho affrontato con lo spirito sbagliato, ma mi sono annoiata a morte - anche se il libro si legge in uno starbuto; credo chProbabilmente sono io che l'ho affrontato con lo spirito sbagliato, ma mi sono annoiata a morte - anche se il libro si legge in uno starbuto; credo che però l'autore abbia fatto un grandissimo lavoro di ricostruzione storica (ma sono troppo pigra per informarmi meglio, scusami Seth!), quindi gli regalo volentieri la terza stellina!Popsugar reading challenge A fiction or nonfiction book about a world leaderAround the world in 52 books A book that fits a prompt from the list of suggestions that didn't win (book with a weapon on the cover)...more",Notes are private!,0,1,1,"Feb 19, 2020","Feb 23, 2020","Nov 25, 2018",,Hardcover,view (with text),/book/show/14742441-la-leggenda-del-cacciatore-di-vampiri-il-diario-segreto-del-presidente
725,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Il mondo nuovo / Ritorno al mondo nuovo,"Huxley, Aldous",8804487801,9788804487807,8804487801,344        pp,4.16,"165,136",1958,"Sep 01, 2000",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 25, 2018",,Paperback,view,/book/show/3760005-il-mondo-nuovo-ritorno-al-mondo-nuovo
726,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Il mago        (La saga di Terramare, #1)","Le Guin, Ursula K.",,,8804543108,245        pp,4.01,"317,299","Jan 01, 1968",2005,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Vale la lettura già solo per le sei pagine finali dell'autrice, IMMENSA. Vale la lettura già solo per le sei pagine finali dell'autrice, IMMENSA. ...more",Notes are private!,0,10,1,"Jun 18, 2019","Jul 14, 2019","Nov 25, 2018",,Paperback,view (with text),/book/show/9701884-il-mago
727,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Republic of Thieves        (Gentleman Bastard, #3)","Lynch, Scott*",0553804693,9780553804690,0553804693,650        pp,4.22,"108,334","Oct 08, 2013","Oct 08, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 25, 2018",,Hardcover,view,/book/show/2890090-the-republic-of-thieves
728,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,1974        (Red Riding Quartet #1),"Peace, David",8882371182,9788882371180,8882371182,408        pp,3.62,"5,738",1999,Mar 2006,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 25, 2018",,Paperback,view,/book/show/13483789-1974
729,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A me le guardie!,"Pratchett, Terry",888451181X,9788884511812,888451181X,358        pp,4.34,"207,958",Aug 1989,"May 31, 2002",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Il mondo avrebbe bisogno di più Pratchett (ma anche di piu Carota ♥)Audiolibro letto da Tony Robinson,Notes are private!,0,0,1,"May 12, 2020","Jun 08, 2020","Nov 25, 2018",,Paperback,view (with text),/book/show/10297850-a-me-le-guardie
730,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Il piccolo popolo all'aria aperta,"Pratchett, Terry",8884517532,9788884517531,8884517532,158        pp,3.91,"13,151",1990,"Nov 02, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 25, 2018",,Paperback,view,/book/show/9770209-il-piccolo-popolo-all-aria-aperta
731,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Macchine mortali,"Reeve, Philip*",8804528494,9788804528494,8804528494,327        pp,3.76,"64,935","Nov 16, 2001",2004,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 25, 2018",,Hardcover,view,/book/show/9702874-macchine-mortali
732,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Dark Inside        (Dark Inside, #1)","Roberts, Jeyn*",0230756182,9780230756182,0230756182,368        pp,3.91,"9,074","Nov 01, 2011","Sep 02, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 24, 2018",,Hardcover,view,/book/show/10841167-dark-inside
733,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Line of Beauty,"Hollinghurst, Alan",0739464469,9780739464465,0739464469,438        pp,3.75,"27,937","Apr 16, 2004",2004,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 24, 2018",,Paperback,view,/book/show/139087.The_Line_of_Beauty
734,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Open: La mia storia,"Agassi, Andre",8806207261,9788806207267,8806207261,502        pp,4.30,"123,403",2009,"Apr 01, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 24, 2018",,Paperback,view,/book/show/12030065-open
735,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Padrona del mio destino,"Brooks, Geraldine*",8882742164,9788882742164,8882742164,226        pp,3.92,"2,663","Dec 29, 1997","Mar 01, 2001",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Il libro è davvero interessante, le descrizioni dell'Australia mi hanno affascinato e spesso ho ""invidiato"" Geraldine per la sua vita.. Però niente, lIl libro è davvero interessante, le descrizioni dell'Australia mi hanno affascinato e spesso ho ""invidiato"" Geraldine per la sua vita.. Però niente, l'ho trovato pesante come un macigno pur essendo molto breve, ho fatto una fatica enorme!...more",Notes are private!,0,1,1,"Nov 25, 2018","Dec 17, 2018","Nov 24, 2018",,Mass Market Paperback,view (with text),/book/show/24152079-padrona-del-mio-destino
736,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Devil's Dictionary,"Bierce, Ambrose",,,,144        pp,4.06,"10,679",1911,"May 20, 1993",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"Nov 24, 2018",,Paperback,view,/book/show/663536.The_Devil_s_Dictionary
737,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Through the Language Glass,"Deutscher, Guy",0099505576,9780099505570,0099505576,310        pp,3.92,"6,663","Jan 01, 2010","Jan 01, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 24, 2018",,Paperback,view,/book/show/9181970-through-the-language-glass
738,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Una vita meno ordinaria. Diario di una domestica indiana,"Halder, Baby",8845258912,9788845258916,8845258912,235        pp,3.59,534,2002,"Jul 01, 2007",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Non è chissà che opera d'arte, ma è decisamente illuminante: mamma mia in che mondo orrendo viviamo Non è chissà che opera d'arte, ma è decisamente illuminante: mamma mia in che mondo orrendo viviamo ...more",Notes are private!,0,3,1,"May 12, 2022","May 15, 2022","Nov 24, 2018",,Paperback,view (with text),/book/show/13109446-una-vita-meno-ordinaria-diario-di-una-domestica-indiana
739,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Clandestino,"Colfer, Eoin",8804679840,9788804679844,8804679840,144        pp,4.22,"9,103","Oct 04, 2017","Oct 10, 2017",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Che dolore.,Notes are private!,0,4,1,"Feb 02, 2019","Feb 03, 2019","Nov 24, 2018",,Paperback,view (with text),/book/show/36455343-clandestino
740,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lettere: 1942-1943,"Hillesum, Etty",8845916057,9788845916052,8845916057,149        pp,4.40,313,1981,"Jun 01, 2001",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"La miseria che c'è qui è veramente terribile - eppure, alla sera tardi, quando il giorno si è inabissato dietro di noi, mi capita spesso di camminare La miseria che c'è qui è veramente terribile - eppure, alla sera tardi, quando il giorno si è inabissato dietro di noi, mi capita spesso di camminare di buon passo lungo il filo spinato, e allora dal mio cuore si innalza sempre una voce - non ci posso far niente, è così, è di una forza elementare -, e questa voce dice: la vita è una cosa splendida e grande, più tardi dovremo costruire un mondo completamente nuovo. A ogni nuovo crimine o orrore dovremo opporre un nuovo pezzetto di amaro e di bontà che avremo conquistato in noi stessi. Possiamo soffrire ma non dobbiamo soccombere. E se sopravviveremo intatti a questo tempo, corpo e anima ma soprattutto anima, senza amarezza, senza odio, allora avremo anche il diritto di dire la nostra parola a guerra finita- Forse io sono una donna ambiziosa: vorrei dire anch'io una piccola parolina.  (Pag. 87)Popsugar reading challenge A book that has a book on the coverAround the world in 52 books A book set in a place or time that you wouldn't want to live...more",Notes are private!,0,2,1,"Apr 30, 2020","May 02, 2020","Nov 24, 2018",,Paperback,view (with text),/book/show/12191889-lettere
741,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Un segno invisibile e mio,"Bender, Aimee*",8865590661,9788865590669,8865590661,236        pp,3.69,"4,624","Jul 18, 2000",2011,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 24, 2018",,Paperback,view,/book/show/13210244-un-segno-invisibile-e-mio
742,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hunger: A Memoir of (My) Body,"Gay, Roxane*",0062362593,9780062362599,0062362593,306        pp,4.18,"111,885","Jun 13, 2017","Jun 13, 2017",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Roxane, quanto ti ho capita, io, quanto!!E quanto ti stimo per il tuo coraggio, per aver messo nero su bianco la fame, la vita da persona grassa e il Roxane, quanto ti ho capita, io, quanto!!E quanto ti stimo per il tuo coraggio, per aver messo nero su bianco la fame, la vita da persona grassa e il tuo orgoglio nell'affrontare la vita quotidiana ♥Io il lieto fine te lo auguro con tutto il cuore!!...more",Notes are private!,0,0,1,"Apr 03, 2019","Apr 11, 2019","Nov 24, 2018",,Hardcover,view (with text),/book/show/26074156-hunger
743,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tu sei il male,"Costantini, Roberto",8831732587,9788831732581,,669        pp,3.74,"1,506","Sep 07, 2011","Sep 07, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Nov 24, 2018",,ebook,view,/book/show/17701210-tu-sei-il-male
744,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Le vedove del giovedì,"Piñeiro, Claudia",8807888661,9788807888663,8807888661,256        pp,3.57,"5,184",2005,Oct 2016,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Ahhh!! I ricchi - cattivi, invidiosi, razzisti, falsi, superficiali - non deludono MAI ♥Non è un thriller, assolutamente.. Ma il colpo di scena finaleAhhh!! I ricchi - cattivi, invidiosi, razzisti, falsi, superficiali - non deludono MAI ♥Non è un thriller, assolutamente.. Ma il colpo di scena finale c'è stato eccome!! Popsugar reading challenge A book set in a city that has hosted the olympicsAround the world in 52 books A book set in the southern emisphere...more",Notes are private!,0,1,1,"Apr 24, 2020","Apr 24, 2020","Nov 24, 2018",,Paperback,view (with text),/book/show/35904676-le-vedove-del-gioved
745,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dead Man Walking: The Eyewitness Account Of The Death Penalty That Sparked a National Debate,"Prejean, Helen",0679751319,9780679751311,0679751319,304        pp,4.14,"8,539",1993,"May 31, 1994",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Read by Barbara Caruso,Notes are private!,0,0,1,"Nov 25, 2019","Dec 18, 2019","Nov 24, 2018",,Paperback,view (with text),/book/show/133793.Dead_Man_Walking
746,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pappagalli verdi: Cronache di un chirurgo di guerra,"Strada, Gino",8807816067,9788807816062,8807816067,160        pp,4.35,"3,130","Feb 28, 2000","May 23, 2000",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"""Guarda, questo è un pezzo di mina giocattolo, l'hanno raccolto sul luogo dell'esplosione. I nostri vecchi le chiamano pappagalli verdi...""Mine giocat""Guarda, questo è un pezzo di mina giocattolo, l'hanno raccolto sul luogo dell'esplosione. I nostri vecchi le chiamano pappagalli verdi...""Mine giocattolo, studiate per mutilare i bambini. ...more",Notes are private!,0,4,1,"Jul 13, 2019","Aug 07, 2019","Nov 24, 2018",,Paperback,view (with text),/book/show/3564356-pappagalli-verdi
