,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Joe's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
247,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Day of Wrath,"Valin, Jonathan",0312921225,9780312921224,0312921225,244        pp,3.65,82,1982,"Jan 01, 1982",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 23, 2022","Jul 24, 2022","Jul 23, 2022",,Hardcover,view,/book/show/2744221-day-of-wrath
248,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Guest List,"Foley, Lucy",0062868934,9780062868930,0062868934,313        pp,3.82,"995,829","Feb 20, 2020",Jul 2020,did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The Guest List centers around a posh wedding that takes place off the Irish coast on a deserted island. The reader knows this because she/he is told tThe Guest List centers around a posh wedding that takes place off the Irish coast on a deserted island. The reader knows this because she/he is told that repeatedly. (This being one of the many problems I had with this book - a lot of “telling” - little if any “showing”. Another for instance - the reader is told over and over again each of our characters has secrets.)Once the guests assemble on “Fantasy Island” mayhem and finally - murder - ensue - unfortunately not soon enough. The lead up to this much foreshadowed event taking up most of the book as the reader “gets to know” the cast of characters through separate narrators - The bride to be - a self-centered, successful, perfectionist, (read nagger), who is a pain in the keister. The maid of honor - the bride’s half sister who is a self-centered college student nursing a broken heart - who is a pain in the keister. The best man - an immature self-centered ne’er’do well, who is nursing a substance abuse problem and is a pain in the keister. The bride’s best friend’s wife - a self-centered, incredibly insecure & needy stay at home mom and who is a pain in the keister. Noticing a theme? The cast also includes the stiff upper lipped martyr of a wedding planner/owner of said island establishment and her pet dog of a husband, the bride’s narcissistic mother who makes Charlie and Alan’s mom look caring/nurturing and the groom’s ushers who make the guys from Omega House seem mature.Unfortunately the multiple narrators are indistinguishable from one other - blurring together and becoming repetitive.(Interestingly not only are the narrators’ names used to title their respective chapters, but also their role, i.e. Jules - The Bride - a necessary scorecard to keep the characters straight.)This is just one of the many “tricks” used here. Along with the not so varying narrative perspectives there are short chapters - many ending at “suspenseful moments” like commercial breaks which are at first aggravating , then predictable and finally yawn inducing. Add in the inevitable wonky cell phone service and electricity that blinks out at (in)opportune moments, multiple “BOO!!” false alarms - again way too overdrawn/overwrought and much too many to add any real tension/suspense to the story and a non-linear time-line which serves no purpose except to fill pages delaying the inevitable dud of a finale. None of these ploys by themselves or collectively capable of disguising the less than minimal storyline here. And just to add to the tedium - all the characters - most in their mid-30s - talk and act like adolescents. And not in a cute and endearing way, but rather in a gum-smacking, flip of the hair, “got me some attitude” way - particularly when it comes to communication, i.e. dialogue - which is truly painful at times; descriptions - ditto; relationships and gender roles - let alone how imbibing and sex are portrayed. Bottom line The Guest List reads like a teenaged version of a really, really bad B-horror movie. I finished this book simply to say so here. I can’t tell you not to read this - I just wish I had not....more",Notes are private!,0,13,1,"Jul 19, 2022","Jul 21, 2022","Jul 19, 2022",,Hardcover,view (with text),/book/show/54911607-the-guest-list
249,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Tan and Sandy Silence        (Travis McGee #13),"MacDonald, John D.",0449224767,9780449224762,0449224767,308        pp,4.06,"3,957",1971,"Mar 09, 1996",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 15, 2022","Jul 17, 2022","Jul 15, 2022",,Paperback,view,/book/show/267763.A_Tan_and_Sandy_Silence
250,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Landfall,"Mallon, Thomas",1101871059,9781101871058,1101871059,496        pp,3.69,289,unknown,"Feb 19, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Jul 13, 2022","Jul 22, 2022","Jul 13, 2022",,Hardcover,view,/book/show/40360970-landfall
251,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Early Autumn        (Spenser, #7)","Parker, Robert B.",0440122147,9780440122142,0440122147,224        pp,4.16,"9,087","Jan 01, 1981","Apr 05, 1992",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Jul 13, 2022","Jul 14, 2022","Jul 13, 2022",,Paperback,view,/book/show/69625.Early_Autumn
252,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Caste: The Origins of Our Discontents,"Wilkerson, Isabel*",0593230256,9780593230251,0593230256,544        pp,4.54,"137,236","Aug 04, 2020","Aug 04, 2020",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 11, 2022","Jul 13, 2022","Jul 11, 2022",,Hardcover,view,/book/show/51152447-caste
253,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Roger Scarlett Mysteries, Vol. 1: The Beacon Hill Murders / The Back Bay Murders","Scarlett, Roger",1616464216,9781616464219,1616464216,402        pp,3.00,2,unknown,"Oct 03, 2017",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Jul 11, 2022","Jul 29, 2022","Jul 11, 2022",,Paperback,view,/book/show/40010635-the-roger-scarlett-mysteries-vol-1
254,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Snow Job,"Deverell, William",0771027230,9780771027239,0771027230,416        pp,3.52,166,2009,"Oct 05, 2010",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 06, 2022","Jul 09, 2022","Jul 06, 2022",,Mass Market Paperback,view,/book/show/9483309-snow-job
255,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The House That Ruth Built: A New Stadium, the First Yankees Championship, and the Redemption of 1923","Weintraub, Robert",031608607X,9780316086073,031608607X,432        pp,4.05,270,"Jan 01, 2011","Apr 04, 2011",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Jul 05, 2022","Jul 10, 2022","Jul 04, 2022",,Hardcover,view,/book/show/9839509-the-house-that-ruth-built
256,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Indigo Slam        (Elvis Cole, #7)","Crais, Robert",0345435648,9780345435644,0345435648,307        pp,4.21,"14,972","Jun 28, 1997","Feb 04, 2003",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 02, 2022","Jul 04, 2022","Jul 02, 2022",,Paperback,view,/book/show/241933.Indigo_Slam
257,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"This Will Not Pass: Trump, Biden, and the Battle for America's Future","Martin, Jonathan",1982172487,9781982172480,1982172487,480        pp,4.00,"3,039","May 03, 2022","May 03, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 26, 2022","Jul 02, 2022","Jun 26, 2022",,Hardcover,view,/book/show/59577819-this-will-not-pass
258,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"There's Trouble Brewing        (Nigel Strangeways, #3)","Blake, Nicholas",0060805692,9780060805692,0060805692,259        pp,3.64,254,1937,"Feb 28, 1982",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 28, 2022",Jul 2022,"Jun 25, 2022",,Paperback,view,/book/show/1991803.There_s_Trouble_Brewing
259,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Hangman's Song        (Inspector McLean, #3)","Oswald, James",0544319508,9780544319509,0544319508,496        pp,4.07,"3,313","Feb 13, 2014","Feb 24, 2014",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Jun 23, 2022","Jun 26, 2022","Jun 23, 2022",,Paperback,view,/book/show/20256668-the-hangman-s-song
260,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,1924: The Year That Made Hitler,"Range, Peter Ross",0316384038,9780316384032,0316384038,316        pp,3.96,961,"Jan 26, 2016","Jan 26, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,4,1,"Jun 21, 2022","Jun 24, 2022","Jun 21, 2022",,Hardcover,view,/book/show/25903340-1924
261,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"When She Was Good        (Cyrus Haven, #2)","Robotham, Michael*",1982103639,9781982103637,1982103639,352        pp,4.24,"22,009","Jul 28, 2020","Jul 28, 2020",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 20, 2022","Jun 21, 2022","Jun 20, 2022",,Hardcover,view,/book/show/52767515-when-she-was-good
262,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Pretty Place for a Murder        (Douglas Roper, #5)","Hart, Roy",0312018096,9780312018092,0312018096,191        pp,3.43,21,"Jan 01, 1987","Jan 01, 1988",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Jun 18, 2022","Jun 18, 2022","Jun 18, 2022",,Hardcover,view,/book/show/2057885.A_Pretty_Place_for_a_Murder
263,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Greene Murder Case (Philo Vance, 3)        (Philo Vance, 3) (Volume 3)","Van Dine, S.S.",1631941828,9781631941825,1631941828,336        pp,3.77,605,1928,"Mar 15, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 13, 2022","Jun 17, 2022","Jun 13, 2022",,Paperback,view,/book/show/41758687-the-greene-murder-case-philo-vance-3
264,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Kansas City Lightning: The Rise and Times of Charlie Parker,"Crouch, Stanley",0062005596,9780062005595,0062005596,384        pp,3.89,890,"Sep 24, 2013","Sep 24, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 16, 2022","Jun 19, 2022","Jun 13, 2022",,Hardcover,view,/book/show/17349048-kansas-city-lightning
265,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Game of Ghosts        (Charlie Parker, #15)","Connolly, John*",1501171895,9781501171895,1501171895,455        pp,4.24,"6,535","Apr 06, 2017","Jul 04, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Jun 10, 2022","Jun 12, 2022","Jun 10, 2022",,Hardcover,view,/book/show/33268389-a-game-of-ghosts
266,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,President Reagan: The Triumph of Imagination,"Reeves, Richard",0743230221,9780743230223,0743230221,unknown,3.81,349,"Dec 01, 2005","Dec 20, 2005",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Jun 09, 2022","Jun 15, 2022","Jun 09, 2022",,Hardcover,view,/book/show/923196.President_Reagan
267,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Case of the Stuttering Bishop        (Perry Mason #9),"Gardner, Erle Stanley",,,,189        pp,3.87,"1,618","Mar 01, 1936",1960,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Jun 07, 2022","Jun 08, 2022","Jun 07, 2022",,Paperback,view,/book/show/15844901-the-case-of-the-stuttering-bishop
268,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Steal: The Attempt to Overturn the 2020 Election and The People Who Stopped It,"Bowden, Mark",0802159958,9780802159953,0802159958,320        pp,4.15,704,"Jan 04, 2022","Jan 04, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Jun 05, 2022","Jun 07, 2022","Jun 05, 2022",,Hardcover,view,/book/show/58845666-the-steal
269,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Murderers' Row        (Matt Helm, #5)","Hamilton, Donald",0857683403,9780857683403,0857683403,240        pp,3.98,657,Feb 1962,"Aug 30, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 05, 2022","Jun 07, 2022","Jun 05, 2022",,Mass Market Paperback,view,/book/show/16156337-murderers-row
270,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Real Tigers        (Slough House, #3)","Herron, Mick",1616956127,9781616956127,1616956127,343        pp,4.28,"21,532","Jan 19, 2016","Jan 19, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Jun 03, 2022","Jun 04, 2022","Jun 03, 2022",,Hardcover,view,/book/show/25279701-real-tigers
271,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Great Rift: Dick Cheney, Colin Powell, and the Broken Friendship That Defined an Era","Mann, James",1627797556,9781627797559,1627797556,432        pp,4.08,66,"Jan 14, 2020","Jan 14, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"May 27, 2022","Jun 04, 2022","May 27, 2022",,Hardcover,view,/book/show/45186617-the-great-rift
272,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Fatal Obsession        (John Marshall Tanner, #4)","Greenleaf, Stephen",0553293508,9780553293500,0553293508,256        pp,3.60,85,1983,"Dec 01, 1991",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 25, 2022","Jun 04, 2022","May 25, 2022",,Paperback,view,/book/show/1896729.Fatal_Obsession
273,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Insurgency: How Republicans Lost Their Party and Got Everything They Ever Wanted,"Peters, Jeremy W.*",0525576584,9780525576587,0525576584,432        pp,4.11,557,"Feb 08, 2022","Feb 08, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"May 22, 2022","May 26, 2022","May 22, 2022",,Hardcover,view,/book/show/54814671-insurgency
274,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Stormy Weather,"Hiaasen, Carl*",0446603422,9780446603423,0446603422,388        pp,3.97,"17,789","Aug 15, 1995","Aug 01, 1996",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"May 22, 2022","May 23, 2022","May 22, 2022",,Mass Market Paperback,view,/book/show/528498.Stormy_Weather
275,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Drunk: How We Sipped, Danced, and Stumbled Our Way to Civilization","Slingerland, Edward*",0316453382,9780316453387,0316453382,369        pp,3.80,"2,294","Jun 01, 2021","Jun 01, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"May 21, 2022","May 22, 2022","May 21, 2022",,Hardcover,view,/book/show/55643282-drunk
276,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Perfect Murder Case        (Ludovic Travers #2),"Bush, Christopher",1911579673,9781911579670,1911579673,242        pp,3.92,118,1929,"Sep 18, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 05, 2022","May 09, 2022","May 05, 2022",,Paperback,view,/book/show/38912721-the-perfect-murder-case
277,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Red and the Blue: The 1990s and the Birth of Political Tribalism,"Kornacki, Steve",0062438980,9780062438980,0062438980,497        pp,4.19,"2,761","Oct 02, 2018","Oct 02, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"May 02, 2022","May 16, 2022","May 02, 2022",,Hardcover,view,/book/show/37880086-the-red-and-the-blue
278,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Three Doors to Death        (Nero Wolfe, #16)","Stout, Rex",0553251279,9780553251272,0553251279,219        pp,4.12,"3,188","Apr 21, 1950","Feb 01, 1995",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,May 2022,"May 03, 2022","May 01, 2022",,Mass Market Paperback,view,/book/show/77622.Three_Doors_to_Death
279,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,One by One They Disappeared,"Dalton, Moray",191257487X,9781912574872,191257487X,196        pp,3.86,266,1928,"Mar 04, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"In this his first adventure the reader meets Inspector George Collier - or is it Hugh? - of Scotland Yard on page one as he readies for a long deserveIn this his first adventure the reader meets Inspector George Collier - or is it Hugh? - of Scotland Yard on page one as he readies for a long deserved vacation. Before departing the Inspector stops for a cocktail in a hotel lounge and meets Mr. Parkenham from New York City. Mr. P is hosting an annual gala dinner he throws for eight other men - all of whom survived the sinking of their ship - the other eight younger men keeping Parkenham alive while they waited in their lifeboat to be rescued. He being so grateful for their kindness - and a man of some means and no family - Parkenham has also made them all beneficiaries in his will. This being a murder mystery trouble soon follows as the number of said Samaritan beneficiaries begins to dwindle “one by one”- thus the pot of inherited money grows for the “survivors”- and Collier - smelling a rat - cancels his vacation to investigate. This is not the tightest mystery - there are a few holes and obvious red herrings - but the characters are well drawn and the story moves along well enough. So I enjoyed the book - except for one thing. There is a young female character that even considering when this was written, (1929), is over the top in the “innocent naive damsel in distress” department and I found her extremely annoying. (She’d be the one who trips and twists her ankle in every B horror movie.)That being said (written) - I’ll read more by this author....more",Notes are private!,0,8,1,"Apr 29, 2022","Apr 30, 2022","Apr 29, 2022",,Paperback,view (with text),/book/show/43815113-one-by-one-they-disappeared
280,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fiasco: The American Military Adventure in Iraq,"Ricks, Thomas E.",159420103X,9781594201035,159420103X,482        pp,4.08,"7,517","Jul 01, 2006","Jul 25, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 27, 2022",May 2022,"Apr 27, 2022",,Hardcover,view,/book/show/86342.Fiasco
281,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Red Square        (Arkady Renko, #3)","Smith, Martin Cruz",0679416889,9780679416883,0679416889,370        pp,3.96,"7,179",1992,"Oct 13, 1992",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 24, 2022","Apr 28, 2022","Apr 24, 2022",,Hardcover,view,/book/show/2197346.Red_Square
282,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bill the Conqueror,"Wodehouse, P.G.",1590200675,9781590200674,1590200675,366        pp,3.94,500,"Jan 01, 1924","Jul 31, 2008",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Apr 24, 2022","Apr 26, 2022","Apr 24, 2022",,Hardcover,view,/book/show/2272576.Bill_the_Conqueror
283,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Kill Switch: The Rise of the Modern Senate and the Crippling of American Democracy,"Jentleson, Adam",1631497774,9781631497773,1631497774,336        pp,4.26,"2,432","Jan 12, 2021","Jan 12, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,4,1,"Apr 20, 2022","Apr 23, 2022","Apr 20, 2022",,Hardcover,view,/book/show/53404239-kill-switch
284,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Clouds of Witness        (Lord Peter Wimsey, #2)","Sayers, Dorothy L.",0062315544,9780062315540,0062315544,301        pp,3.99,"23,048",1926,"Jan 07, 2014",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 20, 2022","Apr 22, 2022","Apr 20, 2022",,Paperback,view,/book/show/18148213-clouds-of-witness
285,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dead Letter,"Valin, Jonathan",0380613662,9780380613663,0380613662,224        pp,3.51,108,1981,"Jan 01, 1986",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 18, 2022","Apr 19, 2022","Apr 17, 2022",,Paperback,view,/book/show/1059428.Dead_Letter
286,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Angler: The Cheney Vice Presidency,"Gellman, Barton",1594201862,9781594201868,1594201862,483        pp,4.03,"1,538",Sep 2008,"Sep 16, 2008",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 17, 2022","Apr 19, 2022","Apr 17, 2022",,Hardcover,view,/book/show/2889247-angler
287,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Death of Kings        (John Madden, #5)","Airth, Rennie",0399563458,9780399563454,0399563458,368        pp,3.78,"1,105","Jan 03, 2017","Jan 03, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Apr 14, 2022","Apr 17, 2022","Apr 14, 2022",,Hardcover,view,/book/show/29617436-the-death-of-kings
288,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tulipomania: The Story of the World's Most Coveted Flower & the Extraordinary Passions It Aroused,"Dash, Mike",060980765X,9780609807651,060980765X,273        pp,3.66,"2,715","Feb 01, 2000","Jan 30, 2001",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 13, 2022","Apr 15, 2022","Apr 13, 2022",,Paperback,view,/book/show/431668.Tulipomania
289,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Long Lavender Look        (Travis McGee, #12)","MacDonald, John D.",,,,255        pp,4.21,"5,130",1970,Oct 1970,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 09, 2022","Apr 10, 2022","Apr 09, 2022",,Mass Market Paperback,view,/book/show/23009185-the-long-lavender-look
290,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Richardson's First Case,"Thomson, Basil",1911095676,9781911095675,1911095676,208        pp,3.71,473,"Jan 01, 1933","Mar 21, 2016",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 08, 2022","Apr 08, 2022","Apr 08, 2022",,Paperback,view,/book/show/29658268-richardson-s-first-case
291,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tiger Woods,"Benedict, Jeff",1501126423,9781501126420,1501126423,512        pp,4.36,"8,893","Mar 27, 2018","Mar 27, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Apr 08, 2022","Apr 13, 2022","Apr 08, 2022",,Hardcover,view,/book/show/36664343-tiger-woods
292,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Reign of Terror: How the 9/11 Era Destabilized America and Produced Trump,"Ackerman, Spencer",1984879774,9781984879776,1984879774,448        pp,4.12,"1,957","May 11, 2021","Aug 10, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 06, 2022","Apr 08, 2022","Apr 06, 2022",,Hardcover,view,/book/show/55997401-reign-of-terror
293,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ocean Prey,"Sandford, John",059308702X,9780593087022,059308702X,432        pp,4.39,"33,563","Apr 13, 2021","Apr 13, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 04, 2022","Apr 06, 2022","Apr 04, 2022",,Hardcover,view,/book/show/54814824-ocean-prey
294,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Screwball: The Life of Carole Lombard,"Swindell, Larry",1626546258,9781626546257,1626546258,354        pp,4.03,96,"Jan 01, 1975","Dec 23, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 03, 2022","Apr 05, 2022","Apr 03, 2022",,Paperback,view,/book/show/34082046-screwball
295,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Butchering Art: Joseph Lister's Quest to Transform the Grisly World of Victorian Medicine,"Fitzharris, Lindsey*",0374117292,9780374117290,0374117292,304        pp,4.30,"18,494","Oct 31, 2017","Oct 31, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Apr 02, 2022","Apr 03, 2022","Apr 02, 2022",,Hardcover,view,/book/show/33931044-the-butchering-art
296,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Book of Souls        (Inspector McLean, #2)","Oswald, James",0544319494,9780544319493,0544319494,448        pp,4.02,"4,625","Jun 22, 2012","Jul 01, 2014",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Apr 2022,"Apr 02, 2022","Apr 01, 2022",,Paperback,view,/book/show/18371026-the-book-of-souls
