,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Karen's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
1224,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Forever and a Day,"Horowitz, Anthony*",1911214772,9781911214779,1911214772,336        pp,3.89,"7,934","May 31, 2018","May 31, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Catching up...For those of you who have been following my s, you know I have been a fan of Anthony Horowitz. He has an extraordinary flair for tCatching up...For those of you who have been following my s, you know I have been a fan of Anthony Horowitz. He has an extraordinary flair for telling a story, and has been quite successful in getting contracts by the Arthur Conan Doyle estate to write about Sherlock Holmes and the Ian Fleming estate to write about James Bond. He has also written for television, and movies and has quite the successful teen series. Forever and a Day is the second book in his James Bond series – or #48 in the Extended Series. I have a request in to the library to read his first in the series, Trigger Mortis. But...For now, let me get Back to Forever and a Day. Overall... The book is a quick and enjoyable read. Bond fans will find a lot to like here. As I read, I kept on hearing both the music and the ""My name is Bond, James Bond"" playing in my head, as well as having Sean Connery parading through the pages. And...Great characters, a wonderful 1950's setting & a truly superb Bond adventure, if a bit predictable.Still...I recommend it....more",Notes are private!,0,7,1,not set,"Dec 23, 2023","Apr 16, 2023",,Hardcover,view (with text),/book/show/38460023-forever-and-a-day
1225,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Maybe Not        (Maybe, #1.5)","Hoover, Colleen*",1501125710,9781501125713,,160        pp,3.64,"188,176","Nov 24, 2014",Oct 2022,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 16, 2023",,Paperback,view,/book/show/62967891-maybe-not
1226,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Confess,"Hoover, Colleen*",1501176838,9781501176838,1501176838,320        pp,4.10,"504,455","Mar 10, 2015","Mar 28, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I read this one a while ago - during my CoHo happy reading period. I am now bringing my  to Goodreads.Premise: Auburn is determined to rebuild hI read this one a while ago - during my CoHo happy reading period. I am now bringing my  to Goodreads.Premise: Auburn is determined to rebuild her shattered life and she is leaving no room for mistakes. She walks into a Dallas art studio in search of a job, and finds herself attracted to artist, Owen. Unfortunately, Owen is hiding a secret. Well, this isn't good. So...The only way that Auburn can get her life back on track, is to cut Owen out of it. Can she?Is this the part where we as readers are left distraught?How much more tragic can these stories get? Of course, I find myself speeding through the night to get to my happy ending - isn't that what we all want in the end? Especially when Hoover makes her men as swoon-worthy as Owen. Still, I can't leave this  without mentioning that, there are some triggers in this book...addiction, abusive relationship, attempted sexual assault, arrest for possession. But the romance...if you are in need of one...come here. But...it won't be an easy one......more",Notes are private!,0,5,1,not set,"Jun 04, 2023","Apr 16, 2023",,Paperback,view (with text),/book/show/34324605-confess
1227,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ugly Love,"Hoover, Colleen*",,,B00HB62MC0,333        pp,4.05,"1,816,048","Aug 05, 2014","Aug 05, 2014",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 16, 2023",,Kindle Edition,view,/book/show/17788401-ugly-love
1228,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Heart Bones,"Hoover, Colleen*",1668021919,9781668021910,1668021919,368        pp,4.25,"502,965","Aug 19, 2020","Jan 31, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I promised myself that I would not read another CoHo book again. I didn't like the direction she was taking her stories, but...This one was a donationI promised myself that I would not read another CoHo book again. I didn't like the direction she was taking her stories, but...This one was a donation to my Little Free Library Shed, and so far every one that has been donated, has not returned. So obviously they are popular books in my neighborhood. So...What was I to do?I opened the pages and began to read.Premise: Beyeh has only known poverty and neglect. 2 months before she is finally free, an unexpected death forces her to spend the remainder of her summer in Texas with a father she hardly knows. And then there is Samson, a brooding guy who lives next door to her father. A summer fling?The premise is nothing new. Been there, read that. Familiar beat. The author gives us a kind-hearted and fiercely loyal character in Beyah who is incredibly sympathetic, especially of those who have fallen through the cracks of life. Still, the storyline is familiar. But, I like her. She is even good when Samson is annoying. (BTW, what is with the naming of these characters?)This story is a slow burn. It is all about these 2 characters. Are they or aren't they going to be more than just a summer thing? What will we find in this story? - Romance. Secrets. Class prejudices. Troubled Characters. Doing the best they can.But still...The same old story, just with different characters in a different setting. But readable. ...more",Notes are private!,0,24,1,not set,"Jun 02, 2023","Apr 16, 2023",,Paperback,view (with text),/book/show/61964754-heart-bones
1229,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Maybe Now        (Maybe, #2)","Hoover, Colleen*",,,,414        pp,3.89,"159,391","Nov 29, 2018","Nov 29, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 16, 2023",,ebook,view,/book/show/42657538-maybe-now
1230,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Maybe Someday        (Maybe, #1)","Hoover, Colleen*",1476753164,9781476753164,,384        pp,4.02,"541,687","Apr 18, 2014",Oct 2022,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 16, 2023",,Paperback,view,/book/show/62967882-maybe-someday
1231,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Slammed        (Slammed, #1)","Hoover, Colleen*",,,B008TRUDAS,354        pp,4.17,"363,539","Jan 04, 2012",Jun 2016,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I read this a while ago - now bringing my  to Goodreads. What is interesting about this book, is that it is Colleen Hoover's debut novel that shI read this a while ago - now bringing my  to Goodreads. What is interesting about this book, is that it is Colleen Hoover's debut novel that she self-published in 2012. It became a hit on social media. Premise of story: Layken's father dies suddenly. Now her mother takes a job across the country. Her new neighbor is Will Cooper. Attraction ensues between the two. Will this relationship survive every challenge put before them?This story deals with grief, responsibility, growing up, as well as romance. And slam poetry. It's just the drama was a little over-the-top. Will said he couldn't date Layken. (No spoilers from me.) Despite the added drama that unfolds, the circumstances that they had to overcome regarding the viability of their relationship seemed to be conquered....eventually...too easily. And I think this took away a bit, from the story, for me.Side note: The relationship between Layken and Eddie is a compelling story.For the most part, this is a readable and entertaining book. 3.5 stars....more",Notes are private!,0,30,1,not set,"May 25, 2023","Apr 16, 2023",,Kindle Edition,view (with text),/book/show/30333938-slammed
1232,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,All Your Perfects,"Hoover, Colleen*",1501193325,9781501193323,1501193325,305        pp,4.05,"580,694",2018,"Jul 17, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Catching up...I read this awhile ago. I am now bringing my  to Goodreads.I didn’t expect to be moved by it as much as it moved me.""When you meetCatching up...I read this awhile ago. I am now bringing my  to Goodreads.I didn’t expect to be moved by it as much as it moved me.""When you meet someone who is good for you, they won't fill you with insecurities by focusing on your flaws. They'll fill you with inspiration, because they'll focus on all the best parts of you.""I was completely riveted while reading this...Because...I absolutely loved the characters.I read this over the course of one day (while finishing up The Browns of California) and I had to force myself to put it down a few times to wipe my tears. When I wasn’t reading, I was thinking about these characters and how their marriage was going to play out. Overall, I found this to be heartbreaking, endearing, and full of sappy goodness! This was a time that I was all in to CoHo books....more",Notes are private!,0,8,1,not set,"Jan 10, 2024","Apr 16, 2023",,Paperback,view (with text),/book/show/38926487-all-your-perfects
1233,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Our Homesick Songs,"Hooper, Emma*",150112448X,9781501124488,150112448X,326        pp,4.01,"2,519","Jun 07, 2018","Aug 14, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 16, 2023",,Hardcover,view,/book/show/36373586-our-homesick-songs
1234,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Etta and Otto and Russell and James,"Hooper, Emma*",0241003326,9780241003329,0241003326,277        pp,3.66,"12,311","Jan 29, 2015","Jan 29, 2015",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 16, 2023",,Hardcover,view,/book/show/23249706-etta-and-otto-and-russell-and-james
1235,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Book of Magic        (Practical Magic, #2)","Hoffman, Alice*",198215148X,9781982151485,198215148X,400        pp,4.16,"25,050","Oct 12, 2021","Oct 12, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Catching up…This past Monday, I was graciously invited to participate in the Mobile Public Library’s Book Group’s Zoom discussion of Practical Magic lCatching up…This past Monday, I was graciously invited to participate in the Mobile Public Library’s Book Group’s Zoom discussion of Practical Magic led by my Goodreads friend, Librarian Chris Cox. Chris is an amazing facilitator, and the group was delightful, inspiring, and quite welcoming in allowing me to be included in their tightknit group! Being apart of this discussion reminded me that I still had not posted my  of this book. So, I bring it to you now.This book finalizes the Practical Magic series. So, let’s begin at the end. This is how the author starts this book. “Some stories begin at the beginning and others begin at the end, but all the best stories begin in a library.” Oh yes. The library. And for anyone who has followed this page-turning fairy tale series through its previous three books, Practical Magic, Rules of Magic and Magic Lessons, along with its star-studded movie adaptation, then you know there is a lot to learn about the Owens saga. The Book of Magic begins at the end, which really is the demise of Jet, the beautiful witch who, with her sister Franny are now considered the matriarchs of the Owens clan. So, coming to the library, readers learn along with Jet that she has 7 days left with her life. What will she do with it?And thus, the story takes off. Much will happen with an abundant cast of characters, that may bog down the story a bit. And if the ending seems a bit sweet after all that messy, just remember that this was a witchy fairy tale, meant to be a bit imperfect. Just let yourself go with it!...more",Notes are private!,8,37,1,not set,"Mar 28, 2024","Apr 16, 2023",,Hardcover,view (with text),/book/show/56898179-the-book-of-magic
1236,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Faithful,"Hoffman, Alice*",1476799202,9781476799209,1476799202,258        pp,4.00,"36,411","Feb 09, 2017","Nov 01, 2016",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 16, 2023",,Hardcover,view,/book/show/29430788-faithful
1237,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The World That We Knew,"Hoffman, Alice*",1501137573,9781501137570,1501137573,372        pp,4.19,"33,377","Sep 24, 2019","Sep 24, 2019",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 16, 2023",,Hardcover,view,/book/show/43822062-the-world-that-we-knew
1238,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Kiss Quotient        (The Kiss Quotient, #1)","Hoang, Helen*",0451490819,,B075HXST4P,323        pp,3.90,"437,183","Jun 05, 2018","Jun 05, 2018",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 16, 2023",,Kindle Edition,view,/book/show/36199084-the-kiss-quotient
1239,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,An Eternal Lei        (Leilani Santiago Hawai'i Mystery #2),"Hirahara, Naomi*",1684427967,9781684427963,1684427967,208        pp,3.70,256,"Mar 22, 2022","Mar 22, 2022",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 16, 2023",,Paperback,view,/book/show/58655839-an-eternal-lei
1240,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Force of Character: And the Lasting Life,"Hillman, James",0345424050,9780345424051,0345424050,272        pp,4.09,433,1999,"Jul 05, 2000",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 16, 2023",,Paperback,view,/book/show/324174.The_Force_of_Character
1241,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Troubles in Paradise        (Paradise, #3)","Hilderbrand, Elin*",0316435589,9780316435581,0316435589,352        pp,3.94,"88,908","Oct 06, 2020","Oct 06, 2020",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 16, 2023",,Hardcover,view,/book/show/50998096-troubles-in-paradise
1242,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Out of the Clear Blue Sky,"Higgins, Kristan*",0593335333,9780593335338,0593335333,496        pp,4.22,"20,445","Jun 07, 2022","Jun 07, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 16, 2023",,Paperback,view,/book/show/58988411-out-of-the-clear-blue-sky
1243,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Silent Parade        (Detective Galileo, #4)","Higashino, Keigo",1250624819,9781250624819,1250624819,344        pp,3.90,"5,041","Oct 11, 2018","Dec 14, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Here is another book I have read that I am now bringing my  to Goodreads. First I must apologize. I came into reading this series at #4. So, I aHere is another book I have read that I am now bringing my  to Goodreads. First I must apologize. I came into reading this series at #4. So, I am reading it as a stand-alone, unaware of the history of these characters that existed through books 1-3. Second this book is translated into English. The good news, (I have come to appreciate), is that there was no need to have read the others to enjoy this well-crafted captivating mystery with suspense and twists as well as showcasing a good police procedural. Did I scare you there for a moment? I wanted to share this, because sometimes translations, and books being read out of sequence (which I have a tendency to do), can be tricky. On to the story...Detective Galileo is Manabu Yukawa, a perceptive physics professor, who occasionally assists the Tokyo police department. There is a complex case the Detective Chief and Detective Sergeant would like his assistance. There is an assumption of murder from a crime that has taken place approximately three years prior where a body was completely concealed and almost destroyed by fire. Of course, it now has been found. They have a primary suspect, but, he chooses not to confess to the crime. And now to the parade - the title of the book. Taking advantage of the distractions provided by the festivities, what should occur but...another crime! Is the incident connected to the first crime? Lots will happen...no spoilers from me! Just when it seems like all shall be solved, Detective Galileo uncovers another long-buried secret. What shall this long-buried secret be? How will this tie up all the loose ends? The book has its way of finding closure that is satisfying for readers. There is a hint of Sir Arthur Conan Doyle and Agatha Christie amongst these pages. If you are fans of both those authors (I am), I think you might enjoy this one....more",Notes are private!,2,38,1,not set,"May 19, 2023","Apr 16, 2023",,Hardcover,view (with text),/book/show/56269004-silent-parade
1244,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Get a Life, Chloe Brown        (The Brown Sisters, #1)","Hibbert, Talia*",0062941208,9780062941206,0062941208,373        pp,3.81,"182,495","Nov 05, 2019","Nov 05, 2019",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 16, 2023",,Paperback,view,/book/show/43884209-get-a-life-chloe-brown
1245,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Book Lovers,"Henry, Emily*",,,0593440870,377        pp,4.14,"1,049,200","May 03, 2022","May 03, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"There are many ways to begin a love story...and we have come to read many of them. Friends to lovers. Co-workers to lovers. Grew up with my neighbor tThere are many ways to begin a love story...and we have come to read many of them. Friends to lovers. Co-workers to lovers. Grew up with my neighbor to lovers. Fake lovers to lovers. Strangers to lovers. The list goes on. But, what seems the most attractive plot line for contemporary romance of all is...enemies to lovers. While I don't personally get it, because I would rather have my significant other absolutely adore me than abhor me - this seems to be the go-to story line. Think about it. Pride and Prejudice. When Harry Met Sally. We seem to be attracted to weirdly charged meet-cutes and declarations of hatred that turn into passionate kisses. Hmmm. Book Lovers is centered around a literary agent named Nora and a literary editor named Charlie. We are supposed to believe these two ""love interests"" are enemies from one interaction that lasts about 3 pages. Somehow, that one memorable lunch hour was enough for Nora to remember Charlie years later when she runs into him while on vacation. And now, all these years later, they are striking up this will-they-won't they romance, born from unfounded hatred. Oy! Did I care? It seemed like manufactured sparks between these two. The characters were boring, undeveloped and had no sense of voice. I was disappointed that the author seemed to be more focused on trying to make the plot quirky and flirtatious as opposed to focusing on characterization. I was sincerely disappointed. Probably the only one....more",Notes are private!,2,22,1,not set,"May 12, 2023","Apr 16, 2023",,Hardcover,view (with text),/book/show/58690308-book-lovers
1246,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,People We Meet on Vacation,"Henry, Emily*",1984806750,9781984806758,1984806750,364        pp,3.88,"1,131,109","May 11, 2021","May 11, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Catching up…So…The first time Poppy meets Alex, she hopes she doesn’t see him again. Well…You know what that means, right? They have to end up togetheCatching up…So…The first time Poppy meets Alex, she hopes she doesn’t see him again. Well…You know what that means, right? They have to end up together. Which means…This is a typical rom-com romance-made-in-heaven, friends to lovers, trope.Still…Even if we are familiar with this ride, it doesn’t erase for readers, the fun of the journey. Now…Don’t get me wrong, I love a good romance. And…This felt a lot like my all-time favorite movie, “When Harry Met Sally…”But…That doesn’t necessarily mean that it worked for me. There has to be some level of chemistry for that to occur. Even if the author tries to convince us that there is romantic tension.The friendship played well…But…All the angst of the broken friendship…And then…Let’s patch the friendship up…To…Let’s be together…Seemed contrived.I know I am not going to be popular with this . So many of my friends gave this book 4 plus and/or 5 stars. But…I was needing a special sparkly feeling – and I just didn’t get it. What it did do…Is made me want to go watch “When Harry met Sally” again. ...more",Notes are private!,15,33,1,not set,"Jan 07, 2024","Apr 16, 2023",,Paperback,view (with text),/book/show/54985743-people-we-meet-on-vacation
1247,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Beach Read,"Henry, Emily*",1984806734,9781984806734,1984806734,400        pp,4.01,"1,104,868","May 19, 2020","May 19, 2020",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Please don’t hate me. I know I am probably an outlier here. Maybe I was moody the day I read this, but…The story just didn’t resonate with me. It’s a Please don’t hate me. I know I am probably an outlier here. Maybe I was moody the day I read this, but…The story just didn’t resonate with me. It’s a been-here-before kind of book. Henry is trying to sell the readers some characters they are going to enjoy (for whatever reason), explore those characters and their situations in enough depth, open up a whole lot of questions that will take a long time to be answered, and then create electricity between the lead and the romantic interest. Am I right?I just couldn’t read it again.Sorry....more",Notes are private!,6,47,1,not set,"Jul 10, 2023","Apr 16, 2023",,Paperback,view (with text),/book/show/52867387-beach-read
1248,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Final Girl Support Group,"Hendrix, Grady*",059320123X,9780593201237,059320123X,352        pp,3.52,"135,261","Jul 13, 2021","Jul 13, 2021",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Who are the final girls? Apparently something happened to them that led them to a support group. And it all has to do with horror movies - or at leastWho are the final girls? Apparently something happened to them that led them to a support group. And it all has to do with horror movies - or at least what you would envision are similar experiences that we (not me - I am not a fan of horror movies or books) have seen on the screen similar to Scream or Nightmare on Elm Street. Or the Santa Claus massacre. They have met for therapy sessions once per month for sixteen years. (Is that really a good therapist?)Now, all these years later, bad things are starting to happen to those involved. We see the story through the eyes of Lynette. To be honest, I couldn't be a witness to the attacks. Whether it was in the mind - really happening or continuing to be compared to the movies. The horror. Not my kind of a book....more",Notes are private!,0,41,1,not set,"May 11, 2023","Apr 16, 2023",,Hardcover,view (with text),/book/show/55829194-the-final-girl-support-group
1249,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Paris in the Present Tense,"Helprin, Mark",1468314769,9781468314762,1468314769,394        pp,4.04,"4,678","Oct 03, 2017","Oct 03, 2017",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 16, 2023",,Hardcover,view,/book/show/34445377-paris-in-the-present-tense
1250,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Early Morning Riser,"Heiny, Katherine",052565934X,9780525659341,052565934X,320        pp,3.59,"27,408","Apr 13, 2021","Apr 13, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 16, 2023",,Hardcover,view,/book/show/53489729-early-morning-riser
1251,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Color of Bee Larkham's Murder,"Harris, Sarah J.*",1501187899,9781501187896,1501187899,359        pp,3.85,"7,518","Apr 23, 2018","Jun 12, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 16, 2023",,Hardcover,view,/book/show/36374021-the-color-of-bee-larkham-s-murder
1252,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Sweetness of Water,"Harris, Nathan*",031646127X,9780316461276,031646127X,368        pp,4.16,"51,637","Jun 15, 2021","Jun 15, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 16, 2023",,Hardcover,view,/book/show/54404602-the-sweetness-of-water
1253,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Our Souls at Night,"Haruf, Kent",1101875895,9781101875896,1101875895,179        pp,3.92,"76,163","May 26, 2015","May 26, 2015",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Catching up...Kent Haruf wrote Our Souls at Night (179 pages) under a death sentence. Despite knowing his life was coming to a sooner end than it shouCatching up...Kent Haruf wrote Our Souls at Night (179 pages) under a death sentence. Despite knowing his life was coming to a sooner end than it should, or perhaps because of this, he created a story about finding love in the final chapter of one’s life. I fell in love with this book from page one, the first sentence and beyond. I fell in love with Louis Waters and Addie Moore and how they talk into the night about their lives and pasts, their transgressions, their hopes and desires, their losses, their families and how they bring joy to each other to ease the loneliness. I love how the title so perfectly reflects this. Our Souls at Night is simply, profoundly, an exquisite homage to love. And it broke my heart. Because, the story just has a way of capturing your heart enough to feel strongly about what you are witnessing (through reading and through watching on film). I read Our Souls at Night in one sitting and wept in the final pages. Haruf passed away in November, 2014 at the age of 71. He will be missed. The Netflix film first aired on September 29, 2017. It is a wonderful translation to film, capturing the essence of the book extraordinarily well, and with performances that are as wonderful as the written characters. I recommend both wholeheartedly. ...more",Notes are private!,22,38,1,not set,"Sep 13, 2023","Apr 16, 2023",,Hardcover,view (with text),/book/show/23602562-our-souls-at-night
1254,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Book of Killowen        (Nora Gavin, #4)","Hart, Erin*",1451634846,9781451634846,1451634846,332        pp,3.85,"2,105","Mar 05, 2013","Mar 05, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 16, 2023",,Hardcover,view,/book/show/15801972-the-book-of-killowen
1255,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Set Sail for Murder        (Henrie O, #7)","Hart, Carolyn G.*",006072403X,9780060724030,006072403X,288        pp,3.75,826,"Apr 10, 2007","Apr 10, 2007",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 16, 2023",,Hardcover,view,/book/show/538433.Set_Sail_for_Murder
1256,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Museum of Forgotten Memories,"Harris, Anstey*",1982126892,9781982126896,1982126892,336        pp,3.85,"3,037","May 14, 2020","Nov 03, 2020",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 16, 2023",,Paperback,view,/book/show/50892284-the-museum-of-forgotten-memories
1257,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,White Elephant,"Langsdorf, Julie*",0062857754,9780062857750,0062857754,320        pp,3.20,"2,194","Mar 26, 2019","Mar 26, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 16, 2023",,Hardcover,view,/book/show/40390760-white-elephant
1258,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Life Intended,"Harmel, Kristin*",1476754152,9781476754154,1476754152,341        pp,4.11,"11,741","Dec 30, 2014","Dec 30, 2014",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 16, 2023",,Paperback,view,/book/show/21412412-the-life-intended
1259,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sapiens: A Brief History of Humankind,"Harari, Yuval Noah",,,,512        pp,4.36,"1,027,587",2011,2015,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Why did I read this? A friend gave this to me, I believe and insisted. They said I was smart and would benefit from it. I thought they were kidding meWhy did I read this? A friend gave this to me, I believe and insisted. They said I was smart and would benefit from it. I thought they were kidding me. It seemed to be something way beyond my capacity of understanding. Could it capture my interest? I began to read.Let me just say it takes ambition for any one to describe the history of humanity in 256 pages of full-color illustrations and easy-to-understand text. But this author did. He was engaging and often provocative in his writing style. We are learning about early humans living alongside other primate species. We are seeing revolutions that transformed first people, and our planet. He even touches on the changes in agriculture. The portrait offered is frequently violent. (Especially in those early stages.)As he gets closer to modern age the tone and selection of topics change. They become more eclectic. There is talk of happiness. Religion. Human psychology. Media. Language. Social movements. Still...The author is inspiring, too. Whatever the flaws, and believe me I am no expert on history, this book was certainly compelling. ...more",Notes are private!,2,8,1,not set,"Jun 18, 2023","Apr 16, 2023",,Paperback,view (with text),/book/show/23692271-sapiens
1260,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Life and Other Inconveniences,"Higgins, Kristan*",045148942X,9780451489425,045148942X,435        pp,4.14,"15,019","Aug 06, 2019","Aug 06, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 16, 2023",,Paperback,view,/book/show/42166299-life-and-other-inconveniences
