,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Bianca's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
1987,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Queen        (The Original Sinners, #8)","Reisz, Tiffany*",0778318435,9780778318439,0778318435,440        pp,4.63,"3,848","Oct 27, 2015","Oct 27, 2015",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Given that I've read all the books in the series, and I am not a big fan of series, it goes without saying that I'm quite fond of the characters and TGiven that I've read all the books in the series, and I am not a big fan of series, it goes without saying that I'm quite fond of the characters and Tiffany Reisz's writing.This was the final instalment in the series. To be honest, I was ready for it to end, one, two novels ago. That's the problem with series, authors/publishers just milk the proverbial cow and sometimes I feel duped, a feeling I don't enjoy that much. Sure, many times, the pressure comes from the readers to keep going, because we get so enamoured with the characters and stories, we don't want to let go, we want more and more. In saying all the above, even though I was frustrated by some of the repetitions and the going back and forth, and a few other niggling things, it was still an enjoyable read. I remember how shocked I was when I first read one of Ms Reisz's books in the series. But I kept reading because Tiffany Reisz is a good writer, who has created very complex, imperfect, extreme characters. And there's humour and sarcasm. You've got to love Eleanor Schreiber, aka Nora Sutherling, aka Mistress Nora. She's not afraid to go after what and whom she wants, she's smart and funny and extremely sexual (she's never ever not in the mood for sex!). Everybody loves/wants her. How exhausting.The conclusion of the series was not unsatisfying. It did feel like everyone was getting older and mellower and there is a happy-ever-after.Good bye, farvel, au revoir Nora, Soren and Kingsley. It's been ... interesting.3.5 stars...more",Notes are private!,0,1,1,"Oct 31, 2015","Nov 02, 2015","Aug 05, 2015",,Paperback,view (with text),/book/show/22357746-the-queen
1988,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Replacement Wife,"Wiseman, Rowena*",,,B00WDN9R24,131        pp,2.98,47,"Sep 01, 2015","Sep 01, 2015",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I’ve received this novel via NetGalley, thanks to HarperCollins Australia for the opportunity to read and .This was a book with an interesting pI’ve received this novel via NetGalley, thanks to HarperCollins Australia for the opportunity to read and .This was a book with an interesting premise: Luisa, is mid a 30s crime fiction editor who has been in a stale marriage for some years. She meets Jarvis and they start an email affair. Luisa conjures a plan to get rid of her husband, Luke and thinks that if he was to have an affair, at least he’d be more amicable in case of a divorce. So she begins looking for a suitable candidate, who should also make for a good stepmother for their eight-year-old son, Max.This was a “be careful what you wish for, as you may get it” sort of story. A cautionary tale of sorts. I thought that Rowena Wiseman’s portrayal of a marriage, that wasn’t horrible, but not great either, was very realistic. The writing is eloquent and fluid, without unnecessary flourishes. (view spoiler)[I do like contemporary fiction about relationships, about struggling with choices, with what ifs, with responsibilities and obligations. While this novel was about all of the above, I wasn’t as enthralled as I thought I’d be. More than likely it had something to do with the fact that Luisa came across as a self-centred, and calculating woman, which normally would not bother me, as I don’t expect perfect protagonists. But I felt that given that she was the narrator and it was told in the first person, I should have been more invested, more on her side, especially since I am the right audience for this type of novel. To be honest, I felt somewhat detached.I also thought that the author rushed us through Luisa’s relationship with Jarvis. There wasn’t enough “meat” to the relationship, there was too much telling and not enough showing. I completely understood why Luisa was unhappy with her husband, Luke; whatever we were supplied as a testament to Jarvis’ infatuation for Luisa didn’t feel convincing enough. Had they had a physical relationship, it would have felt more realistic, especially since they both lived in the same city and had the time and opportunity to act on their attraction. Obviously, that was just my opinion, but I really didn’t feel the passion.  (hide spoiler)]Besides the few grumbles mentioned above, it’s still a well-written, insightful novel. It just didn’t quite grip me as much as it should have, given the story. Recommended: To those that like realistic contemporary novels about relationships.Cover: 4 stars...more",Notes are private!,0,0,1,not set,"Aug 02, 2015","Aug 02, 2015",,Kindle Edition,view (with text),/book/show/25956845-the-replacement-wife
1989,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Has to Be Love,"Perry, Jolene*",0807565571,9780807565575,0807565571,272        pp,3.20,295,"Sep 01, 2015","Sep 01, 2015",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I've received this novel via NetGalley, in exchange for an honest .This was a coming of age novel, about making life altering decisions, about cI've received this novel via NetGalley, in exchange for an honest .This was a coming of age novel, about making life altering decisions, about choosing between what you want and what you think your loved ones want for you.Our heroine, Clara, is 17 years old and she's a Mormon. She's been disfigured by a bear attack that also killed her mum. Her boyfriend, Elias, is a very nice guy, who's a devout Christian.Clara and Elias have been friends forever and moved seamlessly into a romantic relationship. While Elias is happy to stay put in the little Alaskan town of Knik and wants to settle down, Clara has dreams of following into her mum's footsteps and attend Columbia University. She has dreams of becoming a writer. Clara has to make lots of difficult choices. What to do? Which option to pick?Jolene Perry did a great job conveying her angst and worries, and also her hopes. Clara also struggles with giving into her hormonal needs that contradict her religious beliefs. While there's a relatively strong religious undertone, it's not preachy, which is why I managed to read to the end. I'm not sure if it can be classified as a Christian romance, as I've never read or would knowingly read such books. For what it was, this wasn't too bad, although it wasn't exactly my cup of tea.3 - 3.5 stars ...more",Notes are private!,0,0,1,not set,"Jul 28, 2015","Jul 28, 2015",,Hardcover,view (with text),/book/show/25407275-has-to-be-love
1990,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,November 9,"Hoover, Colleen*",1501110349,9781501110344,1501110349,310        pp,4.14,"1,078,334","Nov 10, 2015","Nov 10, 2015",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"What a disappointing read. I don't know why I'm surprised. It's a new-adult novel after all and it's got all the ingredients that aggravate me: first What a disappointing read. I don't know why I'm surprised. It's a new-adult novel after all and it's got all the ingredients that aggravate me: first person narratives; alternate povs; over-the-top drama and angst; insta-love; crazy twists. Colleen Hoover's books usually stand out. This one though was ordinary and half-baked.The main characters, Fallon and Ben, are uninteresting and unidimensional.The plot was unbelievable and the very convenient coincidences were incredulous. While it's not the worst book I've read, I had higher expectations. So this one rates around 2 - 2.5 mark. ...more",Notes are private!,0,6,1,not set,Dec 2015,"Jul 27, 2015",,Paperback,view (with text),/book/show/25111004-november-9
1991,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Escaping Reality        (The Secret Life of Amy Bensen, #1)","Jones, Lisa Renee*",,,,336        pp,4.06,"14,255","Jul 21, 2013","May 05, 2015",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I've received this novel via NetGalley, thanks to Simon and Schuster Digital Sales Inc for the opportunity to read and .God damn series! Why didI've received this novel via NetGalley, thanks to Simon and Schuster Digital Sales Inc for the opportunity to read and .God damn series! Why did I request this book when it was part 1 of a connected series? Why oh why? I'm so annoyed!This was a quick read, which managed to keep my interest throughout. Our protagonist, Amy, is running away from someone and something. We don’t know why and who she is afraid of. It’s all one big mystery.While flying to her new destination, she meets the beautiful billionaire architect, Liam. There's a case of insta-lust and he becomes obsessed with her. But everything is not what it seems. Things don’t add up, and Amy is becoming suspicious. And when things start getting a bit more interesting, that’s when the book ends. What the? I had to double-check if I got the entire novel or just few chapters, because it only took me few hours to read. It appears that I received book #1. There are 3 more to come!!!! This is EXTREMELY FRUSTRATING!!! How I dislike this trend! Sure, this wasn't the most original novel, ie the grouchy billionaire (why are all the hot, rich dudes in the romance novels so moody?) and the ingénue heroine, but Lisa Renee Jones is a decent writer, and despite the clichés I was willing to read on. The novel would have been perfect on a long trip or to read during the holidays. That is if it came as one stand-alone book. I just checked on Amazon, each e-volume costs $7.99 AUD. Am I willing to pay $32 to get to the end of this not very original story? Nope. Too expensive.Cover:  3.5 stars...more",Notes are private!,0,0,1,not set,"Jul 27, 2015","Jul 27, 2015",,Paperback,view (with text),/book/show/23401076-escaping-reality
1992,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lila,"Robinson, Marilynne",,,,272        pp,3.95,"33,313","Oct 07, 2014","Oct 07, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 26, 2015",,Kindle Edition,view,/book/show/18513565-lila
1993,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Simon vs. the Homo Sapiens Agenda        (Creekwood, #1)","Albertalli, Becky*",,,B00LSRXJKC,325        pp,4.16,"434,101","Apr 07, 2015","Apr 07, 2015",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I've been meaning to read this since it came out, as it seemed to be loved by so many.I personally don't undertstand the hype. It's not like it was unI've been meaning to read this since it came out, as it seemed to be loved by so many.I personally don't undertstand the hype. It's not like it was unique.Anyway, this was only an OK read for me. It was a bit too much like a sit-com or like a family movie but without the funny bits.I wasn't particularly touched or amused. I'll watch the movie adaptation when it comes to Netflix & Co, just to see if the movie was better than the book.NB: Recommendations for much better YA books with gay characters: Aristotle and Dante Discover the Secrets of the Universeand one of my favourite books ever:Two Boys Kissing...more",Notes are private!,0,26,1,not set,"Mar 29, 2018","Jul 23, 2015",,Kindle Edition,view (with text),/book/show/22754644-simon-vs-the-homo-sapiens-agenda
1994,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Aristotle and Dante Discover the Secrets of the Universe        (Aristotle and Dante, #1)","Sáenz, Benjamin Alire*",,,,370        pp,4.31,"600,354","Feb 21, 2012","Feb 21, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"So... The first thing that piqued my interest was the unusual title. Then I saw it mentioned by many. So, of course, I had to see what the fuss was alSo... The first thing that piqued my interest was the unusual title. Then I saw it mentioned by many. So, of course, I had to see what the fuss was all about.Well, as much as I like to be contrary and different (Ha!), I quite enjoyed this young-adult novel. I didn't even have an issue with the fact that it was written in the first person. I guess my issues with the first person narrative are with badly written ones, most of them encountered in new adult novels.I've come to the realisation that I like/prefer young adult novels to the new adult novels, which are so incredibly formulaic, even I could write one. The character development in young adult novels is so much better than in most new adult novels combined. Which is strange. But anyway, I digress.So, despite not being the target audience, and not having anything in common with the characters, I quite liked this novel.Aristotle, is a fifteen-year-old Mexican American or American Mexican. He's sulky, very sulky. And lonely. He prefers to be alone. He can't/won't connect to anyone. He's got no friends. Never had any. That all changes when he meets Dante at the local pool. So they start a friendship. And it's complex, as much as two different boys can have a complex friendship.As they grow up, sexuality comes into play. Dante knows himself well. Aristotle - or Ari as likes to be called - doesn't think that much about it, he's got some hang-ups about sex. They also have their family issues to deal with. And the whole identity thing that sprung from having Mexican parents but being born and living in the USA. Dante felt and acted more American than Mexican. Ari looked more Mexican and was speaking better Spanish, but he didn't feel that Mexican either, but not American American either.So anyway, I liked this book a lot. Sure, Aristotle is incredibly inscrutable but I guess there are people like that. The ending is great, although I didn't buy it 100%, but I won't say why, as I don't want to ruin it for you.If I liked this book, I can only imagine how much the younger readers would. So if you have teenagers, let them read it. Especially if they're boys (do teenage boys read? Novels?). 4-4.5 starsCover: 5 Stars...more",Notes are private!,0,9,1,"Jan 27, 2016","Jan 29, 2016","Jul 23, 2015",,Kindle Edition,view (with text),/book/show/17185965-aristotle-and-dante-discover-the-secrets-of-the-universe
1995,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Sound of Things Falling,"Vásquez, Juan Gabriel",1594487480,9781594487484,1594487480,302        pp,3.83,"18,592",May 2011,2014,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 20, 2015",,Hardcover,view,/book/show/16171259-the-sound-of-things-falling
1996,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Church of Marvels,"Parry, Leslie",0062367552,9780062367556,0062367552,308        pp,3.78,"10,192","May 05, 2015","May 05, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Jul 19, 2015",,Hardcover,view,/book/show/25308876-church-of-marvels
1997,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Bit In Between,"Varley, Claire",,,B00XMLM6AQ,272        pp,3.12,113,"Aug 01, 2015","Aug 01, 2015",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I've received this novel through Netgalley, many thanks to Pan Macmillan Australia for the opportunity to read and .This novel was wonderfully rI've received this novel through Netgalley, many thanks to Pan Macmillan Australia for the opportunity to read and .This novel was wonderfully refreshing, quirky, albeit, at times a bit slow.The first chapter is fantastic and it stars off beautifully: ""This is how it starts. A young man sits alone in an airport lounge. The seat beside him is empty. Someone sits down. This is how it starts and every time it starts like this. In every universe. In every dimension. In every possible version of this story, this is the start. It starts like this because life is nothing but a series of tides and waves, the constant movement of a vast ocean propelled by the sun, the moon and what scientists swear to us isn't magic. Most times they trickle, sometimes they surge, and every so often the earth realigns and the ocean responds in kind.""I was captivated. The first few pages are beautiful. ""There are no tsunamis in this story - no seismic vibrations or geological cataclysms - but there are waves"". This phrase describes this novel perfectly, as it's not about any major dramatic twists in the main characters' lives, but it's about life and its occasional waves. The Bit in Between is the story of Oliver and Alison, both in their mid twenties, both going through some sort of life crisis. Oliver is an anxious writer, whereas Alison is impulsive and doesn't really know who she is or what she wants.Their first encounter is very amusing, albeit, not for poor Oliver. Their accidental meeting in an airport lounge turns into a relationship. So Alison ends up following Oliver to the Solomon islands, where he is going to write his second novel.Life in the Solomons is slow; Oliver is trying to write and for weeks he doesn't come up with anything worth keeping. Meanwhile, Alison just wonders around, exploring the area, shopping for food. Little by little, she immerses herself into the local culture, thanks mostly to her new local friend, Sera. Meanwhile, Oliver makes friends with an American expat, Rick. Life drags on, Oliver and Alison start having little squabbles here and there. Oliver seems to have found inspiration, which is mostly drawn from Alison and his life in the Solomons. Oliver has a feeling that Alison is going to leave him. Will she? Claire Varley's debut novel is very well written, funny at times and insightful. I loved that Ms Varley's painting of the Solomons is done without prejudice and at the same time there's no painting over with bright colours where there shouldn't be any. The character development is expertly done. Both protagonists are incredibly realistic, their struggles felt authentic, and many will probably identify. Even the title is extremely well chosen.Why I'm not giving this 5-stars? It's because I was kind of puzzled by these back stories for many of the transient and inconsequential characters: a cab driver, an aunt, a lady in a cafe etc. I really couldn't see the point. The only thing I could come up with was that the author wanted to show that everybody has a story, which is true, but still, I thought they were distracting and a bit annoying, especially once I'd realised I was never going to come across those characters again. Regardless, this is an impressive first novel, from a very talented writer. Looking forward to reading the next novel from Claire Varley.Recommended: To readers who enjoy realistic, finding yourself stories.Cover: 5 stars...more",Notes are private!,0,1,1,"Jul 19, 2015","Jul 21, 2015","Jul 19, 2015",,Kindle Edition,view (with text),/book/show/25568213-the-bit-in-between
1998,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Ricochet        (Vigilantes, #1)","Lake, Keri*",0984851798,,B0105H0E7G,530        pp,4.05,"5,308","Jul 09, 2015","Jul 09, 2015",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This novel was quite an unexpected surprise. I sort of 1-clicked it by accident, and since the book I was reading was not appealing and a bit tedious,This novel was quite an unexpected surprise. I sort of 1-clicked it by accident, and since the book I was reading was not appealing and a bit tedious, I decided to give this one a try, thinking it would be a romance novel. I was intrigued from the very first page, but then, on the second page, I came across this:""Outside the window, broken and abandoned husks dotted the landscape, set against the gray, dishwater sky. Scarred and beaten, the perfect metaphor for the people who lived within its forgotten neighborhoods, Detroit was like an abused kid, just waiting for the day someone would come along and give a fuck about it. The third world city of America."" I had to go to back the beginning to check what book I was reading because, really, that was one beautiful, evocative paragraph. I am trying to do this book justice. There are plenty of aspects of this novel that are somewhat cliche: it's got the damaged, muscly, hunky, tattooed guy. His name is Nick. The main heroine is Aubree Cullin and she's, of course, hot and damaged. And you've got the expected sexual tension/conflict between the two, before the hot sex scenes ensue. And there's a lot of sex scenes, many were quite gritty, and I thought, at times, a bit over-the-top, but that's a matter of taste, I'm sure many will find them very hot.Another character in this novel is Alec Vaughn/Achilleus X, master hacker, an hacktivist. Nick and Alec have been conspiring for three years to bring down Michael Culling and his wife, Aubree, for having ordered Nick's wife and son killing. Nick ends up kidnapping Aubree. They fall for each other. Will they end up together? Will Nick get his revenge? This novel is dark. There's abuse, torture, extreme violence, rape, bad language etc. We're dealing with the most depraved and heartless. Even the main hero is very dark.I'm not going to say that this novel was perfect, as there were a few things that bugged me:- the young age of the protagonists: Nick is 28 and Aubree is 24. I found that disconcerting because that would have meant that Nick got married/had a child when he was 19-20 years old, and Aubree got married at 19? Speaking of ages, Aubree's husband was in his 30's but (view spoiler)[ he was a childhood friend of Aubree's, so they would have been closer in age, so it didn't make sense that he was so much older - just saying (hide spoiler)]. In my opinion, it would have been more credible if Nick was in his early thirties and Aubree in her late twenties. Also, for someone who didn't finish high school, Nick sounded very articulate. Regardless, this novel is not bad, I didn't even mind the first person narrative, with alternate POVs and lots of flashbacks, because they were well done. Honestly, this was unexpectedly well written and gripping and it kept my interest to the end. There were a few unexpected twists and turns that I didn't see coming so I enjoyed that very much. It's such a shame that Keri Lake doesn't write novels that'd be more up my alley, as I really don't care for paranormal, fantasy, shape-shifters, warevolves etc. Here's hoping that this novel will be followed by others that can be labelled as contemporary/women's fiction....more",Notes are private!,0,2,1,not set,"Jul 19, 2015","Jul 19, 2015",,Kindle Edition,view (with text),/book/show/25816447-ricochet
1999,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"King        (King, #1)","Frazier, T.M.*",1512038563,9781512038569,1512038563,322        pp,4.15,"46,586","Jun 15, 2015","Jun 15, 2015",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Oh dear... I should really start paying more attention to the blurbs and to the 1-2 star s.This novel is full of inconsistencies, with characterOh dear... I should really start paying more attention to the blurbs and to the 1-2 star s.This novel is full of inconsistencies, with characters who seem to have multiple personalities.Here's another novel where the heroine, Jane Doe, has total amnesia. Total amnesia doesn't really happen and if it does, it doesn't last for too long unless there was major brain trauma, which would leave someone physically/mentally incapacitated. But I was willing to let that go, for the sake of being entertained. There's a lot of swearing in this novel, but it didn't bother me. But plot holes do bother me, so do inconsistencies and unrealistic scenarios. And this novel abounds in all of them. I didn't think much of King, our main hero, although, like most xx chromosome beings, I was looking for redeemable, likeable characteristics. True, I do not like bad guys, and I can't stand tattoos, so even his physical appearance wasn't that enticing to me. But no problem there, I'm more interested in character development. I really am! :-) The fact that he's attracted to someone who was emaciated and looked underage just speaks volumes of what a creep he was. And the way he was talking to and about women, that didn't agree with me. And I thought it was ironic since he was the father of a little girl, whom he claimed to love.The author threw in some titbits that were supposed to make us like and understand him: bad upbringing, his willingness to get his daughter back no matter what; he's even got a bachelor's degree; apparently he's a great friend and few other bits and pieces. So all those things should really make us like him, no matter that he left his mum burn to death, no matter that he killed people, not to mention the drugs and the guns. But hey, he was a hunk, so that makes everything OK. Right? As for the main heroine, Doe, she's amnesiac, and full of contradictions. She left the foster house because of perverts, but then she's willing to sleep with bikers for food and shelter. Yeah, that makes sense.There were too many things that didn't add up and a couple of really strange scenes that didn't make sense and were unresolved.The editing, if there was any, was subpar. For instance conscious and consciousness are not the same thing. ""... I could get back to the thing that used to be important to me without this lingering sense of dread looming in my conscious"". Conscious is an adjective, not a noun. Fortunately, this wasn't the worst book I've read when it comes to grammar mistakes and typos. With better editing, this novel could have been better. But as it stands, it's only a 2-star read for me....more",Notes are private!,0,3,1,not set,"Jul 14, 2015","Jul 14, 2015",,Paperback,view (with text),/book/show/18739485-king
2000,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Little Life,"Yanagihara, Hanya*",,,0385539258,720        pp,4.34,"618,020","Mar 10, 2015","Mar 10, 2015",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I thought I would feel more benevolent towards 'A Little Life' after some time had passed. But no! As I was telling a friend, I'm still gobsmacked by I thought I would feel more benevolent towards 'A Little Life' after some time had passed. But no! As I was telling a friend, I'm still gobsmacked by how little I was touched by it all. This novel had all the elements that normally kill me, but I only shed a few tears once while at the same time being annoyed/angry with the author. (view spoiler)[I usually cry buckets, but despite all the horrible things that happened to Jude, I only cried a bit when Willem died, while at the same time thinking ""you have got to be fucking kidding"" Another huge tragedy?! It may sound bad, well, it is bad, but I was relieved when Jude killed himself. Relieved! Because the book is ending!!! This is tragedy/misery porn, made worse by the fact that it's disguised by the medium of literary fiction. (hide spoiler)]NB: This is the Sarahcl's extended  on her blog. She articulates things much better than I ever could: https://iamreadingthereforeiam.wordpr... _____________________________I've just finished reading this novel. I don't want to dwell on it for too long, I want to move on quickly, preferably onto something light, fluffy and optimistic as this was, as you all well know, depressing.Right, where do I start?I had very high expectations from A Little Life, given the praises of so many here on GR and in the literary world. Many called it ""the book of the year"", some even said ""the book of the decade"". So, I thought it must be an astounding piece of literature.I wasn't impressed. I'll try to articulate it here, mostly trying to make sense to myself, why it didn't work for me. Advanced apologies for the blabbering.  Spoiler Alert: the  contains spoilers. The beginning:""The Eleventh apartment had only one closet, but it did have a sliding glass door that opened onto a small balcony, from which he could see a man sitting across the way, outdoors in only a T-shirt and shorts even though it was October, smoking. Willem held up a hand in greeting to him, but the man didn't wave back.""I had to re-read this to make sure I didn't skip any words. That didn't make for a favourable first impression, but I thought, don't be hasty, there are 700+ pages to come. So I continued, anticipating enlightenment, passion, awe and literary mastery.Well, I struggled with the first 20%+, as the characters' introduction was tedious, and it took me a while to get used to the names and who was who. As I progressed, it got marginally better and better. But it was still in the realm of ""it's OK, but something's missing; where's the literary masterpiece""?The novel is about four men, who become close friends in college: Willem, JB, Malcolm and Jude. Relatively early on we realise that Jude St Francis is the sun and his friends are like planets who orbit around him, some closer than others. Slowly, we learn a little more about Jude. Everybody loves Jude, but I struggled understanding why they cared so much. Men, especially young men, (I apologise for the generalisation), mostly care about sex and power. Given that there was no sex involved and that Jude was not particularly useful to anyone - the blind devotion and friendship didn't quite make sense. Especially, when there was no meeting of souls, there were no shared confidences, as Jude's completely secretive about his past. Yet, his friends just let him keep quiet, never ask him any questions? Incredulous! Another aspect that puzzled/irritated me was Jude's reluctance to take pain medication, in spite of his ""episodes"" that left him incapacitated and very embarrassed. Then, there is Andy, an orthopaedic surgeon, who becomes his doctor, practically at his beck and call. That was one of the most unrealistic relationships. Andy had a family of his own, yet he seemed to barely sleep, always trying to help Jude, always concerned about him, always treating him for a multitude of ailments. I thought to myself, surely, he must be in love with Jude. But no, he was just being a good doctor and friend. I'm no expert, but I know doctors have strict rules and regulations, where they need to report certain things.And poor Jude just doesn’t get a break. He’s surrounded by wonderful people, all very giving, all caring for him. Yet he still can’t talk about what had happened to him. I can (try to) understand why he wouldn't tell his closest friends or his wonderful adoptive parents about his past, but not speaking with a psychologist/psychiatrist, not doing anything to try to get better was too fatalist, too selfish, I thought quite incomprehensible. For somebody who was supposed to be so extraordinary smart, he sure was the biggest idiot. There! I've said it. I had issues reconciling the hours he was putting into work with any social life what-so-ever, no matter how minuscule. Especially given the multitude of health issues.Look, I didn’t hate Jude. But I don’t know, he was a caricature of misery. I don’t quite know how to put it into words. While reading A Little Life, I felt like a voyeur, looking from outside in, without getting too involved, even though my heart should have been broken, which it was, in a cerebral and perplexed way, but not a visceral one. I guess my main problem with this novel was that Jude’s relationships were not believable. Call me a cynic. Most situations were not believable. A Franciscan monastery of men given a baby to look after? Oh, I didn't realise the book was taking place in the 18th century or earlier. Also, there is no way in hell he could be so proficient/masterful at so many things, especially when he'd been abandoned and abused at a very young age. Those things happening in early childhood tend to mess up one's brain neurodevelopment, one would be lucky to be average. (plenty of scientific lit on it, read it, if you don't believe me). The writing wasn't terrible, it wasn't exceptional either, as little is shown, most is told to us. Again and again. I didn't underline any paragraphs. Given its length, it didn't take me long to finish it, so I guess it had a relatively good flow, although many parts were boring, repetitive and at times I was screaming in my head ""can we get on with it""? This novel could have been tighter by getting rid of 100 pages or more, but its length wasn't the biggest problem. So, while I appreciate the hard work Yanagihara must have put into writing this novel and while I really wanted to like it, I just didn't connect with the characters, I found them cartoonish and there was no character growth. Some sort of redemption, even some revenge would have made this novel a little better.Also - nitpicking here - I found it extremely disappointing that given his profession and affluence, Jude never really did anything to help kids in a similar situation with his. Even if it was from a distance, he could have done more, much more. Had Yanagihara been more restrained when dishing out the tragedies and/or the virtues, the novel would have been so much more potent, as it would have been more credible. All that misery bestowed upon poor Jude made me think of some of the worst new adult novels I was reading a year + ago. I expect more from literary fiction....more",Notes are private!,2,92,1,"Oct 19, 2015","Oct 27, 2015","Jul 12, 2015",,Hardcover,view (with text),/book/show/22822858-a-little-life
2001,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Aftershock,"Shalvis, Jill*",037325945X,9780373259458,037325945X,224        pp,3.60,"1,419",Sep 2001,"Sep 01, 2001",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I wanted to read something that was light, easy and romantic, so when I came across a Jill Shalvis book I couldn't help myself. This was the perfect eI wanted to read something that was light, easy and romantic, so when I came across a Jill Shalvis book I couldn't help myself. This was the perfect escapist read and it ticked all the right boxes for a romance/Harlequin book.The male protagonist, Dax, was irresistible: gorgeous, decent guy with principles, loving dad, and willing to do whatever necessary to conquer our heroine. I mean where else would you find such a guy, but in romance novels. I don't care much for bad guys, and Dax sure isn't one. Amber, his love interest, is cold and unable to deal with emotions.But Dax warms his way into her bed and heart. Perfect summer/beach read, or winter/in bed, under the blankets read, as it was the case for me. ...more",Notes are private!,0,3,1,not set,"Jul 12, 2015","Jul 11, 2015",,Mass Market Paperback,view (with text),/book/show/519725.Aftershock
2002,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,About Face,"Michaels, Fern*",,,B00P53BXR6,394        pp,3.81,"2,170",2003,"Jul 28, 2015",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3.5 starsI've received this novel via Netgalley, in exchange for an honest . This novel was filed under Women's Fiction/ Literary Fiction catego3.5 starsI've received this novel via Netgalley, in exchange for an honest . This novel was filed under Women's Fiction/ Literary Fiction category in Netgalley, but it's a mystery/thriller. The main protagonist is Casey Edwards, who's spent 10 years locked up in a mental institution. She's got a usual case of total amnesia. One comes across amnesia in soap operas and books relatively often, as it adds to the drama. But the thing is, amnesia, especially total amnesia is extremely rare. So I had to work on suspending my disbelief.Since I haven't read many books in this genre, it's a bit difficult to compare and contrast. It was an easy read, that got better after the 10%. The writing was simple and the pace was fast, at times dizzying, with multiple narrators in play. There are lots of flashbacks and dreams, which I guess it was to be expected given Casey's amnesia.Things were quite twisted, but nevertheless it was relatively easy to guess who'd done it. I'm sure many readers of the genre will find this novel quite good. It wasn't really my cup of tea, as I didn't connect or cared that much about the characters.Recommended: To thriller/mystery lovers.Cover:: 4 stars...more",Notes are private!,0,3,1,"Jul 10, 2015","Jul 11, 2015","Jul 10, 2015",,Kindle Edition,view (with text),/book/show/24406538-about-face
