,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Kristen's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
337,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bang Crunch,"Smith, Neil*",0307386104,9780307386106,0307386104,242        pp,3.73,511,"Jan 16, 2007","Jan 08, 2008",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 06, 2008",,Paperback,view,/book/show/2291827.Bang_Crunch
338,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Dead Man's Memoir: A Theatrical Novel,"Bulgakov, Mikhail",0140455140,9780140455144,0140455140,174        pp,3.73,"4,243",Mar 1965,"Dec 18, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 06, 2008",,Paperback,view,/book/show/673334.A_Dead_Man_s_Memoir
339,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Honky-Tonk Heroes and Hillbilly Angels: The Pioneers of Country and Western Music,"George-Warren, Holly*",0618191003,9780618191000,0618191003,32        pp,3.56,41,2006,"May 10, 2006",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 06, 2008",,Hardcover,view,/book/show/88761.Honky_Tonk_Heroes_and_Hillbilly_Angels
340,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Twenty Thousand Roads: The Ballad of Gram Parsons and His Cosmic American Music,"Meyer, David N.*",0375505709,9780375505706,0375505709,559        pp,4.11,936,"Oct 30, 2007","Oct 30, 2007",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 06, 2008",,Hardcover,view,/book/show/718432.Twenty_Thousand_Roads
341,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"How to Make Books: Fold, Cut & Stitch Your Way to a One-of-a-Kind Book","Smith, Esther K.*",0307353362,9780307353368,0307353362,128        pp,4.14,"4,252","Nov 06, 2007","Nov 06, 2007",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 06, 2008",,Hardcover,view,/book/show/2090588.How_to_Make_Books
342,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Miss America,"Wagner, Catherine",0966332474,9780966332476,0966332474,68        pp,4.35,93,2001,"Nov 01, 2001",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 06, 2008",,Paperback,view,/book/show/556537.Miss_America
343,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Case Sensitive,"Greenstreet, Kate*",0916272893,9780916272890,0916272893,130        pp,4.41,187,"Sep 15, 2006","Jan 01, 2006",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 06, 2008",,Paperback,view,/book/show/368460.Case_Sensitive
344,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pretty Young Thing: Poems,"Pafunda, Danielle*",1932360972,9781932360974,1932360972,80        pp,4.15,66,"Oct 07, 2005","Oct 07, 2005",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 06, 2008",,Paperback,view,/book/show/879176.Pretty_Young_Thing
345,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,In Praise of Folly,Erasmus,0486426890,9780486426891,0486426890,71        pp,3.84,"18,010",1508,"Feb 10, 2003",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 21, 2008",,Paperback,view,/book/show/741600.In_Praise_of_Folly
346,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mopus,"Curran, Oisín",1933996048,9781933996042,1933996048,146        pp,4.56,25,"Nov 01, 2007","Nov 15, 2007",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 21, 2008",,Paperback,view,/book/show/1922148.Mopus
347,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I'm the Man Who Loves You,"King, Amy*",1934289337,9781934289334,1934289337,unknown,4.04,97,"Feb 02, 2007",2007,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 21, 2008",,,view,/book/show/1168806.I_m_the_Man_Who_Loves_You
348,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Unexplained Presence,"Bryant, Tisa*",0976582015,9780976582014,0976582015,159        pp,4.54,96,2008,"Dec 01, 2008",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 21, 2008",,Paperback,view,/book/show/2589543-unexplained-presence
349,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Encyclopedia Vol 1 A-E,"Bryant, Tisa*",0977344304,9780977344307,0977344304,336        pp,4.62,40,"Jun 01, 2006","Jan 01, 2006",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 21, 2008",,Hardcover,view,/book/show/284406.Encyclopedia_Vol_1_A_E
350,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Lover,"Duras, Marguerite",,,,117        pp,3.72,"56,633",1984,"Sep 08, 1998",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 21, 2008",,Paperback,view,/book/show/275.The_Lover
351,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Letters: Poems 1953-1956,"Duncan, Robert",0971005966,9780971005969,0971005966,96        pp,4.43,37,"Jan 01, 2003","Jan 01, 2003",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 21, 2008",,Paperback,view,/book/show/1415740.Letters
352,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Fate of Place: A Philosophical History,"Casey, Edward S.",0520202961,9780520202962,0520202961,495        pp,4.15,104,"Jan 29, 1997","Feb 28, 1997",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 21, 2008",,Hardcover,view,/book/show/1465987.The_Fate_of_Place
353,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Out of the Silent Planet        (The Space Trilogy, #1)","Lewis, C.S.",0007157150,9780007157150,0007157150,160        pp,3.93,"94,893",1938,"Jan 01, 2005",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 21, 2008",,Paperback,view,/book/show/25350.Out_of_the_Silent_Planet
354,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dialectic of Duration,"Bachelard, Gaston",1903083079,9781903083079,1903083079,218        pp,3.68,110,1936,"Jan 01, 2000",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 21, 2008",,Paperback,view,/book/show/297262.Dialectic_of_Duration
355,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Extremely Loud & Incredibly Close,"Foer, Jonathan Safran *",0618711651,9780618711659,0618711651,326        pp,3.97,"420,947",2005,"Apr 04, 2006",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 21, 2008",,Paperback,view,/book/show/4588.Extremely_Loud_Incredibly_Close
356,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The L=A=N=G=U=A=G=E Book,Bruce Andrews,0809311062,9780809311064,0809311062,312        pp,4.05,87,1984,"Feb 27, 1984",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 21, 2008",,Paperback,view,/book/show/150385.The_L_A_N_G_U_A_G_E_Book
357,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Under Flag,"Kim, Myung Mi",0932716490,9780932716491,0932716490,56        pp,4.21,141,1992,"Jan 18, 1999",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 20, 2007",,Paperback,view,/book/show/564328.Under_Flag
358,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Shake,"Beckman, Joshua",193351700X,9781933517001,193351700X,79        pp,4.02,200,2006,"Apr 01, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 20, 2007",,Paperback,view,/book/show/285448.Shake
359,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Myth of the Simple Machines,"Snyder, Laurel*",0615161324,9780615161327,0615161324,82        pp,4.39,18,unknown,"Aug 24, 2007",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 20, 2007",,Paperback,view,/book/show/2116092.The_Myth_of_the_Simple_Machines
360,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Meteoric Flowers,"Willis, Elizabeth",0819568139,9780819568137,0819568139,94        pp,4.45,148,2006,"Mar 30, 2006",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 20, 2007",,Hardcover,view,/book/show/606487.Meteoric_Flowers
361,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Deep Heart's Core is a Suitcase,"Fishman, Lisa",0932826466,9780932826466,0932826466,57        pp,3.88,26,"Oct 01, 1996","Oct 01, 1996",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 20, 2007",,Hardcover,view,/book/show/2293163.The_Deep_Heart_s_Core_is_a_Suitcase
362,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Dear, Read","Fishman, Lisa",0916272737,9780916272739,0916272737,102        pp,4.41,34,2002,"Jan 01, 2002",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 20, 2007",,Paperback,view,/book/show/405259.Dear_Read
363,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Happiness Experiment,"Fishman, Lisa",091627294X,9780916272944,091627294X,92        pp,4.35,54,"Mar 15, 2007","Jan 01, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 20, 2007",,Paperback,view,/book/show/405261.The_Happiness_Experiment
364,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sad Little Breathing Machine,"Harvey, Matthea*",1555973965,9781555973964,1555973965,80        pp,4.09,636,"Mar 01, 2004","Mar 01, 2004",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 20, 2007",,Paperback,view,/book/show/356527.Sad_Little_Breathing_Machine
365,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My Kafka Century,"Greenberg, Arielle*",0976569221,9780976569220,0976569221,103        pp,4.08,51,"Jan 01, 2005",2005,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 20, 2007",,Paperback,view,/book/show/223586.My_Kafka_Century
366,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Given,"Greenberg, Arielle*",0972348719,9780972348713,0972348719,88        pp,4.03,98,2002,"Jan 01, 2004",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 20, 2007",,Paperback,view,/book/show/596485.Given
367,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Humument: A Treated Victorian Novel,"Phillips, Tom",0500285519,9780500285510,0500285519,367        pp,4.35,951,"Oct 01, 1980","Sep 14, 2005",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 20, 2007",,Paperback,view,/book/show/348378.A_Humument
368,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Body: An Essay,"Boully, Jenny",0979118921,9780979118920,0979118921,88        pp,4.15,513,2002,"Mar 01, 2007",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 20, 2007",,Paperback,view,/book/show/1208944.The_Body
369,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bulle/Chimere,"Stevens, James Thomas",1889960128,9781889960128,1889960128,56        pp,4.62,8,"Jan 30, 2006","Jan 01, 2006",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 20, 2007",,Paperback,view,/book/show/220143.Bulle_Chimere
370,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Disorient,"Stevens, James Thomas",0974318132,9780974318134,0974318132,unknown,4.33,9,"Jan 01, 2005","Jan 01, 2005",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 20, 2007",,Paperback,view,/book/show/1840160.Disorient
371,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Bridge Dead in the Water,"Stevens, James Thomas",1844712702,9781844712700,1844712702,unknown,4.37,19,"Jan 05, 2007","Feb 07, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 20, 2007",,Paperback,view,/book/show/1779337.A_Bridge_Dead_in_the_Water
372,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,At Passages        (New Directions Paperbook; 803),"Palmer, Michael",0811212947,9780811212946,0811212947,101        pp,4.30,96,Apr 1995,"Apr 17, 1995",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 20, 2007",,Paperback,view,/book/show/311988.At_Passages
373,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sun,"Palmer, Michael",0865473455,9780865473454,0865473455,86        pp,4.45,83,Nov 1988,"Jan 01, 1992",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 20, 2007",,Paperback,view,/book/show/542742.Sun
374,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Danish Notebook,"Palmer, Michael",1880713187,9781880713181,1880713187,51        pp,4.09,32,1999,"Jan 01, 1999",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 20, 2007",,Paperback,view,/book/show/405404.The_Danish_Notebook
375,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lorine Niedecker: Collected Works,"Niedecker, Lorine",0520224345,9780520224346,0520224345,496        pp,4.44,908,2002,"Apr 01, 2002",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 20, 2007",,Paperback,view,/book/show/732604.Lorine_Niedecker
376,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Radio, Radio","Doyle, Ben",0807126780,9780807126783,0807126780,71        pp,3.75,84,2001,"Jan 01, 2001",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 20, 2007",,Hardcover,view,/book/show/562449.Radio_Radio
377,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Beauty of the Husband: A Fictional Essay in 29 Tangos,"Carson, Anne",0375707573,9780375707575,0375707573,160        pp,4.23,"6,618","Feb 06, 2001","Feb 19, 2002",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 20, 2007",,Paperback,view,/book/show/150252.The_Beauty_of_the_Husband
378,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Eros the Bittersweet,"Carson, Anne",1564781887,9781564781888,1564781887,190        pp,4.46,"4,513",1986,"Mar 01, 1998",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 20, 2007",,Paperback,view,/book/show/150255.Eros_the_Bittersweet
379,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Collected Poems, 1956-1998","Herbert, Zbigniew",0060783907,9780060783907,0060783907,600        pp,4.43,"1,048","Jan 01, 2000","Feb 06, 2007",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 20, 2007",,Hardcover,view,/book/show/87047.The_Collected_Poems_1956_1998
380,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Things of Each Possible Relation Hashing Against One Another,"Spahr, Juliana",0974318108,9780974318103,0974318108,32        pp,4.26,34,Nov 2003,"Jan 01, 2006",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 20, 2007",,Paperback,view,/book/show/368495.Things_of_Each_Possible_Relation_Hashing_Against_One_Another
381,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fuck You-Aloha-I Love You,"Spahr, Juliana",0819565253,9780819565259,0819565253,96        pp,4.07,330,"Nov 27, 2001","Nov 27, 2001",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 20, 2007",,Paperback,view,/book/show/368494.Fuck_You_Aloha_I_Love_You
382,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,This Connection of Everyone With Lungs,"Spahr, Juliana",0520242955,9780520242951,0520242955,86        pp,3.90,801,"Apr 01, 2005","Apr 01, 2005",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 20, 2007",,Paperback,view,/book/show/368493.This_Connection_of_Everyone_With_Lungs
383,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My Life,"Hejinian, Lynn",,,,unknown,3.62,21,2000,2000,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 20, 2007",,,view,/book/show/2328084.My_Life
384,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pieces of Air in the Epic,"Hillman, Brenda",0819567876,9780819567871,0819567876,104        pp,4.10,144,2005,"Oct 26, 2005",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 20, 2007",,Hardcover,view,/book/show/140025.Pieces_of_Air_in_the_Epic
385,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cascadia,"Hillman, Brenda",0819564923,9780819564924,0819564923,88        pp,4.10,174,"Oct 22, 2001","Oct 22, 2001",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 20, 2007",,Paperback,view,/book/show/140026.Cascadia
386,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Loose Sugar,"Hillman, Brenda",0819522430,9780819522436,0819522430,116        pp,4.14,232,"Mar 21, 1997","Jan 15, 1997",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 20, 2007",,Paperback,view,/book/show/140024.Loose_Sugar
387,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Gambler,"Dostoevsky, Fyodor",,,,188        pp,3.91,"91,375","Mar 10, 1866","Apr 08, 2003",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 20, 2007",,Paperback,view,/book/show/12857.The_Gambler
388,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Crime and Punishment,"Dostoevsky, Fyodor",,,,671        pp,4.27,"903,898",1866,"Dec 31, 2002",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 20, 2007",,Paperback,view,/book/show/7144.Crime_and_Punishment
389,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Idiot,"Dostoevsky, Fyodor",0679642420,9780679642428,0679642420,667        pp,4.21,"182,686",1869,"Apr 08, 2003",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 20, 2007",,Paperback,view,/book/show/12505.The_Idiot
390,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Notes from Underground, White Nights, The Dream of a Ridiculous Man, and Selections from The House of the Dead","Dostoevsky, Fyodor",0451529553,9780451529558,0451529553,233        pp,4.19,"76,708",1864,"Nov 02, 2004",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 20, 2007",,Mass Market Paperback,view,/book/show/17876.Notes_from_Underground_White_Nights_The_Dream_of_a_Ridiculous_Man_and_Selections_from_The_House_of_the_Dead
391,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Brothers Karamazov,"Dostoevsky, Fyodor",,,0374528373,796        pp,4.37,"332,284",1880,"Jun 14, 2002",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 20, 2007",,Paperback,view,/book/show/4934.The_Brothers_Karamazov
392,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Death of Ivan Ilych,"Tolstoy, Leo",1600964338,9781600964336,1600964338,86        pp,4.13,"163,968",1886,"Aug 03, 2006",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 20, 2007",,Paperback,view,/book/show/18386.The_Death_of_Ivan_Ilych
393,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Anna Karenina,"Tolstoy, Leo",,,0451528611,960        pp,4.09,"848,050",1878,"Nov 05, 2002",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 20, 2007",,Mass Market Paperback,view,/book/show/152.Anna_Karenina
394,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Diary of a Madman and Other Stories,"Gogol, Nikolai",0486452352,9780486452357,0486452352,84        pp,4.09,"12,264",1842,"Dec 29, 2006",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 20, 2007",,Paperback,view,/book/show/28382.Diary_of_a_Madman_and_Other_Stories
395,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Overcoat and Other Short Stories,"Gogol, Nikolai",0486270572,9780486270579,0486270572,103        pp,4.20,"11,891",1836,"Feb 21, 1992",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 20, 2007",,Paperback,view,/book/show/19104.The_Overcoat_and_Other_Short_Stories
396,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dead Souls,"Gogol, Nikolai",0140448071,9780140448078,0140448071,464        pp,3.98,"84,980",1842,"Dec 28, 2004",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 20, 2007",,Paperback,view,/book/show/28381.Dead_Souls
397,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Eugene Onegin,"Pushkin, Alexander",,,,240        pp,4.10,"64,510",1825,"Oct 22, 1998",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 20, 2007",,Paperback,view,/book/show/27822.Eugene_Onegin
398,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Rabbit, Run        (Rabbit Angstrom, #1)","Updike, John",0449911659,9780449911655,0449911659,325        pp,3.58,"60,213",1960,1996,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 20, 2007",,Paperback,view,/book/show/85386.Rabbit_Run
