,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Jennifer's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
361,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Doctor Sleep        (The Shining, #2)","King, Stephen*",1476727651,9781476727653,1476727651,531        pp,4.13,"261,753","Sep 24, 2013","Sep 24, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 07, 2013",,Hardcover,view,/book/show/16130549-doctor-sleep
362,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"MaddAddam        (MaddAddam, #3)","Atwood, Margaret*",0385528787,9780385528788,0385528787,394        pp,4.02,"76,553","Aug 29, 2013","Sep 03, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 07, 2013",,Hardcover,view,/book/show/17262203-maddaddam
363,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Claim Me        (Stark Trilogy, #2)","Kenner, J.*",0345545834,9780345545831,0345545834,386        pp,4.19,"53,858","Apr 23, 2013","Apr 23, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 07, 2013",,Paperback,view,/book/show/16099159-claim-me
364,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"How to Discipline Your Vampire        (DommeNation, #1)","Vaughn, Mina*",1476743525,9781476743523,1476743525,280        pp,3.41,547,"Aug 19, 2013","Aug 19, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Hawt times 4 Stars. A sexy and fun read for a weekend.,Notes are private!,0,0,1,"Aug 24, 2013","Aug 25, 2013","Aug 04, 2013",,Kindle Edition,view (with text),/book/show/17571282-how-to-discipline-your-vampire
365,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Forget Me Not        (Flowering, #1)","Daltry, Sarah",,9781301959730,,308        pp,3.73,882,"Jul 14, 2013","Jul 14, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 02, 2013",,ebook,view,/book/show/18162260-forget-me-not
366,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"All of You        (Between Breaths, #1)","Lee, Christina*",0698141253,9780698141254,B00CX5V74I,303        pp,3.89,"9,283","Sep 17, 2013","Sep 17, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 02, 2013",,Kindle Edition,view,/book/show/17838603-all-of-you
367,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Girl Behind the Fan,"Knightley, Stella",1444777076,9781444777079,1444777076,320        pp,4.04,210,2013,"Jun 20, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 31, 2013",,ebook,view,/book/show/17830052-the-girl-behind-the-fan
368,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Embrace Me,"Turley, Rebecca*",,,B00E9J3N9I,302        pp,3.92,37,"Aug 01, 2013","Aug 01, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 30, 2013",,Kindle Edition,view,/book/show/17996710-embrace-me
369,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Adam's Apple        (Touch of Tantra, #1)","Morris, Liv*",,,B00E7JHL4I,303        pp,3.81,"2,242","Nov 25, 2013","Jul 30, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I should begin this  by mentioning that I first met Liv Morris online three years ago. We were introduced when she was looking for someone to heI should begin this  by mentioning that I first met Liv Morris online three years ago. We were introduced when she was looking for someone to help edit a story she was writing. I heard Liv’s call and volunteered my services. I spent the better part of a year working with her on the story and was happy to see her writing receive a warm reception. Although we have since moved on to other projects, I have always thought highly of Liv and am grateful for the time we spent working together as we honed our writing skills. I was pleasantly surprised when Liv began publishing new stories and eagerly downloaded Adam’s Apple as soon as it became available. I was intrigued by the inclusion of Tantra into the plot and knowing how well Liv excels at writing sexual tension, I was not disappointed.Morris’ novel takes place in New York City and begins with the end of a particularly bad day at the office for Adam Kingsley. The young billionaire has suffered an upsetting personal and professional loss and decides to vent his frustration by seeking out some female companionship while attending an evening fundraiser. When he encounters a breathtaking and mysterious beauty named Kathyrn, his world is almost immediately turned upside down. It has never been in Adam’s nature to want to know much about his dates, but he is utterly captivated by Kathryn and cannot stop thinking about her.What is it about this woman’s beauty and expressions that make me feel uneasy? I stretch out my hand to her, but her hands remain solidly on her hips.Well damn, this is interesting. There isn’t a single wrinkle or line on her face, but the way she looks at me is intriguing, a confidence only acquired with time and experience. Everything about her fascinates me, and her sudden appearance on the social scene bewilders me. But most importantly right now, her body has totally aroused mine. This combination almost never happens with the women I meet at these things, so I start to speak.“I’d like to introduce myself, I’m Adam Kings–”She laughs before I can finish my name.One reason why Adam is captivated by Kathryn is because, unlike nearly every other woman he encounters, she appears immune to his charms. Kathryn rebuffs Adam’s usual advances and yet she doesn’t completely discourage him from pursuing her. In his quest to find out more about her, Adam recruits some help.I’m anxious to know what Peters has learned about her. Details are what I’m looking for. I wipe my sweaty hands across my trousers, stopping as I realized that for the second time in less than twenty-four hours, just the thought of Kathryn Delcour has made me sweat.What Adam hears, however, only fuels his attraction for the beautiful socialite.“…It’s all in the report. Ms. Delcour is a certified Tantra teacher. According to her company’s website, she left a successful practice as a psychologist in Paris after experiencing the…” Peters pauses to read from the papers in his hand, “Freedom, sensuality, and healing power of Tantra…”Adam becomes curious about the practice of Tantra and what Kathryn is capable of teaching him. Sensing that Adam has genuine interest in her and her beliefs, Kathryn consents to a lesson.I push the door open the remaining way and gasp. Kathryn comes into my view. She’s kneeling on the large cushion in the middle of the room. Breathtakingly beautiful.Her pose is one of pure submission. Kneeling as she faces me with her sweet ass resting on the heels of her feet. Her delicate hands, the ones I want touching me, are placed flat above her knees as her body leans forward.I’m still absorbing the scene in front of me. Kathryn is waiting for me while the flickering light casts shadows across her skin and hair.“Come join me, Kingsley.” Kathryn curls her lips into a sexy smile,and with a gesturing motion of her hand she invites me to join her. At this moment, I’m powerless and will do whatever this beautiful woman kneeling before me wants.The magnetic pull I’ve felt since I met her last night draws me to her. I’m powerless against its force. Walking across the rug-covered floor, I arrive at the pillow she’s gracefully kneeling on. Without another thought, I bend my knees and reflect her pose. Willingly, I submit.As the story progresses, we watch as Adam begins to alter his usual routines in favor of getting to know Kathryn better. We also become wrapped up in an unfolding mystery that threatens to harm Adam, his company and his colleagues, and especially his blossoming relationship with Kathryn.Make no mistake, Adam Kingsley is a flawed individual and there are things about his character at the beginning of this novel that are unappealing; yet I couldn’t help but think he just needed the right kind of woman to tame his unruly ways. Kathryn Delcour certainly does not disappoint in this regard. She is strong, self-assured and smart. The chemistry between the two is smoldering and fully ignites as the story progresses. If you’re looking to check out of reality for an afternoon and curl up with a sexy read, I think you’ll be happy with this selection.Adam’s Apple receives 4 out of 5 stars from me, and I’m glad to say that it’s just the first book in a series. I’m really looking forward to seeing what more Adam can learn from Kathryn in regards to the sensual art of Tantra. There is little doubt that he’ll also learn about himself in the process....more",Notes are private!,0,1,1,"Aug 11, 2013","Aug 24, 2013","Jul 29, 2013",,Kindle Edition,view (with text),/book/show/18189155-adam-s-apple
370,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Skull and the Nightingale,"Irwin, Michael",0062202359,9780062202352,0062202359,416        pp,2.86,417,"Jun 01, 2013","Jul 30, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 28, 2013",,Hardcover,view,/book/show/16248170-the-skull-and-the-nightingale
371,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Husband's Secret,"Moriarty, Liane*",0399159347,9780399159343,0399159347,396        pp,3.95,"672,300",Mar 2015,"Jul 30, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 28, 2013",,Hardcover,view,/book/show/17802724-the-husband-s-secret
372,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lost Girls: An Unsolved American Mystery,"Kolker, Robert*",0062183672,9780062183675,0062183672,305        pp,3.61,"24,332","Jul 09, 2013","Jul 09, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 28, 2013",,Kindle Edition,view,/book/show/16065519-lost-girls
373,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,& Sons,"Gilbert, David",0812993969,9780812993967,0812993969,434        pp,3.35,"5,916","Jul 23, 2013","Jul 23, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 28, 2013",,Hardcover,view,/book/show/16041879-sons
374,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Impossible Cure: The Promise of Homeopathy,"Lansky, Amy L.*",0972751408,9780972751407,0972751408,320        pp,4.26,212,"Apr 02, 2003","Apr 02, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 25, 2013",,Paperback,view,/book/show/165147.Impossible_Cure
375,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Love, Dishonor, Marry, Die, Cherish, Perish","Rakoff, David",,,B00B3GMHWO,128        pp,3.93,"6,902","Jul 16, 2013","Jul 16, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 18, 2013",,Kindle Edition,view,/book/show/15873076-love-dishonor-marry-die-cherish-perish
376,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Eleanor & Park,"Rowell, Rainbow*",1250012570,9781250012579,1250012570,328        pp,3.94,"1,171,389","Apr 12, 2012","Feb 26, 2013",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 14, 2013","Sep 23, 2013","Jul 15, 2013",,Hardcover,view,/book/show/15745753-eleanor-park
377,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Visitation Street,"Pochoda, Ivy*",0062249894,9780062249890,0062249894,304        pp,3.43,"8,114",2013,"Jul 09, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 12, 2013",,Hardcover,view,/book/show/16240790-visitation-street
378,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Migraine Brain: Your Breakthrough Guide to Fewer Headaches, Better Health","Bernstein, Carolyn",1416547681,9781416547686,1416547681,368        pp,4.01,955,2008,"Sep 16, 2008",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 10, 2013",,Hardcover,view,/book/show/2784839-the-migraine-brain
379,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Forged in Dreams and Magick        (Highland Legends, #1)","Bastion, Kat*",0615832377,9780615832371,0615832377,338        pp,3.91,595,"Sep 22, 2013","Sep 23, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I will post my  soon...,Notes are private!,0,1,1,"Sep 29, 2013","Oct 05, 2013","Jul 09, 2013",,Paperback,view (with text),/book/show/18049965-forged-in-dreams-and-magick
380,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Taboo,"Bayliss, P.J.*",151710744X,9781517107444,151710744X,107        pp,4.78,9,"May 25, 2013","May 25, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Jun 28, 2013",,Kindle Edition,view,/book/show/18080139-taboo
381,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lessons Learned,"Logan, Sydney*",,,,unknown,4.26,503,"Jan 01, 2012","Sep 06, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 22, 2013","Jun 23, 2013","Jun 22, 2013",,ebook,view,/book/show/13570029-lessons-learned
382,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mountain Charm,"Logan, Sydney*",1612131654,9781612131658,1612131654,162        pp,4.23,261,"Jul 02, 2013","Jul 04, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I was honored when Sydney Logan contacted me to ask if I would be interested in reading an ARC of her new book, Mountain Charm. This novel was releaseI was honored when Sydney Logan contacted me to ask if I would be interested in reading an ARC of her new book, Mountain Charm. This novel was released just two days ago and is the second book in her Appalachian Heart Collection series. If you haven’t read the first book (entitled Lessons Learned) don’t let this stop you from picking up Mountain Charm. Although the two stories share a similar geographic setting, they are completely unrelated tales and can be read as stand-alone books. Just a few hours before I sat down to write this , I was discussing books with a friend of mine. We were speaking in general terms, trying to learn what types of books we each prefer to read. I ended up telling her I’ll read a variety of genres. As long as there is a good plot and engaging characters, I’m almost always willing to go along for the ride. Mountain Charm is one of those stories that doesn’t fit a typical mold. It is primarily a romance set within the Appalachia region, but it also includes an element of the supernatural. Although this supernatural element is a component of the plot, the story itself doesn’t focus entirely on it.Logan’s novel begins in the small mountain town of Maple Ridge where Angelina Clark has just turned twenty-one years old. She is shadowed by the prospect that a love spell cast on her thirteenth birthday is due to take full effect. In the seven years since she made her wish to find her true love in her twenty-first year, Angelina has experienced the double blows of the devastating loss of her father and the serious illness of her mother. Discouraged by the lack of magic in her life to keep her parents alive and well, Angelina has lost faith in her family’s legendary legacy. Yet, when a handsome Nashville based reporter named Dylan Thomas shows up on her doorstep to research her family’s ties to Appalachian witchcraft, Angelina can’t help but wonder about the timing of his appearance. Feeling uncertain about her belief in magic, she attempts to keep her distance from Dylan and initially refuses to cooperate with his requests to research her and her family.However, there is no denying that from the moment Angelina and Dylan first meet he experiences an intense attraction toward her. “They didn’t say a word throughout most of the meal, but more than once, he caught himself watching her. Everything about her fascinated him, and it had nothing to do with the fact that she was supposedly a witch. It was the subtle things. Like the passion in her eyes when she was angry, or the shape of her ass in those jeans.“You look a little dazed,” Angelina muttered.I am.“And you’re staring.”Dylan cleared his throat. “Sorry.”As Angelina’s feelings grow stronger for Dylan, she begins to fear that his obvious attraction to her isn’t all that it appears to be. In the back of her mind, she is concerned that his interest is merely a result of the love spell and not truly because of her.Trying to determine if you’re falling in the love for the first time is difficult enough, but Angelina’s situation is complicated by the frightening reality of her mother’s battle with cancer.“Rest didn’t come easy. Angelina lay in bed for hours, tossing and turning. Her thoughts were jumbled and scared as she contemplated the possibility of a life without her mom. It was in her nature to be a cynic. Humans were imperfect, religion was complicated, and magic was complex, so the concept of faith was a tough one for Angelina. While she had inherited most of her mother’s traits, Celia’s unwavering sense of calm was the one quality her daughter failed to possess. Angelina would gladly trade her big blue eyes and mystical wisdom for an ounce of her mom’s serenity.”Dylan’s work is cut out for him. He has fallen in love with a young woman who has endured more than her fair share of hardship. She is unsure in her faith and she is uncertain if his love is genuine. A quick-tempered individual himself, Dylan must learn to exercise more patience in order to gain Angelina’s trust.“I love you,” he whispered, letting his lips linger against her cheek.Angelina wanted to say it back, but the words hung in her throat, suffocating her. Dylan placed his hands on each side of her face, forcing her to look into his eyes.“Don’t say it, Angelina. Not tonight.”Her eyes flashed with confusion. “You don’t want me to say it?”“Oh, I want you to say it. I just want you to mean it. I want you to be sure. I don’t want there to be an ounce of fear or doubt in your heart when you say those words to me.”I’m afraid I can’t say much more about Mountain Charm than this, but I hope I’ve enticed you enough to give it a read. If you’ve read Sydney Logan’s first book, Lessons Learned, you know she writes with a great deal of heart. Where Lessons Learned is a dramatic story that deals with complex contemporary issues, Mountain Charm is more light-hearted in nature. While there are some serious moments that occur, I would define this as one of those good summertime reads – a story that is romantic and magical and one that I found more emotionally compelling the further along it went....more",Notes are private!,0,1,1,"Jun 22, 2013","Jun 28, 2013","Jun 22, 2013",,Paperback,view (with text),/book/show/17731644-mountain-charm
383,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Steve Jobs,"Isaacson, Walter*",1451648537,9781451648539,1451648537,630        pp,4.16,"1,246,292","Oct 01, 2011","Oct 24, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 21, 2013",,Hardcover,view,/book/show/11084145-steve-jobs
384,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Joseph Anton: A Memoir,"Rushdie, Salman",0812992784,9780812992786,0812992784,636        pp,3.63,"8,953",2012,2012,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 21, 2013",,Hardcover,view,/book/show/13532186-joseph-anton
385,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The End of Your Life Book Club,"Schwalbe, Will*",0307594033,9780307594037,0307594033,336        pp,3.81,"54,548","Oct 02, 2012","Oct 02, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 21, 2013",,Hardcover,view,/book/show/13414676-the-end-of-your-life-book-club
386,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Faking It        (Losing It, #2)","Carmack, Cora*",0062273264,9780062273260,0062273264,325        pp,3.92,"35,191","Jun 04, 2013","Jun 04, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 20, 2013",,Paperback,view,/book/show/16172634-faking-it
387,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,What Do Women Want?: Adventures in the Science of Female Desire,"Bergner, Daniel",0062249088,9780062249081,,224        pp,3.61,"2,317","Nov 19, 2013","Jun 04, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 17, 2013",,ebook,view,/book/show/16065700-what-do-women-want
388,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Frontline,"Richland, Alexandra*",0988004755,,B00ED0EFSQ,415        pp,3.74,709,"Aug 01, 2013","Aug 06, 2013",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I was honored when Alexandra Richland contacted me to ask if I would be interested in reading an ARC of her new book, Frontline. Having enjoyed one ofI was honored when Alexandra Richland contacted me to ask if I would be interested in reading an ARC of her new book, Frontline. Having enjoyed one of her previous novels (Starlight) at the beginning of the summer, I was more than ready to read something new from this author. This book was released just yesterday and is a separate body of work from Starlight, so if you haven’t read Richland’s previous stories don’t let this stop you from picking up Frontline. I’ll state upfront that I found it to be a fascinating read. I sat down with it one Saturday morning and quickly became swept into the story. Before I knew it, the whole day had drifted by and I was at the end of the book. It was practically impossible to set down.Frontline begins during a night shift at Manhattan General Hospital where Sara Peters is navigating the first year of her nursing job. Having moved to New York City from the West Coast, she is not only building a new career but a brand new life. Sara’s focus has been on her work, but her carefully managed world is thrown into chaos when Trenton Merrick wanders into the ER with a head injury. Sara is tasked with getting Mr. Merrick settled in the exam room and although she initially finds Trenton arrogant, she also cannot deny she feels a physical attraction toward him.“I sweep my eyes across the room in search of Mr. Money Bags. He sits in a chair in the corner, swiping his thumb over his cell phone screen. A bloodstained gauze is taped to his forehead.Mr. Merrick looks up as I approach. I inhale sharply when I meet his vibrant blue eyes, inviting his dark, spicy scent into my lungs.“Hello,” he says.I survey all of him at once: mussed brown hair, fancy suit, shined shoes. My throat seizes so I can’t speak while my mouth hangs wide open. He holds me spellbound until a shrill cry from a child in the waiting room reminds me of the hysterical mother and her sick infant still waiting to be seen.“Mr. Merrick.” I square my shoulders. “Right this way, sir.”He holds my stare and makes no move to follow me. I swallow the lump in my throat.“Mr. Merrick,” I say, louder this time. “The doctor will see you now.”The corners of his mouth lift into a smirk. My heart launches into a frantic pace, as though I’ve received a shock from a defibrillator.“Thank you, Miss . . .” His eyes roam to my breasts. “Peters.”I blush, realizing he was only reading my identification badge.You’re an idiot, Sara.Mr. Merrick looks like Mr. GQ, while I’m modeling the latest in frumpy nurse fashion. I curse myself for buying my scrubs two sizes too big just because they were on clearance.Shaking my head, I try to refocus on the task at hand. Mr. Merrick looks amused by my hesitation. I assume he receives this kind of reaction from all women and thrives off of it.And I thought Dr. Shore’s ego was massive.I gesture for him to follow me. “Sir, if you please.”Mr. Merrick stands and buttons his suit jacket. He’s tall, around six feet, and his build is strong and lean. I try and pinpoint what it is about him that has me scrambling to put a coherent sentence together. My answer comes easily, even though I’ve had only one serious romantic relationship in all of my twenty-two years, which was short-lived and mediocre at best.Trenton Merrick exudes pure sex: chiseled features, bedroom eyes, delicious smirk. Everything about him screams confidence and sexual prowess. Even more, it seems effortless.His stare intensifies. The heat rolling off of my body is enough to warm a Manhattan winter night. After a glance at his blood-soaked bandage, I escort him across the waiting room, attempting to ignore my heart’s erratic flutter.”After seeing Mr. Merrick to the exam room and leaving to return to her regular duties, Sara is quickly surprised when Trenton personally requests her to oversee his care. At the insistence of the hospital administrator (who is greedy for good publicity and a generous donation for the facility), Sara returns to the exam room. What she encounters when she is reunited with him is beyond her wildest imagination.“Mr. Merrick approaches me from the other side of the room with a graceful and purposeful prowl. I cast my gaze to the floor, wringing my hands in front of me, trembling from his closeness. I don’t need to look at him to know his eyes are smoldering. Sparks course through my body, igniting a deep yearning.Time passes. My heart palpitates, my breaths deepen, the mere awareness of him in my personal space affecting me as though his hands were all over me.When I finally lift my head, the first thing I see is that smirk.Then Mr. Merrick dips his head, his expression softens, and the gap between our lips vanishes.”Their kiss escalates into a passionate moment, but once Sara manages to separate herself from Trenton’s embrace she attempts to treat him. As she questions the billionaire about how he was hurt, Sara quickly realizes that the story she’s being told doesn’t match up with the type of injury she is encountering. Still recovering from their first physical encounter and reluctant to push her VIP patient for the truth at the risk of angering him and losing her job in the process, she keeps her thoughts to herself. By doing so, however, Sara inadvertently sets into motion a mystery that unfolds over the course of the novel.You may have noticed the synopsis is brief, and after having read the novel I’d say there is good reason for this. Frontline is an intense read, not only because of the incredible sexual energy between Trenton and Sara but because of the mysterious nature of the billionaire at the center of the story. While Sara spontaneously pursues her attraction to Trenton Merrick, she begins to understand that learning about the real man and his life will be a challenge unlike any other she has faced.To say much more than this would begin to reveal spoilers (something I loathe to do in s), but rest assured there are few books that can command my attention the way Frontline has. As such it earns a 5 star rating from me and I hope to speak with some of you about it online as soon as you’ve had the chance to read it.Who is Trenton Merrick?You’ll just have to read that one for yourselves (and then come find me)....more",Notes are private!,0,2,1,"Jun 16, 2013","Jul 20, 2013","Jun 16, 2013",,Kindle Edition,view (with text),/book/show/16909152-frontline
389,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Son,"Meyer, Philipp*",0062120395,9780062120397,0062120395,561        pp,4.02,"35,474","May 28, 2013","May 28, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 15, 2013",,Hardcover,view,/book/show/16240761-the-son
390,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Astronaut Wives Club,"Koppel, Lily*",1455503258,9781455503254,1455503258,272        pp,3.33,"27,468","Jun 11, 2013","Jun 11, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 15, 2013",,Hardcover,view,/book/show/16131193-the-astronaut-wives-club
391,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Animate Me,"Clampett, Ruth*",0989391906,9780989391900,0989391906,396        pp,3.97,"1,578","Apr 29, 2013","May 01, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 02, 2013",,Paperback,view,/book/show/17750250-animate-me
392,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Midnight Caller        (Midnight, #1)","Cole, N.J.*",1484880846,9781484880845,1484880846,424        pp,4.06,502,"May 13, 2013","May 13, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 31, 2013",,Paperback,view,/book/show/17886210-midnight-caller
393,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Tangled        (Tangled, #1)","Chase, Emma*",,,B00CW665VI,254        pp,4.04,"118,971","May 20, 2013","May 19, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 28, 2013",,Kindle Edition,view,/book/show/16073738-tangled
394,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,And the Mountains Echoed,"Hosseini, Khaled*",159463176X,9781594632112,159463176X,404        pp,4.07,"371,148","Feb 29, 2012","May 21, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 24, 2013",,Hardcover,view,/book/show/16115612-and-the-mountains-echoed
395,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Down London Road        (On Dublin Street, #2)","Young, Samantha*",0451419715,9780451419712,0451419715,384        pp,4.20,"54,140","May 07, 2013","May 07, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 23, 2013",,Paperback,view,/book/show/16140408-down-london-road
396,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"How Beauty Met the Beast        (Tales of the Underlight, #1)","Garren, Jax*",1356194360,9781426894664,,152        pp,3.62,"1,066","Nov 19, 2012","Nov 19, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 18, 2013",,ebook,view,/book/show/16078823-how-beauty-met-the-beast
