,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Julie's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
226,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Last Full Measure        (The Civil War: 1861-1865 #3),"Shaara, Jeff",0345425480,9780345425485,0345425480,560        pp,4.24,"17,127",Jun 1998,"Apr 27, 1999",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 06, 2017","Mar 20, 2017","Feb 06, 2017",,Paperback,view,/book/show/1070274.The_Last_Full_Measure
227,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Days Without End        (Days Without End #1),"Barry, Sebastian",0525427368,9780525427360,0525427368,259        pp,3.97,"24,464","Oct 20, 2016","Jan 24, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 02, 2017",,Hardcover,view,/book/show/30212107-days-without-end
228,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Traveling Light,"Branard, Lynne",1101989041,9781101989043,1101989041,320        pp,3.79,871,"Jan 10, 2017","Jan 10, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 23, 2017",,Paperback,view,/book/show/30011023-traveling-light
229,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Salt to the Sea,"Sepetys, Ruta*",,,0399160302,391        pp,4.36,"211,709","Feb 02, 2016","Feb 02, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 10, 2016",,Hardcover,view,/book/show/25614492-salt-to-the-sea
230,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,From Sand and Ash,"Harmon, Amy*",,,,386        pp,4.38,"62,484","Dec 01, 2016","Dec 01, 2016",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 20, 2017","Jan 09, 2018","Dec 10, 2016",,ebook,view,/book/show/27343696-from-sand-and-ash
231,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The General vs. the President: MacArthur and Truman at the Brink of Nuclear War,"Brands, H.W.",0385540574,9780385540575,0385540574,448        pp,4.18,"2,663","Oct 11, 2016","Oct 11, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 04, 2023",not set,"Sep 28, 2016",,Hardcover,view,/book/show/28587968-the-general-vs-the-president
232,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Devil in the White City,"Larson, Erik*",0739303406,9780739303405,0739303406,15        pp,4.00,"682,627","Feb 11, 2003","Feb 11, 2003",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,The twists and turns and the details in this book has you saying to yourself over and over again that this is nonfiction this really did happen. Erik The twists and turns and the details in this book has you saying to yourself over and over again that this is nonfiction this really did happen. Erik Larson does such a great job with his vivid description and details that you feel like you are there....more,Notes are private!,0,0,1,"Sep 21, 2016","Oct 30, 2016","Sep 21, 2016",,Audio Cassette,view (with text),/book/show/21996.The_Devil_in_the_White_City
233,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Heart So White,"Marías, Javier",0811215059,9780811215053,0811215059,280        pp,4.02,"14,629","Feb 13, 1992","May 17, 2002",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 17, 2016",,Paperback,view,/book/show/529075.A_Heart_So_White
234,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Near to the Wild Heart,"Lispector, Clarice",0811211401,9780811211406,0811211401,192        pp,4.04,"9,924",Dec 1943,"Sep 17, 1990",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 17, 2016",,Paperback,view,/book/show/153425.Near_to_the_Wild_Heart
235,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Summer Book,"Jansson, Tove",0954221710,9780954221713,0954221710,192        pp,4.03,"39,198",1972,"May 29, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 17, 2016",,Paperback,view,/book/show/79550.The_Summer_Book
236,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My Brilliant Friend        (My Brilliant Friend #1),"Ferrante, Elena",,,,331        pp,4.04,"332,960","Oct 19, 2011","Sep 25, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 22, 2016","Sep 20, 2016","Aug 17, 2016",,Paperback,view,/book/show/13586707-my-brilliant-friend
237,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Too Loud a Solitude,"Hrabal, Bohumil",0349102627,9780349102627,0349102627,112        pp,3.99,"22,696",1976,"Jan 01, 1993",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 17, 2016",,Paperback,view,/book/show/87280.Too_Loud_a_Solitude
238,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Book That Matters Most,"Hood, Ann*",0393241653,9780393241655,0393241653,358        pp,3.81,"16,094","Aug 03, 2016","Aug 09, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 01, 2016",,Hardcover,view,/book/show/26530315-the-book-that-matters-most
239,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,About Grace,"Doerr, Anthony*",,,1476789010,432        pp,3.45,"21,977","Sep 21, 2004","Oct 06, 2015",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 19, 2016","Aug 03, 2016","Jul 19, 2016",,Paperback,view,/book/show/25779424-about-grace
240,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Oregon Trail: A New American Journey,"Buck, Rinker",1451659164,9781451659160,1451659164,451        pp,3.85,"12,242","Jun 30, 2015","Jun 30, 2015",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 02, 2016","Jul 18, 2016","Jul 02, 2016",,Hardcover,view,/book/show/23492799-the-oregon-trail
241,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Far End of Happy,"Craft, Kathryn*",149260495X,9781492604952,149260495X,351        pp,3.63,"1,600","May 05, 2015","May 05, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 28, 2016",,Paperback,view,/book/show/23367927-the-far-end-of-happy
242,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Little Paris Bookshop,"George, Nina*",0553418793,9780553418798,0553418793,416        pp,3.51,"99,940","Apr 26, 2013","Mar 22, 2016",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 23, 2016",Jul 2016,"Jun 23, 2016",,Paperback,view,/book/show/28503688-the-little-paris-bookshop
243,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,LaRose,"Erdrich, Louise",0062277022,9780062277022,0062277022,372        pp,3.90,"23,274","May 10, 2016","May 10, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 29, 2016",,Hardcover,view,/book/show/26116430-larose
244,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Frozen in Time: An Epic Story of Survival and a Modern Quest for Lost Heroes of World War II,"Zuckoff, Mitchell*",0062133438,9780062133434,0062133438,391        pp,3.97,"11,865","Apr 23, 2013","Apr 23, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 29, 2016",,Hardcover,view,/book/show/16248142-frozen-in-time
245,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Girl on the Train,"Hawkins, Paula*",1594633665,9781594633669,1594633665,336        pp,3.96,"2,942,910","Jan 13, 2015","Jan 13, 2015",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I really liked the fact that it had you guessing almost to the very end.,Notes are private!,0,0,1,"Feb 29, 2016","Mar 13, 2016","Feb 29, 2016",,Hardcover,view (with text),/book/show/22557272-the-girl-on-the-train
246,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Rediscover Jesus: An Invitation,"Kelly, Matthew*",,,B012HHJX5G,187        pp,4.26,"3,855","Jul 01, 2015","Aug 17, 2015",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 19, 2016","Feb 26, 2016","Feb 19, 2016",,Kindle Edition,view,/book/show/26012106-rediscover-jesus
247,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Quartet: Orchestrating the Second American Revolution, 1783-1789","Ellis, Joseph J.",0385353405,9780385353403,0385353405,320        pp,4.14,"6,240","May 05, 2015","May 12, 2015",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Jan 12, 2019","Jan 24, 2019","Feb 09, 2016",,Hardcover,view,/book/show/22889768-the-quartet
248,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Girl Who Wrote in Silk,"Estes, Kelli*",1492608335,9781492608332,1492608335,391        pp,4.10,"30,623","Jul 07, 2015","Jul 07, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 28, 2015",,Paperback,view,/book/show/24481335-the-girl-who-wrote-in-silk
249,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My Promised Land: The Triumph and Tragedy of Israel,"Shavit, Ari",0385521707,9780385521703,0385521707,464        pp,4.21,"9,770",2013,"Nov 19, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 28, 2015",,Hardcover,view,/book/show/15798334-my-promised-land
250,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Killer Angels        (The Civil War Trilogy, #2)","Shaara, Michael",0345348109,9780345348104,0345348109,345        pp,4.33,"86,100",1974,"Aug 12, 1987",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,The author writes with such detail about each of the generals and officers in charge of the battle that day. It gives them a sort of humanness emotionThe author writes with such detail about each of the generals and officers in charge of the battle that day. It gives them a sort of humanness emotions and feelings possibilities that they all could've felt that day back in 1864. These people who I learned about in my history books were just a name but now they are people with real thoughts and emotions. The author brought the whole battle to life for me and gave it feeling and passion. Great book recommend it....more,Notes are private!,0,0,1,"Dec 23, 2015","Aug 22, 2016","Dec 23, 2015",,Mass Market Paperback,view (with text),/book/show/682804.The_Killer_Angels
251,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Rise and Fall of the Third Reich: A History of Nazi Germany,"Shirer, William L.",0671728687,9780671728687,0671728687,"1,147        pp",4.21,"133,659","Oct 17, 1960","Nov 15, 1990",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 18, 2015",,Mass Market Paperback,view,/book/show/767171.The_Rise_and_Fall_of_the_Third_Reich
252,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Avenue of Mysteries,"Irving, John*",1451664168,9781451664164,1451664168,460        pp,3.26,"13,465","Nov 03, 2015","Nov 03, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 08, 2015",,Hardcover,view,/book/show/25111109-avenue-of-mysteries
253,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,1491: New Revelations of the Americas Before Columbus,"Mann, Charles C.",1400032059,9781400032051,1400032059,563        pp,4.05,"87,047","Aug 09, 2005","Oct 10, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 02, 2015",,Paperback,view,/book/show/39020.1491
254,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Founding Brothers: The Revolutionary Generation,"Ellis, Joseph J.",0375705244,9780375705243,B004UMJ6YK,288        pp,3.95,"45,676","Oct 17, 2000","Jan 01, 2000",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 17, 2015",,Unknown Binding,view,/book/show/7493.Founding_Brothers
255,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Gods and Generals        (The Civil War Trilogy, #1)","Shaara, Jeff",1841580651,9781841580654,1841580651,498        pp,4.08,"35,818","May 28, 1996",2000,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 03, 2016","Feb 28, 2016","Nov 17, 2015",,Paperback,view,/book/show/29925.Gods_and_Generals
256,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Rise of Theodore Roosevelt,"Morris, Edmund",0375756787,9780375756788,0375756787,816        pp,4.23,"55,436","Mar 30, 1979","Nov 01, 2001",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 17, 2015",,Paperback,view,/book/show/40929.The_Rise_of_Theodore_Roosevelt
257,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Old Man and the Sea,"Hemingway, Ernest",0099273969,9780099273967,,99        pp,3.80,"1,148,317","Sep 01, 1952","Feb 04, 1999",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 10, 2019","Feb 14, 2019","Nov 11, 2015",,Paperback,view,/book/show/158853.The_Old_Man_and_the_Sea
258,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,438 Days: An Extraordinary True Story of Survival at Sea,"Franklin, Jonathan*",1501116290,9781501116292,1501116290,288        pp,4.33,"11,912","Nov 17, 2015","Nov 17, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 27, 2015",,Hardcover,view,/book/show/25111328-438-days
259,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Magic Strings of Frankie Presto,"Albom, Mitch*",0062294415,9780062294418,0062294415,512        pp,4.36,"47,768","Nov 10, 2012","Nov 10, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 27, 2015",,Hardcover,view,/book/show/25142924-the-magic-strings-of-frankie-presto
260,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Thirteen Ways of Looking,"McCann, Colum*",0812996720,9780812996722,0812996720,256        pp,3.95,"6,689","Oct 13, 2015","Oct 13, 2015",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 16, 2015","Oct 27, 2015","Oct 16, 2015",,Hardcover,view,/book/show/25241665-thirteen-ways-of-looking
261,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Gossamer,"Lowry, Lois*",0385734166,9780385734165,0385734166,176        pp,3.93,"17,108","Apr 24, 2006","Jan 08, 2008",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 29, 2015","Oct 07, 2015","Sep 29, 2015",,Paperback,view,/book/show/2424001.Gossamer
262,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Astoria: Astor and Jefferson's Lost Pacific Empire: A Tale of Ambition and Survival on the Early American Frontier,"Stark, Peter*",0062218301,9780062218308,0062218301,400        pp,4.08,"11,097","Mar 04, 2014","Feb 10, 2015",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 06, 2015","Oct 16, 2015","Sep 06, 2015",,Paperback,view,/book/show/22350218-astoria
263,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Poisonwood Bible,"Kingsolver, Barbara",0060786507,9780060786502,0060786507,546        pp,4.10,"743,729","Sep 24, 1998","May 31, 2005",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 12, 2020","Jul 07, 2020","Aug 18, 2015",,Hardcover,view,/book/show/7244.The_Poisonwood_Bible
264,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Father Elijah: An Apocalypse        (Children of the Last Days, #4)","O'Brien, Michael D.",0898706904,9780898706901,0898706904,597        pp,4.41,"3,841",1996,"Jan 01, 1998",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 18, 2015",,Paperback,view,/book/show/550996.Father_Elijah
265,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Washington's Spies: The Story of America's First Spy Ring,"Rose, Alexander*",055339259X,9780553392593,055339259X,384        pp,3.81,"5,658",May 2006,"Mar 25, 2014",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 18, 2015","Jan 03, 2016","Aug 18, 2015",,Paperback,view,/book/show/19503231-washington-s-spies
266,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sarah's Key,"Rosnay, Tatiana de*",0312370830,9780312370831,0312370830,294        pp,4.18,"474,841","Sep 01, 2006",Jun 2007,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 15, 2015","Aug 16, 2015","Aug 15, 2015",,Hardcover,view,/book/show/556602.Sarah_s_Key
267,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Son        (The Giver, #4)","Lowry, Lois*",0544336259,9780544336254,0544336259,393        pp,3.99,"102,715","Oct 02, 2012","May 06, 2014",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,The conclusion of the series does not disappoint. It answers all the questions from the previous books and ends it perfectly.,Notes are private!,0,1,1,"Aug 05, 2015","Aug 12, 2015","Aug 05, 2015",,Paperback,view (with text),/book/show/18812104-son
268,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Messenger        (The Giver, #3)","Lowry, Lois*",0385732538,9780385732536,0385732538,169        pp,3.92,"136,644","Apr 26, 2004","Aug 22, 2006",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 03, 2015","Aug 05, 2015","Aug 03, 2015",,Paperback,view,/book/show/12930.Messenger
269,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Gathering Blue        (The Giver Quartet, #2)","Lowry, Lois*",0547904142,9780547904146,0547904142,256        pp,3.82,"192,089",Sep 2000,"Mar 05, 2013",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 30, 2015","Aug 05, 2015","Jul 30, 2015",,Paperback,view,/book/show/15816557-gathering-blue
270,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Dream Lover,"Berg, Elizabeth",0812993152,9780812993158,0812993152,368        pp,3.29,"7,083","Apr 14, 2015","Apr 14, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 17, 2015",,Hardcover,view,/book/show/22716467-the-dream-lover
271,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Sun Also Rises,"Hemingway, Ernest",,,,189        pp,3.79,"444,874","Oct 22, 1926",1957,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 27, 2015","Nov 11, 2015","Jul 16, 2015",,Paperback,view,/book/show/3876.The_Sun_Also_Rises
272,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,For Whom the Bell Tolls,"Hemingway, Ernest",,,,471        pp,3.98,"293,579",Oct 1940,1995,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Jul 13, 2018","Nov 18, 2018","Jul 16, 2015",,Paperback,view,/book/show/46170.For_Whom_the_Bell_Tolls
273,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Go Set a Watchman,"Lee, Harper",0062409859,9780062409850,0062409859,278        pp,3.31,"273,806","Jul 14, 2015","Jul 14, 2015",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 04, 2015","Dec 18, 2015","Jul 15, 2015",,Hardcover,view,/book/show/24817626-go-set-a-watchman
274,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Across Five Aprils,"Hunt, Irene",0881030023,9780881030020,0881030023,192        pp,3.58,"14,636",Sep 1964,"Nov 15, 1986",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 14, 2015","Jul 23, 2015","Jul 14, 2015",,School & Library Binding,view,/book/show/7051795-across-five-aprils
275,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Marriage Plot,"Eugenides, Jeffrey",0374203059,9780374203054,0374203059,406        pp,3.47,"120,973",Oct 2011,"Oct 11, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 26, 2015",,Hardcover,view,/book/show/10964693-the-marriage-plot
276,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,We Are Not Ourselves,"Thomas, Matthew*",147675666X,9781476756660,147675666X,620        pp,3.72,"29,601","Aug 19, 2014","Aug 19, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 26, 2015",,Hardcover,view,/book/show/17830123-we-are-not-ourselves
277,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Giver        (The Giver, #1)","Lowry, Lois*",0385732554,9780385732550,0385732554,208        pp,4.12,"2,478,521","Apr 26, 1993","Jan 24, 2006",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 24, 2015","Jun 27, 2015","Jun 24, 2015",,Paperback,view,/book/show/3636.The_Giver
278,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Authority        (Southern Reach, #2)","VanderMeer, Jeff*",0374104107,9780374104108,0374104107,341        pp,3.54,"85,027","May 06, 2014","May 06, 2014",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 20, 2015","Jul 30, 2015","Jun 20, 2015",,Paperback,view,/book/show/18077769-authority
279,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Girl Who Came Home,"Gaynor, Hazel*",0062316869,9780062316868,0062316869,362        pp,3.92,"23,454","Mar 11, 2012","Apr 01, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 16, 2015",,Paperback,view,/book/show/18505836-the-girl-who-came-home
280,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Fifth Assassin        (Culper Ring, #2)","Meltzer, Brad*",0446553972,9780446553971,0446553972,436        pp,3.88,"16,120","Jan 15, 2013","Jan 15, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 12, 2015","Dec 03, 2015","Jun 16, 2015",,Hardcover,view,/book/show/14889776-the-fifth-assassin
281,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Inner Circle        (Culper Ring, #1)","Meltzer, Brad*",0446577898,9780446577892,0446577898,449        pp,3.82,"25,057","Jan 11, 2011","Jan 11, 2011",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 16, 2015","Sep 06, 2015","Jun 16, 2015",,Hardcover,view,/book/show/7932146-the-inner-circle
282,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The President's Shadow        (Culper Ring, #3)","Meltzer, Brad*",044655393X,9780446553933,044655393X,401        pp,3.83,"10,939","Jun 16, 2015","Jun 16, 2015",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 16, 2015",,Hardcover,view,/book/show/22501099-the-president-s-shadow
283,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Book of Lies,"Meltzer, Brad*",,,,352        pp,3.63,"13,060","Sep 02, 2008",unknown,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 16, 2015",,Kindle Edition,view,/book/show/8161520-the-book-of-lies
