,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Judy's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
10,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Penultimate Truth,"Dick, Philip K.",0575074817,9780575074811,0575074817,191        pp,3.78,"10,103",Sep 1964,Feb 2005,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This was my 14th book by PKD. Most of what I have previously read over the past few years have been his early books. In The Penultimate Truth, he seemThis was my 14th book by PKD. Most of what I have previously read over the past few years have been his early books. In The Penultimate Truth, he seems to have made a quantum leap in writing skill. The plot is one of his best so far. The futuristic elements are as eerie as ever but also seem quite plausible compared to the future in which we now live. Even the women are decently portrayed characters. The evil men are of the usual kind we deal presently: out for money, power and privilege gathered on the backs of the powerless. He created a supposedly post nuclear war society, a very real fear in 1964 when the book was first published by a comic book publisher. Though he had won a Hugo Award in 1963 for The Man in the High Castle, it would still be sometime before he was recognized for his writing. He was always writing! I look forward to reading more of his later books. ...more",Notes are private!,0,1,1,"Mar 13, 2024","Mar 17, 2024","Mar 13, 2024",,Paperback,view (with text),/book/show/41064.The_Penultimate_Truth
11,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Book Woman of Troublesome Creek,"Richardson, Kim Michele*",,,,309        pp,4.22,"217,308","May 07, 2019","May 07, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This was a reading group pick and I am so glad to have read it. Of course, any novel with Book Woman in the title is like catnip for me, but I had litThis was a reading group pick and I am so glad to have read it. Of course, any novel with Book Woman in the title is like catnip for me, but I had little idea of how amazing the story would be.Troublesome Creek, aptly named, is a small town in the mountain regions of Kentucky. It is a time of poverty, coal mining, religion, prejudice, and the plight of women during the Presidency of FDR in the depths of the Great Depression. Part of his New Deal is the WPA, the Works Progress Administration, which provided funds to Kentucky for the Pack Horse Library Project in 1935. Women could find jobs there and our heroine, Cussy, is one. She rides through the hollers on her mule bringing books and magazine to areas where there are no books, at all. Cussy is also a “blue person.” She has blue skin and such people are as shunned as Blacks in her neck of the woods. The sheer amount of hardship and danger she confronts while doing her work is hard to fathom. She is one of those plucky heroines I have always loved to read about.The author is from this region, she did excellent research, and is a wonderful writer. I will leave the rest of the plot for readers to discover for themselves. Though shorter by a third than Demon Copperhead, it is equally great and had a large impact on me. ...more",Notes are private!,4,15,1,"Mar 10, 2024","Mar 13, 2024","Mar 10, 2024",,Paperback,view (with text),/book/show/40914165-the-book-woman-of-troublesome-creek
12,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Tai-Pan        (Asian Saga, #2)","Clavell, James",,,,732        pp,4.29,"52,934",1966,Jun 2009,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I reread Taipan because it was the #8 bestseller in 1966 and because I barely remembered it from my 1980s first reading. It is a big tale, set in the I reread Taipan because it was the #8 bestseller in 1966 and because I barely remembered it from my 1980s first reading. It is a big tale, set in the newly founded Hong Kong during the mid-1800s. Two of the biggest traders from Great Britain wage a violent battle for the superior position. Dirk Straun, known as Taipan, is the supreme leader of his trading company. His rival is Tyler Brock. Both are equally driven and violent. This time I understood the history better. I saw that it is a tale of brains over brawn, a tale of fathers trying to leave a company to their sons, and an interesting look into the ideas of trade and penetration into the Chinese market. Tea, opium, ships, Chinese views about the “barbarian” people from abroad, etc, etc.Clavell is a master of the propulsive tale and I read all 600 pages in five days. I had forgotten the tragic ending altogether. Also I was struck by the growing power of China today and the ways that the balance of trade and power have changed, yet not changed across the centuries....more",Notes are private!,2,6,1,"Mar 08, 2024","Mar 10, 2024","Mar 08, 2024",,Mass Market Paperback,view (with text),/book/show/42933.Tai_Pan
13,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Always Room for One More,"Nic Leodhas, Sorche",0805003304,9780805003307,0805003304,32        pp,3.75,"2,007",1965,"Mar 15, 1972",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"[For my followers who have not heard about My Big Fat Reading Project, here is a brief summary: I read a list of books from every year I have lived in[For my followers who have not heard about My Big Fat Reading Project, here is a brief summary: I read a list of books from every year I have lived including the Top 10 bestsellers of the year, the major award winning books, and a self-selected list of other titles by authors I admire. Currently I am reading from my list for 1966.]Always Room for One More won the Caldecott Medal in 1966, a prize that awards the illustrators of picture books for children. It is based on a Scottish folktale passed on to the author by her grandfather. Nonny Hogrogian is the illustrator who won the award.I remember the title from when I was a kid, but I thought it was a TV show. Searching the web, I learned that there was a 1952 movie with that title, starring Cary Grant, about a couple who takes in foster kids. If it was shown on TV later, it would have been the kind of thing approved by our parents. In any case, the book uses the lyrics from the Scottish folksong based on the folktale, the illustrations are pen and ink with washes of color, and the folksong is included at the end with the musical notation. I was happy to find out I can still sight read a line of notes on the treble staff, so I could sing the book!...more",Notes are private!,5,3,1,"Mar 05, 2024","Mar 08, 2024","Mar 05, 2024",,Paperback,view (with text),/book/show/630761.Always_Room_for_One_More
14,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Visions of Gerard,"Kerouac, Jack",0140144528,9780140144529,0140144528,130        pp,3.74,"3,086",1963,1991,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Like other authors in the mid-20th century, Kerouac’s books were often published years after he had written them. On the Road, published in 1957, madeLike other authors in the mid-20th century, Kerouac’s books were often published years after he had written them. On the Road, published in 1957, made him famous. Then his older stuff began to get accepted by publishers. Jack wrote Visions of Gerard in 1956 but it was not published until 1963.Reading Kerouac, for me, is always like going through a portal to another world. His style is so intense, so unique to him, and his world is full of memories, struggles and dream states. I have come to see that all of his fiction is autobiographical. I have read enough of his books now to recognize his particular brand of stream-of-consciousness and to feel comfortable with it.Gerard was his older brother, who died at nine years old when Jack was only four. It was a defining death for Jack who adored his brother. In looking back, he perceives Gerard as an almost supernatural being. I once read A Death in the Family by James Agee. Unbelievably it was published one year after Kerouac wrote Visions of Gerard. In both books, a man looks back at himself experiencing the death and funeral of a loved one from a child’s point of view. As Jack observed the rituals of death among the adults, he made what he could of it. His writing is therefore somewhat unreliable as far as memories go but I found Visions of Gerard a testament to memory, love, and shattered innocence. ...more",Notes are private!,0,4,1,"Mar 03, 2024","Mar 05, 2024","Mar 03, 2024",,Paperback,view (with text),/book/show/12521.Visions_of_Gerard
15,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Madeline and the Bad Hat,"Bemelmans, Ludwig",0670446149,9780670446148,0670446149,54        pp,4.27,"18,225",1956,1957,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I loved the first Madeline book when I was a kid. Then I grew up and never read the rest. This one is the third in the series of six books. The SpanisI loved the first Madeline book when I was a kid. Then I grew up and never read the rest. This one is the third in the series of six books. The Spanish ambassador moves in next door with his wife and son. The boy is intriguing to the six girls living with Miss Clavel but Madeline deems him a “bad hat.”That he is. The kind of boy everyone knows who stirs up trouble. I had one living next door when I was five. A boy who pulled the wings off flies and tried to spy on my little sister who was using the bathroom in our house. My mother could not stand him.When my sons were in grade school, they took up with such a boy. He was a juvenile delinquent in development. I did not usually censor my kids’ friends but I did mention that perhaps he was not a good companion for them. My older son announced that they knew that but were trying to help him!As does Madeline in this story. Funny how books bring back memories....more",Notes are private!,4,3,1,"Feb 25, 2024","Mar 03, 2024","Feb 25, 2024",,Hardcover,view (with text),/book/show/1027760.Madeline_and_the_Bad_Hat
16,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Bee Sting,"Murray, Paul",0374600309,9780374600303,0374600309,656        pp,4.01,"32,001","Jun 08, 2023","Aug 15, 2023",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Shortlisted for the Booker Prize, family saga set in Ireland after the economic crash of 2008 and very long!If I am going to read a long novel, I wantShortlisted for the Booker Prize, family saga set in Ireland after the economic crash of 2008 and very long!If I am going to read a long novel, I want it to grab me and not let go. The Bee Sting did that. I read about 100 pages a day and looked forward to it each day. I love many Irish authors: Edna O’Brien, Anne Enright, Tana French are a few examples. Though it helps that I have visited Ireland, all these authors have brought Ireland to life for me. Life is messy there and has been forever it seems. It takes good writing to translate that particular messiness for us across the pond.I loved the kids in this story the most. Two teenage girls and their fractious relationship reminded me of The Country Girls trilogy by Edna O’Brien and brought those scenes into the 21st century. PJ, the younger brother in the family was reminiscent of the younger brother in The Lincoln Highway. The gradual revealing of all the family secrets rivaled Anne Enright’s The Wren, the Wren. Then there is the puzzling ending, much discussed among readers and ers. I have a reading group coming us this week during which we will hash it out....more",Notes are private!,2,16,1,"Feb 22, 2024","Feb 25, 2024","Feb 22, 2024",,Hardcover,view (with text),/book/show/62039166-the-bee-sting
17,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Liberators,"Koh, E.J.*",1959030159,9781959030157,1959030159,240        pp,3.48,571,"Nov 07, 2023","Nov 07, 2023",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This was the December, 2023, selection of the Otherppl Book Club (formerly known as the Nervous Breakdown Book Club.) It is an amazing debut novel thaThis was the December, 2023, selection of the Otherppl Book Club (formerly known as the Nervous Breakdown Book Club.) It is an amazing debut novel that burrowed into my heart. The author is of Korean descent, also a poet and translator, who lives in Seattle, WA.Though it is yet another story of immigration due to war, of cultural displacement, of family tensions, Ms Koh has added to the genre in wondrous ways. I learned truths about the division of Korea after WWII that I had not known. In fact, my truth that I learn more from fiction than I do from nonfiction or the news, was cemented in even more firmly. I felt the sensibility of a poet on every page though the meanings of every sentence were clear and the reading smooth. The central character is Insuk, a woman who married in Korea at 24, whose father was disappeared, whose mother-in-law was over-the-top overbearing. Despite all, she figured it out and made a life for herself that could be lived in another country.Trauma is real and destructive and each person has to find her own ways to overcome the damage. Reading The Liberators gave me a slice of hope....more",Notes are private!,5,5,1,"Feb 21, 2024","Feb 22, 2024","Feb 21, 2024",,Hardcover,view (with text),/book/show/96178191-the-liberators
18,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Dog of Tithwal: Stories,"Manto, Saadat Hasan",1953861008,9781953861009,1953861008,418        pp,4.03,69,1947,"Sep 14, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I received this story collection from my Archipelago Books subscription. It is set in Bombay during the early months of the India-Pakistan partition tI received this story collection from my Archipelago Books subscription. It is set in Bombay during the early months of the India-Pakistan partition that followed India’s liberation from British rule in 1947. Pakistan was created as a country where Muslims would live while Hindus could remain in India. Of course, it did not work well, at all, and much upheaval and violence disrupted the lives of both. Saadat Hasan Manto has been lauded by Salman Rushdie as “the undisputed master of the modern Indian short story.” I found the stories to be masterpieces of short fiction that put me right there amid the chaos and into the characters involved. I could tell that he had lived what he wrote.However, I did not find any redeeming factor in these tales. When asked why he wanted to humanize the horrors of the times, Manto answered, “If you cannot bear my stories, it is because we live in unbearable times.” I cannot disagree with that. ...more",Notes are private!,0,1,1,"Feb 13, 2024","Feb 21, 2024","Feb 13, 2024",,Paperback,view (with text),/book/show/56630614-the-dog-of-tithwal
19,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Love,"Morrison, Toni",1400078474,9781400078479,1400078474,224        pp,3.80,"12,281",2003,"Jan 04, 2005",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"For the past few years, I have been rereading Toni Morrison’s novels. She wrote 12 novels and Love was the eighth one. Each reread has brought a deepeFor the past few years, I have been rereading Toni Morrison’s novels. She wrote 12 novels and Love was the eighth one. Each reread has brought a deeper understanding of her meanings and of the complexity of life and love. I first read Love in 2004, the year after it was published. I have lived through a lot of permutations of love in the last twenty years. As we all know, rereading unveils different aspects of books and life because we are both the same and changed as the decades go by.My reading log from 2004 tells me I loved Love. I got that two women who were close friends as children were forced apart by certain adults which caused their love for each other to become hate. In a fashion which has become normal today but was less so two decades ago, the story jumps about between the present and the past as it gradually reveals the events that drove these females apart and then brought them back together. I said in my remarks that it was probably her way of telling the story that brought Ms Morrison so many lousy s. As I age, I find that my understanding of my life and my past changes regularly as I write about it and as I read/learn more and more about life and the world. Some days I don’t know if I am getting more clarity or more confusion. Life is messy. Kids have virtually no knowledge about why the adults around them do what they do and very much less control over events. The novel makes that clear and shows the tragedy of it all. It is a theme in Morrison’s writing. She combines the racism, the dubious effects of integration on Black lives, economic changes, political disputes, to present a scene that is rich in complexity.Bill Cosey was a successful and wealthy owner of a famous hotel and resort for the colored people of the East Coast, with the best food, the best music, the best accommodations. He was also crazy for women of all types and slightly crooked with money. When he dies, the two women of this story are left to fight over a large inheritance.Having written this much, I am suddenly struck by how much these conflicts sound like white people conflicts. Is that partly what Toni Morrison is getting at? It could be. Human beings, no matter the color of their skin or their places in society, are all caught in the complications of life. If we could truly understand this, we might have a different world.In any case, we love at our own risk. Every time!...more",Notes are private!,4,12,1,"Feb 10, 2024","Feb 13, 2024","Feb 10, 2024",,Paperback,view (with text),/book/show/11326.Love
20,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Idlewild,"Thomas, James Frankie",1419769146,9781419769146,1419769146,400        pp,4.21,"1,397","Sep 12, 2023","Sep 12, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This is an amazing novel but while I was reading it, I barely understood it. Nell and Fay are high school students at a Quaker private school in New YThis is an amazing novel but while I was reading it, I barely understood it. Nell and Fay are high school students at a Quaker private school in New York City. They are such close friends that they feel like one person. In fact, they call themselves “we the F&N unit.”It is 2002 and the 9/11 attacks were just a year ago. Each student was present as that went down. Each student and many of the teachers were traumatized. But Fay and Nell are both more obsessed with lesbians and gays (though for different reasons) than they are with terrorism. They are also theater kids. Enough emoting going on in their school to blow the place up!The story follows their adventures and misadventures through to two decades later, when they are estranged but still obsessed with each other in their memories. The subject of the novel is sexual identity, preference, and confusion. When I was a kid, I mostly wished I was a boy, because boys seemed to have so much more freedom than girls. Well, not seemed to, they did! I had a best friend in high school. We were not quite as close to being one person as Nell and Fay, but we shared almost everything. I have lost track of her and no amount of internet searching has led me back to her. As soon as I got a steady boyfriend our friendship began to fade and when we went to different colleges it finally disappeared. Also, I am pretty sure we were both straight, sexually.That was in the mid-1960s. I never knew a gay person until the early 1970s. Feminism was just becoming a thing and tolerance of differences was embraced. It all felt pretty natural. But we were adults by then. I had not realized that being gay or lesbian or bisexual was still so torturous for teens in 2000, but according to the novel it was.I finished the book feeling quite confused myself. I had had trouble keeping all the characters straight (no pun intended) and I also felt quite unsettled. I listened to the author’s interview on Otherppl. That helped a bit. This morning I reread the first and last chapters and finally it all fell into place. I even remembered the characters clearly.Presently in our society these issues are hotly asserted and attacked. Books are banned. Even politics has gotten involved. Yet it feels like a certain amount of clarity is emerging. I have friends and relatives now who are observing their teen grandchildren navigating sexual identity, preference, and confusion. But the difference is these teens are not hiding it from their parents or grandparents. In fact, it seems they are dealing with it pretty well. Thanks once again to the Otherppl Book Club for putting Idlewild in front of me and for interviewing James Frankie Thomas so excellently. I highly recommend this novel to anyone who needs it! I sure did....more",Notes are private!,2,7,1,"Feb 08, 2024","Feb 10, 2024","Feb 08, 2024",,Hardcover,view (with text),/book/show/98653925-idlewild
21,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,All in the Family,"O'Connor, Edwin",0316626422,9780316626422,0316626422,434        pp,3.80,81,1966,1966,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"For a decade, 1956-1966, Edwin O’Connor was a top bestselling novelist and a Pulitzer Prize winner. The Last Hurrah in 1956 was a political novel set For a decade, 1956-1966, Edwin O’Connor was a top bestselling novelist and a Pulitzer Prize winner. The Last Hurrah in 1956 was a political novel set in Boston and also became a movie. All in the Family is a sequel to The Last Hurrah, with a new generation of politicians. An Irish/American family has spawned a son who runs for governor on promises of clearing corruption out of Massachusetts. He wins but is unable or unwilling to make good on those promises.The family includes Uncle Jimmy and his three sons as well as a nephew who narrates the story. Jimmy is the ruthless type, beats his sons into obedience and uses his wealth to put his sons into political positions. The nephew’s father, Jimmy’s brother, had broken away from that scene and raised his son Jack to also eschew it. However, Jack in his childhood formed close ties with his cousins.There is plenty of trauma in Jack’s life. He is a novelist with a troubled marriage and a compulsion to involve himself in his cousins’ lives. Uncle Jimmy’s compulsion is his family. It is clear from the start that tragedy looms.I found this better than the other two O’Connor books I have read. More readable prose, less turgid plot. Shades of the Kennedys and their family woes. All in the Family was the #10 bestseller in 1966. As far as I can tell it was his last bestseller and I am glad to be done with Edwin O’Connor. The book is in no way connected with the TV show of the same name....more",Notes are private!,0,2,1,"Feb 05, 2024","Feb 08, 2024","Feb 05, 2024",,Hardcover,view (with text),/book/show/11785956-all-in-the-family
