,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Beatriz's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
1313,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nation,"Pratchett, Terry",0061433012,9780061433016,0061433012,367        pp,4.10,"36,062",2008,"Sep 30, 2008",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 29, 2015",,Roughcut,view,/book/show/2855034-nation
1314,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Color Purple,"Walker, Alice",0671617028,9780671617028,0671617028,296        pp,4.27,"685,339","Jun 01, 1982",Dec 1985,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 19, 2015",,Paperback,view,/book/show/1100590.The_Color_Purple
1315,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Uma Coisa em Forma de Assim,"O'Neill, Alexandre",,,,229        pp,4.10,42,1985,1985,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 13, 2015",,Paperback,view,/book/show/7083102-uma-coisa-em-forma-de-assim
1316,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Todos Devemos Ser Feministas,"Adichie, Chimamanda Ngozi",972205743X,9789722057431,972205743X,112        pp,4.40,"292,637",2012,"May 19, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 12, 2015",,Paperback,view,/book/show/25584291-todos-devemos-ser-feministas
1317,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Something Borrowed        (Darcy & Rachel, #1)","Giffin, Emily*",031232118X,9780312321185,031232118X,336        pp,3.88,"581,096","Jun 01, 2004","Jun 01, 2004",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A avaliação elevada que atribuo a este livro é tendenciosamente inflacionada, dadas as minhas expectativas acerca dele. Tratando-se de ""chick lit"", niA avaliação elevada que atribuo a este livro é tendenciosamente inflacionada, dadas as minhas expectativas acerca dele. Tratando-se de ""chick lit"", ninguém deve esperar que das suas páginas venha a emanar uma escrita intelectual, reflexões profundas acerca da condição e sociedade humanas, que todo o talento e inspiração do Homem se condensem nestas 300 páginas.Seja como for, a minha atitude para com Something Borrowed não é de condescendência, mas sim de compreensão e de aceitação quanto ao género literário a que pertence. Inclusivamente, já o tinha lido há uns anos, na sua tradução portuguesa, e visto o filme logo que ele saiu e ainda mais uma ou duas vezes mais recentemente - sempre a adorar o enredo.Depois destas duas experiências agradáveis, a fílmica e a literária, a curiosidade sobre como eu encararia o romance se o viesse a ler mais uma vez na sua versão original prevaleceu.Por isso, aqui vos venho confirmar: esta é literatura light. Posso compará-la até com as novelas de horário nobre: dentro do seu género, muitas têm qualidade e entretêm, emocionam e prendem o seu público. É isso que se espera de uma história de amor simplificada e mesmo utópica, aclichézada.A escrita não é composta, não abundam experimentalismos linguísticos, nem descrições pormenorizadas e pomposas acerca dos cenários e das personagens. Há apenas lugares comuns com que, por acaso, muitos leitores (leitoras, na sua maioria) se conseguem identificar e que são facilmente imagináveis. E acabam por ser estas mesmas características que tornam a leitura tão aprazível. Não é preciso investir-se muito esforço nela.Assim, estou em pulgas para passar à continuação da história de Something Borrowed: Something Blue....more",Notes are private!,0,1,1,"Oct 12, 2015","Oct 16, 2015","Oct 12, 2015",,Hardcover,view (with text),/book/show/42156.Something_Borrowed
1318,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cal,"Peixoto, José Luís*",9725648218,9789725648216,9725648218,208        pp,3.83,430,Nov 2007,Nov 2007,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Este livro foi uma das minhas maiores desilusões na literatura. Para começar, não possuía qualquer indicação acerca do género, que me pudesse prepararEste livro foi uma das minhas maiores desilusões na literatura. Para começar, não possuía qualquer indicação acerca do género, que me pudesse preparar para a leitura de Cal: comecei a ler um livro de crónicas, ou de pequenos contos, com uma peça de teatro lá pelo meio, a pensar que iria sair dali um romance. Obviamente, também me senti desiludida devido à falta de abrangência de temas nos livros de José Luís Peixoto. Quando lemos uma data de histórias que se passam no mesmo cenário ou em ambientes semelhantes e que nos trazem personagens parecidas, ficamos - enquanto leitores - desmotivados pela ausência de novidade.Até a qualidade das histórias contadas em Cal é medíocre. Não encontrei nenhuma inovação, nenhum trecho cujas características de escrita me empolgasse, nem nenhuma ideia que me desafiasse à reflexão. Excepto um ou outro texto deixado para o final, Cal mostrou-me uma face monótona e indesejável de um dos meus escritores portugueses favoritos. Esforcei-me por gostar deste livro de JLP, mas não fiquei com vontade de lhe pegar de novo....more",Notes are private!,0,5,1,"Oct 05, 2015","Oct 19, 2015","Oct 12, 2015",,Paperback,view (with text),/book/show/6469835-cal
1319,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Something Blue        (Darcy & Rachel, #2)","Giffin, Emily*",0312323867,9780312323868,0312323867,338        pp,3.94,"223,826","Jun 01, 2005","Mar 20, 2002",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Tal como Something Borrowed, o livro Something Blue tem um enredo simples, sem grandes floreados e até é previsível. É ""chick lit"" e pronto. É um exceTal como Something Borrowed, o livro Something Blue tem um enredo simples, sem grandes floreados e até é previsível. É ""chick lit"" e pronto. É um excelente entretenimento.Desta vez, o segundo ""Something"" de Emily Giffin é narrado do ponto de vista da antagonista do primeiro, Darcy Rhone. Ao contrário da sua antiga melhor amiga, Rachel, Darcy é uma personagem que nos irrita bastante enquanto leitores. É teimosa, arrogante, egocêntrica... Uma peste que é facilmente odiável. E a forma como a autora lhe dá voz pelas palavras consegue-nos fazer odiar a Darcy, sem dúvida.Como em qualquer obra de literatura light, a imprevisibilidade acaba por constituir um trunfo. Não querendo semear demasiadas pistas acerca da história, desde a partida de Darcy para Londres torna-se quase evidente de que modo é que a trama vai (tem de...!) terminar. Consequentemente, a ânsia que eu senti, e que talvez outros leitores também sintam, deriva da vontade e da necessidade de confirmar aquilo de que suspeitava. É uma espécie de impaciência perante a acção, passamos a querer saber mais e a devorar as últimas cem ou duzentas páginas de rajada.Além disso, é relativamente tentador simpatizarmos com algumas personagens, principalmente com o Ethan, que tanto tempo permanecera no segundo plano em ambos os ""Something"".Sem pretensões a obra literária do ano, Something Blue ultrapassa até as expectativas criadas por Something Borrowed. Quem adora finais felizes, casamentos e bebés há-de ficar com a lágrima fácil....more",Notes are private!,0,3,1,"Oct 17, 2015","Oct 19, 2015","Oct 11, 2015",,Paperback,view (with text),/book/show/42155.Something_Blue
1320,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Road,"McCarthy, Cormac",0307265439,9780307265432,0307265439,241        pp,3.99,"904,395","Sep 26, 2006","Oct 02, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 30, 2015",,Hardcover,view,/book/show/6288.The_Road
1321,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,O Meu Irmão,"Cabral, Afonso Reis*",9896603448,9789896603441,9896603448,368        pp,3.79,"1,183","Nov 01, 2014","Nov 21, 2014",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Comecei a ler este livro sem qualquer expectativa, apesar de ter recebido o Prémio Leya 2014. Ao fim de algumas dezenas de páginas, passei a ficar divComecei a ler este livro sem qualquer expectativa, apesar de ter recebido o Prémio Leya 2014. Ao fim de algumas dezenas de páginas, passei a ficar dividida: este é ou não é um bom livro, bem escrito? E, mesmo depois de o ter terminado, continuo a senti-lo como agridoce.Em suma...Pontos fortes: enredo (e, particularmente, o seu culminar) inesperado, construção bem conseguida do clímax que nos vai conduzindo até à última página, personagens improváveis, boa descrição de uma aldeia e seus habitantes no interior de Portugal (apesar pretensiosamente caricatural), estruturação criativa do texto e dos ""à partes"" do narrador participante na história.Pontos fracos: escrita desengraçada, sem nada de surpreendente, recursos linguísticos pouco satisfatórios, referências a locais que não são como o autor os descreve (suspeito de que, nos anos 80 ou 90, não houvesse restaurantes nas imediações da Cidade Universitária ou da Faculdade de Letras - nem hoje os há, só mesmo os bares dentro das faculdades).Parecendo que não ao leitor mais desatento, a qualidade da escrita, a falta de descrições satisfatórias, veio angustiar-me muito. É que, sendo a sua presença tão constante ao longo de toda a história, não percebi nada - nadinha! - de como é que é suposto a Luciana ser fisicamente. Sim, está bem, é deficiente, magra, tem a cara e o corpo esquisitos... Mas como??E, agora que me lembro (o que até considero um aspecto positivo)... A aparência do narrador foi sempre ocultada, não foi? Como é que será esse professor? Será alto, baixo, rechonchudo ou espadaúdo? E como se chamará mesmo? Até é engraçado sermos deixados a pensar. Na via das dúvidas, e esperando por mais livros escritos por Afonso Reis Cabral, atribuo 3 estrelas ao seu primeiro. Ainda é muito prematuro fazer considerações acerca do autor e da sua criação literária....more",Notes are private!,0,2,1,"Sep 28, 2015","Oct 16, 2015","Sep 28, 2015",,Paperback,view (with text),/book/show/23517632-o-meu-irm-o
1322,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ethics: A Very Short Introduction,"Blackburn, Simon",0192804421,9780192804426,0192804421,152        pp,3.42,930,2009,2009,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Não estava à espera que esta leitura me agradasse. Comecei a ler a introdução à ética de Blackburn sem expectativas, mas acabei por gostar da organizaNão estava à espera que esta leitura me agradasse. Comecei a ler a introdução à ética de Blackburn sem expectativas, mas acabei por gostar da organização do livro e de como o autor coloca em análise questões do dia-a-dia, sob o escrutínio de teorias de pensadores muito afamados.Na verdade, qualquer leitor que tenha estudado Filosofia na escola já terá conhecimento da maioria dos conteúdos expostos. O que é, de facto, mais relevante, aquilo que devo destacar é a capacidade de sintetização e compilação de Blackburn.O ponto mais fraco que tenho a apontar acerca desta introdução à ética é o ocasional devaneio do autor, o que me deixou algumas vezes a pensar ""mas o que é que isto tem que ver com o assunto?"".Recomendo o livro a novos alunos de ciências sociais ou humanas....more",Notes are private!,0,1,1,"Sep 23, 2015","Oct 05, 2015","Sep 23, 2015",,Paperback,view (with text),/book/show/678049.Ethics
1323,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Giver        (The Giver, #1)","Lowry, Lois*",0385732554,9780385732550,0385732554,208        pp,4.12,"2,478,373","Apr 26, 1993","Jan 24, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Adorei o início da história, graças às premissas da fundação da sociedade onde vive Jonas, o protagonista: as regras, a ausência de espírito crítico, Adorei o início da história, graças às premissas da fundação da sociedade onde vive Jonas, o protagonista: as regras, a ausência de espírito crítico, a ausência de emoções fortes, a precisão de linguagem, a atribuição de tarefas e de empregos, a interacção entre cidadãos, o sistema educativo, a constituição de unidades familiares, o nascimento e a ""libertação"" dos indivíduos.Apesar de ser notório que este é um romance de ficção científica/distópico criado essencialmente para um público de leitores mais jovens, é daquelas histórias com que qualquer leitor se conseguirá familiarizar e que poderá apreciar.Há todo um caminho de descoberta a ser percorrido ao longo das páginas. Rico em diálogos e pensamentos e disposições de Jonas, li The Giver com muita facilidade, rapidez e ansiedade em chegar ao próximo capítulo.Rico feliz por este livro existir, para que leitores de uma faixa etária mais jovem sejam colocados a pensar sobre o funcionamento das sociedades numa tenra idade. Uma concepção de sociedade que possa parecer simplista para os leitores adultos é, na verdade, um início de reflexão indispensável para as crianças e adolescentes.Acabei por não atribuir cinco estrelas ao livro, mas sim quatro, pois a qualidade do enredo foi diminuindo a partir do meio da história, piorando gradualmente até ao final. No entanto, considero que seja provável que está opinião seja estritamente minha, não partilhada por outros leitores. Eu é que fiquei surpreendentemente desiludida com o desfecho apressado de The Giver. Pareceu-me que, de repente, a autora teve uma data de entrega do manuscrito para cumprir e que teve de o terminar rapidamente.Além disso, deixa-me triste que o destino de Jonas em Elsewhere não seja aprofundada.Já agora, não esperem que o livro seja estritamente parecido ao filme. Há muitas diferenças entre o original e a adaptação subsequente que modificam radicalmente a história....more",Notes are private!,0,1,1,"Sep 19, 2015","Sep 21, 2015","Sep 19, 2015",,Paperback,view (with text),/book/show/3636.The_Giver
1324,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Of Things Gone Astray,"Matthewson, Janina*",0007562470,9780007562473,0007562470,278        pp,3.78,"1,193","Aug 25, 2014","Aug 28, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 12, 2015",,Hardcover,view,/book/show/21805265-of-things-gone-astray
1325,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,LoveStar,"Magnason, Andri Snær*",1609804260,9781609804268,1609804260,320        pp,3.77,"2,069",2002,"Nov 20, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 05, 2015",,Paperback,view,/book/show/13533771-lovestar
1326,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fúria,"Rushdie, Salman",9722021249,9789722021241,9722021249,288        pp,3.30,"9,119","Aug 30, 2001",Apr 2002,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Nunca li outro livro de Salman Rushdie, mas já calculo que este seja o seu pior.A ideia inicial da história de Malik Solanka, a premissa que dá títuloNunca li outro livro de Salman Rushdie, mas já calculo que este seja o seu pior.A ideia inicial da história de Malik Solanka, a premissa que dá título ao livro e que se baseia nas Eríneas da Oresteia é promissora. No entanto, esta ""fúria"" de Solanka e da sociedade que critica também resulta numa certa desordem do próprio enredo.O que se adivinhava um romance inflamado acerca do virar do século em breve se mostra uma manta de retalhos caótica. Estes retalhos são a vida de cada uma das personagens que cruza o caminho do professor Solanka, assim como também são pedaços da sua vida, revista constantemente sob um escrutínio milimétrico e rígido - mais uma vez, caótico.Não consigo atribuir menos de 3 estrelas a ""Fúria"", pois as críticas levadas a cabo por Salman Rushdie acerca da contemporaneidade e a premissa inicial do romance são geniais. Por outro lado, não consigo atribuir mais que essas 3 estrelas devido à falta de linearidade e organização na narrativa....more",Notes are private!,0,2,1,"Sep 04, 2015","Sep 10, 2015","Sep 05, 2015",,,view (with text),/book/show/8423426-f-ria
1327,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Uma Menina Está Perdida no Seu Século à Procura do Pai,"Tavares, Gonçalo M.",9720046988,9789720046987,9720046988,200        pp,3.62,590,"Jan 01, 2014",2014,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 02, 2015",,Paperback,view,/book/show/23515990-uma-menina-est-perdida-no-seu-s-culo-procura-do-pai
1328,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Deixem Falar as Pedras,"Machado, David",9722045032,9789722045032,9722045032,332        pp,3.94,125,2011,Mar 2011,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 02, 2015",,Paperback,view,/book/show/11504544-deixem-falar-as-pedras
1329,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Se Isto é um Homem        (Auschwitz Trilogy #1),"Levi, Primo",9722060406,9789722060400,9722060406,200        pp,4.33,"75,101",1947,Feb 2018,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Gosto tanto de ler, mas ler nem sempre é fácil, nem sempre é um passatempo prazeroso. Já sabia que Se Isto É Um Homem seria um desses casos em que nemGosto tanto de ler, mas ler nem sempre é fácil, nem sempre é um passatempo prazeroso. Já sabia que Se Isto É Um Homem seria um desses casos em que nem sempre há coragem para agarrar no livro e prosseguir sem interrupções. Opinião completa em: https://fuiprocrastinar.blogs.sapo.pt......more",Notes are private!,0,4,1,"Nov 19, 2018","Nov 27, 2018","Sep 02, 2015",,Hardcover,view (with text),/book/show/39942112-se-isto-um-homem
1330,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Metamorfose,"Kafka, Franz",9896603065,9789896603069,9896603065,96        pp,3.86,"1,057,603",Oct 1915,Sep 2013,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A minha opinião sobre este livro não é 100% segura - estou indecisa sobre se gostei de ler A Metaforfose de Kafka ou se, pelo contrário, desgostei.A vA minha opinião sobre este livro não é 100% segura - estou indecisa sobre se gostei de ler A Metaforfose de Kafka ou se, pelo contrário, desgostei.A verdade é que só não o li de rajada porque não calhou, mas, ainda que a fluidez da escrita e a capacidade de descrição sejam fantásticas e me tenham realmente envolvido no drama de Gregor, não encontrei nenhum significado relevante na história. O facto de ser um conto relativamente pequeno também faz d'A Metamorfose uma história fácil de ler, só que sempre limitada à sua extensão. Obviamente, a falha de compreensão também poderá ser minha.Uma vez que ainda não consigo perceber se gostei ou não d'A Metamorfose, sinto que tenho de dar mais oportunidades a Kafka e esforçar-me-ei por procurar um sentido para a minha apatia, ou acabar de vez com ela. Terei de ler mais obras do autor....more",Notes are private!,0,6,1,"Aug 31, 2015","Sep 02, 2015","Sep 02, 2015",,Mass Market Paperback,view (with text),/book/show/18464211-a-metamorfose
1331,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,As Velas Ardem Até ao Fim,"Márai, Sándor",9722020625,9789722020626,9722020625,154        pp,3.99,"33,643",1942,Dec 2009,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Antes de ler As Velas Ardem Até ao Fim, julgando o livro pelo título, pensei que se tratasse de mais um romance lamechas.No entanto, em breve vim a deAntes de ler As Velas Ardem Até ao Fim, julgando o livro pelo título, pensei que se tratasse de mais um romance lamechas.No entanto, em breve vim a descobrir que, além de lamechas, também é sério.""Grandes temas"" são discutidos pelas personagens, em particular pelo General: amor, amizade, traição, envelhecimento, honestidade, inveja, riqueza, pobreza... Por vezes, a sua análise pode parecer superficial, mas de imediato somos levados a uma reflexão estruturada acerca deles.Há que sublinhar que este não é um romance típico - divide-se em duas partes distintas, o pré-jantar (constituído pela apresentação das personagens, por algumas das suas memórias e pensamentos, que interpretei como sendo uma contextualização do que se seguiria) e o jantar (em que predomina o monólogo do general, quem acaba por ser o principal narrador de toda a história).Gostei igualmente do simbolismo da noite (ao cair, ao cerrar-se e ao dar lugar ao amanhecer) e da luz das velas. Sem dúvida, estes pormenores ocupam um lugar central na construção do ambiente da conversa. Aliás, Marái demonstra ser um génio a gerar sentimentos complexos na mente do leitor, através de apontamentos simples.Quanto à avaliação final deste livro, encontro-me indecisa entre as 4 e as 5 estrelas. Arrepondo, pois, para 5....more",Notes are private!,0,2,1,"Sep 11, 2015","Sep 15, 2015","Aug 27, 2015",,Paperback,view (with text),/book/show/7662387-as-velas-ardem-at-ao-fim
1332,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Senhora Oráculo,"Atwood, Margaret*",9722519751,9789722519755,9722519751,349        pp,3.68,"14,157","Sep 27, 1976",2009,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 25, 2015",,Paperback,view,/book/show/7204727-senhora-or-culo
1333,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Educação Intercultural e Aprendizagem Cooperativa,"Díaz-Aguado, María José",9720341653,,,260        pp,2.00,3,"Jun 30, 2002",2003,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 25, 2015",,Hardcover,view,/book/show/26164101-educa-o-intercultural-e-aprendizagem-cooperativa
1334,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Cidade e as Serras,"Queirós, Eça de",9725681266,9789725681268,9725681266,247        pp,3.79,"7,326",1901,1992,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Adoro a escrita de Eça de Queirós. Como referi na minha  ao seu livro ""A Capital!"", mesmo quando existem repetições frequentes de palavras (quasAdoro a escrita de Eça de Queirós. Como referi na minha  ao seu livro ""A Capital!"", mesmo quando existem repetições frequentes de palavras (quase icónicas, simbólicas do autor), a fluidez gramatical, as expressões utilizadas e todo o aparato vocabular de Eça são de se lhe tirar o chapéu.Falando mais particularmente deste livro ""A Cidade e as Serras"", tenho a avisar futuros leitores que é necessária alguma força de vontade para ultrapassar certas fases menos dinâmicas da história. Principalmente quando os protagonistas, Zé Fernandes (também narrador) e Jacinto, se encontram em Paris, senti-me como se eu própria estivesse igualmente presa nessa capital. Se era esse o objectivo de Eça, transferir a angústia das personagens aos leitores, conseguiu. Nem o surgimento de outras personagens caricatas me motivou à leitura.Finalmente, com o regresso a Portugal e a introdução à nova vida em Tormes, senti-me de novo satisfeita. Jacinto começou a mudar, começaram a acontecer-lhe peripécias que mais me fizeram lembrar outros romances de Eça de Queirós. Apareceu o amor sincero e a amizade foi, mais do que nunca, exaltada. A ode à simplicidade que as serras emanavam na escrita de Eça contagiou-me. Podemos ser felizes com tão pouco, não é? E não há nada como a comida portuguesa e os ares do campo, para nos curarmos das maleitas da cidade: o burburinho incessante e insistente, as distrações que nada nos distraem, a tecnologia da Civilização, a abundância de informação e estímulos, as pessoas-iguais-a-todas-as-outras, os vícios.Adorei ler ""A Cidade e as Serras"", pelo que lhe atribuí 5 estrelas. O génio de Eça há que ser celebrado!...more",Notes are private!,0,6,1,"Aug 13, 2015","Aug 23, 2015","Aug 15, 2015",,Paperback,view (with text),/book/show/1092477.A_Cidade_e_as_Serras
1335,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Uma Coisa Supostamente Divertida que Nunca Mais vou Fazer,"Wallace, David Foster",9897221255,9789897221255,B0722R2WPG,456        pp,4.22,"40,162","Feb 12, 1997",Oct 2013,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 13, 2015",,Paperback,view,/book/show/18639338-uma-coisa-supostamente-divertida-que-nunca-mais-vou-fazer
1336,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Fé de um Escritor,"Oates, Joyce Carol",972461817X,9789724618173,972461817X,174        pp,3.79,"1,242",2003,2008,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 13, 2015",,Paperback,view,/book/show/9815045-a-f-de-um-escritor
1337,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Amiga Genial,"Ferrante, Elena",9896414793,9789896414795,9896414793,272        pp,4.04,"332,920","Oct 19, 2011",Apr 2014,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 11, 2015",,Paperback,view,/book/show/24445388-a-amiga-genial
1338,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Creative Schools: The Grassroots Revolution That's Transforming Education,"Robinson, Ken",0670016713,9780670016716,0670016713,320        pp,4.11,"3,870","Apr 21, 2015","Apr 21, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 05, 2015",,Hardcover,view,/book/show/23398899-creative-schools
1339,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Freedom Writers Diary Teacher's Guide,"Gruwell, Erin",076792696X,9780767926966,076792696X,256        pp,4.18,441,"Oct 02, 2007","Oct 02, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 05, 2015",,Paperback,view,/book/show/94154.The_Freedom_Writers_Diary_Teacher_s_Guide
1340,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"How Children Succeed: Grit, Curiosity, and the Hidden Power of Character","Tough, Paul*",0547564651,9780547564654,0547564651,231        pp,3.89,"24,091","Sep 04, 2012","Sep 04, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 05, 2015",,Hardcover,view,/book/show/13435889-how-children-succeed
1341,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,An Intelligent Person's Guide to Education,"Little, Tony",1472913116,9781472913111,1472913116,288        pp,3.89,156,"Jul 16, 2015","Sep 10, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 05, 2015",,Hardcover,view,/book/show/22929399-an-intelligent-person-s-guide-to-education
