,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Aviva's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
406,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Handmaid’s Tale        (The Handmaid's Tale, #1)","Atwood, Margaret*",,,,311        pp,4.14,"2,046,855",1985,Apr 1998,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 23, 2021",,Paperback,view,/book/show/38447.The_Handmaid_s_Tale
407,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Les Misérables,"Hugo, Victor",,,,"1,463        pp",4.20,"797,595",1862,"Mar 03, 1987",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 23, 2021",,Mass Market Paperback,view,/book/show/24280.Les_Mis_rables
408,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Everything I Never Told You,"Ng, Celeste*",159420571X,9781594205712,159420571X,297        pp,3.85,"549,942","Jun 26, 2014","Jun 26, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 23, 2021",,Hardcover,view,/book/show/18693763-everything-i-never-told-you
409,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Casual Vacancy,"Rowling, J.K.",0316228532,9780316228534,0316228532,503        pp,3.30,"328,873","Sep 27, 2012","Sep 27, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 23, 2021",,Hardcover,view,/book/show/13497818-the-casual-vacancy
410,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Where'd You Go, Bernadette","Semple, Maria",0316204277,9780316204279,0316204277,330        pp,3.88,"572,355","Aug 14, 2012","Aug 14, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 23, 2021",,Hardcover,view,/book/show/13526165-where-d-you-go-bernadette
411,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Girl on the Train,"Hawkins, Paula*",1594633665,9781594633669,1594633665,336        pp,3.96,"2,942,708","Jan 13, 2015","Jan 13, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 23, 2021",,Hardcover,view,/book/show/22557272-the-girl-on-the-train
412,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Secret History,"Tartt, Donna",1400031702,9781400031702,1400031702,559        pp,4.17,"741,872","Sep 16, 1992","Sep 11, 1992",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I have written, deleted, and attempted to rewrite this  numerous times, simply because I don't have the words to properly describe how this bookI have written, deleted, and attempted to rewrite this  numerous times, simply because I don't have the words to properly describe how this book has made me feel. I am in awe. Shocked by the twist at the end. Sad to leave the characters with which I spent 550 pages. Sad, but a little relieved, to leave Hampden and Vermont. The blurb on the back of the novel vaguely describes a story of a friend group attending an elite college in New England, which, yes, is what this story is about. However, Donna Tartt's novel is so special because rather than being plot-driven, it is character-driven, which leads to a more emotional, more nuanced, reader experience. There's Richard, the narrator, who hails from California, from an abusive, poor, suburban family. The reader experiences the opulence and elitism of Richard's new world through Richard, whose shock at his new surroundings leads him to be submissive and easily manipulated by other characters, yet also leads to an out-of-body experience for our narrator; the novelty of his new world is so chilling that he has lost the ability to process empathy or remorse for the gruesome actions he has committed (or simply been a part of...or coerced into)--it's almost as though Richard is experiencing or observing his actions rather than doing them. (Some might point to this as evidence of his awful personage--that he's a little too okay with murder--but I can't help but feel sympathy for him.)There's Charles and Camilla, twins from Virginia. Camilla poses as sweet and delicate, though she is manipulative and leads others on. (Although she seems to be a reader favorite, I don't like Camilla.) Charles develops more during the second half of the novel, and although he morphs into an ugly, unhinged addict and abuser, I think it is a testament to Donna Tartt's writing and character-building that I felt compassion and sympathy for him; Charles received the shorter end of the stick and those who enjoyed the longer end were so greedy and conniving that they continued to shorten his piece of wood. Henry is the leader of the group. He's a trust fund baby who receives a heady allowance every month and will never work a day in his life. Mysterious, brooding, brilliant, and manipulative--I did not like Henry. Francis is likely the best out of everyone--though still morally gray, just as everyone else--and I love him and want the best for him. Francis is honest, reliable, and a good friend to Richard, though also hopelessly and tragically repressed. Bunny is an awful person; racist, homophobic, lazy, and an abuser of everyone else's (mostly Henry's) generosity with their money. Bunny is insufferable.Other side characters, such Cloke Rayburn and Julian Morrow, are also likable, unlikeable, terrible human beings, or a mixture of all three. This is the magic of Donna Tartt. No one could really be described as good, everyone could be proven as bad, and yet Ms. Tartt was still able to cultivate the reader's acute attachment and empathy for each of the characters. I also think that many readers or critics of this novel don't understand how it's a critique of elitism, rather than an endorsement or romanticization. Donna Tartt fulfills the reader's most perverse, pretentious, ridiculous fantasies of luxury and dark academia, then demonstrates to the reader how terrible, loveless, and flawed that world truly is. In summary, I can't recommend this book enough. Be forewarned, however, that it is long, with small type, big pages, blocky and can have dialogue droughts, and dense, but beautiful, prose. It took a while for me to get through, but SO worth it....more",Notes are private!,0,3,1,"Jun 30, 2021","Jul 25, 2021","May 23, 2021",,Paperback,view (with text),/book/show/29044.The_Secret_History
413,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Big Little Lies,"Moriarty, Liane*",0399587195,9780399587191,0399587195,460        pp,4.31,"1,006,028","Dec 25, 2014","Feb 07, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 23, 2021",,Paperback,view,/book/show/33516773-big-little-lies
414,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Little Fires Everywhere,"Ng, Celeste*",0735224315,9780735224315,0735224315,338        pp,4.08,"1,175,302","Sep 12, 2017","May 07, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"**spoiler alert** *3.5-3.75I expected this book to blow me out of the park, and I was disappointed in this respect. It was good, but not great. I expe**spoiler alert** *3.5-3.75I expected this book to blow me out of the park, and I was disappointed in this respect. It was good, but not great. I expected it to have a faster pace, and all of the flashbacks and backstories prevented this from happening. All of the tidbits of information that Ng offered were interesting, but they did get peevish. I also was not wow-ed by the writing...again, it was good, not great. As far as the plot, the entire controversy was about Mia being a surrogate? which isn’t that crazy or uncommon? I thought the reactions of other characters after this secret of Mia’s was exposed were way over exaggerated. All of this being said, I did think that the novel had many redeemable elements. Although the backstories got annoying, they also created very complex, nuanced characters that were well-thought-out, realistic, and compelling. I also appreciated all of the parallels in the novel, many having to do with motherhood. The political commentary was much appreciated as well—it was an entire critique on liberalism and the hypocrisy of it LOL, a critique I agreed with....more",Notes are private!,0,1,1,"May 24, 2021","May 25, 2021","May 23, 2021",,Paperback,view (with text),/book/show/44177149-little-fires-everywhere
415,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Americanah,"Adichie, Chimamanda Ngozi",000735634X,9780007356348,000735634X,477        pp,4.32,"371,111","May 14, 2013","Feb 23, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A novel full of profound observations about race in America from the perspective of a non-American black, as Adichie describes the main character in tA novel full of profound observations about race in America from the perspective of a non-American black, as Adichie describes the main character in the book, Ifemelu. That being said, the narrative that Adichie crafts (which belongs to the “plotless” genre akin to the style of Sally Rooney) often gets lost, and sometimes Adichie recognizes this wrong turn, and frantically advances the romantic plot line to keep her reader invested. On multiple occasions, the author chronicles pages-long dialogue that seems to serve no other purpose than to prove to the reader that she is still cultivating a narrative, that this is not a series of essays. However, when Adichie is good, she is really good. Her musings on race and racism are fascinating and enlightening, and her characters elucidate poignant introspections. My last criticism was that the novel was too long; it could be at least 75 pages less. Overall, 4/5!...more",Notes are private!,0,1,1,Mar 2022,"Mar 13, 2022","May 23, 2021",,Paperback,view (with text),/book/show/35451545-americanah
416,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Vanishing Half,"Bennett, Brit*",,,,343        pp,4.15,"753,495","Jun 02, 2020","Jun 02, 2020",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Did not really understand the hype on this one, though I wish I had because it deals with important subjects like race, racism/internalized racism, coDid not really understand the hype on this one, though I wish I had because it deals with important subjects like race, racism/internalized racism, colorism, and LGBTQ issues. I wasn’t wholly impressed by the prose, the time jumping and back stories lent to a non-linear plot that got sloggish and un-engaging, and honestly, contradictory to a lot of the other s, I thought the characters were a little flat. I also felt that the author did not go deep enough in regards to the issues which she dealt with; ex. a story line involving a trans man in the 80s and 90s and there is no mention of harassment, and the dialogue of trans struggles only goes as far as not being able to afford surgery or T? I think there was room for a lot more depth. I definitely experienced this novel with a white, privileged perspective, so to others in the trans/queer and/or the black community, it might have been a very different read....more",Notes are private!,0,0,1,"Jun 02, 2021","Jun 13, 2021","May 23, 2021",,Hardcover,view (with text),/book/show/51791252-the-vanishing-half
417,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Conversations with Friends,"Rooney, Sally*",0451499077,,B01M6XMA62,304        pp,3.76,"473,988","May 25, 2017","Jul 11, 2017",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Honestly was looking forward to this book, but finished it being disappointed. I found all of the characters basically insufferable, both for a plethoHonestly was looking forward to this book, but finished it being disappointed. I found all of the characters basically insufferable, both for a plethora of specific reasons for each character, but also because I felt that there was a deep lack of character development in the entire novel. Frances was annoying, cold, prideful, tortured, and depressed; Bobbi called herself a Communist and criticized Frances for not being an activist, but still lived off of her parents’ money and flexed her moral superiority over everyone; Nick was bland, tortured, depressed (Frances and Nick shared those two qualities), submissive, and pathetic; and Melissa was..one-dimensional (I can’t even think of words to describe her personality? I feel like she literally doesn’t have one). Obviously, not all characters are meant to be liked, but I just found it so hard to empathize or find anything redeeming in anyone. I didn’t know who to root for because no one/no couple was compelling (maybe Frances and Bobbi? but everything in their previous relationship was in brief flashbacks, so I didn’t know it well enough to root for it, and the weird girlfriend thing at the end seemed like it was an afterthought), and I felt lost and confused because I was not invested in anything. I have to give this at least three stars for Sally Rooney’s immense craft (and will continue to devour any of her work which is available to me), but this novel was just not my cup of tea☹️...more",Notes are private!,0,3,1,"Jun 13, 2021","Jun 18, 2021","May 23, 2021",,Kindle Edition,view (with text),/book/show/32187419-conversations-with-friends
418,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The House of the Spirits,"Allende, Isabel*",0553383809,9780553383805,0553383809,448        pp,4.28,"269,488",1982,"Aug 30, 2005",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2021,"May 23, 2021",,Paperback,view,/book/show/9328.The_House_of_the_Spirits
419,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The House on Mango Street,"Cisneros, Sandra",0679734775,9780679734772,0679734775,110        pp,3.69,"190,533",1984,"Apr 03, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"May 23, 2021",,Paperback,view,/book/show/139253.The_House_on_Mango_Street
420,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Song of Achilles,"Miller, Madeline*",,,,408        pp,4.33,"1,484,859","Sep 20, 2011","Aug 28, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"**spoiler alert** Wow. Even though I accidentally spoiled the ending for myself and am not a crier, the last ~25 pages of this novel caused a few tear**spoiler alert** Wow. Even though I accidentally spoiled the ending for myself and am not a crier, the last ~25 pages of this novel caused a few tears to fall. Patroclus’ desperate devotion to Achilles, even in death, is what truly broke me. The irony that Thetis was the one who brought Achilles and Patroclus together at the end is a just parallel, many of which this book was filled with. The prose was simplistic but beautiful, and I cannot wait to read more books by the immensely talented Ms. Miller. I know that this book and the way which it ripped me apart will stay with me forever—a true testament of a good book, such as this one....more",Notes are private!,0,1,1,"May 26, 2021","May 31, 2021","May 23, 2021",,Paperback,view (with text),/book/show/13623848-the-song-of-achilles
421,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Circe,"Miller, Madeline*",0316556343,9780316556347,0316556343,393        pp,4.24,"1,052,695","Apr 10, 2018","Apr 10, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Jan 03, 2022","Jan 09, 2022","May 23, 2021",,Hardcover,view,/book/show/35959740-circe
422,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Goldfinch,"Tartt, Donna",0316055425,9780316055420,0316055425,962        pp,3.94,"925,145","Sep 23, 2013","Jun 28, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"DONNA TARTT HAS DONE IT AGAIN. Wow (I say this at the beginning of every  it seems, oops)--this is one of the best books I have ever read.Tartt'DONNA TARTT HAS DONE IT AGAIN. Wow (I say this at the beginning of every  it seems, oops)--this is one of the best books I have ever read.Tartt's third novel follows Theo Decker, who we meet as a 13-year-old living with his mother in Manhattan (Upper West Side, from what I could gather?). Within the first 50 pages, readers join Theo and his mother, who loves art, at the Met to see a Dutch exhibit. Unfortunately, a bomb goes off in the museum, planted by a terrorist, and Theo's mother dies in the explosion while Theo survives. On his way out of the museum, Theo takes the Goldfinch, an invaluable, world-famous painting by the Dutchman Fabritius, which, coincidentally, was also saved after an explosion at Delft (0ne of the many, many parallels in this book). Due to his orphanage, Theo first moves into the home of a wealthy Upper East Side family, then finds himself in Vegas for a couple of years, and back to Manhattan (now in Greenwich Village), and then finally in Amsterdam (though at this point he is grown up and no longer an orphan in need of supervision).Throughout his travels, the painting stays with Theo (though not always physically), just as much as other things stay with, and haunt, him--the grief and guilt from his mother's death, the trauma from the explosion, and drug addiction and alcoholism as passed down from his father. Along the way, Theo makes life-long friends, sworn enemies, and falls in love. So, as much as this book is about a stolen painting, it is also about life, about love, and about loss. Donna Tartt is masterful: in her words and prose, which are both poetic, beautiful, yet also accessible; in her characters--Boris is probably one of my favorite literary characters ever, and the way that Tartt is able to write his dialogue and make his character so nuanced and lovable is pure excellence; in her setting, when she takes us through the rainy, loud streets of New York, the gilded home of the Barbours, the wooded comfort of Hobie's shop, the shiny depression of and in Vegas, and the haunting, dank streets of Amsterdam. BE WARNED: this book is not a light read. In a physical sense, it is extremely heavy and long, but in a content sense, topics like physical abuse, drug abuse and alcoholism, suicide, and depression are all discussed at length. With that warning in mind, please, please read this book--maybe only to meet Boris, but I promise that will not be a waste of time. ...more",Notes are private!,0,3,1,"Aug 02, 2021","Aug 08, 2021","May 23, 2021",,Mass Market Paperback,view (with text),/book/show/27886778-the-goldfinch
423,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Haroun and the Sea of Stories        (Khalifa Brothers, #1)","Rushdie, Salman",0670886580,9780670886586,0670886580,224        pp,3.99,"35,159",1990,"Aug 27, 1999",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2021,"May 23, 2021",,Hardcover,view,/book/show/4835.Haroun_and_the_Sea_of_Stories
424,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Normal People,"Rooney, Sally*",1984822179,9781984822178,1984822179,273        pp,3.81,"1,385,384","Aug 28, 2018","Apr 16, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,My  from like a year ago below…opinions have slightly changed,Notes are private!,0,8,2,"Feb 20, 2022May 22, 2021","Feb 21, 2022May 23, 2021","May 23, 2021",,Hardcover,view (with text),/book/show/41057294-normal-people
425,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Things Fall Apart        (The African Trilogy, #1)","Achebe, Chinua",,,,215        pp,3.73,"371,874",1958,Oct 1994,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 09, 2021",,Paperback,view,/book/show/37781.Things_Fall_Apart
426,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Joys of Motherhood,"Emecheta, Buchi",043590972X,9780435909727,043590972X,224        pp,4.20,"7,325","May 17, 1979","Feb 04, 1994",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Aug 27, 2020",,Paperback,view,/book/show/210722.The_Joys_of_Motherhood
427,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,In the Time of the Butterflies,"Alvarez, Julia*",0452274427,9780452274426,0452274427,324        pp,4.15,"71,767",1994,Aug 1995,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Aug 22, 2020",,Paperback,view,/book/show/11206.In_the_Time_of_the_Butterflies
428,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Call Me By Your Name        (Call Me By Your Name, #1)","Aciman, André*",1786495252,9781786495259,1786495252,248        pp,4.11,"492,991","Jan 23, 2007","Sep 21, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Last 35 pages…damn. Kind of amazed how they didn’t include that in the movie because I found it to be the most touching, most gripping part of the entLast 35 pages…damn. Kind of amazed how they didn’t include that in the movie because I found it to be the most touching, most gripping part of the entire novel. That being said, I was happy to experience it with novelty (pun intended) because it made it that much more special. The other 215 pages…beautifully written but I found Elio a little annoying, and at times I just wanted to tell him to shut up and stop over analyzing the shit out of everything. Obviously, it was from his perspective, but sometimes I just found him so self-absorbed. Also, having read the book now, I think the movie adaptation was sorely incomplete and lacking, as much as I adore Timothee and the movie’s cinematography. 4/5, would recommend, especially if you have somehow avoided watching the movie previously. ...more",Notes are private!,0,1,1,"Jul 25, 2021","Jul 29, 2021","May 21, 2020",,Paperback,view (with text),/book/show/36336078-call-me-by-your-name
429,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"City of Lost Souls        (The Mortal Instruments, #5)","Clare, Cassandra*",1442416866,9781442416864,1442416866,535        pp,4.22,"531,236","May 08, 2012","May 08, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Mar 16, 2020",,Hardcover,view,/book/show/8755776-city-of-lost-souls
430,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Six of Crows        (Six of Crows, #1)","Bardugo, Leigh*",,,1627792120,465        pp,4.49,"947,468","Sep 29, 2015","Sep 29, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 16, 2020",,Hardcover,view,/book/show/23437156-six-of-crows
431,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"City of Fallen Angels        (The Mortal Instruments, #4)","Clare, Cassandra*",1442403543,9781442403543,1442403543,425        pp,4.08,"601,135","Apr 05, 2011","Apr 05, 2011",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Mar 16, 2020",,Hardcover,view,/book/show/6752378-city-of-fallen-angels
432,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Outsiders,"Hinton, S.E.*",,,,208        pp,4.13,"1,337,392","Apr 24, 1967","Sep 01, 1997",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Mar 16, 2020",,Mass Market Paperback,view,/book/show/231804.The_Outsiders
433,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Matched        (Matched, #1)","Condie, Ally*",0525423648,9780525423645,0525423648,369        pp,3.63,"779,257","Nov 30, 2010","Jan 01, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Mar 16, 2020",,Hardcover,view,/book/show/7735333-matched
434,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"City of Glass        (The Mortal Instruments, #3)","Clare, Cassandra*",1416914307,9781416914303,1416914307,541        pp,4.28,"961,545","Mar 24, 2009","Mar 24, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Mar 16, 2020",,Hardcover,view,/book/show/3777732-city-of-glass
435,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Red, White & Royal Blue","McQuiston, Casey*",,,,423        pp,4.09,"988,184","May 14, 2019","May 14, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"THIS BOOK WAS EVERYTHING I WANTED IT TO BE; fun, flirty, sexy, wholesome, and satisfying (happy endings feel so rare nowadays☹️). I don’t know what elTHIS BOOK WAS EVERYTHING I WANTED IT TO BE; fun, flirty, sexy, wholesome, and satisfying (happy endings feel so rare nowadays☹️). I don’t know what else to add that other glowing s haven’t already, but this book was adorable and made me so happy. I wouldn’t call it a fabulous piece of literature, but that wasn’t what I was looking for in it. This novel was particularly touching for me given my interest in politics and my career aspirations. (The most recent general election got me hooked on watching the polls, learning about voter suppression, and gave me a new recognition and admiration for grassroots organizers and activists—I’ve always wanted to be a lawyer, but only after this election did I realize I want to be a civil rights/voting rights lawyer. It was so special to identify with Alex in this way.) THIS IS NOW ADDED TO MY LIST OF COMFORT BOOKS...more",Notes are private!,0,4,1,"Jun 19, 2021","Jun 21, 2021","Mar 16, 2020",,Paperback,view (with text),/book/show/41150487-red-white-royal-blue
436,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Twilight        (The Twilight Saga, #1)","Meyer, Stephenie",0316015849,9780316015844,0316015849,498        pp,3.65,"6,576,935","Oct 05, 2005","Sep 06, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Mar 15, 2020",,Paperback,view,/book/show/41865.Twilight
437,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Game of Thrones        (A Song of Ice and Fire, #1)","Martin, George R.R.",0553588486,9780553588484,0553588486,835        pp,4.44,"2,489,805","Aug 06, 1996",Aug 2005,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 15, 2020",,Mass Market Paperback,view,/book/show/13496.A_Game_of_Thrones
438,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Of Mice and Men,"Steinbeck, John",0142000671,9780142000670,0142000671,107        pp,3.88,"2,546,645","Feb 25, 1937",2002,it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Mar 15, 2020",,Paperback,view,/book/show/890.Of_Mice_and_Men
439,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fahrenheit 451,"Bradbury, Ray",,,B0064CPN7I,194        pp,3.97,"2,417,059","Oct 19, 1953","Dec 06, 2011",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Mar 15, 2020",,Kindle Edition,view,/book/show/13079982-fahrenheit-451
440,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Girl Like That,"Bhathena, Tanaz*",0374305447,9780374305444,0374305447,378        pp,3.67,"4,364","Feb 27, 2018","Feb 27, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 16, 2018",,Hardcover,view,/book/show/29451548-a-girl-like-that
441,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Hate U Give        (The Hate U Give, #1)","Thomas, Angie*",,,0062498533,454        pp,4.47,"897,583","Feb 28, 2017","Feb 28, 2017",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,oml this book changed my life. everyone needs to read it NOW.,Notes are private!,0,2,1,not set,not set,"Oct 10, 2018",,Hardcover,view (with text),/book/show/32075671-the-hate-u-give
