,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Sonya's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
1572,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sharp Objects,"Flynn, Gillian*",0307341542,9780307341549,0307341542,254        pp,4.02,"1,040,977","Sep 26, 2006","Sep 26, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,The cruelty of adolescent girls is the foundation of this crime novel. Hard to read; hard to put down.,Notes are private!,0,1,1,not set,"Nov 20, 2009","Nov 10, 2009",,Hardcover,view (with text),/book/show/66559.Sharp_Objects
1573,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sometimes We're Always Real Same-Same,"Roesch, Mattox",1932961879,9781932961874,1932961879,322        pp,3.68,124,"Jan 01, 2009","Sep 08, 2009",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Very impressive and believable story of a teenage boy who is transplanted from an unsafe and volatile life of gang violence to a remote village in AlaVery impressive and believable story of a teenage boy who is transplanted from an unsafe and volatile life of gang violence to a remote village in Alaska, where his mother was born and has now returned. It's a coming-of-age story, certainly, smart and painful, yet full of all kinds of love; especially moving is the relationship between protagonist Cesar and his cousin, Go-boy. Through their fortunes and missteps over one pivotal year, boys become young men.If you're a teacher looking to break away from the standbys of The House on Mango Street*, this Mattox Roesch novel would be a good addition to any reading list, high school or college. And if your book club is itching to break away from a steady diet of women's commercial fiction, try this one. Lots to talk about, lots to admire.*Nothing wrong with House on Mango Street. But wouldn't it be nice to add new books by indie presses to our larger cultural canvas?...more",Notes are private!,0,0,1,"Feb 12, 2010","Mar 08, 2010","Nov 09, 2009",,Paperback,view (with text),/book/show/6516466-sometimes-we-re-always-real-same-same
1574,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Stoner,"Williams, John",1590171993,9781590171998,1590171993,288        pp,4.33,"166,215",1965,"Jun 20, 2006",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"STONER is a slim novel, packed full. It's the story of a man's adulthood and his psychological, intellectual, and ethical maturation. The novel appearSTONER is a slim novel, packed full. It's the story of a man's adulthood and his psychological, intellectual, and ethical maturation. The novel appeared on many best-of lists for 2009; it was written in 1965, but has the sensibility that it could have been written in the 1920s or 30s or beyond. The narrative is matter-of-fact but renders tenderness where it's needed. ""What did I expect?"" ____________________________________Spoilers past this point, from the New YorkerFrom the 6/12/65 edition of the New Yorker in BRIEFLY NOTED: ""The absence of love throws the events of William Stoner's life into mild, sad relief, and Mr. Williams gives us a masterly portrait of a truly virtuous and dedicated man who is cheated by the world from birth to death, and who acquiesces in the cheating by his painful humility and his doglike sense of responsibility to everyone except himself. Stoner is a martyr, but a touching, likable, generous-hearted one. He was born in 1891 on a very poor farm in Missouri, and then spent the rest of his life there, teaching in the English department. His wife was insanely malicious, and his only child, a girl full of affection, deteriorated as he watched. His hopes, and his trust in the world, came to an end when his one true love--a pretty, serious-minded graduate student--was driven away from the campus by threats of scandal and professional ruin, and he died, unprotesting, in 1956. Mr. Williams shows extraordinary control and discipline in telling this extremely difficult sotry of the life of an ordinary, almost invisible, man.""...more",Notes are private!,0,4,1,not set,"Dec 27, 2009","Nov 03, 2009",,Paperback,view (with text),/book/show/166997.Stoner
1575,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Narrative of Arthur Gordon Pym of Nantucket and Related Tales,"Poe, Edgar Allan",0192837710,9780192837714,0192837710,336        pp,3.62,"2,944","Jul 31, 1844","Nov 19, 1998",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Short and compelling enough to forge to the end, yet this novel is riddled with inconsistencies. I read it as a companion to Ahab's Wife. I need a gooShort and compelling enough to forge to the end, yet this novel is riddled with inconsistencies. I read it as a companion to Ahab's Wife. I need a good novel now about the Donner Party. ...more",Notes are private!,0,0,1,not set,"Oct 28, 2009","Oct 29, 2009",,Paperback,view (with text),/book/show/70925.The_Narrative_of_Arthur_Gordon_Pym_of_Nantucket_and_Related_Tales
1576,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The End of Alice,"Homes, A.M.*",0684827107,9780684827100,B000C4SOPC,272        pp,3.50,"9,806",1996,"Jan 01, 1997",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Well-crafted novel about the ugliest sides of human nature. Repellent, churn-inducing.",Notes are private!,0,0,1,not set,"Oct 29, 2009","Oct 16, 2009",,Paperback,view (with text),/book/show/75479.The_End_of_Alice
1577,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Mistress's Daughter,"Homes, A.M.*",0670038385,9780670038381,0670038385,238        pp,3.30,"4,352",2007,"Apr 05, 2007",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Oct 17, 2009","Oct 16, 2009",,Hardcover,view,/book/show/29412.The_Mistress_s_Daughter
1578,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Good Wife,"O'Nan, Stewart*",0312425015,9780312425012,0312425015,312        pp,3.60,"2,172","Mar 23, 2005",Apr 2006,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I found this book painfully flat, yet I read it all the way to the end.",Notes are private!,0,0,1,not set,Jan 2007,"Oct 10, 2009",,Paperback,view (with text),/book/show/217319.The_Good_Wife
1579,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Glass Castle,"Walls, Jeannette*",074324754X,9780743247542,074324754X,288        pp,4.31,"1,212,349",Jan 2005,"Jan 17, 2006",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Oct 15, 2009","Oct 06, 2009",,Paperback,view,/book/show/7445.The_Glass_Castle
1580,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Wolf Hall        (Thomas Cromwell, #1)","Mantel, Hilary",0805080686,9780805080681,0805080686,535        pp,3.90,"210,310","Apr 30, 2009","Oct 13, 2009",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,This lively and thoughtful book shows just how savage a species we are when we pit ideologies against one another. I'll be reading the next installmenThis lively and thoughtful book shows just how savage a species we are when we pit ideologies against one another. I'll be reading the next installment....more,Notes are private!,0,1,1,"Jun 08, 2012","Jun 30, 2012","Oct 06, 2009",,Hardcover,view (with text),/book/show/6520929-wolf-hall
1581,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dracula,"Stoker, Bram",,,B007B7GOYQ,16        pp,4.01,"1,275,118","May 26, 1897","Feb 20, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Reading (listening to) this delightful Audible edition. It's a full cast:Alan Cumming as Dr. SewardSimon Vance as Jonathan HarkerKaty Kellgren as MinaReading (listening to) this delightful Audible edition. It's a full cast:Alan Cumming as Dr. SewardSimon Vance as Jonathan HarkerKaty Kellgren as Mina Murray/HarkerSusan Duerden as Lucy WestenraTim Curry as Van HelsingGraeme Malcolm as Dailygraph correspondentSteven Crossley as Zookeeper's account and reporterSimon Prebble as VarnaJames Adams as Patrick HennesseyNicola Barber as Sister AgathaVictor Villar-Hauser as Arthur HolmwoodMarc Vietor as Quincey MorrisJohn Lee as Introductory paragraph, various letters...more",Notes are private!,0,5,1,"Oct 04, 2015","Oct 27, 2015","Oct 01, 2009",,Audible Audio,view (with text),/book/show/15772961-dracula
1582,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Given Day        (Coughlin #1),"Lehane, Dennis*",0688163181,9780688163181,0688163181,704        pp,4.06,"26,614","Sep 23, 2008","Sep 23, 2008",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I felt I was reading a screenplay rather than a literary novel. Lots of action, vividly painted from the novel's various perspectives. A feat, no doubI felt I was reading a screenplay rather than a literary novel. Lots of action, vividly painted from the novel's various perspectives. A feat, no doubt, but I wasn't tethered emotionally to any of the characters. Maybe this is an effect of the sweeping historical novel? Anyway, kudos to Lehane for bringing the history of the late teens of 1900 to life in all its stark, bloody, cinematic essence....more",Notes are private!,0,1,1,"Jul 12, 2010","Aug 04, 2010","Sep 27, 2009",,Hardcover,view (with text),/book/show/2830067-the-given-day
1583,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Financial Lives of the Poets,"Walter, Jess",0061916048,9780061916045,0061916048,304        pp,3.70,"10,751",2009,"Sep 22, 2009",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I don't know how well this book will read in five or ten years, but it captures the instability and disappointment with now better than any book I've I don't know how well this book will read in five or ten years, but it captures the instability and disappointment with now better than any book I've read recently. The narrative voice is warm and funny; you can feel his frustration and fear along the way. Really enjoyed this one-day reading experience....more",Notes are private!,0,1,1,not set,"Oct 31, 2009","Sep 27, 2009",,Hardcover,view (with text),/book/show/6426026-the-financial-lives-of-the-poets
1584,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Ahab's Wife, or The Star-Gazer","Naslund, Sena Jeter",0060838744,9780060838744,0060838744,668        pp,4.03,"44,619","Sep 22, 1999","Aug 02, 2005",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"It didn't take long before I was completely swept into this novel. There were things about it that I wish had been different, but all in all, it's supIt didn't take long before I was completely swept into this novel. There were things about it that I wish had been different, but all in all, it's supremely compelling. For the one er here who said that this book was just romantic wish fulfillment for the author, I say, you're wrong....more",Notes are private!,0,0,1,not set,"Sep 30, 2009","Sep 18, 2009",,Paperback,view (with text),/book/show/7742.Ahab_s_Wife_or_The_Star_Gazer
1585,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Gate at the Stairs,"Moore, Lorrie",0375409289,9780375409288,0375409289,322        pp,3.17,"18,240","Sep 01, 2009","Sep 01, 2009",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I read the last lines of Moore's novel and was left frustrated and conflicted. The protagonist's relationships with every other character are half-forI read the last lines of Moore's novel and was left frustrated and conflicted. The protagonist's relationships with every other character are half-formed and fragile. Maybe this was the point, but it clearly did not resonate. There was entirely too much talking. Not in dialogue, but by the narrator in some indistinct future. And a weird interlude where a major scene is retold, not by the participant, but by the narrator, robbing us of being able to see understand the impact of the woman's choices. I cannot understand why this book appears on so many best-of-2009 lists....more",Notes are private!,0,0,1,not set,"Oct 03, 2009","Sep 07, 2009",,Hardcover,view (with text),/book/show/6076387-a-gate-at-the-stairs
1586,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Day in Boyland,"Randall, Jessy*",0978945654,9780978945657,0978945654,86        pp,4.19,31,"Apr 15, 2007","Jan 01, 2007",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2007,"Sep 06, 2009",,Paperback,view,/book/show/1609291.A_Day_in_Boyland
1587,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nefertiti,"Author Moran, Michelle*",0307381463,9780307381460,0307381463,463        pp,4.09,"38,939","Jul 10, 2007","Jul 10, 2007",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Interesting, but how accurate? Fully plot-driven with surface characterization. A lot of telling, not showing. Yet I did want to read through to the eInteresting, but how accurate? Fully plot-driven with surface characterization. A lot of telling, not showing. Yet I did want to read through to the end....more",Notes are private!,0,0,1,not set,"Sep 18, 2009","Sep 01, 2009",,Hardcover,view (with text),/book/show/481446.Nefertiti
1588,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Saint John of the Five Boroughs,"Falco, Edward*",1932961887,9781932961881,1932961887,424        pp,3.52,23,"Jan 01, 2009","Oct 20, 2009",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Solid story and characters.,Notes are private!,0,0,1,"Mar 28, 2010","Mar 29, 2010","Aug 28, 2009",,Paperback,view (with text),/book/show/6519821-saint-john-of-the-five-boroughs
1589,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Await Your Reply,"Chaon, Dan*",0345476026,9780345476029,0345476026,324        pp,3.54,"15,859","Aug 25, 2009","Aug 25, 2009",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"To write too much about this unnerving novel would be to give away all its rhythm and pacing. But generally, this book is about the nature of self andTo write too much about this unnerving novel would be to give away all its rhythm and pacing. But generally, this book is about the nature of self and what that might mean in a world where you can slip from one persona to another. It has an undercurrent of decay and loss. Beautiful prose, packed with ideas. ...more",Notes are private!,0,0,1,not set,"Sep 10, 2009","Aug 21, 2009",,Hardcover,view (with text),/book/show/6251222-await-your-reply
1590,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Magicians        (The Magicians, #1)","Grossman, Lev*",0670020559,9780670020553,0670020559,402        pp,3.53,"262,833","Aug 11, 2009","Aug 11, 2009",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"It's hard to pinpoint, but something grave was off about this novel. There is a lot of plot, but it plods, and the main character, Quentin, is oddly fIt's hard to pinpoint, but something grave was off about this novel. There is a lot of plot, but it plods, and the main character, Quentin, is oddly flat. It was hard to be invested in his chronic nihilism. I wanted more from him, and the novel too, but like the book's ill-fated quests and assumptions, we are left wanting....more",Notes are private!,0,1,1,not set,"Sep 04, 2009","Aug 17, 2009",,Hardcover,view (with text),/book/show/6101718-the-magicians
1591,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Prep,"Sittenfeld, Curtis*",081297235X,9780812972351,,420        pp,3.43,"69,757","Jan 17, 2005","Nov 22, 2005",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"If I could have, I would have given this page-turner a 3.5, but could not round up to 4. Sittenfeld has expertly constructed and presented a believablIf I could have, I would have given this page-turner a 3.5, but could not round up to 4. Sittenfeld has expertly constructed and presented a believable main character and prep school setting, but the overall effect is left wanting. The author states in the reader's guide that she despises books with children narrators--thus having Prep's narrator be telling the story from a decade's distance because she hates it when the main character is dumber than the author (hey, C.S., read David Mitchell's Black Swan Green)--yet the main character's very ordinariness is a distraction and disappointment, and even her adult self reveals only the barest glimpse of herself as a woman. This mundacity of character lumps Prep in with Wally Lamb's I Know This Much is True or Stewart O'Nan's The Good Wife--fiction whose heart is a wooden trophy to realism, its blood completely drained and bottled for some other work of art. Prep is a decent novel that will be forgotten....more",Notes are private!,0,0,1,not set,"Aug 13, 2009","Aug 12, 2009",,Paperback,view (with text),/book/show/9844.Prep
1592,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Franchise Affair        (Inspector Alan Grant, #3)","Tey, Josephine",0684842564,9780684842561,0684842564,304        pp,3.96,"9,030",1948,"Aug 18, 1998",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This book is a lark on a breeze, but hard to ignore the unchecked class and gender bias. Still, on its whole, worth the two afternoons to find out howThis book is a lark on a breeze, but hard to ignore the unchecked class and gender bias. Still, on its whole, worth the two afternoons to find out how a girl tries to get away with a lie, and the forces that rally against her....more",Notes are private!,0,0,1,not set,"Aug 12, 2009","Aug 08, 2009",,Paperback,view (with text),/book/show/243401.The_Franchise_Affair
1593,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Elegance of the Hedgehog,"Barbery, Muriel",1933372605,9781933372600,1933372605,325        pp,3.80,"184,438",Aug 2006,"Sep 02, 2008",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A small, thoughtful book that asks us to determine the purpose and value of Art in any life, no matter which station we inhabit. It would be good for A small, thoughtful book that asks us to determine the purpose and value of Art in any life, no matter which station we inhabit. It would be good for a book club that likes work combining plot with ideas. Good discussion fodder....more",Notes are private!,0,2,1,not set,"Aug 26, 2009","Jul 21, 2009",,Paperback,view (with text),/book/show/2967752-the-elegance-of-the-hedgehog
1594,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Half-Assed: A Weight-Loss Memoir,"Fulda, Jennette*",1580052339,9781580052337,1580052339,247        pp,3.59,"2,399","Apr 29, 2008","Apr 29, 2008",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The author is clearly funny and has plenty of personal insights. Her writing style is brisk and witty. There were a few structural problems--often a pThe author is clearly funny and has plenty of personal insights. Her writing style is brisk and witty. There were a few structural problems--often a point would be raised, then the subject would change abruptly, and at times, the timeline was convoluted. The book would have benefited from more ""how I did it."" Fulda states implicitly that she doesn't want to advocate for any particular eating plan, and to a degree, I can understand that not every plan will work for every person. However, more detail (with obligatory disclaimer) would have made an okay book into a really good, in-depth one. If you're writing a weight loss memoir, then be prepared to reveal the nitty-gritty details. All that being said, if you're looking for a weight loss success story with plenty of emotions, this is one you can enjoy in an afternoon....more",Notes are private!,0,0,1,not set,"Jul 11, 2009","Jul 13, 2009",,Paperback,view (with text),/book/show/2082730.Half_Assed
1595,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Franny and Zooey,"Salinger, J.D.",0316769029,9780316769020,0316769029,201        pp,3.96,"222,176",1957,"Jan 30, 2001",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 1999,"Jul 06, 2009",,Paperback,view,/book/show/5113.Franny_and_Zooey
1596,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Friday Night Knitting Club        (Friday Night Knitting Club, #1)","Jacobs, Kate",0399154094,9780399154096,0399154094,352        pp,3.44,"76,709",2006,"Jan 18, 2007",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,A book whose characters will pull you through to the end--somewhat clunky and predictable writing will make you wish an editor had asserted some powerA book whose characters will pull you through to the end--somewhat clunky and predictable writing will make you wish an editor had asserted some power over the final draft....more,Notes are private!,0,0,1,not set,"Jul 02, 2009","Jul 02, 2009",,Hardcover,view (with text),/book/show/17204.The_Friday_Night_Knitting_Club
1597,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Amy and Isabelle,"Strout, Elizabeth*",0375705198,9780375705199,0375705198,304        pp,3.90,"27,841","Jul 01, 1998","Feb 01, 2000",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Three and a half stars. This is a decent debut novel about the strained relationship between a closed-off mother and her daughter, who is, as they sayThree and a half stars. This is a decent debut novel about the strained relationship between a closed-off mother and her daughter, who is, as they say, coming of age. You can also see that Elizabeth Strout had not yet developed into the more strong and controlled author of Olive Kitteridge. I did want to see what happened as Amy and Isabelle made it to the last page....more",Notes are private!,0,0,1,"Feb 24, 2014","Feb 27, 2014","Jun 07, 2009",,Paperback,view (with text),/book/show/167216.Amy_and_Isabelle
1598,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Confessions of Edward Day,"Martin, Valerie*",0385525842,9780385525848,0385525842,304        pp,3.49,508,"Jan 01, 2009","Aug 11, 2009",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This novel was not as engaging or rich as Valerie Martin's Trespass, and because of the comparison, this has colored my rating. (If we had half stars,This novel was not as engaging or rich as Valerie Martin's Trespass, and because of the comparison, this has colored my rating. (If we had half stars, I would have bumped it up.) It's about an actor's maturation, and the unlikely story of his anmity with his literary double after said adversary saves Edward's life. I never felt completely engaged in the book's psychology. Instead, it was a light tread through a shallow stream, not unpleasant but mostly unmemorable....more",Notes are private!,0,0,1,not set,"Jan 06, 2010","Jun 02, 2009",,Hardcover,view (with text),/book/show/6426472-the-confessions-of-edward-day
1599,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Last Night in Montreal,"Mandel, Emily St. John*",1936071606,9781936071609,1936071606,256        pp,3.73,"16,836","Jun 03, 2009","Jun 07, 2010",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"2024: Thirteen years have passed since the first time I read this novel and my impressions have changed. Mandel's writing has matured in subsequent no2024: Thirteen years have passed since the first time I read this novel and my impressions have changed. Mandel's writing has matured in subsequent novels; this one feels somewhat meandering and bloated in comparison to those. Both the writer and reader are older and have changed. 2009: The novel spirals from a single night in a girl's childhood, pulling along other characters who've been drawn into its mystery. Not a single wasted word with Emily Mandel's deft prose, and I predict that if you enter this discrete literary world, you'll long remember the girls' shared path....more",Notes are private!,2,5,2,"Jan 21, 2024Jul 2009","Jan 25, 2024Jul 08, 2009","Jun 01, 2009",,Paperback,view (with text),/book/show/7598184-last-night-in-montreal
1600,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Naked Prey        (Lucas Davenport, #14)","Sandford, John",0743468694,9780743468695,0743468694,455        pp,4.26,"20,993","May 12, 2003","Jun 07, 2004",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Particularly good pacing and character development. Blissfully far away from Weather and Kid, who are now but minor players in the Davenport world.",Notes are private!,0,0,1,not set,"May 05, 2009","May 05, 2009",,Paperback,view (with text),/book/show/168568.Naked_Prey
1601,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Little Stranger,"Waters, Sarah",1594488800,9781594488801,1594488800,466        pp,3.56,"55,372","Apr 30, 2009","Apr 28, 2009",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Compelling novel filled with mystery, psychosis, hysteria, and delusion. Owes an enormous debt to Henry James' The Turn of the Screw. And it's sufficiCompelling novel filled with mystery, psychosis, hysteria, and delusion. Owes an enormous debt to Henry James' The Turn of the Screw. And it's sufficiently scary, too....more",Notes are private!,0,3,2,"Mar 20, 2022not set","Mar 22, 2022Aug 02, 2009","May 05, 2009",,Hardcover,view (with text),/book/show/6065182-the-little-stranger
1602,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Two Girls, Fat and Thin","Gaitskill, Mary",0684843129,9780684843124,0684843129,320        pp,3.68,"2,239",1991,"Feb 27, 1998",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This novel is wringing wet with rage and tenderness. Gaitskill doesn't hold anything back about sexuality or the visceral ugliness of bodies, nor of hThis novel is wringing wet with rage and tenderness. Gaitskill doesn't hold anything back about sexuality or the visceral ugliness of bodies, nor of how power is wielded against vulnerable people (and in this novel, women.) It starts off with a comic sensibility, but there's so much more here than a satire of an Ayn Rand-like figure's most ardent follower. You will come to know the two main characters so well and may miss them after the final page. Listen to this sentence: ""Her voice held a tea party in the garden while a child was murdered in the house."" Man alive!...more",Notes are private!,0,2,1,"Aug 24, 2016","Aug 30, 2016","Apr 17, 2009",,Paperback,view (with text),/book/show/18639.Two_Girls_Fat_and_Thin
1603,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Olive Kitteridge        (Olive Kitteridge, #1)","Strout, Elizabeth*",,,,270        pp,3.85,"236,067","Mar 25, 2008","Mar 25, 2008",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I'm not sure, after reading this book, whether one must be extraordinarily tough or especially receptive to the more tender and wrenching moments of lI'm not sure, after reading this book, whether one must be extraordinarily tough or especially receptive to the more tender and wrenching moments of long lives lived, for this text requires both. E. Strout has brought to life an entire town (and thus a gamut of human experience), showing (and telling) the reader the characters' secret desires, regrets, and hopes. There are some books that cannot help but show us how to live, and not in a didactic or preachy way. Olive Kitteridge has in its folds the very heart of love amidst griefs and missteps. This book would be very good for a book group discussion....more",Notes are private!,0,1,1,not set,"Jun 07, 2009","Apr 17, 2009",,Hardcover,view (with text),/book/show/1736739.Olive_Kitteridge
1604,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Roseanna        (Martin Beck, #1)","Sjöwall, Maj",067974598X,9780679745983,067974598X,224        pp,3.78,"17,417",1965,"Jun 29, 1993",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Apr 17, 2009","Apr 06, 2009",,Paperback,view,/book/show/595538.Roseanna
1605,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Girl with the Dragon Tattoo        (Millennium, #1)","Larsson, Stieg",0670069019,9780670069019,,480        pp,4.17,"3,182,750",Aug 2005,"Sep 23, 2008",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Entirely enjoyable, rich myster(ies) with lots of layers and vivid characters. Once I got to the middle, I didn't want to stop reading.Entirely enjoyable, rich myster(ies) with lots of layers and vivid characters. Once I got to the middle, I didn't want to stop reading....more",Notes are private!,0,0,1,not set,"May 20, 2009","Mar 30, 2009",,Hardcover,view (with text),/book/show/2429135.The_Girl_with_the_Dragon_Tattoo
1606,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Out Stealing Horses,"Petterson, Per",,,1555974708,258        pp,3.81,"35,320",2003,"Apr 17, 2007",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,A gorgeous novel that explores themes of innocence and abandonment. It ends all too quickly.,Notes are private!,0,1,1,not set,"Mar 21, 2009","Mar 16, 2009",,Hardcover,view (with text),/book/show/398323.Out_Stealing_Horses
1607,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Killer Inside Me,"Thompson, Jim",0679733973,9780679733973,0679733973,244        pp,3.86,"23,241","Mar 13, 1952","Mar 13, 1991",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Take every sadistic urge known to man and find it here in this before- its-time 1952 crime novel. Did you ever see The Night of the Hunter?This novel Take every sadistic urge known to man and find it here in this before- its-time 1952 crime novel. Did you ever see The Night of the Hunter?This novel has that kind of menacing quality of the movie. Troubling and more compelling by its age....more,Notes are private!,0,2,1,not set,"Feb 28, 2009","Feb 22, 2009",,Paperback,view (with text),/book/show/298663.The_Killer_Inside_Me
