,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Michele's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
367,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Color of Water: A Black Man's Tribute to His White Mother,"McBride, James*",1573225789,9781573225786,1573225789,291        pp,4.13,"123,662",1995,"Feb 01, 1997",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Paperback,view,/book/show/29209.The_Color_of_Water
368,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,One True Thing,"Quindlen, Anna",0812976185,9780812976182,0812976185,320        pp,4.04,"39,074","Aug 30, 1994","Aug 08, 2006",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Paperback,view,/book/show/176839.One_True_Thing
369,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Memory Keeper's Daughter,"Edwards, Kim*",0143037145,9780143037149,0143037145,401        pp,3.70,"600,223","Jun 23, 2005","May 30, 2006",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Dark Trees in the Heart The Memory Keeper's Daughter is a story about a secret--a terrible, life-altering secret running central to the story and in tDark Trees in the Heart The Memory Keeper's Daughter is a story about a secret--a terrible, life-altering secret running central to the story and in the lives of the characters. In spite of spanning only twenty-five years, it has an epic feel. A lot happens. We first meet Norah and David Henry on the stormy night she gives birth to twins. The boy, Paul, is born healthy. The second, an unexpected daughter, is born with Down's Syndrome. While his wife lay unconscious, David, a doctor who presides over the deliveries because their doctor is unable to get to them due to the snowstorm, makes the decision to tell his wife the second child died. Trying to spare his wife the pain and suffering of having a child who, in his mind would surely die an early death, hands the baby to his nurse, Caroline Gill. He instructs her to take the child to an institution. Caroline finds she cannot leave the baby in this place, moves away and raises ""Phoebe"" on her own. This sets the stage for the terrible secret David must live with and the consequences it has on his family.It's called The Memory Keeper's Daughter because David takes up photography and becomes obsessed with the process. Diving into his hobby, which ultimately brings notoriety to him, he is able to take his mind off his secret, and yet at the same time, focus on the life his lost daughter leads away from him. Photography/snapshots/captured moments are the metaphor for this family and this beautifully written story. There is tremendous detail and one can feel the author using a variety of lenses to provide both wide-angle and tight, intimate views of each scene. Although at times I felt it to be a bit repetitive and wished it were shorter by 50-100 pages, I enjoyed the writing so much, along with the emotion it drew from me, that it didn't matter. I kept turning pages waiting to see how it would all play out. I wasn't disappointed.This book made me ask the question . . . ""what if?"" It also illustrated David's view of the world and Paul's discovery, that ""each person was an isolated universe. Dark trees in the heart, a fistful of bones."" Very well done. ...more",Notes are private!,0,38,1,not set,Sep 2006,"Jun 20, 2007",,Paperback,view (with text),/book/show/10441.The_Memory_Keeper_s_Daughter
370,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Lovely Bones,"Sebold, Alice",0330485385,9780330485388,0330485385,328        pp,3.85,"2,353,063","Jul 03, 2002","Jan 01, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Paperback,view,/book/show/537.The_Lovely_Bones
371,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"So B. It        (So B. It, #1)","Weeks, Sarah",0064410471,9780064410472,0064410471,288        pp,4.12,"34,891","Apr 27, 2004","Oct 04, 2005",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Paperback,view,/book/show/237320.So_B_It
372,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Secret Life of Bees,"Kidd, Sue Monk*",0142001740,9780142001745,0142001740,302        pp,4.09,"1,291,109","Nov 08, 2001","Jan 28, 2003",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Paperback,view,/book/show/37435.The_Secret_Life_of_Bees
373,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Speak,"Anderson, Laurie Halse*",0439640105,9780439640107,0439640105,198        pp,4.05,"592,407","Oct 22, 1999",2003,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Paperback,view,/book/show/123105.Speak
374,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Good Grief,"Winston, Lolly",0446694843,9780446694841,0446694843,357        pp,3.73,"28,190","Apr 13, 2004","Apr 04, 2005",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Paperback,view,/book/show/251519.Good_Grief
375,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ariel: The Restored Edition,"Plath, Sylvia",0060732601,9780060732608,B09G6CV9S2,256        pp,4.25,"7,723","Nov 09, 2004","Mar 06, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Paperback,view,/book/show/11625.Ariel
376,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Bell Jar,"Plath, Sylvia",,,,294        pp,4.05,"959,869",Jan 1963,2006,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Plath Called This a ""Pot Boiler""I read this book long ago and have seen various oral interpretations of it performed. Reading it as a teenager, it hadPlath Called This a ""Pot Boiler""I read this book long ago and have seen various oral interpretations of it performed. Reading it as a teenager, it had a strong impact on me and made me want to aspire to intelligence rather than madness . . . but made me consider how they could go hand-in-hand. I went on to read all of Plath's poetry, her journals, and stories about her life. She was a fascinating person, ahead of her time. Rereading the book today would most likely generate a different response and not qualify as a ""pot boiler"" using our new, seen-in-all mentality, but I still have it on my shelf and believe it has and will stand the test of time....more",Notes are private!,0,0,1,not set,Jan 1977,"Jun 20, 2007",,Paperback,view (with text),/book/show/6514.The_Bell_Jar
377,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Searching for the Sound: My Life with the Grateful Dead,"Lesh, Phil",0316009989,9780316009980,0316009989,338        pp,4.14,"3,170","Apr 01, 2005","Apr 18, 2005",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Hardcover,view,/book/show/279410.Searching_for_the_Sound
378,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mrs. Kimble,"Haigh, Jennifer*",0060858788,9780060858780,,416        pp,3.67,"10,156","Jan 01, 2003","Dec 27, 2005",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Paperback,view,/book/show/88385.Mrs_Kimble
379,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Jane Austen Book Club,"Fowler, Karen Joy*",0452286530,9780452286535,0452286530,288        pp,3.10,"69,818","Apr 22, 2004","Apr 26, 2005",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Paperback,view,/book/show/2152.The_Jane_Austen_Book_Club
380,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Enormous Changes at the Last Minute: Stories,"Paley, Grace",0374515247,9780374515249,0374515247,198        pp,4.03,"2,643",1974,"Sep 01, 1985",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Paperback,view,/book/show/133621.Enormous_Changes_at_the_Last_Minute
381,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cat’s Eye,"Atwood, Margaret*",0385491026,9780385491020,0385491026,462        pp,3.94,"68,280",Sep 1988,1998,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Paperback,view,/book/show/51019.Cat_s_Eye
382,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Kitchen God's Wife,"Tan, Amy*",0143038109,9780143038108,0143038109,416        pp,4.03,"84,378",1991,"Sep 21, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Paperback,view,/book/show/12557.The_Kitchen_God_s_Wife
383,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Joy Luck Club,"Tan, Amy*",,,,352        pp,3.97,"683,105",1989,"Sep 21, 2006",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Paperback,view,/book/show/7763.The_Joy_Luck_Club
384,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Book of Laughter and Forgetting,"Kundera, Milan",057117437X,9780571174379,057117437X,312        pp,3.96,"49,422",1979,1996,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Paperback,view,/book/show/825330.The_Book_of_Laughter_and_Forgetting
385,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Unbearable Lightness of Being,"Kundera, Milan",0571135390,9780571135394,B004ZIO3PG,305        pp,4.11,"469,509",1984,"Aug 21, 2000",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Paperback,view,/book/show/395003.The_Unbearable_Lightness_of_Being
386,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Plain Truth,"Picoult, Jodi*",0671776134,9780671776138,0671776134,422        pp,3.99,"183,490","May 01, 2000","Apr 03, 2001",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Paperback,view,/book/show/358663.Plain_Truth
387,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dress Your Family in Corduroy and Denim,"Sedaris, David",0965904830,9780965904834,0349116709,257        pp,4.11,"278,276","Jun 01, 2004",2004,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Paperback,view,/book/show/10176.Dress_Your_Family_in_Corduroy_and_Denim
388,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Naked,"Sedaris, David",,,,304        pp,4.09,"265,119","Mar 01, 1997",1998,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Paperback,view,/book/show/4138.Naked
389,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Father Melancholy's Daughter,"Godwin, Gail",0380729865,9780380729869,0380729865,404        pp,3.98,"2,025","Mar 01, 1991","May 01, 1997",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Paperback,view,/book/show/410389.Father_Melancholy_s_Daughter
390,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sense and Sensibility,"Austen, Jane",,,,409        pp,4.08,"1,189,958","Oct 30, 1811","Apr 29, 2003",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Paperback,view,/book/show/14935.Sense_and_Sensibility
391,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Emma,"Austen, Jane",,,,474        pp,4.05,"886,047","Dec 23, 1815","May 06, 2003",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Paperback,view,/book/show/6969.Emma
392,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pride and Prejudice,"Austen, Jane",,,,279        pp,4.29,"4,268,675","Jan 28, 1813","Oct 10, 2000",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Paperback,view,/book/show/1885.Pride_and_Prejudice
393,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Another America / Otra America,"Kingsolver, Barbara",1580050042,9781580050043,1580050042,160        pp,3.86,484,1992,"Apr 15, 1998",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Paperback,view,/book/show/14254.Another_America_Otra_America
394,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Small Wonder,"Kingsolver, Barbara",0060504080,9780060504083,0060504080,264        pp,4.03,"10,789","Jan 01, 2002","Apr 15, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Paperback,view,/book/show/14248.Small_Wonder
395,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Animal Dreams,"Kingsolver, Barbara",0060921145,9780060921149,0060921145,342        pp,4.07,"72,644","Sep 01, 1990",1991,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Paperback,view,/book/show/77262.Animal_Dreams
396,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Pigs in Heaven        (Greer Family, #2)","Kingsolver, Barbara",0571171788,9780571171781,0571171788,343        pp,4.00,"63,164",1993,1994,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Paperback,view,/book/show/14250.Pigs_in_Heaven
397,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Bean Trees        (Greer Family, #1)","Kingsolver, Barbara",0812474945,9780812474947,0812474945,232        pp,4.00,"157,715","Dec 01, 1988","Jan 01, 1989",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Paperback,view,/book/show/30868.The_Bean_Trees
398,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Prodigal Summer,"Kingsolver, Barbara",0060959037,9780060959036,0060959037,444        pp,4.03,"114,398","Oct 17, 2000","Oct 16, 2001",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Paperback,view,/book/show/14249.Prodigal_Summer
399,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,We Thought You Would Be Prettier: True Tales of the Dorkiest Girl Alive,"Notaro, Laurie*",0812969014,9780812969016,0812969014,223        pp,3.89,"11,436","Apr 19, 2005","Apr 19, 2005",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Paperback,view,/book/show/7533.We_Thought_You_Would_Be_Prettier
400,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I Love Everybody,"Notaro, Laurie*",0812969006,9780812969009,0812969006,228        pp,3.93,"11,047","Jun 08, 2004","Jun 08, 2004",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Paperback,view,/book/show/7529.I_Love_Everybody
401,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Idiot Girls' Action-Adventure Club: True Tales from a Magnificent and Clumsy Life,"Notaro, Laurie*",0375760911,9780375760914,0375760911,225        pp,3.86,"18,721","Jan 01, 2002","Jul 02, 2002",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Paperback,view,/book/show/7531.The_Idiot_Girls_Action_Adventure_Club
402,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Being Dead,"Crace, Jim",0312275420,9780312275426,0312275420,196        pp,3.72,"5,140","Jan 01, 1999",1999,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Paperback,view,/book/show/92559.Being_Dead
403,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Memory Keeper's Daughter,"Edwards, Kim*",0141030143,9780141030142,0141030143,401        pp,3.70,"600,223","Jun 23, 2005","Apr 26, 2007",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Paperback,view,/book/show/826300.The_Memory_Keeper_s_Daughter
404,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Light in the Attic,"Silverstein, Shel",0060513063,9780060513061,0060513063,176        pp,4.36,"446,925","Oct 07, 1981","Oct 07, 2002",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Hardcover,view,/book/show/30118.A_Light_in_the_Attic
405,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Where the Sidewalk Ends,"Silverstein, Shel",0060513039,9780060513030,0060513039,176        pp,4.33,"1,402,831",1974,Nov 2002,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Hardcover,view,/book/show/30119.Where_the_Sidewalk_Ends
406,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Running with Scissors,"Burroughs, Augusten*",0312425414,9780312425418,0312425414,315        pp,3.76,"390,608","Jul 10, 2002",Sep 2006,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Paperback,view,/book/show/23341.Running_with_Scissors
407,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Harry Potter and the Sorcerer's Stone        (Harry Potter, #1)","Rowling, J.K.",,,0439554934,309        pp,4.47,"10,051,574","Jun 26, 1997","Nov 01, 2003",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Hardcover,view,/book/show/3.Harry_Potter_and_the_Sorcerer_s_Stone
408,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Harry Potter and the Goblet of Fire        (Harry Potter, #4)","Rowling, J.K.",,,,734        pp,4.57,"3,694,423","Jul 08, 2000","Sep 28, 2002",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Paperback,view,/book/show/6.Harry_Potter_and_the_Goblet_of_Fire
409,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Harry Potter and the Prisoner of Azkaban        (Harry Potter, #3)","Rowling, J.K.",043965548X,9780439655484,043965548X,435        pp,4.58,"4,184,268","Jul 08, 1999","May 01, 2004",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Mass Market Paperback,view,/book/show/5.Harry_Potter_and_the_Prisoner_of_Azkaban
410,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Harry Potter and the Chamber of Secrets        (Harry Potter, #2)","Rowling, J.K.",,,B00ES27LCQ,352        pp,4.43,"3,927,723","Jul 02, 1998","Jun 02, 1999",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Hardcover,view,/book/show/15881.Harry_Potter_and_the_Chamber_of_Secrets
411,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Kite Runner,"Hosseini, Khaled*",,,,371        pp,4.34,"3,148,663","May 29, 2003",May 2004,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Paperback,view,/book/show/77203.The_Kite_Runner
412,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Harry Potter and the Half-Blood Prince        (Harry Potter, #6)","Rowling, J.K.",,,,652        pp,4.58,"3,274,156","Jul 16, 2005","Sep 16, 2006",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Paperback,view,/book/show/1.Harry_Potter_and_the_Half_Blood_Prince
413,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Harry Potter and the Order of the Phoenix        (Harry Potter, #5)","Rowling, J.K.",,,,912        pp,4.50,"3,382,835","Jun 21, 2003",Sep 2004,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Paperback,view,/book/show/2.Harry_Potter_and_the_Order_of_the_Phoenix
414,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Lady and the Unicorn,"Chevalier, Tracy*",0452285453,9780452285453,0452285453,250        pp,3.70,"45,381",2003,"Dec 28, 2004",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Oh! What a Tale She Weaves This is my favorite kind of book. One to pick up, savor each word and never want to put down. Chevalier has a rich imaginatOh! What a Tale She Weaves This is my favorite kind of book. One to pick up, savor each word and never want to put down. Chevalier has a rich imagination, basing this historical fiction on an existing series of fine tapestries with questionable (undocumented) history, and telling the story through (nearly) all involved in their creation.We begin with the painter, Nicolas des Innocents, who conceptualizes the stories and major symbolisms of the work. A womanizer, he's brash and vain, yet his charm wins the day with the ladies and the reader. He learns much through his experience with the women he depicts as the tapestries take form. One can't help but fall in love with him. He calls the women he wishes to seduce, ""Beauty,"" and offers to tell them the story of the unicorn's horn.Through the words of Nicolas' true object of desire, Claude, the daughter of the nobleman commissioning the work, we learn much about the place of women in Paris society at the end of the fifteenth century. In fact, this is also true about all the ladies featured in the story and ultimately in the tapestry: Claude's long-suffering mother, Genevieve de Nanterre, the blind daughter of the weaver, Alienor, and her mother, Christine, who longs to be a weaver although the Brussel's weaver's guild forbids it.Other unforgettable characters include the lady-in-waiting, Beatrice, and the servant Marie-Celeste.Chevalier has clearly done her research, and in doing so, allows the reader to experience this story with all five senses. In taking admitted liberties with the language, it is an utterly readable tale and I give it my highest recommendation. ...more",Notes are private!,0,4,1,not set,Jul 2006,"Jun 20, 2007",,Paperback,view (with text),/book/show/89788.The_Lady_and_the_Unicorn
415,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Glass Castle,"Walls, Jeannette*",074324754X,9780743247542,074324754X,288        pp,4.31,"1,212,181",Jan 2005,"Jan 17, 2006",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Like a Phoenix From the Ashes I have no doubt as to why this book was recommended by to me, given my taste for well-written memoirs and my affinity foLike a Phoenix From the Ashes I have no doubt as to why this book was recommended by to me, given my taste for well-written memoirs and my affinity for books like ""A Tree Grows in Brooklyn,"" by Betty Smith and ""Angela's Ashes"" by Frank McCourt. This completing engrossing tale of Jeannette Walls and her rise from the ashes of an extremely difficult childhood is on a par with both Smith's classic, and McCourt's Pulitzer Prize winning efforts.""The Glass Castle"" starts out on fire. Literally. Within the first few pages, when Walls recounts one of her earliest memories as a burn victim, I fell in love with this child and quickly turned pages awaiting to see how she'd go from being a neglected and abused child to a clearly well-educated, successful author and, according to the book jacket, a regular contributor to MSNBC.com So many of the incidents she brings to life through a vivid and colorful memory left me with my jaw hanging open. I found myself yelling at her parents, a charming alcoholic father, always with a master plan to bring upon riches, and a selfish (seemingly bipolar) mother, focused on her ""art"" and her need to live life as a constant adventure. ""Sometimes you need a little crisis to get your adrenaline flowing and help you realize your potential,"" said her mother, as she arguably put the words into practice again and again, while her starving children made the best of their impoverished upbringings.Her utterly non-conventional parents taught their children many things, but mostly, it seems, how to fend for themselves. And from the tone of this book, written with great reverence for not only her brother and two sisters, but also for her mom and dad, she indeed took to heart her mother's advice: ""Learn to enjoy the comic episodes."" The story of Jeannette Walls and her search for a home is ultimately filled with more smiles than heartaches.Highly recommend. ...more",Notes are private!,0,19,1,not set,Dec 2006,"Jun 20, 2007",,Paperback,view (with text),/book/show/7445.The_Glass_Castle
