,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Ioana's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
483,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Ringmaster's Secret        (Nancy Drew, #31)","Keene, Carolyn",0448195313,9780448195315,0448195313,178        pp,3.95,"5,998",1953,"Sep 01, 1974",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 23, 2015",,Hardcover,view,/book/show/48741.The_Ringmaster_s_Secret
484,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Haunted Bridge        (Nancy Drew Mystery Stories, #15)","Keene, Carolyn",0448095157,9780448095158,0448095157,180        pp,3.93,"9,480",1937,1972,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 23, 2015",,Hardcover,view,/book/show/32982.The_Haunted_Bridge
485,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Whispering Statue        (Nancy Drew Mystery Stories, #14)","Keene, Carolyn",0448095149,9780448095141,0448095149,179        pp,3.93,"10,525",1937,1970,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 23, 2015",,Hardcover,view,/book/show/846044.The_Whispering_Statue
486,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Clue in the Diary        (Nancy Drew Mystery Stories, #7)","Keene, Carolyn",1557091617,9781557091611,1557091617,202        pp,3.97,"16,006",1932,1995,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 23, 2015",,Hardcover,view,/book/show/32978.The_Clue_in_the_Diary
487,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Bungalow Mystery        (Nancy Drew Mystery Stories, #3)","Keene, Carolyn",1557091579,9781557091574,1557091579,204        pp,3.94,"24,451",1930,"Sep 01, 1991",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 23, 2015",,Hardcover,view,/book/show/156979.The_Bungalow_Mystery
488,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Hidden Staircase        (Nancy Drew Mystery Stories, #2)","Keene, Carolyn",0448095025,9780448095028,0448095025,182        pp,3.96,"41,323",1930,1996,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 23, 2015",,Hardcover,view,/book/show/233637.The_Hidden_Staircase
489,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,D-L GOE ... şi alţii,"Caragiale, Ion Luca",,,,78        pp,3.75,129,"Jan 01, 1968",1983,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 21, 2015",,Paperback,view,/book/show/23611212-d-l-goe-i-al-ii
490,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Rădăcina de bucsau,"Nimigean, Ovidiu",9734617761,9789734617760,9734617761,480        pp,4.32,119,2010,2010,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 21, 2015",,Paperback,view,/book/show/9637600-r-d-cina-de-bucsau
491,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Plan diabolic,"Ojog-Braşoveanu, Rodica",,9786067581959,,236        pp,4.44,578,"Jan 01, 1974",2015,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 20, 2015",,Paperback,view,/book/show/28230511-plan-diabolic
492,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Casa Lui Kafka,"Popa, Gabriela*",9737622421,9789737622426,9737622421,202        pp,4.60,5,"Aug 06, 2011","Aug 06, 2011",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"2.5 stele, cu generozitate, poate 3. Popa ne ia la o plimbare autentică prin sufletul unui copil de 10 ani în timpul primei generații de comunism. Scr2.5 stele, cu generozitate, poate 3. Popa ne ia la o plimbare autentică prin sufletul unui copil de 10 ani în timpul primei generații de comunism. Scrie întradevar cu o voce absolut credibilă- protagonista este naivă si egoistă, dar inocentă și în sfârșit e clar că centrarea pe sine e o funcție de vârsta și nu de alte defecte.M-a interesat de asemenea să remarc diferența între copilaria din anii comuniști de la început, comparat cu anii '80 (cu care am experiență personală) - când nu te mai mirai aproape de nimic, sau cel puțin nu spuneai, și când și ca copii, știam să nu vorbim prea mult, să nu facem așa mare chestie de tabăra de vară sau alte prostii pe care le doream, știam că viața e mult mai grea decât fleacurile noastre (cel puțin așa a fost în familia mea - daca părinții spuneau că nu aveam bani, nu aveam bani și gata, nu era nici o vorba sa le dau în cap pâna spuneau că pot să mă duc). Dar astea nu sunt decât doua experiențe, sigur nu reprezintă situația complet.În sfârșit, mi-a fost destul de greu să termin, pentru că povestea mi s-a părut incredibil de plictisitoare. Ar fi trebuit numită ""Amintiri din copilaria comunistă după razboi"" sau așa ceva - povestea e constituita de câteva episoade banale de viața cotidiană - dusul la școala, la cumpărat borș, jucatul în curte cu prietenii - sigur, tot povestit intr-o voce autentică, și frumos, dar... nimic nu se întamplă, absolut de loc! Nu există nici un fel de tensiune literară, sau personală, nici un conflict nu este explorat. Și, din cauză că protagonistă noastra este un copil de 10 ani (și nuvela este scrisă din perspectiva ei), caracterele apar numai ca caricaturi, nu ca oameni in 3 dimensiuni. ...more",Notes are private!,0,1,1,"Dec 20, 2015","Dec 22, 2015","Dec 20, 2015",,Paperback,view (with text),/book/show/4691876-casa-lui-kafka
493,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Book of Lost Things        (The Book of Lost Things, #1)","Connolly, John*",0743298853,9780743298858,0743298853,339        pp,3.96,"79,913","Nov 07, 2006","Nov 07, 2006",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Perhaps I would have enjoyed this book more were I to have read it at a time farther removed from Gaiman's Ocean at the End of the Lane. As it stands,Perhaps I would have enjoyed this book more were I to have read it at a time farther removed from Gaiman's Ocean at the End of the Lane. As it stands, I can't help drawing the obvious comparisons between these two offerings as differing takes on the fantastical imagination of children and the ways in which young ones seek escape and therapy in books/stories/fantasy. The major difference: this is a children's book, while Gaiman's is a magical rendering that is relevant at any age, and should probably be read periodically, for the lessons learned and insights drawn there are a function of time, age, experience, and memory.As a children's story, this book is pretty awesome. If/when I have a child, I would certainly encourage them to read this. Also, if I ever happen to run into a 6-17 year old who has lost a parent, whose parents have divorced, who is coping with jealousy from a younger sibling, or step sibling, etc - I will highly recommend they pick up The Book of Lost Things. But, as an adult, I can't say I found much edification here - it was an enjoyable few hours worth of escape, certainly, it wasn't badly written, but it's not like I drew some profound implications about my existential condition from reading this or anything. My rating is based mostly on my appreciation for Connolly's work as good for children/young adults, especially those going through a difficult time... as an adult, not only did I not find it compelling, but I also had the following issues:* The idea behind the novel is plagiarized straight out of The Neverending Story* I keep looking for books for adults that bring fairy tales to life in a relevant, cohesive, and seamless story-line, and it looks like I'll have to keep reading. Connolly's boy-in-a-story and fairy-tale-rehashings are not at all original, and at times, they seem quite artificial (i.e. boy is lost in a world of his own imagination, boy meets random characters out of fairy-tales, who then proceed to tell their own fairy-tales: there's nothing ...organic about how the stories fit together, it's more like a series of vignettes)* The 7 dwarfs are communists in Connolly's take. It's the strangest thing, here's this children's book and randomly, there's 7 communist dwarfs who rant about the oppression of the worker, the means of production, and the evils of capitalism. Um? K. It seemed like an ugly, unnecessary spoof. I'm no Marxist, but the man was right about one thing, and that's the oppression of the worker in a non-regulated market ""trickle down"" economy. This is not a political  so I won't say anymore, except that I was not happy with the mocking of workers' plight.* The whole ""young boy growing up into manhood by picking up a sword and learning how to fight"" plays too well into a misogynistic, alpha-masculine obsessed cultural narrative. The aspect of the main character's maleness was overemphasized to the extent that I wondered, how would I have read this as a young girl? I'm sure there's some way Connolly could have told the story to make it more relevant to both young girls and boys....more",Notes are private!,0,6,1,"Dec 19, 2015","Dec 20, 2015","Dec 19, 2015",,Hardcover,view (with text),/book/show/69136.The_Book_of_Lost_Things
494,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hiroshima,"Hersey, John",0679721037,9780679721031,,152        pp,4.03,"80,339",1946,"Mar 04, 1989",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 19, 2015",,Paperback,view,/book/show/27323.Hiroshima
495,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Blizzard,"Sorokin, Vladimir",0374114374,9780374114374,0374114374,192        pp,3.71,"3,801",2010,"Dec 01, 2015",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I guess, as they say, ""there's a first for everything"". In this case, The Blizzard is the first that I've ever not appreciated/felt/enjoyed a Russian I guess, as they say, ""there's a first for everything"". In this case, The Blizzard is the first that I've ever not appreciated/felt/enjoyed a Russian author. Russian (and Romanian, obviously, and in general Eastern European) literature molds, reflects, illuminates, and inspires my soul, because it is born in a unique landscape that was also my childhood, my source of personal myths and ways of looking at things. This nostalgia for childhood is nothing special; in my case, reading Russian/Eastern European lit is just how I ""go back"". So usually, I love it all (sticking to the Russians for now) - from Solzhenitsyn's systematic and descriptive analytics, to Dostoevsky's masterful psychoanalyses, to Bulgakov's absurd whimsical surrealism, to Petrushevskaya's heart-wrenching portraits of humanity in pain, to Tolstoy's romanticism. Within all this variety, there is a certain.. Russian-ness/Eastern European-ness spirit imbuing all these works. Which is what The Blizzard seemed, for me, to be missing, and which is why it didn't quite facilitate my ""going back"" - despite Sorokin's heavy use of Russian motifs such as the furious snowstorm, the vodka, the brilliant whimsy, etc.As I questioned my reaction, it didn't take me long to realize the essential ingredient that I value above all others, and that threads all the aforementioned works: the humor. You will not meet anyone more dead-pan than an Eastern-European, especially not one born in ""that era"". Some of us are basically living dead-pan, you really can't take anything we say seriously because we don't, ourselves (and yet, somehow, we are often taken most seriously of all). It's a bit like Communist Zen: one learns to detach and to view the whole fiasco from a distance. At which point, of course, it all looks absurd, and it's clear that nothing is ""real"". In The Blizzard, Sorokin seems to attempt this effect through cosmetics: introducing, for example, a quite bizarre world of tiny horses (the size of a partridge) and humongous men (the size of a three-story house). Still, these insertions of the absurd did not serve any purpose, did not give any broader meaning to the narrative, did not convey any particular mood, nor did they inspire contemplation. I'm not sure how to articulate properly at this point (more reflection needed)-for now: I felt I was reading an ""ideas-soup"" of ingredients picked up from ""The Greats"" that did not quite work out because the broth used fell apart/separated/otherwise ruined everything. But, perhaps I am wrong. I am very conflicted. Perhaps I misunderstood the whole thing. I should like, or probably more like love, Sorokin, if precedent is to be trusted. So, this  may change in the future....more",Notes are private!,0,8,1,"Feb 20, 2016","Feb 21, 2016","Dec 18, 2015",,Hardcover,view (with text),/book/show/22237141-the-blizzard
496,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Awakening,"Chopin, Kate",0543898083,9780543898081,0543898083,195        pp,3.68,"208,639",1899,2006,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 18, 2015",,Paperback,view,/book/show/58345.The_Awakening
497,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Ashes to Ashes        (The Chronicles of Hugh de Singleton, Surgeon #8)","Starr, Mel",1782641335,9781782641339,1782641335,256        pp,4.12,732,unknown,"Nov 27, 2015",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Mel Starr delivers another quality medieval mystery set on one of the manors of 14th century England. I've followed the series since #1, and continue Mel Starr delivers another quality medieval mystery set on one of the manors of 14th century England. I've followed the series since #1, and continue to be enchanted by Starr's depiction of ""real life"" during this historical period. There's so much to learn: from the daily diet of people (loaves, pottage, sometimes cheese or ""capon""-chicken) to medieval medicine (lettuce seeds as soporific, surgery as a ""lower trade"" than medicine, to be practiced by anyone with a knife), to the politics of local land ownership (lords could mete out punishment for non-capital offences; the difference between villeins and tenants, etc).The actual mystery in this installment is ok, just like the others, but it's not the reason to read these books. I see these rather as a chance to unwind and take a relaxing stroll through life in the medieval 14th century countryside. The story moves at a leisurely pace, as Starr describes every detail of the main character's (a surgeon and bailiff) life from morning to night. Aided by a bit of imagination, this series inspires a true awe and appreciation for a life far ""simpler"" and much more difficult than ours: imagine a time when nails are a luxury, when instead of loading up on gas, you pull up to a babbling brook to energize your palfrey, when most people spend the entirety of their lives moving about an area the size of a small modern neighborhood, and eat the same thing (pease pottage, mostly) day in and day out. Another aspect of this series that I love is that Starr uses medieval-ized English - it's not quite 14th century English, I'm sure that would be almost incomprehensible to the modern ""lay"" reader, it's modern English with a medieval... twang. (I would have no way of knowing if it's accurately representative of the times, as I am no medieval/English scholar, but it sounds plausible).Overall, loved the respite, and I look forward to Starr's next round, Lucifer's Harvest....more",Notes are private!,0,2,1,"Dec 16, 2015","Dec 19, 2015","Dec 16, 2015",,Paperback,view (with text),/book/show/26175694-ashes-to-ashes
498,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Untethered Soul: The Journey Beyond Yourself,"Singer, Michael A.*",1572245379,9781572245372,,183        pp,4.21,"110,507","Oct 03, 2007","Oct 03, 2007",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A mostly-abstract presentation of Buddhist/Taoist philosophy, with few practical examples for how one may achieve a state of true freedom, mired in laA mostly-abstract presentation of Buddhist/Taoist philosophy, with few practical examples for how one may achieve a state of true freedom, mired in language that may turn off those of us who are of a more scientific/""western"" disposition (i.e. ""the energy of the soul"").I found many parts of The Untethered Soul quite insightful, others incredibly repetitive, while yet others seemed to veer off into senseless waving-around-of-hands wishy-washiness. Also, I was a bit surprised, when, towards the end, I reached a chapter on ""The Way"" (the tao), because the rest of the book to that point had been clearly Buddhist in take, and from my readings of other mindfulness books as well as the Tao Te Ching, and from my understanding of history, these two traditions are quite distinct and do not always converge. It seemed like Singer was ""talking down"" to ""westerners"" unfamiliar with these ideas by concocting his own special ""eastern-vibe soup"" (with a sprinkling of Jesus as topping - there's some of that, too, in the last chapter). Finally, while I can agree that there are many ways in which mindfulness may help us live fuller lives, there are elements of Buddhist philosophy that just simply do not apply to modern life in the US. For example, Buddhist philosophy teaches the separation of mind and body- an enlightened soul is one who does not think or process information, but one that lets the world and experience pass through her/him in as the mind is released from ""worry"" or ""thoughts about"" things or ""stress"". YES, it's desirable to face problems and not to practice avoidance; YES it's useful to learn to face life with equanimity in the face of struggle; but NO, I absolutely do not think it's healthy to always be placid and ""in the moment"", just as it's not healthy to always be ""thinking about"" and not truly experiencing. In one chapter, Singer talks about a pendulum and extremes, and how we are most at peace, and we should strive for, the position in the center, when the pendulum ceases to swing. (1) Such peacefulness seems to me to be entire dearth of life (there is no more movement!) AND (2) Singer's position to simply BE while not worrying ever is just the other extreme, not a center.Overall, not a book I'd recommend to others, especially not those unfamiliar with Buddhism/mindfulness, but, if I could go back in time, I'd read it again - it certainly wasn't time wasted....more",Notes are private!,0,16,1,not set,"Dec 13, 2015","Dec 13, 2015",,Paperback,view (with text),/book/show/1963638.The_Untethered_Soul
499,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"American Gods        (American Gods, #1)","Gaiman, Neil*",,,,635        pp,4.11,"925,143","Jun 19, 2001","Mar 04, 2005",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"An entertaining epic homage to faith/belief in transition (i.e. in ""coming to America"", globalization, transformation of old gods into new) - a sort oAn entertaining epic homage to faith/belief in transition (i.e. in ""coming to America"", globalization, transformation of old gods into new) - a sort of marriage of Vonnegut-ian whimsical wit & Irving-inian* irreverent satire. (*Irving when he was still brilliant, a la Owen Meany & Garp, not today's Irving of Widow lameness)But - not my favorite Gaiman by far. Having only recently climbed the Gaiman wagon, I'm glad in retrospect I began with Neverwhere, which is basically the most brilliant exploration of the question ""Is this all there is?"" that I've ever read manifested as fiction. And that I continued my journey with The Ocean at the End of the Lane, yet another mindblowing take on the illusory quality of adulthood, the clarity of childhood, the truth of age/memory/time. Next to these two works American Gods seems almost... ordinary. Well, perhaps not quite ordinary (this is Gaiman, after all, and he's still just as brilliant as always) - but definitely less creative, less magical. And it's because the satirical take on some aspect of modern society (and religion to boot- how cliche) - has been done, again and again. What Gaiman did best (and most uniquely imho) in the previously mentioned works is he didn't dwell on sociological/anthropological analyses of social problems, but dived deep into the psyche of his characters in a way that illuminated aspects of humanity and our experience of lived life.American Gods, in other words, tells the story from the point of view of ""the gods"": top down, in which each individual serves her purpose, acts and reacts in/to history and thus makes tiny dents in the fabric of the totality of reality. Neverwhere, on the other hand, was a view from the cage of the restless, seeking ego: a perspective I think that is much harder to capture, and that few authors do well (and those who do, don't usually write in this genre, not even close. Think Mario Vargas Llosa or Toni Morrison).All that said, the writing and setting are still ""classic"" Gaiman: a world of boundless possibilities mingling seamlessly with our own & the storytelling of a master folklorist. Still a big YES! for me!...more",Notes are private!,0,12,1,"Dec 12, 2015","Dec 16, 2015","Dec 12, 2015",,Paperback,view (with text),/book/show/4407.American_Gods
500,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Night-Pieces,"Burke, Thomas",1943910219,9781943910212,1943910219,168        pp,3.28,18,1935,Jan 2016,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 12, 2015",,Paperback,view,/book/show/28180913-night-pieces
501,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Four Corners: A Journey into the Heart of Papua New Guinea,"Salak, Kira",0792274172,9780792274179,0792274172,336        pp,4.02,908,2001,"Nov 01, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 12, 2015",,Paperback,view,/book/show/89736.Four_Corners
502,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Along the Enchanted Way : A Romanian Story Hardcover William Blacker,blacker-william,0719597900,9780719597909,0719597900,320        pp,4.16,748,"Aug 01, 2009","Jul 09, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 11, 2015",,Hardcover,view,/book/show/7662095-along-the-enchanted-way
503,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nothing But the Night,"Blackburn, John",1939140242,9781939140241,1939140242,170        pp,3.63,105,1968,"May 14, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A truly bizarre, gritty-noir ""rediscovered"" little book worthy of a cult following. Bravo, Valancourt Books!In order to convey the oddness and off-theA truly bizarre, gritty-noir ""rediscovered"" little book worthy of a cult following. Bravo, Valancourt Books!In order to convey the oddness and off-the-beaten-path nature of this work, it's necessary to explain why I even have it in my possession. I mean, it only has 12 ratings and 2 total s on Goodreads - not something I'd usually consider picking up. So, it all started with taking a chance on an Amazon recommendation of a ""rediscovered classic"" - The Elementals by Michael McDowell, and being intrigued by the actual edition I received - a new Valancourt run (it was such a beautiful book - one of those you love to hold in your hands and smell and just play with between your fingers as you read, and, of course, a good but totally strange story). Now, I'm a book snob, and the publishing house matters. But that doesn't mean I discount those I've never heard of - I just had to do a bit of research into Valancourt. I found myself impressed by their mission to hunt down and republish literary horror/sci-fi/fantasy works that have sadly been lost to time, and like I said, I loved the care and quality of the physical book. I even contacted them directly to buy some books up for sale on their website--they got back to me right away and were very nice and professional.So Nothing but the Night was delivered to my doorstep a few days later, along with a bunch of other McDowells. And, whoa, is it ODD. And I don't mean just the plot. The plot is strange, sure, and includes bit of quaint, outdated sci-fi, but it's more than that: it's the entire atmosphere and language, which seems to convey a ... Lynchian off-ness. I'm a bit at a loss for how to qualify this strangeness, other than drawing the analogy that this book is to mainstream horror what Twin Peaks is to mainstream detective shows.A summary won't really do the book justice, and a true summary would give too much away, but in short: there's a little girl in a hospital with puzzling symptoms, connected to a fellowship of rich philanthropists who run a home for abandoned children. Some of these rich people die in suspicious accidents. The little girl's mother, a triple murderer released from prison, visits her daughter in the hospital, and the attendant physician is later found with a hat-pin through his skull. The investigation takes off, and the resolution isn't at all what you may imagine.Absolutely recommend it if you're craving a chilling, gritty, dark, suspenseful ""what the heck did I just read"" type of book....more",Notes are private!,0,10,1,"Dec 10, 2015","Dec 12, 2015","Dec 10, 2015",,Paperback,view (with text),/book/show/17655887-nothing-but-the-night
504,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,....Și la sfârșit a mai rămas coșmarul,"Crâznic, Oliviu",9736453804,9789736453809,9736453804,384        pp,4.44,212,2010,2010,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 07, 2015",,Paperback,view,/book/show/11688630-i-la-sf-r-it-a-mai-r-mas-co-marul
505,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bury My Heart at Wounded Knee: An Indian History of the American West,"Brown, Dee",0099526409,9780099526407,0099526409,487        pp,4.25,"92,589",Apr 1970,1991,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 06, 2015",,Paperback,view,/book/show/91450.Bury_My_Heart_at_Wounded_Knee
506,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,We Wish to Inform You That Tomorrow We Will Be Killed with Our Families,"Gourevitch, Philip",0312243359,9780312243357,3122743359,356        pp,4.21,"34,155","Sep 30, 1998","Jan 01, 1998",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"It happened, therefore it can happen again: this is the core of what we have to say. It can happen, and it can happen everywhere. ~ Primo LeviHow do yIt happened, therefore it can happen again: this is the core of what we have to say. It can happen, and it can happen everywhere. ~ Primo LeviHow do you ""rate"" a book about genocide? On the merits of the reporting? On its ""balanced"" or ""just"" interpretation of history? On its tone or political slant? On the first-hand accounts presented? On your personal horror at both reading about what happened, and at probing the limits of your own ignorance? (How did I not know this?!)The 5 stars is first and foremost a Thank You to Gourevitch for writing such a well-documented, historically detailed, passionate account of the Rwandan genocide. After reading We Wish to Inform You, I am more than ashamed that I knew very little of the tragedies Rwandans suffered during the 1990s (and beyond, past and present). This book provides an excellent history, and contextualizes events enough to allow even those very poorly educated in the matters of African colonization like myself to grasp some kind of understanding (or informed incomprehension).I also appreciated hearing the voices of the Rwandans Gourevitch interviewed as part of his research and reporting. Both factions - Tutsis and Hutus - are represented, though the voices of the Tutsis are what shapes the narrative. These voices do not quite constitute an oral history, but offer the same effect: a nuanced and humanized perspective that is much more insightful into the human condition, imho, than traditional histories, which are fascinating of course, but which tend towards the abstract.I am not quite sure how to rate other aspects of the work, but I also figure, any flaws are minor compared to the overall appraisal, which is that I think everyone should read this book, because as humans, we should not be ignorant of such potentialities in our own natures. Usually when reading history, I am more critical (or at least, I try to be!) - but in this case, there is a dearth of written material on the subject, and general public awareness is also limited, if it exists at all. Also, the ""flaws"" I refer to may not even be flaws - one, for example, is that Gourevitch editorializes at times and does not always stick to the more detached journalistic voice. But... in this case - how can I blame him? Gourevitch is not a historian (plus historians editorialize all the time, if history is interpretation). And, as a child of Holocaust survivors, he is understandably passionately empathetic with the Tutsi's case (as probably we should all be, as human children).Content-wise, I would not do the work any justice if I attempted any kind of brief summary. But I will say this: one aspect that sadly did not surprise me, yet still angered me to tears, was the ""West's"" complicity in both turning a blind-eye to the Tutsi's plight, and in fomenting conflict in the region to begin with in the process of colonization and subsequent support for dictatorial puppets. Highly Recommended....more",Notes are private!,0,26,1,"Feb 09, 2016","Feb 27, 2016","Dec 05, 2015",,Paperback,view (with text),/book/show/11472.We_Wish_to_Inform_You_That_Tomorrow_We_Will_Be_Killed_with_Our_Families
507,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Little Prince,"Saint-Exupéry, Antoine de",,,,96        pp,4.32,"2,111,507","Apr 06, 1943","Jun 29, 2000",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,not set,not set,"Dec 05, 2015",,Paperback,view,/book/show/157993.The_Little_Prince
508,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Les Misérables,"Hugo, Victor",,,,"1,463        pp",4.20,"797,584",1862,"Mar 03, 1987",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 05, 2015",,Mass Market Paperback,view,/book/show/24280.Les_Mis_rables
509,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Trail of Tears: The Rise and Fall of the Cherokee Nation,"Ehle, John",0385239548,9780385239547,0385239548,424        pp,4.14,"4,193","Sep 22, 1988","Jan 01, 1988",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 05, 2015",,Paperback,view,/book/show/43313.Trail_of_Tears
