,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Ana's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
737,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Winter Solstice        (Winter #4),"Hilderbrand, Elin*",0316435481,9780316435482,,262        pp,4.06,"52,475","Oct 03, 2017","Oct 03, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 19, 2017",,ebook,view,/book/show/31933068-winter-solstice
738,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Little Fires Everywhere,"Ng, Celeste*",0735224293,9780735224292,0735224293,338        pp,4.08,"1,175,302","Sep 12, 2017","Sep 12, 2017",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Je li utopija moguća? Je li moguće naselje, zajednicu, pa i vlastiti život savršeno isplanirati?Knjigu “Mali požari posvuda” prvi put sam pročitala prJe li utopija moguća? Je li moguće naselje, zajednicu, pa i vlastiti život savršeno isplanirati?Knjigu “Mali požari posvuda” prvi put sam pročitala prošle godine. Skinula sam je na Kindle, i ubrzo shvatila da je predobra a da je ne bih kupila/pročitala u papirnatom obliku. Isprsila sam se za tvrdo izdanje s Book Depositorija i pričekala nekoliko tjedana da stigne na kućnu adresu. Nisam požalila. To je bila jedna od najboljih, ako ne i najbolja knjiga koju sam pročitala te godine, a sa mnom se složio i velik broj članova Goodreadsa koji su upravo ovu knjigu izglasali kao najbolji roman 2017. godine.Celeste Ng je nagrađivana američka autorica koja je i sama odrasla u Shaker Heightsu – mjestu radnje ove knjige. Izuzetno je dobro obrazovana spisateljica, s diplomom s Harvarda, a prije “Mali požari posvuda” objavila je jedan roman – “Everything I never told you“.Poslušavši nekoliko podcastova u kojem je Celeste intervjuirana mogu samo potvrditi kako je riječ o ženi iznimne inteligencije, zanimljivih stavova i vrlo jasnog, znalačkog pristupa pisanju. Celeste ne piše – ona pripovijeda. Tekst samo teče, mazi um i dušu, i meni osobno Celestin stil pisanja savršeno odgovara.U ovoj knjizi Celeste Ng poteže pitanje identiteta, ali i utopije. Ovdje se radi o jednoj američkoj priči koja je najsnažnija upravo kada ga čitaju oni koji toj kulturi i pripadaju, stoga imajte na umu da u slučaju da vas toliko ne zanima npr. problematika rasizma u Americi, onda vam ova knjiga možda neće zasjati u svoj svojoj punini.Ipak, Celeste isto tako pripovijeda priču s univerzalnim temama ukorijenjenim u problematikama klasne razlike, netrpeljivosti, raznolikosti i – možda najbitnije – istinske slobode duha koja nije vezana uz vanjska pravila i društvene norme.Je li ona ptica koja se pokušava osloboditi ili krletka?Radnja ove knjiga odvija se devedesetih godina prošlog stoljeća u Shaker Heightsu – naselju u Americi osmišljenom da bude najbliže moguće famoznom konceptu utopije. Riječ je o liberalnom, progresivnom predgrađu (inače turobnog) Clevelanda u kojem je sve savršeno osmišljeno, zamišljeno i isplanirano. Zna se kako se grade ceste, koje su boje kuće, koliko centimetara trava smije izrasti prije nego li se pokosi. Ella Richardson i njena obitelj savršeni su predstavnici te zajednice.I upravo njihova kuća gori u prvom poglavlju ove knjige.Nakon toga priča se vraća ponešto u prošlost kada u gradić dolazi tajanstvena i pomalo divlja umjetnica Mia Warren, koja sa svojom maloljetnom kćeri useljava u Shaker Heights. Mia je sve što ova zajednica nije – spontana, nepredvidiva, divlja i slobodna.No kada lokalni mladi i ugledni bračni par pokuša usvojiti napuštenu bebu azijskih korijena, to eskalira u sudski proces koji u potpunosti polarizira ovu idealističnu zajednicu u kojoj, ispostavlja se, tinja puno manjih požara. I Ella za taj kaos krivi slobodoumnu Miu.Ovo nije triler s velikim misterijom koji polazi iz nekog brutalnog događaja, u ovom slučaju podmetnutog požara.Ovo nije knjiga ni o junacima ili zlikovcima – i jedna i druga strana je u ovoj knjizi jednako pod paljbom autorice koja spretno locira svu karakternu kompleksnost, a bome i licemjerstvo. Sasvim je moguće da u ovoj knjizi nećete istinski zavoljeti niti jedan jedini lik, ali ćete svaki lik savršeno razumjeti.I to nas dovodi do sljedećeg…Zanimljivo je da Celeste pod svoje povećalo nije stavila neku ultra-konzervativnu zajednicu, već jednu od zvanično najprogresivnijih u Americi. Proučavajući sitne požare koji gore u toj crème de la crème zajednici, spisateljica udara u srž – je li ova mala zajednica zbilja utopijska? Je li zbilja tolerantna? Inkluzivna? Suosjećajna? Ili je to samo dobro organizirano, rigidno i uniformirano društvo koje samo sebi govori da je jedno, dok je istina zapravo puno šarolikija?Celeste Ng testira ovu tezu te u centar priče stavlja sudski proces koja razdjeljuje dosad sasvim jednoumnu zajednicu. Ta sudska situacija je sve samo ne jednostavna i u sebi sadrži iznimnu moralnu dilemu koja je i mene zagrcnula kao čitateljicu. Riječ je u kompleksnom posvajateljskom procesu i Celeste se iznimno (IZNIMNO) potrudila da nam, uz inteligentnu argumentaciju, ovaj slučaj predstavi bez zrnca pristranosti sa svoje autorske strane. Kako bi ta objektivnost bila uspješna potrebna je velika doza kontrole, samokritičnosti i spisateljskog talenta – mahom odlike koje krase ovu autoricu i to u izobilju. Nema dileme, “Mali požari posvuda” je dobro napisana knjiga.Ova me knjiga svojim hrabrim pitanjima i apsolutnim manjkom jasno definiranih zaključaka bacila na koljena te mi u potpunosti poljuljala neka osobna vjerovanja. Do ove knjige bila sam uvjerena da sam istinski tolerantna osoba, a bome i osoba koja smatra da ima uporište u gotovo svakoj moralnoj dilemi. Mislila sam da sam osoba u čijoj glavi mali požari ne gore....more",Notes are private!,0,23,3,"Mar 27, 2019Oct 20, 2018Nov 2017","Mar 28, 2019Oct 26, 2018Nov 23, 2017","Oct 19, 2017",,Hardcover,view (with text),/book/show/34273236-little-fires-everywhere
739,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Without Merit,"Hoover, Colleen*",,,B01NCIBSK9,385        pp,3.70,"257,056","Oct 03, 2017","Oct 03, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 19, 2017",,Kindle Edition,view,/book/show/33280872-without-merit
740,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Merry and Bright,"Macomber, Debbie*",0525491759,9780525491750,0525491759,unknown,3.82,"18,674","Oct 03, 2017","Jan 01, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 19, 2017",,Audio CD,view,/book/show/33928751-merry-and-bright
741,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Don't Let Go,"Coben, Harlan*",0525955119,9780525955115,0525955119,351        pp,4.05,"69,844","Sep 26, 2017","Sep 26, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Oct 30, 2017","Oct 31, 2017","Oct 19, 2017",,Hardcover,view,/book/show/34001659-don-t-let-go
742,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Manhattan Beach,"Egan, Jennifer*",1476716730,9781476716732,1476716730,438        pp,3.62,"87,023","Oct 03, 2017","Oct 03, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 19, 2017",,Hardcover,view,/book/show/34467031-manhattan-beach
743,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Cuban Affair,"DeMille, Nelson*",1508241333,9781508241331,1508241333,0        pp,3.79,"34,090","Sep 19, 2017","Sep 19, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 19, 2017",,Audio CD,view,/book/show/34466751-the-cuban-affair
744,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Short History of Nearly Everything,"Bryson, Bill",076790818X,9780767908184,076790818X,544        pp,4.21,"386,057",2003,"Sep 14, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 17, 2017",,Paperback,view,/book/show/21.A_Short_History_of_Nearly_Everything
745,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Brief History of Time,"Hawking, Stephen",0553380168,9780553380163,,226        pp,4.21,"432,029",Sep 1988,Sep 1998,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 17, 2017",,Paperback,view,/book/show/3869.A_Brief_History_of_Time
746,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sarajevska Princeza,"Jaganjac, Edo",,9789958415173,,329        pp,4.69,291,"Jan 01, 2014",2014,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 17, 2017",,Paperback,view,/book/show/22888609-sarajevska-princeza
747,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Immortal Reign        (Falling Kingdoms, #6)","Rhodes, Morgan*",1595148248,9781595148247,1595148248,391        pp,4.16,"13,043","Feb 06, 2018","Feb 06, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 13, 2017",,Hardcover,view,/book/show/23367265-immortal-reign
748,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Crystal Storm        (Falling Kingdoms, #5)","Rhodes, Morgan*",1595148221,9781595148223,1595148221,379        pp,4.21,"16,614","Dec 13, 2016","Dec 13, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 13, 2017",,Hardcover,view,/book/show/23367261-crystal-storm
749,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Frozen Tides        (Falling Kingdoms, #4)","Rhodes, Morgan*",1595147071,9781595147073,1595147071,413        pp,4.30,"22,536","Dec 15, 2015","Dec 15, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 13, 2017",,Hardcover,view,/book/show/17342701-frozen-tides
750,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Gathering Darkness        (Falling Kingdoms, #3)","Rhodes, Morgan*",1101623209,9781101623206,,416        pp,4.22,"27,595","Dec 09, 2014","Dec 09, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 13, 2017",,Paperback,view,/book/show/17342700-gathering-darkness
751,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Rebel Spring        (Falling Kingdoms, #2)","Rhodes, Morgan*",1595145931,9781595145932,1595145931,401        pp,4.08,"34,583","Nov 27, 2013","Dec 03, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 13, 2017",,Hardcover,view,/book/show/16000044-rebel-spring
752,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Falling Kingdoms        (Falling Kingdoms, #1)","Rhodes, Morgan*",1595145842,9781595145840,1595145842,412        pp,3.78,"60,745","Dec 11, 2012","Dec 11, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 13, 2017",,Hardcover,view,/book/show/12954620-falling-kingdoms
753,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Man Called Ove,"Backman, Fredrik*",1476738017,9781476738017,,337        pp,4.38,"1,031,647","Aug 27, 2012","Jul 15, 2014",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,18,1,"Feb 10, 2018","Feb 24, 2018","Oct 13, 2017",,Hardcover,view,/book/show/18774964-a-man-called-ove
754,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Bat        (Harry Hole, #1)","Nesbø, Jo*",034580709X,9780345807090,034580709X,369        pp,3.56,"117,422",1997,"Jul 02, 2013",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,6,1,"Oct 13, 2017","Nov 09, 2017","Oct 13, 2017",,Paperback,view,/book/show/17345209-the-bat
755,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Not As a Stranger,"Thompson, Morton",1568491182,9781568491189,1568491182,696        pp,3.90,276,1954,"Jan 01, 1976",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 12, 2017",,Hardcover,view,/book/show/1877857.Not_As_a_Stranger
756,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Nora & Kettle        (Paper Stars, #1)","Taylor, Lauren Nicolle*",1634221354,9781634221351,1634221354,352        pp,4.07,"1,681","Feb 29, 2016","Mar 15, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 11, 2017",,Paperback,view,/book/show/26489591-nora-kettle
757,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Waiting for the Punch: Words to Live by from the WTF Podcast,"Maron, Marc",1250088887,9781250088888,1250088887,416        pp,4.00,"1,622","Oct 10, 2017","Oct 10, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 11, 2017",,Hardcover,view,/book/show/33898867-waiting-for-the-punch
758,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Code Girls: The Untold Story of the American Women Code Breakers Who Helped Win World War II,"Mundy, Liza*",0316439894,9780316439893,0316439894,640        pp,3.97,"25,975","Oct 10, 2017","Oct 10, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 11, 2017",,Hardcover,view,/book/show/34184307-code-girls
759,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Strange and Beautiful Sorrows of Ava Lavender,"Walton, Leslye*",0763665665,9780763665661,0763665665,301        pp,4.04,"41,488","Mar 27, 2014","Mar 27, 2014",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"[image]This was truly a strange, beautiful and often sorrowful book. I've never heard of this book till one of my favorite Booktubers recommended it.I[image]This was truly a strange, beautiful and often sorrowful book. I've never heard of this book till one of my favorite Booktubers recommended it.I loved this book! The magic realism of the writing is completely enchanting, and I truly do love family sagas. The author uses the family saga aspect of the book wisely to tell a tale of love's hurt and disappointment through multiple generations of females within a single family tree. The writing is so lyrical, so simplistic yet beautiful and it is easy to get lost in this tale of love and loss.Foolish love appears to be the Roux family birthright, an ominous forecast for its most recent progeny, Ava Lavender. Ava—in all other ways a normal girl—is born with the wings of a bird.Also, it is one of those books that almost broke me by the end... What happens to Ava is so vicious, so cruel and so heartbreaking. In the end, the author leads both Ava (her loved ones) and the reader through the healing process and it is what makes this writing superb and (for me) quite unforgettable. This will be one of those books that stay with me.Last, I would recommend getting the book in hardcover if possible. I truly do adore my Kindle, but it is rare to see a hardcover that is so exquisitely beautiful....more",Notes are private!,0,3,1,"Feb 09, 2018","Feb 12, 2018","Oct 11, 2017",,Hardcover,view (with text),/book/show/18166936-the-strange-and-beautiful-sorrows-of-ava-lavender
760,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Designer, The","Gabriel, Marius*",1543601855,9781543601855,1543601855,unknown,4.05,"16,391","Oct 01, 2017","Oct 01, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 11, 2017",,MP3 CD,view,/book/show/34663086-designer-the
761,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Turtles All the Way Down,"Green, John*",0525555366,9780525555360,0525555366,290        pp,3.89,"564,602","Oct 10, 2017","Oct 10, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"[image]Nije teško pronaći dobro napisanu knjigu. Nije problem pronaći ni knjigu s hrabro odabranom centralnom temom. No, često imam osjećaj da je tešk[image]Nije teško pronaći dobro napisanu knjigu. Nije problem pronaći ni knjigu s hrabro odabranom centralnom temom. No, često imam osjećaj da je teško naći knjigu koja sadrži i jedan i drugi element – i dobro pisanje i fantastični odabir teme, osobito u popularnoj literaturi. A kako rastem kao čitatelj tako mi je sve manje dovoljno da je knjiga promišljena po pitanju odabira teme, ako nije jednako promišljeno i napisana (“Zvuk Stakla“, tebe gledam).Ironiju pronalazim u činjenici da sam jednu takvu snažnu kombinaciju izuzetnog pisanja i strahovito bitne teme našla u “Nikad kraja kornjačama“, najnovijem romanu Johna Greena, autora od čijih sam knjiga (gotovo) odustala. Naime, iako mi se “Greška u našim zvijezdama” svidjela, u ostalim njegovim knjigama koje sam uzela u ruke nisam toliko uživala. Greenov stil pisanja je neuobičajen i nakon nekoliko knjiga postaje zamoran (nitko osim možda samog Johna Greena ne priča kao njegovi likovi), a i u pričama mi je često falilo supstance.“Nikad kraja kornjačama” je roman za mlade, iako je sasvim primjeren i za starije generacije. Priča prati tinejdžerku po imenu Aza koja pati od mentalnih bolesti – teške anksioznosti te OCD-a (opsesivno-kompulzivnog poremećaja). Aza i njezina prijateljica Daisy pokušavaju rješiti misterij nestanka poznatog milijardera, oca Azinog starog prijatelja iz djetinjstva. Naime, nagrada za pomoć u istrazi je značajna, a Azina najbolja prijateljica je ne samo izuzetno prodorna i proaktivna nego bi joj i dobro došao novac za fakultet. Aza se ponovno sprijateljuje s Davisom, sinom nestalog milijardera, a uskoro počinju i izlaziti zajedno.Zaplet ove priče krajnje je jednostavan i nije zapravo bitan – on služi kao podloga na kojoj promatramo Azu kako se nosi sa svojom svakodnevicom. Knjiga je u potpunosti ispričana iz njezine perspektive i ovdje dolazi do prave posebnosti knjige. Azina mentalna stanja nisu ograđena od publike, mi kao čitatelji u njima aktivno sudjelujemo. John Green sâm pati od anksioznosti i OCD-a, i svu kompleksnost tih stanja unio je u redove ove knjige.John o tim mentalnim stanjima piše jednostavno, autentično, pronicljivo i, možda najbitnije, nadasve sugestivno. Ovo nije ugodna knjiga. To je često i najčešća kritika romana – njezina sposobnost da nas uvede u Azin um i njena stanja dok ih i mi sami ne počnemo proživljavati. A ta stanja i te emocije nisu nimalo ugodne. Zbunjujuće su, bezizlazne i klaustrofobične. Mi s Azom dijelimo osjećaj izostanka kontrole nad vlastitim mislima.I upravo je tu vrijednost ove knjige. Ona je, očigledno, izuzetna zbog teme o kojoj progovara (mentalne bolesti su svakodnevica mnogih, ali i veliki tabu u modernom društvu), no John Green je u ovu knjigu uložio i neke od svojih najboljih spisateljskih momenata. Kvaliteta pisanja u “Nikad kraja kornjačama” je na zavidnom nivou. Green usmjeruje emocije čitatelja u smjeru u kojem on želi, a rezultat je izuzetno vrijedan.- Ako ste ikada patili od anksioznosti, ako ste se ikad zatekli usred paničnog napada, ako ste ikada zapali u kliničku depresiju, ako ste se ikada izgubili u OCD-u, ako ste ikada bili prepravljeni osjećajem da zapadate u spiralu ludila – ova će vam knjiga pomoći da ta stanja bolje upoznate i da shvatite da niste sami- Ako u blizini imate blisku osobu koja povremeno ili često pati od nekih od tih stanja – pomoći će vam da ih bolje razumijete- Ako ne spadate u ni jednu od tih skupina pomoći će vam da empatijski narastete i malo bolje shvatiti kako je to biti zarobljen u mentalnom stanju koje oduzima svaki osjećaj kontrole i svaki osjećaj pripadnosti sebi“Osjećaš li se bolje?” Svi su od mene zahtjevali istu priču – put iz tame u svijetlost, put od slabosti do snage, od slomljenosti do cjeline. I ja sam željela tu priču.Iskrene knjige pisane iz vlastitog iskustva mraka su izuzetno vrijedne. No, s ovom knjigom nastavite s oprezom. Green zna obraditi teške teme s lakoćom, ali tema ipak jest intenzivna. Kulminacija Azine priče me ostavila bez teksta, buljila sam u zatvorenu knjigu dosta vremena nakon završetka čitanja. Sam “epilog” knjige je iznimno dobro osmišljen, bez nerealno pozitivnog hollywoodskog završetka. On je životan, a opet – prožet istinskim optimizmom.Originalni osvrt možete pročitati ovdje: https://knjigesumojsvijet.com/2018/10......more",Notes are private!,0,9,2,"Oct 05, 2018not set","Oct 08, 2018not set","Oct 10, 2017",,Hardcover,view (with text),/book/show/35504431-turtles-all-the-way-down
762,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Templars: The Rise and Spectacular Fall of God's Holy Warriors,"Jones, Dan*",0525428305,9780525428305,0525428305,448        pp,3.90,"9,579","Sep 19, 2017","Sep 19, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 10, 2017",,Hardcover,view,/book/show/34312336-the-templars
763,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Grand Design,"Hawking, Stephen",0553805371,9780553805376,0553805371,199        pp,4.06,"73,704","Sep 07, 2010","Sep 07, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 10, 2017",,Hardcover,view,/book/show/8520362-the-grand-design
764,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Night Circus,"Morgenstern, Erin*",,9780385534635,0385534639,506        pp,4.02,"974,913","Sep 13, 2011","Sep 13, 2011",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,20,2,"Apr 06, 2020Oct 24, 2017","Apr 09, 2020Oct 27, 2017","Oct 10, 2017",,Hardcover,view,/book/show/9361589-the-night-circus
765,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Station Eleven,"Mandel, Emily St. John*",0385353308,9780385353304,0385353308,333        pp,4.07,"517,931","Aug 26, 2014","Sep 09, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 10, 2017",,Hardcover,view,/book/show/20170404-station-eleven
766,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Vicious        (Villains, #1)","Schwab, V.E.*",0765335344,9780765335340,0765335344,368        pp,4.21,"242,182","Sep 24, 2013","Sep 24, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 10, 2017",,Hardcover,view,/book/show/13638125-vicious
767,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Aristotle and Dante Discover the Secrets of the Universe        (Aristotle and Dante, #1)","Sáenz, Benjamin Alire*",1442408928,9781442408920,1442408928,390        pp,4.31,"600,412","Feb 21, 2012","Feb 21, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 10, 2017",,Hardcover,view,/book/show/12000020-aristotle-and-dante-discover-the-secrets-of-the-universe
768,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Inexplicable Logic of My Life,"Sáenz, Benjamin Alire*",0544586506,9780544586505,0544586506,452        pp,4.12,"25,930","Mar 07, 2017","Mar 07, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 10, 2017",,Hardcover,view,/book/show/23447923-the-inexplicable-logic-of-my-life
769,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Star-Touched Queen        (The Star-Touched Queen, #1)","Chokshi, Roshani*",1250085470,9781250085474,1250085470,342        pp,3.56,"26,929","Apr 26, 2016","Apr 26, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 10, 2017",,Hardcover,view,/book/show/25203675-the-star-touched-queen
770,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Crown of Wishes        (The Star-Touched Queen, #2)","Chokshi, Roshani*",1250085497,9781250085498,1250085497,369        pp,4.11,"8,697","Mar 28, 2017","Mar 28, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 10, 2017",,Hardcover,view,/book/show/29939047-a-crown-of-wishes
771,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Sun Is Also a Star,"Yoon, Nicola*",0553496689,9780553496680,0553496689,344        pp,3.97,"328,842","Nov 01, 2016","Nov 01, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Oct 10, 2017",,Hardcover,view,/book/show/28763485-the-sun-is-also-a-star
772,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Paradise Lost,"Milton, John",0140424393,9780140424393,0140424393,512        pp,3.84,"165,919",1667,"Apr 29, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 10, 2017",,Paperback,view,/book/show/15997.Paradise_Lost
773,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"This Is What Happy Looks Like        (This is What Happy Looks Like, #1)","Smith, Jennifer E.*",0316212822,9780316212823,0316212822,404        pp,3.67,"50,693","Apr 02, 2013","Apr 02, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 10, 2017",,Hardcover,view,/book/show/15790873-this-is-what-happy-looks-like
774,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Runaway Princess,"Browne, Hester*",1439168857,9781439168851,1439168857,431        pp,3.74,"5,466","Dec 01, 2012","Oct 02, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 10, 2017",,Paperback,view,/book/show/13547080-the-runaway-princess
