,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Jairo's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
236,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Sombra do Vento,"Ruiz Zafón, Carlos",856028009X,9788560280094,856028009X,400        pp,4.30,"635,428",May 2001,2007,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A sinopse um pouco confusa que cita um livro maldito descoberto num cemitério de livros com nuances de uma Barcelona pouco conhecida me fez acreditar A sinopse um pouco confusa que cita um livro maldito descoberto num cemitério de livros com nuances de uma Barcelona pouco conhecida me fez acreditar que eu poderia embarcar numa aventura estilo Neil Gaiman. Por sorte, não é nada disso...A estória mostra a obsessão de Daniel Sempere por um obscuro escritor desde quando seu pai o leva ao tal Cemitério de Livros, quando ele tinha apenas dez anos de idade. Lá, o garoto resolve ficar com um exemplar de “A Sombra do Vento” - do escritor Julián Carax - sem saber as implicações que isso teria para sua vida.O repentino fascínio que esta leitura desperta em Daniel o faz, de início, ir atrás de outras obras do autor, mas uma estranha série de acontecimentos e descobertas desperta um interesse cada vez maior, quase doentio, pela vida e sobretudo pela morte mal explicada de Julián. A partir de um certo momento, com Daniel já adolescente, essa investida investigativa conta com a ajuda de Fermín, um amigo inesperado que surge na história e faz o contraponto da visão infantil e inocente que Daniel ainda carrega pela sua idade.Na verdade, essa busca de Daniel é o pano de fundo para exploramos em boa parte do livro a inocência, as descobertas, as decepções e os medos de um adolescente que se vê envolvido num mistério muito maior do que poderia imaginar, com desdobramentos cada vez mais sérios. Uma pena, contudo, que apesar de um começo promissor, Daniel seja um personagem não muito interessante.Na parte final, embora eu esperasse que a história de Julián se revelasse aos poucos com o andamento do processo investigativo de Daniel, uma longa carta que ele recebe esclarece de uma vez os pormenores da vida conturbada do escritor: uma tragédia de amor, ódio, traição e vingança que se mostra o ponto alto do livro, numa narrativa que consegue ainda retratar o conturbado ambiente político em Barcelona nos meados dos anos 40, sem ter a pretensão de fazê-lo....more",Notes are private!,0,4,1,"Apr 18, 2020","Apr 30, 2020","Mar 22, 2019",,Paperback,view (with text),/book/show/3268452-a-sombra-do-vento
237,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Noite do Oráculo,"Auster, Paul",8535904980,9788535904987,8535904980,230        pp,3.80,"16,088","Dec 02, 2003","May 27, 2004",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Abracei o meu primeiro livro de Paul Auster com a expectativa de grandes reviravoltas e coincidências intrigantes. O livro é bom, mas ficou muito abaiAbracei o meu primeiro livro de Paul Auster com a expectativa de grandes reviravoltas e coincidências intrigantes. O livro é bom, mas ficou muito abaixo do que eu esperava, principalmente nessa promessa de mistura de realidade e ficção: ela começa tardia no livro (depois da metade) e pareceu que o autor, no fim, já não sabia mais onde queria chegar, partindo prum desfecho meio improvisado, tanto para o livro escrito quanto para o protagonista da história e sua mulher....more",Notes are private!,0,1,1,"Apr 06, 2019","Apr 12, 2019","Mar 13, 2019",,Paperback,view (with text),/book/show/5901821-noite-do-or-culo
238,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,O Cortiço,"Azevedo, Aluísio",,9788520925133,8520925138,267        pp,3.89,"14,099",1890,2011,it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Eu li este livro uns 25 anos atrás, ainda estudante, por ser a tal obra clássica do Naturalismo brasileiro. Um romance que fala de traição, pobreza e Eu li este livro uns 25 anos atrás, ainda estudante, por ser a tal obra clássica do Naturalismo brasileiro. Um romance que fala de traição, pobreza e injustiças num cortiço...Confesso que minha releitura dessa obra fora motivada por uma lembrança boa desse livro, que infelizmente não se confirmou. Já li uns 5 livros com temática parecida, e ""O Cortiço"" não tem papel de destaque entre eles, a não ser talvez pelo ineditismo da abordagem. Há, de início, uma promessa de entregar grandes histórias e personagens memoráveis, como João Romão e Jerônimo, mas que no final não se concretiza. As histórias e seus personagens são, de certa forma, superficiais e banais, caminhando por uma narrativa linear, sem grandes desvios.   Uma análise crítica nos dias de hoje poderia ainda somar vários ismos à classificação dessa obra: machismo, sexismo, racismo...não ficaria nada surpreso se este livro for em breve ""cancelado"" das listas de vestibular....more",Notes are private!,0,4,1,"Feb 15, 2020","Feb 19, 2020","Mar 01, 2019",,Paperback,view (with text),/book/show/14288378-o-corti-o
239,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,São Bernardo,"Ramos, Graciliano",8501066656,9788501066657,8501066656,269        pp,4.06,"3,249",1934,2003,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"**spoiler alert** Recordava que “São Bernardo” foi um dos livros que gostei de ter lido na época de aluno, e quase 25 anos depois apostei numa releitu**spoiler alert** Recordava que “São Bernardo” foi um dos livros que gostei de ter lido na época de aluno, e quase 25 anos depois apostei numa releitura, assim como já tinha feito para “Incidente em Antares”, “Dom Casmurro” e alguns outros.Lembro que o Ricardo Boechat (jornalista, falecido) dizia que todo político deveria ter um assessor do “vai dar m...”, cuja única função era alertar para atitudes que provavelmente trariam resultados contraproducentes. Pois lembrei disso quando Paulo Honório resolveu se casar com Madalena. Se ele tivesse um amigo que pudesse alertá-lo a tempo (na verdade, tivesse coragem e liberdade para tal), talvez sua vida tomasse um rumo completamente diferente...Paulo era um bronco, cara simples do campo, que cresceu na vida após infância humilde, cuidando de seus negócios de forma dura, mantendo essa postura áspera também no convívio social. Já Madalena era uma jovem doce, instruída, moderna para seu tempo. Mais que uma relação improvável, era claro que esse relacionamento ia azedar, cedo ou tarde.Graciliano Ramos escreve um livro triste, na medida que mostra um Paulo Honório com 50 anos, sozinho, abandonado, que resolve escrever suas memórias, talvez tentando expiar seus pecados, que não são poucos. Não que se note claro arrependimento, o cara continua um turrão, ignorante e fiel a seus princípios. E está aí uma interessante curiosidade de “São Bernardo”: quem sempre amaldiçoou as pessoas letradas, que criticava o esforço em ensinar os pobres na escola rural, recorre justamente à escrita nesse seu momento de vida, onde não se enxerga mais rumo e esperança.Outra curiosidade do livro é a relação de Paulo e seu filho. De certa forma, o casamento com a jovem Madalena tinha como objetivo obter um herdeiro para cuidar das terras de São Bernardo. Mas o que se vê é um distanciamento gritante da narrativa, desde a gravidez do menino até seu nascimento. Consequentemente, o tratamento dado ao filho em suas memórias é irrisório, e Paulo faz questão de destacar que não consegue estabelecer qualquer ligação com o garoto, ou seja, mesmo quando todos o abandonaram, ele não foi capaz de estreitar os laços com seu próprio filho.Paulo Honório se mostra um cara duro, ignorante, que de certa forma reconhece que seu ciúme doentio foi a causa do suicídio de sua esposa. Mais que isso, uma pessoa que se mostrou incapaz de amar, de ter compaixão e demonstrar afeto a quem quer que seja. E mesmo com esse cenário nítido, Graciliano Ramos conduz a estória de forma tão interessante que Paulo não desperta raiva do leitor. Sentimos inquietação com suas atitudes, antecipando o final trágico; e sentimos pena de como ele conduziu sua vida, acabando sozinho....more",Notes are private!,0,2,1,"Nov 19, 2021","Nov 28, 2021","Feb 11, 2019",,Paperback,view (with text),/book/show/334233.S_o_Bernardo
240,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Incidente em Antares,"Verissimo, Erico",8525005908,9788525005908,8525005908,485        pp,4.35,"2,349","Jan 01, 1971",1996,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Muito interessante reler um livro uns 25 anos depois, sem a preocupação velada de se descobrir ""o que pode cair na prova""...Incidente em Antares é divMuito interessante reler um livro uns 25 anos depois, sem a preocupação velada de se descobrir ""o que pode cair na prova""...Incidente em Antares é dividido em 2 partes: a primeira conta a história das 2 grandes famílias que detêm o poder político e econômico de Antares, e usa isso como pano de fundo para descrever o momento político no Brasil à época, misturando os personagens fictícios com figurais reais (Jânio Quadros, Juscelino, Getúlio Vargas, etc.).A segunda parte é focada no ""incidente"" em si e as repercussões na sociedade antariense. E é ai que o livro se supera numa narrativa leve que alterna bom-humor e acidez na medida certa ao criticar a política, os costumes e a falsidade da tradicional elite da cidade....more",Notes are private!,0,12,1,"Feb 15, 2019","Feb 28, 2019","Feb 11, 2019",,Hardcover,view (with text),/book/show/932478.Incidente_em_Antares
241,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Eu Sou a Lenda,"Matheson, Richard",989637015X,9789896370152,989637015X,160        pp,4.06,"132,007",Jul 1954,Dec 2007,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Embora tenha muitos pontos em comum com o filme estrelado por Will Smith, o livro de Richard Matheson é uma agradável surpresa. Trata também da loucurEmbora tenha muitos pontos em comum com o filme estrelado por Will Smith, o livro de Richard Matheson é uma agradável surpresa. Trata também da loucura, solidão e a busca por sobrevivência do (supostamente) último ser humano que restou num mundo dominado por vampiros, mas difere em pequenos aspectos que justificam o interesse pela obra. Sem fazer profundas análises psicológicas, Robert Neville não se torna, de fato, um personagem interessante, mas o livro é conduzido pelo objetivo maior de se contar uma boa história, com a clássica reviravolta e um final surpreendente.Fica a sensação que alguns pontos mereciam maior cuidado (principalmente nas voltas ao passado e na explicação da descoberta do agente causador dessa mutação), mas o saldo é bem positivo. Sobretudo porque, apesar de usar alguns esteriótipos desnecessários, o livro não segue a linha do final porcaria do filme supracitado......more",Notes are private!,0,1,1,"Apr 19, 2019","Apr 23, 2019","Jan 31, 2019",,Paperback,view (with text),/book/show/8241960-eu-sou-a-lenda
242,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Alta Fidelidade,"Hornby, Nick",853250888x,9788532508881,853250888X,264        pp,3.91,"201,519","Apr 13, 1995",1998,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Quando li ""Dias de Abandono"" (estrondoso sucesso de Elena Ferrante) tive enorme dificuldade em engolir o mimimi existencial de uma mulher abandonada pQuando li ""Dias de Abandono"" (estrondoso sucesso de Elena Ferrante) tive enorme dificuldade em engolir o mimimi existencial de uma mulher abandonada pelo marido que vê sua vida virar do avesso. Talvez por influência de uma espécie de sexismo adaptado à literatura, é fato que Nick Hornby sai de um ponto de partida similar mas pra mim ele consegue criar uma obra completamente diferente: repleto de citações culturais, o livro opta por seguir na linha de uma comédia romântica e não de um dramalhão que explora uma crise de meia-idade.Rob Fleming tem dificuldade em deixar a juventude de lado e levar uma vida adulta, ainda mais agora que sua namorada atual o abandona. Começa então uma regressão para entendermos melhor quem ele é e como sua personalidade foi se moldando, sobretudo em função de suas desilusões amorosas.A empatia com Rob e Barry (seu funcionário na loja de discos) é a chave pra acompanharmos o livro com entusiasmo. São pouco mais de 200 páginas que varrem a vida de Rob e, pra falar a verdade, quando a sua relação com Laura sofre uma nova reviravolta, você nem se preocupa muito em como será o desfecho do livro, uma vez que o caminho até lá já foi bom demais......more",Notes are private!,0,1,1,"Apr 12, 2019","Apr 18, 2019","Jan 31, 2019",,Paperback,view (with text),/book/show/3866731-alta-fidelidade
243,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Corações Sujos: A História da Shindo Renmei,"Morais, Fernando",8535900748,9788535900743,8535900748,352        pp,4.16,515,2000,2011,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"""Corações Sujos"" despertou em mim o mesmo interesse que ""Holocausto Brasileiro"": histórias daquelas que você custa a acreditar que são verídicas. O re""Corações Sujos"" despertou em mim o mesmo interesse que ""Holocausto Brasileiro"": histórias daquelas que você custa a acreditar que são verídicas. O relato da Daniela Arbex flui melhor que o do Fernando Morais talvez porque ela teve mais foco na história em si que na precisão jornalística de contá-la. O resgate da origem da Shindo Renmei e o descritivo das atividades de seus membros é muito interessante, mas pra mim o livro peca em 2 pontos:1) lembrando ""Vozes De Tchernóbil"", fica a sensação de redundância exagerada em certos pontos do livro, talvez pela vontade de se esgotar o tema, fazer um apanhado o mais completo possível.2) o autor parece se perder entre a escolha de se fazer uma matéria jornalística ou contar a história por meio de um romance, tentando desenvolver seus personagens adicionando sentimentos, angústias, etc. Por serem fatos da década de 40, parece-me que uma narrativa mais impessoal e uma análise crítica da Shindo Renmei e as implicações sócio-políticas à época teria sido um porto seguro....more",Notes are private!,0,7,1,"May 03, 2019","May 09, 2019","Jan 30, 2019",,Paperback,view (with text),/book/show/716382.Cora_es_Sujos
244,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Mr. Mercedes        (Trilogia Bill Hodges, #1)","King, Stephen*",,,,393        pp,4.02,"321,647","Jun 03, 2014","Mar 08, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Mr. Mercedes segue o roteiro padrão de diversos outros livros policiais, onde um bandido de inteligência acima da média desafia um detetive aposentadoMr. Mercedes segue o roteiro padrão de diversos outros livros policiais, onde um bandido de inteligência acima da média desafia um detetive aposentado. De fato, o livro não traz grandes novidades ao gênero, mas os 2 personagens centrais da trama mostram-se muito interessantes e a alternância da narrativa entre eles consegue dar uma dinâmica boa à leitura.Stephen King consegue assim manter um clima de suspense e tensão por quase todo o livro, mas se perde um pouco nos momentos finais, na captura de Brady. O vilão merecia um final mais digno e coerente com sua perspicácia - quem sabe até tendo êxito na sua última missão......more",Notes are private!,0,3,1,"May 22, 2019","Jun 03, 2019","Jan 25, 2019",,Paperback,view (with text),/book/show/29102334-mr-mercedes
245,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,O Simpatizante,"Nguyen, Viet Thanh*",8556520413,9788556520418,8556520413,392        pp,4.01,"113,601","Apr 02, 2015","May 19, 2017",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"“Quem sou eu pra criticar um vencedor do Prêmio Pulitzer – parte 2”O livro se vende como um thriller político e de espionagem, protagonizado por um ag“Quem sou eu pra criticar um vencedor do Prêmio Pulitzer – parte 2”O livro se vende como um thriller político e de espionagem, protagonizado por um agente duplo vietnamita que trabalha para o governo do Sul mas reporta para o Norte, inclusive nos tempos de exílio nos EUA. Minha grande crítica ao livro é a falta de clímax, por uma (na minha opinião) inabilidade do escritor em tirar o texto de seu ritmo linear. Mesmo nos pontos mais cruciais da história (tomada de Saigon; assassinatos a mando do general; atentado no cemitério durante as filmagens; torturas na prisão e revelação da identidade do comissionário), a narrativa segue impassível, na mesma toada.Provavelmente o reconhecimento ao livro seja fruto da crítica bem construída à Guerra do Vietnã e ao extremismo dos 2 lados (caracterizados por Man e o General), bem como uma descrição mais intimista da vida dos refugiados/imigrantes. E ele é justo. Mas o livro peca fundamentalmente na condução da história e, assim, deixa a desejar....more",Notes are private!,0,1,1,"Sep 28, 2019","Oct 16, 2019","Jan 25, 2019",,Paperback,view (with text),/book/show/35261308-o-simpatizante
246,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,O profeta impuro,"Vázquez Montalbán, Manuel",8571644640,9788571644649,8571644640,391        pp,3.86,367,1990,1995,it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Resumo de ""O Profeta Impuro"", no pique: uma mistura de romance policial com thriller político, com uma pitadinha histórica das ditaduras franquista (EResumo de ""O Profeta Impuro"", no pique: uma mistura de romance policial com thriller político, com uma pitadinha histórica das ditaduras franquista (Espanha) e de Trujillo (República Dominicana).O ponto de partida é a tese que uma aluna resolve fazer sobre Jesús de Galindez, um ativista basco pouco conhecido que fora sequestrado no exílio e posteriormente assassinado após publicar um trabalho que continha fortes críticas ao regime de Trujillo. O que ela não sabia é que desenterrar essa história ia incomodar muitas pessoas na CIA, uma vez que o governo americano tinha à época forte atuação na política da região...(sim, você provavelmente já viu algum filme na Sessão da Tarde que lembre algo parecido com isso)Pareceu-me que muito focado em criticar os regimes ditatoriais, o autor deixa de lado a construção da personalidade dos personagens que dão vida à trama, que assim se desenrola de forma pouco instigante. A narrativa se perde também na alternância entre o tempo presente e os últimos momentos de Galindez ainda vivo; faltou dinamismo e equilíbrio nessas transições....more",Notes are private!,0,1,1,"Feb 28, 2019","Mar 08, 2019","Jan 24, 2019",,Paperback,view (with text),/book/show/18482145-o-profeta-impuro
247,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Paranóia,"Finder, Joseph*",8532517803,9788532517807,8532517803,468        pp,3.77,"8,093","Jan 01, 2004",2004,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Talvez este seja a nota 5 estrelas mais difícil que eu já dei. Isso porque ""Paranoia"" não tem grandes destaques, não é um livro que provavelmente eu vTalvez este seja a nota 5 estrelas mais difícil que eu já dei. Isso porque ""Paranoia"" não tem grandes destaques, não é um livro que provavelmente eu vá me lembrar daqui uns 5 anos...mas a avaliação bem positiva se deve por um conjunto de fatores: a escrita fluida de Joseph Finder, na qual você devora páginas sem perceber; uma trama de espionagem corporativa bem construída, sem grandes furos, e que segura seu interesse até o desfecho; um personagem central interessante, construído sem exageros; e um final que, diferente de muitos livros deste estilo, não é brilhante mas não decepciona....more",Notes are private!,0,2,1,Jun 2019,"Jun 10, 2019","Jan 22, 2019",,Paperback,view (with text),/book/show/18303819-paran-ia
248,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Instinto Assassino,"Finder, Joseph*",8532521428,9788532521422,8532521428,365        pp,3.86,"4,575","May 16, 2006",2007,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Meu segundo livro de Joseph Finder mostra que o autor parece não gostar de sair da sua zona de conforto, abordando conspirações e espionagem no mundo Meu segundo livro de Joseph Finder mostra que o autor parece não gostar de sair da sua zona de conforto, abordando conspirações e espionagem no mundo corporativo. Em “Instinto Assassino”, Jason Steadman é um executivo de vendas que resolve tomar um atalho pro sucesso contando com a ajuda nada ética de seu novo amigo, Kurt Semko, um ex-militar das Forças Especiais. Deixando de lado as caretas marcantes do Jim Carrey, o roteiro lembra muito o do filme “The Cable Guy"": um prestador de serviço solícito, que confunde atenção com amizade e desenvolve uma relação doentia e obsessiva. A ascensão meteórica na carreira de Jason coincide com uma estranha maré de azar de seus concorrentes, e é quando ele se dá conta (meio tarde demais) que a situação saiu do controle, que seu novo amigo é um maluco de marca maior. Nada de inovador nisso, né? Num roteiro previsível e batido, mas muito bem conduzido, Jason e Kurt desenvolvem uma guerra psicológica que termina num embate na sede da empresa, lembrando os momentos finais de outro filme, “Colateral”.Reli a minha resenha de “Paranoia” de junho/2019 e é impressionante como a avaliação também valeria para este livro. A narrativa de Joseph Finder cai como uma luva pro meu gosto pessoal, e mesmo sem criar estórias criativas nem investir em finais surpreendentes, ele consegue prender sua atenção e proporcionar uma leitura muito agradável. É também pra isso que vamos atrás de um livro, certo? Entretanto, desta vez, não vou repetir minha avaliação anterior de 5 estrelas por sentir que Kurt foi um pouco negligenciado; nas mãos de um Stephen King, a chantagem e esse thriller psicológico ganhariam contornos muito mais tensos e interessantes....more",Notes are private!,0,2,1,"May 21, 2020","May 27, 2020","Jan 19, 2019",,Paperback,view (with text),/book/show/18405150-instinto-assassino
249,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,O Enforcado,"Hoag, Tami*",8528610985,,,392        pp,3.99,"14,121",2000,2005,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Mais um da série com temática policial e uma abordagem super convencional: ""policial com vida pessoal desastrosa se envolve num misterioso assassinatoMais um da série com temática policial e uma abordagem super convencional: ""policial com vida pessoal desastrosa se envolve num misterioso assassinato"". O livro é bem leve e prazeroso de se ler; entretanto, falta um pouco mais de tensão nos momentos críticos e um final mais elaborado (a clássica reviravolta no fim não é lá muito brilhante)....more",Notes are private!,0,1,1,"Jun 15, 2019","Jun 23, 2019","Jan 18, 2019",,Paperback,view (with text),/book/show/18333803-o-enforcado
250,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Quiet Game        (Penn Cage #1),"Iles, Greg*",0340686030,9780340686034,0340686030,580        pp,4.22,"36,996","Aug 30, 1999","Jan 01, 2000",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A primeira impressão do livro é muito boa, já que a narrativa de Greg Iles é fluida, ágil e bem simples, direto ao ponto.O “Jogo do Silêncio” é mais uA primeira impressão do livro é muito boa, já que a narrativa de Greg Iles é fluida, ágil e bem simples, direto ao ponto.O “Jogo do Silêncio” é mais um thriller policial da minha lista, e talvez por ler tanto desse assunto eu tenha ficado um pouco crítico demais, esperando ser surpreendido, aterrorizado ou capturado por uma história envolvente, objetivo que não foi plenamente atingido aqui.Fato é que, na minha opinião, o livro derrapa em vários pontos cruciais, como na criação de: (i) um vilão que convença, despertando ódio, medo ou repulsa em quem lê - Marston e Portman mostram-se dois clichês de poderosos sem escrúpulos; (ii) empatia com o protagonista, uma vez que Penn Cage tem uma atitude irrepreensível em praticamente tudo que faz – uma falha de caráter ou uma fraqueza cairiam bem nesse sentido; (iii) um ambiente de perseguição mais interessante, ou pelo menos com variações de “estão tentando me matar com um tiro”; e por fim (iv) um ápice impactante e/ou inesperado no final, neste caso, no julgamento.Como citei no começo dessa resenha, li diversos livros com essa mesma temática policial que conseguem, nos quesitos acima, apresentar uma proposta bem mais interessante. Mas apesar dessa duras críticas, o livro não é tão ruim assim, a nota no Goodreads que o diga. Conseguiu de forma inteligente fazer a história de um crime racial se converter num crime político, mas a trama se perde em um roteiro previsível, personagens rasos e histórias paralelas que pouco agregam. Uma nova abordagem ao bem sucedido advogado-escritor-detetive-garanhão Penn Cage provavelmente já traria novos ares para a estória. ...more",Notes are private!,0,2,1,"Apr 30, 2020","May 14, 2020","Jan 18, 2019",,Paperback,view (with text),/book/show/43993.The_Quiet_Game
251,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Holocausto Brasileiro,"Arbex, Daniela",,,B00DIDZ9IO,248        pp,4.46,"3,623","Jul 06, 2013","Jul 18, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"""Holocausto brasileiro"" é, de fato, uma história a ser contada. Montado com base em uma documentação jornalística sobre a instituição ""Colônia"" (em Ba""Holocausto brasileiro"" é, de fato, uma história a ser contada. Montado com base em uma documentação jornalística sobre a instituição ""Colônia"" (em Barbacena, MG), Daniela Arbex se propõe a resgatar a história de atrocidades e abusos cometidos contra uma população de internados que, em muitos casos, não tinham sequer motivo para estarem ali. Foram 60.000 mortos durante décadas de funcionamento, chegando a ter 16 óbitos/dia nos períodos de maior lotação, segundo dados coletadosDiferente de ""Vozes de Chernobyl"", consegue-se dosar bem os depoimentos de vítimas e envolvidos no caso do manicômio brasileiro que se assemelhava a um campo de concentração, não deixando a leitura cansativa. O livro contém diversas fotos impactantes do local e dos internos, que ajudam a entender os números absurdos supracitados. Entretanto, mesmo sem prejudicar tanto a minha avaliação do livro, acho que há alguns que poderiam melhorar.... Escrito por uma jornalista, esperava que Daniela abordasse de forma mais incisiva o lado dos diretores e responsáveis pela instituição. Depois de relatar tratamento desumano, venda de corpos, trabalho escravo e tantos outros crimes, houve acusações, julgamentos, condenações?Senti falta também de uma discussão mais profunda sobre como uma situação dessas foi possível no Brasil em plena década de 70, 80...como as denúncias não surtiram efeito? O que levou à omissão de tantos durante tanto tempo?Por fim, acho que ordenação dos capítulos criou um anti-clímax na leitura. Completamente envolvido na história dos pacientes e dos sobreviventes, você abruptamente é levado a uma ""homenagem"" ao fotógrafo que registrou as fotos que ilustram o livro, na qual acompanhamos toda sua carreira profissional. Talvez ""a história por trás da história"" pudesse ser colocado logo no começo do livro, o qual poderia acabar, por exemplo, com a viagem de Sônia a Porto Seguro......more",Notes are private!,0,0,1,"Jan 28, 2019","Jan 31, 2019","Jan 16, 2019",,Kindle Edition,view (with text),/book/show/19396310-holocausto-brasileiro
252,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Song of Solomon,"Morrison, Toni",0451083407,9780451083401,0451083407,337        pp,4.14,"112,918","Aug 12, 1977","Nov 14, 1978",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A proposta do livro me pareceu num primeiro momento muito boa: abordar o racismo pela visão de um jovem negro (Milkman) que não passa por dificuldadesA proposta do livro me pareceu num primeiro momento muito boa: abordar o racismo pela visão de um jovem negro (Milkman) que não passa por dificuldades financeiras - diferente da grande maioria de sua comunidade -, que convive com um amigo pobre e uma família com relações bem complicadas.Mas Milkman se torna um dos personagens mais desinteressantes da história da literatura mundial. O livro se arrasta em uma tentativa de construir a narrativa do jovem egocêntrico, alheio aos acontecimentos a sue redor, sobretudo de seu amigo Guitar e de suas irmãs. Fica constantemente a sensação que o livro aborda a história do jeito errado, que não explora melhor os personagens mais polêmicos e que dá foco e fôlego para situações que não agregam curiosidade e/ou interesse.A segunda parte do livro é ainda mais sofrível, quando Milkman se aventura numa viagem de autoconhecimento em busca de informações de seus antepassados e de um ""tesouro"" escondido. Até Guitar, que era o personagem mais interessante do livro até então, se perde totalmente, culminando num desfecho bem fraco e o sentimento que nada funcionou nesse livro. ...more",Notes are private!,0,0,1,"Jan 22, 2019","Jan 28, 2019","Jan 11, 2019",,Paperback,view (with text),/book/show/37403.Song_of_Solomon
253,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Você,"Kepnes, Caroline*",853253094X,9788532530943,853253094X,384        pp,3.96,"246,581","Sep 25, 2014",2018,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"O livro parte de uma escolha arriscada: O perseguidor é o centro de tudo, uma vez que Beck é uma garota bem sem graça e muito mal desenvolvida na histO livro parte de uma escolha arriscada: O perseguidor é o centro de tudo, uma vez que Beck é uma garota bem sem graça e muito mal desenvolvida na história, e os personagens secundários são pouco utilizados. Neste tudo ou nada, o grande mérito do livro é conseguir esta identificação com o Joe - a narrativa em 1a pessoa foi um grande acerto. Algumas passagens desnecessárias, alguns exageros, mas a trama vai bem do começo ao fim. Se a temática agrada, sugiro ler ""Dias Perfeitos"", do Raphael Montes, que possui uma história muito mais elaborada e personagens bem mais interessantes....more",Notes are private!,0,3,1,"Mar 21, 2019","Apr 03, 2019","Jan 11, 2019",,Paperback,view (with text),/book/show/38880730-voc
