,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Rachel's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
255,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A King's Ransom        (The 39 Clues: Cahills vs. Vespers, #2)","Watson, Jude*",0545298407,9780545298407,0545298407,190        pp,4.15,"21,738","Nov 01, 2011","Dec 06, 2011",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 25, 2013",,Hardcover,view,/book/show/10706120-a-king-s-ransom
256,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Vespers Rising        (The 39 Clues, #11)","Riordan, Rick*",0545290597,9780545290593,B01BITQ11I,238        pp,4.12,"35,090","Apr 05, 2011","Apr 05, 2011",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 25, 2013",,Paperback,view,/book/show/9465845-vespers-rising
257,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Storm Warning        (The 39 Clues, #9)","Park, Linda Sue",0545060494,9780545060493,0545060494,190        pp,4.01,"47,068","May 25, 2010","May 25, 2010",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 25, 2013",,Hardcover,view,/book/show/6697305-storm-warning
258,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Viper's Nest        (The 39 Clues, #7)","Lerangis, Peter",0545060478,9780545060479,0545060478,190        pp,3.98,"45,211","Feb 02, 2010","Feb 02, 2010",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 25, 2013",,Hardcover,view,/book/show/6393047-the-viper-s-nest
259,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Battle of the Labyrinth        (Percy Jackson and the Olympians, #4)","Riordan, Rick*",1423101464,9781423101468,1423101464,361        pp,4.42,"1,082,064","Mar 06, 2008","Mar 06, 2008",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 25, 2013",,Hardcover,view,/book/show/2120932.The_Battle_of_the_Labyrinth
260,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Harry Potter and the Sorcerer's Stone        (Harry Potter, #1)","Rowling, J.K.",,,0439554934,309        pp,4.47,"10,052,980","Jun 26, 1997","Nov 01, 2003",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 25, 2013",,Hardcover,view,/book/show/3.Harry_Potter_and_the_Sorcerer_s_Stone
261,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Outsiders,"Hinton, S.E.*",,,,208        pp,4.13,"1,337,452","Apr 24, 1967","Sep 01, 1997",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 25, 2013",,Mass Market Paperback,view,/book/show/231804.The_Outsiders
262,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Roll of Thunder, Hear My Cry        (Logans, #4)","Taylor, Mildred D.",014034893X,9780140348934,014034893X,288        pp,3.89,"124,865","Jan 01, 1976","Oct 01, 1991",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 25, 2013",,Paperback,view,/book/show/310459.Roll_of_Thunder_Hear_My_Cry
263,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Giver        (The Giver, #1)","Lowry, Lois*",0385732554,9780385732550,0385732554,208        pp,4.12,"2,478,455","Apr 26, 1993","Jan 24, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 25, 2013",,Paperback,view,/book/show/3636.The_Giver
264,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Watership Down        (Watership Down, #1)","Adams, Richard",038039586X,9780380395866,038039586X,478        pp,4.08,"480,844",Nov 1972,Jun 1975,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 25, 2013",,Mass Market Paperback,view,/book/show/76620.Watership_Down
265,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Robinson Crusoe,"Defoe, Daniel",,,,320        pp,3.68,"304,646","Apr 25, 1719","Jun 12, 2001",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 25, 2013",,Hardcover,view,/book/show/2932.Robinson_Crusoe
266,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"On the Banks of Plum Creek        (Little House, #4)","Wilder, Laura Ingalls",0060885408,9780060885403,0060885408,384        pp,4.22,"101,454",1937,"Jan 01, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 25, 2013",,Paperback,view,/book/show/7882.On_the_Banks_of_Plum_Creek
267,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Lion, the Witch and the Wardrobe        (Chronicles of Narnia, #1)","Lewis, C.S.",,,,206        pp,4.24,"2,798,584","Oct 16, 1950",2005,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 25, 2013",,Paperback,view,/book/show/100915.The_Lion_the_Witch_and_the_Wardrobe
268,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Treasure Island,"Stevenson, Robert Louis",0753453800,9780753453803,0753453800,352        pp,3.84,"489,207","Jan 28, 1882","Sep 15, 2001",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 25, 2013",,Hardcover,view,/book/show/295.Treasure_Island
269,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Anne of Green Gables        (Anne of Green Gables, #1)","Montgomery, L.M.",0451528824,9780451528827,0451528824,320        pp,4.31,"978,803",1908,"May 06, 2003",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 25, 2013",,Mass Market Paperback,view,/book/show/8127.Anne_of_Green_Gables
270,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Boxcar Children        (The Boxcar Children, #1)","Warner, Gertrude Chandler",0807508527,9780807508527,0807508527,160        pp,4.13,"133,619","Feb 06, 1924","Jun 01, 1989",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 25, 2013",,Paperback,view,/book/show/297249.The_Boxcar_Children
271,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Borrowers        (The Borrowers, #1)","Norton, Mary",0152047379,9780152047375,0152047379,180        pp,4.03,"97,411",1952,"Apr 01, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 25, 2013",,Paperback,view,/book/show/348573.The_Borrowers
272,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Little Town in the Ozarks        (Little House: The Rose Years, #5)","MacBride, Roger Lea",006440580X,9780064405805,006440580X,336        pp,4.10,"8,173","Aug 30, 1996","Jan 01, 1996",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 25, 2013",,Paperback,view,/book/show/684559.Little_Town_in_the_Ozarks
273,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Betsy and Tacy Go Downtown        (Betsy-Tacy, #4)","Lovelace, Maud Hart",0064400980,9780064400985,0064400980,224        pp,4.23,"7,244",1943,"Apr 05, 2000",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 25, 2013",,Paperback,view,/book/show/42486.Betsy_and_Tacy_Go_Downtown
274,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Little House of Their Own        (Little House: The Caroline Years, #7)","Wilkins, Celia",0064407365,9780064407366,0064407365,336        pp,4.17,"4,932","Mar 01, 2005","Mar 15, 2005",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 25, 2013",,Paperback,view,/book/show/543358.A_Little_House_of_Their_Own
275,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Little Town on the Prairie        (Little House, #7)","Wilder, Laura Ingalls",0060885432,9780060885434,0060885432,400        pp,4.19,"89,209",1941,"Jan 01, 2007",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 25, 2013",,Paperback,view,/book/show/8253.Little_Town_on_the_Prairie
276,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Secret Garden,"Hodgson Burnett, Frances",0517189607,9780517189603,0517189607,331        pp,4.16,"1,170,519",Aug 1911,"Sep 01, 1998",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 25, 2013",,Hardcover,view,/book/show/2998.The_Secret_Garden
277,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Trumpet of the Swan,"White, E.B.",0064408671,9780064408677,0064408671,252        pp,4.10,"77,729",1970,2000,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 25, 2013",,Paperback,view,/book/show/24335.The_Trumpet_of_the_Swan
278,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Little House Collection        (Little House, #1-9)","Wilder, Laura Ingalls",0060529962,9780060529963,0060529962,"2,700        pp",4.35,"152,991",1971,"Oct 07, 2003",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 25, 2013",,Paperback,view,/book/show/114345.The_Little_House_Collection
279,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Complete Anne of Green Gables        (Anne of Green Gables, #1-8)","Montgomery, L.M.",0553609416,0076783609419,0553609416,"2,088        pp",4.45,"105,120","Jan 01, 1921","Oct 06, 1998",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 25, 2013",,Paperback,view,/book/show/3579.The_Complete_Anne_of_Green_Gables
280,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Heaven to Betsy        (Betsy-Tacy, #5)","Lovelace, Maud Hart",0064401103,9780064401104,0064401103,268        pp,4.31,"6,029",1945,1980,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 25, 2013",,Paperback,view,/book/show/7907.Heaven_to_Betsy
281,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Little Women,"Alcott, Louisa May",,,0451529308,449        pp,4.15,"2,233,504",1868,"Apr 06, 2004",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 25, 2013",,Paperback,view,/book/show/1934.Little_Women
282,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fahrenheit 451,"Bradbury, Ray",0007491565,9780007491568,0007491565,227        pp,3.97,"2,417,180","Oct 19, 1953","Mar 28, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 25, 2013",,Hardcover,view,/book/show/17470674-fahrenheit-451
