,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Britta's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
62,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ædnan,"Axelsson, Linnea",0593535456,9780593535455,0593535456,448        pp,4.25,"1,819","Feb 27, 2018","Jan 09, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 11, 2024",,Hardcover,view,/book/show/127500586-dnan
63,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,George Eliot,"Haight, Gordon S.",0140166327,9780140166323,0140166327,640        pp,3.96,57,1968,"Dec 03, 1985",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 11, 2024",,Paperback,view,/book/show/1646558.George_Eliot
64,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Summons,"Grisham, John*",0385339593,9780385339599,0385339593,384        pp,3.72,"78,038","Feb 05, 2002","Sep 27, 2005",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I was in the mood for some easy going brain candy.Re-read.,Notes are private!,0,2,1,"Feb 08, 2024","Feb 08, 2024","Feb 08, 2024",,Paperback,view (with text),/book/show/5352.The_Summons
65,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dorothy Parker in Hollywood,"Crowther, Gail*",,,B0CV21JGBP,0        pp,0.00,0,unknown,"Oct 15, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 07, 2024",,Kindle Edition,view,/book/show/207775363-dorothy-parker-in-hollywood
66,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Palace of Illusions,"Divakaruni, Chitra Banerjee*",0385515995,9780385515993,0385515995,360        pp,4.20,"52,064","Feb 12, 2008","Feb 12, 2008",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 06, 2024",,Hardcover,view,/book/show/1774836.The_Palace_of_Illusions
67,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Five: The Untold Lives of the Women Killed by Jack the Ripper,"Rubenhold, Hallie*",,,,352        pp,4.12,"53,950","Feb 26, 2019","Apr 09, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 06, 2024",,Hardcover,view,/book/show/37570548-the-five
68,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Victim of Prejudice,"Hays, Mary",,,,260        pp,3.40,162,1799,"Oct 09, 1998",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 04, 2024",,Paperback,view,/book/show/195505.The_Victim_of_Prejudice
69,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Young Romantics: The Tangled Lives of English Poetry's Greatest Generation,"Hay, Daisy",0374123756,9780374123758,0374123756,384        pp,4.10,"1,263","Jan 01, 2010","Apr 27, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 01, 2024",,Hardcover,view,/book/show/6966758-young-romantics
70,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,In Search of Mary Shelley: The Girl Who Wrote Frankenstein,"Sampson, Fiona",1781255296,9781781255292,1781255296,320        pp,3.60,774,"Sep 27, 2018","Sep 27, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 01, 2024",,Paperback,view,/book/show/40374780-in-search-of-mary-shelley
71,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Imagination: A Manifesto,"Benjamin, Ruha*",1324020970,9781324020974,1324020970,192        pp,4.26,72,unknown,"Feb 06, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 01, 2024",,Hardcover,view,/book/show/150779002-imagination
72,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Book of Love,"Link, Kelly",0812996585,9780812996586,0812996585,628        pp,3.54,"1,880","Feb 08, 2024","Feb 13, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 01, 2024",,Hardcover,view,/book/show/157981682-the-book-of-love
73,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Greta & Valdin,"Reilly, Rebecca K.*",1776564197,9781776564194,1776564197,352        pp,4.20,"5,180","May 13, 2021","May 13, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 01, 2024",,Paperback,view,/book/show/57758746-greta-valdin
74,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Black Marxism: The Making of the Black Radical Tradition,"Robinson, Cedric J.",0807848298,9780807848296,0807848298,480        pp,4.41,"1,241","Jan 24, 1983","Jan 24, 2000",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 01, 2024",,Paperback,view,/book/show/200142.Black_Marxism
75,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Doppelganger: A Trip into the Mirror World,"Klein, Naomi",0374610320,9780374610326,0374610320,416        pp,4.26,"10,447","Sep 12, 2023","Sep 12, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Read for the BTP / Octofinals. Rating to come after the judging has been finalized (end of March).,Notes are private!,0,8,1,"Mar 17, 2024","Mar 19, 2024","Feb 01, 2024",,Hardcover,view (with text),/book/show/138505710-doppelganger
76,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"We Were Once a Family: A Story of Love, Death, and Child Removal in America","Asgarian, Roxanna",0374602298,9780374602291,0374602298,320        pp,4.33,"6,007","Mar 14, 2023","Mar 14, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,4,1,Feb 2024,"Feb 06, 2024","Feb 01, 2024",,Hardcover,view,/book/show/60784741-we-were-once-a-family
77,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Brave the Wild River: The Untold Story of Two Women Who Mapped the Botany of the Grand Canyon,"Sevigny, Melissa L.*",0393868230,9780393868234,0393868230,304        pp,4.21,"2,391","May 23, 2023","May 23, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,4.5*,Notes are private!,0,15,1,Feb 2024,"Feb 10, 2024","Feb 01, 2024",,Hardcover,view (with text),/book/show/62594253-brave-the-wild-river
78,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Thunderclap: A Memoir of Art and Life and Sudden Death,"Cumming, Laura",1982181745,9781982181741,1982181745,272        pp,4.22,704,"Jul 11, 2023","Jul 11, 2023",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Nope, not for me. I was seriously bored.",Notes are private!,1,6,1,not set,not set,"Feb 01, 2024",,Hardcover,view (with text),/book/show/62919831-thunderclap
79,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Molly,"Butler, Blake",1648230377,9781648230370,1648230377,320        pp,3.90,859,"Dec 05, 2023","Dec 05, 2023",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Nope, just no.",Notes are private!,4,13,1,"Feb 09, 2024","Feb 10, 2024","Feb 01, 2024",,Paperback,view (with text),/book/show/101137620-molly
80,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Death in Malta: An Assassination and a Family's Quest for Justice,"Caruana Galizia, Paul",0593543734,9780593543733,0593543734,304        pp,4.38,290,unknown,"Nov 07, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"Feb 01, 2024",,Hardcover,view,/book/show/112976346-a-death-in-malta
81,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Ghost in the House,"O'Leary, Sara*",0385686250,9780385686259,0385686250,240        pp,3.65,518,"Jul 07, 2020","May 28, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 01, 2024",,Paperback,view,/book/show/35732261-the-ghost-in-the-house
82,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Study for Obedience,"Bernstein, Sarah",1803510005,9781803510002,B0BSL7TWKF,208        pp,3.10,"7,221","Jul 06, 2023","Jul 06, 2023",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Not my cup of tea. It just felt pretentious to me.,Notes are private!,0,12,1,"Feb 11, 2024","Feb 11, 2024","Jan 31, 2024",,Kindle Edition,view (with text),/book/show/111173373-study-for-obedience
83,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The New Silk Roads: The Present and Future of the World,"Frankopan, Peter",1526607425,9781526607423,1526607425,313        pp,3.59,"6,884","Nov 15, 2018","Nov 15, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 31, 2024",,Hardcover,view,/book/show/40921633-the-new-silk-roads
84,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Frankissstein: A Love Story,"Winterson, Jeanette",1473563259,9781473563254,1473563259,344        pp,3.55,"12,736","May 28, 2019","May 28, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 31, 2024",,ebook,view,/book/show/42123790-frankissstein
85,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mathilda,"Shelley, Mary",1406914061,9781406914061,1406914061,94        pp,3.38,"4,871",1959,"Nov 03, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 31, 2024",,Paperback,view,/book/show/221391.Mathilda
86,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Last Man,"Shelley, Mary",0192838652,9780192838650,0192838652,479        pp,3.37,"5,751",1826,"Sep 10, 1998",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 31, 2024",,Paperback,view,/book/show/966835.The_Last_Man
87,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Frankenstein: The 1818 Text,"Shelley, Mary",,,,260        pp,3.87,"1,597,457",1818,"Mar 08, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 31, 2024",,Paperback,view,/book/show/35031085-frankenstein
88,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Simple Art of Killing a Woman,"Melo, Patrícia",1632063468,9781632063465,1632063468,272        pp,4.20,644,"Nov 10, 2019","Dec 05, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 23, 2024",,Paperback,view,/book/show/128713530-the-simple-art-of-killing-a-woman
89,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Mind to Murder,"James, P.D.",057135078X,9780571350780,057135078X,288        pp,3.80,"14,095",1963,"May 02, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 23, 2024",,Paperback,view,/book/show/41086886-a-mind-to-murder
90,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Once Upon an Effing Time,"Cram, Buffy*",1771623608,9781771623605,1771623608,320        pp,3.82,38,unknown,"Oct 09, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 22, 2024",,Paperback,view,/book/show/152249848-once-upon-an-effing-time
91,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Villa,"Hawkins, Rachel*",125028001X,9781250280015,125028001X,279        pp,3.64,"95,442","Jan 03, 2023","Jan 03, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 22, 2024",,Hardcover,view,/book/show/60784641-the-villa
92,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,V13: Die Terroranschläge in Paris,"Carrère, Emmanuel",,,,275        pp,4.47,"6,538",2022,"Aug 02, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,3.5*,Notes are private!,0,2,1,"Jan 19, 2024","Jan 21, 2024","Jan 21, 2024",,Hardcover,view (with text),/book/show/195369624-v13
93,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Woman Upstairs,"Messud, Claire",1844087328,9781844087327,1844087328,320        pp,3.31,"32,894","Apr 30, 2013","May 30, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,2,6,1,"Mar 10, 2024","Mar 12, 2024","Jan 18, 2024",,Paperback,view,/book/show/14448674-the-woman-upstairs
94,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,We Have Always Lived in the Castle,"Jackson, Shirley",0143129546,9780143129547,0143129546,146        pp,3.94,"227,005","Sep 21, 1962","Oct 18, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 18, 2024",,Paperback,view,/book/show/28251249-we-have-always-lived-in-the-castle
95,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Woman Destroyed,"Beauvoir, Simone de",,,,254        pp,4.03,"30,030",1967,2013,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 18, 2024",,Paperback,view,/book/show/141421.The_Woman_Destroyed
96,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,All's Well,"Awad, Mona*",0735241201,9780735241206,0735241201,368        pp,3.73,"22,838","Aug 03, 2021","Aug 03, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 18, 2024",,Hardcover,view,/book/show/57032001-all-s-well
97,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Kim Jiyoung, Born 1982","Cho, Nam-Joo",1471184285,9781471184284,1471184285,176        pp,4.17,"142,870","Oct 14, 2016","Feb 20, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 18, 2024",,Paperback,view,/book/show/44527412-kim-jiyoung-born-1982
98,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Boy Parts,"Clark, Eliza",,9781910312643,,304        pp,3.78,"47,665","Jul 23, 2020",Jul 2020,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 18, 2024",,ebook,view,/book/show/49083140-boy-parts
99,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Eye of the Heron,"Le Guin, Ursula K.",0765346125,9780765346124,0765346125,192        pp,3.79,"3,272",1978,"Sep 15, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 18, 2024",,Mass Market Paperback,view,/book/show/250260.The_Eye_of_the_Heron
100,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Beginning Place,"Le Guin, Ursula K.",0765346257,9780765346254,0765346257,240        pp,3.54,"3,248",Feb 1980,"Mar 01, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 18, 2024",,Mass Market Paperback,view,/book/show/13652.The_Beginning_Place
101,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Very Far Away from Anywhere Else,"Le Guin, Ursula K.",0152052089,9780152052089,0152052089,133        pp,3.97,"3,669","Jul 01, 1976","Oct 01, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 18, 2024",,Paperback,view,/book/show/13552.Very_Far_Away_from_Anywhere_Else
102,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Journals of Mary Shelley,"Shelley, Mary",0801850886,9780801850882,0801850886,792        pp,4.56,39,"May 28, 1987","Apr 01, 1995",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 18, 2024",,Paperback,view,/book/show/489832.The_Journals_of_Mary_Shelley
103,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Eating Dirt,"Gill, Charlotte*",1553659775,9781553659778,1553659775,272        pp,3.89,"1,486","Sep 02, 2011","Sep 02, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 18, 2024",,Hardcover,view,/book/show/12464152-eating-dirt
