,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Piper's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
156,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Island of Missing Trees,"Shafak, Elif*",0241434998,9780241434994,0241434998,354        pp,4.16,"101,979","Nov 02, 2021","Aug 05, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3.5This was a good book but something about it just didn't fully click with me, maybe the writing style.3.5This was a good book but something about it just didn't fully click with me, maybe the writing style....more",Notes are private!,0,2,1,"May 06, 2022","May 12, 2022","May 06, 2022",,Hardcover,view (with text),/book/show/56587382-the-island-of-missing-trees
157,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Found, Wanting","Sholl, Natasha",1761150561,9781761150562,1761150561,288        pp,4.18,705,"Feb 02, 2022","Feb 02, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"May 03, 2022","May 06, 2022","May 03, 2022",,Hardcover,view,/book/show/59516502-found-wanting
158,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How to Kill Your Family,"Mackie, Bella",0008365911,9780008365912,0008365911,355        pp,3.55,"125,539","Jun 10, 2021","Jun 10, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Bella Mackie sure knows how to write an unlikable man,Notes are private!,0,0,1,"Apr 29, 2022","May 03, 2022","Apr 29, 2022",,Hardcover,view (with text),/book/show/50224049-how-to-kill-your-family
159,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Boy from the Mish,"Lonesborough, Gary*",,,,unknown,4.21,"2,738","Feb 02, 2021","Feb 16, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 24, 2022","Apr 29, 2022","Apr 24, 2022",,Audible Audio,view,/book/show/57818449-the-boy-from-the-mish
160,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dig,"King, A.S.*",1101994916,9781101994917,1101994916,394        pp,4.16,"8,860","Mar 26, 2019","Mar 26, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,4.5Thoroughly enjoyed,Notes are private!,0,1,1,"Apr 18, 2022","Apr 24, 2022","Apr 18, 2022",,Hardcover,view (with text),/book/show/40714769-dig
161,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Bread the Devil Knead,"Allen-Agostini, Lisa",1912408988,9781912408986,,277        pp,4.04,"5,746",2021,"May 20, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This is written in Trinidadian-creole and my Granny sounds a lot like it, I now realise that maybe she has an accent and I just can't hear itThis is written in Trinidadian-creole and my Granny sounds a lot like it, I now realise that maybe she has an accent and I just can't hear it...more",Notes are private!,0,1,1,"May 28, 2022","May 31, 2022","Apr 18, 2022",,ebook,view (with text),/book/show/57809811-the-bread-the-devil-knead
162,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Fine Balance,"Mistry, Rohinton",140003065X,9781400030651,140003065X,603        pp,4.37,"149,467",1995,"Jan 01, 1997",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 16, 2022",,Paperback,view,/book/show/5211.A_Fine_Balance
163,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,To the Sea,"Crutchley, Nikki*",1460760433,9781460760437,1460760433,320        pp,3.58,404,"Dec 01, 2021","Dec 01, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,3.5Fun listening to an audiobook with New Zealand accents.,Notes are private!,0,0,1,"Apr 12, 2022","Apr 22, 2022","Apr 12, 2022",,Paperback,view (with text),/book/show/58849963-to-the-sea
164,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Discomfort of Evening,"Rijneveld, Marieke Lucas",0571349366,9780571349364,0571349366,282        pp,3.46,"32,181","Jan 31, 2018","Mar 05, 2020",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I don’t care if this book is objectively good, I had a horrible time reading it and wouldn’t recommend it to people I know.",Notes are private!,0,1,1,"Apr 09, 2022","Apr 15, 2022","Apr 09, 2022",,Paperback,view (with text),/book/show/49374086-the-discomfort-of-evening
165,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Mad Women's Ball,"Mas, Victoria*",1419757598,9781419757594,1419757598,224        pp,3.78,"29,242","Aug 21, 2019","Sep 07, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Slay. Is it really worth five stars? I don't know, but I'm feeling like a madwoman. Slay. Is it really worth five stars? I don't know, but I'm feeling like a madwoman. ...more",Notes are private!,0,2,1,"Apr 08, 2022","Apr 09, 2022","Apr 07, 2022",,Hardcover,view (with text),/book/show/56969561-the-mad-women-s-ball
166,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,At Night All Blood is Black,"Diop, David",,,,160        pp,3.82,"23,239","Aug 16, 2018","May 06, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"First 100 pages were good, last 40 got weird. Had to google what happened in the ending, made a lot of sense but was nevertheless disturbing and for wFirst 100 pages were good, last 40 got weird. Had to google what happened in the ending, made a lot of sense but was nevertheless disturbing and for what. ...more",Notes are private!,0,1,1,"Apr 06, 2022","Apr 07, 2022","Apr 06, 2022",,Paperback,view (with text),/book/show/58289543-at-night-all-blood-is-black
167,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Daisy Jones & The Six,"Reid, Taylor Jenkins*",1524798622,9781524798628,1524798622,355        pp,4.21,"1,486,835","Mar 05, 2019","Mar 05, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I think Taylor Jenkins Reid writes the perfect book for when reading is starting to feel overwhelming, something fun and light but engaging. A no striI think Taylor Jenkins Reid writes the perfect book for when reading is starting to feel overwhelming, something fun and light but engaging. A no strings attached kind of book....more",Notes are private!,0,1,1,"Apr 03, 2022","Apr 05, 2022","Apr 04, 2022",,Hardcover,view (with text),/book/show/40597810-daisy-jones-the-six
168,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Magnolia, 木蘭","Powles, Nina",1911027999,9781911027997,1911027999,72        pp,4.10,741,Jun 2020,"Jul 02, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 02, 2022","Apr 05, 2022","Apr 02, 2022",,Paperback,view,/book/show/54348017-magnolia
169,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Maidens,"Michaelides, Alex*",,,B08R18D45M,368        pp,3.63,"332,121","Jun 03, 2021","Jun 10, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,3.5That ending was crazy. I can’t tell yet if it was crazy because it was too outlandish to be good or if it just slapped. I’m going to choose peace a3.5That ending was crazy. I can’t tell yet if it was crazy because it was too outlandish to be good or if it just slapped. I’m going to choose peace and say it just slapped. ...more,Notes are private!,0,1,1,"Mar 31, 2022","Apr 12, 2022","Mar 31, 2022",,Kindle Edition,view (with text),/book/show/56658155-the-maidens
170,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,If I Never Met You,"McFarlane, Mhairi*",,,,431        pp,3.82,"64,084","Mar 05, 2020","Jan 01, 2020",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3.5So silly, in both a good and bad way",Notes are private!,0,0,1,"Mar 28, 2022","Apr 02, 2022","Mar 28, 2022",,Kindle Edition,view (with text),/book/show/49881601-if-i-never-met-you
171,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Museum of Modern Love,"Rose, Heather*",1760291862,9781760291860,1760291862,296        pp,3.91,"10,235","Nov 27, 2018","Sep 01, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,4.5I actually really loved this. Didn’t think I would but was a wonderful exploration of Marina Abramovic’s work and it’s effect on others,Notes are private!,0,1,1,"Mar 22, 2022","Mar 30, 2022","Mar 22, 2022",,Paperback,view (with text),/book/show/30741918-the-museum-of-modern-love
172,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Crying in H Mart,"Zauner, Michelle",1529033780,9781529033786,1529033780,242        pp,4.27,"417,155","Apr 20, 2021","Apr 27, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Mar 20, 2022","Mar 26, 2022","Mar 20, 2022",,Paperback,view,/book/show/57943842-crying-in-h-mart
173,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Argonauts,"Nelson, Maggie",1555977073,9781555977078,1555977073,160        pp,4.02,"48,692","May 05, 2015","May 05, 2015",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Reflective and engaging,Notes are private!,0,0,1,"Mar 18, 2022","Mar 19, 2022","Mar 18, 2022",,Hardcover,view (with text),/book/show/22929741-the-argonauts
174,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Love in Colour: Mythical Tales from Around the World, Retold","Babalola, Bolu",1472268865,9781472268860,1472268865,304        pp,3.97,"15,188","Aug 20, 2020","Aug 20, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"it was weird reading so many romances without much slow burn but I liked it, made my heart feel lighter.",Notes are private!,0,1,1,"Mar 12, 2022","Mar 17, 2022","Mar 12, 2022",,Hardcover,view (with text),/book/show/51102251-love-in-colour
175,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tiny Moons: A Year of Eating in Shanghai,"Powles, Nina",1912915340,9781912915347,1912915340,92        pp,4.24,"1,929","Feb 27, 2020","Feb 27, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Second read: get out of my way I have dumplings to make. Forever in love with Nina Mingya Powles writing. First read: I think Nina Mingya Powles is mySecond read: get out of my way I have dumplings to make. Forever in love with Nina Mingya Powles writing. First read: I think Nina Mingya Powles is my new favourite author....more,Notes are private!,0,2,2,"Dec 18, 2022Mar 12, 2022","Dec 20, 2022Mar 12, 2022","Mar 12, 2022",,Paperback,view (with text),/book/show/50644618-tiny-moons
176,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Lamplighters,"Stonex, Emma*",1529047315,9781529047318,1529047315,368        pp,3.53,"24,623","Mar 04, 2021","Mar 04, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Mar 10, 2022","Mar 21, 2022","Mar 10, 2022",,Hardcover,view,/book/show/52291199-the-lamplighters
177,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Idiot,"Batuman, Elif",1594205612,9781594205613,1594205612,423        pp,3.67,"79,387","Mar 14, 2017","Mar 14, 2017",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Three stars because there were parts that I thought hit and also parts where I was super bored.,Notes are private!,0,0,1,"Mar 02, 2022","Mar 12, 2022","Mar 02, 2022",,Hardcover,view (with text),/book/show/30962053-the-idiot
178,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Last Library,"Sampson, Freya*",,,B092S7S43D,302        pp,3.75,"26,726","Aug 31, 2021","Aug 19, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This was FAR better than I had thought it would be. It made me realise how much I love libraries and rely so heavily on their services. This was a comThis was FAR better than I had thought it would be. It made me realise how much I love libraries and rely so heavily on their services. This was a comforting book, maybe I’ll read it again one day....more",Notes are private!,0,2,1,"Feb 28, 2022","Mar 10, 2022","Feb 28, 2022",,Kindle Edition,view (with text),/book/show/58676628-the-last-library
179,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Tales from the Café        (Before the Coffee Gets Cold, #2)","Kawaguchi, Toshikazu",1529050863,9781529050868,1529050863,192        pp,4.00,"74,332","Mar 14, 2017","Sep 17, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I love these books,Notes are private!,0,2,1,"Feb 28, 2022","Mar 02, 2022","Feb 28, 2022",,Paperback,view (with text),/book/show/54373691-tales-from-the-caf
180,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Prose Edda: Norse Mythology,"Sturluson, Snorri",0140447555,9780140447552,0140447555,224        pp,4.16,"14,107",1220,2005,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 23, 2022","Feb 27, 2022","Feb 23, 2022",,Paperback,view,/book/show/24658.The_Prose_Edda
181,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Malibu Rising,"Reid, Taylor Jenkins*",,,,384        pp,4.04,"1,018,277","May 27, 2021","May 27, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,This was fun! Nothing particularly special but I had a good time.,Notes are private!,0,2,1,"Feb 19, 2022","Feb 21, 2022","Feb 19, 2022",,Kindle Edition,view (with text),/book/show/56495034-malibu-rising
182,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Honjin Murders        (Detective Kosuke Kindaichi, #1)","Yokomizo, Seishi",1782275002,9781782275008,1782275002,189        pp,3.67,"14,153",1946,"Dec 05, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,**spoiler alert** man: has a strong sense of justicesame man: kills himself after intentionally murdering his wife because murder is wrong. slay,Notes are private!,0,0,1,"Feb 18, 2022","Feb 25, 2022","Feb 18, 2022",,Paperback,view (with text),/book/show/52706058-the-honjin-murders
183,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Animals in That Country,"McKay, Laura Jean*",191285452X,9781912854523,191285452X,288        pp,3.44,"3,729","Mar 31, 2020","Jun 11, 2020",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I enjoyed this book but also found it difficult to follow at times. Maybe I was reading it when I was tired or something. Clearly the intention was foI enjoyed this book but also found it difficult to follow at times. Maybe I was reading it when I was tired or something. Clearly the intention was for the animals to be difficult to understand but there were times when I had no idea what the fuck was going on, and didn’t have the energy to decode it all. I dunno if I’d recommend it, eh. ...more",Notes are private!,0,1,1,"Feb 13, 2022","Feb 19, 2022","Feb 13, 2022",,Hardcover,view (with text),/book/show/52527550-the-animals-in-that-country
184,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cherry Beach,"McPhee-Browne, Laura*",192226850X,9781922268501,192226850X,240        pp,3.85,"1,779","Feb 04, 2020","Feb 04, 2020",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Good but kind of boring... maybe I'm just burnt out. Good but kind of boring... maybe I'm just burnt out. ...more,Notes are private!,0,3,1,"Feb 09, 2022","Feb 13, 2022","Feb 09, 2022",,Paperback,view (with text),/book/show/50268032-cherry-beach
185,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Emotional Female,"Kadota, Yumiko*",1760894621,9781760894627,1760894621,400        pp,4.28,"7,204","Mar 02, 2021","Mar 02, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,4.5Very glad to have read. Super interesting insight into surgical study and the environment students are expected to grown in. Will think about for a4.5Very glad to have read. Super interesting insight into surgical study and the environment students are expected to grown in. Will think about for a long time....more,Notes are private!,0,2,1,"Feb 08, 2022","Feb 18, 2022","Feb 08, 2022",,Paperback,view (with text),/book/show/56599072-emotional-female
186,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Good Sister,"Hepworth, Sally*",,,B0899HDWKC,320        pp,4.16,"180,245","Oct 27, 2020","Oct 27, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I thought this was very fun! I should read more thrillers, I don’t know why I give them such a bad rap.Felt a little weird about the portrayal of autiI thought this was very fun! I should read more thrillers, I don’t know why I give them such a bad rap.Felt a little weird about the portrayal of autism and neurodivergence but reading interviews with the author made me feel a lot better, more at ease. ...more",Notes are private!,0,0,1,"Feb 07, 2022","Feb 09, 2022","Feb 07, 2022",,Kindle Edition,view (with text),/book/show/53798125-the-good-sister
187,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Why We Sleep: The New Science of Sleep and Dreams,"Walker, Matthew",,,B06Y649387,341        pp,4.38,"185,837","Sep 28, 2017","Sep 28, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 04, 2022",not set,"Feb 04, 2022",,Kindle Edition,view,/book/show/48592299-why-we-sleep
188,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My Year of Rest and Relaxation,"Moshfegh, Ottessa",0525522131,9780525522133,0525522131,289        pp,3.64,"394,936","Jul 10, 2018","Jun 25, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,3.5Self-medicating works I guess??,Notes are private!,0,1,1,"Feb 02, 2022","Feb 04, 2022","Feb 02, 2022",,Paperback,view (with text),/book/show/44279110-my-year-of-rest-and-relaxation
189,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Small Bodies of Water,"Powles, Nina",1838852158,9781838852153,1838852158,224        pp,4.13,"1,374","Aug 05, 2021","Jul 05, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"first book on my new kobo!This was shockingly better than I thought it would be, incredible.",Notes are private!,0,0,1,"Jan 31, 2022","Feb 02, 2022","Jan 30, 2022",,Hardcover,view (with text),/book/show/55404464-small-bodies-of-water
190,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Victoria Park,"Reeves, Gemma",1911630768,9781911630760,1911630768,294        pp,3.61,"1,232","Jan 07, 2021","Jan 07, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I enjoyed listening to this audiobook. Three stars feels too low, but I don’t know if I want to rate it higher. Ah the perils of rating books.",Notes are private!,0,1,1,"Jan 25, 2022","Feb 08, 2022","Jan 25, 2022",,Hardcover,view (with text),/book/show/55230624-victoria-park
191,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Foreign Soil,"Clarke, Maxine Beneba",0733637981,9780733637988,0733637981,285        pp,3.92,"2,247","Apr 29, 2014","Jan 10, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This is something like the third book I’ve read recently where Alice Pung is credited in the acknowledgements, everything she touches is wonderful.",Notes are private!,0,3,1,"Jan 25, 2022","Jan 29, 2022","Jan 25, 2022",,Paperback,view (with text),/book/show/34885883-foreign-soil
192,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Women of Troy        (Women of Troy, #2)","Barker, Pat",0385546696,9780385546690,0385546696,307        pp,3.83,"20,631","Aug 24, 2021","Aug 24, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3.5Good sequel, a bit slower than the first book but always interesting to read from the perspective of women in Greek mythology.",Notes are private!,0,0,1,"Jan 19, 2022","Jan 24, 2022","Jan 25, 2022",,Hardcover,view (with text),/book/show/55440232-the-women-of-troy
193,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Lonely Girl is a Dangerous Thing,"Tu, Jessie",1760877190,9781760877194,1760877190,293        pp,3.20,"10,352","Jul 02, 2020","Jul 02, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Turns out I like books about sad, lonely girls",Notes are private!,0,0,1,"Jan 16, 2022","Jan 18, 2022","Jan 17, 2022",,Paperback,view (with text),/book/show/53368423-a-lonely-girl-is-a-dangerous-thing
194,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bewilderment,"Powers, Richard",,,B08S6PR4Q2,278        pp,3.92,"59,181","Sep 21, 2021","Sep 21, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Reading this after finishing Consumed was like a one-two punch. Devastating, poetic and wonderful. I cried, properly. I remember a time when reading dReading this after finishing Consumed was like a one-two punch. Devastating, poetic and wonderful. I cried, properly. I remember a time when reading dystopian novels that it was clear I wouldn't live to see the fictional world imagined, reading Bewilderment I knew that we were almost there. While I'm sure to spiral now, I don't feel desolate, instead, I feel awakened, reset. Off to buy a physical copy so I can have it forever. ...more",Notes are private!,0,2,1,"Jan 12, 2022","Jan 16, 2022","Jan 12, 2022",,Kindle Edition,view (with text),/book/show/58675997-bewilderment
195,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Consumed: On Colonialism, Climate Change, Consumerism, and the Need for Collective Change","Barber, Aja*",,,,290        pp,4.01,"3,620","Sep 16, 2021",2021,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Jan 10, 2022","Jan 12, 2022","Jan 10, 2022",,Hardcover,view,/book/show/59061242-consumed
196,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Second Place,"Cusk, Rachel",,,B08Q33BQW5,155        pp,3.69,"22,128",2021,"May 04, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"It was fine, kind of book I read so I could be finished with it. Made me feel dumb, but also I can understand that it was actually insightful.",Notes are private!,0,1,1,"Jan 06, 2022","Jan 08, 2022","Jan 06, 2022",,Kindle Edition,view (with text),/book/show/57843572-second-place
197,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Piranesi,"Clarke, Susanna",,,B0865TSTWM,246        pp,4.23,"280,820","Sep 15, 2020","Sep 15, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,This was so much fun. I was SO confused at the beginning but clearly that was the intent and I was certainly gripped throughout.,Notes are private!,0,1,1,"Jan 05, 2022","Jan 06, 2022","Jan 05, 2022",,Kindle Edition,view (with text),/book/show/52702097-piranesi
198,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,All My Mothers,"Glen, Joanna",,9780008410605,0008410607,400        pp,4.45,"10,080",unknown,"Aug 05, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,This was everything I could have wanted from an audiobook,Notes are private!,0,1,1,"Jan 02, 2022","Jan 18, 2022","Jan 02, 2022",,ebook,view (with text),/book/show/57207910-all-my-mothers
199,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,One Hundred Days,"Pung, Alice*",1760641839,9781760641832,1760641839,256        pp,3.98,"4,498","Jun 01, 2021","Jun 01, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Alice Pung is a wonderful writer, still remember reading Unpolished Gem in year 7 (maybe year 8??).",Notes are private!,0,0,1,"Dec 26, 2021","Dec 31, 2021","Dec 26, 2021",,Paperback,view (with text),/book/show/55882832-one-hundred-days
200,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"My Brilliant Friend        (The Neapolitan Novels, #1)","Ferrante, Elena",,,,331        pp,4.04,"332,929","Oct 19, 2011","Sep 25, 2012",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3.5Lovely, but I don't think I'll go on to read the other books. 3.5Lovely, but I don't think I'll go on to read the other books. ...more",Notes are private!,0,1,1,"Dec 20, 2021","Dec 31, 2021","Dec 26, 2021",,Paperback,view (with text),/book/show/35036409-my-brilliant-friend
201,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Convenience Store Woman,"Murata, Sayaka",,,,176        pp,3.69,"278,570","Jul 27, 2016","Jun 12, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3.5Reading this while I'm working so much made it especially enjoyable. Glad to have read, don't need to own vibes.Second Read4 starsI think I actuall3.5Reading this while I'm working so much made it especially enjoyable. Glad to have read, don't need to own vibes.Second Read4 starsI think I actually prefer the audiobook. Still don’t need to own it but happy the library has it available. ...more",Notes are private!,0,0,2,"May 24, 2023Dec 16, 2021","May 25, 2023Dec 20, 2021","Dec 26, 2021",,Kindle Edition,view (with text),/book/show/36605525-convenience-store-woman
202,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Edie Richter Is Not Alone,"Handler, Rebecca",1951213173,9781951213176,1951213173,192        pp,3.47,"1,191","Mar 09, 2021","Mar 09, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 25, 2021","Dec 05, 2021","Dec 05, 2021",,Hardcover,view,/book/show/55758699-edie-richter-is-not-alone
203,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nineteen Eighty-Four,"Orwell, George",0143566490,9780143566496,0143566490,342        pp,4.19,"4,598,243","Jun 08, 1949","Aug 29, 2011",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Dec 05, 2021","Dec 15, 2021","Dec 05, 2021",,Paperback,view,/book/show/12465069-nineteen-eighty-four
204,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Other Black Girl,"Harris, Zakiya Dalila*",1526630389,9781526630384,1526630389,357        pp,3.37,"76,899","Jun 01, 2021",2021,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I thought this would be better, but it was fun.",Notes are private!,0,3,1,"Nov 10, 2021","Nov 23, 2021","Nov 10, 2021",,Paperback,view (with text),/book/show/58427704-the-other-black-girl
