,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Steve's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
105,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Outline,"Cusk, Rachel",0571233627,9780571233625,0571233627,249        pp,3.68,"52,265","Sep 14, 2014","Jan 01, 2014",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 14, 2015","Mar 16, 2015","Mar 14, 2015",,Hardcover,view,/book/show/21400742-outline
106,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Beans of Egypt, Maine","Chute, Carolyn",0446300101,9780446300100,0446300101,238        pp,3.58,"3,662","Oct 01, 1985","Jul 01, 1986",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 08, 2015","Mar 12, 2015","Mar 08, 2015",,Mass Market Paperback,view,/book/show/263862.The_Beans_of_Egypt_Maine
107,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A More Perfect Heaven: How Copernicus Revolutionized the Cosmos,"Sobel, Dava",0802717934,9780802717931,0802717934,273        pp,3.67,"2,040",unknown,"Oct 04, 2011",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 07, 2015","Mar 08, 2015","Mar 07, 2015",,Kindle Edition,view,/book/show/11256934-a-more-perfect-heaven
108,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,No One Belongs Here More Than You,"July, Miranda*",0743299396,9780743299398,0743299396,205        pp,3.80,"40,247","May 15, 2007","May 15, 2007",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 07, 2015","Mar 07, 2015","Mar 07, 2015",,Hardcover,view,/book/show/113429.No_One_Belongs_Here_More_Than_You
109,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Assassination of Margaret Thatcher,"Mantel, Hilary",,,,242        pp,3.44,"10,652","Sep 30, 2014",Sep 2014,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 27, 2015","Mar 07, 2015","Feb 27, 2015",,Paperback,view,/book/show/20563988-the-assassination-of-margaret-thatcher
110,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Giovanni’s Room,"Baldwin, James",,,,159        pp,4.32,"156,580","Jan 01, 1956",Jun 2000,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 24, 2015","Feb 27, 2015","Feb 24, 2015",,Paperback,view,/book/show/38462.Giovanni_s_Room
111,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Euphoria,"King, Lily*",0802122558,9780802122551,0802122558,256        pp,3.86,"92,597","Jun 03, 2014","Jun 03, 2014",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 21, 2015","Feb 24, 2015","Feb 21, 2015",,Hardcover,view,/book/show/18467802-euphoria
112,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dept. of Speculation,"Offill, Jenny*",0385350813,9780385350815,0385350813,179        pp,3.76,"54,478","Jan 28, 2014","Jan 28, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 21, 2015","Feb 21, 2015","Feb 21, 2015",,Hardcover,view,/book/show/17402288-dept-of-speculation
113,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,This Changes Everything: Capitalism vs. The Climate,"Klein, Naomi",1451697384,9781451697384,1451697384,576        pp,4.15,"25,741","Sep 16, 2014","Sep 16, 2014",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Everyone ought to read this book. It's a very good assemblage of evidence that shows that climate change is a real and very present danger. Klein's arEveryone ought to read this book. It's a very good assemblage of evidence that shows that climate change is a real and very present danger. Klein's argument should persuade anyone not stuck in idealogical delusion that we had better address this problem and we had better hurry up about it. I wonder if it will take the catastrophe that looms ever nearer with insufficient preventive action. We need change, real change, in our habits. Or else. Are we an addicted nation? We are told that consumer buying accounts for about 60% of GNP. Can we stop our runaway capitalism that has us on a buy or die track? We either knock this off or get knocked off and there is a comparatively easy alternative that promises a stabilized climate and a much better life for more people. Capitalism of the sort we have now has run its course. We could plead ignorance of the consequences of runaway consumerism before. Not any longer. I'm not happy to see our violent weather but I'm glad that change is happening much faster than people generally predicted. We have now more violent winter weather followed by more violent spring weather. Now we are having more violent summer weather. All from a two or three degree change in average temperature. A degree or two more and predictive computer models are no help. We don't know what might happen. But we know it will be bad. Very bad. I'm glad she sees signs of hope. She makes a compelling case that there is time, but only if we act now. The earth is not ours to use as we please. It never was. We realize that or-- what's the phrase?--reap the whirlwind....more",Notes are private!,0,1,1,"Feb 12, 2015","Feb 20, 2015","Feb 12, 2015",,Hardcover,view (with text),/book/show/21913812-this-changes-everything
114,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Play It As It Lays,"Didion, Joan",0374529949,9780374529949,0374529949,231        pp,3.92,"67,106",1970,"Nov 15, 2005",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 04, 2015","Feb 11, 2015","Feb 04, 2015",,Paperback,view,/book/show/428.Play_It_As_It_Lays
115,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Moviegoer,"Percy, Walker",0375701966,9780375701962,0375701966,242        pp,3.65,"28,754",1960,"Apr 08, 1998",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 19, 2015","Feb 04, 2015","Jan 19, 2015",,Paperback,view,/book/show/10739.The_Moviegoer
116,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How We Got to Now: Six Innovations That Made the Modern World,"Johnson, Steven*",1594632960,9781594632969,1594632960,293        pp,4.11,"14,548","Sep 25, 2014","Sep 30, 2014",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 19, 2015","Jan 19, 2015","Jan 19, 2015",,Hardcover,view,/book/show/20893477-how-we-got-to-now
117,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The English Teacher,"King, Lily*",0802142664,9780802142665,0802142664,256        pp,3.65,"3,415",2005,"Jun 07, 2006",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 09, 2015","Jan 13, 2015","Jan 09, 2015",,Paperback,view,/book/show/202020.The_English_Teacher
118,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Color Purple,"Walker, Alice",,,,295        pp,4.27,"685,347","Jun 01, 1982","Apr 01, 2004",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 09, 2015","Jan 09, 2015","Jan 09, 2015",,Paperback,view,/book/show/11486.The_Color_Purple
119,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Curious Incident of the Dog in the Night-Time,"Haddon, Mark",1400032717,9781400032716,1400032717,226        pp,3.89,"1,478,883","Jul 31, 2003","May 18, 2004",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 31, 2014","Jan 02, 2015","Dec 31, 2014",,Paperback,view,/book/show/1618.The_Curious_Incident_of_the_Dog_in_the_Night_Time
120,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Blazing World,"Hustvedt, Siri",1476747237,9781476747231,1476747237,368        pp,3.70,"8,290",Mar 2014,"Mar 11, 2014",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 27, 2014","Dec 31, 2014","Dec 27, 2014",,Hardcover,view,/book/show/18143974-the-blazing-world
121,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Speedboat,"Adler, Renata",0060971436,9780060971434,0060971436,192        pp,3.78,"6,490",1976,"Jan 01, 1988",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 27, 2014","Dec 27, 2014","Dec 27, 2014",,Paperback,view,/book/show/129344.Speedboat
122,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The God of Small Things,"Roy, Arundhati*",0679457313,9780679457312,B006E58GFG,321        pp,3.95,"297,995",Apr 1997,1997,it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 20, 2014","Dec 20, 2014","Dec 20, 2014",,Paperback,view,/book/show/9777.The_God_of_Small_Things
123,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dark Places,"Flynn, Gillian*",0307341569,9780307341563,0307341569,424        pp,3.95,"751,305",2009,"May 05, 2009",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 08, 2014","Dec 20, 2014","Dec 08, 2014",,Hardcover,view,/book/show/5886881-dark-places
124,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Hidden Brain: How Our Unconscious Minds Elect Presidents, Control Markets, Wage Wars, and Save Our Lives","Vedantam, Shankar",0385525214,9780385525213,0385525214,270        pp,3.98,"2,868","Dec 22, 2009","Jan 19, 2010",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 08, 2014","Dec 08, 2014","Dec 08, 2014",,Hardcover,view,/book/show/6772529-the-hidden-brain
125,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Lives of Others,"Mukherjee, Neel",0393247902,9780393247909,0393247902,516        pp,3.68,"4,790","May 22, 2014","Oct 01, 2014",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 24, 2014","Dec 04, 2014","Nov 24, 2014",,Hardcover,view,/book/show/23216120-the-lives-of-others
126,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Small Blessings,"Woodroof, Martha*",1250040523,9781250040527,1250040523,310        pp,3.58,"4,428","Aug 01, 2014","Aug 12, 2014",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 24, 2014","Nov 24, 2014","Nov 24, 2014",,Hardcover,view,/book/show/18404204-small-blessings
127,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Paying Guests,"Waters, Sarah",1594633118,9781594633119,1594633118,564        pp,3.45,"80,148","Aug 28, 2014","Sep 16, 2014",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 13, 2014","Nov 17, 2014","Nov 13, 2014",,Hardcover,view,/book/show/20821087-the-paying-guests
128,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mambo in Chinatown,"Kwok, Jean*",1594632006,9781594632006,1594632006,384        pp,3.76,"5,416","Jun 01, 2014","Jun 24, 2014",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 11, 2014","Nov 13, 2014","Nov 11, 2014",,Hardcover,view,/book/show/18693922-mambo-in-chinatown
129,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Seven Bad Ideas: How Mainstream Economists Have Damaged America and the World,"Madrick, Jeff",0307961184,9780307961181,0307961184,257        pp,3.57,233,"Sep 30, 2014","Sep 30, 2014",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This is a terrific book that everyone should read. I had to return it to the library but will check it out again for a second time.Joseph Stiglitz andThis is a terrific book that everyone should read. I had to return it to the library but will check it out again for a second time.Joseph Stiglitz and Naomi Klein, among the authors I've read, have a very low opinion of Milton Friedman who is probably the most influential of the seven economists and economic theories Madrick talks about. Madrick doesn't like Friedman, either. The whole agenda of this group, ascendant since Reagan's election, was just what the Republicans had been waiting for, supplying the scholarly foundation for the very nasty policies the R's are so fond of promoting. I hope one day Reagan will be regarded as a disastrous president, one who set our country on a path that threatens everything from our economy to our civil discourse. No wonder so many of us are so frightened and angry and yet we keep electing the politicians who want to make it worse. Idealogy rules. The Republicans are a bunch of propagandists and too many us don't pay close enough attention to spot it. Too many others don't bother to vote....more",Notes are private!,0,1,1,"Nov 07, 2014","Nov 11, 2014","Nov 07, 2014",,Hardcover,view (with text),/book/show/20447627-seven-bad-ideas
130,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sharp Objects,"Flynn, Gillian*",0307341542,9780307341549,0307341542,254        pp,4.02,"1,040,973","Sep 26, 2006","Sep 26, 2006",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 06, 2014","Nov 07, 2014","Nov 06, 2014",,Hardcover,view,/book/show/66559.Sharp_Objects
131,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Miss Anne in Harlem: The White Women of the Black Renaissance,"Kaplan, Carla",0060882387,9780060882389,0060882387,544        pp,3.86,381,"Sep 10, 2013","Sep 10, 2013",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This book is about some upper-class white women in the early 20th century who wanted to embrace a black culture they regarded as superior to their ow This book is about some upper-class white women in the early 20th century who wanted to embrace a black culture they regarded as superior to their own. This made them rebels and outcasts to the mainstream of the culture they wanted to leave and a curiousity to the black culture they were so eager to join. All these women, and there were a lot of them, were collectively and individually referred to as ""Miss Anne"" by the black men and women in Harlem they so admired. I admire their courage in leaving their comfortable lives behind and choosing instead to attempt to join a culture that never accepted them completely. Black culture and puritan culture are not very compatible, to put it mildly, and slowly but surely black culture is gaining acceptance and strength and one day will prevail. At least I hope it does. This book is about gutsy women who tried to make it happen faster....more",Notes are private!,0,0,1,"Oct 27, 2014","Nov 06, 2014","Oct 27, 2014",,Hardcover,view (with text),/book/show/17348988-miss-anne-in-harlem
132,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Stoner,"Williams, John",1590171993,9781590171998,1590171993,288        pp,4.33,"166,215",1965,"Jun 20, 2006",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 23, 2014","Oct 27, 2014","Oct 23, 2014",,Paperback,view,/book/show/166997.Stoner
133,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Story Hour,"Umrigar, Thrity",006225930X,9780062259301,006225930X,336        pp,3.90,"10,037","Aug 01, 2014","Aug 19, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 22, 2014","Oct 23, 2014","Oct 22, 2014",,Hardcover,view,/book/show/19144598-the-story-hour
134,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Little Friend,"Tartt, Donna",1400031699,9781400031696,1400031699,624        pp,3.47,"69,749","Oct 22, 2002","Oct 28, 2003",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 02, 2014","Oct 20, 2014","Oct 02, 2014",,Paperback,view,/book/show/775346.The_Little_Friend
135,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Jane Austen Book Club,"Fowler, Karen Joy*",0452286530,9780452286535,0452286530,288        pp,3.10,"69,821","Apr 22, 2004","Apr 26, 2005",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I couldn't get into this one and have to put it down. I like Fowler but couldn't get going. I wish there was a way not to mark these as read if you diI couldn't get into this one and have to put it down. I like Fowler but couldn't get going. I wish there was a way not to mark these as read if you didn't finish it for one reason or another....more,Notes are private!,0,0,1,"Oct 02, 2014","Oct 02, 2014","Oct 02, 2014",,Paperback,view (with text),/book/show/2152.The_Jane_Austen_Book_Club
136,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Get a Life,"Gordimer, Nadine",0143037927,9780143037927,0143037927,208        pp,2.95,639,2005,"Oct 31, 2006",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I couldn't get a start on this one.I couldn't get a start on this one....more,Notes are private!,0,0,1,Oct 2014,"Oct 02, 2014","Oct 01, 2014",,Paperback,view (with text),/book/show/96331.Get_a_Life
137,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Interpreter of Maladies,"Lahiri, Jhumpa",0618101365,9780618101368,0618101365,198        pp,4.17,"193,360","Apr 20, 1999","Jan 01, 2000",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Oct 2014,Oct 2014,"Oct 01, 2014",,Hardcover,view,/book/show/5439.Interpreter_of_Maladies
138,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,We Are All Completely Beside Ourselves,"Fowler, Karen Joy*",0399162097,9780399162091,0399162097,310        pp,3.71,"121,278","May 30, 2013","May 30, 2013",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 29, 2014",Oct 2014,"Sep 29, 2014",,Hardcover,view,/book/show/16176440-we-are-all-completely-beside-ourselves
139,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,People in Glass Houses,"Hazzard, Shirley",0312424221,9780312424220,0312424221,160        pp,3.65,213,1967,"Oct 01, 2004",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I agree with the book blurb that said this is worthy of Waugh. It's wonderful satire on bureaucratic minds working in a relentlessly bureaucratic agenI agree with the book blurb that said this is worthy of Waugh. It's wonderful satire on bureaucratic minds working in a relentlessly bureaucratic agency. It's funny and also dismaying that there are people, lots of them, who can actually talk and think in such numbing bureaucratic language that uses words, lots of them, to convey absolutely nothing and not be aware of it. It's a form of insanity. In this novel it can be funny, exasperating, etc, but, in darker contexts, also alarming and frightening, making cruelty possible by cloaking ambition, office politics, the desire to protect one's position, and a lot of other motives, in layers of abstraction. We've all seen examples of this in our own lives. Too many of them for comfort. This is my first book by Shirley Hazzard. I like her a lot....more",Notes are private!,0,4,1,"Sep 24, 2014","Sep 29, 2014","Sep 24, 2014",,Paperback,view (with text),/book/show/215778.People_in_Glass_Houses
140,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Netherland,"O'Neill, Joseph",0307377040,9780307377043,0307377040,269        pp,3.41,"18,209","Jan 01, 2008","May 20, 2008",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I couldn't get going on this novel. I'm still not sure what it was about. It's odd. Nothing much happens. I didn't see the point.I couldn't get going on this novel. I'm still not sure what it was about. It's odd. Nothing much happens. I didn't see the point....more,Notes are private!,0,0,1,"Sep 16, 2014","Sep 24, 2014","Sep 16, 2014",,Hardcover,view (with text),/book/show/2615008-netherland
141,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Champagne for One        (Nero Wolfe, #31)","Stout, Rex",0553244388,9780553244380,0553244388,205        pp,4.10,"3,473","Nov 24, 1958","Dec 08, 1995",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 15, 2014","Sep 16, 2014","Sep 15, 2014",,Mass Market Paperback,view,/book/show/77597.Champagne_for_One
142,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Gone Girl,"Flynn, Gillian*",,,,415        pp,4.13,"3,090,995","Dec 06, 2012","Apr 22, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 13, 2014","Sep 13, 2014","Sep 13, 2014",,Paperback,view,/book/show/19288043-gone-girl
143,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Lovers at the Chameleon Club, Paris 1932","Prose, Francine*",0061713783,9780061713781,0061713783,448        pp,3.62,"5,106","Apr 22, 2014","Apr 22, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 28, 2014",Sep 2014,"Aug 28, 2014",,Hardcover,view,/book/show/18498529-lovers-at-the-chameleon-club-paris-1932
144,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Namesake,"Lahiri, Jhumpa",0618485228,9780618485222,0965141667,291        pp,4.01,"269,637","Sep 16, 2003","Jan 01, 2003",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 19, 2014","Aug 24, 2014","Aug 19, 2014",,Paperback,view,/book/show/33917.The_Namesake
145,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,To Rise Again at a Decent Hour,"Ferris, Joshua*",0316033979,9780316033978,0316033979,352        pp,3.08,"15,198","Dec 18, 2014","May 13, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 16, 2014","Aug 18, 2014","Aug 16, 2014",,Hardcover,view,/book/show/18453074-to-rise-again-at-a-decent-hour
146,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Burgess Boys,"Strout, Elizabeth*",1400067685,9781400067688,1400067685,320        pp,3.62,"64,789","Mar 26, 2013","Mar 26, 2013",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I got this on impulse because it was on the featured shelf at the local library. I didn't like this one much at all. I thought the characters, especiaI got this on impulse because it was on the featured shelf at the local library. I didn't like this one much at all. I thought the characters, especially the repellent Jim, were completely unsympathetic, as was in a way the hapless Bob. There were too many unexamined undercurrents in this very average novel for me to feel much sympathy for anyone. It's a study in narcissism but lacks the satiric and perceptive edge the author needed to add to make this readable for me. I finished it. So okay. But as more a study of what to avoid in a novel. Just one example: the event that sets the story in action lacks the seriousness you would think would have to be there to merit the reaction of the main characters, especially the Harvard-educated (why do so many characters in fiction go to Harvard?) Jim. Nevertheless the family puts this kid through a legal wringer which could have threatened to, at the very least, badly handicap his making his way in the world. It seemed to me to be a grossly exaggerated response to what amounted to an adolescent prank. There is also a sad deception we find out about toward the end that, handled better by the author, could have salvaged the novel for me but the reactions of the brothers were too much in character. They remain, grimly, themselves....more",Notes are private!,0,0,1,"Aug 09, 2014","Aug 09, 2014","Aug 09, 2014",,Hardcover,view (with text),/book/show/15823461-the-burgess-boys
147,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Lowland,"Lahiri, Jhumpa",0307265749,9780307265746,0307265749,340        pp,3.87,"93,349","Sep 24, 2013","Sep 24, 2013",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This is a beautifully written and complex story of a Bengali family and the diverging fates of the two brothers and the wife of one who becomes the wiThis is a beautifully written and complex story of a Bengali family and the diverging fates of the two brothers and the wife of one who becomes the wife of the other. Others have summarized the plot very well. Lahiri is very good at creating interest and sustaining it. I found the book hard to put down, thought all the characters were interesting and had my sympathy, even the apparently cold Gauri, and wanted things to turn out right although the central event in this moving story makes that impossible. It's a terrific novel about splits: cultural contrasts between the US and India, personality differences between the two brothers, one being more reserved, the other impulsive; the intellectual and emotional, especially in the wife, Gauri, an intellectual who discovers a passion for philosophy; the economic split between the haves and have-nots that pruduces the turmoil that still afflicts present-day India and brings about the central tragic event that unifies and separates the main characters; the power of love and the blessing extending it provides and the tragedy that ensues when it is withheld. Lahiri does all this and more in what I thought was an engrossing novel and will want you to make sure you read her other work....more",Notes are private!,0,0,1,"Aug 05, 2014","Aug 05, 2014","Aug 05, 2014",,Hardcover,view (with text),/book/show/17262100-the-lowland
148,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,What's the Matter with Kansas? How Conservatives Won the Heart of America,"Frank, Thomas",080507774X,9780805077742,080507774X,332        pp,3.85,"12,419","Jan 01, 2004","May 01, 2005",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This is a good study of how conservatives have taken over the Republican party and the methods they have used to do it. I admit my bias. Democrats genThis is a good study of how conservatives have taken over the Republican party and the methods they have used to do it. I admit my bias. Democrats generally want to do things, to take measures that in the tug-of-war between liberty and justice means intervening to restrain laissez-faire capitalism . That means government taking a more active role in the economy and that's accomplished with regulation, oversight and taxation. Republicans and Libertarians, generally speaking, don't like that. Their approach is essentially negative and passive. They say leave us alone and let the market sort it out. It has built-in mechanisms that in the long run will more or less correct any imbalances that might affect the stability of society generally. Liberals don't believe that works, and I think they think the Republicans know it, too. Democrats think their job is to restrain runaway capitalism for the greater good. Disaster happens in a grand version of the ""tragedy of the commons"" if the Republicans have their way. It seems to me the evidence for this is overwhelming but that message has not gotten through to, in this case, the citizens of Kansas who continue to vote for a political party whose policies won't help them, and for others around the country who do the same thing. Since Republicans don't like change and don't want government to do anything, they resort to distracting voters with issues like family values and other abstractions that have nothing to do with anything that makes a difference. It helps them appear, to too many people, as defenders of virtues Americans hold dear. In his book, This Town, Mark Leibovich says that a lot of Washington politicians think the voters are stupid. Thomas Frank, in this very good book, is trying to wake us up, to exhort us to pay attention to where our real interests lie and to support politicians who want to create a more just society. I hope enough of us are listening. We don't have a lot of time....more",Notes are private!,0,2,1,"Aug 05, 2014","Aug 05, 2014","Aug 05, 2014",,Paperback,view (with text),/book/show/54666.What_s_the_Matter_with_Kansas_How_Conservatives_Won_the_Heart_of_America
