,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Vanessa's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
1165,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Good Girls Lie,"Ellison, J.T.*",,,B07L7B1P3Z,387        pp,3.82,"21,349","Dec 31, 2019","Dec 31, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 28, 2021",,Kindle Edition,view,/book/show/43193837-good-girls-lie
1166,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bad Habits,"Gentry, Amy*",,,B081TV37CQ,354        pp,3.51,"1,286","Feb 02, 2021","Feb 02, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 28, 2021",,Kindle Edition,view,/book/show/54165114-bad-habits
1167,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Star Wars: The High Republic, Vol. 1: There Is No Fear","Scott, Cavan",,,,136        pp,3.86,"2,650","Sep 07, 2021","Sep 07, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 27, 2021",,,view,/book/show/55211027-star-wars
1168,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Drawing Dragons: Learn How to Create Fantastic Fire-Breathing Dragons,"Staple, Sandra",1569756414,9781569756416,1569756414,160        pp,4.28,195,"May 10, 2008","May 28, 2008",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 27, 2021",,Paperback,view,/book/show/3919660-drawing-dragons
1169,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Viral: The Fight Against AIDS in America,"Bausum, Ann*",198488610X,9781984886101,,unknown,4.13,252,unknown,"Jun 04, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 27, 2021",,Audio CD,view,/book/show/41874058-viral
1170,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Borden Murders: Lizzie Borden and the Trial of the Century,"Miller, Sarah*",0553498088,9780553498080,0553498088,288        pp,3.67,"3,174","Jan 01, 2016",2016,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 27, 2021",,Hardcover,view,/book/show/20649206-the-borden-murders
1171,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Boots on the Ground: America's War in Vietnam,"Partridge, Elizabeth",0142423750,9780142423752,,226        pp,4.29,950,"Apr 10, 2018","Apr 10, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 27, 2021",,Paperback,view,/book/show/35576416-boots-on-the-ground
1172,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Ghost Sequences,"Wise, A.C.*",1988964334,9781988964331,1988964334,358        pp,4.01,441,"Oct 19, 2021","Oct 19, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 27, 2021",,Paperback,view,/book/show/57188486-the-ghost-sequences
1173,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Heights,"Candlish, Louise*",1982174129,9781982174125,1982174129,416        pp,3.70,"9,120","Aug 05, 2021","Mar 01, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 27, 2021",,Paperback,view,/book/show/58438600-the-heights
1174,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tell Me an Ending,"Harkin, Jo*",1982164328,9781982164324,1982164328,448        pp,3.65,"6,187","Mar 01, 2022","Mar 01, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 27, 2021",,Hardcover,view,/book/show/58438576-tell-me-an-ending
1175,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Beneath the Stairs,"Fawcett, Jennifer*",1982177152,9781982177157,1982177152,352        pp,3.55,"4,301","Feb 22, 2022","Feb 22, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 27, 2021",,Hardcover,view,/book/show/58438608-beneath-the-stairs
1176,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Graceland, at Last: Notes on Hope and Heartache From the American South","Renkl, Margaret*",157131184X,9781571311849,157131184X,304        pp,4.15,"1,168","Sep 08, 2021","Sep 14, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 27, 2021",,Hardcover,view,/book/show/56299568-graceland-at-last
1177,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Orwell's Roses,"Solnit, Rebecca",,,,320        pp,4.17,"3,673","Oct 19, 2021","Oct 19, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 27, 2021",,Hardcover,view,/book/show/56557019-orwell-s-roses
1178,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Dangers of Smoking in Bed,"Enríquez, Mariana",0593134079,9780593134078,0593134079,208        pp,3.82,"40,586",Jan 2009,"Jan 12, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 27, 2021",,Hardcover,view,/book/show/53215250-the-dangers-of-smoking-in-bed
1179,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Brown Girls,"Andreades, Daphne Palasi*",0593243420,9780593243428,0593243420,209        pp,3.92,"7,616","Jan 04, 2022","Jan 04, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 27, 2021",,Hardcover,view,/book/show/57717412-brown-girls
1180,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Booth,"Fowler, Karen Joy*",,,B096WZMGP5,480        pp,3.84,"12,980","Mar 08, 2022","Mar 08, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 27, 2021",,Kindle Edition,view,/book/show/57822543-booth
1181,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Joan Is Okay,"Wang, Weike",0525654836,9780525654834,0525654836,224        pp,3.68,"15,765","Jan 18, 2022","Jan 18, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 27, 2021",,Hardcover,view,/book/show/55333768-joan-is-okay
1182,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Burning Questions,"Atwood, Margaret*",1784744514,9781784744519,1784744514,475        pp,4.07,"2,182","Mar 01, 2022","Feb 24, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 27, 2021",,Hardcover,view,/book/show/58237385-burning-questions
1183,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Nineties,"Klosterman, Chuck",0735217955,9780735217959,0735217955,370        pp,3.88,"25,252","Feb 08, 2022","Feb 08, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 27, 2021",,Hardcover,view,/book/show/58082714-the-nineties
1184,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,South to America: A Journey Below the Mason Dixon to Understand the Soul of a Nation,"Perry, Imani",0062977407,9780062977403,0062977407,410        pp,3.97,"6,414","Jan 25, 2022","Jan 25, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 27, 2021",,Hardcover,view,/book/show/55276620-south-to-america
1185,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Secret Identity,"Segura, Alex*",1250801745,9781250801746,1250801745,358        pp,3.63,"1,982","Mar 15, 2022","Mar 15, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 27, 2021",,Hardcover,view,/book/show/57693604-secret-identity
1186,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Hacienda,"Cañas, Isabel*",,,0593436695,352        pp,3.84,"41,666","May 03, 2022","May 03, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 27, 2021",,Hardcover,view,/book/show/57840571-the-hacienda
1187,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Trust,"Diaz, Hernan*",0593420314,9780593420317,0593420314,402        pp,3.84,"97,372","May 03, 2022","May 03, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 27, 2021",,Hardcover,view,/book/show/58210933-trust
1188,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Christie Affair,"Gramont, Nina de*",1250274613,9781250274618,1250274613,320        pp,3.72,"80,251","Feb 01, 2022","Feb 01, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 27, 2021",,Hardcover,view,/book/show/57693165-the-christie-affair
1189,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Art of Bob Mackie,"Vlastnik, Frank",1982152117,9781982152116,1982152117,304        pp,4.38,122,unknown,"Nov 16, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 26, 2021",,Hardcover,view,/book/show/56898182-the-art-of-bob-mackie
1190,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"From a Certain Point of View: The Empire Strikes Back        (From a Certain Point of View, #2)","Schaefer, Elizabeth",0593157745,9780593157749,0593157745,561        pp,3.85,"4,750","Nov 10, 2020","Nov 10, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This is a mostly chronological collection of short stories shedding a new light on Empire from a variety of characters whose travels bisect a piece ofThis is a mostly chronological collection of short stories shedding a new light on Empire from a variety of characters whose travels bisect a piece of the story: the Millenium Falcon's computer, Boba Fett, a wampa, an admiral on the bridge of a doomed star destroyer, and many more. I love how the books and the TV shows fill in the richness of this universe and this collection does a great job of that.Be prepared to humbly visit Wookieepedia young Padawans, as some of the character's names may not ring a bell (and some weren't even in the movie.) No stories are from the perspective of Luke, Han, Leia, or Chewie (although they appear in the narratives of others frequently) but a few other big names share their POV.Some stories are better than others, some have too fleeting a connection to the source material or were too uneven, but there are no stories I outright disliked. This is 550 pages without a real goose egg in the bunch.The stories:* ""Eyes of the Empire"" by Kiersten White: An Imperial tech who is tasked with monitoring probe droid footage is forced to re-evaluate when she sees the fruits of her labor. 4 stars*""Hunger"" by Mark Oshiro: One of many stories that deals with the war's ecological effects, this melancholy tale is narrated by a famous wampa. Actually, the only famous wampa. 4 stars*""Ion Control"" by Emily Skrutskie: The Battle of Hoth told from the perspective of Toryn Farr, the young woman who operates the ion cannon. 4 stars*""A Good Kiss"" by C. B. Lee: This one is narrated by one of the nameless rebels who dart by Han and Leia while they are arguing about him leaving Hoth. Interesting premise, but too romancey for me (also ""You cold, Yavin baby?"" is a creepy pickup line in any universe.) 2 stars*""She Will Keep Them Warm"" by Delilah S. Dawson, who is a goddess: The tale of one pivotal tauntaun's life on Hoth just wrecked me. 5 stars*""Heroes of the Rebellion"" by Amy Ratcliffe: Corwi, a PR agent for the Rebellion, attempts to make the most of the Hoth evacuation. 4 stars*""Rogue Two"" by Gary Whitta: Zev Senesca will die in the Battle of Hoth but we won't talk about that. Instead, here is the story of a rescue mission and life in Rogue Squadron. 5 stars*""Kendal"" by Charles Yu: This unique take is entirely from the perspective of Admiral Ozzel, who dropped out of light speed too soon on the way to Hoth, as he's being force choked by Vader. 4 stars*""Against All Odds"" by R.F. Kuang: The story of the life and last few minutes of Dak Ralter, Luke's pilot in the Battle of Hoth. This one also hit me in the feels, but it's also sweet and hopeful. 5 stars*""Beyond Hope"" by Michael Moreci: The Battle of Hoth as seen from the Rebel trenches. 3 stars*""The Truest Duty"" by Christie Golden: And here's an AT-AT's view of the Battle of Hoth, courtesy of the ill-fated General Veers. 4 stars*""A Naturalist on Hoth"" by Hank Green: I loved this unique take on some non-military members of the Rebellion and their contributions, chiefly a young naturalist who advance scouts Hoth. 5 stars*""The Dragonsnake Saves R2"" by Katie Cook: This goofy one page comic is adorable 4 stars*""For the Last Time"" by Beth Revis: Newly promoted Imperial Admiral Piett comes to have a different, unwanted perspective on Vader. Don't worry, Admiral. Not a lot of tenure in a job like yours. 3 stars*""Rendezvous Point"" by Jason Fry: Lots of interesting detail about flying an X-wing and life as a fighter pilot, courtesy of a post-Hoth Wedge Antilles. 5 stars*""The Final Order"" by Seth Dickinson: Captain Canonhaus ponders life in Imperial service on the soon to be doomed bridge of his star destroyer. 4 stars*""Amara Kel's Rules for Tie Fighter Pilot Survival (Probably)"" by Django Wexler: Mixed feelings about this one. I loved the details about flying a TIE Fighter and how they mostly suck compared to an X-Wing, save in a few crucial details. Could have done without the shower grab ass between the two female pilots--they're TIE pilots who take joy in shooting the heads off of astromechs, I'm not shipping these two! 3 stars, with 5 for the TIE stuff, 1 star for the grab ass.*""The First Lesson"" by Jim Zub: Yoda awaits a visitor on Dagobah.3 stars*""Disturbance"" by Mike Chen: Palpatine meditates and finds new ways to ruin Vader's life 4 stars*""This is no Cave"" by Catherynne M. Valente: Leave it to Valente to tell a weird but lovely tale from the perspective of an Exogorth who is definitely not a cave. 5 stars*""Lord Vader Will See You Now"" by John Jackson Miller: Miller wrote one of my favorite Star Wars novels, A New Dawn. Rae Sloane, an ambitious officer in the Imperial fleet, accidentally makes an important discovery in the Hoth asteroid field. 3 stars*""Vergence"" by Tracy Deonn: The dark presence on Dagobah tells a story about its shifting relationship with the Jedi. 4 stars*""Tooth and Claw"" by Michael Kogge: Bossk (the reptilian--ok, Tradoshan technically--bounty hunter in the group Vader summons to find the Falcon) encounters a surprise while looking for a wookie pirate. This was a decent concept but the character decisions don't make any sense and ultimately has no consequences for Bossk or anyone else down the line. 2 stars*""STET!"" by Daniel Jose Older: Another tale about bounty hunters that doesn't really pan out, despite the cute premise. 2 stars*""Wait for It"" by Zoraida Cordova: Ok, here's a bounty hunter tale that works and no surprise, it's about Boba Fett's trip to the star destroyer. 4 stars*""Standard Imperial Procedure"" by Sarwat Chadda: Life is not great for Ashon, an Imperial engineer who has been demoted to garbage duty. But there's something afoot on his star destroyer involving these bounty hunters and maybe his luck is about to change. 5 stars*""There is Always Another"" by Mackenzi Lee: I really don't know how to rate this one. This tale told by Obi-Wan's force ghost sounds like him in one paragraph, and then sounds nothing like him in the next. (Would Obi-Wan say that Yoda made ""a meal of his martyrdom""?) 2 stars*""Fake It Till You Make It"" by Cavan Scott: I had never heard of Lando's ex-smuggling acquaintance, Jaxxon Tumperakki, but I loved this fun, goofy redemption tale of his role in the evacuation of Cloud City 5 stars*""But What Does He Eat?"" by S. A. Chakraborty: Another tale seldom told about how the Empire makes life miserable for the average working person, in this a star chef in Cloud City who doesn't want to cater a dinner for Vader 4 stars*""Beyond the Clouds"" by Lilliam Rivera: This tale of a would-be bounty hunter and a fight for worker's rights in Cloud City never really took off for me 2 stars*""No Time for Poetry"" by Austin Walker: The adventures of two more bounty hunters, Dengar and IG-88, after they leave the star destroyer to find Solo. 3 stars*""Bespin Escape"" by Martha Wells: The evacuation of Cloud City from the perspective of an Ugnaught clan (if you watched The Mandalorian, Kuill was an Ugnaught) 4 stars*""Faith in an Old Friend"" by Brittany N. Williams: The three droid memory cells who make up the Millenium Falcon's computer narrate this funny and sad story of their time on Bespin. Will someone ask Brittany N. Williams to write more, faster? 5 stars*""Due on Batuu"" by Rob Hart: A gloriously goofy fan service tale of Willrow Hood's attempt to become a smuggler in the final days before the Empire's invasion of Cloud City. Willrow, who was originally a nameless extra during the Cloud City evacuation scene, has become a superfan legend over time. 4 stars*""Into the Clouds"" by Karen Strong: This story about an aristocratic resident of Cloud City and the pilot she has a crush on is fine, but I didn't really see the point of it. 2 stars*""The Witness"" by Adam Christopher: This was a nailbiter about a storm trooper who hits Cloud City on Vader's detail and decides she's finally had enough. I found it kind of improbable she was able to witness the pivotal moment she describes and I don't really buy some of the final parts of the story but this was still good. 3 stars*""The Man Who Built Cloud City"" by Alexander Freed: A story that tells another side of Lando Calrissian and the nameless security guards of Cloud City. 3 stars*""The Backup Backup Plan"" by Anne Toole: A plot against the Imperial takeover of Cloud City goes sideways. Or does it? Good story but too thin characters left me not caring that much. 2 stars*""Right-Hand Man"" by Lydia Kang: YA author Kang is a physician in her spare time so she's the perfect choice to tell this tale about the philosophical medical droid who attaches Luke's new hand. 5 stars*""The Whills Strike Back"" by Tom Angleberger: So for those who don't know, the Whills make the force somehow with the Midi-Chlorians. Don't worry about it though. I love the absolute cheek of this fan service closing story, narrated by some bickering Whills. The Life Day reference alone is worth it. 5 stars...more",Notes are private!,0,14,1,"Dec 26, 2021","Dec 29, 2021","Dec 26, 2021",,Hardcover,view (with text),/book/show/53965796-from-a-certain-point-of-view
1191,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Life of the Mind,"Smallwood, Christine*",0593229894,9780593229897,0593229894,240        pp,3.29,"2,757","Mar 02, 2021","Mar 02, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 25, 2021",,Hardcover,view,/book/show/54075354-the-life-of-the-mind
1192,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Dragon Warrior        (The Dragon Warrior, #1)","Zhao, Katie*",1547602015,9781547602018,,288        pp,4.04,758,"Oct 15, 2019","Oct 15, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 24, 2021",,ebook,view,/book/show/40150608-the-dragon-warrior
1193,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Land of Yesterday,"Reynolds, K.A.*",0062673920,9780062673923,0062673920,272        pp,4.02,355,"Jul 31, 2018","Jul 31, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 24, 2021",,Hardcover,view,/book/show/36502072-the-land-of-yesterday
1194,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Collateral Damage,"Simonds, Taylor*",,9780578457321,0578457326,318        pp,4.37,277,"Jun 25, 2019","Jun 25, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 24, 2021",,Paperback,view,/book/show/43599251-collateral-damage
1195,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Steal the Sky        (Scorched Continent, #1)","O'Keefe, Megan E.*",0857664905,9780857664907,0857664905,448        pp,3.52,928,"Jan 05, 2016","Jan 05, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 24, 2021",,Mass Market Paperback,view,/book/show/24727881-steal-the-sky
1196,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Activation Degradation,"Lostetter, Marina J.*",0062895745,9780062895745,0062895745,370        pp,3.79,"1,041","Sep 28, 2021","Sep 03, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 24, 2021",,Paperback,view,/book/show/56304365-activation-degradation
1197,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,52 Vol. 2: New Edition,"Johns, Geoff",1401275796,9781401275792,B01MRLDXE0,592        pp,4.11,389,unknown,"Jan 03, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 23, 2021",,Kindle Edition,view,/book/show/33846069-52-vol-2
1198,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Horse Girls: Recovering, Aspiring, and Devoted Riders Redefine the Iconic Bond","Marcus, Halimah",0063009250,9780063009257,0063009250,304        pp,3.74,325,"Aug 03, 2021","Aug 03, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 22, 2021",,Paperback,view,/book/show/55867745-horse-girls
1199,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Unlikely Animals,"Hartnett, Annie*",0593160223,9780593160220,0593160223,348        pp,4.09,"17,718","Apr 12, 2022","Apr 12, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 22, 2021",,Hardcover,view,/book/show/58502645-unlikely-animals
1200,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Cartographers,"Shepherd, Peng*",0062910698,9780062910691,0062910698,392        pp,3.64,"65,174","Mar 15, 2022","Mar 15, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 22, 2021",,Hardcover,view,/book/show/55004093-the-cartographers
1201,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,They Can't Take Your Name        (A Wrongful Conviction Novel 1),"Justice, Robert*",1643858424,9781643858425,1643858424,298        pp,3.80,464,"Dec 07, 2021","Dec 07, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 22, 2021",,Hardcover,view,/book/show/57563570-they-can-t-take-your-name
1202,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Strike the Zither        (Kingdom of Three, #1)","He, Joan*",1250258588,9781250258588,1250258588,368        pp,3.75,"3,112","Oct 25, 2022","Oct 25, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 22, 2021",,Hardcover,view,/book/show/59440716-strike-the-zither
1203,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Squire,"Shammas, Nadia",006294584X,9780062945846,006294584X,305        pp,4.07,"8,288","Mar 08, 2022","Mar 08, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 22, 2021",,Paperback,view,/book/show/57992923-squire
1204,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Witchery        (The Witchery, #1)","Isabelle, S.*",1338758969,9781338758962,1338758969,384        pp,3.56,"1,327","Jul 26, 2022","Jul 26, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 22, 2021",,Hardcover,view,/book/show/57967847-the-witchery
1205,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Only a Monster        (Monsters, #1)","Len, Vanessa*",,,,416        pp,3.88,"25,725","Feb 01, 2022","Feb 22, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 22, 2021",,Hardcover,view,/book/show/58210340-only-a-monster
1206,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"League of Liars        (The League of Liars, #1)","Scholte, Astrid*",,,B095MN4D7M,438        pp,3.59,"2,061","Feb 22, 2022","Feb 22, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 22, 2021",,Kindle Edition,view,/book/show/53194056-league-of-liars
1207,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Ivory Key        (The Ivory Key Duology, #1)","Raman, Akshaya*",0358468337,9780358468332,0358468337,384        pp,3.74,"4,615","Jan 04, 2022","Jan 04, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 22, 2021",,Hardcover,view,/book/show/55959475-the-ivory-key
1208,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Girl Who Fell Beneath the Sea,"Oh, Axie*",1250780861,9781250780867,1250780861,325        pp,4.12,"64,588","Feb 22, 2022","Feb 22, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 22, 2021",,Hardcover,view,/book/show/56978100-the-girl-who-fell-beneath-the-sea
1209,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Extasia,"Legrand, Claire*",0062696637,9780062696632,0062696637,496        pp,3.53,"2,583","Feb 22, 2022","Feb 22, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 22, 2021",,Hardcover,view,/book/show/58212203-extasia
1210,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Realm Breaker        (Realm Breaker, #1)","Aveyard, Victoria*",,,,576        pp,3.60,"32,561","May 04, 2021","May 04, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 22, 2021",,Kindle Edition,view,/book/show/54513688-realm-breaker
