,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Jill's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
1648,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Unlikely Disciple: A Sinner's Semester at America's Holiest University,"Roose, Kevin*",044617842X,9780446178426,044617842X,324        pp,3.98,"12,097","Mar 12, 2009","Mar 26, 2009",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"What happens when a Brown University student goes undercover at Jerry Falwell's Liberty University? Kevin Roose creates a compelling anthropological lWhat happens when a Brown University student goes undercover at Jerry Falwell's Liberty University? Kevin Roose creates a compelling anthropological look at the other side and discovers they're much like his secular world counterparts. The difference: a teaching reductivism that centers on a black-and-white view that doesn't carry over to the ""real world."" This is a page-turned from a debut author who seems to have no axe to grind....more",Notes are private!,0,0,1,not set,not set,"Mar 22, 2010",,Hardcover,view (with text),/book/show/3525894-the-unlikely-disciple
1649,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Eventide        (Plainsong, #2)","Haruf, Kent",0375725768,9780375725760,0375725768,300        pp,4.22,"24,246","May 04, 2004","May 03, 2005",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"Mar 20, 2010",,Paperback,view,/book/show/89884.Eventide
1650,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,In the Company of Angels,"Kennedy, Thomas E.",1608190161,9781608190164,1608190161,288        pp,3.72,293,"Jul 01, 2009","Mar 16, 2010",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Every now and then, a book comes along that you want to tell the next person you meet, ""You must read this."" ANGELS is simply masterful -- an exquisitEvery now and then, a book comes along that you want to tell the next person you meet, ""You must read this."" ANGELS is simply masterful -- an exquisitely-written book that focuses on the theme of torture (physical and emotional) and redemption. I promise -- you will not soon forget it....more",Notes are private!,0,3,1,not set,not set,"Mar 19, 2010",,Hardcover,view (with text),/book/show/6971817-in-the-company-of-angels
1651,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Rehearsal,"Catton, Eleanor",0316074330,9780316074339,0316074330,320        pp,3.43,"5,860","Apr 01, 2008","May 17, 2010",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"An astonishing debut book, all the more so because the author is barely out of her teens. This novel, centering on a David Lynch-like saxophone teacheAn astonishing debut book, all the more so because the author is barely out of her teens. This novel, centering on a David Lynch-like saxophone teacher, her student, and a sensitive slightly older drama student, reveals the masks we wear, the performances we inadvertently (and sometimes deliberately) give, and the ways we finesse how others perceive us. The insights are amazing; at its core, it's about identity and longing....more",Notes are private!,0,7,1,not set,not set,"Mar 19, 2010",,Hardcover,view (with text),/book/show/7381740-the-rehearsal
1652,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How it Ended,"McInerney, Jay*",0747553564,9780747553564,0747553564,208        pp,3.50,932,2000,"Aug 06, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 17, 2010",,Paperback,view,/book/show/25074.How_it_Ended
1653,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Summertime,"Coetzee, J.M.",1846553180,9781846553189,1846553180,266        pp,3.78,"6,439",2009,"Sep 14, 2009",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This, in my opinion, is the best book Coetzee has written since his highly-acclaimed DISGRACE; it straddles the memoir/fiction genres. The conceit is This, in my opinion, is the best book Coetzee has written since his highly-acclaimed DISGRACE; it straddles the memoir/fiction genres. The conceit is that an English biographer is researching a book about an eponymous Coetzee, who has since died. It raises fascinating questions: how are we fictioneers of our own lives? Can an ordinary man write extraordinary fiction...or is that even an important question to consider? Highly recommended!...more",Notes are private!,0,0,1,not set,not set,"Mar 17, 2010",,Hardcover,view (with text),/book/show/6337163-summertime
1654,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Privileges,"Dee, Jonathan",1400068673,9781400068678,1400068673,258        pp,3.28,"6,013",2010,"Jan 05, 2010",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Mar 11, 2010",,Hardcover,view,/book/show/6624929-the-privileges
1655,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Stubborn Season,"Davis, Lauren B.*",0002005026,9780002005029,0002005026,0        pp,3.87,223,unknown,"Apr 25, 2002",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 08, 2010",,Hardcover,view,/book/show/6255750-the-stubborn-season
1656,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Revolutionary Road,"Yates, Richard",,,,355        pp,3.92,"88,308","Dec 31, 1961","Feb 01, 2001",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Mar 08, 2010",,Paperback,view,/book/show/48328.Revolutionary_Road
1657,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Lecturer's Tale,"Hynes, James",0312287712,9780312287719,0312287712,400        pp,3.47,940,"Jan 08, 2001","Feb 09, 2002",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Mar 08, 2010",,Paperback,view,/book/show/319893.The_Lecturer_s_Tale
1658,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Next,"Hynes, James",0316051926,9780316051927,0316051926,308        pp,3.24,"1,371","Feb 17, 2010","Mar 09, 2010",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This book will stay in your mind long after you finish. During the conclusion in the last 50 pages (which you may or may not guess), you're going to mThis book will stay in your mind long after you finish. During the conclusion in the last 50 pages (which you may or may not guess), you're going to make an assumption; with that assumption you will ""twin"" yourself with the character and be RIGHT THERE for everything that happens. James Hynes is one of the best-kept secrets today; his writing never fails to amaze....more",Notes are private!,0,0,1,not set,not set,"Mar 07, 2010",,Hardcover,view (with text),/book/show/6634691-next
1659,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Remedies,"Ledger, Kate*",0399155899,9780399155895,0399155899,384        pp,3.19,317,"Aug 07, 2009","Aug 20, 2009",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This book deals with pain in all its manifestations: the emotional pain of a dissolving marriage and physical chronic pain. The author brings a fresh This book deals with pain in all its manifestations: the emotional pain of a dissolving marriage and physical chronic pain. The author brings a fresh perspective to the subject; recommended for book clubs, too!...more",Notes are private!,0,0,1,not set,not set,"Mar 05, 2010",,Hardcover,view (with text),/book/show/6514806-remedies
1660,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Imperfectionists,"Rachman, Tom*",0385343663,9780385343664,0385343663,272        pp,3.54,"49,531",2010,"Apr 06, 2010",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Flat-out wonderful! The book is a series of interlocking stories of reporters, editors, executives at a dying English-speaking international newspaperFlat-out wonderful! The book is a series of interlocking stories of reporters, editors, executives at a dying English-speaking international newspaper located in Rome. Each of the stories sparkle with authenticity, and the book is, in turn, hilarious, poignant, endearing, and fully imagined. Great debut!...more",Notes are private!,0,7,1,not set,not set,"Mar 05, 2010",,Hardcover,view (with text),/book/show/6834410-the-imperfectionists
1661,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Book of Negroes,"Hill, Lawrence",1554681561,9781554681563,1554681561,487        pp,4.46,"86,787","Jan 18, 2007","Jan 18, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"When it comes to the our country’s most heinous act – the selling of fellow human beings as “property” to enrich others – there is always something neWhen it comes to the our country’s most heinous act – the selling of fellow human beings as “property” to enrich others – there is always something new to learn. Lawrence Hill’s originally titled Book of Negroes (changed to Someone Knows My Name when the PC police got a hold of it) focuses on the largest single document about black people in North America. It contains the names and details of 3,000 black men, women, and children who, after serving or living behind British lines during the Revolutionary War, sailed from New York City to various British colonies.The heroine of the book, Aminata Diallo, is only 11 years old when she is kidnapped and enslaved, barely surviving the Atlantic crossing. We follow her as she is sold to a South Carolina plantation, then again to a more enlightened Jewish indigo inspector in Charles Town, and then to New York, Nova Scotia, and eventually back to Africa. Through part of her harrowing journey, she assumes the role of djeli, a storyteller entrusted with the ancestral tales of her people, bearing witness to what has occurred.This is an important book, in many places a harrowing one, itself bearing witness to a lost part of our shameful shared history. It shines its harsh spotlight not only on Americans, but on the British, who promised to liberate former slaves in exchange for service during the Revolution. That did not happen; instead, they encountered everything from anti-black race riots to indentured servitude. Eventually, some sailed to Africa to form the colony of Freetown in Sierra Leone – the first back-to-Africa exodus.This little-known, historically true story is so heartstopping, so impressive in its research, that I wish I could give Someone Knows My Name five stars. Unfortunately, I can’t. Although the first half of the book is page-turning in its intensity, the second half relies more on expository prose. We hear rather than experience what is happening. In addition, the author relies on contrived coincidences that defy the imagination. The ending, for example – which I will not reveal – is absolutely implausible. And sometimes, I felt as if the author was using 20th century dialect and character actions that did not feel quite authentic to a battered-down girl who lived in the 18th century.Despite those issues, this book is an impressive addition to the literature on slavery that deserves reading for its scope, humanity, and message....more",Notes are private!,0,2,1,not set,"Jan 10, 2011","Feb 25, 2010",,Paperback,view (with text),/book/show/2088385.The_Book_of_Negroes
