,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Misty's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
92,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Our Darkest Night,"Robson, Jennifer*",0062674978,9780062674975,0062674978,384        pp,4.12,"17,526","Jan 05, 2021","Jan 05, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"#book #readfineprints Our Darkest Night tells the story of Antonina, an Italian Jew hiding with a Christian family during World War 2. She#book #readfineprints Our Darkest Night tells the story of Antonina, an Italian Jew hiding with a Christian family during World War 2. She must pretend she is married to a man named Nico. (The “uh oh, we have to share the same bed!” trope, except the reasons are much more serious.)Antonina goes from learning how to be a doctor, to living with strangers and doing daily manual labor to keep their farm going. My favorite part of this book was watching her go through the process of learning to love hard work and a whole different way of life.I enjoy any World War 2 story but I wasn’t drawn in enough by any of the characters here. I think the love story could have done with a little more tension, and though Nico seemed to be such a man of integrity, I would’ve liked to know him a little better.So many of my friends absolutely loved this one, so don’t just take my word for this! You will probably love it. As far as mature content goes, it’s about mature subjects but it is PG-13....more",Notes are private!,0,5,1,"Jan 26, 2023","Jan 31, 2023","Jan 26, 2023",,Paperback,view (with text),/book/show/53018165-our-darkest-night
93,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Meet Me in the Margins,"Ferguson, Melissa*",0785231072,9780785231073,0785231072,309        pp,3.61,"35,168","Feb 15, 2022","Feb 15, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,FIVE STARS +BEST KISS AWARDThis is such a great rom-com book! I listened to this on @scribd and I think it took me two days,Notes are private!,0,6,1,"Jan 26, 2023","Jan 31, 2023","Jan 26, 2023",,Paperback,view (with text),/book/show/58429255-meet-me-in-the-margins
94,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,You: The Story: A Writer's Guide to Craft Through Memory,"Sepetys, Ruta*",0593524381,9780593524381,0593524381,224        pp,4.24,752,"May 23, 2023","May 23, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 20, 2023",,Hardcover,view,/book/show/62296519-you
95,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,God's Smuggler,Brother Andrew,0800793013,9780800793012,0800793013,256        pp,4.36,"42,771","Jan 01, 1964","Oct 01, 2001",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,"Jan 19, 2023","Jan 26, 2023","Jan 19, 2023",,Paperback,view,/book/show/824062.God_s_Smuggler
96,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sam,"Goodman, Allegra*",0593447816,9780593447819,0593447816,336        pp,3.77,"12,472","Jan 03, 2023","Jan 03, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Jan 19, 2023","Jan 26, 2023","Jan 19, 2023",,Hardcover,view,/book/show/59722217-sam
97,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Grit: The Power of Passion and Perseverance,"Duckworth, Angela*",1443442313,9781443442312,1443442313,277        pp,4.08,"123,017","May 03, 2016","May 03, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This is a book that I am going to re-read soon, I think about a lot, I recommend it to others, and one I consider a favorite!The author Angela DuckworThis is a book that I am going to re-read soon, I think about a lot, I recommend it to others, and one I consider a favorite!The author Angela Duckworth has studied the subject of grit in-depth and she shares her findings, along with how to apply the information to your own life and to your parenting.Passion, perseverance, follow-through, how you respond to failure, your ability to work hard, these all play a much larger role in success than talent or intelligence. Read this book if you want more passion and perseverance in your own life or if you want to know how to help your child obtain it. This book changed my perspective on life a bit.I’ll give you one spoiler: you have to fail, or you have to let your child fail. You have to fail to learn how to try hard. (You have to read the book to learn the rest of it...more",Notes are private!,0,2,1,"Dec 30, 2022","Dec 31, 2022","Dec 30, 2022",,Hardcover,view (with text),/book/show/27213329-grit
98,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Invisible Man,"Wells, H.G.",0451528522,9780451528520,0451528522,192        pp,3.64,"193,550","Feb 02, 1897","Sep 03, 2002",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Dec 30, 2022","Dec 30, 2022","Dec 30, 2022",,Paperback,view,/book/show/17184.The_Invisible_Man
99,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Malibu Rising,"Reid, Taylor Jenkins*",1524798673,9781524798673,1524798673,389        pp,4.04,"1,018,277","May 27, 2021","May 17, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 22, 2022",,Paperback,view,/book/show/60456894-malibu-rising
100,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hello Stranger,"Center, Katherine*",1250283787,9781250283788,1250283787,323        pp,3.96,"80,324","Jul 11, 2023","Jul 11, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 22, 2022",,Hardcover,view,/book/show/61884987-hello-stranger
101,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Bodyguard,"Center, Katherine*",1250219396,9781250219398,1250219396,309        pp,3.99,"233,738","Jul 19, 2022","Jul 19, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"#book #readfineprints The Bodyguard reminded me a lot of the book Nora Goes Off Script (see yesterday’s post), and I liked the Nora book m#book #readfineprints The Bodyguard reminded me a lot of the book Nora Goes Off Script (see yesterday’s post), and I liked the Nora book more.I feel like the other Katherine Center books I have read have a little more depth to them—some interesting family dynamics or some past problems to overcome. This one was a more straightforward story about a girl who works as a bodyguard for a celebrity.There were some absurdities—in the story and in the main character, Hannah. It seems to me that Center’s other books are a bit more realistic? I enjoyed it, but because of the celebrity aspect I did compare it to Nora a little bit, and The Bodyguard always came up short.As far as mature content, there was some cursing but no descriptive sexual scenes....more",Notes are private!,0,1,1,"Dec 22, 2022","Dec 26, 2022","Dec 22, 2022",,Hardcover,view (with text),/book/show/58724801-the-bodyguard
102,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Magician’s Nephew        (Chronicles of Narnia, #6)","Lewis, C.S.",0060764902,9780060764906,0060764902,221        pp,4.05,"541,276","May 02, 1955","May 24, 2005",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,Dec 2022,Dec 2022,"Dec 01, 2022",,Mass Market Paperback,view,/book/show/65605.The_Magician_s_Nephew
103,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hidden Christmas: The Surprising Truth Behind the Birth of Christ,"Keller, Timothy J.",0735221650,9780735221659,0735221650,160        pp,4.42,"5,838",Oct 2016,"Oct 25, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,Dec 2022,Dec 2022,"Dec 01, 2022",,Hardcover,view,/book/show/29430050-hidden-christmas
104,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Love Your God with All Your Mind: The Role of Reason in the Life of the Soul,"Moreland, J.P.",1576830160,9781576830161,1576830160,249        pp,4.24,"3,077",1997,"Jan 01, 1997",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 30, 2022",,Paperback,view,/book/show/148114.Love_Your_God_with_All_Your_Mind
105,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nora Goes Off Script,"Monaghan, Annabel*",0593420039,9780593420034,0593420039,272        pp,4.12,"125,377","Jun 07, 2022","Jun 07, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"#book #readfineprints Many of you recommended this book to me and sure enough—I loved it.Ever wondered what it would be like to talk to a #book #readfineprints Many of you recommended this book to me and sure enough—I loved it.Ever wondered what it would be like to talk to a celebrity? To become friends with a movie star? That’s what happens in this book! The book Nora writes is made into a movie and the movie is shot in her 100 year old home—thus, the stars make theirselves at home.This isn’t a book that makes you think too hard! It’s a fun romantic comedy. I listened to it so quickly and enjoyed every minute of it. I obviously don’t approve of every decision Nora makes in this book—sometimes she frustrated me—but I definitely enjoyed the ride. I would compare it to the movie Notting Hill— one of my favorites. As far as adult content, there is a little cursing but anything sexual is “closed door,” meaning no details. ...more",Notes are private!,0,4,1,"Nov 24, 2022","Nov 24, 2022","Nov 24, 2022",,Hardcover,view (with text),/book/show/58988426-nora-goes-off-script
106,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sea of Tranquility,"Mandel, Emily St. John*",0593321448,9780593321447,0593321448,259        pp,4.08,"231,572","Apr 05, 2022","May 05, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Nov 14, 2022","Nov 15, 2022","Nov 14, 2022",,Hardcover,view,/book/show/58446227-sea-of-tranquility
107,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Educated,"Westover, Tara*",,,,352        pp,4.47,"1,525,642","Feb 20, 2018","Feb 20, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,"Nov 09, 2022","Nov 15, 2022","Nov 09, 2022",,Hardcover,view,/book/show/35133922-educated
108,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Piranesi,"Clarke, Susanna",163557563X,9781635575637,163557563X,272        pp,4.23,"280,820","Sep 15, 2020","Sep 15, 2020",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Nov 09, 2022","Nov 18, 2022","Nov 09, 2022",,Hardcover,view,/book/show/50202953-piranesi
109,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Daisy Jones & The Six,"Reid, Taylor Jenkins*",1524798622,9781524798628,1524798622,355        pp,4.21,"1,486,835","Mar 05, 2019","Mar 05, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"#book #readfineprints I’ve only ever read One True Loves by Reid, and I enjoyed it alright but it’s not a favorite. Someone told me I woul#book #readfineprints I’ve only ever read One True Loves by Reid, and I enjoyed it alright but it’s not a favorite. Someone told me I would like this one and they were right. It’s a really, really, really good audiobook. It’s read by a cast of actual actors, and it’s written like it’s a documentary about a rock band, so IT FEELS REAL. As in, I may have googled to make sure this wasn’t a real band! Ha I’m just kidding! Or maybe I’m not. Maybe I did, ok? What of it?!...more",Notes are private!,0,4,1,"Nov 09, 2022","Nov 09, 2022","Nov 09, 2022",,Hardcover,view (with text),/book/show/40597810-daisy-jones-the-six
110,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Turn of the Screw,"James, Henry",0140620613,9780140620610,0140620613,121        pp,3.39,"155,994",1898,"Apr 16, 1994",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I was looking for a creepy audiobook and I found The Turn of the Screw on a list of scary classics. I have never read anything by Henry James and the I was looking for a creepy audiobook and I found The Turn of the Screw on a list of scary classics. I have never read anything by Henry James and the book is only four or so hours long so I gave it a try. First, I didn’t like it. Slide left for a picture of one of the pages of the book. It shows you how the dialog is full of stops and starts, assumptions, misunderstandings—so that the reader never knows for sure what’s going on. I was frustrated.Then, I liked it again, or at least I “appreciated” it. What happened? I listened to podcast episode 13 of “Literate.” The Turn of the Screw is on the list of the New York Public Library compiled “Books of the Century” and Literate’s ultimate goal is to discuss the books on the list and whether or not they should be there. They talked about James’ intention with The Turn of the Screw, how he wanted it to be unsettling and it allowed the reader to interpret the story for himself.So… it seems Henry James did exactly what he intended! I especially enjoyed noting how plot lines and settings in this 1898 book paved the way for so many gothic movies and books today. It could be said that he shaped the way we sense fear. This book isn’t a favorite, but I do enjoy a good deep dive into a book’s meaning and author intent....more",Notes are private!,0,4,1,"Oct 20, 2022","Oct 20, 2022","Oct 20, 2022",,Paperback,view (with text),/book/show/12948.The_Turn_of_the_Screw
111,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Woman in the Library,"Gentill, Sulari*",,,,292        pp,3.51,"66,739","Jun 07, 2022","Jun 07, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Oct 08, 2022","Oct 12, 2022","Oct 08, 2022",,ebook,view,/book/show/56803179-the-woman-in-the-library
112,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Wife Between Us,"Hendricks, Greer*",1250130921,9781250130921,1250130921,432        pp,3.84,"391,701","Jan 02, 2018","Jan 09, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Oct 03, 2022","Oct 03, 2022","Oct 03, 2022",,Hardcover,view,/book/show/34189556-the-wife-between-us
113,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Hacienda,"Cañas, Isabel*",,,0593436695,352        pp,3.84,"41,667","May 03, 2022","May 03, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 02, 2022",,Hardcover,view,/book/show/57840571-the-hacienda
114,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,They Call Her Dirty Sally,"Matayo, Amy*",,,,376        pp,4.43,"8,737",2022,"Aug 02, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I love the cover of this book They Call Her Dirty Sally, and the story is great too!A journalist named Finn is assigned a story about a hospital fire I love the cover of this book They Call Her Dirty Sally, and the story is great too!A journalist named Finn is assigned a story about a hospital fire that killed some people a long time ago. The story becomes personal when he meets Sally— a woman the town of Silver Bell has bullied for years, and Billi— a woman he may be falling in love with.Why does the town hate Sally so much? Why can’t he just write the story and let it all go? I loved how this one has romance and a bit of mystery too!...more",Notes are private!,0,2,1,"Sep 27, 2022","Nov 05, 2022","Sep 27, 2022",,Kindle Edition,view (with text),/book/show/60871959-they-call-her-dirty-sally
115,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Premeditated Myrtle        (Myrtle Hardcastle Mysteries, #1)","Bunce, Elizabeth C.*",1616209186,9781616209186,1616209186,361        pp,4.12,"2,429","Oct 06, 2020","Oct 06, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"#book #readfineprints @algonquin sent me the entire Myrtle Hardcastle series by Elizabeth C. Bunce and I was excited at first, but now eve#book #readfineprints @algonquin sent me the entire Myrtle Hardcastle series by Elizabeth C. Bunce and I was excited at first, but now even more so because I read the first one and I loved it!Premeditated Myrtle is about Myrtle Hardcastle. She’s twelve, she lives in a tiny village in England with her dad and her nanny, and she loves mysteries, especially where murder is involved!In this book she gets to solve a murder that happens right next door! I loved the story, but what will keep me reading this series is my love for Myrtle, her nanny Miss Judson (I loved their repartee!), and all the fun side characters like Cook and Priscilla.An English wanna-be detective with a nanny… this gave me all the Harriet the Spy vibes! And that was one of my favorite books as a child....more",Notes are private!,0,2,1,"Sep 25, 2022","Sep 27, 2022","Sep 25, 2022",,Hardcover,view (with text),/book/show/50926334-premeditated-myrtle
116,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I'm Thinking of Ending Things,"Reid, Iain*",,,B0176M1BVG,241        pp,3.56,"155,247","Jun 14, 2016","Jun 14, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This. Book. Is. Weird. I can’t even compare it to anything for you. When I was done listening to it (and I think audio is definitely the way to go witThis. Book. Is. Weird. I can’t even compare it to anything for you. When I was done listening to it (and I think audio is definitely the way to go with this one for some reasons I can’t say cuz it will spoil it) I immediately listened to most of it all over again. Still, it was hard to figure it all out. I loved it. Oh, and also it’s SUPER creepy. No real mature content except a little language and maybe a few discussions of sexuality....more",Notes are private!,0,1,1,"Sep 19, 2022","Sep 21, 2022","Sep 19, 2022",,Kindle Edition,view (with text),/book/show/40605223-i-m-thinking-of-ending-things
117,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Girl of the Limberlost        (Limberlost, #2)","Stratton-Porter, Gene",1576469115,9781576469118,1576469115,217        pp,4.16,"21,294",1909,"Jan 01, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 18, 2022",,Paperback,view,/book/show/17567.A_Girl_of_the_Limberlost
118,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,An Anonymous Girl,"Hendricks, Greer*",1250133734,9781250133731,1250133734,375        pp,3.80,"164,522","Jan 08, 2019","Jan 08, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This is a compulsive audio! I could t stop listening. It starts out with Jessica participating in a psychological experiment. Well, that experiment geThis is a compulsive audio! I could t stop listening. It starts out with Jessica participating in a psychological experiment. Well, that experiment gets weirder and weirder and makes Jessica question all her actions and motives. This one could really be discussed because it brings up many ethical issues. I think you would like it if you like Sally Hepworth’s novels. As far as mature content, there is language but no sexual details— but there are situations....more",Notes are private!,0,1,1,"Sep 21, 2022","Sep 25, 2022","Sep 18, 2022",,Hardcover,view (with text),/book/show/39863515-an-anonymous-girl
119,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Book of Lost Names,"Harmel, Kristin*",1982131896,9781982131890,1982131896,388        pp,4.43,"198,248","Jul 21, 2020","Jul 21, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 18, 2022",,Hardcover,view,/book/show/52762903-the-book-of-lost-names
120,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Chanel Sisters,"Little, Judithe*",,,B082Q1RS81,329        pp,3.94,"7,413","Dec 29, 2020","Dec 29, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 18, 2022",,Kindle Edition,view,/book/show/51085433-the-chanel-sisters
121,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Flicker in the Dark,"Willingham, Stacy*",1250803829,9781250803825,1250803829,357        pp,4.00,"390,274","Jan 11, 2022","Jan 11, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A psychological thriller with lots of twists and turn, A Flicker in the Dark is about a psychologist who tries out a few too many of her own meds, butA psychological thriller with lots of twists and turn, A Flicker in the Dark is about a psychologist who tries out a few too many of her own meds, but for good reason. Her dad was a serial killer! And now… more weird stuff is happening. I suspected sooo many people in this and the end was pretty satisfying. Mature content is language but no real sexual description, though definite situations. I think if you liked The Woman in the Window, you will like this one....more",Notes are private!,0,2,1,"Sep 16, 2022","Sep 16, 2022","Sep 16, 2022",,Hardcover,view (with text),/book/show/57693172-a-flicker-in-the-dark
122,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hidden Pictures,"Rekulak, Jason*",1250819342,9781250819345,1250819342,372        pp,4.15,"250,139","May 10, 2022","May 10, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Do you like creepy children, seances, ghosts, creaky floors, weird noises, hauntings? This book is for you. Mallory has a troubled past but she’s realDo you like creepy children, seances, ghosts, creaky floors, weird noises, hauntings? This book is for you. Mallory has a troubled past but she’s really trying to make a turn around. The new job she takes as a nanny seems to be… well a little off. I did not predict this ending so I enjoyed the ride. There is some language but really it’s low on adult content, except obviously creepy scary stuff. If you liked the movie What Lies Beneath, you will like it!...more",Notes are private!,0,1,1,"Sep 12, 2022","Sep 12, 2022","Sep 12, 2022",,Hardcover,view (with text),/book/show/58724923-hidden-pictures
123,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Happiest Man on Earth,"Jaku, Eddie",1760980080,9781760980085,1760980080,208        pp,4.62,"79,438","Jul 28, 2020","Jul 28, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 08, 2022",,Hardcover,view,/book/show/53239311-the-happiest-man-on-earth
124,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Parenting: 14 Gospel Principles That Can Radically Change Your Family,"Tripp, Paul David",1433551934,9781433551932,1433551934,216        pp,4.43,"8,531",Oct 2016,"Sep 30, 2016",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 30, 2022","Sep 27, 2022","Aug 30, 2022",,Hardcover,view,/book/show/28195561-parenting
125,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Family,"Krupitsky, Naomi",0525541993,9780525541998,0525541993,368        pp,3.57,"25,768","Nov 02, 2021","Nov 02, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"#book #readfineprints I’m attracted to stories about organized crime. I think it’s fascinating how crime— how murder— can become a way of #book #readfineprints I’m attracted to stories about organized crime. I think it’s fascinating how crime— how murder— can become a way of life and even the culture of whole families.So that’s what The Family is about, best friends Antonia and Sofia’s normal every day lives in home and school, except their fathers are in the Mob. It’s so unique to see organized crime from the perspective of the women.The writing is so beautiful. There is a lot more (A LOT more) narrative than dialog in The Family, and the story is told in omniscient point of view. The descriptions are so precise— they reflect an author with an amazing understanding of human motives and habits.It took me so long to read this book but I went to bed every night excited to pick it up and see what Antonia and Sofia were doing. It’s not suspenseful until the end, but I enjoyed every second of the journey. Mature content includes a few sexual situations but no description, some cursing....more",Notes are private!,0,3,1,"Aug 27, 2022","Sep 18, 2022","Aug 27, 2022",,Hardcover,view (with text),/book/show/57234739-the-family
126,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Plot,"Korelitz, Jean Hanff*",125079076X,9781250790767,125079076X,320        pp,3.82,"113,965","May 11, 2021","May 11, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I saw a few people post about the book The Plot by Jean Hanff Korelitz but @jenniereadsbooks was the post I saved that made me want to read it. I’ve nI saw a few people post about the book The Plot by Jean Hanff Korelitz but @jenniereadsbooks was the post I saved that made me want to read it. I’ve never read a book by this author and typically with audiobooks, I listen for a chapter or so and decide if I want to keep reading.What drew me in with this one was the book is about a writer. If you are a writer, especially a fiction writer, it is a safe bet you will like this book. I identified so much with this character’s thought processes! Also I laughed out loud several times during this book. I don’t commonly think a book is funny—but this one is WITTY.Here is the plot of the book The Plot: A plot—a really amazing, best-selling, future movie adaptation plot—is stolen. Please don’t read the synopsis because it gives “the plot” away! I really enjoyed all the twists and turns. It’s a mystery that gets more and more suspenseful and gradually becomes… intense!Comparisons: I would compare this to maybe the recent books Cover Story and The Last Thing He Told Me, as far as the pace and mystery. Mature content: F words are sprinkled sparsely throughout the book, they seemed to increase as the book went on. ...more",Notes are private!,0,2,1,"Aug 27, 2022","Aug 30, 2022","Aug 27, 2022",,Hardcover,view (with text),/book/show/55315487-the-plot
127,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Messy Lives of Book People,"Patrick, Phaedra*",0778312003,9780778312000,0778312003,352        pp,3.69,"23,103","May 31, 2022","May 31, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Aug 22, 2022","Aug 22, 2022","Aug 22, 2022",,Paperback,view,/book/show/57938945-the-messy-lives-of-book-people
128,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The 7 1/2 Deaths of Evelyn Hardcastle,"Turton, Stuart*",,,,432        pp,3.83,"374,882","Feb 08, 2018","Sep 18, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 21, 2022",,Hardcover,view,/book/show/36337550-the-7-1-2-deaths-of-evelyn-hardcastle
129,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Extraordinary Deaths of Mrs. Kip,"Brunsvold, Sara*",0800740270,9780800740276,0800740270,368        pp,4.40,"3,172","Jul 05, 2022","Jul 05, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"#book#readfineprints The cover of this book caught my eye at the library and I saw it was in the Christian fiction genre. I’m always excit#book#readfineprints The cover of this book caught my eye at the library and I saw it was in the Christian fiction genre. I’m always excited to read Christian fiction that isn’t necessarily romance. I’m fine with romance but I usually prefer it as a secondary plot instead of the primary.Anyhoo— this book was sweet! It’s about a reporter who does a story on a very inspiring lady named Mrs. Kip. I think what I will take with me from this book is the character of Mrs. Kip. I want to be like her! She reminded me of my grandmother.It’s a sweet story of a courageous, God-fearing woman and how she impacts the world around her— especially the main character Aidyn. If you like the Mitford books, I’d you enjoy Call the Midwife, then I think you would love this one!...more",Notes are private!,0,5,1,"Aug 21, 2022","Aug 22, 2022","Aug 21, 2022",,Paperback,view (with text),/book/show/59449050-the-extraordinary-deaths-of-mrs-kip
130,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Greenwich Park,"Faulkner, Katherine",1982150319,9781982150310,1982150319,384        pp,3.85,"62,853","Apr 01, 2021","Jan 25, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Aug 21, 2022","Aug 22, 2022","Aug 21, 2022",,Hardcover,view,/book/show/55905003-greenwich-park
131,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Bomb Shelter: Love, Time, and Other Explosives","Philpott, Mary Laura*",1982160780,9781982160784,1982160780,288        pp,4.00,"8,911","Apr 12, 2022","Apr 12, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Aug 14, 2022","Aug 21, 2022","Aug 14, 2022",,Hardcover,view,/book/show/58438569-bomb-shelter
