,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,theduckthief's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
138,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Metamorphosis,"Kafka, Franz",,,,201        pp,3.86,"1,057,502",Oct 1915,"Mar 01, 1972",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"""When Gregor Samsa woke up one morning from unsettling dreams, he found himself changed in his bed into a monstrous vermin."" - page 1Gregor Samsa is a""When Gregor Samsa woke up one morning from unsettling dreams, he found himself changed in his bed into a monstrous vermin."" - page 1Gregor Samsa is a traveling salesman with a problem. He hates his job, he has to support his ungrateful family and he's recently devolved into a bug. This story isn't just about Gregor though, it's also a study into family dynamics and how people can turn on one another when pushed to the limit. His family has a hard time accepting his ""condition"" and that's when things begin to go downhill.The Good:This book begins much like ""The Shipping News"" in that the story arc is reversed with the climax taking place at the beginning and the remainder being a slow denouement. This mirrors Gregor's descent from human to vermin both physically and mentally, a descent from civilization into isolation.This story is told in the same vein as classic transformation tales and there's an interesting parallel in Ovid's ""Metamorphosis"" in the story of Arachnee. But Gregor's story isn't typical in that he undergoes a negative transformation. Kafka says Gregor had been suffering from ""unsettling dreams"" but it explains nothing. We're not meant to understand why Gregor transforms though we still question it as his family does. They end up transforming as well, forced to change thanks to Gregor's ""condition"". His sister ends up getting a job and his parents change from ""Mom"" and ""Dad"" to Mr. and Mrs. Samsa as they become more removed from their son, forgetting he was ever human.While this book has been analyzed from every angle I did think it was interesting to note that Kafka never really says ""cockroach"". The English translation says ""monstrous vermin"" and the original German says ""insect"" or ""bug"" and yet we associate Gregor turning into a cockroach, a most grotesque bug. Perhaps subconsciously, readers see Gregor having fallen so far that he becomes something unanimously hated. This may have been Kafka intent because we do see Gregor's actions become parasitic. He lives off of his family, depending on them for almost everything.There are various ideas about how Gregor's condition is reflected in Kafka's own isolation and daddy issues. To be sure, Gregor's family's acceptance of him in his current form slowly deteriorates. Their true natures are revealed in how they adapt, financially and emotionally to the situation. Gregor also, begins to deteriorate, his mind becoming more ""bug-like"" over time, the status of his room reflected in his own personal hygiene.The Bad:Why was Gregor bending over backwards to help support his family? His sister was good for nothing and his father seemed ungrateful for the money his son brought in.""And was his sister now supposed to work-who for all her seventeen years was still a child and whom it would be such a pity to deprive of the life she had led until now, which had consisted of wearing pretty clothes, sleeping late, helping in the house, enjoying a few modest amusements, and above all playing the violin?"" If Gregor had to go to all the trouble of being a traveling salesman the least his sister could do was stop buying pretty dressed and pull her own weight by having a job. If she wants to study music that's fine but don't make your brother put his back out trying to pay for it.If you're into fast dialogue, vicious action and exciting description then maybe this isn't the book for you. The slow pacing and plodding characters make this book feel longer than it is. There were also some overlong, confusing sentences that weren't worth the effort to figure out. In all it's a very dry read with various unanswered questions that some may find frustrating.The whole family including Gregor, seem far too calm about the situation. There was that initial panic about him but they seemed to settle down too quickly.The Ugly:I'm not a fan of bugs, especially cockroaches so if you're not into bugs then either skip those parts or skip this book entirely....more",Notes are private!,0,0,1,not set,"Aug 14, 2008","Aug 11, 2008",,Paperback,view (with text),/book/show/485894.The_Metamorphosis
139,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Khubilai Khan's Lost Fleet: In Search of a Legendary Armada,"Delgado, James P.",1553652738,9781553652731,1553652738,240        pp,3.59,83,"Sep 19, 2008","Oct 01, 2008",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"...""very few Westerners have any understanding of how the forces of nature and history brought Khubilai Khan and kamikaze together off the shores of J...""very few Westerners have any understanding of how the forces of nature and history brought Khubilai Khan and kamikaze together off the shores of Japan's southern coast in the late thirteenth century. Even today in China and Japan, where Khubilai once reigned and where the battles and shipwrecks that marked his failed invasions played out, most do not have more than a cursory understanding of what really happened.""Khubilai Khan, grandson of Genghis Khan, took control of his grandfather's empire and for a time ruled China as Emperor. In 1274 and 1281 he tried to invade Japan, failing both times. The story that most of the world knows is the second invasion was supposedly destroyed by a ""divine wind"", otherwise known as a kamikaze. This gave rise to the idea that as an island nation, Japan had the divine protection of the gods. No one knew what had really happened to these invasion fleets until the early 1908s when mechanical engineer and WWII veteran, Torao Mozai made a discovery off Takashima Island.The Good:Delgado tells a good story around the facts when this book could have easily been a dry academic text. Things are described in layman's terms, making it easy for the average person to understand. As well, the reader gets a good background on ships, sailing and trading in Ancient China, showing how technologically advanced the Chinese were. They invented the stern rudder whereas it was unknown in the Mediterranean until the 13th century. Also, Chinese mariners used watertight bulkheads, something the Titanic failed to faithfully reproduce.It was fascinating to discover how much of a contribution Khubilai made to China as well as read about his rise to power, despite the machinations of other family members. He introduced paper currency to China and ""in his memoirs, Marco Polo waxed eloquent on the novelty and efficiency of the Khan's paper money, manufactured from the bark of mulberry trees.""Despite the face that ""nautical archaeology has yet to be developed"", we are able delve into what really happened to the Mongol invasion fleets of 1274 and 1281. Several theories are put forward, including the idea that a great storm, a kamikaze, was indeed responsible for breaking up the fleet of 1281. The proposed truth is far more interesting and complex.The Bad:This book includes a photo section and Delgado make various references to paintings, artifacts and manuscripts but very few of these examples are accompanied by photos. For example, Delgado mentions surviving portraits of both Kubilai and his wife Chabi, yet they aren't reproduced in this book. Delgado goes to great lengths describing the Great Khan's rise to power and his decisions as Emperor of China so why not let us take a look at the man?As well I don't believe enough time has passed since excavation began to warrant a book. It's only in the last twenty years that some major discoveries have been made. I would have expected to see a book perhaps twenty years down the road, when a more concrete idea has emerged from Takashima Island. Here the archaeologists and Delgado only scratch the surface of the invasion fleet with less than one percent of the estimated underwater battlefield excavated. Only one chapter out of twelve is actually devoted to the finds made. This was disappointing considering the book seems aimed at answering the big question: what happened to the fleet? Even with the proposed theories, archaeologists admit theres a lot they still don't know.The Ugly:Somebody find Eli Wallach....more",Notes are private!,0,0,1,not set,"Aug 19, 2008","Aug 07, 2008",,Hardcover,view (with text),/book/show/4018371-khubilai-khan-s-lost-fleet
140,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Master & Commander        (Aubrey & Maturin, #1)","O'Brian, Patrick",0393307050,9780393307054,0393307050,464        pp,4.07,"57,740",1969,"Aug 17, 1990",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"""The broadsides rapped out one after another, crimson-scarlet tongues stagging into the smoke; the powder-boys flitted across the deck, down through t""The broadsides rapped out one after another, crimson-scarlet tongues stagging into the smoke; the powder-boys flitted across the deck, down through the dreadnought screens past the sentry to the magazine and back with cartridge; the gun-crews heaved and grunted; the matches glowed; the rhythm hardly changed."" - page 195This book, the first in the Aubrey-Maturin series takes place during the Napoleonic Wars. Royal Navy officer Lieutenant Jack Aubrey is an anxious, crass and somewhat impetuous man. He has lately been promoted and given command of the sloop of war, the H.M.S. Sophie. During a dinner party in Port Mahon, Minorca he runs into Stephen Maturin, a physician and a natural philosopher. Aubrey is in need of a surgeon and both share an interest in classical music, influencing his choice to invite Maturin to join his crew. The Sophie is soon off, escorting ships across the Mediterranean, taking prizes ships and exchanging broadsides with the Spanish and French.The Good:O'Brian published 20 books in the Aubrey-Maturin series and all are loosely based on historical events. He uses this to the book's advantage as his research allows for a close focus on details and the way of life on board a ship of the line. He also has a wide command of the English language, using various words like ""mammothrept"", ""nacreous"" and ""gravamen"" that I had to look up.The two main protagonists, Aubrey and Maturin provide two differing points of view on naval life. Aubrey is the experienced ""lifer"" who has no problem making sacrifices to get the job done. Maturin being a physician places a high value on life and knows little of sailing, being more interested in flora and fauna. He acts as a foil and conscience for Aubrey, especially in the midst of conflict.O'Brian also has a superb ability to evoke the past, describing scenes that feel authentic to time and place but are also engaging to read. For example, ""To windward now, and he saw a sleepy line of gulls, squabbling languidly over a ripple on the sea - sardines or anchovies or maybe those little spiny mackerel. The sound of the creaking blocks, the gently straining cordage and sailcloth, the angle of living deck and the curved line of guns in front of him sent such a jet of happiness through his heart that he almost skipped where he stood."" - page 77 As well, the action scenes were well paced and effective, with my favourite being the last battle.The Bad:As engaging as O'Brian's writing was, I found the story somewhat lacking. Aubrey and Maturin are obviously interesting characters but a majority of the book seemed committed to describing every detail of the Sophie. Some scenes were confusing and/or boring as they felt more like an encyclopaedia entry, spending pages on ship exercises. While I appreciate that O'Brian has extensive knowledge of ships of the line, I don't know the terminology, nor do I care to be educated on it in a book that's labelled ""fiction"".In some ways the book felt as if it had been written for naval historians rather than the average Joe. For all that this book is I have to admit I liked the movie version better, despite the fact that it combined plots from various books in the series.The Ugly:Somebody find Eli Wallach.Rating: 3/5...more",Notes are private!,0,0,1,not set,"Aug 02, 2008","Jul 17, 2008",,Paperback,view (with text),/book/show/77430.Master_Commander
141,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Murder at the Vicarage        (Miss Marple, #2)","Christie, Agatha",1579126251,9781579126254,1579126251,288        pp,4.05,"188,796",Oct 1930,"Sep 01, 2006",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"""I had just finished carving some boiled beef (remarkably tough by the way), and on resuming my seat, I remarked, in a spirit most unbecoming to my cl""I had just finished carving some boiled beef (remarkably tough by the way), and on resuming my seat, I remarked, in a spirit most unbecoming to my cloth, that anyone who murdered Colonel Protheroe would be doing the world at large a service.""This book is the first to introduces us to Miss Jane Marple, elderly ""spinster"" turned amateur detective. She is a self-confessed ""observer"" of people and though nothing much happens in her little village of St. Mary Mead, she is keen to the motivations and weaknesses of human nature. Things do start to heat up though when Colonel Protheroe, a much-loathed man, is found murdered in the study of the local vicar. Miss Marple inserts herself into the investigation in the hopes of keeping an innocent from being charged with murder.The Good:As is usual with Christie's mysteries, I found the solution original and interesting. The variety of details and red herrings kept me from solving the story on my own, though Christie does poke fun at the idea of ""the butler did it"".I also like how here we can see the kind of sleuthing that separates Miss Marple from Hercule Poirot. Miss Marple is more of a criminal profiler, getting into the heads of her suspects, finding out how they tick. Poirot is more of a meticulous CSI who detects the smallest of details that provide the answer to the crime. And after reading several Poirot stories, it's nice to see how Christie can take a mystery in a different direction. I personally love the idea of delving into how and why people think.There's a good deal of dry humour to be found in the book that I found refreshing and helped to lighten the mood at times. ""If you come to a Vicarage, you ought to be prepared to find a Vicar.""i - page 7The Bad:For a book that claims to be the first introduction to Miss Marple you don't actually see a lot of her. She doesn't play a major part in the investigation and only makes a good appearance in the last thirty pages of the book. She does offer her advice and suspicions about various suspects but is mostly in the background. It's only thanks to her curious nature and the fact that the murder took place close to her home that she becomes involved, though she's not considered part of the official investigation. This is made evident by what others in St. Mary Mead think of her. ""'I really believe that wizened old maid believes she thinks she knows everything there is to know. And hardly been out of this village all her life. Preposterous. What can she know of life?'"" - page 70As can be expected with a book published 70 years ago, some of the language is archaic and not easily translated. It took me a moment after reading ""picture house"" to understand Christie meant a movie theatre.This is the first Marple book but having seen the TV adaptations and I was surprised at how negative and cruel Miss Marple was in this book. I'm far more used to Gwendolyn McEwan's as Miss Marple. She has a gentle manner, a mischievous smile and though she discovers the faults in others she rarely ever calls them on it. Apparently though, this Jane Marple is markedly different from later books. Here's an example of what had me so confused about her attitude. ""'Dear Vicar,' said Miss Marple, 'you are so unworldly. I'm afraid that, observing human nature for as long as I have done, one gets not to expect very much from it. I dare say idle tittle-tattle is very wrong and unkind, but it is so often true, isn't it?' That last Parthian shot went home."" - page 15The last scene in the book summarizes the action to tie up plot points. This is disappointing as it deflates the tension and the ending loses the punch it should have had.The Ugly:Somebody find Eli Wallach. ...more",Notes are private!,0,0,1,not set,"Jul 17, 2008","Jul 13, 2008",,Hardcover,view (with text),/book/show/16331.Murder_at_the_Vicarage
142,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,1984,"Orwell, George",,,,328        pp,4.19,"4,597,896","Jun 08, 1949","Jul 01, 1950",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The thought police would get him just the same. He had committed--would have committed, even if he had never set pen to paper--the essential crime thaThe thought police would get him just the same. He had committed--would have committed, even if he had never set pen to paper--the essential crime that contained all others in itself. Thoughtcrime, they called it. Thoughtcrime was not a thing that could be concealed forever. You might dodge successfully for a while, even for years, but sooner or later they were bound to get you.Written in 1949, this book is George Orwell's imagining of a dystopian future where Big Brother is the ultimate control freak. Those in power, the Inner Party, control the actions in their own ranks and those of the the Outer Party who could also be termed the Middle Class. The world has split into three super governments. Oceania, Eurasia and Eastasia with a constant war brewing between one or the other. This book take place in Oceania and concerns one Winston Smith. We watch as he suffers through a life where a telescreen (read creepy camera surveillance) watches his every move and monitors his heartbeat and facial expressions for anything that could indicate he might be a dissident. People disappear every day in his life and everything is regulated. The Inner Party is even writing dictionaries to limit and dictate what people can talk about. Every subsequent dictionary is smaller, with fewer words because the party believes that by controlling words they can control thought. After all, if you never heard the word 'lemon' would you ever know what it was?What I liked was how accessible this book was even after almost 60 years. While some parts seemed quite archaic I found the piece quite modern and easy to read. The only place I was a little put off was the sentence ""Winston's entrails seemed to grow cold."" There was just something about that line that didn't work for me.The story moved along at a quick pace and then immediately got bogged down when Winston started reading ""the book"". Whether Orwell started to suffer from soapbox hysteria, spouting his own ideals and morals from his book, I don't know. What I do know is the story started to drag and I got bored with all the technical gobbledegook that didn't move the plot along.Orwell completely lost me at the end. It was as if the story had unraveled. When I reached part three I assumed the story would pick up again and quickly come to a conclusion. Things only became more confusing, especially where O'Brien was concerned. And Winston's transition at the end felt as if it was skimmed over. The very ending was a little surreal as well, though I don't know if it was meant to be. The first two thirds were amazing though and I would recommend the book just for that. The sad thing is that I really got into this book. I completely devoured it and in the end I was disappointed. I would almost recommend reading up to the point where Winston receives the book and then stop....more",Notes are private!,0,23,1,not set,not set,"Jun 21, 2008",,Mass Market Paperback,view (with text),/book/show/5470.1984
143,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Knife of Dreams        (The Wheel of Time, #11)","Jordan, Robert",0812577566,9780812577563,0812577566,860        pp,4.19,"132,209","Oct 03, 2005",Dec 2006,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The Good: Jordan brings us back to the rich world of The Wheel of Time. He continues to interweave the various plots that span the length and breaThe Good: Jordan brings us back to the rich world of The Wheel of Time. He continues to interweave the various plots that span the length and breadth of the known world. As always I was salivating over the Jordan's description of costume, character and place. Mat continued to be my favourite character thanks to his awkward dealings toward Tuon. It was also interesting to see how Egwene handled herself in the Tower.I always love the little details included in each book in this series. For example, the descriptions of what different ter'angreal do, the hairstyles and clothing of various nations and the strange rituals of the Seanchan. Something to watch out for is the confrontation between Mat and the Seanchan. It was easily constituted my favourite scenes in the book. The Bad: As always with Jordan, there was a glut of information. The world he's created is too large to comprehend. Every time he referred to a different country I had to refer back to the map and soon enough I got fed up with it. The same applied for the cast of thousands that seemed to have various unpronounceable names. Overall, there was a lack of editing. In short, the book suffered from too much writing and not enough story. Also, I expected more in the way of battles. Jordan went to The Citadel, a military college, so as usual I had high expectations. In previous books in the series, these action scenes have always been some of my favourites. Instead, Jordan seemed to skim over what little battles there were, leaving me disappointed. The Ugly: With most books, the title usually ties into the story. I didn't see any ""Knife of Dreams"" mentioned anywhere the book might as well have been called ""Lumber: A Story of the Toothpick"" or ""Backbacon: Silent Killer or Delicious Treat"". I spent the whole book, looking for this supposed ""knife"" and you can imagine my confusion upon reaching the end and discovering it didn't seem to exist. ...more",Notes are private!,0,0,1,not set,"Jul 03, 2007","Jun 21, 2008",,Mass Market Paperback,view (with text),/book/show/13888.Knife_of_Dreams
144,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Jonathan Strange & Mr. Norrell,"Clarke, Susanna",,,,"1,006        pp",3.86,"236,378","Sep 08, 2004","Aug 01, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"**spoiler alert** ""Some years ago there was in the city of York a society of magicians""The Good: This book is by first time author Susanna Clarke.**spoiler alert** ""Some years ago there was in the city of York a society of magicians""The Good: This book is by first time author Susanna Clarke. It follows the story of two magicians, Mr. Norrell and his pupil Jonathan Strange and their search to bring magic back to England. The story takes place over several years, through the Napoleonic Wars and across several countries including Spain and Italy.One of my favourite parts was the use of footnotes throughout the piece. This was the first time I'd seen them used this way as I'd never considered using them in fiction before. Clarke uses them to expand and explain names, places and objects throughout the course of the story. These explanations flesh out the world and leave their reading up to the discretion of the reader.Also, I loved the various imaginative details about magic and the effects it has on England and its inhabitants. For example, creating a fleet of ships out of rain or strange pillars of darkness that follow an individual around. These fresh fantastical ideas prove Clarke's imagination to be of the highest caliber.The writing style and dialogue of the characters are true to the period and draw the reader into the this world where magicians and fairies walk amongst the public.The Bad: I did have some issues with the book though. Part of my problem was the length. While Clarke's writing style compliments the historical period of the story, there was a lot of extraneous information and details not necessary to move the plot forward. They ended up bogging down the story. This is most likely due to a lack of severe editing. The book itself at 782 pages, gave me sore wrists if I didn't rest it in my lap. The most disappointing part of the book though was the almost complete lack of the Raven King. I understand the focus of the story was on Jonathan Strange and Mr. Norrell as the title indicates. But all of their efforts seemed to point towards the Raven King's return.He never showed up and there was this quick explanation at the end about about what happened to him that wasn't sufficient for me. I felt I had made a connection with this character whom I thought was going to be revealed and then I felt cheated when he wasn't.The ending felt inconclusive and was not ""the finest English novel of the fantasticke to appear in the past 70 years"" as Neil Gaiman said....more",Notes are private!,0,0,1,not set,Jan 2007,"Jun 21, 2008",,Paperback,view (with text),/book/show/14201.Jonathan_Strange_Mr_Norrell
145,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nana,"Zola, Émile",3746611091,9783746611099,3746611091,473        pp,3.84,"24,996",Feb 1880,2002,it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"""Everyone has been harassing me with Nana ever since this morning. I've met over twenty people and it's been nothing but Nana this and Nana that! How ""Everyone has been harassing me with Nana ever since this morning. I've met over twenty people and it's been nothing but Nana this and Nana that! How should I know anything about her? Do you think I know every girl in Paris? Nana is one of Bordenave's discoveries. She must be something magnificent!"" - page 2The Good:Nana is the discovery of Bordenave, manager of the Variety Theatre and plays the role of Venus in the operetta ""La belle Helene"". She doesn't have the face or acting chops of a great actor but she has a magnetic presence and electrifies the crowd with her performance. She charms the men around her, achieving all her heart desires but her insatiable personality may end up destroying everyone and everything around her.""She could stir the flesh with a gesture of her little finger. Men's backs were arched, vibrating as though invisible bows had been drawn across their muscles; wisps of hair rose on their necks as though blown by a woman's warm breath"". - page 25I loved the bawdiness of this book and Zola's freedom to describe the underbelly of Parisian society. It's amusing to think what people must have thought when it was first published in 1880. The dinner party scene was amusing and I liked all the various quirky details of the guests.There are some amazing lines in this book that you'll love but they only pop up every so often. ""...the Galerie Saint-Marc, a sordid place with dark shops: a cobbler who never had any customers, dusty furniture stores, a smoky lending library whose shaded lamps slept through the evening in a green glow"" - page 175.I first heard about this book through the movie, ""The Life of Emile Zola"" which I enjoyed. I expected something amazing from this book but as you can imagine, movies often blow things out of proportion.The Bad:The first section set during the operetta was great but I couldn't keep track of all the various characters who walked in and out of scenes. I didn't know who was who and how they were connected.Also, I don't know if we were supposed to hate Nana or not but I found her to be extremely self-obsessed. There's an ugly garishness to her personality that comes out , everywhere.The Ugly:The middle section of the book was boring, very much like the entirety of ""Lorna Doone"". A lot goes on but almost nothing actually happens. On the whole the book was disappointing and I don't recommend it....more",Notes are private!,0,2,1,not set,"Jul 09, 2008","Jun 14, 2008",,Paperback,view (with text),/book/show/371456.Nana
146,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Game of Thrones        (A Song of Ice and Fire, #1)","Martin, George R.R.",0553588486,9780553588484,0553588486,835        pp,4.44,"2,489,721","Aug 06, 1996",Aug 2005,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"""Winter is coming.""The Good: The Starks are lords of the north in the Seven Kingdoms and are unaware of the danger threatening their family. The c""Winter is coming.""The Good: The Starks are lords of the north in the Seven Kingdoms and are unaware of the danger threatening their family. The current monarch, bloated and inept, is blind to the treachery and corruption surrounding the court and the Lannisters, his wife's family. Across the sea the heirs of the ousted monarch plan their revenge. Beyond the Wall, a defence against dark creatures from the north, something is stirring. Winter is coming.Martin's writing follows the same vein as Robert Jordan's ""Wheel of Time"" series but in a more concise manner. His descriptions could stand to be Hemingway-ed but overall they're effective and serve to illustrate various character's traits. This is due to the form of the story. Each chapter is told from the perspective of one of the main characters. This refreshing technique allows the reader to see different events from various angles and to see who's lying, who has something to hide. He also manages to communicate his time period through diction as none of his characters use contractions. This gives the dialogue and description a more archaic feel. Another impressive aspect of Martin's writing is the plot. Through the character chapters we are able to follow several stories, all of which intertwine. The genre Martin writes in is easily classified as Sword and Sorcery but with this series, ""A Song of Ice and Fire"", he leans heavily on the Sword aspect. This was a relief as I often find too many fantasy novels use the sorcery side as a deus ex machina to get out of situations. Martin's story is about people and their problems; it's gritty and realistic, like sand in the teeth. There are deep mythological and religious roots in this story and the reader is given occasional tidbits that round out the world. As well, you can never predict what's going to happen next and certain rules that apply in other fantasy novels don't apply here. Everyone is fair game; being a main characters does not guarantee safety. It makes the world more realistic. Various characters have different truths they live by and there are many you will hate at the mention of their names. I can honestly say that I recommend this book to anyone I know who likes fantasy. Martin is one of my favourite writer's in the genre. The Bad: Like Robert Jordan, Martin is sometimes too flowery with his descriptions. He also doesn't shy away from violence and other graphic scenes that are sometimes censored from other fantasy novels. Like any good western, this book is full of sex and death and it's not for everybody.As well, this book is jam-packed with characters and subplots that some may find difficult and frustrating to understand. My advice is if you can follow Lord of the Rings or Jordan's ""Wheel of Time"" series, you shouldn't have any trouble with Martin. I'll agree he isn't for everyone just as Jordan isn't for everyone. The books are long and jump around location wise. There's lots of swearing, graphic behaviour and occasional offensive misogynistic actions. There's also little resolution when it comes to the various plots but remember this is book one of a series. Some events are setups and plots that seem pointless now develop and grow in later books. The Ugly: Somebody find Eli Wallach....more",Notes are private!,0,3,2,not setnot set,"Jun 12, 2008not set","May 28, 2008",,Mass Market Paperback,view (with text),/book/show/13496.A_Game_of_Thrones
147,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The War of the Worlds,"Wells, H.G.",0375759239,9780375759239,0375759239,192        pp,3.83,"314,057",1898,"Mar 12, 2002",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"""No one would have believed in the last years of the nineteenth century that this world was being watched keenly and closely by intelligences greater ""No one would have believed in the last years of the nineteenth century that this world was being watched keenly and closely by intelligences greater than man's and yet as mortal as his own.""I was happy to read this book as it's on my BTRBID list. It describes the invasion and subsequent takeover of England by Martians. We follow the first-hand accounts a man and his brother who experience the Martian landings and their various attacks on the populous. The reader witnesses the power of the Martian's tripods, strangely coloured gases and their deadly heat-ray, a pre-cursor to the laser. All attacks against these strange creatures seem futile, prompting a mass evacuation from London and the countryside.The action is fast-paced and we meet various characters who react differently to the threat of invasion. The reader practically gets a geography lesson with all of the towns and specific areas of country covered and mentioned by the main character. I have to commend Wells' imagination as he couldn't draw upon other literature to create the Martians and their technology. There is also some beautiful language here ""Those who have only seen London veiled in her sombre robes of smoke can scarcely imagine the named clearness and beauty of the silent wilderness of houses.""It was interesting to read the book that has inspired so many works and to read between the lines. Wells was a staunch evolutionist and this is obvious in his detailed description and reasoning behind the Martian's appearance. Isaac Asimov argued the book was a condemnation of British colonialism, comparing them to the aliens. There were times I forgot this was taking place before the turn of the 20th century. The reason for this was that several places made me think of WWII. For example, All the shipping in the world seemed going Londonward in those days."" That made me think of the rationing going on the UK and the ships coming with supplies from North America.The language is archaic and very much of the Victorian era, being written in 1898. The syntax and diction is more technical than flowery but I had a hard time picturing some of Well's descriptions of the martian's equipment. I think this probably comes from being one of the first science fiction novels out there. I didn't find the main character believable. I couldn't see how he would remain sane while the rest of the world went mad around him. The scene in the cellar was a good example. I expected this to be the place where Wells redeemed himself and made the protagonist truly contemplate murder to save his own skin. It would have brought up questions about humanity and how far a person will go to survive but instead Wells dodges the issue.The book also felt extremely short. It was just a recounting of events over a period of three weeks and in some parts I felt Wells had left part of the story out or we were missing something important....more",Notes are private!,0,1,1,not set,"May 24, 2008","May 22, 2008",,Paperback,view (with text),/book/show/8909.The_War_of_the_Worlds
148,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Seven Dials Mystery,"Christie, Agatha",0553132628,9780553132625,0553132628,217        pp,3.80,"27,150",1929,1980,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"May 15, 2008","May 08, 2008",,Paperback,view,/book/show/528945.The_Seven_Dials_Mystery
149,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Jungle,"Sinclair, Upton",1884365302,9781884365300,1884365302,335        pp,3.77,"145,487",1906,"Apr 01, 2003",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"""They could tell the whole hateful story of it, set forth in the inner soul of a city in which justice and honor, women's bodies and men's souls were ""They could tell the whole hateful story of it, set forth in the inner soul of a city in which justice and honor, women's bodies and men's souls were for sale in the marketplace, and human beings writhed and fought and fell upon each other like wolves in a pit, in which lusts were raging fires, and men were fuel, and humanity was festering and stewing and wallowing in its own corruption.""The Good:Jurgis Rudkus is a Lithuanian immigrant, newly landed in Chicago, IL with his extended family. Like many immigrants, he dreams of a new life: work, good pay, food on the table. Things begin to go wrong from the moment they arrive. Con men are quick to take advantage as greed, corruption and moral decay are the driving forces in town. The fortunes of the family dwindle and they learn to shrink from opportunity as it often serves as a Trojan Horse.Upton Sinclair traveled to Chicago to research this story, originally intending to focus on the morbidity of working conditions but instead switched over food safety after witnessing the revolting conditions in which food was prepared. After the book was published, its effect became apparent. Foreign sales of American meat fell by one half and to calm public outrage, major meat packers lobbied the government to pass legislation to pay for the additional inspection and certification of meat packaged in the United States. This led to the passage of the Meat Inspection Act and the Pure Food and Drug Act of 1906, which established the Food and Drug Administration.This story is a great example of the idea that books can change the world, something I deeply believe in. The publishing of this book led to public outcry and a government investigation that led to the passage of pure food laws.The Bad:The story and main characters are victims of Sinclair's criticism of the meatpacking industry, the poor working conditions and the all consuming poverty and hopelessness of the lower classes. While Sinclair spends time over-describing slaughterhouse conditions and the joys of socialism, the plot fades into the background, subservient to his hidden agenda.While I like the idea of a book changing things for the better in the real world, I was looking forward to the story of this Lithuanian family and their struggle as immigrants. Instead the story is treated more like a textbook documenting the lack of food safety in Chicago in order to illustrate the problems with American food safety. The book shouldn't have tried to be both story and textbook as the two inevitably end up clashing and leave the reader wanting.The Ugly:I had trouble stomaching this book. I'm not a vegetarian but it was difficult to contemplate eating meat after finishing this book. As well, I found I couldn't physically eat anything in the actual reading of the book. Sinclair doesn't hold back on detail or description when it comes to the horrors of the packing houses or other various food preparation factories....more",Notes are private!,0,10,1,not set,"May 07, 2008","Apr 30, 2008",,Paperback,view (with text),/book/show/41681.The_Jungle
