,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Kat's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
448,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Revisionists,"Mullen, Thomas*",0316176729,9780316176729,0316176729,448        pp,3.34,"1,718","Sep 28, 2011","Sep 28, 2011",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Zed is a traveler from a post-cataclysm future; Leo is an ex-spy; Tasha an attorney whose brother died in Afghanistan; Sari is an Indonesian woman whoZed is a traveler from a post-cataclysm future; Leo is an ex-spy; Tasha an attorney whose brother died in Afghanistan; Sari is an Indonesian woman who works as a maid and nanny in Washington home of a Korean diplomat. All of them scurry around the Washington, D.C. of the past few years, trying to keep bad things from happening. The novel is an odd mix of elements: its plot and characters seemed genre (spy story more than sf, in spite of the time travel element), but prose style and, especially, the thematic material, are more what you'd expect from literary fiction. Though the story is engrossing it doesn't grow more engrossing as it progresses, so if the thrill of acceleration is what you love most, this is probably not for you. ...more",Notes are private!,0,0,1,"Nov 12, 2012","Nov 21, 2012","Feb 10, 2012",,Hardcover,view (with text),/book/show/10789142-the-revisionists
449,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Chateau,"Maxwell, William",1860468144,9781860468148,1860468144,402        pp,3.63,734,"Jan 01, 1961","Dec 28, 2000",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"It took me forever to read this essentially plotless book, yet almost every sentence was a delicious experience--until the final section. The book relIt took me forever to read this essentially plotless book, yet almost every sentence was a delicious experience--until the final section. The book relays, in day-to-day, prosaic detail, the experiences of a young, well-to-do married American couple who are making a visit to post-WWII France. The greater themes have to do with the injuries France has received from the war and the general weight and thrust of history, I suppose, but the immediate, brilliant subject matter is the bewilderment of traveling in a foreign country and the confusion and insecurities involved in extending yourself to potential new friends. How do we know if the people we meet are sincere? How do we know if their way of being friends is compatible with ours? Though my own visits to France were taken many decades after this one, I experienced a sense of profound recognition in reading this.The book seemed to conclude with the departure of the couple from France; many mysteries were left appropriately, even deliciously, unanswered. But then came an extensive and clunky epilogue, which proceeded, in the authorial voice, to answer the questions readers are assumed to be asking. The seeds to this voice were planted earlier in the novel when italicized questions from an unknown source appeared and were answered several times. These were distracting, but for the most part were passed over quickly and forgotten. But the long indulgence of this technique at the end of the novel, which may have been considered audaciously post-modern, in fact is like an ugly tear in a beautiful portrait. I recommend skipping it. ...more",Notes are private!,0,0,1,"Feb 09, 2012","Mar 10, 2012","Feb 09, 2012",,Paperback,view (with text),/book/show/291885.The_Chateau
450,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Friends of Meager Fortune,"Richards, David Adams",0385660944,9780385660945,0385660944,384        pp,3.81,562,"Sep 19, 2006","Sep 19, 2006",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This novel, set in the forests of New Brunswick before such new-fangled technologies as buzz saws and trucks have revolutionized the logging industry,This novel, set in the forests of New Brunswick before such new-fangled technologies as buzz saws and trucks have revolutionized the logging industry, has a plot that moves right along and a moral perspective on the community under its lens; these things I liked. But the writing is over-dramatic and repetitive, and the characters are familiar stereotypes (the intellectual male misfit in a manly family; the woman so innocent she doesn't realize that her words and actions are being interpreted by the town as immodest; the saintly, picked-on character who never turns on those who persecute him, etc.). Having said that, I will also say that Richards shows some skill at illuminating the motives of the loggers and townspeople who end up behaving badly; perhaps there's some take-away there for all of us. ...more",Notes are private!,0,0,1,"Feb 09, 2012","Feb 20, 2012","Jan 05, 2012",,Hardcover,view (with text),/book/show/1110346.The_Friends_of_Meager_Fortune
451,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Man in the Wooden Hat        (Old Filth, #2)","Gardam, Jane",1933372893,9781933372891,1933372893,233        pp,4.06,"7,378",2009,"Oct 27, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 05, 2012",,Paperback,view,/book/show/6570431-the-man-in-the-wooden-hat
452,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Wild Sheep Chase        (The Rat, #3)","Murakami, Haruki",037571894X,9780375718946,037571894X,353        pp,3.94,"125,646","Oct 13, 1982","Apr 09, 2002",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Surrealism is not my thing, but for the sake of my face-to-face book group I braved this one in tiny nightly doses, and found it less onerous than I eSurrealism is not my thing, but for the sake of my face-to-face book group I braved this one in tiny nightly doses, and found it less onerous than I expected it to be. I had little idea when finished what it was about, but the book group discussion proved not only fruitful but tremendously fun. I doubt I'll be reading more Murakami, but I'm glad I ventured once. ...more",Notes are private!,0,0,1,"Jan 05, 2012","Feb 06, 2012","Jan 05, 2012",,Paperback,view (with text),/book/show/11298.A_Wild_Sheep_Chase
453,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Sense of an Ending,"Barnes, Julian",0224094157,9780224094153,0224094157,150        pp,3.74,"179,067","Aug 04, 2011","Aug 04, 2011",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jan 05, 2012","Jan 05, 2012",,Hardcover,view,/book/show/10746542-the-sense-of-an-ending
454,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Widower's Tale,"Glass, Julia*",030737792X,9780307377920,030737792X,416        pp,3.67,"11,349",2009,"Sep 07, 2010",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I always enjoy the fully developed characters of Julia Glass, but I sometimes wish they didn't have quite so much backstory; the effect is to slow theI always enjoy the fully developed characters of Julia Glass, but I sometimes wish they didn't have quite so much backstory; the effect is to slow the narrative. I enjoy a leisurely pace, but object to a plodding one, which The Widower's Tale occasionally succumbs to. Glass's characters are often related to one another. In this novel the patriarch and central character is Percy Darling, who lost his wife Poppy when his two daughters were still young. His grown children and grandchildren, a Guatemalan gardener named Celestino, a gay pre-school teacher named Ira, and an artist named Sarah, are other significant characters; through these themes having to do with affluence, belonging, history, bonding, disease, and social change are explored. Though reading requires commitment, the effort is rewarded. ...more",Notes are private!,0,0,1,"Jan 05, 2012","Jan 17, 2012","Jan 05, 2012",,Hardcover,view (with text),/book/show/7857656-the-widower-s-tale
455,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Makioka Sisters,"Tanizaki, Jun'ichirō",0679761640,9780679761648,0679761640,530        pp,4.04,"9,822",1948,"Sep 26, 1995",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 29, 2011",,Paperback,view,/book/show/34449.The_Makioka_Sisters
456,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The London Train,"Hadley, Tessa",0062011839,9780062011831,0062011839,324        pp,3.27,"2,524",2011,"Jan 21, 2020",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This book is composed of two lightly connected novellas, something I didn't realize until I was well into the second one. This interfered with what I This book is composed of two lightly connected novellas, something I didn't realize until I was well into the second one. This interfered with what I believe would have been a terrific reading experience. I love Hadley's writing style and her ability to bring us close to realistically flawed characters. The situations are domestic and common: a daughter leaves home, a couple is infertile, a mother dies, spouses stray. I was interested in the mental and emotional experiences of the characters, and liked the way themes drifted in and out of their lives as they tend to do in many of our own. It was a good example of writing that includes the realities of our time--including climate change--without taking those realities as their chief subject matter. ...more",Notes are private!,0,0,1,"Jan 13, 2013","Jan 25, 2013","Dec 22, 2011",,Paperback,view (with text),/book/show/9662903-the-london-train
457,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Comforters,"Spark, Muriel",0140019111,9780140019117,0140019111,149        pp,3.61,"1,851",1957,"Jan 01, 1978",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 16, 2011","Dec 18, 2011","Dec 16, 2011",,Paperback,view,/book/show/69521.The_Comforters
458,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lightning Rods,"DeWitt, Helen",0811219437,9780811219433,0811219437,273        pp,3.44,"2,509","Oct 05, 2011","Oct 05, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 13, 2011",,Hardcover,view,/book/show/10917836-lightning-rods
459,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Greenhouse,"Ólafsdóttir, Auður Ava",1611090792,9781611090796,1611090792,260        pp,3.81,"5,840",2007,"Oct 11, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 10, 2011",,Paperback,view,/book/show/11208846-the-greenhouse
460,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Old Filth        (Old Filth, #1)","Gardam, Jane",1933372133,9781933372136,1933372133,290        pp,3.95,"18,281",2004,"Jun 01, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Dec 10, 2011","Dec 10, 2011",,Paperback,view,/book/show/37060.Old_Filth
461,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Union Atlantic,"Haslett, Adam*",0385524471,9780385524476,0385524471,320        pp,3.35,"1,910",2010,"Feb 09, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 08, 2011",,Hardcover,view,/book/show/6488598-union-atlantic
462,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Racing Demon,"Hare, David",0571161065,9780571161065,0571161065,88        pp,3.71,153,1990,"Sep 21, 1995",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 06, 2011","Dec 07, 2011","Dec 06, 2011",,Paperback,view,/book/show/422943.Racing_Demon
463,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Rules of Civility,"Towles, Amor*",,,,335        pp,4.08,"232,155","Jul 26, 2011","Jul 26, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 06, 2011",,Hardcover,view,/book/show/10054335-rules-of-civility
464,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Glass: A Novel,"Savage, Sam",1566892732,9781566892735,1566892732,223        pp,3.45,174,2011,"Sep 13, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 01, 2011",,Paperback,view,/book/show/11333438-glass
465,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Years,"Woolf, Virginia",0141185325,9780141185323,0141185325,444        pp,3.76,"5,775",1937,"Mar 05, 2002",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"It's been years since I read Virginia Woolf. I loved her when I first encountered her work, back in my twenties, but I hadn't read enough literature tIt's been years since I read Virginia Woolf. I loved her when I first encountered her work, back in my twenties, but I hadn't read enough literature then to fully appreciate the novels I loved. I'm glad I waited till now to read this particular one, which deals, as I am now dealing, with age, and the passage of time, with generational change, and with the meaning of it all.The characters are many and are for the most part lightly sketched and difficult, at first, to keep track of, a problem not helped by the device of jumping ahead a number of years. And there is no forward movement of the ordinary sort; it's the drama of consciousness that pulls you through. In some ways it's a novel about class and status and gender, but its more principal import is gorgeously existential and for me, deeply satisfying. ...more",Notes are private!,0,0,1,"Oct 12, 2011","Oct 30, 2011","Oct 12, 2011",,Paperback,view (with text),/book/show/18852.The_Years
466,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Phineas Finn        (Palliser, #2)","Trollope, Anthony",,,,752        pp,3.99,"7,149",1869,"Sep 29, 1977",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Nov 2011,"Dec 06, 2011","Oct 07, 2011",,Paperback,view,/book/show/374352.Phineas_Finn
467,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Art of Fielding,"Harbach, Chad*",0316126691,9780316126694,0316126691,512        pp,3.99,"112,997","Sep 07, 2011","Sep 07, 2011",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I'm a lover of the game of baseball and enjoyed this story of a committed shortstop and his writer's, oops, fielder's block. But I confess that a few I'm a lover of the game of baseball and enjoyed this story of a committed shortstop and his writer's, oops, fielder's block. But I confess that a few rhapsodic s had led me to expect something meatier than I found here. ...more",Notes are private!,0,0,1,not set,"Dec 19, 2012","Oct 05, 2011",,Hardcover,view (with text),/book/show/10996342-the-art-of-fielding
468,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Absalom and Achitophel,"Dryden, John",1419104535,9781419104534,1419104535,48        pp,3.16,487,1681,"Jun 17, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 27, 2011","Oct 05, 2011","Sep 27, 2011",,Paperback,view,/book/show/12907.Absalom_and_Achitophel
469,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Financial Lives of the Poets,"Walter, Jess",006196591X,9780061965913,,320        pp,3.70,"10,751",2009,Sep 2021,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Sep 24, 2011","Sep 17, 2011",,ebook,view,/book/show/7025115-the-financial-lives-of-the-poets
470,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Game of Thrones        (A Song of Ice and Fire, #1)","Martin, George R.R.",,,,695        pp,4.44,"2,489,873","Aug 06, 1996","May 28, 2002",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Found this engrossing and entertaining. Martin is a first-class world-builder and his characters come to life and some events and settings are surprisFound this engrossing and entertaining. Martin is a first-class world-builder and his characters come to life and some events and settings are surprising (though some are more predictable). In spite of all the things Martin does well, however, the book didn't quite live up to the expectations I had of it based on some rave s I'd read. ...more",Notes are private!,0,0,1,not set,"Sep 10, 2011","Sep 16, 2011",,Paperback,view (with text),/book/show/985873.A_Game_of_Thrones
471,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Great Fire,"Hazzard, Shirley",0312423586,9780312423582,B0013TFC2I,326        pp,3.48,"5,229","Oct 14, 2003","Jan 01, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Set in what was then called ""the Far East"" in the aftermath of World War II, The Great Fire is an extraordinary book by an extraordinary writer. The nSet in what was then called ""the Far East"" in the aftermath of World War II, The Great Fire is an extraordinary book by an extraordinary writer. The novel examines how lives and even cultures have been forever altered by the war, and demonstrates how people caught in its grasp struggle to see themselves as having free will and being able to make choices; it urges those who have managed to evade catastrophe to seize life and live it. The characters are convincing and indelible: Aldred Leith, the protagonist; Ben and Helen, gifted young people in terrible circumstances; Peter Exeley, Leith's friend, who is groping toward his own future. Shirley Hazzard's work is often compared to that of Henry James, for good reason: She has that acute observation of human personalities and interactions that can render subtle, precise truths. Her prose style is absolutely her own--she's that rare, truly original voice--and is deeply beautiful and evocative. (I should perhaps say here that I am particularly fond of elliptical prose, of sentences that must be reread to be understood.) I have a few reservations about the novel. A minor one is that Hazzard's dialogue is sometimes indistinguishable from her prose. I also think that the novel could be more deft structurally. The parallel story of Peter Exeley is essential to Hazzard's theme but is awkwardly handled, seeming to be either too large or too small for the book. My last objection is not technical, but philosophical: the conclusion of the novel allows more nobility to passionate love than I myself am inclined to do. But the fact that Hazzard was by all accounts deeply devoted to her husband for the thirty-one years before she was widowed elicits my forgiveness. ...more",Notes are private!,0,2,1,"Aug 12, 2011","Aug 29, 2011","Aug 12, 2011",,Paperback,view (with text),/book/show/142975.The_Great_Fire
472,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Persuasion,"Austen, Jane",0192802631,9780192802637,0192802631,249        pp,4.15,"702,322","Dec 20, 1817","Jan 01, 2004",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"When the books I've been reading haven't been bringing me joy, I reread Jane Austen. This time through, I skipped the usual ending and read the originWhen the books I've been reading haven't been bringing me joy, I reread Jane Austen. This time through, I skipped the usual ending and read the original--brief and rough, granted, but possibly more true to Austen's usual vision of things, as it leaves out **SPOILER**the scene during which Wentworth writes an unlikely letter about his long-standing love. Come on now, we all know what sailors do when they're in port. ...more",Notes are private!,0,1,1,not set,"May 26, 2011","Jul 08, 2011",,Paperback,view (with text),/book/show/2156.Persuasion
473,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Major Pettigrew's Last Stand,"Simonson, Helen*",1400068932,9781400068937,1400068932,359        pp,3.90,"141,217",2010,"Mar 02, 2010",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I thought this book would be delicious but light; I was right not to regard it as serious reading, but it wasn't nearly as pleasurable to read as I hoI thought this book would be delicious but light; I was right not to regard it as serious reading, but it wasn't nearly as pleasurable to read as I hoped it would be. I'm afraid I was rather impatient with the Major's ethical blind spots. ...more",Notes are private!,0,0,1,not set,"Jun 23, 2011","Jul 08, 2011",,Hardcover,view (with text),/book/show/6643090-major-pettigrew-s-last-stand
474,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hard Times,"Dickens, Charles",0321107217,9780321107213,0321107217,384        pp,3.54,"68,417",1854,"Oct 09, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"It's his shortest novel, and is not considered one of his best, but I thoroughly enjoyed rereading this novel. Thomas Gradgrind is determined that hisIt's his shortest novel, and is not considered one of his best, but I thoroughly enjoyed rereading this novel. Thomas Gradgrind is determined that his children will be taught nothing fanciful or imaginative, but shall be nourished strictly with ""facts."" His son grows up to be selfish and dishonest; his daughter suffers deep emotional damage. The events take place in a mill town blackened by industry; the scenes set among ""the Hands"" tend toward the sentimental, and though Dickens shows a strong sympathy for the workers as against the oppressive industrialists who employ them, he inexplicably paints the union organizer as a sleazy user. The characters are shown to have come from a variety of social classes and have moved up and down the class ladder throughout their lives; in this novel Dickens concerns himself closely with this theme, while his characters are for the most part types. This doesn't keep them from being successful: Mrs. Sparsit is a triumphant result of Dickens' comic genius. ...more",Notes are private!,0,0,1,not set,"Jun 27, 2011","Jul 08, 2011",,Paperback,view (with text),/book/show/5344.Hard_Times
475,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Middlesex,"Eugenides, Jeffrey",0312422156,9780312422158,0312422156,529        pp,4.03,"639,178","Sep 04, 2002","Sep 16, 2002",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"When, in the middle of reading three novels at once, I decided to switch to the one-book-at-a-time method, this is the one I elected to finish first. When, in the middle of reading three novels at once, I decided to switch to the one-book-at-a-time method, this is the one I elected to finish first. It's so readable, so entertaining, that I knew I would have no problems finishing it, though I didn't find the earlier generations as fully engrossing as I did the narrator's own life. The sweep of cultural history is impressive, as Eugenides covers the Detroit car culture, the race riots, the first Black Muslim temple, and other iconic moments. An achievement, yes--but the heart of the book lies in Cal/Callie's sexual identity, and its impact blooms from that seed. I sometimes found myself itching for the kind of seriousness that comes from having a tighter focus. Large issues don't always require a large canvas. ...more",Notes are private!,0,0,1,"Jul 08, 2011","Aug 17, 2011","Jul 08, 2011",,Paperback,view (with text),/book/show/2187.Middlesex
476,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Information,"Amis, Martin",0679735739,9780679735731,0679735739,374        pp,3.60,"6,072",1995,"Mar 19, 1996",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Richard Tull is a very literary (impenetrable, in fact) novelist whose career has hit the skids; his friend Gwyn Barry is lionized for his uplifting nRichard Tull is a very literary (impenetrable, in fact) novelist whose career has hit the skids; his friend Gwyn Barry is lionized for his uplifting novels of somewhat lighter weight. Richard finds this unforgivable, and resolves to destroy Gwyn's life no matter what it takes. Amis brings tremendous hilarity and even some compassion (though not a lot) to the story of these unpleasant people who are so unlike and yet so like we are ourselves. It occurred to me while reading The Information that it's in some respects very like the work of Iris Murdoch: characters who are representative rather than deeply individual; plots with comedic elements and some degree of artificiality; investigation of the moral sphere; and a tendency to assert meaning with recurring symbols and motifs--a book group, or a classroom, could spend an entire evening on the various things that happen to Richard's nose in the course of this novel--and that's just one of many such threads. I never took the time to figure out what the nose symbolism was all about, but there was no escaping the novel's major theme: the mortality that we all share.  ...more",Notes are private!,0,1,1,"Jul 08, 2011","Aug 25, 2011","Jul 08, 2011",,Paperback,view (with text),/book/show/380017.The_Information
477,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Dreyfus Affair: A Love Story,"Lefcourt, Peter",0060975598,9780060975593,0060975598,290        pp,3.92,971,"Apr 14, 1992","Jan 01, 1993",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Years ago I thought of a great idea for a novel--a double play combination in the majors who fall in love with each other. I always knew it wasn't my Years ago I thought of a great idea for a novel--a double play combination in the majors who fall in love with each other. I always knew it wasn't my story to write, and was delighted when I found out someone else had undertaken it. Peter Lefcourt's comic novel about a man who discovers his sexual orientation after he already has a wife and family is neither politically correct nor literarily weighty, but it's such a good read that I revisit it every few years when the baseball season opens. Lefcourt pokes some fun at everyone and provides a lot of hilarity, but he's essentially humane in his treatment of his major characters. For the most part the novel is believable and realistic. Its dramatic concluding events move the novel into the realm of farce, but provide a satisfying ending. ...more",Notes are private!,0,0,1,not set,Apr 2011,"May 10, 2011",,Paperback,view (with text),/book/show/452940.The_Dreyfus_Affair
478,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Bastard of Istanbul,"Shafak, Elif*",0670038342,9780670038343,0670038342,368        pp,3.87,"54,437",Mar 2006,"Jan 18, 2007",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I loved the opening chapter of this novel--I like comic novels, and I like feminist novels, and this seemed to be both. But as it progressed I found mI loved the opening chapter of this novel--I like comic novels, and I like feminist novels, and this seemed to be both. But as it progressed I found myself deeply disappointed. The story describes a zany, dysfunctional family of Turkish (mostly) women (mostly). In common with many contemporary novels, the book has a fable-like quality, and through this lens examines the Turkish massacre of ethnic Armenians and the role denial can play at both national and familial levels. But the plot is clunky, with most events telegraphed many pages in advance, and of the many, many characters, only a few come to life even briefly. ...more",Notes are private!,0,0,1,"May 10, 2011","Jun 06, 2011","May 10, 2011",,Hardcover,view (with text),/book/show/98920.The_Bastard_of_Istanbul
479,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Miss Mackenzie,"Trollope, Anthony",0192818465,9780192818461,0192818465,432        pp,3.93,"1,371",1865,"Dec 15, 1988",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This unusually short and uncomplicated Trollope novel was a delicious read; there isn't a single slow spot. And the novel is especially interesting frThis unusually short and uncomplicated Trollope novel was a delicious read; there isn't a single slow spot. And the novel is especially interesting from a feminist perspective. I think I can safely say that it's the most unromantic novel with a marital plot--that is, a plot that ends with marriage--that I have ever read. Miss Mackenzie spent her youth in a dependent and confined environment, nursing her invalid brother. At his death she finds herself free and well to do, and sets out to discover what life can offer her in these circumstances. The dangers are many, as Miss Mackenzie, though middle aged (at least in Trollope's time), still thinks wistfully of marriage, and her money makes her a target for fortune hunters. She has multiple suitors, but none are young or dashing; even the ultimate victor remains stodgy and querulous, though ethically embraceable. An excellent comic novel that explores in acute detail the money-marriage tangle and creates a memorable and realistic portrait of a strong woman in the latter half of the nineteenth century--Miss Mackenzie is my favorite Trollope heroine ever. Two more pluses: there are no Semitic moneylenders in this story, and you can download it free at the Gutenberg Project. ...more",Notes are private!,0,3,1,not set,"May 09, 2011","May 10, 2011",,Paperback,view (with text),/book/show/445700.Miss_Mackenzie
480,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ransom,"Malouf, David",0307475247,9780307475244,0307475247,224        pp,3.69,"4,787",2009,"Jan 25, 2011",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Apr 22, 2011","Apr 22, 2011",,Paperback,view,/book/show/8194864-ransom
481,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Desperate Characters,"Fox, Paula",0007150385,9780007150380,0007150385,176        pp,3.54,"8,472",1970,2003,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 10, 2011",,Paperback,view,/book/show/96544.Desperate_Characters
482,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Great Night,"Adrian, Chris",0374166412,9780374166410,0374166412,292        pp,3.16,"1,408","Apr 26, 2011","Apr 26, 2011",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I am a huge fan of the realist novel and rarely read anything w/non-realist elements voluntarily. This extraordinary novel is the exception. It's set I am a huge fan of the realist novel and rarely read anything w/non-realist elements voluntarily. This extraordinary novel is the exception. It's set mostly in Buena Vista Park in San Francisco and features the fairies from Shakespeare's A Midsummer Night's Dream as characters, though it has mortals in it too. Comic in tone with some tragic scenes and a sad undercurrent, it's like nothing I've ever read before. I highly recommend it, though I should mention that it has a LOT of explicit sex, some of it comic and some of it potentially disgusting (depending on where your disgustometer registers). However, the book also has a deeply moral core. ...more",Notes are private!,0,0,1,"Apr 18, 2014","May 14, 2014","Apr 10, 2011",,Hardcover,view (with text),/book/show/9663287-the-great-night
