,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Amy's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
907,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I've Got Your Number,"Kinsella, Sophie*",0385342063,9780385342063,0385342063,448        pp,3.94,"226,877","Nov 02, 2011","Feb 14, 2012",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Sometimes you just want to sit down with a good chick lit book and laugh. As always, Sophie Kinsella delivers a funny, charming, and hilarious book thSometimes you just want to sit down with a good chick lit book and laugh. As always, Sophie Kinsella delivers a funny, charming, and hilarious book that will be perfect to tackle for your summer reading this year.When Poppy Wyatt begins showing off her family heirloom engagement ring to all of her friends at a hotel reception, her ring ends up missing, amid the chaos of the fire alarms going off at the hotel. Not only is Poppy lost without her ring, her phone is stolen during the chaos with the number she has given the hotel staff to use to contact her if they do discover her ring.When she spots a cell phone on top of a trash can, she gives that phone’s number out to the hotel staff, in hopes someone will find her engagement ring and call her on it. Of course, the phone belongs to someone and with that first call, Poppy’s life is turned upside down when businessman Sam Roxton begins chatting and texting Poppy.The book is back to Sophie’s roots of hilarity that made her infamous Shopaholic series so delightful. I really enjoyed this cute modern day love story and I think you will too!Not enough great reads for you? Check out our Books section of our site for monthly recommendations and ideas for making reading a priority again in your busy mom life!...more",Notes are private!,0,2,1,"Mar 14, 2012","Mar 18, 2012","Mar 14, 2012",,Hardcover,view (with text),/book/show/12033455-i-ve-got-your-number
908,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fireflies in December        (Calloway Summers #1),"Valent, Jennifer Erin*",1414324324,9781414324326,1414324324,344        pp,3.99,"4,544","Dec 22, 2008","Jan 01, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 24, 2012",,Paperback,view,/book/show/4859743-fireflies-in-december
909,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Snow Child,"Ivey, Eowyn*",0316175676,9780316175678,0316175676,386        pp,4.00,"148,747","Feb 01, 2012","Feb 01, 2012",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The Snow Child takes place in 1920 in Alaska where a city-bred girl Mabel and her husband Jack are trying to make a life for themselves in the isolateThe Snow Child takes place in 1920 in Alaska where a city-bred girl Mabel and her husband Jack are trying to make a life for themselves in the isolated woods of an Alaskan farm. More than anything Mabel & Jack have longed for a child, but have remained childless and are beginning to drift apart. Mabel is in the throes of a deep depression and Jack is beginning to wonder if their decision to move to Alaska was a sound one.One night, amid the first falling snow, Jack & Mabel have a moment of tenderness and begin playing in the snow. They decide to make a snow child and add little additions from Mabel’s wardrobe to wrap her in.The next morning, their snow child is gone, but they begin catching the glimpse of a child running through the woods wearing Mabel’s items that were once on their snow child. This child of the woods contentedly runs around the forest in the freezing cold with a red fox. Mabel and Jack are left wondering…is this a real child or is this a fairytale child that they are simply hallucinating?This is a grown-up fairytale that is just so beautifully written that your heart will be aching for Mabel and Jack that they can make this child that they have longed for to be their own. I was enraptured with the story from the first page and I have a feeling you will too!For more great s visit our Great Reads for Moms on MomAdvice....more",Notes are private!,0,2,1,"Feb 22, 2012","Feb 27, 2012","Feb 22, 2012",,Hardcover,view (with text),/book/show/11250053-the-snow-child
910,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Defending Jacob,William Landay*,0385344228,9780385344227,0385344228,421        pp,4.00,"298,325","Jan 31, 2012","Jan 31, 2012",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I am not interested in legal thrillers, but my girlfriend recommended this book to me and I am so thankful she did. This is one of the best thrillers I am not interested in legal thrillers, but my girlfriend recommended this book to me and I am so thankful she did. This is one of the best thrillers I have read since Before I Go to Sleep, and left me hanging on the edge of my seat for the entire book.Andy Barber has been a district attorney for over twenty years. He is well respected and knows how to command the courtroom. When a murder happens at his son’s school, he is among the first on the scene and is ready to help bring vindication to the murderer.What Andy never suspects is that his own son is the one who is charged with the murder. Andy is removed from the case when all clues begin to point towards his son. Andy doesn’t want to believe that his son could commit such a heinous crime, but as mounting evidence points towards Jacob, he is stuck between a rock and a hard place. Does he hide the evidence he finds that he knows that the police might be after or let the justice system decide the fate of his child?Part family drama, part thriller, I could not put this book down. My heart ached for this family who is now ostracized from their friends and coworkers, while the other part of me ached that Jacob would be proven guilty of the crime. The reader will be taken on a wild ride from start to finish with this book. It is a twisty ending that will leave you breathless.Whatever you do, add this deeply moving book to your list. I highly recommend this read for book clubs because it gives readers a chance to think what they might do to protect their child.Editor’s Note: This book contains violence and graphic language.For more great s visit our Great Reads for Moms on MomAdvice....more",Notes are private!,0,2,1,"Feb 18, 2012","Feb 22, 2012","Feb 18, 2012",,Hardcover,view (with text),/book/show/11367726-defending-jacob
911,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Red Tent,"Diamant, Anita*",0312353766,9780312353766,0312353766,324        pp,4.20,"598,741",1997,Oct 1997,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This is one of those books that everyone said, “I can’t believe you haven’t read that book yet.” I purchased the book when it came out and it sat on mThis is one of those books that everyone said, “I can’t believe you haven’t read that book yet.” I purchased the book when it came out and it sat on my bookshelf since I graduated high school. I had picked it up several times over the years, but just could not get into it. After tackling, “Outlander,” and “The Pillars of the Earth,” this year, I knew it was time to pull my dusty copy off of the shelves and indulge.The Red Tent is very loosely based upon the Biblical story of Dinah. It is a character in the Bible that is only briefly hinted at, but the story is told through her eyes, the daughter of Jacob and sister to his twelve sons that we know from our Bible stories.The red tent in the book is the place where the women would gather during their cycles, to give birth, and where they went when they were ill. This little tent is a sorority of sorts where the women sit to share their stories and sing songs. It is a refuge of safety for the women in a life that four mothers and wives (Rachel, Leah, Zilpah, & Bilah) must share together. Dinah tells the story of her four mothers and shares the struggles of being a woman during Biblical times, the passion that the women have for their husband, and the jealousy and rivalry that would exist with sharing a husband.The reader gets to follow the lives of these women through her childlike eyes until she becomes a woman herself and finds herself in a calling towards midwifery and as she journey into a foreign land. It is beautifully told as you, literally, see her dialogue changing and own awareness of her own womanhood. This book is rich with tradition and beautiful storytelling.I liked this story a lot and enjoyed the fictional perspective of Dinah. I wouldn’t say that the book was life changing for me, but it was beautifully written and a fun, fictional way to look at characters in the Bible.For more great s visit our Great Reads for Moms on MomAdvice....more",Notes are private!,0,0,1,"Jan 07, 2012","Feb 18, 2012","Jan 07, 2012",,Hardcover,view (with text),/book/show/4989.The_Red_Tent
912,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Girl in a Blue Dress: A Novel Inspired by the Life and Marriage of Charles Dickens,"Arnold, Gaynor",0307462269,9780307462268,0307462269,414        pp,3.56,"2,466","Aug 01, 2008","Jul 14, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 22, 2011",,Hardcover,view,/book/show/6552463-girl-in-a-blue-dress
913,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Secrets of Eden,"Bohjalian, Chris*",0307394972,9780307394972,0307394972,370        pp,3.46,"13,647","Feb 02, 2010","Feb 02, 2010",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 16, 2011","Dec 22, 2011","Dec 16, 2011",,Hardcover,view,/book/show/6562253-secrets-of-eden
914,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Alice Bliss,"Harrington, Laura*",0670022780,9780670022786,0670022780,320        pp,3.81,"3,102","Jun 01, 2011","Jun 02, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 16, 2011",,Hardcover,view,/book/show/9816578-alice-bliss
915,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Lost Hours,"White, Karen*",0451226496,9780451226495,0451226496,343        pp,3.90,"9,498","Apr 07, 2009","Apr 07, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 16, 2011",,Paperback,view,/book/show/6125229-the-lost-hours
916,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Best Kept Secret,"Hatvany, Amy*",1439193312,9781439193310,1439193312,352        pp,3.83,"5,206","May 23, 2011","Jun 07, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 16, 2011",,Paperback,view,/book/show/10113312-best-kept-secret
917,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Autobiography of Mrs. Tom Thumb,"Benjamin, Melanie*",0385344155,9780385344159,0385344155,424        pp,3.71,"10,509","Jul 26, 2011","Jul 26, 2011",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"It is rare for me to feel completely transported by a book, but Melanie Benjamin’s latest book swept me off my feet and literally had me searching forIt is rare for me to feel completely transported by a book, but Melanie Benjamin’s latest book swept me off my feet and literally had me searching for corners to read in until I could finish it. Fans of Benjamin’s last book, “Alice I Have Been,” will not be disappointed with this book and the unique perspective that Benjamin adds to sharing the story of Mercy Lavinia “Vinnie Bump.Vinnie stood at a mere two feet and eight inches tall, but her small stature is the only small element to her big story. Born in the nineteenth century, most families were encouraged to keep children plagued with genetic abnormalities or disorders hidden away from the public eye. Vinnie always wanted to be in the spotlight though and despite her parent’s longing for her to choose a quiet simple life of being home with them, Vinnie became a school teacher in her town. This wasn’t the path she wanted most in her life though and she felt she was destined for bigger things. When a “cousin” decides to start a traveling show, he reaches out to see if Vinnie might be interested in being a part of it. With Vinnie’s eyes always set on the prize of being on stage, she accepts the job to be in the traveling show, despite her parent’s best judgment.The show isn’t what Vinnie ever had hoped it would be and she finds she is paraded as a freak rather than the life singing and dancing she thought she was going to have. Ever determined to be and make more of her life, she sends a letter to P.T. Barnum that will forever alter the course of her life and create a friendship with a man that she never dreamed she would have in her life.Benjamin writes the story of Vinnie in such an honest and raw way that, in parts, I found myself a little teary-eyed. She perfectly captures the challenges of being small, the ridicule from others, the admiration when she finds her place in society, and the continual challenges of believing in your destiny no matter what. While Vinnie is not always likeable, she is admirable.I can’t recommend this book enough, if I tried. Vinnie’s story is captivating as are the other amazing characters in this story. Read this one today!...more",Notes are private!,0,1,1,"Nov 05, 2011","Nov 13, 2011","Nov 05, 2011",,Hardcover,view (with text),/book/show/9689093-the-autobiography-of-mrs-tom-thumb
