,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Amy's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
43,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Woke Up Like This,"Lea, Amy*",1662511698,9781662511691,B0C111TQL5,273        pp,4.04,"17,805","Sep 05, 2023","Oct 01, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Freebie from Amazon. Not exactly to my taste (enough so that I finished it and can't remember the end. Rounded up.Desperately trying to catch up on boFreebie from Amazon. Not exactly to my taste (enough so that I finished it and can't remember the end. Rounded up.Desperately trying to catch up on books I've read in 2023, before it turns 2024. Don't think I'll make it. Full  (hopefully) to come later....more",Notes are private!,0,0,1,not set,"Nov 29, 2023","Dec 29, 2023",,Kindle Edition,view (with text),/book/show/125931167-woke-up-like-this
44,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Maame,"George, Jessica",,,,320        pp,4.07,"83,336","Jan 31, 2023","Jan 31, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Desperately trying to catch up on books I've read in 2023, before it turns 2024. Don't think I'll make it. Full  (hopefully) to come later.3.5 sDesperately trying to catch up on books I've read in 2023, before it turns 2024. Don't think I'll make it. Full  (hopefully) to come later.3.5 stars...more",Notes are private!,0,1,1,not set,"Dec 24, 2023","Dec 29, 2023",,Hardcover,view (with text),/book/show/60784605-maame
45,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Wrong Place Wrong Time,"McAllister, Gillian*",0063252341,9780063252349,0063252341,416        pp,4.01,"305,292","May 12, 2022","Aug 02, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Really more 3.5Desperately trying to catch up on books I've read in 2023, before it turns 2024. Don't think I'll make it. Full  (hopefully) to cReally more 3.5Desperately trying to catch up on books I've read in 2023, before it turns 2024. Don't think I'll make it. Full  (hopefully) to come later....more",Notes are private!,0,2,1,not set,"Dec 21, 2023","Dec 29, 2023",,Hardcover,view (with text),/book/show/59947696-wrong-place-wrong-time
46,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Leftover Woman,"Kwok, Jean*",0063031469,9780063031463,0063031469,288        pp,3.78,"19,081","Oct 10, 2023","Oct 10, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"Dec 29, 2023",,Hardcover,view,/book/show/78296909-the-leftover-woman
47,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Breakaway,"Weiner, Jennifer*",1668033429,9781668033425,1668033429,400        pp,3.79,"34,693","Aug 29, 2023","Aug 29, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Another book set in Philly and surrounds. Rounded up.Desperately trying to catch up on books I've read in 2023, before it turns 2024. Don't think I'llAnother book set in Philly and surrounds. Rounded up.Desperately trying to catch up on books I've read in 2023, before it turns 2024. Don't think I'll make it. Full  (hopefully) to come later....more",Notes are private!,0,1,1,not set,"Dec 13, 2023","Dec 29, 2023",,Hardcover,view (with text),/book/show/85175319-the-breakaway
48,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tom Lake,"Patchett, Ann",006332752X,9780063327528,006332752X,309        pp,4.04,"241,721","Aug 01, 2023","Aug 01, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Thank you Ann Patchett. There's a reason i keep getting your books, and that I make a pilgrimage to your bookstore.Desperately trying to catch up on bThank you Ann Patchett. There's a reason i keep getting your books, and that I make a pilgrimage to your bookstore.Desperately trying to catch up on books I've read in 2023, before it turns 2024. Don't think I'll make it. Full  (hopefully) to come later. ...more",Notes are private!,0,0,1,not set,"Dec 11, 2023","Dec 23, 2023",,Hardcover,view (with text),/book/show/63241104-tom-lake
49,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Dirty Thirty        (Stephanie Plum, #30)","Evanovich, Janet*",1668003090,9781668003091,1668003090,336        pp,4.26,"32,780","Oct 31, 2023","Oct 31, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Desperately trying to catch up on books I've read in 2023, before it turns 2024. Don't think I'll make it. Full  (hopefully) to come later. Desperately trying to catch up on books I've read in 2023, before it turns 2024. Don't think I'll make it. Full  (hopefully) to come later. ...more",Notes are private!,0,0,1,not set,"Dec 03, 2023","Dec 23, 2023",,Hardcover,view (with text),/book/show/101144259-dirty-thirty
50,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Things We Leave Unfinished,"Yarros, Rebecca*",1682815668,9781682815663,1682815668,448        pp,4.30,"140,034","Feb 23, 2021","Feb 23, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Another book by this author is being raved about but I haven't yet gotten a copy. This one was available second hand so I thought I'd read it. DiffereAnother book by this author is being raved about but I haven't yet gotten a copy. This one was available second hand so I thought I'd read it. Different genre though.Desperately trying to catch up on books I've read in 2023, before it turns 2024. Don't think I'll make it. Full  (hopefully) to come later. ...more",Notes are private!,0,0,1,not set,"Dec 07, 2023","Dec 23, 2023",,Paperback,view (with text),/book/show/53137938-the-things-we-leave-unfinished
51,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Moshi Moshi,"Yoshimoto, Banana",8807019027,9788807019029,8807019027,208        pp,3.70,"5,753",2010,Jun 2012,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Desperately trying to catch up on books I've read in 2023, before it turns 2024. Don't think I'll make it. Full  (hopefully) to come later. Desperately trying to catch up on books I've read in 2023, before it turns 2024. Don't think I'll make it. Full  (hopefully) to come later. ...more",Notes are private!,0,1,1,not set,"Nov 26, 2023","Dec 23, 2023",,Paperback,view (with text),/book/show/15726091-moshi-moshi
52,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Holly,"King, Stephen*",1668016133,9781668016138,1668016133,449        pp,4.14,"91,080","Sep 05, 2023","Sep 05, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I used to not read Stephen King books. Now I can hardly wait to read them as soon as they come out.Desperately trying to catch up on books I've read iI used to not read Stephen King books. Now I can hardly wait to read them as soon as they come out.Desperately trying to catch up on books I've read in 2023, before it turns 2024. Don't think I'll make it. Full  (hopefully) to come later. ...more",Notes are private!,0,0,1,not set,"Nov 25, 2023","Dec 23, 2023",,Hardcover,view (with text),/book/show/65916344-holly
53,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nineteen Steps,"Brown, Millie Bobby",0063335786,9780063335783,,320        pp,3.71,"9,994","Sep 12, 2023","Sep 12, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Picked this up because of the author.Desperately trying to catch up on books I've read in 2023, before it turns 2024. Don't think I'll make it. Full rPicked this up because of the author.Desperately trying to catch up on books I've read in 2023, before it turns 2024. Don't think I'll make it. Full  (hopefully) to come later. ...more",Notes are private!,0,0,1,not set,"Nov 21, 2023","Dec 23, 2023",,ebook,view (with text),/book/show/123199043-nineteen-steps
54,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The World Is Full of Champions,"Sullivan, Julie",1637588593,9781637588598,B0BX4SNB93,291        pp,4.25,8,unknown,"Apr 18, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Philadelphia based novel.Desperately trying to catch up on books I've read in 2023, before it turns 2024. Don't think I'll make it. Full  (hopefPhiladelphia based novel.Desperately trying to catch up on books I've read in 2023, before it turns 2024. Don't think I'll make it. Full  (hopefully) to come later....more",Notes are private!,0,0,1,not set,"Nov 26, 2023","Dec 23, 2023",,Kindle Edition,view (with text),/book/show/123075796-the-world-is-full-of-champions
55,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fight Night,"Toews, Miriam",1635578175,9781635578171,1635578175,255        pp,4.04,"17,502","Oct 05, 2021","Oct 05, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Heard and excerpt read o n This American Life, and had to find the book to read. I think it is one of those books funnier spoken aloud.Desperately tryHeard and excerpt read o n This American Life, and had to find the book to read. I think it is one of those books funnier spoken aloud.Desperately trying to catch up on books I've read in 2023, before it turns 2024. Don't think I'll make it. Full  (hopefully) to come later. ...more",Notes are private!,0,0,1,not set,"Nov 15, 2023","Dec 23, 2023",,Hardcover,view (with text),/book/show/56978048-fight-night
56,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Artie and the Wolf Moon,"Stephens, Olivia*",1728420202,9781728420202,1728420202,256        pp,3.80,"3,763","Sep 07, 2021","Sep 07, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Desperately trying to catch up on books I've read in 2023, before it turns 2024. Don't think I'll make it. Full  (hopefully) to come later. Desperately trying to catch up on books I've read in 2023, before it turns 2024. Don't think I'll make it. Full  (hopefully) to come later. ...more",Notes are private!,0,0,1,not set,"Nov 11, 2023","Dec 23, 2023",,Paperback,view (with text),/book/show/42285449-artie-and-the-wolf-moon
57,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Wishing Game,"Shaffer, Meg*",0593598830,9780593598832,0593598830,304        pp,4.13,"103,630","May 30, 2023","May 30, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Rounded up to 4This book reminded me why I like to read so much, from the first page through the afterward. Thank you Dr Verghese.Desperately trying tRounded up to 4This book reminded me why I like to read so much, from the first page through the afterward. Thank you Dr Verghese.Desperately trying to catch up on books I've read in 2023, before it turns 2024. Don't think I'll make it. Full  (hopefully) to come later. ...more",Notes are private!,0,0,1,not set,"Nov 08, 2023","Dec 23, 2023",,Hardcover,view (with text),/book/show/62926992-the-wishing-game
58,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Covenant of Water,"Verghese, Abraham*",0802162177,9780802162175,0802162177,724        pp,4.47,"150,557","May 02, 2023",Jun 2023,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This book reminded me why I like to read so much, from the first page through the afterward. Thank you Dr Verghese.Desperately trying to catch up on bThis book reminded me why I like to read so much, from the first page through the afterward. Thank you Dr Verghese.Desperately trying to catch up on books I've read in 2023, before it turns 2024. Don't think I'll make it. Full  (hopefully) to come later. ...more",Notes are private!,0,1,1,not set,Nov 2023,"Dec 23, 2023",,Hardcover,view (with text),/book/show/180357146-the-covenant-of-water
59,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Silver Nitrate,"Moreno-Garcia, Silvia*",0593355369,9780593355367,0593355369,323        pp,3.63,"18,644","Jul 18, 2023","Jul 18, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Desperately trying to catch up on books I've read in 2023, before it turns 2024. Don't think I'll make it. Full  (hopefully) to come later. Desperately trying to catch up on books I've read in 2023, before it turns 2024. Don't think I'll make it. Full  (hopefully) to come later. ...more",Notes are private!,0,0,1,not set,"Nov 06, 2023","Dec 23, 2023",,Hardcover,view (with text),/book/show/63249718-silver-nitrate
60,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Fraud,"Smith, Zadie",0525558969,9780525558965,0525558969,464        pp,3.35,"17,298","Sep 05, 2023","Sep 05, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Desperately trying to catch up on books I've read in 2023, before it turns 2024. Don't think I'll make it. Full  (hopefully) to come later. Desperately trying to catch up on books I've read in 2023, before it turns 2024. Don't think I'll make it. Full  (hopefully) to come later. ...more",Notes are private!,0,0,1,not set,"Oct 16, 2023","Dec 23, 2023",,Hardcover,view (with text),/book/show/66086834-the-fraud
