,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Lynsi's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
322,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Book Woman of Troublesome Creek,"Richardson, Kim Michele*",,,,309        pp,4.22,"217,340","May 07, 2019","May 07, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 25, 2020","Apr 28, 2020","Apr 25, 2020",,Paperback,view,/book/show/40914165-the-book-woman-of-troublesome-creek
323,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Great Alone,"Hannah, Kristin*",,,,435        pp,4.42,"784,455","Feb 06, 2018","Feb 06, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 03, 2020","Sep 03, 2020","Apr 17, 2020",,Kindle Edition,view,/book/show/34912895-the-great-alone
324,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Modern Love: True Stories of Love, Loss, and Redemption","Jones, Daniel*",0593137043,9780593137048,0593137043,304        pp,4.21,"12,012","Sep 03, 2019","Sep 03, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 28, 2020","Jun 22, 2020","Apr 17, 2020",,Paperback,view,/book/show/45697243-modern-love
325,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Presence: Bringing Your Boldest Self to Your Biggest Challenges,"Cuddy, Amy*",0316256579,9780316256575,0316256579,352        pp,3.90,"17,772","Nov 03, 2015","Dec 22, 2015",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 13, 2020","Apr 29, 2020","Apr 13, 2020",,Hardcover,view,/book/show/25066556-presence
326,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Becoming,"Obama, Michelle*",,,,426        pp,4.46,"1,047,775","Nov 13, 2018","Nov 13, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 17, 2020","Apr 19, 2020","Apr 12, 2020",,Hardcover,view,/book/show/38746485-becoming
327,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sold on a Monday,"McMorris, Kristina*",1492663999,9781492663997,1492663999,344        pp,3.98,"105,189","Aug 28, 2018","Aug 28, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 24, 2020","May 24, 2020","Apr 12, 2020",,Paperback,view,/book/show/40216800-sold-on-a-monday
328,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Salt to the Sea,"Sepetys, Ruta*",,,0399160302,391        pp,4.36,"211,708","Feb 02, 2016","Feb 02, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 02, 2020","May 02, 2020","Apr 12, 2020",,Hardcover,view,/book/show/25614492-salt-to-the-sea
329,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,In Cold Blood,"Capote, Truman",0679745580,9780679745587,0679745580,343        pp,4.09,"659,357","Jan 01, 1959","Feb 01, 1994",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 11, 2020","Apr 13, 2020","Apr 11, 2020",,Paperback,view,/book/show/168642.In_Cold_Blood
330,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Secret Life of Water,"Emoto, Masaru",074328982X,9780743289825,074328982X,224        pp,3.94,817,2003,"Dec 27, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 08, 2020",,Hardcover,view,/book/show/38388.The_Secret_Life_of_Water
331,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hillbilly Elegy: A Memoir of a Family and Culture in Crisis,"Vance, J.D.",0062300547,9780062300546,0062300547,264        pp,3.87,"412,286","Jun 28, 2016","Jun 28, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 07, 2020","Apr 11, 2020","Apr 07, 2020",,Hardcover,view,/book/show/27161156-hillbilly-elegy
332,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Same Kind of Different as Me: A Modern-Day Slave, an International Art Dealer, and the Unlikely Woman Who Bound Them Together","Hall, Ron",0849900417,9780849900419,B001F7AXLS,237        pp,4.20,"89,925","Jan 01, 2006","Jan 01, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 06, 2020",,Hardcover,view,/book/show/104189.Same_Kind_of_Different_as_Me
333,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Beautiful Boy: A Father's Journey Through His Son's Addiction,"Sheff, David*",1328974715,9781328974716,1328974715,340        pp,4.15,"89,372",2007,"Sep 04, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 05, 2020","Apr 07, 2020","Apr 05, 2020",,Paperback,view,/book/show/35721089-beautiful-boy
334,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Britt-Marie Was Here,"Backman, Fredrik*",1501142534,9781501142536,1501142534,324        pp,4.09,"163,666","Oct 03, 2014","May 03, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 05, 2020","Apr 05, 2020","Apr 05, 2020",,Hardcover,view,/book/show/27406704-britt-marie-was-here
335,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Since You've Been Gone,"Matson, Morgan*",1442435003,9781442435001,1442435003,449        pp,4.08,"113,160","May 06, 2014","May 06, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 30, 2020","Mar 30, 2020","Mar 30, 2020",,Hardcover,view,/book/show/18189606-since-you-ve-been-gone
336,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Snoop: What Your Stuff Says About You,"Gosling, Sam*",0465027814,9780465027811,0465027814,263        pp,3.36,"4,917",2001,"May 27, 2008",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 22, 2020","Mar 27, 2020","Mar 22, 2020",,Hardcover,view,/book/show/1581330.Snoop
337,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Boy Erased: A Memoir of Identity, Faith, and Family","Conley, Garrard*",0735213461,9780735213463,0735213461,340        pp,3.62,"20,155","May 10, 2016","Feb 07, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 21, 2020","Mar 21, 2020","Mar 21, 2020",,Paperback,view,/book/show/33358204-boy-erased
338,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Second Chance: For You, For Me and For the Rest of Us","Hoke, Catherine",,,,unknown,4.24,182,unknown,Feb 2018,it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 21, 2020","Mar 21, 2020","Mar 21, 2020",,Paperback,view,/book/show/38465352-a-second-chance
339,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Where'd You Go, Bernadette","Semple, Maria",0297867288,9780297867289,0297867288,324        pp,3.88,"572,368","Aug 14, 2012","Aug 14, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 18, 2020","Mar 19, 2020","Mar 18, 2020",,Hardcover,view,/book/show/12611253-where-d-you-go-bernadette
340,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Crazy: A Father's Search Through America's Mental Health Madness,"Earley, Pete",0425213897,9780425213896,0425213897,384        pp,4.26,"3,819","Apr 20, 2006","Apr 03, 2007",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 08, 2020","Mar 08, 2020","Mar 08, 2020",,Paperback,view,/book/show/402432.Crazy
341,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Compelling People: The Hidden Qualities That Make Us Influential,"Neffinger, John",1594631018,9781594631016,1594631018,304        pp,3.73,"1,505","Aug 15, 2013","Aug 15, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 09, 2020",,Hardcover,view,/book/show/16158501-compelling-people
342,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Wild: From Lost to Found on the Pacific Crest Trail,"Strayed, Cheryl*",0307592731,9780307592736,0307592731,315        pp,4.06,"796,809","Mar 20, 2012","Mar 20, 2012",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Feb 2020,Feb 2020,"Feb 01, 2020",,Hardcover,view,/book/show/12262741-wild
343,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Soul of Money: Transforming Your Relationship with Money and Life,"Twist, Lynne",0393050971,9780393050974,0393050971,305        pp,3.89,"3,890",2003,"Sep 01, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 30, 2020",,Hardcover,view,/book/show/185526.The_Soul_of_Money
344,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,It Didn't Start with You: How Inherited Family Trauma Shapes Who We Are and How to End the Cycle,"Wolynn, Mark",1101980362,9781101980361,1101980362,256        pp,3.55,"22,896","Apr 26, 2016","Apr 26, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 24, 2020",,Hardcover,view,/book/show/26026054-it-didn-t-start-with-you
345,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Rant: An Oral Biography of Buster Casey,"Palahniuk, Chuck*",0385517874,9780385517874,0385517874,320        pp,3.84,"67,154",2007,"May 01, 2007",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Feb 12, 2022","Feb 13, 2022","Jan 14, 2020",,Hardcover,view,/book/show/22285.Rant
346,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Sirens of Titan,"Vonnegut, Kurt, Jr.",,,,224        pp,4.15,"141,463",1959,"Sep 09, 1999",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 14, 2020",,Paperback,view,/book/show/4982.The_Sirens_of_Titan
347,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Slaughterhouse-Five,"Vonnegut, Kurt, Jr.",0385333846,9780385333849,0385333846,275        pp,4.10,"1,369,610","Mar 31, 1969","Jan 12, 1999",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 14, 2020",,Paperback,view,/book/show/4981.Slaughterhouse_Five
348,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Oryx and Crake        (MaddAddam, #1)","Atwood, Margaret*",,,B00BG7FJFC,389        pp,4.01,"266,519","Apr 22, 2003","Mar 30, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 14, 2020",,Paperback,view,/book/show/46756.Oryx_and_Crake
349,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Stop Missing Your Life: How to be Deeply Present in an Un-Present World,"Muscara, Cory*",0738285293,9780738285290,0738285293,256        pp,4.20,963,"Dec 31, 2019","Dec 31, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 31, 2019",,Hardcover,view,/book/show/45031890-stop-missing-your-life
350,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Man Called Ove,"Backman, Fredrik*",1476738017,9781476738017,,337        pp,4.38,"1,031,759","Aug 27, 2012","Jul 15, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 31, 2019",,Hardcover,view,/book/show/18774964-a-man-called-ove
351,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Atomic Habits: An Easy & Proven Way to Build Good Habits & Break Bad Ones,"Clear, James*",,,B07D23CFGR,319        pp,4.36,"870,135","Oct 16, 2018","Oct 16, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I have been putting off reading this book for a while. Although this has quite the acclaim, I could not bring myself to read it. I anticipated that itI have been putting off reading this book for a while. Although this has quite the acclaim, I could not bring myself to read it. I anticipated that it would be a compilation of stories about highly successful people and how their success could be attributed to their regimented lives. I thought the litany of stories would be accompanied by one off productivity tips that I would never do.I should have read it sooner.Clear combines philosophy with tactical ways to change behaviors. This book was the cause of some long reflective journal entries for me. Particularly about how our identities shape our behaviors. For example, because someone considers themself a healthy person they eat a certain way and exercise. When we change our self perceived identities our behaviors naturally change. Fascinating. I will be thinking about this for far longer than it took me to finally pick it up and read it. ...more",Notes are private!,0,1,1,"Feb 22, 2024","Feb 24, 2024","Dec 26, 2019",,Kindle Edition,view (with text),/book/show/40121378-atomic-habits
352,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Man’s Search for Meaning,"Frankl, Viktor E.",080701429X,9780807014295,080701429X,165        pp,4.37,"713,853",1959,"Jun 01, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 26, 2019",,Paperback,view,/book/show/4069.Man_s_Search_for_Meaning
353,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,10% Happier,"Harris, Dan*",0062265423,9780062265425,0062265423,256        pp,3.92,"107,423",2014,"Mar 11, 2014",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,"Apr 16, 2021","Apr 17, 2021","Dec 26, 2019",,Hardcover,view,/book/show/18505796-10-happier
354,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Daring Greatly: How the Courage to Be Vulnerable Transforms the Way We Live, Love, Parent, and Lead","Brown, Brené*",1592407331,9781592407330,1592407331,287        pp,4.29,"214,856","Sep 11, 2012","Sep 11, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 26, 2019",,Hardcover,view,/book/show/13588356-daring-greatly
355,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Four Agreements,"Ruiz, Miguel",1878424505,9781878424501,1878424505,152        pp,4.19,"399,035",1997,"Jan 15, 2001",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,2,"Dec 18, 2021Dec 18, 2021","Dec 18, 2021Dec 18, 2021","Dec 26, 2019",,Hardcover,view,/book/show/6596.The_Four_Agreements
356,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Quiet: The Power of Introverts in a World That Can't Stop Talking,"Cain, Susan*",0307352145,9780307352149,0307352145,333        pp,4.08,"435,307","Jan 24, 2012","Jan 24, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 26, 2019",,Hardcover,view,/book/show/8520610-quiet
357,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How to Win Friends and Influence People,"Carnegie, Dale",,,,288        pp,4.22,"979,824",Oct 1936,1998,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 26, 2019",,Paperback,view,/book/show/4865.How_to_Win_Friends_and_Influence_People
358,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life,"Sincero, Jen*",0762447699,9780762447695,0762447699,254        pp,3.95,"250,887","Apr 23, 2013","Apr 23, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 26, 2019",,Paperback,view,/book/show/15843166-you-are-a-badass
359,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Gone Girl,"Flynn, Gillian*",,,,415        pp,4.13,"3,091,116","Dec 06, 2012","Apr 22, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 26, 2019",,Paperback,view,/book/show/19288043-gone-girl
360,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How Emotions Are Made: The Secret Life of the Brain,"Barrett, Lisa Feldman*",0544133315,9780544133310,0544133315,425        pp,4.11,"10,148","Mar 07, 2017","Mar 07, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 26, 2019",,Hardcover,view,/book/show/23719305-how-emotions-are-made
361,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,What the Dog Saw and Other Adventures,"Gladwell, Malcolm",0316078573,9780316078573,0316078573,444        pp,3.85,"100,958",2009,"Oct 20, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 26, 2019",,Hardcover,view,/book/show/6516450-what-the-dog-saw-and-other-adventures
362,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Zen and the Art of Motorcycle Maintenance: An Inquiry Into Values,"Pirsig, Robert M.",0060839872,9780060839871,0060839872,464        pp,3.78,"230,383",Apr 1974,"Aug 02, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 28, 2022","Sep 11, 2022","Dec 26, 2019",,Paperback,view,/book/show/373726.Zen_and_the_Art_of_Motorcycle_Maintenance
363,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fighting for Your Marriage: Positive Steps for Preventing Divorce and Preserving a Lasting Love,"Markman, Howard J.",0787957445,9780787957445,0787957445,374        pp,3.98,540,Aug 1994,"Aug 20, 2001",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 26, 2019",,Paperback,view,/book/show/290116.Fighting_for_Your_Marriage
364,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Giver        (The Giver, #1)","Lowry, Lois*",0385732554,9780385732550,0385732554,208        pp,4.12,"2,478,513","Apr 26, 1993","Jan 24, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 26, 2019",,Paperback,view,/book/show/3636.The_Giver
365,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Into Thin Air: A Personal Account of the Mount Everest Disaster,"Krakauer, Jon*",,,,368        pp,4.24,"505,828","May 01, 1997","Oct 19, 1999",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 26, 2019",,Paperback,view,/book/show/1898.Into_Thin_Air
366,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Can Love Last?: The Fate of Romance over Time,"Mitchell, Stephen A.",0393323730,9780393323733,0393323730,224        pp,3.95,540,2002,"Feb 17, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 26, 2019",,Paperback,view,/book/show/153510.Can_Love_Last_
367,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Picking Cotton: Our Memoir of Injustice and Redemption,"Thompson-Cannino, Jennifer",0312376537,9780312376536,0312376537,298        pp,4.24,"8,529","Jan 01, 2009","Mar 03, 2009",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,2,not setnot set,"Mar 16, 2020not set","Dec 26, 2019",,Hardcover,view,/book/show/3955551-picking-cotton
368,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Nightingale,"Hannah, Kristin*",0312577222,9780312577223,0312577222,440        pp,4.62,"1,358,290","Oct 08, 2015","Feb 03, 2015",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 26, 2019","Dec 26, 2019","Dec 26, 2019",,Hardcover,view,/book/show/21853621-the-nightingale
369,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Woman Is No Man,"Rum, Etaf*",0062699768,9780062699763,0062699768,339        pp,4.26,"149,551","Mar 05, 2019","Mar 05, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 14, 2019","Dec 14, 2019","Dec 14, 2019",,Hardcover,view,/book/show/34313931-a-woman-is-no-man
370,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Where the Crawdads Sing,"Owens, Delia*",0735219117,9780735219113,,384        pp,4.39,"2,989,632","Aug 14, 2018","Aug 14, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 25, 2019","Dec 14, 2019","Nov 25, 2019",,ebook,view,/book/show/36809135-where-the-crawdads-sing
371,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Maybe You Should Talk to Someone,"Gottlieb, Lori*",1328662055,9781328662057,1328662055,415        pp,4.38,"323,532","Apr 02, 2019","Apr 02, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 26, 2019",,Hardcover,view,/book/show/37570546-maybe-you-should-talk-to-someone
372,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Algebra of Happiness: Notes on the Pursuit of Success, Love, and Meaning","Galloway, Scott",0593084195,9780593084199,0593084195,256        pp,3.79,"6,172",2019,"May 14, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 26, 2019",,Hardcover,view,/book/show/42872963-the-algebra-of-happiness
373,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mischling,"Konar, Affinity*",0316308102,9780316308106,0316308102,344        pp,3.83,"15,412","Sep 06, 2016","Sep 06, 2016",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 25, 2019","Nov 25, 2019","Oct 25, 2019",,Hardcover,view,/book/show/28664920-mischling
374,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,City of Thieves,"Benioff, David",0670018708,9780670018703,0670018708,258        pp,4.29,"149,826","May 15, 2008","May 15, 2008",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 13, 2019","Oct 20, 2019","Oct 13, 2019",,Hardcover,view,/book/show/1971304.City_of_Thieves
375,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Beneath a Scarlet Sky,"Sullivan, Mark T.*",1503943372,9781503943377,1503943372,509        pp,4.43,"339,482","May 01, 2017","May 01, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Oct 04, 2019",,Paperback,view,/book/show/32487617-beneath-a-scarlet-sky
376,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Made to Stick: Why Some Ideas Survive and Others Die,"Heath, Chip",1400064287,9781400064281,1400064287,291        pp,3.98,"92,839","Dec 18, 2006","Jan 02, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 04, 2019",,Hardcover,view,/book/show/69242.Made_to_Stick
377,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Girl Who Kicked the Hornet’s Nest        (Millennium, #3)","Larsson, Stieg",030726999X,9780307269997,B007NB94GA,566        pp,4.24,"735,120",May 2007,"May 23, 2010",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 04, 2019","Oct 12, 2019","Oct 04, 2019",,Hardcover,view,/book/show/6892870-the-girl-who-kicked-the-hornet-s-nest
378,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Girl Who Played with Fire        (Millennium, #2)","Larsson, Stieg",0307269981,9780307269980,0307269981,503        pp,4.25,"923,162",2006,"Jul 28, 2009",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 04, 2019","Sep 04, 2019","Sep 04, 2019",,Hardcover,view,/book/show/5060378-the-girl-who-played-with-fire
