,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Esil's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
54,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,All the Old Knives,"Steinhauer, Olen*",1250045428,9781250045423,1250045428,294        pp,3.67,"6,254","Mar 10, 2015","Mar 10, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 23, 2021",,Hardcover,view,/book/show/21853662-all-the-old-knives
55,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Gentrifier: A Memoir,"Moore, Anne Elizabeth*",1646220706,9781646220700,1646220706,272        pp,3.76,538,"Oct 19, 2021","Oct 19, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 23, 2021",,Hardcover,view,/book/show/56993995-gentrifier
56,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Go Home, Ricky!","Kwak, Gene*",1419753614,9781419753619,1419753614,272        pp,3.75,342,"Oct 19, 2021","Oct 19, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 23, 2021",,Hardcover,view,/book/show/56969522-go-home-ricky
57,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Days of Afrekete,"Solomon, Asali",0374140057,9780374140052,0374140057,208        pp,3.49,"1,630","Oct 19, 2021","Oct 19, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 23, 2021",,Hardcover,view,/book/show/56269273-the-days-of-afrekete
58,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,On Girlhood: 15 Stories from the Well-Read Black Girl Library,"Edim, Glory*",1631497693,9781631497698,1631497693,224        pp,4.26,524,"Oct 26, 2021","Oct 26, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 26, 2021",,Hardcover,view,/book/show/56769526-on-girlhood
59,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Psycho by the Sea        (Constable Twitten, #4)","Truss, Lynne",,,,320        pp,3.77,543,unknown,"Jun 24, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 26, 2021",,Hardcover,view,/book/show/57435953-psycho-by-the-sea
60,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Pessimists,"Ball, Bethany*",,,B08YRZN6QS,304        pp,3.38,"1,584","Oct 12, 2021","Oct 12, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 26, 2021",,Kindle Edition,view,/book/show/58108050-the-pessimists
61,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Line to Kill        (Hawthorne & Horowitz #3),"Horowitz, Anthony*",1529124301,9781529124309,1529124301,400        pp,3.93,"32,515","Aug 19, 2021","Jan 01, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 26, 2021",,Hardcover,view,/book/show/55963443-a-line-to-kill
62,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Oh William!        (Amgash, #3)","Strout, Elizabeth*",0812989430,9780812989434,0812989430,240        pp,3.86,"80,122","Oct 19, 2021","Oct 19, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Sep 26, 2021",,Hardcover,view,/book/show/56294820-oh-william
63,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,12 Bytes: How We Got Here. Where We Might Go Next.,"Winterson, Jeanette",1787332462,9781787332461,1787332462,272        pp,3.93,"1,407","Jul 22, 2021","Jan 01, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 26, 2021",,Hardcover,view,/book/show/55228169-12-bytes
64,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,On Animals,"Orlean, Susan*",,,B08VJMLBPC,247        pp,3.82,"5,220","Oct 12, 2021","Oct 12, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 26, 2021",,Kindle Edition,view,/book/show/57974726-on-animals
65,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,When Two Feathers Fell From The Sky,"Verble, Margaret",0358554837,9780358554837,0358554837,384        pp,3.61,"1,887","Oct 12, 2021","Oct 12, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 26, 2021",,Hardcover,view,/book/show/56058677-when-two-feathers-fell-from-the-sky
66,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Burntcoat,"Hall, Sarah",0062657100,9780062657107,0062657100,224        pp,3.73,"3,286","Oct 05, 2021","Nov 02, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 26, 2021",,Hardcover,view,/book/show/56555133-burntcoat
67,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Lighthouse Witches,"Cooke, C.J.*",059333423X,9780593334232,059333423X,350        pp,3.95,"21,463","Sep 30, 2021","Oct 05, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 26, 2021",,Paperback,view,/book/show/56808509-the-lighthouse-witches
68,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Survivors,"Schulman, Alex",0385547560,9780385547567,0385547560,240        pp,3.66,"13,583","May 01, 2020","Oct 05, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 26, 2021",,Hardcover,view,/book/show/56292990-the-survivors
69,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Binge: 60 stories to make your brain feel different,"Coupland, Douglas*",1039000525,9781039000520,1039000525,272        pp,4.01,"1,425","Oct 05, 2021","Oct 05, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 26, 2021",,Hardcover,view,/book/show/57342764-binge
70,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Time Outside This Time,"Kumar, Amitava",059331901X,9780593319017,059331901X,272        pp,3.61,207,"Oct 05, 2021","Oct 05, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 26, 2021",,Hardcover,view,/book/show/56637952-a-time-outside-this-time
71,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Brainwashing of My Dad: How the Rise of the Right-Wing Media Changed a Father and Divided Our Nation―And How We Can Fight Back,"Senko, Jen",1728239591,9781728239590,1728239591,320        pp,3.96,254,unknown,"Oct 05, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 26, 2021",,Paperback,view,/book/show/56628278-the-brainwashing-of-my-dad
72,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My Monticello,"Johnson, Jocelyn Nicole*",1250807158,9781250807151,1250807158,224        pp,3.91,"9,001","Oct 05, 2021","Oct 05, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 26, 2021",,Hardcover,view,/book/show/56347314-my-monticello
73,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Holiday Swap,"Knox, Maggie",,,B08T6ZKMC2,351        pp,3.58,"60,420","Sep 30, 2021","Oct 05, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 26, 2021",,Kindle Edition,view,/book/show/54238730-the-holiday-swap
74,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Holiday Swap,"Stoneley, Zara*",0008201722,9780008201722,B01DT37Z5W,392        pp,3.86,"1,770","Sep 22, 2016","Sep 22, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 26, 2021",,Kindle Edition,view,/book/show/30372159-the-holiday-swap
75,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Em,"Thúy, Kim",1644211165,9781644211168,B08QMBF3WK,160        pp,4.12,"5,613","Nov 02, 2020","Sep 21, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 26, 2021",,Kindle Edition,view,/book/show/58117224-em
76,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Ice Coven        (Jessica Niemi, #2)","Seeck, Max*",0593199693,9780593199695,0593199693,464        pp,3.76,"3,109",2020,"Sep 28, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 26, 2021",,Paperback,view,/book/show/57282229-the-ice-coven
77,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Strangers,"Vermette, Katherena",,,,336        pp,4.10,"10,197","Sep 28, 2021","Sep 07, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Sep 26, 2021",,,view,/book/show/57497282-the-strangers
78,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Morning Star,"Knausgård, Karl Ove",0399563423,9780399563423,0399563423,666        pp,3.93,"11,101","Sep 18, 2020","Sep 28, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 26, 2021",,Hardcover,view,/book/show/57799745-the-morning-star
79,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Disorientation: Being Black in the World,"Williams, Ian",1039000223,9781039000223,1039000223,216        pp,4.43,346,"Sep 21, 2021","Sep 21, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 26, 2021",,Hardcover,view,/book/show/57415091-disorientation
80,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Red Milk,Sjón,0374603367,9780374603366,0374603367,160        pp,3.32,831,"Oct 10, 2019","Jan 18, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 26, 2021",,Hardcover,view,/book/show/56269275-red-milk
81,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,August Into Winter,"Vanderhaeghe, Guy",0771070551,9780771070556,0771070551,480        pp,4.11,980,"Sep 14, 2021","Jan 01, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 26, 2021",,Hardcover,view,/book/show/57699582-august-into-winter
82,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Cracked Pots        (Ari Appleton, #2)","Tucker, Heather*",1770415998,9781770415997,1770415998,440        pp,4.22,315,unknown,"Oct 05, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 22, 2021",,Paperback,view,/book/show/56996762-cracked-pots
83,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Last Girl Ghosted,"Unger, Lisa*",077831104X,9780778311041,077831104X,394        pp,3.64,"30,120","Oct 05, 2021","Oct 05, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 22, 2021",,Hardcover,view,/book/show/55871026-last-girl-ghosted
84,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"April in Spain        (Quirke, #8)","Banville, John",0369705823,9780369705822,,304        pp,3.55,"6,621","Oct 05, 2021","Oct 05, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 22, 2021",,ebook,view,/book/show/56330201-april-in-spain
85,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,1979,"McDermid, Val",0751583065,,B0917KXDG6,451        pp,3.78,"10,778","Aug 19, 2021","Aug 19, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 22, 2021",,Kindle Edition,view,/book/show/57598260-1979
86,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,We Are Not Like Them,"Pride, Christine",1982181036,9781982181031,1982181036,336        pp,4.07,"43,007","Oct 05, 2021","Oct 05, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 22, 2021",,Hardcover,view,/book/show/56898303-we-are-not-like-them
87,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sankofa,"Onuzo, Chibundu",0349013152,9780349013152,0349013152,304        pp,3.85,"19,991","Jun 03, 2021","Jun 03, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 22, 2021",,Hardcover,view,/book/show/57145063-sankofa
88,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Where the Light Fell,"Yancey, Philip*",0593238508,9780593238509,0593238508,320        pp,4.52,"5,606","Oct 05, 2021","Oct 05, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 22, 2021",,Hardcover,view,/book/show/56637947-where-the-light-fell
89,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,North,"Kessler, Brad",1419750429,9781419750427,1419750429,288        pp,4.21,426,"Oct 05, 2021","Oct 05, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 22, 2021",,Hardcover,view,/book/show/56969481-north
90,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Three Sisters        (The Tattooist of Auschwitz, #3)","Morris, Heather*",1250276896,9781250276896,1250276896,416        pp,4.37,"65,958",Oct 2021,"Oct 05, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 22, 2021",,Hardcover,view,/book/show/56269187-three-sisters
91,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Her Honor: My Life on the Bench...What Works, What's Broken, and How to Change It","Cordell, LaDoris Hazzard*",1250269601,9781250269607,1250269601,336        pp,4.38,422,"Oct 26, 2021","Oct 26, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 22, 2021",,Hardcover,view,/book/show/56268870-her-honor
92,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Eight Perfect Hours,"Louis, Lia*",1982135948,9781982135942,1982135948,336        pp,3.72,"23,856","Sep 28, 2021","Sep 28, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 22, 2021",,Paperback,view,/book/show/55711612-eight-perfect-hours
93,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cloud Cuckoo Land,"Doerr, Anthony*",1982168439,9781982168438,1982168439,626        pp,4.26,"214,123","Sep 28, 2021","Sep 28, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 22, 2021",,Hardcover,view,/book/show/56783258-cloud-cuckoo-land
94,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Don't Look Now,"Burton, Mary*",1542021464,9781542021463,B08R3GHK24,367        pp,4.23,"11,197","Sep 28, 2021","Sep 28, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 22, 2021",,Kindle Edition,view,/book/show/56440903-don-t-look-now
95,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Santa Suit,"Andrews, Mary Kay*",1250279313,9781250279316,1250279313,224        pp,3.81,"49,783","Sep 28, 2021","Sep 28, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 22, 2021",,Hardcover,view,/book/show/56693416-the-santa-suit
96,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Chronicles from the Land of the Happiest People on Earth,"Soyinka, Wole",0593320166,9780593320167,0593320166,444        pp,3.16,906,"Dec 01, 2020","Sep 28, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 22, 2021",,Hardcover,view,/book/show/56552948-chronicles-from-the-land-of-the-happiest-people-on-earth
97,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Dark Remains,"Rankin, Ian*",1838854126,9781838854126,B08PL1NMCX,289        pp,3.85,"5,042","Sep 02, 2021","Sep 02, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 22, 2021",,Kindle Edition,view,/book/show/56442695-the-dark-remains
98,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Loose Girl: A Memoir of Promiscuity,"Cohen, Kerry*",1401303498,9781401303495,1401303498,210        pp,3.67,"11,802","Jan 01, 2008","May 01, 2008",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 22, 2021",,Hardcover,view,/book/show/2249920.Loose_Girl
99,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lean Fall Stand,"McGregor, Jon",1646220994,9781646220991,1646220994,288        pp,3.76,"3,662","Apr 29, 2021","Sep 21, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 22, 2021",,Hardcover,view,/book/show/56994002-lean-fall-stand
100,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Spires,"Moretti, Kate*",1713568055,9781713568056,1713568055,0        pp,4.00,"3,990","Sep 21, 2021","Sep 21, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 22, 2021",,Audio CD,view,/book/show/55883648-the-spires
101,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bewilderment,"Powers, Richard",0393881148,9780393881141,0393881148,278        pp,3.92,"59,184","Sep 21, 2021","Sep 21, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Aug 22, 2021",,Hardcover,view,/book/show/56404444-bewilderment
102,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Wrong End of the Telescope,"Alameddine, Rabih",0802157807,9780802157805,0802157807,354        pp,4.03,"2,140","Sep 21, 2021","Sep 21, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 22, 2021",,Hardcover,view,/book/show/57427350-the-wrong-end-of-the-telescope
103,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Mystery of Right and Wrong,"Johnston, Wayne",0735281637,9780735281639,0735281637,560        pp,3.95,473,unknown,"Sep 21, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 22, 2021",,Hardcover,view,/book/show/57341967-the-mystery-of-right-and-wrong
