,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Sarah's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
920,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Fair Coin        (Coin, #1)","Myers, E.C.*",1616146095,9781616146092,1616146095,285        pp,3.49,"1,311","Mar 01, 2012","Mar 27, 2012",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Well written YA. The concept isn't even a little new, but this version is well explored, and the characters worked for me. Sort of William Sleator meeWell written YA. The concept isn't even a little new, but this version is well explored, and the characters worked for me. Sort of William Sleator meets Buffy....more",Notes are private!,0,0,1,not set,"Apr 13, 2013","Apr 14, 2013",,Hardcover,view (with text),/book/show/10151730-fair-coin
921,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bodies in Doubt: An American History of Intersex,"Reis, Elizabeth",0801891558,9780801891557,0801891558,240        pp,4.08,77,2009,"Jul 01, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 12, 2013",,Hardcover,view,/book/show/6780051-bodies-in-doubt
922,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Failure To Zigzag: A Novel,"Vandenburgh, Jane*",1582430764,9781582430768,1582430764,336        pp,3.81,57,1989,"Mar 03, 2000",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 11, 2013",,Paperback,view,/book/show/1078906.Failure_To_Zigzag
923,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Asymmetry,"Dyer, Thoraiya*",,9780987216274,,109        pp,4.11,45,"Jan 01, 2013",Mar 2013,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 11, 2013",,Paperback,view,/book/show/17565903-asymmetry
924,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Without a Summer        (Glamourist Histories, #3)","Kowal, Mary Robinette*",0765334151,9780765334152,0765334151,361        pp,3.94,"3,731","Apr 02, 2013","Apr 02, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 02, 2013",,Hardcover,view,/book/show/15793208-without-a-summer
925,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Things that Fall from the Sky,"Brockmeier, Kevin",0375727698,9780375727696,0375727698,224        pp,3.91,664,2002,"Jul 08, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 01, 2013",,Paperback,view,/book/show/109339.Things_that_Fall_from_the_Sky
926,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Female Man,"Russ, Joanna",0807063134,9780807063132,0807063134,214        pp,3.48,"7,836",1975,"Jul 20, 1997",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"In Thomas Disch's maddening essay ""Can Girls Play Too? Feminizing SF,"" he describes a compliment Heinlein paid to Russ by omitting her from a list of In Thomas Disch's maddening essay ""Can Girls Play Too? Feminizing SF,"" he describes a compliment Heinlein paid to Russ by omitting her from a list of 29 female SF writers. He likes her strategy of ""hypothesizing women who can cope in a man's world rather than, as Le Guin would have it, remodeling human nature on a maternal template."" That description makes me think either I'm missing something here or he is. I need to process this book before I write about it....more",Notes are private!,0,1,1,"Mar 30, 2013",Apr 2013,"Mar 30, 2013",,Paperback,view (with text),/book/show/908311.The_Female_Man
927,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Girls of Atomic City: The Untold Story of the Women Who Helped Win World War II,"Kiernan, Denise*",1451617526,9781451617528,1451617526,373        pp,3.72,"30,203","Mar 05, 2013","Mar 05, 2013",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Five stars for subject matter, three for execution. I'm always happy to read histories that focus on women, typically left out of war narratives. Add Five stars for subject matter, three for execution. I'm always happy to read histories that focus on women, typically left out of war narratives. Add to that the fact that my grandmother was one of the ""girls"" of Atomic City, and you can see I was eager to read this book. My mother has said that the only thing my grandmother ever said on the subject was that everyone dated a lot during their time in Oak Ridge. The subject matter was fascinating, but unfortunately I keep getting caught up by sentences I don't like.""The effusively outgoing 18-year-old brunette was on line for the shower...""""A sudden knock came at the door."" (most knocks are sudden to the person on the inside)""She missed her mama, though. A good ol' plump woman with a welcoming lap no matter your age, a soft bosomy shelf that held the answer to any crisis, a pillow for your troubles.""""Virginia Spivey was stuck in limbo, the kind that existed for those lacking appropriate paperwork - and in triplicate. If there were a penance designed specifically for the shy-yet-spunky, 21-year-old woman, it came in the form of a daily challenge to devise something of value to teach the other fidgety individuals who were stuck with her in a place called the 'bull pen.'"" ""Willie had to physically carry her to the bathroom."" (HOW ELSE WOULD HE CARRY HER? WITH HIS MIND?)I would also have liked to read more about the aftermath, and specifically: what is the cancer incidence for those who worked on site? The book seems more concerned with wrapping up their stories with marriages and new jobs. One absolutely fascinating side story was told about an otherwise healthy man who was brought to the hospital at Oak Ridge after a car accident in the vicinity. Rather than setting his broken leg, they injected him with radioactive isotopes (without his permission) and removed fifteen of his teeth, keeping him in the hospital for weeks. His story is wrapped up in a couple of lines because it doesn't fully keep with the ""girls"" narrative, but probably merits a book of its own if there hasn't been one already. I'm glad the author took the time to research this worthwhile subject....more",Notes are private!,0,85,1,"May 07, 2013","May 29, 2013","Mar 29, 2013",,Hardcover,view (with text),/book/show/15801668-the-girls-of-atomic-city
928,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Landing,"Donoghue, Emma*",0151012970,9780151012978,0151012970,324        pp,3.41,"3,939","May 07, 2007","Jan 01, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 29, 2013",,Hardcover,view,/book/show/44535.Landing
929,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Wonderstruck,"Selznick, Brian",0545027896,9780545027892,B01KB065NO,640        pp,4.17,"57,880","Sep 13, 2011","Jan 01, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 29, 2013",,Paperback,view,/book/show/10128428-wonderstruck
930,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Invention of Hugo Cabret,"Selznick, Brian",,9780439813765,,534        pp,4.22,"183,122",Mar 2007,Mar 2007,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This wasn't at all what I was expecting! This is a graphic novel of a different sort, one that uses periodic images (drawings and photographs and filmThis wasn't at all what I was expecting! This is a graphic novel of a different sort, one that uses periodic images (drawings and photographs and film stills) to enhance the text and propel it forward, rather than marrying the two. I saw the movie when it came out, and I have to say this is one of those cases of a book and movie that are both different and similar, and both wonderful in their own right. The movie has its own set of meta-considerations: it is a film based on a book about film. The book gets to do a couple of things that the movie doesn't, mostly regarding the tying up of threads at the end. That tying-up makes the book slightly more cohesive. Lovely. ...more",Notes are private!,0,4,1,not set,"Mar 25, 2013","Mar 25, 2013",,Hardcover,view (with text),/book/show/9673436-the-invention-of-hugo-cabret
931,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"About Writing: Seven Essays, Four Letters, & Five Interviews","Delany, Samuel R.",0819567167,9780819567161,0819567167,432        pp,4.28,432,"Jan 04, 2006","Jan 04, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 15, 2013",,Paperback,view,/book/show/85871.About_Writing
932,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Alone in the Kitchen with an Eggplant: Confessions of Cooking for One and Dining Alone,"Ferrari-Adler, Jenni*",1594489475,9781594489471,1594489475,260        pp,3.76,"3,740","Jul 19, 2007","Jul 19, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 13, 2013",,Hardcover,view,/book/show/798875.Alone_in_the_Kitchen_with_an_Eggplant
933,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Unnatural Creatures,"Gaiman, Neil*",0062236296,9780062236296,0062236296,462        pp,3.88,"9,885","Apr 01, 2013","Apr 23, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 13, 2013",,Hardcover,view,/book/show/16248246-unnatural-creatures
934,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Ocean at the End of the Lane,"Gaiman, Neil*",0062255657,9780062255655,0062255657,181        pp,4.02,"618,017","Jun 18, 2013","Jun 18, 2013",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I'm giving this five stars because it's a pure and simple joy of a story. No subplots, just one moment in one child's life, as viewed through the prisI'm giving this five stars because it's a pure and simple joy of a story. No subplots, just one moment in one child's life, as viewed through the prism of adulthood. And a manta wolf, which gets one line of description but haunted my dreams last night. Manta wolf. ...more",Notes are private!,0,7,1,"Aug 14, 2013","Aug 14, 2013","Mar 13, 2013",,Hardcover,view (with text),/book/show/15783514-the-ocean-at-the-end-of-the-lane
935,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Memory        (Vorkosigan Saga, #10)","Bujold, Lois McMaster*",,,,474        pp,4.43,"18,660","Aug 01, 1996",1997,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This might actually be my favorite long form Miles story. Up until now I've always preferred the novellas. I guess that means I prefer Miles away fromThis might actually be my favorite long form Miles story. Up until now I've always preferred the novellas. I guess that means I prefer Miles away from the Dendarii fleet, solving practical problems and dealing with his own demons while he tries to help others. This book felt like it didn't really pick up its pace til the 200th page, though in fact the early chapters were setting the groundwork. For a while I thought this played a little like a TV clip show, using the memory conceit to remind us of Miles' past hijinks. Then I realized it was more of a tribute to that facet of his life as he turned a corner to a new one. I'm looking forward to seeing what he gets up to next. ...more",Notes are private!,0,2,1,not set,"Mar 03, 2013","Mar 04, 2013",,Mass Market Paperback,view (with text),/book/show/8877730-memory
936,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,2013 Campbellian Pre-Reading Anthology,"Blake, M. David*",,9781938834059,1938834054,896        pp,4.08,12,"Feb 01, 2013","Feb 01, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Mar 01, 2013",,ebook,view,/book/show/17451960-2013-campbellian-pre-reading-anthology
937,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pandora's Lunchbox: How Processed Food Took Over the American Meal,"Warner, Melanie",1451666756,9781451666755,1451666756,288        pp,3.89,"2,344","Feb 26, 2013","Feb 26, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 28, 2013",,Kindle Edition,view,/book/show/16058189-pandora-s-lunchbox
938,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Let's Explore Diabetes with Owls,"Sedaris, David",0316154695,9780316154697,0316154695,275        pp,3.85,"144,184","Apr 23, 2013","Apr 23, 2013",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Eh. This is billed as ""essays, etc."" The essays are witty and insightful, as always. The etc. is hit or miss: some short stories, one of which made meEh. This is billed as ""essays, etc."" The essays are witty and insightful, as always. The etc. is hit or miss: some short stories, one of which made me laugh, and most of which didn't; a poem about dogs. The stories are interspersed with the essays, but every single story is in first person and features the exact same tone and voice as the essays. My default is to assume a Sedaris piece in a Sedaris book features David Sedaris as narrator. Therefore, every time I start reading a piece that twists partway through to reveal that it is narrated by someone else, there is a shift of perspective that wrests me out of what I'm reading. The essays make me laugh. The stories just aren't of comparable quality. ...more",Notes are private!,0,2,1,"May 30, 2013","Jun 05, 2013","Feb 25, 2013",,Hardcover,view (with text),/book/show/15790837-let-s-explore-diabetes-with-owls
939,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Battleship: A Daring Heiress, a Teenage Jockey, and America's Horse","Ours, Dorothy*",1250021324,9781250021328,,368        pp,3.97,111,"Apr 30, 2013","Apr 28, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 25, 2013",,ebook,view,/book/show/16049596-battleship
940,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Man o' War: A Legend Like Lightning,"Ours, Dorothy*",0312340990,9780312340995,0312340990,352        pp,4.26,"1,924","May 02, 2006","May 02, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 25, 2013",,Hardcover,view,/book/show/1091580.Man_o_War
941,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Six-Gun Snow White,"Valente, Catherynne M.*",1596065524,9781596065529,1596065524,168        pp,3.64,"4,297","Feb 28, 2013","Feb 28, 2013",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Gorgeous.The book itself is a lovely little volume, with beautiful cover art. I like the short chapters and the headings and the vast western territorGorgeous.The book itself is a lovely little volume, with beautiful cover art. I like the short chapters and the headings and the vast western territories between lines and chapters and thoughts. I like the voice and the ridiculous, jealousy-inducing patented Valente twists of syntax and phrase. I love the way she transposed the key and changed the arrangement so that this version of Snow White is different in style and tone from every other fairy tale retelling I've ever read. And I love the way we get up close and personal with this Snow White, so we really feel her loneliness and loss and cope and strength. Gorgeous. ...more",Notes are private!,0,4,1,"Jul 25, 2013","Jul 31, 2013","Feb 20, 2013",,Hardcover,view (with text),/book/show/16104414-six-gun-snow-white
942,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,And When She Was Good,"Lippman, Laura*",0061706876,9780061706875,B00BJEL1MM,320        pp,3.50,"13,982","Aug 01, 2012","Jan 01, 2012",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A quick read, but not one I loved. I've read a handful of Lippman books because I enjoy the way she works Baltimore into her books as a character of iA quick read, but not one I loved. I've read a handful of Lippman books because I enjoy the way she works Baltimore into her books as a character of its own. This one tipped a line into something I didn't like. The character was somewhat sympathetic, but there were asides that seemed more like authorial interjections than things the character would notice. She ended up reminding me of a group of women at my gym who talk loudly about vacations and their teenagers' cars and their husbands' careers in a way that is totally foreign to me. It's odd, since that's really who the character was pretending to be, so she would look at those same women with the same anthropological curiosity, but I could somehow feel Lippman herself hovering around the edges. I dunno. ...more",Notes are private!,0,14,1,not set,"Feb 20, 2013","Feb 20, 2013",,Hardcover,view (with text),/book/show/13623815-and-when-she-was-good
943,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Guards! Guards!        (Discworld, #8; City Watch, #1)","Pratchett, Terry",0061020648,9780061020643,0061020648,376        pp,4.34,"207,948",Aug 1989,Aug 2001,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I feel like such a curmudgeon rating this three stars. There are times in my life where I think I would have appreciated it a lot more, times when I bI feel like such a curmudgeon rating this three stars. There are times in my life where I think I would have appreciated it a lot more, times when I binged on Douglas Adams and Tom Holt and Robert Aspirin and Piers Anthony. I think I was twelve.This is actually more sophisticated than I'm giving it credit for, but the human themes are buried under so many layers of pun and goofy character development that they don't get a lot of air. The footnotes! The puns! The wacky anachronisms! And then a tiny dose of humans-do-far-worse-to-each-other-than-a-dragon-could-ever-do. I see that it's a good book, I just didn't feel it. I also have to admit a little frustration with the lack of chapters and the jumping from character to character. My reading time is often limited, and I found myself putting it down every time I came to a section break. I would have felt more involved if I had managed a larger chunk at a time, I think.I'm chalking it up to Wasn't In the Mood For It. I'm not a curmudgeon, honest. ...more",Notes are private!,0,8,1,not set,"Feb 19, 2013","Feb 19, 2013",,Mass Market Paperback,view (with text),/book/show/64216.Guards_Guards_
944,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Superheroes,"Horton, Rich",1607013800,9781607013808,1607013800,384        pp,3.42,120,"Feb 27, 2013","Feb 19, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 30, 2013",,Paperback,view,/book/show/16255276-superheroes
945,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Unidentified Funny Objects        (UFO #1),"Shvartsman, Alex*",0988432803,9780988432802,0988432803,320        pp,3.77,349,"Dec 16, 2012","Dec 17, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 16, 2013",,Paperback,view,/book/show/16211056-unidentified-funny-objects
946,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Killing Moon        (Dreamblood, #1)","Jemisin, N.K.*",0356500764,9780356500768,0356500764,428        pp,3.95,"20,524","May 01, 2012","May 01, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Well-realized characters, fascinating mythology, rich setting. My experience of this book suffered a little for the fact that I had a ton of stories IWell-realized characters, fascinating mythology, rich setting. My experience of this book suffered a little for the fact that I had a ton of stories I needed to read this week and I rushed through this since it's due back at the library today. Still interesting....more",Notes are private!,0,2,1,"Jan 11, 2013","Jan 22, 2013","Jan 11, 2013",,Paperback,view (with text),/book/show/11774272-the-killing-moon
947,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,New Tales from the Emerald City and Beyond,"Adams, John Joseph*",1611099048,9781611099041,1611099048,365        pp,3.70,653,"Feb 26, 2013","Feb 19, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 08, 2013",,Paperback,view,/book/show/16108066-new-tales-from-the-emerald-city-and-beyond
948,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Books of Magic,"Gaiman, Neil*",1401237819,9781401237813,1401237819,197        pp,4.09,"17,646","Jan 01, 1993","Jan 29, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Jan 03, 2013",,Hardcover,view,/book/show/15797760-the-books-of-magic
949,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Mad Scientist's Guide to World Domination: Original Short Fiction for the Modern Evil Genius,"Adams, John Joseph*",0765326450,9780765326454,0765326450,368        pp,3.62,"1,779","Feb 19, 2013","Feb 19, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 03, 2013",,Paperback,view,/book/show/15793066-the-mad-scientist-s-guide-to-world-domination
950,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Microcosmic Tales: 100 Wondrous Science Fiction Short-Short Stories,"Asimov, Isaac",0800852389,9780800852382,0800852389,325        pp,3.97,110,"Jan 01, 1980","Jan 01, 1981",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Nov 16, 1990","Dec 28, 2012",,Hardcover,view,/book/show/666583.Microcosmic_Tales
951,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,פתאום דפיקה בדלת,"Keret, Etgar*",9655176681,9789655176681,9655176681,181        pp,3.93,"7,655",2010,2010,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"As sometimes happens to me with single-author collections, the first stories sang and the last few sagged. There are some brilliant, bizarre stories iAs sometimes happens to me with single-author collections, the first stories sang and the last few sagged. There are some brilliant, bizarre stories in here, including ""Unzipped,"" in which a woman finds a zipper on her boyfriend and unzips it to find a different guy underneath, and ""Lieland,"" in which all lies take on a literal life of their own. Others were a little too self-conscious: flash pieces that read more like interstitials, proclaiming themselves to be the best stories in the world. All in all, a great blurring of the boundaries of realist fiction....more",Notes are private!,0,1,1,"Dec 26, 2012","Jan 05, 2013","Dec 26, 2012",,Paperback,view (with text),/book/show/8441779
952,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Locke & Key, Vol. 2: Head Games","Hill, Joe*",,,,160        pp,4.31,"45,472","Sep 01, 2009",Feb 2015,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Creepy, creepy, creepy. I probably wouldn't read these if they weren't being handed to me, but as it is I'll keep reading them (preferably in daylightCreepy, creepy, creepy. I probably wouldn't read these if they weren't being handed to me, but as it is I'll keep reading them (preferably in daylight). Well written and compelling, but a little darker than my taste. I loved the Warren Ellis introduction....more",Notes are private!,0,0,1,"Dec 25, 2012","Dec 25, 2012","Dec 25, 2012",,Hardcover,view (with text),/book/show/6120349-locke-key-vol-2
953,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Waging Heavy Peace: A Hippie Dream,"Young, Neil",0399159460,9780399159466,0399159460,512        pp,3.59,"10,830","Sep 25, 2012","Sep 25, 2012",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I love the man's music and I don't regret reading this, but it's a bit of a head scratcher. Have you heard of Chris Ware's Building Stories? The book I love the man's music and I don't regret reading this, but it's a bit of a head scratcher. Have you heard of Chris Ware's Building Stories? The book is actually a box of independent pieces, meant to be picked up and read in any order, but to form a cohesive whole in whatever order you read them in. Young's book is like that as well: more of a collection of thoughts than a journey, told in whatever order they occurred to him, without any regard for linearity or theme. Some of it comes across as a bit of an advertisement for his current projects: the Lincvolt electric car, and his crusade to restore musical fidelity (called PureTone through most of the book and then Pono in the last hundred pages). There's surprisingly little about the music itself, or songwriting. What there is of songwriting is mostly about his fear that he won't be able to write now that he's sober. Beyond that there's little introspection: most of the book is composed of tributes to friends and musicians, and tributes to well-loved vehicles. I'm pretty sure there are far more words devoted to his hearse than his guitar. Shakey: Neil Young's Biography goes into more depth in general. But why do we read a musician's biography or autobiography? Is it for the name-dropping? For his recollections of his glory days? Salacious stories or salvation stories? If it's to get a glimpse into a mind that wrote some of my favorite songs, then this book is it, in all its rambling, ragged glory. We're used to linearity, but he's spent his whole life composing in cycles of chorus and verse. I think this book is just another song. Probably a Crazy Horse song, with meandering instrumental passages and occasional returns to theme. ...more",Notes are private!,0,9,1,"Dec 24, 2012","Dec 24, 2012","Dec 24, 2012",,Hardcover,view (with text),/book/show/13586786-waging-heavy-peace
954,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Stupefying Stories, November 2012","Bethke, Bruce",1938834119,9781938834110,B00AAPC1CU,197        pp,3.14,7,"Nov 20, 2012","Nov 20, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Not a , since one of my stories is in here. But hey, here's what Lois Tilton has to say: http://www.locusmag.com/Reviews/2012/...Not a , since one of my stories is in here. But hey, here's what Lois Tilton has to say: http://www.locusmag.com/Reviews/2012/......more",Notes are private!,0,0,1,not set,"Nov 20, 2012","Dec 13, 2012",,Kindle Edition,view (with text),/book/show/16378104-stupefying-stories-november-2012
955,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Best of All Possible Worlds,"Lord, Karen",0345534050,9780345534057,0345534050,308        pp,3.61,"5,200","Feb 12, 2013","Feb 12, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This was a lovely, subtle piece of science fiction, of a sort I don't see enough of. It's reminiscent of The Left Hand of Darkness and Ammonite: anthrThis was a lovely, subtle piece of science fiction, of a sort I don't see enough of. It's reminiscent of The Left Hand of Darkness and Ammonite: anthropological and travelogue-ish in the best senses. Lord develops characters slowly, letting the reader discover them through their actions as they are placed in new and strange situations. The story begins with a large-scale tragedy, but starts the action some time later, so that the book is about long-term personal coping rather than the immediate aftermath. I have a couple of minor issues with the book. Though it is very different from Lord's first book, Redemption in Indigo, she at times falls back on some similar narrative techniques. Addressing the reader works in a folktale, but pulls me out of the story here, making me wonder how the tale is being related to me and why in a way that I shouldn't be questioning.The book is very episodic, and some of the episodes were more resonant than others. Some threads seem like they would come back again, but really don't make any return appearance. I love seeing sexual minorities and ethnic minorities portrayed in SF, and for the most part Lord handles those topics well. There is a character of ambiguous gender in this novel who is written as a well-rounded member of the team, neither a curiosity past the initial mention nor a source of ridicule. I was therefore a little disappointed when at one point (very, very minor spoiler) (view spoiler)[someone wants to turn Lian's story into a romantic holo, but ""Lian firmly redeclared as gender-neutral,"" which seems to negate that possibility. (hide spoiler)] The latter shouldn't necessarily preclude the former in a society this open-minded. In any case, I found myself reading only a chapter a night because the book was such a pleasure to read, I wanted to stretch it out as long as possible....more",Notes are private!,0,34,1,"Feb 05, 2013","Mar 11, 2013","Dec 11, 2012",,Hardcover,view (with text),/book/show/15743440-the-best-of-all-possible-worlds
956,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Marbles: Mania, Depression, Michelangelo, and Me","Forney, Ellen",1592407323,9781592407323,1592407323,256        pp,4.01,"15,999","Nov 06, 2012","Nov 06, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,This out-Bechdeled Alison Bechdel's most recent book. It's a brave and honest graphic memoir about the author's struggle with her bipolar diagnosis anThis out-Bechdeled Alison Bechdel's most recent book. It's a brave and honest graphic memoir about the author's struggle with her bipolar diagnosis and its impact on her art and life. I loved it....more,Notes are private!,0,1,1,"Jan 31, 2013",Feb 2013,"Dec 10, 2012",,Paperback,view (with text),/book/show/13542990-marbles
