,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Marcy's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
361,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Room,"Donoghue, Emma*",,,,321        pp,4.08,"803,863","Aug 20, 2010",Sep 2010,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 27, 2011",,Hardcover,view,/book/show/7937843-room
362,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Claudine at School,Colette,0140020136,9780140020137,0140020136,272        pp,3.72,"2,436",1900,"Jan 01, 1972",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 27, 2011",,Paperback,view,/book/show/954394.Claudine_at_School
363,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Self-Help,"Moore, Lorrie",0307277291,9780307277299,0307277291,163        pp,4.14,"13,985",unknown,"Mar 13, 2007",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 20, 2011",,Paperback,view,/book/show/90872.Self_Help
364,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Complete Stories,"O'Connor, Flannery",,,,555        pp,4.39,"39,193","Nov 08, 1971",1971,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 11, 2011",,Paperback,view,/book/show/284996.The_Complete_Stories
365,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Vanishers,"Julavits, Heidi*",0385523815,9780385523813,0385523815,284        pp,3.13,"3,266","Mar 13, 2012","Mar 13, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 08, 2011",,Hardcover,view,/book/show/12530316-the-vanishers
366,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Abstinence Teacher,"Perrotta, Tom",0307356361,9780307356369,0307356361,368        pp,3.26,"17,366",2007,"Oct 16, 2007",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 07, 2011",,Hardcover,view,/book/show/347143.The_Abstinence_Teacher
367,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lost in the Forest,"Miller, Sue",0345469593,9780345469595,0345469593,247        pp,3.38,"3,621",2005,"Jul 25, 2006",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I never think of Sue Miller as a favorite writer but whenever I see a novel by her at the library or a used book store -- this time an Angelican ChurcI never think of Sue Miller as a favorite writer but whenever I see a novel by her at the library or a used book store -- this time an Angelican Church book sale -- I get it and usually read write away. I read this one quickly, too, and enjoyed it. Angry sad tall Daisy. I also hate when books end and then instead of ending jump ten years ahead to sum it all up. ...more",Notes are private!,0,0,1,not set,not set,"Nov 22, 2011",,Paperback,view (with text),/book/show/86237.Lost_in_the_Forest
368,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Motherless Brooklyn,"Lethem, Jonathan",0345803396,9780345803399,0375724834,311        pp,3.86,"40,946",1999,"Oct 24, 2000",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 01, 2011",,Paperback,view,/book/show/328854.Motherless_Brooklyn
369,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Poser: My Life in Twenty-three Yoga Poses,"Dederer, Claire",0374236445,9780374236441,0374236445,352        pp,3.57,"6,313","Dec 01, 2010","Dec 21, 2010",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Oct 31, 2011",,Hardcover,view,/book/show/8564634-poser
370,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tender Is the Night,"Fitzgerald, F. Scott",,,068480154X,430        pp,3.79,"136,559","Apr 12, 1934","Jul 01, 1995",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Oct 24, 2011",,Paperback,view,/book/show/46164.Tender_Is_the_Night
371,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Breakfast at Tiffany’s and Three Stories,"Capote, Truman",,,,142        pp,3.85,"264,728","Oct 28, 1958",1993,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Oct 24, 2011",,Paperback,view,/book/show/251688.Breakfast_at_Tiffany_s_and_Three_Stories
372,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dance Dance Dance,"Murakami, Haruki",0099448769,9780099448761,0099448769,393        pp,4.05,"88,879","Oct 13, 1988","Feb 07, 2002",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Oct 24, 2011",,Paperback,view,/book/show/17800.Dance_Dance_Dance
373,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Wild Sheep Chase        (The Rat, #3)","Murakami, Haruki",037571894X,9780375718946,037571894X,353        pp,3.94,"125,644","Oct 13, 1982","Apr 09, 2002",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Oct 24, 2011",,Paperback,view,/book/show/11298.A_Wild_Sheep_Chase
374,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Norwegian Wood,"Murakami, Haruki",0375704027,9780375704024,0375704027,296        pp,4.01,"601,970","Sep 04, 1987","Sep 12, 2000",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Oct 24, 2011",,Paperback,view,/book/show/11297.Norwegian_Wood
375,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Breaking and Entering,"Williams, Joy",0394757734,9780394757735,0394757734,288        pp,4.07,790,"May 12, 1988","May 12, 1988",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Oct 24, 2011",,Paperback,view,/book/show/834582.Breaking_and_Entering
376,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"1Q84        (1Q84, #1-3)","Murakami, Haruki",0307593312,9780307593313,0307593312,944        pp,3.94,"259,621","May 28, 2009","Oct 25, 2011",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I think Murakami is a genius. I think that this might be the best one of them all. I didn't know it would be a romance. I think Murakami is a genius. I think that this might be the best one of them all. I didn't know it would be a romance. ...more,Notes are private!,0,0,1,not set,not set,"Oct 24, 2011",,Hardcover,view (with text),/book/show/10357575-1q84
377,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Summer Without Men,"Hustvedt, Siri",0312570600,9780312570606,0312570600,182        pp,3.45,"11,768",2011,"Apr 26, 2011",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"In the middle of the novel, Mia, the narrator, addresses the reader. She thanks the reader for bearing with her. She kisses her reader. I loved this. In the middle of the novel, Mia, the narrator, addresses the reader. She thanks the reader for bearing with her. She kisses her reader. I loved this. I accepted her thanks, because my attention had been flagging, and it late at night, and I was alone in my bedroom, baby sleeping, husband out of town, and the kiss from her novel was somehow lovely. I won't read and reread this book the way I once did the Blindfold but the good moments in it are as good as anything. ...more",Notes are private!,0,1,1,"Oct 12, 2011",not set,"Oct 12, 2011",,Paperback,view (with text),/book/show/10223697-the-summer-without-men
378,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Emily, Alone        (Emily Maxwell, #2)","O'Nan, Stewart*",0670022357,9780670022359,0670022357,255        pp,3.68,"5,149","Jan 01, 2011","Mar 17, 2011",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Oh, the quotidian. Stewart O'Nan captured it much too well for my taste. I believe, not a rule, exactly, that a novel starts when something rocks the Oh, the quotidian. Stewart O'Nan captured it much too well for my taste. I believe, not a rule, exactly, that a novel starts when something rocks the flatness of day to day....more",Notes are private!,0,0,1,not set,not set,"Oct 11, 2011",,Hardcover,view (with text),/book/show/9412055-emily-alone
379,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Age of Grief,"Smiley, Jane*",0385721870,9780385721875,0385721870,224        pp,3.77,"3,024","Aug 12, 1987","Jun 11, 2002",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 29, 2011",,Paperback,view,/book/show/32097.The_Age_of_Grief
380,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Run,"Patchett, Ann",0061340634,9780061340635,0061340634,295        pp,3.65,"50,184",2007,"Sep 25, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Held spellbound by the beginning pages, got a little lost and mired towards the end, but then, the very end, like the last page, that was so perfect. Held spellbound by the beginning pages, got a little lost and mired towards the end, but then, the very end, like the last page, that was so perfect. I love a perfect ending. A circle that I don't expect but in retrospect should have seen coming. ...more",Notes are private!,0,0,1,not set,not set,"Sep 27, 2011",,Hardcover,view (with text),/book/show/80566.Run
381,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Angel,"Taylor, Elizabeth",,,,252        pp,3.86,"2,630",1957,"Apr 06, 2006",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,not set,not set,"Sep 26, 2011",,Paperback,view,/book/show/647121.Angel
382,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Reasons to Live,"Hempel, Amy",0060976721,9780060976729,0060976721,129        pp,4.14,"3,248",1985,1995,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 25, 2011",,Paperback,view,/book/show/33300.Reasons_to_Live
383,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Franny and Zooey,"Salinger, J.D.",0316769029,9780316769020,0316769029,201        pp,3.96,"222,176",1957,"Jan 30, 2001",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 25, 2011",,Paperback,view,/book/show/5113.Franny_and_Zooey
384,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Things They Carried,"O’Brien, Tim",0767902890,9780767902892,0767902890,246        pp,4.14,"313,547","Mar 28, 1990","Dec 29, 1998",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 25, 2011",,Paperback,view,/book/show/133518.The_Things_They_Carried
385,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Fireman's Fair,"Humphreys, Josephine",0140168389,9780140168389,0140168389,272        pp,3.69,254,1991,"Apr 01, 1992",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 23, 2011",,Paperback,view,/book/show/519681.The_Fireman_s_Fair
386,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Rich in Love,"Humphreys, Josephine",0140296107,9780140296105,B001QXC4X6,272        pp,3.83,753,"Sep 04, 1988","Sep 01, 2000",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 23, 2011",,Paperback,view,/book/show/415956.Rich_in_Love
387,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Bell Jar,"Plath, Sylvia",,,,294        pp,4.05,"960,091",Jan 1963,2006,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 22, 2011",,Paperback,view,/book/show/6514.The_Bell_Jar
388,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Tiger's Wife,"Obreht, Téa*",0385343833,9780385343831,0385343833,338        pp,3.42,"99,563","Mar 08, 2011","Mar 08, 2011",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I wanted to love this book but it took me almost three weeks to read. I am jealous like crazy of the fact this this author wrote the book in her earlyI wanted to love this book but it took me almost three weeks to read. I am jealous like crazy of the fact this this author wrote the book in her early twenties and how accomplished it is. I am not always one for fables. I wanted more of the young doctor, Natalia, but that was just me....more",Notes are private!,0,0,1,not set,not set,"Sep 22, 2011",,Hardcover,view (with text),/book/show/8366402-the-tiger-s-wife
389,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Secret Garden,"Hodgson Burnett, Frances",0517189607,9780517189603,0517189607,331        pp,4.16,"1,170,493",Aug 1911,"Sep 01, 1998",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 21, 2011",,Hardcover,view,/book/show/2998.The_Secret_Garden
390,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Enchantment of Lily Dahl,"Hustvedt, Siri",031242339X,9780312423391,031242339X,288        pp,3.45,"2,561","Jan 01, 1996","Mar 01, 2004",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Aug 21, 2011",,Paperback,view,/book/show/125497.The_Enchantment_of_Lily_Dahl
391,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Blindfold,"Hustvedt, Siri",031242275X,9780312422752,031242275X,221        pp,3.73,"4,036",1992,"Sep 01, 2003",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Aug 21, 2011",,Paperback,view,/book/show/125496.The_Blindfold
392,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,One Day,"Nicholls, David",0340896965,9780340896969,0340896965,435        pp,3.83,"341,266","Jun 11, 2009","Jan 01, 2009",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Ok. A spoiler. She got into a bicycle accident and died. Wasn't that lazy after making us slog through all of those pages to just randomly kill Emma oOk. A spoiler. She got into a bicycle accident and died. Wasn't that lazy after making us slog through all of those pages to just randomly kill Emma off. Made me mad. Anne Hathaway looks great in the the trailer for the film which I won't see because I know that she will fly off her bicycle and die....more,Notes are private!,0,0,1,not set,not set,"Aug 14, 2011",,Paperback,view (with text),/book/show/6280118-one-day
393,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lizard,"Yoshimoto, Banana",0571212158,9780571212156,0571212158,180        pp,3.73,"8,808","Apr 20, 1993","Aug 31, 2001",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Aug 07, 2011",,Paperback,view,/book/show/50148.Lizard
394,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Kitchen,"Yoshimoto, Banana",0802142443,9780802142443,0802142443,160        pp,3.90,"99,156","Jan 30, 1988","Apr 17, 2006",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Aug 07, 2011",,Paperback,view,/book/show/50144.Kitchen
395,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Lake,"Yoshimoto, Banana",1933633778,9781933633770,1933633778,188        pp,3.57,"10,637","Dec 01, 2005","May 03, 2011",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Aug 07, 2011",,Hardcover,view,/book/show/6035141-the-lake
396,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,State of Wonder,"Patchett, Ann",0062049801,9780062049803,0062049801,353        pp,3.89,"188,469","May 03, 2011","Jun 07, 2011",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Had to wake up early this morning to finish this book before Nina woke up and then, when she did, I let her play in her crib for a couple of minutes bHad to wake up early this morning to finish this book before Nina woke up and then, when she did, I let her play in her crib for a couple of minutes because the end was so good. Wonderful wonderful book....more",Notes are private!,0,1,1,not set,not set,"Aug 06, 2011",,Hardcover,view (with text),/book/show/9118135-state-of-wonder
397,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Snow Whale,"Minichillo, John",0984510591,9780984510597,0984510591,266        pp,3.74,74,"Jul 29, 2011","Jul 30, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 30, 2011",,Paperback,view,/book/show/11697052-the-snow-whale
398,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Songs for the Missing,"O'Nan, Stewart*",067002032X,9780670020324,067002032X,287        pp,3.42,"4,100","Jan 01, 2008","Oct 30, 2008",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Just when I didn't expect it, this book made me cry.Just when I didn't expect it, this book made me cry....more",Notes are private!,0,0,1,not set,not set,"Jul 21, 2011",,Hardcover,view (with text),/book/show/3247408-songs-for-the-missing
399,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Gate at the Stairs,"Moore, Lorrie",0375409289,9780375409288,0375409289,322        pp,3.17,"18,240","Sep 01, 2009","Sep 01, 2009",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 12, 2011",,Hardcover,view,/book/show/6076387-a-gate-at-the-stairs
400,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Sweet Hereafter,"Banks, Russell",0099268809,9780099268802,0099268809,416        pp,3.86,"9,612",1991,"Sep 25, 1997",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 11, 2011",,Paperback,view,/book/show/26924.The_Sweet_Hereafter
401,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Rule of the Bone,"Banks, Russell",0060927240,9780060927240,0060927240,390        pp,3.88,"9,155",1995,"Mar 26, 1996",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 11, 2011",,Paperback,view,/book/show/106133.Rule_of_the_Bone
402,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Last Nude,"Avery, Ellis",1594488134,9781594488139,1594488134,320        pp,3.87,"25,851","Jan 05, 2012","Jan 05, 2012",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 26, 2011",,Hardcover,view,/book/show/10836810-the-last-nude
403,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Shortcomings,"Tomine, Adrian",1897299168,9781897299166,1897299168,108        pp,3.63,"14,895","Oct 02, 2007","Oct 02, 2007",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 25, 2011",,Hardcover,view,/book/show/227350.Shortcomings
404,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fun Home: A Family Tragicomic,"Bechdel, Alison",0618477942,9780618477944,,232        pp,4.08,"180,861","Jun 08, 2006","Jun 08, 2006",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 24, 2011",,Hardcover,view,/book/show/38990.Fun_Home
405,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Flight from the Enchanter,"Murdoch, Iris",0099283697,9780099283690,0099283697,301        pp,3.70,"1,145",1956,"Feb 01, 2000",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 23, 2011",,Paperback,view,/book/show/536119.The_Flight_from_the_Enchanter
406,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Sea, the Sea","Murdoch, Iris",014118616X,9780141186160,014118616X,528        pp,3.95,"21,836",1978,"Mar 01, 2001",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 23, 2011",,Paperback,view,/book/show/11229.The_Sea_the_Sea
407,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Olive Kitteridge        (Olive Kitteridge, #1)","Strout, Elizabeth*",,,,270        pp,3.85,"236,068","Mar 25, 2008","Mar 25, 2008",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 16, 2011",,Hardcover,view,/book/show/1736739.Olive_Kitteridge
408,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Sheltering Sky,"Bowles, Paul",0141023422,9780141023427,0141023422,342        pp,3.89,"28,322",1949,"Jan 01, 2007",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 14, 2011",,Paperback,view,/book/show/243598.The_Sheltering_Sky
409,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Wind-Up Bird Chronicle,"Murakami, Haruki",0965341984,9780965341981,0965341984,607        pp,4.15,"283,468","Apr 12, 1994",1997,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 09, 2011",,Paperback,view,/book/show/11275.The_Wind_Up_Bird_Chronicle
410,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ayiti,"Gay, Roxane*",145077671X,9781450776714,145077671X,121        pp,4.27,"7,654","Oct 11, 2011","Oct 11, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 06, 2011",,Paperback,view,/book/show/11535502-ayiti
411,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sempre Susan: A Memoir of Susan Sontag,"Nunez, Sigrid",1935633228,9781935633228,1935633228,140        pp,3.88,"1,909","Mar 30, 2011","Mar 30, 2011",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Just finished the last page and I feel sobered and saddened by how Sigrid Nunez ended this slim and wonderful book.,Notes are private!,0,1,1,not set,not set,"May 31, 2011",,Hardcover,view (with text),/book/show/9520847-sempre-susan
412,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Black Elephants: A Memoir,"Nielsen, Karol*",0803235372,9780803235373,0803235372,240        pp,3.77,26,"Oct 01, 2011","Oct 01, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 14, 2011",,Paperback,view,/book/show/11204727-black-elephants
413,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,We're All in This Together: A Novella and Stories,"King, Owen*",1582345880,9781582345888,1582345880,229        pp,3.48,635,"Jul 05, 2005","Jul 11, 2006",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 25, 2011",,Paperback,view,/book/show/384664.We_re_All_in_This_Together
414,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Baby and Other Stories,"Bomer, Paula*",0977934373,9780977934379,0977934373,176        pp,3.89,192,"Dec 15, 2010","Dec 15, 2010",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 22, 2011","Mar 07, 2011","Feb 22, 2011",,Paperback,view,/book/show/8654838-baby-and-other-stories
415,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Intimates,"Sassone, Ralph*",0374176973,9780374176976,0374176973,256        pp,3.20,170,"Feb 01, 2011","Feb 01, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 01, 2011",,Hardcover,view,/book/show/9042870-the-intimates
416,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Drinking Closer to Home,"Blau, Jessica Anya",,,B004GB1XCS,337        pp,3.52,"2,248","Dec 29, 2010",unknown,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 31, 2011",,Kindle Edition,view,/book/show/10076069-drinking-closer-to-home
417,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Other People We Married,"Straub, Emma*",0982939213,9780982939215,0982939213,214        pp,3.34,"2,816","Jan 01, 2011","Jan 01, 2011",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 28, 2011",,Paperback,view,/book/show/10069432-other-people-we-married
418,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Atmospheric Disturbances,"Galchen, Rivka",0374200114,9780374200114,0374200114,240        pp,3.19,"4,154","May 27, 2008","May 27, 2008",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 25, 2011",,Hardcover,view,/book/show/2410293.Atmospheric_Disturbances
