,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Wendy's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
554,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Man Who Mistook His Wife for a Hat and Other Clinical Tales,"Sacks, Oliver",,,,243        pp,4.06,"221,602",1985,"Apr 02, 1998",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 30, 2009",,Paperback,view,/book/show/63697.The_Man_Who_Mistook_His_Wife_for_a_Hat_and_Other_Clinical_Tales
555,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Not Even Wrong: Adventures in Autism,"Collins, Paul*",1582343675,9781582343679,1582343675,256        pp,4.06,812,unknown,"Apr 03, 2004",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 30, 2009",,Hardcover,view,/book/show/46839.Not_Even_Wrong
556,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"An Angel at my Table, the Complete Autobiography        (Autobiography, #1-3)","Frame, Janet",0704346931,9780704346932,0704346931,434        pp,4.19,"2,390",1982,"Jan 01, 2001",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 30, 2009",,Paperback,view,/book/show/641535.An_Angel_at_my_Table_the_Complete_Autobiography
557,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Faces in the Water,"Frame, Janet",0704338610,9780704338616,0704338610,254        pp,4.02,"2,293",1961,1985,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 30, 2009",,Paperback,view,/book/show/125009.Faces_in_the_Water
558,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mr. Potter,"Kincaid, Jamaica",0099445131,9780099445135,0099445131,195        pp,3.27,685,"May 09, 2002","Aug 07, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 30, 2009",,Paperback,view,/book/show/375710.Mr_Potter
559,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lucy,"Kincaid, Jamaica",2253153818,9782253153818,2253153818,163        pp,3.82,"12,188",1990,"Nov 06, 2002",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 30, 2009",,Paperback,view,/book/show/69719.Lucy
560,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Annie John,"Kincaid, Jamaica",0374525102,9780374525101,0374525102,160        pp,3.71,"10,222","Jun 01, 1985","Jun 30, 1997",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 30, 2009",,Paperback,view,/book/show/386336.Annie_John
561,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Small Place,"Kincaid, Jamaica",0374527075,9780374527075,0374527075,81        pp,4.05,"14,875","Jul 01, 1988","Apr 28, 2000",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 30, 2009",,Paperback,view,/book/show/69711.A_Small_Place
562,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Autobiography of My Mother,"Kincaid, Jamaica",0452274664,9780452274662,0452274664,228        pp,3.77,"5,168","Jan 01, 1996","Jan 01, 1997",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 30, 2009",,Paperback,view,/book/show/69721.The_Autobiography_of_My_Mother
563,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Passionate Minds,"Bodanis, David*",0307237206,9780307237200,0307237206,373        pp,4.10,"1,089",2006,"Oct 10, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 30, 2009",,Hardcover,view,/book/show/2804.Passionate_Minds
564,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Portrait of the Artist as a Young Man,"Joyce, James",0142437344,9780142437346,0142437344,329        pp,3.64,"151,902","Dec 29, 1916","Mar 25, 2003",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 29, 2009",,Paperback,view,/book/show/7588.A_Portrait_of_the_Artist_as_a_Young_Man
565,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,If This Is a Man • The Truce,"Levi, Primo",0349100136,9780349100135,0349100136,453        pp,4.54,"19,977",1987,1987,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 29, 2009",,Paperback,view,/book/show/6181.If_This_Is_a_Man_The_Truce
566,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Don't Get Too Comfortable: The Indignities of Coach Class, The Torments of Low Thread Count, The Never-Ending Quest for Artisanal Olive Oil, and Other First World Problems","Rakoff, David",0767916034,9780767916035,0767916034,222        pp,3.72,"10,438","Jan 01, 2005","Sep 12, 2006",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 29, 2009",,Paperback,view,/book/show/9006.Don_t_Get_Too_Comfortable
567,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ambulance Girl: How I Saved Myself By Becoming an EMT,"Stern, Jane*",1400048699,9781400048694,1400048699,240        pp,3.73,"1,309",2003,"Jan 01, 2003",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 29, 2009",,Paperback,view,/book/show/304594.Ambulance_Girl
568,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Camera My Mother Gave Me,"Kaysen, Susanna",0679763430,9780679763437,0679763430,149        pp,3.37,"1,374",2001,Oct 2002,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 29, 2009",,Paperback,view,/book/show/28092.The_Camera_My_Mother_Gave_Me
569,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Flying Close to the Sun: My Life and Times as a Weatherman,"Wilkerson, Cathy",1583227717,9781583227718,1583227717,432        pp,3.66,179,"Sep 01, 2007","Sep 04, 2007",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 29, 2009",,Hardcover,view,/book/show/1543245.Flying_Close_to_the_Sun
570,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Kite Runner,"Hosseini, Khaled*",,,,371        pp,4.34,"3,149,081","May 29, 2003",May 2004,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 29, 2009",,Paperback,view,/book/show/77203.The_Kite_Runner
571,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Tree Grows in Brooklyn,"Smith, Betty",0061120073,9780061120077,0061120073,496        pp,4.29,"465,632","Aug 18, 1943","May 30, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 29, 2009",,Paperback,view,/book/show/14891.A_Tree_Grows_in_Brooklyn
572,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My Own Country: A Doctor's Story,"Verghese, Abraham*",0679752927,9780679752929,0679752927,432        pp,4.22,"11,992",1994,"Apr 25, 1995",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 29, 2009",,Paperback,view,/book/show/161121.My_Own_Country
573,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"What Remains: A Memoir of Fate, Friendship, and Love","Radziwill, Carole*",0743276949,9780743276948,0743276949,264        pp,4.18,"19,859",2005,"Sep 26, 2005",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 29, 2009",,Hardcover,view,/book/show/851678.What_Remains
574,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Autobiography of Alice B. Toklas,"Stein, Gertrude",067972463X,9780679724636,067972463X,252        pp,3.54,"12,626",1933,"Mar 17, 1990",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 29, 2009",,Paperback,view,/book/show/527495.The_Autobiography_of_Alice_B_Toklas
575,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Strange Piece of Paradise: A Return to the American West To Investigate My Attempted Murder - and Solve the Riddle of Myself,"Jentz, Terri",0312426690,9780312426699,0312426690,752        pp,3.74,"1,992","May 02, 2006","Mar 20, 2007",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 29, 2009",,Paperback,view,/book/show/141596.Strange_Piece_of_Paradise
576,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Undertaking: Life Studies from the Dismal Trade,"Lynch, Thomas",0140276238,9780140276237,0140276238,202        pp,3.88,"3,026","Mar 27, 1997","Sep 01, 1998",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 29, 2009",,Paperback,view,/book/show/56803.The_Undertaking
577,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Memoirs of a Dutiful Daughter,"Beauvoir, Simone de",0060825197,9780060825195,0060825197,359        pp,4.12,"15,779","Jan 01, 1958","Aug 02, 2005",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 29, 2009",,Paperback,view,/book/show/164006.Memoirs_of_a_Dutiful_Daughter
578,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sweet and Low: A Family Story,"Cohen, Rich*",0374272298,9780374272296,0374272298,272        pp,3.51,"1,262",2006,"Apr 04, 2006",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 29, 2009",,Hardcover,view,/book/show/28969.Sweet_and_Low
579,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My Brother,"Kincaid, Jamaica",0374525625,9780374525620,0374525625,208        pp,3.68,"1,788",1997,"Nov 09, 1998",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 29, 2009",,Paperback,view,/book/show/69718.My_Brother
580,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nobody Nowhere: The Extraordinary Autobiography of an Autistic Girl,"Williams, Donna",0380722178,9780380722174,0380722178,219        pp,3.96,"2,217","Apr 23, 1992","Feb 01, 1994",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 29, 2009",,Paperback,view,/book/show/240236.Nobody_Nowhere
581,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sixpence House: Lost in a Town of Books,"Collins, Paul*",,,,224        pp,3.63,"2,795",2003,"Apr 03, 2004",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 29, 2009",,Paperback,view,/book/show/242201.Sixpence_House
582,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Slouching Towards Bethlehem,"Didion, Joan",,,,238        pp,4.19,"67,273",1968,"Oct 28, 2008",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 29, 2009",,Paperback,view,/book/show/424.Slouching_Towards_Bethlehem
583,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Two Lives,"Seth, Vikram",0060599677,9780060599676,0060599677,544        pp,3.67,"3,668","Oct 25, 2005","Jun 13, 2006",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 29, 2009",,Paperback,view,/book/show/50363.Two_Lives
584,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Noonday Demon: An Atlas of Depression,"Solomon, Andrew",0684854678,9780684854670,0684854678,576        pp,4.20,"14,540",2000,"Apr 01, 2002",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 29, 2009",,Paperback,view,/book/show/13932.The_Noonday_Demon
585,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lost in Translation: A Life in a New Language,"Hoffman, Eva",0140127739,9780140127737,0140127739,288        pp,3.86,"2,187","Jan 23, 1989","Mar 01, 1990",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 29, 2009",,Paperback,view,/book/show/177370.Lost_in_Translation
586,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Plain and Simple: A Woman's Journey to the Amish,"Bender, Sue",0062501860,9780062501868,0062501860,176        pp,3.74,"2,964",1990,"Oct 25, 1991",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 29, 2009",,Paperback,view,/book/show/358666.Plain_and_Simple
587,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Through the Children's Gate: A Home in New York,"Gopnik, Adam",1400041813,9781400041817,1400041813,336        pp,3.76,"1,096",2006,"Oct 10, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 29, 2009",,Hardcover,view,/book/show/7111.Through_the_Children_s_Gate
588,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fierce Attachments,"Gornick, Vivian",0374529965,9780374529963,0374529965,224        pp,4.05,"14,431","Apr 01, 1987","Sep 14, 2005",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 29, 2009",,Paperback,view,/book/show/177333.Fierce_Attachments
589,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Welcome to My Country: A Therapist's Memoir of Madness,"Slater, Lauren",0385487398,9780385487399,0385487398,199        pp,3.88,"2,004","Jan 30, 1996","Jul 14, 1997",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 29, 2009",,Paperback,view,/book/show/136645.Welcome_to_My_Country
590,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fraud: Essays,"Rakoff, David",0767906314,9780767906319,0767906314,240        pp,3.85,"9,393",2001,"Apr 23, 2002",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 29, 2009",,Paperback,view,/book/show/9007.Fraud
591,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Only Girl in the Car: A Memoir,"Dobie, Kathy",0385318839,9780385318839,0385318839,228        pp,3.42,969,"Jan 01, 2003","Mar 02, 2004",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 29, 2009",,Paperback,view,/book/show/893510.The_Only_Girl_in_the_Car
592,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,In Pharaoh's Army: Memories of the Lost War,"Wolff, Tobias",0679760237,9780679760238,0679760237,221        pp,4.10,"3,346",Oct 1994,"Sep 26, 1995",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 29, 2009",,Paperback,view,/book/show/11463.In_Pharaoh_s_Army
593,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,What It Is,"Barry, Lynda",1897299354,9781897299357,1897299354,210        pp,4.15,"21,789","May 13, 2008","May 13, 2008",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 29, 2009",,Hardcover,view,/book/show/2086132.What_It_Is
594,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Warriors Don't Cry: A Searing Memoir of the Battle to Integrate Little Rock's Central High,"Beals, Melba Pattillo",0671866397,9780671866396,0671866397,312        pp,4.17,"15,510","Jan 01, 1994","Feb 01, 1995",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 29, 2009",,Paperback,view,/book/show/356609.Warriors_Don_t_Cry
595,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Diary of Anaïs Nin, Vol. 1: 1931-1934","Nin, Anaïs",0156260255,9780156260251,0156260255,384        pp,4.16,"7,569",unknown,"Mar 19, 1969",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 29, 2009",,Paperback,view,/book/show/46064.The_Diary_of_Ana_s_Nin_Vol_1
596,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Prozac Diary,"Slater, Lauren",0140263942,9780140263947,0140263942,203        pp,3.62,"1,352",1998,"Sep 01, 1999",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 29, 2009",,Paperback,view,/book/show/107209.Prozac_Diary
597,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Spirit Catches You and You Fall Down: A Hmong Child, Her American Doctors, and the Collision of Two Cultures","Fadiman, Anne",0374525641,9780374525644,B007CFQ9QK,341        pp,4.20,"82,911",1997,"Jan 01, 2007",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 29, 2009",,Paperback,view,/book/show/12609.The_Spirit_Catches_You_and_You_Fall_Down
598,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Bad Mother: A Chronicle of Maternal Crimes, Minor Calamities, and Occasional Moments of Grace","Waldman, Ayelet*",0385527934,9780385527934,0385527934,224        pp,3.52,"3,735","May 05, 2009","May 05, 2009",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 29, 2009",,Hardcover,view,/book/show/5664839-bad-mother
599,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,River Town: Two Years on the Yangtze,"Hessler, Peter",0060855029,9780060855024,0060855029,432        pp,4.26,"13,015","Jan 01, 2001","Apr 25, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 29, 2009",,Paperback,view,/book/show/94053.River_Town
600,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,One Hundred Demons,"Barry, Lynda",1570614598,9781570614590,1570614598,224        pp,4.18,"9,493","Aug 13, 2002","Aug 30, 2005",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 29, 2009",,Paperback,view,/book/show/29011.One_Hundred_Demons
601,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Catfish and Mandala: A Two-Wheeled Voyage Through the Landscape and Memory of Vietnam,"Pham, Andrew X.*",0312267177,9780312267179,0312267177,344        pp,3.98,"6,349",1999,"Sep 02, 2000",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 29, 2009",,Paperback,view,/book/show/4370.Catfish_and_Mandala
602,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Red Scarf Girl,"Jiang, Ji-li",0439063000,9780439063005,0439063000,285        pp,3.78,"15,730",1997,1999,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 29, 2009",,Paperback,view,/book/show/413432.Red_Scarf_Girl
603,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Discomfort Zone: A Personal History,"Franzen, Jonathan",0374299196,9780374299194,0374299196,195        pp,3.41,"6,381",2006,"Sep 05, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 29, 2009",,Hardcover,view,/book/show/24920.The_Discomfort_Zone
604,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Are You Somebody?: The Accidental Memoir of a Dublin Woman,"O'Faolain, Nuala",0805056645,9780805056648,0805056645,224        pp,3.63,"4,954",1996,"Jan 15, 1999",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 29, 2009",,Paperback,view,/book/show/240188.Are_You_Somebody_
605,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Zookeeper's Wife,"Ackerman, Diane*",0393061728,9780393061727,0393061728,368        pp,3.49,"87,891","Sep 07, 2007","Sep 17, 2007",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 29, 2009",,Hardcover,view,/book/show/1128178.The_Zookeeper_s_Wife
606,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Survival in Auschwitz,"Levi, Primo",0684826801,9780684826806,0684826801,187        pp,4.33,"75,110",1947,"Sep 01, 1996",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 29, 2009",,Paperback,view,/book/show/6174.Survival_in_Auschwitz
607,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Blackbird: A Childhood Lost and Found,"Lauck, Jennifer*",0671042564,9780671042561,B007CKI1HU,432        pp,4.04,"9,367",2000,"Jan 01, 2000",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 29, 2009",,Paperback,view,/book/show/920330.Blackbird
608,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,True Notebooks: A Writer's Year at Juvenile Hall,"Salzman, Mark",0375727612,9780375727610,0375727612,352        pp,4.11,"2,612","Jan 01, 2003","Aug 31, 2004",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 29, 2009",,Paperback,view,/book/show/24097.True_Notebooks
609,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Leaving the Saints: How I Lost the Mormons and Found My Faith,"Beck, Martha N.*",0307335992,9780307335999,0307335992,352        pp,3.86,"4,656","Jan 01, 2005","Apr 25, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 29, 2009",,Paperback,view,/book/show/351089.Leaving_the_Saints
610,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Manic: A Memoir,"Cheney, Terri*",0061430234,9780061430237,0061430234,256        pp,3.81,"11,567",2008,"Feb 05, 2008",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 29, 2009",,Hardcover,view,/book/show/2359423.Manic
611,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Into the Wild,"Krakauer, Jon*",0385486804,9780385486804,0385486804,203        pp,4.01,"1,090,267","Jan 13, 1996","Feb 01, 1997",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 29, 2009",,Paperback,view,/book/show/1845.Into_the_Wild
612,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Red Azalea: A Memoir,"Min, Anchee",1400096987,9781400096985,1400096987,306        pp,3.84,"10,349",1993,"Apr 11, 2006",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 29, 2009",,Paperback,view,/book/show/92936.Red_Azalea
613,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,About Alice,"Trillin, Calvin",1400066158,9781400066155,1400066158,78        pp,4.01,"6,804","Jan 01, 2006","Dec 26, 2006",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 29, 2009",,Hardcover,view,/book/show/95961.About_Alice
