,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Maggie's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
235,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Cat Who Could Read Backwards        (Cat Who..., #1)","Braun, Lilian Jackson",,,,260        pp,3.86,"31,830",1966,"Aug 15, 1986",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Very cute. The cat parts were my favorite, as they were very clearly written by a cat owner and lover. Otherwise, neither the story nor the charactersVery cute. The cat parts were my favorite, as they were very clearly written by a cat owner and lover. Otherwise, neither the story nor the characters were very complex or well-developed. I wanted to know Qwilleran’s background a bit more and understand what he was fleeing from, what were these horrific mistakes he’d made that forced him out of all of these other cities, but the author never touched on that. Maybe she does in the future books, but I’ll be hard-pressed to buy/read them, unless that exposition can be guaranteed. That and a larger role for Koko. And better stories....more",Notes are private!,0,0,1,not set,"Jun 23, 2011","Jun 24, 2011",,Kindle Edition,view (with text),/book/show/6643846-the-cat-who-could-read-backwards
236,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Wild Things,"Eggers, Dave",0307475468,9780307475466,0307475468,284        pp,3.45,"8,942",2009,"Mar 09, 2010",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"While I enjoyed the beginning of this book, and all the nuances of Max’s household and his difficulty adjusting to his parents’ divorce (and all its cWhile I enjoyed the beginning of this book, and all the nuances of Max’s household and his difficulty adjusting to his parents’ divorce (and all its consequences) – and the very modern/contemporary translation of the setting – I became utterly bored once he arrived at the wild island. Nothing happened. I get that they gnashed their teeth, and destroyed a lot of things, and came close to destroying each other, but I got the impression that’s what they were up to before Max’s arrival, and most likely that’s what they continued upon Max’s departure. Was Max permanently affected by his stay with the wild, unbridled beasts? I don’t know, I couldn’t tell because the story ends abruptly upon Max’s return. I know he missed his mom and his home a lot, but it could’ve been just motivated by cold and hunger as much as any true character arc/development.It’s difficult to build upon and better a classic, and Sendak’s original story in its original form neared perfection. The movie might add a visual dimension to it that could be captivating and enthralling, but this book mostly fell flat for me....more",Notes are private!,0,1,1,not set,"Jun 17, 2011","Jun 24, 2011",,Paperback,view (with text),/book/show/6712109-the-wild-things
237,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Beautiful and Damned,"Fitzgerald, F. Scott",0743451503,9780743451505,0743451503,422        pp,3.73,"58,610",Mar 1922,"Jun 25, 2002",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"**spoiler alert** I had a difficult time getting into this book for most of the beginning, really up until after Anthony and Gloria get together. And **spoiler alert** I had a difficult time getting into this book for most of the beginning, really up until after Anthony and Gloria get together. And still, I first had to get over my disbelief that she would deign to marry Anthony – or anyone for that matter. She was too resolutely and completely selfish and self-absorbed. There was absolutely nothing indicative of her falling for him in a believable way, and if the back of the book hadn’t declared that spoiler upfront, I would probably have never been able to believe it. It was quite abrupt. One moment she coldly and inexplicably banishes him…a few pages later, they are engaged and she is just as inexplicably enthralled with him. The first fourth of the book was really annoying and choppily-written. I didn't understand why certain parts had to be re-formatted into screenplay template, just because it involved a lot of dialogue. It felt lazy to me. And the section where ""Beauty"" and ""The Voice"" speak!?! Wtf was that all about?? The writing picked up though, after their wedding. Once I got over, or used to, the incredulity of their relationship.All the characters are highly despicable and unsympathetic, and if I were forced to pick one, I’d go with Maury for entertainment value at least but I didn’t much care for him either.The climax/ending was a bit tidy and sudden – the reappearance of an old beau (which is anti-climactic in and of itself because Anthony has already had an affair and cheated on his wife, who cares if he does so again, or even if he gets caught), then his very rapid and swift descent (literally a matter of minutes) into madness, and then Gloria enters with the news that they are finally multi-millionaires. Which made for an unsatisfactory ending because it felt neither here nor there – up until this point, here being the longing that they get the disastrous poorhouse ending they so justly deserve, there being some crazy, fantastic over-the-top happily-ever-after which they definitely don’t deserve but are nonetheless always fun to indulge in....more",Notes are private!,0,1,1,not set,"Jun 13, 2011","Jun 17, 2011",,Paperback,view (with text),/book/show/4708.The_Beautiful_and_Damned
238,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Final Solution,"Chabon, Michael",0060777109,9780060777104,0060777109,131        pp,3.35,"18,655","Nov 09, 2004",Nov 2005,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"**spoiler alert** Technically a 3.5 star rating.This is my second reading, because I have no memory of my first reading years ago. My brother claims I**spoiler alert** Technically a 3.5 star rating.This is my second reading, because I have no memory of my first reading years ago. My brother claims I super loved it. While I enjoyed it this time around - especially the first half - I don't super love it now. Chabon writes sooo beautifully, his prose captivates and forces me to re-read sentences because I'm always sure they're worth reading again and again, but the second half fell flat. Especially the anti-climactic ending. It goes - 'they're looking for the parrot, looking, looking, loooooking....aaaand they find it. The end.' I also didn't quite buy into the chapter written from the parrot's perspective. The parrot's purported thought process wasn't very convincing, and it just sounded like another human character. So what are the 3.5 stars for you ask? Mostly for Chabon's writing, and also for his chill-inducing portrayal of aging and becoming decrepit, irrelevant, senile. And also for how the story draws you in at the beginning, similar to how the boy and his parrot drew the old detective out of his lethargy and complacency. ...more",Notes are private!,0,0,1,not set,"Jun 02, 2011","Jun 02, 2011",,Paperback,view (with text),/book/show/16696.The_Final_Solution
239,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"If I Stay        (If I Stay, #1)","Forman, Gayle*",0525421033,9780525421030,0525421033,208        pp,3.92,"906,255","Apr 02, 2009","Apr 02, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 29, 2011",,Hardcover,view,/book/show/4374400-if-i-stay
240,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Neverending Story,"Ende, Michael",0525457585,9780525457589,0525457585,396        pp,4.18,"201,334","Sep 01, 1979",1997,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 28, 2011",,Hardcover,view,/book/show/27712.The_Neverending_Story
241,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Shiver Shake,"O'Brien, Owen*",1450021379,9781450021371,1450021379,194        pp,4.00,8,"Jan 01, 2010","Feb 01, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 28, 2011",,Paperback,view,/book/show/8628304-shiver-shake
242,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Piper's Son,"Marchetta, Melina*",0670074233,9780670074235,0670074233,336        pp,4.06,"11,609","Mar 01, 2010","Mar 01, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 28, 2011",,Paperback,view,/book/show/7417780-the-piper-s-son
243,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Saving Francesca,"Marchetta, Melina*",0375829830,9780375829833,0375829830,243        pp,3.98,"32,968","Mar 31, 2003","May 09, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 28, 2011",,Paperback,view,/book/show/82434.Saving_Francesca
244,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,On the Jellicoe Road,"Marchetta, Melina*",0670070297,9780670070299,0670070297,290        pp,4.12,"50,467","Aug 28, 2006","Aug 28, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 28, 2011",,Paperback,view,/book/show/1162022.On_the_Jellicoe_Road
245,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Before I Go to Sleep,"Watson, S.J.*",0062060554,9780062060556,0062060554,359        pp,3.90,"339,447","Oct 01, 2011","Jun 14, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 28, 2011",,Hardcover,view,/book/show/9736930-before-i-go-to-sleep
246,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Look at Me,"Egan, Jennifer*",,,B000Q67IZI,545        pp,3.42,"13,617",2001,"Dec 23, 2009",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Beautifully written with well-developed, realistic characters. I also found this book to be a bit more linear than A Visit From the Goon Squad, in a gBeautifully written with well-developed, realistic characters. I also found this book to be a bit more linear than A Visit From the Goon Squad, in a good way. The characters all go through relatively satisfying arcs too. For some reason, I'm still wavering between three and four stars (although I'm going with four because Egan writes so beautifully and convincingly) and I can't quite articulate why. There was something lacking, unsatisfying, about the ending. ...more",Notes are private!,0,0,1,not set,"Aug 22, 2011","May 28, 2011",,Kindle Edition,view (with text),/book/show/5610928-look-at-me
247,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Keep,"Egan, Jennifer*",1400079748,9781400079742,1400079748,255        pp,3.48,"16,394",2006,"Jul 10, 2007",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Maybe it's because I read this on a weird/specific/vulnerable day, attending a funeral, but this book blew my mind. Especially on the heels of a Kate Maybe it's because I read this on a weird/specific/vulnerable day, attending a funeral, but this book blew my mind. Especially on the heels of a Kate Morton binge, where I reminded myself that ""all good authors are too distinct to avoid being formulaic,"" this book amazed me because it had nothing in common with the other two Egan books I've read (in order, Look At Me and A Visit from the Goon Squad) except for all the wonderful character development Egan is capable of. I liked this one best (and the first one least). My reasons: 1) delicious Gothic setting and overtones are just the thing for my Victorian/romantic sensibility, 2) Danny, as despicable and yucky he is, is also so reluctantly relatable with his disappointments and misplaced intentions, 3) CASTLES, 4) how the big loose ends are tied up and the little ones are left to intrigue with their mystery. Danny, as the antihero protagonist, doesn't seem to undergo a character arc - until he just changes, fakes his actions and pretends to be a leader, a hero...and that's what makes him one. He is an unwitting, poignant demonstration of kismet, of how any action, however small and unintentional, has deep, permanent ramifications. All three of the main characters - Danny, Ray, Holly - depict in a touching, too-close-to-home sort of way how our lives can so easily sour. Danny's disappointment in himself (despite, or maybe because of, his very auspicious childhood) and being in denial of that disappointment is all too clearly the inevitable result of living life without concrete goals and dreams and pointing his life rather aimlessly. Which is painful and scary, because how many of us ever really know what we truly, really want and need? I loved how his relationship with his parents - and especially his father - is so thoroughly and simply explained, in small asides and one-liners. And I really appreciated the closure of the full circle completed when Holly fulfills Ann's dreams for the castle hotel. ...more",Notes are private!,0,0,1,not set,"May 29, 2012","May 28, 2011",,Paperback,view (with text),/book/show/736394.The_Keep
248,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Visit from the Goon Squad,"Egan, Jennifer*",0307592839,9780307592835,0307592839,274        pp,3.69,"226,772","Jun 08, 2010","Jun 08, 2010",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Technically a 4.5 star rating. Because after I read this book, I had to immediately re-read it. Which I never do, and haven't done since Jane Eyre as Technically a 4.5 star rating. Because after I read this book, I had to immediately re-read it. Which I never do, and haven't done since Jane Eyre as a teenager. The re-read was necessary because during the first reading, all the way up and through close to 70% of the book, I was thinking 'oh what the crap. I don't get it. Why'd this shit win the Pulitzer?!' and 'Olive Kitteridge JUST did this!!' So I was very surprised when I started liking this book (around 87% - the second to last chapter/story - the infamous Powerpoint chapter), and when I ended up REALLY liking the book when I finished, I thought I'd re-read it to figure out why. But I'm withholding the last half star, because I'd rather not have to read books two times back-to-back to understand my enjoyment. (Which is different from reading books again and again FOR my enjoyment. That's good. And would most likely increase a book's star rating.)Please ignore the ridiculous title. It's the book's only misstep and it is not silly nor superficial as its title implies. I've read a lot of complaints about the cover art, but having read it on the Kindle, I was spared that annoyance. Although, if given the choice, I would have read this book originally as a paperback, as the ability to flip back and revisit a character or event would have been essential for maximizing this experience. (If I'd been able to do that, I would not have needed to go back and re-read the whole damn thing.)This book is amazing because it IS like Olive Kitteridge. But with Time thrown in. And man, Time is so freaking trippy, it's enough to make this book an original. It's one big mesh of a story and Egan peeks into it from many different angles and vantage points in space time. She explores time's affect on the delicate, intricate, complex intertwining of lives and paths. The book also dances around in time and sometimes you land before an event, sometimes after, and yet you still understand the impact of the event - even if only points A and B are explained, the path from A to B can be felt, understood. I loved how the structure of the book parallels the cyclical nature of Time, ending with the characters it began with and achieving satisfying (if melancholy) closure. While reading the book resulted in severe, sad bouts of sentimental nostalgia, it was comforting that someone out there (Egan specifically) can articulate the universal agony of aging, of leaving your youth behind, along with chunks of innocence, purity, faith. And potential, especially.While many of these chapters and stories were just plain sad and tired (Rob's, Jocelyn's, Lou's), three portraits resonated differently with me - Scotty's, Bennie's and Sasha's. (Lulu was a little frightening with her seemingly-supernatural powers.) Despite his triumph (or maybe because of the scale of his triumph), Scotty's arc felt unreal, fantastical and almost unbelievable, or at the least believable one of the book. Bennie - oh Bennie. While completely and utterly real and believable, I had such and ambivalent reaction to him - as his cyclical arc seems to just entail finding and marrying young, ridiculously beautiful women. Who he may or many not continue to cheat on. How was his relationship with Chris by the end of the book?? Why did Chris not factor in, in any way? Sasha's development pierced me. Her downward spiral did not touch me - but her redemption did, because it came in such a banal, normal form: to be an annoying, embarrassing mother to a teenager daughter who doesn't get what her dad sees in her mom, and is many years away from discovering how much she loves, admires and respects her mother. I became fixated on Joe and Lulu's unknown tenuous connection during my second reading and have been trying to map its path mentally. Here: Joe's grandfather performed as a warrior on the same African safari trip as Lulu's mother's (La Doll / Dolly) one-time employee's (Stephanie) ex-husband's (Bennie) mentor (Lou). Did I do that right? Although Lulu also ends up working for Bennie, which is more of a more direct connection. So that would be: Joe's grandfather was on the same trip as Lulu's boss' mentor. Oh all the connections! Bosco and The Conduits being a source of a lot of convergence was pretty cool too; although I guess all celebrities can claim to be sources of convergence, as us normal folk are always trying to claim pieces of them for our own.I liked:""And in that moment, the longing he'd felt for Sasha at last assumed a clear shape: Alex imagined walking into her apartment and finding himself still there - his young self, full of schemes and high standards, with nothing decided yet.""""Alex felt an ache in his eyes and throat. 'I don't know what happened to me,' he said, shaking his head. 'I honestly don't.' Bennie glanced at him, a middle-aged man with chaotic silver hair and thoughtful eyes. 'You grew up, Alex,' he said, 'just like the rest of us.'""...more",Notes are private!,0,0,1,"May 24, 2011","May 28, 2011","May 24, 2011",,Hardcover,view (with text),/book/show/7331435-a-visit-from-the-goon-squad
249,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Captain: The Journey of Derek Jeter,"O'Connor, Ian",0547327935,9780547327938,0547327935,416        pp,4.21,"1,971","Apr 25, 2011","May 16, 2011",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"O Derek! My Derek!A book for Jeter and/or Yankees lovers, both of which I am, avowedly. It covers the time period in the '90s when the Yankees stormedO Derek! My Derek!A book for Jeter and/or Yankees lovers, both of which I am, avowedly. It covers the time period in the '90s when the Yankees stormed and reclaimed the throne, and Derek Jeter started his ascension, as the two coincided naturally (but really, as the book hypothesizes, it was all DJ), up through the 2010 season. But I was also hoping to find an answer to ""what is his kryptonite?"" through this book because HOW can he be so perfect? And really didn't get an answer. Beyond ""luck."" He's a fluke. Ok yea, fantabulous parents, but nobody's naive enough to believe that that guarantees anything, especially not his level of success and achievement. If he were a character in a novel, he would feel unconvincingly one-dimensional in all his perfection.Let's list all of Derek's negative attributes from the book because I think there are only like three anyway:- Can't take negative criticism. Because the rest of us all respond so well to negative criticism. And I don't even believe this one, because he takes that shit from everyone everyday....Red Sox fans, the media, his manager, commentators, Yankees fans! I cannot consider this a weak spot of his.- Maybe some sort of commitment-phobe...? Only because he made that remark to his friend about 'this is why I'm never getting married' regarding the Tiger Woods incident (which kind of didn't make sense to me - what? you don't want to get married because you're afraid you're going to have an affair on your wife and enrage the shit out of her? Ok ya, don't get married yet. At least not to someone who's not me.). But that's not really a strong enough theme, as he's displayed loyalty and commitment in all other aspects of his life, to his team, city, family, friends, etc.- I swear there's a third, when I was counting earlier, I had another example but I can't remember it now.- Oh I remember. He's still scared of his parents. I mean, kudos to his parents, I'm sure all parents everywhere would love to forever have this much influence over their children, but I think he's being a bit of a baby. Or I will choose to think that so that I have a third negative attribute for this list.- Wait, there's a fourth - he holds grudges and hasn't mastered the art of forgiving/forgetting and turning the other cheek. That might be a real, genuine character flaw...although not quite as dark, juicy as, say, alcoholism or steroids usage.So the book was disappointing in that...I didn't feel it got as deep as I wanted it to. But that's probably just because I'm convinced there's some big and nasty buried under there and if I can find out what it is, I'll have a little piece of him for myself. Or maybe he's just boringly perfect. ...more",Notes are private!,0,0,1,not set,May 2011,"May 07, 2011",,Hardcover,view (with text),/book/show/9925251-the-captain
250,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Uncoupling: A Novel,"Wolitzer, Meg",,,B00475AY78,304        pp,2.93,"8,694",2011,"Apr 05, 2011",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"**spoiler alert** Technically a 3.25 star rating because I did like it a touch more than The Position.There were a couple of characters that were like**spoiler alert** Technically a 3.25 star rating because I did like it a touch more than The Position.There were a couple of characters that were likeable and sympathizable (which is more than I could say for The Position), and yet because Wolitzer likes to bring in a whole slew of characters, many of their stories felt unfinished, unresolved - or just not as deep/insightful (e.g. whatever happened with Leanne once the spell was uncast?).For almost all of the couples, the reason why they stopped having sex seemed very true and real (and mainly having to do with self-worth) - except for Dory and Robby Lang, the main couple. Which bothered me. These two never seemed to take each other, or their relationship, for granted, so I never fully bought why Dory turned off the sex.While I liked the supernatural aspect of this 'dry spell' in general, it got a bit too literal in the ending, with the on-stage pile-on and Fran Heller as the witch that cast the spell, etc. Fran's such a bit player throughout and then all of a sudden we're given all this insight into her relationship, and it just didn't feel true. I also didn't buy Fran's weird relationship agreement with her husband as the 'ideal' one (which is how it felt like it was being positioned)....more",Notes are private!,0,0,1,not set,"May 13, 2011","Apr 26, 2011",,Kindle Edition,view (with text),/book/show/10832848-the-uncoupling
251,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Wife,"Wolitzer, Meg",0743456661,9780743456661,0743456661,219        pp,3.69,"28,618","Mar 25, 2003","Apr 13, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 26, 2011",,Paperback,view,/book/show/394255.The_Wife
252,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Position,"Wolitzer, Meg",0743261801,9780743261807,0743261801,307        pp,3.36,"4,914","Mar 01, 2005","Jun 13, 2006",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A story about family. A study of one specific family.I did not agree with some other s that felt the story centered too much on the publication A story about family. A study of one specific family.I did not agree with some other s that felt the story centered too much on the publication and subsequent discovery by the kids of the sex book, or that the story emphasized the sex book event as the one thing that changed everyone’s lives forever and ever after that. I didn't really get that impression; the ensuing breakup/divorce more drastically and permanently affected the family dynamic...as divorces do...duh. (And yes, I did think that the breakup would have been inevitable, even if Roz had not her affair as a result of the book - someone or something would've eventually made Roz realize how stifled and pressured she felt in her marriage.)For some reason, this book made me think of Franzen’s The Corrections when I read it, although I have no idea why because I no longer remember Franzen’s novel in any detail (as it pre-dates my writing Goodreads s as self-reminders, specifically to counteract my pot-induced memory loss). Except that it too was about a family. This book is less complex and twisty than Franzen’s (I think??) in terms of the writing, but Wolitzer also writes well and insightfully about relationships and inter-family dynamics. It only rated three stars in my opinion though because I never got emotionally attached to the story or its characters. None of them were very sympathetic or likable, although they felt 'real.' Like, yea, people are sometimes not that likable, it happens, so I buy it, I get it, I agree with it, I just didn't like it very very much....more",Notes are private!,0,0,1,not set,"Apr 28, 2011","Apr 26, 2011",,Paperback,view (with text),/book/show/534821.The_Position
253,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I See You Everywhere,"Glass, Julia*",0375422757,9780375422751,0375422757,287        pp,3.23,"5,987","Oct 14, 2008","Oct 14, 2008",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 26, 2011",,Hardcover,view,/book/show/3078805-i-see-you-everywhere
254,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Catching Fire        (The Hunger Games, #2)","Collins, Suzanne",,,B003O86FMW,439        pp,4.33,"3,679,504","Sep 01, 2009","Jun 03, 2010",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A continuation of a thrilling story, but ""only"" four stars because it felt too much like Book #2 in a trilogy and a bridge between an intriguing, dramA continuation of a thrilling story, but ""only"" four stars because it felt too much like Book #2 in a trilogy and a bridge between an intriguing, dramatic first book/setup and an exciting, moving third book/ending. I was still thoroughly addicted though, just in a more ""I can't wait to get to Book #3"" kind of way.The picture/plot broadens here, with talks of revolution and overthrowing President Snow. Katniss' first loyalty to her loved ones, over The Cause, is consistent and she tries initially to suppress the revolutions because she thinks it's her best bet to protect the ones she loves (always the source of her motivation - from trying to feed her family after her father dies, to sacrificing herself as Prim's substitute in The Hunger Games, to flip-flopping between Peeta and Gale). It's a poignant moment when she realizes it's not a matter of choosing between protecting and not-protecting, but about either trying to minimize/escape the damage and harm threatened, or trying to prevent it and no longer being threatened....more",Notes are private!,0,0,1,not set,"Apr 24, 2011","Apr 26, 2011",,Kindle Edition,view (with text),/book/show/8423493-catching-fire
255,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Mockingjay        (The Hunger Games, #3)","Collins, Suzanne",,,B003XF1XOQ,339        pp,4.09,"3,226,650","Aug 24, 2010","Aug 24, 2010",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Amazing. I was nervous that the final book would disappoint because I didn't know how the ending of this story could live up to its awesome-ness throuAmazing. I was nervous that the final book would disappoint because I didn't know how the ending of this story could live up to its awesome-ness throughout. But it did, and was every but as satisfying and fulfilling as hoped for.This series overall had the hallmarks of the ultimate reading experience for me: the mad dash, racing towards the ending because you must know what happens next, and the pang of melancholy and emptiness that hits on the last page because the book is finished and you have to leave its world and its people.I really appreciated how Collins resolved the Peeta-or-Gale dilemma, especially as Katniss was really getting on my nerves with her ""oh-how-do-I-pick-between-Perfect-Man-1-and-Perfect-Man-2"" situation and I was nervous that she would never pick, that her self-loathing nature would compel her to continue ping-ponging between them forever, to pine for the one in more pain, the one who was more unreachable in that moment (one of the more overt unbelievable threads from this series was that these two would be so patient and understanding with Katniss' indecisiveness throughout.) Collins definitely solved this one neatly and satisfyingly for me too, and it felt like a 'duh, had to be him all along' answer (in a good way). Who Katniss ends up with feels inevitable to their essential natures - while Gale and Peeta seem like Siamese clones at first, in the deepest and most important sense they are the complete opposite. They're really just Bizarros of each other, and there was always only one Katniss could share a life with. Like how Coin and Snow were Bizarros of each other, and in the end, Katniss could only let one live too - the honest one. The thin gray line between good and evil in all of us.I was unfortunately on the subway when the ending explores the concept of sacrifice, and what's worth it, and I cried and cried like a fool in public. Was Prim worth it?(...more",Notes are private!,0,0,1,not set,"Apr 26, 2011","Apr 26, 2011",,Kindle Edition,view (with text),/book/show/8684868-mockingjay
256,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Hunger Games        (The Hunger Games, #1)","Collins, Suzanne",0439023483,9780439023481,0439023483,374        pp,4.34,"8,666,624","Sep 14, 2008","Oct 14, 2008",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"**spoiler alert** Technically 4.5 stars. The last half star being withheld because this first book did feel to overall lack some depth/complexity in w**spoiler alert** Technically 4.5 stars. The last half star being withheld because this first book did feel to overall lack some depth/complexity in writing that put it identifiably in the YA world. (Because it really otherwise doesn’t belong there – it’s an electrifying, chilling, all-too-believable post-apocalyptic narrative.)I read - or consumed really - this book and immediately finished the series without eating, drinking or peeing (ok, hyperbole, fine), an experience not dissimilar to my encounter with the Stieg Larsson trilogy (although now having a Kindle, the gratification was much more immediate...and I'd feel bad for neglecting my boyfriend for these three days if he weren't the one who gifted me the Kindle, against my counsel).Upon further thinking, that's not true. This book consumed me.The chilling plot was convincing, suspenseful and hair-raising, and I thought Collins paced it very well. I was thoroughly relieved when Katniss saved both her and Peeta's lives with her feint at suicide because I so desperately wanted them to make it but I didn't know how Collins could pull it off without being cheesy and/or unbelievable, which I thought she accomplished with this well-thought plot twist - 'yes totally! turn it on the Capitol and they'll totally let you both live!'The characters are so complete and whole, with all the depth and complexity found in reality, and yet all universal too. From Katniss' stubbornness and constant suspicion, to Gale's deep anger, to even Peeta's innocent, noble goodness (because we've all met one of those people in our lives, and wished there were more...or at least wished we were more like them). And Haymitch - the drunk who drinks because he's so wise and experienced he knows that shit's so irrevocably messed up, really, alcohol's the only solution....or at least relief - he rings true as well. (I think I am he.)...more",Notes are private!,0,0,1,not set,"Apr 23, 2011","Apr 26, 2011",,Hardcover,view (with text),/book/show/2767052-the-hunger-games
257,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Imperfectionists,"Rachman, Tom*",,,B0036S49GE,351        pp,3.54,"49,528",2010,"Apr 06, 2010",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Technically a 4.5 star rating, with the last half star withheld for the general heart-tugging sadness inflicted by its tale of loss and failure, even Technically a 4.5 star rating, with the last half star withheld for the general heart-tugging sadness inflicted by its tale of loss and failure, even despite the threads of humor woven throughout. While I have to applaud a book for its ability to affect my emotions so greatly, it's still difficult to be so consistently and constantly sad when reading such a book, especially for someone (me) who reads novels specifically to escape the doldrums and sadness of reality. This is the story of a newspaper - its birth, life and death, interspersed with a series of nuanced, believable and poignant character sketches of the various lives connected to this newspaper. Each sketch is beautifully and convincingly written.Most of (well, really, all except one of) these sketches depict an abrupt downward arc/spiral and each life in each chapter ends a little (or a lot) worse than it started (Herman's being the only exception - and the only character I genuinely and generally liked and didn't pity in some way). I suppose one could argue that Ruby's and Ornella's stories don't really arc downwards, but these are two of the more pitiable, unlikeable eccentric characters so I didn't really care either which way they arc-ed.The only story/chapter/sketch I found wincingly unconvincing was Abbey's, in terms of how it ends - so harsh and requiring a level of skillful acting on Dave's part that I had a hard time accepting. And of course, I very much hated how Oliver Ott's chapter ended (poor poor Schop), although it was somewhat believable - which just goes to show what I think of human nature. ...more",Notes are private!,0,0,1,not set,"Jan 20, 2013","Apr 19, 2011",,Kindle Edition,view (with text),/book/show/8171863-the-imperfectionists
